id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798880463,559,61,2,73,9,ew0hpuiweoltpsg5f51r2w64t,1,37.7,56.0,2025-04-10T18:35:52.480Z,2025-04-10T19:06:43Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639699699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880351,558,4,2,73,11,ew0hpuiweoltpsg5f51r2w64t,1,41.8,35.9,2025-04-10T18:35:54.115Z,2025-04-10T19:09:57Z,,,,,5639699345,286,,5639699235,10,,5639699827,233,696,5639699237,56,Back,5639699239,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880425,696,4,2,73,11,6oxoag5c6zbnn09wx08vz4iak,0,58.2,64.1,2025-04-10T18:35:54.116Z,2025-04-10T19:09:58Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639700049,55,695,5639699619,10,,5639699623,152,,5639699621,56,Center,5639699625,285,,5639699835,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880389,695,17,2,73,15,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-10T18:35:58.201Z,2025-04-10T18:36:20Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639699407,31,,5639699413,55,696,5639700019,10,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880531,560,1,2,73,39,ew0hpuiweoltpsg5f51r2w64t,1,42.8,38.9,2025-04-10T18:36:22.202Z,2025-04-10T18:36:23Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639700139,56,Back,5639700143,141,29.5,5639700141,140,40.1,5639700137,152,,5639700145,212,7.0,5639700135,5,,5639700147,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880535,561,1,2,73,40,ew0hpuiweoltpsg5f51r2w64t,1,40.1,29.5,2025-04-10T18:36:22.971Z,2025-04-10T18:36:23Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639700167,140,42.8,5639700165,56,Back,5639700173,213,1.03,5639700171,212,5.5,5639700169,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880537,562,1,2,73,41,ew0hpuiweoltpsg5f51r2w64t,1,42.8,36.4,2025-04-10T18:36:23.611Z,2025-04-10T18:36:25Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639700211,213,4.09,5639700205,140,37.6,5639700203,56,Back,5639700207,141,25.3,5639700209,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880541,563,1,2,73,42,ew0hpuiweoltpsg5f51r2w64t,0,36.8,22.7,2025-04-10T18:36:25.354Z,2025-04-10T18:36:29Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639700367,236,,5639700239,1,,5639700229,56,Back,5639700231,140,40.4,5639700373,286,,5639700369,233,697,5639700237,213,5.75,5639700235,212,4.4,5639700233,141,19.4,5639700227,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880561,697,74,2,73,42,6oxoag5c6zbnn09wx08vz4iak,1,68.9,84.5,2025-04-10T18:36:25.355Z,2025-04-10T19:10:23Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639700365,285,,5639700379,233,563,5639700363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880607,564,5,2,73,47,ew0hpuiweoltpsg5f51r2w64t,1,39.0,-1.8,2025-04-10T18:36:29.651Z,2025-04-10T19:24:26Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639700933,233,698,5639700611,347,,5639700609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880601,698,5,2,73,47,6oxoag5c6zbnn09wx08vz4iak,0,61.0,101.8,2025-04-10T18:36:29.651Z,2025-04-10T19:24:26Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639700951,233,564,5639700585,56,Left,5639700587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880621,565,1,2,73,57,ew0hpuiweoltpsg5f51r2w64t,1,38.5,0.0,2025-04-10T18:36:40.366Z,2025-04-10T18:36:44Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639700679,212,27.0,5639700677,141,19.4,5639700683,1,,5639700681,213,0.56,5639700673,56,Right,5639700671,107,,5639700675,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880627,566,1,2,74,1,ew0hpuiweoltpsg5f51r2w64t,0,59.6,18.8,2025-04-10T18:36:43.950Z,2025-04-10T18:36:44Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5639700701,56,Center,5639700703,140,53.7,5639700709,213,2.55,5639700705,141,24.9,5639700707,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880649,699,1,2,74,4,6oxoag5c6zbnn09wx08vz4iak,0,44.4,77.6,2025-04-10T18:36:47.224Z,2025-04-10T19:03:07Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639700833,1,,5639700827,141,77.0,5639700831,213,6.27,5639700829,212,40.7,5639700825,140,83.2,5639700823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880679,569,1,2,74,9,ew0hpuiweoltpsg5f51r2w64t,1,14.5,32.2,2025-04-10T18:36:52.386Z,2025-04-10T18:36:54Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639701013,141,54.0,5639701011,140,23.8,5639701007,123,,5639701015,212,17.8,5639701017,213,0.99,5639701009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880693,570,1,2,74,11,ew0hpuiweoltpsg5f51r2w64t,1,24.2,54.0,2025-04-10T18:36:54.307Z,2025-04-10T18:36:57Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639701099,213,2.39,5639701093,140,14.8,5639701091,56,Back,5639701097,212,13.5,5639701095,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880707,571,1,2,74,15,ew0hpuiweoltpsg5f51r2w64t,1,12.5,67.5,2025-04-10T18:36:57.858Z,2025-04-10T18:36:59Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639701195,213,1.16,5639701187,56,Back,5639701193,212,20.9,5639701189,140,20.5,5639701191,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880721,572,1,2,74,16,ew0hpuiweoltpsg5f51r2w64t,1,20.2,95.9,2025-04-10T18:36:59.514Z,2025-04-10T18:37:02Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5639701259,56,Back,5639701263,141,90.9,5639701261,140,32.5,5639701267,213,6.03,5639701265,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880745,573,1,2,74,19,ew0hpuiweoltpsg5f51r2w64t,1,29.8,86.5,2025-04-10T18:37:02.531Z,2025-04-10T18:37:05Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639701383,141,64.8,5639701381,140,23.8,5639701379,56,Back,5639701385,212,16.0,5639701389,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880765,574,1,2,74,22,ew0hpuiweoltpsg5f51r2w64t,1,23.5,70.8,2025-04-10T18:37:04.851Z,2025-04-10T18:37:07Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639701465,213,6.01,5639701457,56,Back,5639701463,212,27.9,5639701459,140,49.1,5639701461,141,59.9,5639701455,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880771,575,44,2,74,24,ew0hpuiweoltpsg5f51r2w64t,1,50.8,60.0,2025-04-10T18:37:06.826Z,2025-04-10T18:37:11Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5639701479,56,Center,5639701497,233,700,5639701501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880769,700,44,2,74,24,6oxoag5c6zbnn09wx08vz4iak,0,49.2,40.0,2025-04-10T18:37:06.827Z,2025-04-10T18:37:11Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5639701473,56,Back,5639701477,285,,5639701525,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880775,576,1,2,74,24,ew0hpuiweoltpsg5f51r2w64t,0,49.1,59.9,2025-04-10T18:37:07.074Z,2025-04-10T18:37:08Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5639701483,3,,5639701493,213,4.95,5639701491,212,2.7,5639701485,56,Back,5639701489,141,56.0,5639701487,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880777,701,61,2,74,24,6oxoag5c6zbnn09wx08vz4iak,1,48.2,40.6,2025-04-10T18:37:07.524Z,2025-04-10T18:37:08Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5639701495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880807,703,1,2,74,27,6oxoag5c6zbnn09wx08vz4iak,1,44.6,64.9,2025-04-10T18:37:09.794Z,2025-04-10T18:37:13Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639701645,140,11.4,5639701643,56,Back,5639701647,141,37.0,5639701651,213,3.64,5639701653,1,,5639701649,212,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880827,704,1,2,74,31,6oxoag5c6zbnn09wx08vz4iak,1,9.2,37.3,2025-04-10T18:37:13.711Z,2025-04-10T18:37:20Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639701787,140,17.8,5639701789,141,22.5,5639701785,56,Back,5639701791,212,13.5,5639701793,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880849,705,1,2,74,37,6oxoag5c6zbnn09wx08vz4iak,1,30.9,26.1,2025-04-10T18:37:20.470Z,2025-04-10T18:37:25Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639701915,212,29.2,5639701909,56,Center,5639701917,213,0.24,5639701913,141,36.3,5639701911,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880851,706,61,2,74,43,6oxoag5c6zbnn09wx08vz4iak,0,51.1,30.9,2025-04-10T18:37:25.766Z,2025-04-10T18:37:26Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639701927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880855,707,3,2,74,45,6oxoag5c6zbnn09wx08vz4iak,0,54.1,36.5,2025-04-10T18:37:27.606Z,2025-04-10T19:10:14Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639702117,233,577,5639701957,286,,5639701955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880879,577,7,2,74,45,ew0hpuiweoltpsg5f51r2w64t,1,45.9,63.5,2025-04-10T18:37:27.607Z,2025-04-10T19:10:13Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639702105,233,707,5639702079,285,,5639702077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881075,581,3,2,74,45,ew0hpuiweoltpsg5f51r2w64t,1,46.2,62.2,2025-04-10T18:37:28.258Z,2025-04-10T18:38:25Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639703299,56,Back,5639703301,286,,5639703303,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881045,711,45,2,74,45,6oxoag5c6zbnn09wx08vz4iak,0,53.8,37.8,2025-04-10T18:37:28.258Z,2025-04-10T18:38:26Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639703171,285,,5639703311,233,581,5639703169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880875,708,43,2,74,47,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-10T18:37:30.094Z,2025-04-10T18:37:34Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639702073,56,Center,5639702183,144,7,5639702075,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880883,578,4,2,74,48,ew0hpuiweoltpsg5f51r2w64t,1,45.0,50.6,2025-04-10T18:37:31.197Z,2025-04-10T18:37:37Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639702135,152,,5639702133,56,Back,5639702131,13,,5639702137,265,,5639702159,233,709,5639702139,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880877,709,4,2,74,48,6oxoag5c6zbnn09wx08vz4iak,0,55.0,49.4,2025-04-10T18:37:31.198Z,2025-04-10T18:37:38Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639702095,56,Center,5639702097,152,,5639702177,233,578,5639702093,13,,5639702101,285,,5639702099,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880987,579,1,2,75,8,ew0hpuiweoltpsg5f51r2w64t,1,46.6,49.0,2025-04-10T18:37:51.179Z,2025-04-10T18:37:57Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639702731,212,30.1,5639702733,213,1.03,5639702727,140,61.5,5639702729,141,86.9,5639702725,56,Left,5639702723,152,,5639702721,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880991,580,4,2,75,14,ew0hpuiweoltpsg5f51r2w64t,1,75.2,92.7,2025-04-10T18:37:57.386Z,2025-04-10T20:07:21Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5639702975,233,710,5639702759,56,Left,5639702761,152,,5639872057,295,,5639702765,286,,5639702757,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881001,710,4,2,75,14,6oxoag5c6zbnn09wx08vz4iak,0,24.8,7.3,2025-04-10T18:37:57.387Z,2025-04-10T20:07:25Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5639872239,295,,5639702979,233,580,5639702965,152,,5639702969,285,,5639702961,13,,5639702963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881119,582,1,2,75,44,ew0hpuiweoltpsg5f51r2w64t,0,67.8,79.7,2025-04-10T18:38:27.301Z,2025-04-10T18:38:29Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639703535,155,,5639703547,213,5.50,5639703533,5,,5639703531,2,,5639703537,152,,5639703545,212,30.8,5639703539,56,Center,5639703543,141,47.8,5639703541,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881123,712,12,2,75,47,6oxoag5c6zbnn09wx08vz4iak,1,9.9,55.8,2025-04-10T18:38:29.893Z,2025-04-10T18:38:32Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639703567,212,14.1,5639703571,15,,5639703565,141,48.7,5639703569,213,5.93,5639703561,56,Back,5639703563,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881125,583,13,2,75,48,ew0hpuiweoltpsg5f51r2w64t,1,80.3,53.0,2025-04-10T18:38:30.714Z,2025-04-10T19:37:50Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5639703833,230,98.5,5639703827,108,,5639703835,231,50.4,5639703817,24,,5639703589,56,Center,5639703823,103,84.7,5639703831,458,,5639703829,328,,5639703647,20,,5639703819,81,,5639703821,102,42.9,5639703587,18,,,,,,,,,,,,,,,,,,,,,,,,
2798881129,584,5,2,75,49,ew0hpuiweoltpsg5f51r2w64t,0,101.2,40.0,2025-04-10T18:38:31.914Z,2025-04-10T19:24:27Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5639704169,233,713,5639703611,346,,5639703609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881209,713,5,2,75,49,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,60.0,2025-04-10T18:38:31.914Z,2025-04-10T19:24:26Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639704131,346,,5639704129,56,Back,5639704163,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881219,714,1,2,76,10,6oxoag5c6zbnn09wx08vz4iak,1,3.9,60.6,2025-04-10T18:38:53.101Z,2025-04-10T18:38:55Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639704215,141,20.1,5639704229,237,,5639704211,140,11.1,5639704209,56,Back,5639704243,189,,5639704223,213,4.98,5639704207,124,,5639704219,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881259,715,1,2,76,14,6oxoag5c6zbnn09wx08vz4iak,1,12.7,16.1,2025-04-10T18:38:56.861Z,2025-04-10T18:39:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639704385,140,72.7,5639704383,56,Right,5639704381,155,,5639704391,213,6.22,5639704393,1,,5639704387,141,10.6,5639704389,212,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881281,716,1,2,76,20,6oxoag5c6zbnn09wx08vz4iak,1,60.2,11.1,2025-04-10T18:39:03.300Z,2025-04-10T18:39:06Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5639704495,141,6.5,5639704493,140,76.4,5639704491,56,Right,5639704497,212,17.3,5639704499,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881291,717,1,2,76,23,6oxoag5c6zbnn09wx08vz4iak,1,70.3,19.4,2025-04-10T18:39:06.484Z,2025-04-10T18:39:08Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5639704569,212,13.0,5639704567,141,12.5,5639704563,56,Right,5639704565,140,58.8,5639704571,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881309,718,1,2,76,26,6oxoag5c6zbnn09wx08vz4iak,1,59.2,14.6,2025-04-10T18:39:08.716Z,2025-04-10T18:39:14Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639704627,212,25.8,5639704629,213,5.99,5639704625,141,3.7,5639704621,56,Right,5639704623,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881315,719,1,2,76,31,6oxoag5c6zbnn09wx08vz4iak,1,73.6,15.5,2025-04-10T18:39:13.940Z,2025-04-10T19:02:36Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5639704673,212,9.0,5639704671,141,28.2,5639704675,213,1.87,5639704667,56,Center,5639704669,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881461,722,1,2,76,32,6oxoag5c6zbnn09wx08vz4iak,1,71.3,25.3,2025-04-10T18:39:15.140Z,2025-04-11T11:47:14Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,1.0,,5639705433,56,Right,5639705435,140,74.6,5640596603,210,13,5639705439,212,7.8,5639705441,213,5.17,5639705437,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881319,585,43,2,76,33,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-10T18:39:15.938Z,2025-04-10T18:39:56Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5639705771,144,8,5639704681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881645,598,45,2,76,35,ew0hpuiweoltpsg5f51r2w64t,0,21.2,68.3,2025-04-10T18:39:17.642Z,2025-04-10T19:10:19Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5639706451,285,,5639706559,233,726,5639706449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881623,726,3,2,76,35,6oxoag5c6zbnn09wx08vz4iak,1,78.8,31.7,2025-04-10T18:39:17.642Z,2025-04-10T19:10:18Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5639706455,233,598,5639706361,286,,5639706359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881331,586,43,2,76,35,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-10T18:39:18.362Z,2025-04-10T18:41:49Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5639704753,285,0,5639704751,56,Back,5639708589,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881335,720,13,2,76,36,6oxoag5c6zbnn09wx08vz4iak,1,79.1,33.0,2025-04-10T18:39:18.612Z,2025-04-11T11:47:15Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5639704757,22,,5639704827,72,,5639704907,215,,5639704761,56,Center,5639704903,102,60,5639704913,231,47.8,5639704905,103,36.1,5639704759,18,,5640596609,29,,5640596611,55,722,5639704901,73,,5639704911,230,98.5,,,,,,,,,,,,,,,,,,,,,,,
2798881469,587,5,2,76,37,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,45.8,2025-04-10T18:39:20.405Z,2025-04-10T19:24:27Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5639705479,56,Back,5639705509,233,721,5639705481,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881343,721,5,2,76,37,6oxoag5c6zbnn09wx08vz4iak,0,101.0,54.2,2025-04-10T18:39:20.405Z,2025-04-10T19:24:28Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5639704811,346,,5639704809,56,Center,5639705517,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881491,588,1,2,77,5,ew0hpuiweoltpsg5f51r2w64t,1,5.5,52.4,2025-04-10T18:39:48.481Z,2025-04-10T18:39:53Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639705625,212,73.1,5639705617,124,,5639705621,140,67.1,5639705623,141,2.3,5639705619,56,Right,5639705627,213,5.80,5639705633,74,,5639705629,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881495,589,61,2,77,10,ew0hpuiweoltpsg5f51r2w64t,0,67.1,2.3,2025-04-10T18:39:53.417Z,2025-04-10T18:39:53Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639705649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881501,590,5,2,77,11,ew0hpuiweoltpsg5f51r2w64t,0,56.6,-1.4,2025-04-10T18:39:54.154Z,2025-04-10T19:12:37Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639705831,233,723,5639705669,56,Right,5639705671,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881525,723,5,2,77,11,6oxoag5c6zbnn09wx08vz4iak,1,43.4,101.4,2025-04-10T18:39:54.154Z,2025-04-10T19:24:28Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639705807,56,Back,5639705809,347,,5639705827,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881561,724,1,2,77,19,6oxoag5c6zbnn09wx08vz4iak,1,49.7,100.0,2025-04-10T18:40:02.139Z,2025-04-10T18:40:05Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639706007,56,Left,5639706011,141,81.5,5639706013,212,19.6,5639706005,107,,5639706009,140,62.8,5639706015,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881565,725,50,2,77,22,6oxoag5c6zbnn09wx08vz4iak,1,63.6,75.2,2025-04-10T18:40:05.115Z,2025-04-10T19:10:14Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5639706095,233,591,5639706039,286,,5639706037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881571,591,7,2,77,22,ew0hpuiweoltpsg5f51r2w64t,1,36.4,24.8,2025-04-10T18:40:05.116Z,2025-04-10T19:10:14Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639706075,233,725,5639706069,285,,5639706067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881585,593,1,2,77,24,ew0hpuiweoltpsg5f51r2w64t,1,38.5,32.7,2025-04-10T18:40:06.881Z,2025-04-10T18:40:09Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639706141,141,66.0,5639706143,212,25.8,5639706139,140,26.7,5639706145,213,2.07,5639706137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881605,594,1,2,77,26,ew0hpuiweoltpsg5f51r2w64t,1,25.0,68.1,2025-04-10T18:40:09.442Z,2025-04-10T18:40:12Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5639706245,212,25.8,5639706247,213,0.37,5639706239,56,Back,5639706241,140,47.9,5639706243,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
