id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797398583,862,6,2,82,18,uqspd1bx7f6mq8ohj50u1k1k,1,94.2,73.9,2025-04-06T16:42:40.049Z,2025-04-06T17:56:50Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631385937,56,Center,5631386991,233,709,5631385939,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797398859,863,1,2,82,40,uqspd1bx7f6mq8ohj50u1k1k,0,99.5,99.5,2025-04-06T16:43:02.068Z,2025-04-06T16:46:11Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631387469,213,4.54,5631387445,155,,5631387455,141,62.7,5631387449,56,Center,5631387443,6,,5631387447,223,,5631387441,2,,5631387451,140,95.4,5631387461,212,5631403817,343,2,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797398875,864,43,2,82,44,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:06.210Z,2025-04-06T16:44:50Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5631387543,212,4.8,5631387545,213,4.62,5631387539,140,95.0,5631397073,144,1,5631387535,168,0,5631387537,56,Center,5631387541,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797401951,880,4,2,82,44,uqspd1bx7f6mq8ohj50u1k1k,1,90.1,55.3,2025-04-06T16:43:06.388Z,2025-04-06T17:56:46Z,,,,,5631717419,233,720,5631406459,9,,5631405755,56,Center,5631431339,343,3,5631405759,286,,5631405753,10,,5631405757,152,,5631414195,348,8qmrc7p7k4bod8ojxl5ib6ot0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797400989,720,4,2,82,44,eujf9nqky8c5jnahb2f76m86o,0,9.9,44.7,2025-04-06T16:43:06.389Z,2025-04-06T21:17:29Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631400719,9,,5631400723,56,Back,5631400729,285,,5631717455,233,880,5631400727,152,,5631431057,343,3,5631400721,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797398867,710,43,2,82,44,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:06.515Z,2025-04-06T16:46:36Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631387495,56,Back,5631406407,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797398951,711,43,2,82,47,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:08.929Z,2025-04-06T16:45:02Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631387943,141,15.3,5631387941,140,19.5,5631387945,212,22.3,5631398161,144,12,5631387947,213,5.44,5631387939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797398923,865,43,2,82,47,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:09.562Z,2025-04-06T16:44:51Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631387789,140,91.8,5631387787,56,Center,5631387793,212,4.4,5631387795,213,4.47,5631387791,141,68.4,5631397199,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399011,712,43,2,82,54,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:16.073Z,2025-04-06T16:45:00Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631397985,144,83,5631397939,399,8qmrc7p7k4bod8ojxl5ib6ot0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399061,713,43,2,82,57,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:19.362Z,2025-04-06T16:44:59Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631397793,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399123,714,43,2,82,57,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:19.505Z,2025-04-06T16:44:57Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631397577,144,1,5631388811,213,1.05,5631388803,56,Back,5631388809,212,17.9,5631388805,140,36.4,5631388807,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399089,866,43,2,82,58,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:20.482Z,2025-04-06T16:44:53Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5631397285,144,1,5631388601,212,12.8,5631388597,140,78.8,5631388599,141,91.4,5631388595,56,Left,5631388603,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399095,867,43,2,82,59,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:21.322Z,2025-04-06T16:44:54Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5631389245,399,auv81snxkpk2ybxzi8giy5azt,5631397397,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399135,715,43,2,83,2,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:23.825Z,2025-04-06T16:44:55Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5631388883,213,2.99,5631388875,141,30.4,5631388873,140,36.3,5631388879,212,3.9,5631388869,56,Back,5631397487,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399201,716,43,2,83,2,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:24.441Z,2025-04-06T16:44:54Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5631389291,213,2.58,5631389287,141,40.7,5631397367,144,1,5631389283,56,Back,5631389289,212,13.2,5631389285,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399227,717,43,2,83,7,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:29.177Z,2025-04-06T16:44:52Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631389451,213,1.39,5631397253,144,1,5631389447,141,78.8,5631389445,140,30.0,5631389443,56,Back,5631389449,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399283,868,43,2,83,11,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:33.612Z,2025-04-06T16:44:56Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631397515,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399307,869,43,2,83,12,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:33.819Z,2025-04-06T16:44:58Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631389963,286,0,5631389961,56,Right,5631397685,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399313,870,43,2,83,14,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:35.794Z,2025-04-06T16:45:00Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631397929,144,61,5631389993,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399471,871,43,2,83,21,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:42.834Z,2025-04-06T16:45:02Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631390839,56,Center,5631390841,140,65.3,5631390847,213,2.65,5631398099,144,1,5631390843,141,31.8,5631390845,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399485,872,43,2,83,21,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:43.394Z,2025-04-06T16:45:03Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631398217,144,1,5631390899,140,66.3,5631390901,141,71.8,5631390905,213,1.53,5631390903,212,27.2,5631390897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399529,873,43,2,83,22,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:44.562Z,2025-04-06T16:45:08Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5631391177,212,13.7,5631398713,144,1,5631391179,213,0.96,5631391173,140,73.8,5631391175,141,88.3,5631391171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399563,874,43,2,83,25,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:47.210Z,2025-04-06T16:45:14Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631391411,141,50.7,5631391407,56,Center,5631391405,155,0,5631399273,144,1,5631391415,213,5.23,5631391409,140,94.5,5631391403,2,0,5631391413,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399627,718,43,2,83,28,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:50.154Z,2025-04-06T16:44:51Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5631391785,212,32.1,5631391783,141,89.4,5631391787,213,1.20,5631391781,140,16.3,5631391841,233,874,5631397135,144,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399823,875,43,2,83,36,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:43:57.946Z,2025-04-06T16:45:15Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5631392893,213,2.53,5631399357,144,1,5631392885,140,75.7,5631392889,141,21.9,5631392891,212,13.7,5631392881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797399813,719,43,2,83,38,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:43:59.786Z,2025-04-06T16:44:12Z,,,,,5631393733,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797401523,877,27,2,85,26,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:45:48.570Z,2025-04-06T16:45:48Z,,,,,5631402273,207,,5631402275,364,,5631402269,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797401793,878,65,2,85,26,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:45:48.580Z,2025-04-06T16:46:11Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631403823,331,,5631404457,336,,5631403827,365,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797401883,879,28,2,85,49,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:46:10.937Z,2025-04-06T16:46:11Z,,,,,5631404405,364,,5631404409,55,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797402227,721,58,2,86,7,eujf9nqky8c5jnahb2f76m86o,0,0.0,0.0,2025-04-06T16:46:29.106Z,2025-04-06T16:47:14Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5631406237,75,,5631409787,233,881,5631406231,9,,5631406235,179,,5631406239,56,Back,5631406233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797402635,881,16,2,86,7,uqspd1bx7f6mq8ohj50u1k1k,1,88.5,50.0,2025-04-06T16:46:29.106Z,2025-04-06T16:50:47Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631411579,472,863,5631411533,79,,5631408593,56,Center,5631430723,343,3,5631411721,353,721,5631409513,374,2025-04-06 17:46:28.381,5631411547,458,,5631411559,280,HANDBALL_WON,5631408595,214,5631411535,102,51.6,,5631409517,375,86:06.618,5631411551,230,5631411561,281,94s19kazaywfzrg007vsha6wa,5631411537,103,21.5,5631409509,72,5631408589,9,,98.2,5631408591,17,5631411555,231,50.7,,,5631411565,282,uqspd1bx7f6mq8ohj50u1k1k,5631411543,390,450558
2797402897,722,18,2,86,35,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:46:57.181Z,2025-04-06T16:51:24Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631410057,59,32,5631433361,189,,5631410053,42,,5631410055,44,Forward,5631410229,55,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797402915,723,19,2,86,35,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:46:57.182Z,2025-04-06T19:32:56Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5631410145,44,Forward,5631410149,55,722,5631410143,293,1,5631410141,292,9,5631410137,145,9,5631410133,42,,5631410139,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404831,744,18,2,86,35,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:46:57.559Z,2025-04-06T16:51:26Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5631420911,55,745,5631420821,44,Midfielder,5631420815,42,,5631433471,189,,5631420827,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404837,745,19,2,86,35,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:46:57.560Z,2025-04-06T16:51:17Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5631420849,292,5,5631420851,293,2,5631420841,42,,5631420845,145,4,5631420853,44,Midfielder,5631420847,59,9,5631420857,55,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403087,724,1,2,87,6,eujf9nqky8c5jnahb2f76m86o,1,49.7,50.3,2025-04-06T16:47:27.874Z,2025-04-06T18:14:24Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5631476795,213,2.18,5631719341,279,G,5631476793,212,2.4,5631476787,56,Back,5631476789,140,48.4,5631476791,141,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403099,725,1,2,87,6,eujf9nqky8c5jnahb2f76m86o,1,47.4,50.1,2025-04-06T16:47:28.057Z,2025-04-06T18:14:16Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5631477111,141,37.0,5631477109,140,41.9,5631477119,213,4.14,5631477105,56,Back,5631477115,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403109,726,1,2,87,6,eujf9nqky8c5jnahb2f76m86o,1,41.3,18.2,2025-04-06T16:47:28.210Z,2025-04-06T18:14:11Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631477985,212,19.1,5631477983,141,39.9,5631477987,213,2.26,5631477979,56,Back,5631477981,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403141,727,1,2,87,8,eujf9nqky8c5jnahb2f76m86o,1,31.9,38.5,2025-04-06T16:47:30.321Z,2025-04-06T18:14:06Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5631478445,213,1.43,5631478443,212,18.6,5631478439,140,34.3,5631478441,141,65.6,5631478437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403219,728,1,2,87,10,eujf9nqky8c5jnahb2f76m86o,1,32.4,64.8,2025-04-06T16:47:32.529Z,2025-04-06T16:47:36Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631411929,141,90.0,5631411925,56,Back,5631411933,213,0.95,5631411927,140,44.0,5631411931,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403259,729,1,2,87,14,eujf9nqky8c5jnahb2f76m86o,1,44.1,89.1,2025-04-06T16:47:35.946Z,2025-04-06T16:47:38Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631412191,140,32.9,5631412189,56,Back,5631412199,213,3.72,5631412193,141,77.8,5631412195,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403345,730,1,2,87,16,eujf9nqky8c5jnahb2f76m86o,1,32.9,77.8,2025-04-06T16:47:38.641Z,2025-04-06T16:47:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631412745,212,33.4,5631412749,1,,5631412743,141,28.9,5631412747,213,4.63,5631412741,140,30.3,5631412737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403383,731,1,2,87,24,eujf9nqky8c5jnahb2f76m86o,0,31.1,10.3,2025-04-06T16:47:46.500Z,2025-04-06T17:03:21Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631479885,212,40.8,5631479877,155,,5631479883,141,12.7,5631479879,56,Right,5631479887,213,0.04,5631479881,140,69.9,5631479891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403433,882,12,2,87,24,uqspd1bx7f6mq8ohj50u1k1k,1,31.4,85.4,2025-04-06T16:47:46.578Z,2025-04-06T16:47:49Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631413161,141,100.0,5631413157,56,Back,5631413159,140,43.6,5631413263,167,,5631413163,212,16.5,5631413165,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797403435,883,5,2,87,26,uqspd1bx7f6mq8ohj50u1k1k,0,42.1,101.1,2025-04-06T16:47:48.529Z,2025-04-06T16:48:44Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631413191,56,Back,5631413193,347,,5631419029,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404499,737,5,2,87,27,eujf9nqky8c5jnahb2f76m86o,1,57.2,-0.9,2025-04-06T16:47:49.290Z,2025-04-06T16:48:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631418939,56,Right,5631418965,233,883,5631418943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404399,886,18,2,88,6,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:48:28.170Z,2025-04-06T16:52:26Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631418503,55,887,5631418427,59,10,5631418425,44,Midfielder,5631418423,42,,5631433217,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404403,887,19,2,88,6,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:48:28.171Z,2025-04-06T18:11:18Z,dn00381nbniepgi4qj7yjkv84,A. Guessand,,,5631418451,55,886,5631418441,42,,5631772415,292,4,5631418449,44,Defender,5631430225,293,4,5631418445,145,8,5631418447,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404197,884,18,2,88,12,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:48:34.095Z,2025-04-06T16:52:08Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5631417309,42,,5631417313,59,22,5631417311,44,Defender,5631417463,55,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404207,885,19,2,88,12,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:48:34.096Z,2025-04-06T18:11:09Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5631417373,44,Defender,5631417375,55,884,5631417371,59,21,5631417365,42,,5631433093,189,,5631417369,145,2,5631771733,292,4,5631428911,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404549,738,1,2,88,21,eujf9nqky8c5jnahb2f76m86o,1,76.7,0.0,2025-04-06T16:48:43.241Z,2025-04-06T16:48:45Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631419205,212,12.4,5631419203,141,10.9,5631419199,56,Right,5631419207,213,2.39,5631419195,107,,5631419201,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404575,739,1,2,88,23,eujf9nqky8c5jnahb2f76m86o,1,68.1,10.9,2025-04-06T16:48:45.457Z,2025-04-06T17:03:35Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5631419371,1,,5631419367,212,35.3,5631419361,56,Back,5631419365,141,30.1,5631419363,140,36.9,5631419369,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404637,740,1,2,88,26,eujf9nqky8c5jnahb2f76m86o,1,36.8,30.9,2025-04-06T16:48:47.961Z,2025-04-06T16:48:50Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5631419681,140,10.0,5631419691,212,30.3,5631419677,56,Back,5631419687,141,47.5,5631419695,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404691,741,1,2,88,28,eujf9nqky8c5jnahb2f76m86o,1,10.5,46.4,2025-04-06T16:48:50.626Z,2025-04-06T16:48:54Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5631419991,141,5.2,5631419995,213,5.58,5631419987,56,Back,5631419993,212,43.5,5631419985,155,,5631419989,140,42.2,5631419997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404725,742,1,2,88,32,eujf9nqky8c5jnahb2f76m86o,1,42.2,5.2,2025-04-06T16:48:54.561Z,2025-04-06T16:48:56Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631420219,212,7.7,5631420213,56,Back,5631420223,213,0.90,5631420215,140,46.8,5631420217,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404733,743,50,2,88,34,eujf9nqky8c5jnahb2f76m86o,1,45.4,18.3,2025-04-06T16:48:56.627Z,2025-04-06T17:57:08Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631420545,233,888,5631420261,286,,5631420259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404763,888,7,2,88,34,uqspd1bx7f6mq8ohj50u1k1k,1,54.6,81.7,2025-04-06T16:48:56.628Z,2025-04-06T17:57:07Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5631420407,56,Left,5631420495,233,743,5631420409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404823,890,1,2,88,37,uqspd1bx7f6mq8ohj50u1k1k,1,41.9,68.2,2025-04-06T16:48:59.027Z,2025-04-06T16:49:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631420769,56,Left,5631420781,212,30.7,5631420767,155,,5631420785,213,0.46,5631420777,141,88.4,5631420773,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404835,891,1,2,88,40,uqspd1bx7f6mq8ohj50u1k1k,0,68.4,93.0,2025-04-06T16:49:02.634Z,2025-04-06T17:13:54Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631527917,212,8.9,5631420839,56,Left,5631527913,140,71.9,5631527919,213,5.14,5631527915,141,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404891,746,1,2,88,43,eujf9nqky8c5jnahb2f76m86o,1,32.6,22.9,2025-04-06T16:49:05.762Z,2025-04-06T18:14:01Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5631513501,141,16.8,5631513497,56,Back,5631513507,213,5.88,5631513499,140,41.9,5631513503,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404903,748,1,2,88,44,eujf9nqky8c5jnahb2f76m86o,1,43.2,18.2,2025-04-06T16:49:06.113Z,2025-04-06T18:14:44Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631515017,56,Center,5631515025,213,0.56,5631515021,141,25.8,5631515019,140,51.0,5631515023,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404907,749,1,2,88,44,eujf9nqky8c5jnahb2f76m86o,1,45.2,32.7,2025-04-06T16:49:06.273Z,2025-04-06T17:11:33Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5631516341,212,15.1,5631516337,140,36.8,5631516335,56,Back,5631516339,141,50.7,5631516343,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797404917,750,43,2,88,44,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:49:06.433Z,2025-04-06T17:11:55Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631517101,212,22.0,5631518163,144,1,5631517097,140,53.4,5631517103,213,0.44,5631517099,141,82.8,5631517095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405035,752,1,2,88,48,eujf9nqky8c5jnahb2f76m86o,1,41.5,65.2,2025-04-06T16:49:09.889Z,2025-04-06T16:49:13Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631421913,213,0.53,5631421909,141,89.9,5631421915,1,,5631421905,56,Left,5631421907,140,68.9,5631421911,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
