id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818927917,410,3,1,43,23,ew0hpuiweoltpsg5f51r2w64t,1,59.3,58.7,2025-05-25T15:44:10.821Z,2025-05-25T17:14:28Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750288363,56,Center,5750288365,286,,5750288519,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927923,419,45,1,43,23,btaf9fuj3xctycyjeqwereaow,0,40.7,41.3,2025-05-25T15:44:10.821Z,2025-05-25T17:14:28Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750288417,285,,5750288415,56,Back,5750288559,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920309,381,1,1,43,25,ew0hpuiweoltpsg5f51r2w64t,1,56.4,65.4,2025-05-25T15:44:13.247Z,2025-05-25T15:44:16Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750245115,213,4.53,5750245111,141,24.1,5750245107,56,Center,5750245109,140,51.5,5750245113,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920427,382,1,1,43,29,ew0hpuiweoltpsg5f51r2w64t,1,58.8,18.8,2025-05-25T15:44:17.679Z,2025-05-25T15:44:21Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750245667,141,25.0,5750245665,140,85.8,5750245673,212,28.7,5750245679,213,0.15,5750245661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920395,362,83,1,43,32,btaf9fuj3xctycyjeqwereaow,0,21.2,65.2,2025-05-25T15:44:19.928Z,2025-05-25T16:00:42Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750287339,399,go4g6syxqw7nwn67c1am65t5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920443,383,1,1,43,33,ew0hpuiweoltpsg5f51r2w64t,1,83.3,12.9,2025-05-25T15:44:21.126Z,2025-05-25T15:44:22Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5750245797,56,Right,5750245799,140,73.0,5750245801,141,5.9,5750245803,212,11.8,5750245805,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920511,384,1,1,43,34,ew0hpuiweoltpsg5f51r2w64t,1,73.0,5.9,2025-05-25T15:44:22.126Z,2025-05-25T15:44:25Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750246167,56,Right,5750246169,140,80.2,5750246171,141,2.9,5750246175,213,6.02,5750246173,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920523,385,1,1,43,37,ew0hpuiweoltpsg5f51r2w64t,0,80.7,5.8,2025-05-25T15:44:25.663Z,2025-05-25T15:44:26Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5750246247,141,10.3,5750246251,212,6.3,5750246255,213,2.63,5750246245,140,75.5,5750246239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920533,363,61,1,43,38,btaf9fuj3xctycyjeqwereaow,1,23.8,68.5,2025-05-25T15:44:26.329Z,2025-05-25T16:01:23Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750290313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920553,364,4,1,43,40,btaf9fuj3xctycyjeqwereaow,1,25.0,85.4,2025-05-25T15:44:28.576Z,2025-05-25T16:01:17Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750246647,285,,5750246643,152,,5750290235,295,,5750246641,56,Back,5750246671,233,386,5750246639,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920569,386,4,1,43,40,ew0hpuiweoltpsg5f51r2w64t,0,75.0,14.6,2025-05-25T15:44:28.577Z,2025-05-25T16:01:14Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5750246609,13,,5750290157,295,,5750246699,233,364,5750246611,56,Right,5750246613,152,,5750246617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921149,366,1,1,44,13,btaf9fuj3xctycyjeqwereaow,0,33.6,91.4,2025-05-25T15:45:01.287Z,2025-05-25T15:45:05Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5750249891,152,,5750249901,213,6.04,5750249893,56,Center,5750249903,1,,5750249899,212,58.0,5750249897,141,70.9,5750249895,140,87.2,5750249889,157,,5750249887,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921183,389,1,1,44,18,ew0hpuiweoltpsg5f51r2w64t,1,23.1,20.4,2025-05-25T15:45:06.246Z,2025-05-25T15:45:08Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750250081,141,37.3,5750250075,3,,5750250083,212,11.8,5750250077,56,Back,5750250085,213,1.35,5750250079,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921303,390,1,1,44,20,ew0hpuiweoltpsg5f51r2w64t,0,25.5,40.1,2025-05-25T15:45:07.854Z,2025-05-25T15:51:53Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750250651,157,,5750250665,213,0.18,5750250669,1,,5750250655,140,47.9,5750250661,212,23.9,5750250657,141,46.3,5750250653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921311,367,44,1,44,24,btaf9fuj3xctycyjeqwereaow,1,51.4,46.3,2025-05-25T15:45:12.399Z,2025-05-25T15:55:46Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750250967,233,391,5750250701,56,Center,5750250703,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921335,391,44,1,44,24,ew0hpuiweoltpsg5f51r2w64t,0,48.6,53.7,2025-05-25T15:45:12.400Z,2025-05-25T15:55:46Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750250855,285,,5750250853,56,Back,5750250987,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921325,368,1,1,44,25,btaf9fuj3xctycyjeqwereaow,1,50.1,34.0,2025-05-25T15:45:13.039Z,2025-05-25T16:01:30Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750250815,141,40.3,5750250819,213,0.75,5750250817,212,6.3,5750250813,140,54.5,5750250811,56,Center,5750250809,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921341,369,1,1,44,26,btaf9fuj3xctycyjeqwereaow,1,54.5,40.3,2025-05-25T15:45:13.911Z,2025-05-25T15:45:17Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750250873,141,47.2,5750250877,213,2.26,5750250951,156,,5750250869,56,Center,5750250875,212,6.1,5750250871,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921381,370,43,1,44,28,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-25T15:45:16.767Z,2025-05-25T16:01:29Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750290723,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921477,371,1,1,44,32,btaf9fuj3xctycyjeqwereaow,1,61.0,62.3,2025-05-25T15:45:20.552Z,2025-05-25T15:45:23Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750251687,213,4.03,5750251683,141,34.3,5750251685,212,24.5,5750251681,140,46.3,5750251679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921557,372,1,1,44,35,btaf9fuj3xctycyjeqwereaow,1,46.3,34.3,2025-05-25T15:45:22.959Z,2025-05-25T15:45:27Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750252111,141,60.6,5750252109,140,44.2,5750252107,56,Back,5750252121,213,1.69,5750252117,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921727,373,1,1,44,41,btaf9fuj3xctycyjeqwereaow,1,54.6,70.0,2025-05-25T15:45:29.064Z,2025-05-25T15:45:36Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750252955,196,,5750252953,155,,5750252971,212,49.4,5750252959,56,Right,5750252977,1,,5750252963,140,78.8,5750252975,213,5.25,5750252967,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921757,374,1,1,44,48,btaf9fuj3xctycyjeqwereaow,1,79.1,13.1,2025-05-25T15:45:35.855Z,2025-05-25T15:45:37Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750253131,56,Right,5750253135,140,85.8,5750253143,212,7.1,5750253139,141,12.2,5750253145,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921797,375,1,1,44,49,btaf9fuj3xctycyjeqwereaow,1,85.8,12.2,2025-05-25T15:45:37.135Z,2025-05-25T15:45:40Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5750253381,213,3.16,5750253379,212,12.8,5750253377,141,11.9,5750253373,140,73.6,5750253369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921865,376,1,1,44,52,btaf9fuj3xctycyjeqwereaow,1,70.6,12.2,2025-05-25T15:45:40.103Z,2025-05-25T15:45:44Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750253737,141,22.7,5750253733,140,54.0,5750253745,213,2.75,5750253741,212,18.8,5750253729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921899,377,1,1,44,56,btaf9fuj3xctycyjeqwereaow,1,67.0,24.6,2025-05-25T15:45:44.279Z,2025-05-25T15:45:46Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750253927,213,5.76,5750253923,141,9.5,5750253919,56,Right,5750253925,212,20.4,5750253921,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921929,378,1,1,44,58,btaf9fuj3xctycyjeqwereaow,1,83.8,9.5,2025-05-25T15:45:46.135Z,2025-05-25T15:45:48Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5750254121,213,2.09,5750254113,56,Right,5750254119,212,8.5,5750254117,141,20.3,5750254115,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924071,413,70,1,44,59,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-25T15:45:46.821Z,2025-05-25T15:48:34Z,,,,,5750265661,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921943,379,1,1,44,59,btaf9fuj3xctycyjeqwereaow,1,79.8,20.3,2025-05-25T15:45:47.135Z,2025-05-25T16:02:22Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750254199,213,3.99,5750254197,212,12.4,5750254193,140,72.0,5750254195,141,6.7,5750254191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921999,380,1,1,45,0,btaf9fuj3xctycyjeqwereaow,1,72.0,6.7,2025-05-25T15:45:48.758Z,2025-05-25T15:45:50Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750254497,140,69.6,5750254499,141,20.6,5750254503,213,1.83,5750254495,56,Right,5750254501,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922045,381,1,1,45,2,btaf9fuj3xctycyjeqwereaow,1,69.6,20.6,2025-05-25T15:45:50.159Z,2025-05-25T15:45:52Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750254747,141,5.2,5750254755,213,4.50,5750254753,212,10.7,5750254741,56,Right,5750254745,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922139,382,1,1,45,4,btaf9fuj3xctycyjeqwereaow,1,67.5,5.2,2025-05-25T15:45:52.336Z,2025-05-25T15:45:56Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750255181,155,,5750255191,213,2.18,5750255185,140,45.4,5750255193,1,,5750255187,141,53.6,5750255189,212,40.3,5750255183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922179,383,1,1,45,8,btaf9fuj3xctycyjeqwereaow,1,57.0,61.5,2025-05-25T15:45:56.503Z,2025-05-25T15:45:59Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750255459,141,70.9,5750255461,212,11.7,5750255455,140,66.3,5750255463,213,0.58,5750255451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922189,384,61,1,45,11,btaf9fuj3xctycyjeqwereaow,1,66.3,70.9,2025-05-25T15:45:59.642Z,2025-05-25T15:46:00Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750255491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922255,385,1,1,45,14,btaf9fuj3xctycyjeqwereaow,1,74.5,77.5,2025-05-25T15:46:01.951Z,2025-05-25T15:46:04Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5750255855,141,87.7,5750255851,56,Left,5750255853,140,71.1,5750255857,212,7.8,5750255859,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922287,386,1,1,45,16,btaf9fuj3xctycyjeqwereaow,1,71.1,87.7,2025-05-25T15:46:04.055Z,2025-05-25T15:46:06Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750256075,212,8.0,5750256071,140,67.7,5750256069,56,Center,5750256077,213,4.25,5750256073,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922387,387,1,1,45,18,btaf9fuj3xctycyjeqwereaow,1,67.7,77.2,2025-05-25T15:46:06.287Z,2025-05-25T15:46:12Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750256643,212,14.2,5750256639,140,80.5,5750256637,56,Left,5750256641,141,83.8,5750256645,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922441,388,1,1,45,22,btaf9fuj3xctycyjeqwereaow,1,96.9,62.0,2025-05-25T15:46:10.671Z,2025-05-25T15:47:06Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,1.0,5750260115,154,,5750260117,22,,5750256975,212,13.2,5750256977,213,4.29,5750256973,141,44.3,5750256971,140,91.7,5750260111,210,16,5750260361,195,,5750256969,56,5750256967,155,,Center,,,,,,,,,,,,,,,,,,,,,,,
2818922449,389,16,1,45,24,btaf9fuj3xctycyjeqwereaow,1,96.0,45.4,2025-05-25T15:46:12.199Z,2025-05-25T17:26:31Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5750260205,29,,5750259519,328,,5750260219,103,20.3,5750784995,214,,5750260217,102,48.8,5750260223,231,47.8,5750260221,230,98.4,5750260211,55,388,5750257017,56,5750257013,22,,Center,5750259521,374,2025-05-25 16:46:11.885,5750259515,15,,5750259525,375,5750260207,154,45:24.064,,5750784993,79,5750784991,16,,,,,,,
2818923331,393,1,1,46,35,ew0hpuiweoltpsg5f51r2w64t,1,50.3,50.3,2025-05-25T15:47:23.077Z,2025-05-25T15:50:24Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750261763,212,9.9,5750261767,279,G,5750261765,213,3.25,5750261749,56,Back,5750261759,141,48.7,5750267203,189,,5750261755,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924439,405,1,1,46,36,ew0hpuiweoltpsg5f51r2w64t,1,41.3,49.7,2025-05-25T15:47:23.821Z,2025-05-25T15:49:21Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750267775,140,43.1,5750267773,56,Back,5750267781,213,5.04,5750267779,212,5.9,5750267777,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924537,406,1,1,46,36,ew0hpuiweoltpsg5f51r2w64t,1,43.4,41.0,2025-05-25T15:47:23.921Z,2025-05-25T15:49:32Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750268363,212,10.6,5750268365,213,3.45,5750268357,56,Back,5750268359,140,33.8,5750268361,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923343,394,1,1,46,40,ew0hpuiweoltpsg5f51r2w64t,0,30.5,33.9,2025-05-25T15:47:28.662Z,2025-05-25T15:49:43Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750261827,56,Back,5750261829,140,32.0,5750261835,213,1.46,5750261833,212,14.8,5750261825,155,,5750261831,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923359,390,1,1,46,42,btaf9fuj3xctycyjeqwereaow,0,64.8,35.8,2025-05-25T15:47:30.222Z,2025-05-25T15:47:30Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750261937,140,64.6,5750261939,141,57.2,5750261941,212,14.6,5750261933,3,,5750261943,213,1.59,5750261935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923381,395,1,1,46,44,ew0hpuiweoltpsg5f51r2w64t,0,34.2,48.7,2025-05-25T15:47:32.022Z,2025-05-25T15:49:44Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750262083,3,,5750262091,212,10.6,5750262089,141,42.8,5750262087,140,43.5,5750262093,213,5.89,5750262085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923375,391,44,1,46,44,btaf9fuj3xctycyjeqwereaow,1,55.4,59.8,2025-05-25T15:47:32.478Z,2025-05-25T15:55:46Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750262051,286,,5750262049,56,Center,5750262205,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923389,396,44,1,46,44,ew0hpuiweoltpsg5f51r2w64t,0,44.6,40.2,2025-05-25T15:47:32.479Z,2025-05-25T15:55:47Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750262123,285,,5750262121,56,Back,5750262259,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923419,392,1,1,46,45,btaf9fuj3xctycyjeqwereaow,1,53.4,64.2,2025-05-25T15:47:33.014Z,2025-05-25T15:47:36Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750262293,56,Center,5750262297,141,59.9,5750262299,212,2.9,5750262301,213,4.61,5750262291,3,,5750262295,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923403,397,83,1,46,46,ew0hpuiweoltpsg5f51r2w64t,0,43.4,40.1,2025-05-25T15:47:34.805Z,2025-05-25T15:50:37Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750262509,399,6hssnrvqsel6i5ca09p5730x6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923425,394,1,1,46,47,btaf9fuj3xctycyjeqwereaow,1,53.1,72.6,2025-05-25T15:47:35.398Z,2025-05-25T15:47:37Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750262313,140,36.0,5750262319,212,19.0,5750262323,213,3.47,5750262311,56,Back,5750262315,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923445,395,1,1,46,49,btaf9fuj3xctycyjeqwereaow,1,36.0,63.6,2025-05-25T15:47:37.542Z,2025-05-25T15:47:39Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750262443,141,50.4,5750262447,213,4.32,5750262439,56,Back,5750262441,140,32.5,5750262445,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923453,396,1,1,46,51,btaf9fuj3xctycyjeqwereaow,1,32.5,50.4,2025-05-25T15:47:39.214Z,2025-05-25T15:47:40Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750262471,56,Back,5750262475,141,46.9,5750262477,212,12.2,5750262479,213,6.09,5750262473,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923489,397,1,1,46,52,btaf9fuj3xctycyjeqwereaow,1,43.9,46.9,2025-05-25T15:47:40.230Z,2025-05-25T15:47:43Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750262665,140,36.8,5750262669,212,13.8,5750262667,141,29.8,5750262663,56,Back,5750262671,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923543,398,1,1,46,55,btaf9fuj3xctycyjeqwereaow,1,39.8,27.4,2025-05-25T15:47:43.582Z,2025-05-25T15:47:48Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5750262893,140,71.6,5750262897,212,33.5,5750262899,213,0.08,5750262901,1,,5750262895,141,31.5,5750262891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923547,399,3,1,46,59,btaf9fuj3xctycyjeqwereaow,0,67.6,12.6,2025-05-25T15:47:47.766Z,2025-05-25T15:47:55Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5750262975,233,398,5750262925,286,,5750262923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923551,398,7,1,46,59,ew0hpuiweoltpsg5f51r2w64t,1,32.4,87.4,2025-05-25T15:47:47.767Z,2025-05-25T15:47:54Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750262959,285,,5750262957,56,Back,5750262969,233,399,5750262955,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923607,399,5,1,47,0,ew0hpuiweoltpsg5f51r2w64t,0,26.3,102.0,2025-05-25T15:47:48.702Z,2025-05-25T15:56:08Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750263465,233,400,5750263191,347,,5750263189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923649,400,5,1,47,0,btaf9fuj3xctycyjeqwereaow,1,73.7,-2.0,2025-05-25T15:47:48.702Z,2025-05-25T15:56:07Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5750263445,233,399,5750263395,347,,5750263393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923679,401,1,1,47,10,btaf9fuj3xctycyjeqwereaow,1,67.1,0.0,2025-05-25T15:47:58.262Z,2025-05-25T15:48:00Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5750263527,107,,5750263529,56,Right,5750263535,212,9.7,5750263531,140,61.1,5750263533,141,8.8,5750263537,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923683,402,1,1,47,12,btaf9fuj3xctycyjeqwereaow,1,61.1,8.8,2025-05-25T15:48:00.230Z,2025-05-25T15:48:01Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750263559,56,Right,5750263567,213,0.00,5750263563,141,8.8,5750263561,140,64.6,5750263565,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923715,403,1,1,47,13,btaf9fuj3xctycyjeqwereaow,1,64.6,8.8,2025-05-25T15:48:00.918Z,2025-05-25T15:48:03Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5750263723,212,8.7,5750263719,140,63.9,5750263725,213,1.66,5750263721,141,21.6,5750263717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923723,400,45,1,47,15,ew0hpuiweoltpsg5f51r2w64t,0,34.3,74.1,2025-05-25T15:48:02.982Z,2025-05-25T15:55:39Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5750263775,56,Back,5750263777,285,,5750263785,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923719,404,3,1,47,15,btaf9fuj3xctycyjeqwereaow,1,65.7,25.9,2025-05-25T15:48:02.982Z,2025-05-25T15:55:39Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750263763,286,,5750263761,56,Center,5750263781,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923763,405,1,1,47,16,btaf9fuj3xctycyjeqwereaow,1,68.6,28.8,2025-05-25T15:48:03.998Z,2025-05-25T15:48:09Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750264031,56,Center,5750264035,141,60.0,5750264037,212,21.3,5750264041,213,1.63,5750264033,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923791,406,1,1,47,21,btaf9fuj3xctycyjeqwereaow,1,69.7,70.8,2025-05-25T15:48:09.270Z,2025-05-25T15:48:11Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5750264133,212,5.1,5750264131,141,63.6,5750264135,213,4.46,5750264129,140,68.5,5750264127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923811,407,1,1,47,23,btaf9fuj3xctycyjeqwereaow,1,68.5,63.6,2025-05-25T15:48:11.326Z,2025-05-25T15:48:13Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750264267,56,Center,5750264269,140,80.7,5750264271,141,59.1,5750264275,213,6.05,5750264273,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923851,408,1,1,47,24,btaf9fuj3xctycyjeqwereaow,1,80.7,59.1,2025-05-25T15:48:12.758Z,2025-05-25T15:48:54Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,1.0,,5750266655,210,13,5750264511,141,58.7,5750264515,213,3.18,5750264509,140,73.1,5750264507,56,Center,5750266657,154,,5750264513,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
