id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2815338365,42,1,1,3,13,8q6cv8g4bd3xdl7m88kll16na,1,32.8,77.3,2025-05-16T18:03:28.740Z,2025-05-16T18:08:45Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730500651,5,,5730485885,212,44.9,5730485879,56,Back,5730485877,196,,5730500655,152,,5730485881,140,20.7,5730485883,141,13.9,5730485887,213,4.43,5730485889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338395,43,1,1,3,15,8q6cv8g4bd3xdl7m88kll16na,1,20.7,13.9,2025-05-16T18:03:31.116Z,2025-05-16T18:03:33Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730486039,140,27.1,5730486037,56,Back,5730486047,212,6.9,5730486043,141,11.3,5730486051,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338405,44,4,1,3,17,8q6cv8g4bd3xdl7m88kll16na,1,28.0,12.4,2025-05-16T18:03:33.467Z,2025-05-16T19:02:10Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730486125,13,,5730486131,265,,5730486133,285,,5730486209,233,20,5730486127,56,Back,5730486129,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338407,20,4,1,3,17,crlocdyqyb1fdhck54qxs65rl,0,72.0,87.6,2025-05-16T18:03:33.468Z,2025-05-16T19:02:10Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730486215,233,44,5730486171,56,Left,5730486177,152,,5730486165,13,,5730486187,286,,5730486183,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338755,45,1,1,3,51,8q6cv8g4bd3xdl7m88kll16na,0,25.3,13.2,2025-05-16T18:04:07.412Z,2025-05-16T18:04:13Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730488099,213,0.03,5730488087,155,,5730488097,212,51.3,5730488093,140,74.1,5730488091,56,Right,5730488089,152,,5730488085,5,,5730488095,141,15.6,5730488101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338747,21,43,1,3,55,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T18:04:11.323Z,2025-05-16T18:11:27Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730488043,285,0,5730488041,56,Back,5730488163,233,46,5730508991,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338759,46,43,1,3,55,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-16T18:04:11.324Z,2025-05-16T18:11:33Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730488117,286,0,5730509309,144,44,5730488115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338757,22,12,1,3,56,crlocdyqyb1fdhck54qxs65rl,1,20.1,83.5,2025-05-16T18:04:11.747Z,2025-05-16T18:04:12Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730488119,15,,5730488105,56,Back,5730488113,213,3.98,5730488111,212,12.7,5730488107,140,12.0,5730488109,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338809,23,12,1,3,58,crlocdyqyb1fdhck54qxs65rl,1,8.3,69.5,2025-05-16T18:04:13.475Z,2025-05-16T18:11:49Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5730510163,167,,5730488417,56,Back,5730488425,141,100.0,5730488429,213,0.78,5730488421,140,28.9,5730488427,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338823,25,5,1,4,0,crlocdyqyb1fdhck54qxs65rl,0,23.2,100.6,2025-05-16T18:04:16.148Z,2025-05-16T18:11:52Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730488563,233,47,5730488503,347,,5730488501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338799,47,5,1,4,0,8q6cv8g4bd3xdl7m88kll16na,1,76.8,-0.6,2025-05-16T18:04:16.148Z,2025-05-16T20:48:51Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730488383,56,Right,5730488385,347,,5730488531,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338855,48,1,1,4,5,8q6cv8g4bd3xdl7m88kll16na,1,76.2,0.0,2025-05-16T18:04:20.796Z,2025-05-16T18:04:25Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730488695,141,17.3,5730488699,213,1.73,5730488697,212,12.3,5730488689,107,,5730488693,140,74.3,5730488691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338815,24,43,1,4,5,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T18:04:21.195Z,2025-05-16T18:11:45Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730488455,56,Back,5730509893,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338863,49,1,1,4,10,8q6cv8g4bd3xdl7m88kll16na,1,74.3,17.3,2025-05-16T18:04:25.588Z,2025-05-16T18:04:27Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730488743,213,6.01,5730488741,212,18.9,5730488739,141,9.8,5730488737,140,91.6,5730488735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338881,50,1,1,4,11,8q6cv8g4bd3xdl7m88kll16na,0,91.7,9.7,2025-05-16T18:04:27.315Z,2025-05-16T18:04:28Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730488839,155,,5730488837,2,,5730488845,141,33.3,5730488849,213,1.78,5730488847,212,16.4,5730488843,140,88.4,5730488841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338877,26,12,1,4,12,crlocdyqyb1fdhck54qxs65rl,1,4.9,56.6,2025-05-16T18:04:28.019Z,2025-05-16T18:04:29Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5730488817,213,0.94,5730488813,141,77.6,5730488811,140,14.9,5730488851,15,,5730488815,212,17.7,5730488809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338925,51,1,1,4,17,8q6cv8g4bd3xdl7m88kll16na,0,98.0,28.8,2025-05-16T18:04:32.531Z,2025-05-16T18:04:33Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730489053,213,1.57,5730489051,212,10.8,5730489045,56,Center,5730489047,140,98.0,5730489043,155,,5730489049,141,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339077,28,1,1,4,33,crlocdyqyb1fdhck54qxs65rl,0,15.7,35.7,2025-05-16T18:04:49.123Z,2025-05-16T18:14:02Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730516933,157,,5730490059,56,Center,5730490069,1,,5730490061,140,65.0,5730490063,141,25.8,5730490067,213,6.15,5730490065,212,52.2,5730516935,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339103,52,44,1,4,37,8q6cv8g4bd3xdl7m88kll16na,1,36.8,71.8,2025-05-16T18:04:52.682Z,2025-05-16T19:02:28Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730490243,233,29,5730490193,285,,5730490191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339083,29,44,1,4,37,crlocdyqyb1fdhck54qxs65rl,0,63.2,28.2,2025-05-16T18:04:52.683Z,2025-05-16T19:02:28Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730490097,56,Center,5730490259,233,52,5730490099,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339121,53,1,1,4,37,8q6cv8g4bd3xdl7m88kll16na,0,39.2,67.0,2025-05-16T18:04:52.892Z,2025-05-16T19:03:39Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730490315,141,67.6,5730490309,3,,5730490319,213,0.14,5730490317,212,2.9,5730490311,56,Back,5730490313,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339099,30,61,1,4,38,crlocdyqyb1fdhck54qxs65rl,1,64.2,25.3,2025-05-16T18:04:54.085Z,2025-05-16T18:18:12Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730490189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339125,54,4,1,4,41,8q6cv8g4bd3xdl7m88kll16na,1,33.8,59.4,2025-05-16T18:04:56.580Z,2025-05-16T18:05:04Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730490341,152,,5730490343,265,,5730490337,13,,5730490339,56,Back,5730490501,233,31,5730490345,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339151,31,4,1,4,41,crlocdyqyb1fdhck54qxs65rl,0,66.2,40.6,2025-05-16T18:04:56.581Z,2025-05-16T18:18:20Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730490485,152,,5730490487,265,,5730490481,13,,5730490483,56,Center,5730490489,285,,5730490525,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339301,55,1,1,5,5,8q6cv8g4bd3xdl7m88kll16na,1,27.2,21.3,2025-05-16T18:05:21.044Z,2025-05-16T18:05:22Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730491357,5,,5730491359,152,,5730491365,141,13.2,5730491369,213,5.85,5730491361,56,Back,5730491363,140,38.4,5730491367,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339317,56,1,1,5,6,8q6cv8g4bd3xdl7m88kll16na,1,38.4,13.2,2025-05-16T18:05:22.028Z,2025-05-16T18:05:23Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730491445,141,31.4,5730491449,213,2.41,5730491443,140,25.4,5730491441,56,Back,5730491447,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339353,57,1,1,5,8,8q6cv8g4bd3xdl7m88kll16na,1,23.8,32.6,2025-05-16T18:05:23.580Z,2025-05-16T18:05:27Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730491655,56,Back,5730491661,212,19.2,5730491663,213,2.11,5730491657,140,14.4,5730491659,141,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339359,58,1,1,5,11,8q6cv8g4bd3xdl7m88kll16na,1,14.4,56.8,2025-05-16T18:05:27.171Z,2025-05-16T18:05:28Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730491685,140,25.0,5730491689,212,18.9,5730491691,213,0.94,5730491687,141,79.3,5730491683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339371,59,1,1,5,12,8q6cv8g4bd3xdl7m88kll16na,1,25.0,79.3,2025-05-16T18:05:28.340Z,2025-05-16T18:05:30Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730491761,212,15.7,5730491763,213,0.76,5730491759,141,95.3,5730491757,140,35.8,5730491755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339385,60,1,1,5,15,8q6cv8g4bd3xdl7m88kll16na,0,35.8,95.3,2025-05-16T18:05:30.772Z,2025-05-16T18:05:32Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730491869,213,5.90,5730491867,212,33.5,5730491861,56,Center,5730491863,140,65.4,5730491871,1,,5730491859,155,,5730491865,141,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339413,32,1,1,5,18,crlocdyqyb1fdhck54qxs65rl,1,37.5,17.1,2025-05-16T18:05:33.571Z,2025-05-16T18:23:09Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730492031,213,0.94,5730492025,140,48.5,5730492029,212,19.6,5730492027,141,40.3,5730492021,3,,5730492023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339429,34,1,1,5,20,crlocdyqyb1fdhck54qxs65rl,1,46.6,28.8,2025-05-16T18:05:36.019Z,2025-05-16T18:05:38Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730492109,213,4.64,5730492103,140,46.1,5730492101,56,Back,5730492107,212,7.2,5730492105,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339447,35,1,1,5,22,crlocdyqyb1fdhck54qxs65rl,1,45.6,18.0,2025-05-16T18:05:37.763Z,2025-05-16T18:05:40Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730492211,213,0.01,5730492205,140,61.3,5730492209,212,16.5,5730492203,56,Right,5730492207,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339491,36,1,1,5,24,crlocdyqyb1fdhck54qxs65rl,1,58.6,21.9,2025-05-16T18:05:40.227Z,2025-05-16T18:05:44Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730492409,212,10.9,5730492403,56,Center,5730492407,141,37.7,5730492411,213,1.43,5730492405,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339513,37,1,1,5,28,crlocdyqyb1fdhck54qxs65rl,1,56.6,53.4,2025-05-16T18:05:44.443Z,2025-05-16T18:05:47Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730492507,56,Left,5730492523,213,0.98,5730492515,141,84.7,5730492519,212,25.6,5730492511,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339547,38,1,1,5,31,crlocdyqyb1fdhck54qxs65rl,1,81.8,88.4,2025-05-16T18:05:47.323Z,2025-05-16T18:05:50Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730492679,155,,5730492685,141,40.1,5730492677,2,,5730492687,212,33.7,5730492681,56,Center,5730492683,140,89.1,5730492689,213,4.94,5730492693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339555,39,61,1,5,35,crlocdyqyb1fdhck54qxs65rl,0,89.1,40.1,2025-05-16T18:05:50.731Z,2025-05-16T18:05:51Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730492713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339563,40,5,1,5,36,crlocdyqyb1fdhck54qxs65rl,0,100.8,31.1,2025-05-16T18:05:51.555Z,2025-05-16T20:48:52Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730492745,346,,5730492743,56,Center,5730493895,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339745,61,5,1,5,36,8q6cv8g4bd3xdl7m88kll16na,1,-0.8,68.9,2025-05-16T18:05:51.555Z,2025-05-16T20:48:51Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5730493839,233,40,5730493807,56,Back,5730493811,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339765,62,1,1,6,1,8q6cv8g4bd3xdl7m88kll16na,0,3.6,49.4,2025-05-16T18:06:17.171Z,2025-05-16T18:06:20Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730493971,140,67.9,5730493973,141,49.1,5730493977,213,6.28,5730493979,1,,5730493975,212,67.5,5730493969,56,Center,5730493967,124,,5730493983,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339767,41,44,1,6,3,crlocdyqyb1fdhck54qxs65rl,1,34.0,52.6,2025-05-16T18:06:18.819Z,2025-05-16T19:02:28Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730493985,56,Back,5730493987,285,,5730494085,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339771,63,44,1,6,3,8q6cv8g4bd3xdl7m88kll16na,0,66.0,47.4,2025-05-16T18:06:18.820Z,2025-05-16T19:02:29Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730494097,233,41,5730494001,286,,5730493999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339799,42,1,1,6,3,crlocdyqyb1fdhck54qxs65rl,1,37.0,55.2,2025-05-16T18:06:19.228Z,2025-05-16T18:06:22Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730494127,56,Back,5730494133,212,6.3,5730494131,141,64.0,5730494129,140,39.0,5730494135,213,1.23,5730494125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339803,43,3,1,6,5,crlocdyqyb1fdhck54qxs65rl,0,36.9,67.5,2025-05-16T18:06:21.419Z,2025-05-16T19:03:36Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730494159,286,,5730494157,56,Back,5730494303,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339821,64,7,1,6,5,8q6cv8g4bd3xdl7m88kll16na,1,63.1,32.5,2025-05-16T18:06:21.420Z,2025-05-16T19:02:21Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730494191,56,Center,5730494193,285,,5730494253,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339825,65,61,1,6,7,8q6cv8g4bd3xdl7m88kll16na,1,63.4,37.4,2025-05-16T18:06:22.682Z,2025-05-16T18:54:47Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730494207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339817,44,1,1,6,7,crlocdyqyb1fdhck54qxs65rl,0,34.8,63.0,2025-05-16T18:06:22.683Z,2025-05-16T18:25:45Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730566617,213,5.60,5730566613,141,59.1,5730566611,140,37.9,5730494181,56,Back,5730566615,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340307,79,61,1,6,9,8q6cv8g4bd3xdl7m88kll16na,1,66.7,45.1,2025-05-16T18:06:24.680Z,2025-05-16T18:07:29Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730497057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339857,66,1,1,6,10,8q6cv8g4bd3xdl7m88kll16na,1,62.4,48.5,2025-05-16T18:06:26.131Z,2025-05-16T18:54:33Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730707395,213,3.48,5730707387,56,Center,5730707393,212,5.1,5730707391,141,46.0,5730707389,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339885,67,1,1,6,12,8q6cv8g4bd3xdl7m88kll16na,1,55.2,48.6,2025-05-16T18:06:27.852Z,2025-05-16T18:06:30Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730494571,212,16.1,5730494573,213,5.43,5730494565,56,Center,5730494569,141,30.7,5730494567,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339921,68,1,1,6,14,8q6cv8g4bd3xdl7m88kll16na,1,65.3,30.7,2025-05-16T18:06:29.915Z,2025-05-16T18:06:35Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730494779,141,7.9,5730494777,140,63.6,5730494773,56,Right,5730494783,212,15.6,5730494787,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339953,69,1,1,6,19,8q6cv8g4bd3xdl7m88kll16na,1,69.5,10.3,2025-05-16T18:06:35.083Z,2025-05-16T18:06:38Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730494927,213,2.68,5730494921,140,61.8,5730494923,141,16.2,5730494919,56,Right,5730494925,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339965,70,1,1,6,22,8q6cv8g4bd3xdl7m88kll16na,1,63.7,26.0,2025-05-16T18:06:38.315Z,2025-05-16T18:06:41Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730495035,141,8.5,5730495031,56,Right,5730495033,140,76.0,5730495037,212,17.6,5730495039,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339979,71,1,1,6,25,8q6cv8g4bd3xdl7m88kll16na,1,76.0,8.5,2025-05-16T18:06:41.195Z,2025-05-16T18:06:42Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730495099,141,23.3,5730495097,140,69.4,5730495101,212,12.2,5730495103,213,2.17,5730495095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339987,72,1,1,6,27,8q6cv8g4bd3xdl7m88kll16na,1,69.4,23.3,2025-05-16T18:06:42.652Z,2025-05-16T18:06:44Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730495147,140,70.3,5730495149,141,7.9,5730495151,212,10.5,5730495153,213,4.80,5730495145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340001,73,1,1,6,28,8q6cv8g4bd3xdl7m88kll16na,0,70.3,7.9,2025-05-16T18:06:43.884Z,2025-05-16T18:06:47Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730495243,212,3.5,5730495241,141,5.3,5730495239,140,73.2,5730495323,236,,5730495237,56,Right,5730495329,286,,5730495325,233,45,5730495245,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340007,45,74,1,6,30,crlocdyqyb1fdhck54qxs65rl,1,25.0,93.8,2025-05-16T18:06:46.083Z,2025-05-16T18:06:47Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730495273,285,,5730495271,56,Back,5730495351,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340029,46,5,1,6,31,crlocdyqyb1fdhck54qxs65rl,0,21.0,101.4,2025-05-16T18:06:46.812Z,2025-05-16T20:48:52Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730495441,233,74,5730495359,56,Back,5730495361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340031,74,5,1,6,31,8q6cv8g4bd3xdl7m88kll16na,1,79.0,-1.4,2025-05-16T18:06:46.812Z,2025-05-16T18:06:50Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730495413,233,46,5730495369,347,,5730495367,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340077,75,1,1,6,32,8q6cv8g4bd3xdl7m88kll16na,1,80.4,0.0,2025-05-16T18:06:47.660Z,2025-05-16T18:06:52Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730495645,213,0.65,5730495635,107,,5730495637,56,Right,5730495639,140,96.4,5730495641,141,17.7,5730495643,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340063,47,83,1,6,35,crlocdyqyb1fdhck54qxs65rl,0,4.3,85.0,2025-05-16T18:06:50.661Z,2025-05-16T18:06:53Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730495725,399,2d9k8p22131is7op7vcn0arbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340083,76,1,1,6,36,8q6cv8g4bd3xdl7m88kll16na,0,96.4,17.7,2025-05-16T18:06:51.692Z,2025-05-16T18:06:53Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730495765,236,,5730495771,286,,5730495693,213,3.29,5730495691,212,6.3,5730495689,141,16.3,5730495687,140,90.5,5730495685,56,Right,5730495767,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340091,48,74,1,6,37,crlocdyqyb1fdhck54qxs65rl,1,8.6,85.9,2025-05-16T18:06:52.803Z,2025-05-16T18:06:54Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730495709,285,,5730495791,233,76,5730495707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340117,77,1,1,6,39,8q6cv8g4bd3xdl7m88kll16na,0,91.4,5.6,2025-05-16T18:06:55.380Z,2025-05-16T18:06:57Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730495873,140,91.6,5730495871,56,Right,5730495931,286,,5730495867,2,,5730495869,155,,5730495879,213,1.47,5730495877,212,2.1,5730495927,233,49,5730495925,236,5730495875,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,
2815340125,49,12,1,6,40,crlocdyqyb1fdhck54qxs65rl,1,5.8,90.0,2025-05-16T18:06:55.480Z,2025-05-16T18:06:57Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730495911,56,Back,5730495945,233,77,5730495909,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340139,50,6,1,6,41,crlocdyqyb1fdhck54qxs65rl,0,2.8,89.4,2025-05-16T18:06:57.220Z,2025-05-16T19:02:19Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730495985,56,Back,5730495987,73,,5730496113,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340135,78,6,1,6,41,8q6cv8g4bd3xdl7m88kll16na,1,97.2,10.6,2025-05-16T18:06:57.220Z,2025-05-16T18:07:03Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730496073,56,Right,5730496093,233,50,5730496075,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
