id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2818855983,905,1,2,77,38,45v50owpvshpijizwwlcw4lni,0,90.1,92.3,2025-05-25T14:05:15.189Z,2025-05-25T14:05:15Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749883917,212,5.5,5749883919,213,4.75,5749883907,2,,5749883913,140,90.3,5749883915,141,84.2,5749883909,155,,5749883911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818855985,560,61,2,77,38,crlocdyqyb1fdhck54qxs65rl,1,12.3,16.2,2025-05-25T14:05:16.015Z,2025-05-25T14:31:24Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749883925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856009,561,61,2,77,41,crlocdyqyb1fdhck54qxs65rl,1,11.5,37.9,2025-05-25T14:05:18.693Z,2025-05-25T14:40:26Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749884047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856021,906,1,2,77,42,45v50owpvshpijizwwlcw4lni,1,76.3,70.3,2025-05-25T14:05:19.309Z,2025-05-25T14:25:18Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,1.0,,5749884103,140,74.3,5749928529,210,15,5749884109,213,4.61,5749884105,141,39.9,5749884101,56,Center,5749928531,154,,5749884107,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856023,907,15,2,77,45,45v50owpvshpijizwwlcw4lni,1,76.9,38.9,2025-05-25T14:05:22.309Z,2025-05-25T15:23:21Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749884115,18,,5749884117,56,Center,5749928549,78,,5749928607,233,564,5749896483,20,,5749884113,22,,5749928559,102,51.6,5749928553,154,,5749928563,146,99.3,5749928565,147,5749928561,103,13.3,5749928555,55,5749928551,29,,49.1,,,,906,,,,,,,,,,,
2818856039,564,10,2,77,45,crlocdyqyb1fdhck54qxs65rl,1,3.8,51.2,2025-05-25T14:05:22.409Z,2025-05-25T14:41:09Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749884441,174,,5749928623,233,907,5749884213,182,,5749884443,179,,5749884215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856029,562,12,2,77,47,crlocdyqyb1fdhck54qxs65rl,1,6.1,62.1,2025-05-25T14:05:25.132Z,2025-05-25T14:05:26Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749884161,141,100.0,5749884165,213,1.37,5749884157,56,Back,5749884177,167,,5749884163,212,27.7,5749884159,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856067,908,5,2,77,48,45v50owpvshpijizwwlcw4lni,1,89.5,-2.0,2025-05-25T14:05:25.294Z,2025-05-25T14:05:34Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749884347,347,,5749884345,56,Right,5749884359,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856031,563,5,2,77,48,crlocdyqyb1fdhck54qxs65rl,0,9.6,101.9,2025-05-25T14:05:25.654Z,2025-05-25T14:05:33Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749884171,347,,5749884365,233,908,5749884169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856075,909,1,2,77,55,45v50owpvshpijizwwlcw4lni,1,91.6,0.0,2025-05-25T14:05:32.637Z,2025-05-25T14:05:34Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749884407,212,13.5,5749884405,141,8.2,5749884401,56,Right,5749884409,213,2.62,5749884403,140,80.5,5749884399,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856079,910,1,2,77,56,45v50owpvshpijizwwlcw4lni,1,80.5,8.2,2025-05-25T14:05:34.141Z,2025-05-25T14:05:35Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749884429,56,Right,5749884437,213,5.80,5749884433,141,3.6,5749884435,212,6.8,5749884431,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856083,911,1,2,77,57,45v50owpvshpijizwwlcw4lni,1,86.2,3.6,2025-05-25T14:05:35.101Z,2025-05-25T14:05:36Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749884453,212,8.0,5749884455,213,2.74,5749884451,141,8.2,5749884447,56,Right,5749884449,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856095,912,1,2,77,59,45v50owpvshpijizwwlcw4lni,1,72.4,9.1,2025-05-25T14:05:36.701Z,2025-05-25T14:05:38Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749884499,140,75.8,5749884497,56,Right,5749884503,212,7.4,5749884505,213,1.07,5749884501,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856103,913,1,2,78,0,45v50owpvshpijizwwlcw4lni,1,75.2,17.0,2025-05-25T14:05:38.053Z,2025-05-25T14:05:39Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5749884557,212,5.6,5749884555,141,17.9,5749884551,56,Right,5749884559,213,0.11,5749884553,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856121,914,1,2,78,2,45v50owpvshpijizwwlcw4lni,1,79.3,17.2,2025-05-25T14:05:39.597Z,2025-05-25T14:05:43Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749884659,212,2.0,5749884653,56,Right,5749884657,141,14.3,5749884661,213,4.71,5749884655,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856133,915,1,2,78,5,45v50owpvshpijizwwlcw4lni,1,83.7,13.4,2025-05-25T14:05:43.037Z,2025-05-25T14:05:44Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5749884717,140,87.6,5749884721,212,5.5,5749884715,56,Right,5749884719,141,8.0,5749884723,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856153,916,1,2,78,6,45v50owpvshpijizwwlcw4lni,1,87.6,8.0,2025-05-25T14:05:43.949Z,2025-05-25T14:05:46Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749884831,212,13.1,5749884825,56,Right,5749884827,140,76.4,5749884833,213,2.68,5749884829,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856165,917,1,2,78,9,45v50owpvshpijizwwlcw4lni,1,76.3,14.9,2025-05-25T14:05:46.453Z,2025-05-25T14:05:49Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749884897,141,32.0,5749884895,140,89.3,5749884891,155,,5749884899,212,17.9,5749884889,2,,5749884893,56,Center,5749884901,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856167,918,61,2,78,11,45v50owpvshpijizwwlcw4lni,1,89.3,32.0,2025-05-25T14:05:49.109Z,2025-05-25T14:05:49Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749884905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856177,565,12,2,78,12,crlocdyqyb1fdhck54qxs65rl,1,14.2,47.9,2025-05-25T14:05:49.388Z,2025-05-25T14:05:51Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5749884961,212,16.2,5749884963,213,0.16,5749884955,56,Back,5749884957,140,29.4,5749884959,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856183,919,44,2,78,13,45v50owpvshpijizwwlcw4lni,1,67.8,45.4,2025-05-25T14:05:50.931Z,2025-05-25T14:37:19Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749884969,56,Center,5749884975,233,566,5749884971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856181,566,44,2,78,13,crlocdyqyb1fdhck54qxs65rl,0,32.2,54.6,2025-05-25T14:05:50.932Z,2025-05-25T14:37:19Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749884965,56,Back,5749884985,233,919,5749884967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856189,920,1,2,78,14,45v50owpvshpijizwwlcw4lni,1,63.1,40.3,2025-05-25T14:05:51.861Z,2025-05-25T14:05:53Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749885007,141,39.9,5749885001,3,,5749885005,140,67.7,5749885011,213,6.23,5749885009,212,4.8,5749885003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856191,921,3,2,78,16,45v50owpvshpijizwwlcw4lni,0,67.9,39.5,2025-05-25T14:05:53.291Z,2025-05-25T14:36:54Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5749885017,286,,5749885015,56,Center,5749885091,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856199,567,7,2,78,16,crlocdyqyb1fdhck54qxs65rl,1,32.1,60.5,2025-05-25T14:05:53.292Z,2025-05-25T14:36:53Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749885077,233,921,5749885039,285,,5749885037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856233,569,1,2,78,17,crlocdyqyb1fdhck54qxs65rl,1,32.0,56.4,2025-05-25T14:05:54.844Z,2025-05-25T14:06:00Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5749885173,140,33.9,5749885175,141,45.7,5749885171,56,Back,5749885177,212,7.5,5749885179,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856257,570,1,2,78,23,crlocdyqyb1fdhck54qxs65rl,1,69.8,53.4,2025-05-25T14:06:00.331Z,2025-05-25T14:41:10Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,1.0,,5749964725,210,15,5749885305,140,74.5,5749885307,141,43.1,5749964727,154,,5749885303,56,Center,5749885309,212,8.6,5749885311,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856259,571,15,2,78,26,crlocdyqyb1fdhck54qxs65rl,1,84.6,42.1,2025-05-25T14:06:03.572Z,2025-05-25T15:37:52Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5749964749,102,48.7,5749885317,17,,5750207521,214,,5749964739,78,,5749964743,154,,5749886755,20,,5749885319,56,Center,5749964737,23,,5749964741,29,,5749964745,55,5749964753,146,95.2,5749964755,147,5749964751,103,19.6,570,5749964767,233,922,47.3,,,,,,,,,,,
2818856263,922,10,2,78,26,45v50owpvshpijizwwlcw4lni,1,4.6,52.2,2025-05-25T14:06:03.672Z,2025-05-25T14:41:11Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749885343,173,,5749885349,56,Back,5749885345,178,,5749885347,182,,5749964803,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856287,924,1,2,78,31,45v50owpvshpijizwwlcw4lni,1,11.5,58.8,2025-05-25T14:06:08.686Z,2025-05-25T14:06:10Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749885493,213,3.76,5749885489,141,50.4,5749885491,212,9.9,5749885485,56,Back,5749885487,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856297,925,1,2,78,32,45v50owpvshpijizwwlcw4lni,1,3.4,49.2,2025-05-25T14:06:09.942Z,2025-05-25T14:29:54Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749885549,140,34.6,5749885553,212,42.8,5749885547,56,Back,5749885555,213,5.58,5749885551,141,8.7,5749938085,155,,5749885557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856313,926,1,2,78,37,45v50owpvshpijizwwlcw4lni,1,24.1,9.7,2025-05-25T14:06:14.733Z,2025-05-25T14:06:16Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749885675,140,14.3,5749885681,213,2.12,5749885677,141,34.2,5749885673,56,Back,5749885679,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856335,927,1,2,78,38,45v50owpvshpijizwwlcw4lni,1,14.3,34.2,2025-05-25T14:06:15.900Z,2025-05-25T14:06:20Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749885819,213,2.40,5749885817,212,15.4,5749885815,141,49.5,5749885811,56,Back,5749885813,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856347,928,1,2,78,42,45v50owpvshpijizwwlcw4lni,1,3.8,49.8,2025-05-25T14:06:19.869Z,2025-05-25T14:06:23Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749885935,140,11.4,5749885937,141,73.8,5749885941,213,1.12,5749885933,56,Back,5749885939,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856363,929,1,2,78,45,45v50owpvshpijizwwlcw4lni,1,13.3,81.1,2025-05-25T14:06:22.853Z,2025-05-25T14:06:26Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749886039,141,91.5,5749886043,213,0.61,5749886037,140,23.0,5749886041,212,12.4,5749886035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856389,930,1,2,78,49,45v50owpvshpijizwwlcw4lni,1,24.7,92.1,2025-05-25T14:06:26.597Z,2025-05-25T14:06:31Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749886123,213,4.42,5749886119,141,53.3,5749886115,56,Back,5749886121,212,27.5,5749886117,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856395,931,1,2,78,53,45v50owpvshpijizwwlcw4lni,1,22.0,55.6,2025-05-25T14:06:30.862Z,2025-05-25T14:06:33Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749886185,141,30.7,5749886181,56,Back,5749886187,212,19.2,5749886183,140,30.7,5749886189,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856429,932,1,2,78,56,45v50owpvshpijizwwlcw4lni,1,34.8,30.6,2025-05-25T14:06:33.733Z,2025-05-25T14:06:38Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749886377,56,Right,5749886379,140,56.5,5749886381,141,13.4,5749886385,213,5.81,5749886383,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856451,933,1,2,79,1,45v50owpvshpijizwwlcw4lni,1,69.3,8.4,2025-05-25T14:06:38.469Z,2025-05-25T14:06:45Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749886517,141,11.9,5749886521,213,0.27,5749886515,140,77.5,5749886519,212,8.9,5749886513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856453,934,4,2,79,7,45v50owpvshpijizwwlcw4lni,1,74.6,30.8,2025-05-25T14:06:44.885Z,2025-05-25T14:30:47Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5749886539,56,Center,5749886543,265,,5749886537,13,,5749886613,233,572,5749886545,286,,5749886541,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856463,572,4,2,79,7,crlocdyqyb1fdhck54qxs65rl,0,25.4,69.2,2025-05-25T14:06:44.886Z,2025-05-25T14:30:52Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749886651,233,934,5749886603,56,Back,5749886609,285,,5749886605,152,,5749886601,13,,5749886607,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856615,936,1,2,79,39,45v50owpvshpijizwwlcw4lni,0,71.2,23.7,2025-05-25T14:07:16.541Z,2025-05-25T14:07:18Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749887421,2,,5749887425,155,,5749887431,140,92.2,5749887435,212,30.1,5749887427,152,,5749887437,213,0.75,5749887423,5,,5749887433,141,53.9,5749887429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856625,574,4,2,79,42,crlocdyqyb1fdhck54qxs65rl,1,11.1,55.3,2025-05-25T14:07:19.922Z,2025-05-25T14:40:10Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749962547,295,,5749887491,285,,5749887485,56,Back,5749887555,233,937,5749887487,152,,5749887483,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856633,937,4,2,79,42,45v50owpvshpijizwwlcw4lni,0,88.9,44.7,2025-05-25T14:07:19.923Z,2025-05-25T15:45:28Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749887549,286,,5749887547,152,,5749887545,56,Center,5749887541,13,,5749887585,233,574,5749936947,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856835,575,1,2,80,25,crlocdyqyb1fdhck54qxs65rl,1,14.2,58.2,2025-05-25T14:08:02.843Z,2025-05-25T14:08:08Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749888773,141,35.7,5749888763,5,,5749888779,1,,5749888769,56,Center,5749888771,140,71.0,5749888775,212,61.6,5749888765,157,,5749888767,152,,5749888777,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856839,576,1,2,80,30,crlocdyqyb1fdhck54qxs65rl,0,67.3,45.7,2025-05-25T14:08:07.818Z,2025-05-25T14:08:08Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749888801,140,77.6,5749888805,212,12.2,5749888797,168,,5749888807,213,0.48,5749888795,3,,5749888803,141,54.0,5749888799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856853,938,1,2,80,31,45v50owpvshpijizwwlcw4lni,1,23.7,43.4,2025-05-25T14:08:08.781Z,2025-05-25T14:08:10Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749888889,56,Back,5749888893,141,47.3,5749888897,213,2.93,5749888887,3,,5749888895,212,12.7,5749888891,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856865,940,1,2,80,34,45v50owpvshpijizwwlcw4lni,1,12.0,48.9,2025-05-25T14:08:11.718Z,2025-05-25T14:08:14Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749888939,123,,5749888945,141,73.5,5749888941,56,Back,5749888943,140,19.9,5749888949,213,1.11,5749888947,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856881,941,1,2,80,36,45v50owpvshpijizwwlcw4lni,1,20.1,73.5,2025-05-25T14:08:13.845Z,2025-05-25T14:08:16Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749889039,213,0.90,5749889037,212,13.9,5749889031,56,Back,5749889035,141,89.5,5749889033,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856893,942,1,2,80,39,45v50owpvshpijizwwlcw4lni,1,30.2,90.3,2025-05-25T14:08:16.253Z,2025-05-25T14:08:18Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749889085,213,4.40,5749889083,212,10.8,5749889081,141,75.2,5749889077,56,Back,5749889079,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856901,943,1,2,80,41,45v50owpvshpijizwwlcw4lni,1,29.0,73.7,2025-05-25T14:08:18.373Z,2025-05-25T14:08:21Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749889129,212,29.9,5749889123,56,Back,5749889127,141,32.7,5749889131,213,5.08,5749889125,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856909,944,1,2,80,44,45v50owpvshpijizwwlcw4lni,1,40.1,31.5,2025-05-25T14:08:21.181Z,2025-05-25T14:08:25Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749889227,212,33.4,5749889231,1,,5749889225,141,7.3,5749889229,213,5.77,5749889219,56,Right,5749889223,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856917,945,1,2,80,48,45v50owpvshpijizwwlcw4lni,0,72.6,5.2,2025-05-25T14:08:25.589Z,2025-05-25T14:08:27Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749889327,213,1.18,5749889319,56,Right,5749889325,212,9.9,5749889323,141,18.6,5749889321,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856933,577,8,2,80,54,crlocdyqyb1fdhck54qxs65rl,1,26.8,79.3,2025-05-25T14:08:31.274Z,2025-05-25T14:30:08Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749889415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818865497,653,1,2,80,55,crlocdyqyb1fdhck54qxs65rl,1,24.9,86.0,2025-05-25T14:08:32.148Z,2025-05-25T14:30:06Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5749938357,213,1.74,5749938349,56,Back,5749938351,140,24.0,5749938355,212,5.6,5749938353,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856943,578,3,2,80,55,crlocdyqyb1fdhck54qxs65rl,0,26.0,97.8,2025-05-25T14:08:32.929Z,2025-05-25T14:39:54Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749938471,211,,5749938397,285,,5749889465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856945,946,5,2,80,56,45v50owpvshpijizwwlcw4lni,1,73.4,-1.9,2025-05-25T14:08:33.398Z,2025-05-25T14:39:57Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749889493,233,579,5749889467,56,Right,5749889469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856949,579,5,2,80,56,crlocdyqyb1fdhck54qxs65rl,0,26.6,101.9,2025-05-25T14:08:33.401Z,2025-05-25T14:39:59Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749889497,233,946,5749889477,56,Back,5749889481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856957,947,1,2,80,57,45v50owpvshpijizwwlcw4lni,1,76.8,0.0,2025-05-25T14:08:34.943Z,2025-05-25T14:08:38Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749889539,212,11.6,5749889533,56,Right,5749889537,141,7.1,5749889541,213,2.61,5749889535,140,67.3,5749889531,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856973,948,1,2,81,1,45v50owpvshpijizwwlcw4lni,1,57.2,14.7,2025-05-25T14:08:38.254Z,2025-05-25T14:08:41Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749889623,56,Center,5749889629,212,21.6,5749889631,213,1.71,5749889625,140,54.4,5749889627,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856993,949,1,2,81,3,45v50owpvshpijizwwlcw4lni,1,54.1,53.0,2025-05-25T14:08:41.062Z,2025-05-25T14:08:43Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749889735,213,0.68,5749889733,212,15.9,5749889731,141,67.7,5749889729,140,65.9,5749889727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857005,950,1,2,81,6,45v50owpvshpijizwwlcw4lni,1,66.4,68.0,2025-05-25T14:08:43.685Z,2025-05-25T14:08:46Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5749889811,212,19.6,5749889809,141,89.5,5749889813,213,0.84,5749889807,140,78.9,5749889805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857033,951,1,2,81,8,45v50owpvshpijizwwlcw4lni,1,78.3,88.4,2025-05-25T14:08:45.869Z,2025-05-25T14:08:49Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749889973,56,Left,5749889979,212,13.3,5749889975,140,66.3,5749889981,213,3.46,5749889977,141,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857067,952,1,2,81,12,45v50owpvshpijizwwlcw4lni,1,66.1,77.9,2025-05-25T14:08:49.653Z,2025-05-25T14:08:54Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749890189,213,5.12,5749890183,140,83.8,5749890179,196,,5749890187,212,46.9,5749890191,1,,5749890185,141,14.6,5749890181,56,Right,5749890177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857075,953,1,2,81,16,45v50owpvshpijizwwlcw4lni,0,83.7,15.1,2025-05-25T14:08:53.950Z,2025-05-25T14:08:54Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749890225,213,0.74,5749890221,212,4.1,5749890217,141,19.2,5749890213,140,86.6,5749890209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857071,580,61,2,81,17,crlocdyqyb1fdhck54qxs65rl,1,20.2,90.9,2025-05-25T14:08:54.400Z,2025-05-25T14:08:54Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749890201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857091,954,1,2,81,18,45v50owpvshpijizwwlcw4lni,1,78.6,20.2,2025-05-25T14:08:55.173Z,2025-05-25T14:08:56Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749890319,140,77.0,5749890317,56,Right,5749890325,213,4.36,5749890321,141,13.4,5749890323,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
