id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2819427313,34,1,1,2,44,4q0b35m26thti4c2on9a3npk0,0,20.1,18.3,2025-05-26T17:04:19.774Z,2025-05-26T17:04:21Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5753023177,157,,5753023179,56,Center,5753023185,212,66.8,5753023181,140,80.5,5753023189,1,,5753023183,141,49.0,5753023187,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427399,30,1,1,2,58,8q6cv8g4bd3xdl7m88kll16na,1,14.1,44.3,2025-05-26T17:04:33.060Z,2025-05-26T17:04:35Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5753023651,56,Left,5753023659,213,0.54,5753023653,140,55.0,5753023661,1,,5753023655,141,81.8,5753023649,155,,5753023657,212,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427403,31,1,1,3,0,8q6cv8g4bd3xdl7m88kll16na,1,56.7,87.8,2025-05-26T17:04:35.499Z,2025-05-26T17:04:36Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753023695,212,20.6,5753023689,56,Back,5753023697,213,3.30,5753023717,156,,5753023691,140,37.3,5753023693,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427419,32,61,1,3,3,8q6cv8g4bd3xdl7m88kll16na,0,39.4,84.5,2025-05-26T17:04:38.387Z,2025-05-26T17:04:38Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753023791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427445,36,1,1,3,4,4q0b35m26thti4c2on9a3npk0,1,55.5,17.7,2025-05-26T17:04:39.741Z,2025-05-26T17:04:42Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5753023939,213,1.19,5753023933,140,62.4,5753023937,212,19.3,5753023935,141,44.0,5753023931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427455,37,1,1,3,7,4q0b35m26thti4c2on9a3npk0,1,62.4,44.0,2025-05-26T17:04:41.997Z,2025-05-26T17:04:43Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753024001,141,41.2,5753023997,56,Center,5753024003,212,4.3,5753024049,156,,5753024005,213,3.60,5753023999,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427493,38,1,1,3,9,4q0b35m26thti4c2on9a3npk0,1,62.4,44.9,2025-05-26T17:04:44.854Z,2025-05-26T17:04:48Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753024225,213,0.96,5753024219,140,77.5,5753024221,141,77.9,5753024217,56,Center,5753024223,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427509,39,1,1,3,13,4q0b35m26thti4c2on9a3npk0,1,87.5,89.5,2025-05-26T17:04:48.481Z,2025-05-26T17:16:23Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753024283,2,,5753024295,213,4.82,5753024289,140,92.5,5753024291,141,15.8,5753024287,56,Right,5753024285,155,,5753024293,212,50.4,5753049115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427553,40,1,1,3,18,4q0b35m26thti4c2on9a3npk0,1,88.4,13.1,2025-05-26T17:04:53.397Z,2025-05-26T17:04:55Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5753024513,141,10.7,5753024509,56,Right,5753024517,213,3.26,5753024515,212,13.9,5753024511,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427557,41,1,1,3,20,4q0b35m26thti4c2on9a3npk0,0,75.3,10.7,2025-05-26T17:04:55.005Z,2025-05-26T17:04:56Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753024541,141,15.0,5753024539,140,74.7,5753024543,212,3.0,5753024585,286,,5753024545,213,1.78,5753024579,236,,5753024537,56,Right,5753024581,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427559,33,74,1,3,20,8q6cv8g4bd3xdl7m88kll16na,1,23.3,79.9,2025-05-26T17:04:55.006Z,2025-05-26T19:08:22Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753024551,285,,5753024549,56,Back,5753024599,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427621,42,43,1,3,21,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T17:04:56.261Z,2025-05-26T17:16:47Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753024797,212,2.3,5753024789,168,0,5753024795,141,0.0,5753024799,213,3.26,5753050029,144,1,5753024793,140,79.4,5753024791,56,Right,5753024787,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427569,34,5,1,3,22,8q6cv8g4bd3xdl7m88kll16na,0,18.8,101.0,2025-05-26T17:04:56.915Z,2025-05-26T19:09:23Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753024607,347,,5753046793,233,43,5753024605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427625,43,5,1,3,22,4q0b35m26thti4c2on9a3npk0,1,81.2,-1.0,2025-05-26T17:04:56.915Z,2025-05-26T19:09:22Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753024813,347,,5753024811,56,Right,5753046753,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427643,44,1,1,3,26,4q0b35m26thti4c2on9a3npk0,1,79.4,0.0,2025-05-26T17:05:01.645Z,2025-05-26T17:14:59Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5753024927,212,21.9,5753046867,1,,5753046865,107,,5753024925,141,19.5,5753024917,56,Right,5753024929,213,2.41,5753024921,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427675,45,1,1,3,28,4q0b35m26thti4c2on9a3npk0,1,62.8,18.8,2025-05-26T17:05:03.597Z,2025-05-26T17:05:09Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753025097,213,1.96,5753025093,141,52.8,5753025089,56,Center,5753025091,140,53.7,5753025095,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427687,46,1,1,3,34,4q0b35m26thti4c2on9a3npk0,1,53.7,52.8,2025-05-26T17:05:08.895Z,2025-05-26T17:05:11Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753025157,141,31.9,5753025155,140,50.5,5753025161,213,4.48,5753025153,56,Center,5753025159,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427697,47,1,1,3,36,4q0b35m26thti4c2on9a3npk0,1,51.9,32.7,2025-05-26T17:05:10.972Z,2025-05-26T17:05:12Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753025219,213,0.00,5753025217,212,14.8,5753025213,140,66.0,5753025211,56,Center,5753025215,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427715,48,1,1,3,37,4q0b35m26thti4c2on9a3npk0,1,66.0,32.7,2025-05-26T17:05:12.213Z,2025-05-26T17:05:14Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753025313,213,2.17,5753025309,141,59.3,5753025311,212,21.9,5753025299,56,Center,5753025305,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427737,49,1,1,3,39,4q0b35m26thti4c2on9a3npk0,1,54.3,59.3,2025-05-26T17:05:14.333Z,2025-05-26T17:05:17Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753025437,141,87.4,5753025433,56,Left,5753025439,212,29.3,5753025435,140,75.5,5753025441,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427777,50,1,1,3,42,4q0b35m26thti4c2on9a3npk0,1,73.0,87.7,2025-05-26T17:05:16.925Z,2025-05-26T17:05:23Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753025635,140,90.1,5753025641,213,0.02,5753025637,141,88.1,5753025633,56,Left,5753025639,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427773,35,45,1,3,47,8q6cv8g4bd3xdl7m88kll16na,0,15.4,12.0,2025-05-26T17:05:22.666Z,2025-05-26T17:05:29Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753025619,285,,5753025729,233,51,5753025617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427781,51,3,1,3,47,4q0b35m26thti4c2on9a3npk0,1,84.6,88.0,2025-05-26T17:05:22.666Z,2025-05-26T17:05:28Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753025661,286,,5753025659,56,Left,5753025693,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427787,52,3,1,3,48,4q0b35m26thti4c2on9a3npk0,0,86.0,89.2,2025-05-26T17:05:23.565Z,2025-05-26T19:08:25Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753025677,286,,5753025857,233,36,5753025675,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427815,36,7,1,3,48,8q6cv8g4bd3xdl7m88kll16na,1,14.0,10.8,2025-05-26T17:05:23.566Z,2025-05-26T19:08:25Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753025803,56,Back,5753025835,233,52,5753025805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819449197,455,83,1,3,51,4q0b35m26thti4c2on9a3npk0,0,70.1,92.0,2025-05-26T17:05:25.862Z,2025-05-26T17:58:22Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753147581,399,3nl291loxoqoghj60c05rubro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427819,37,61,1,3,51,8q6cv8g4bd3xdl7m88kll16na,1,27.4,14.4,2025-05-26T17:05:26.611Z,2025-05-26T18:00:04Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5753025811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427835,38,1,1,3,53,8q6cv8g4bd3xdl7m88kll16na,0,14.2,8.0,2025-05-26T17:05:28.338Z,2025-05-26T17:05:29Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753025917,141,7.0,5753025913,56,Right,5753025919,212,44.4,5753025921,213,6.27,5753025911,157,,5753025915,140,56.5,5753025923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427915,53,1,1,3,58,4q0b35m26thti4c2on9a3npk0,1,46.7,74.1,2025-05-26T17:05:32.997Z,2025-05-26T17:05:38Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753026341,212,14.8,5753026335,56,Left,5753026339,141,79.9,5753026343,213,0.27,5753026337,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427935,54,1,1,4,3,4q0b35m26thti4c2on9a3npk0,1,54.5,67.3,2025-05-26T17:05:38.732Z,2025-05-26T17:05:42Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753026455,56,Left,5753026461,212,9.9,5753026457,140,57.8,5753026459,141,80.9,5753026463,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427939,55,1,1,4,7,4q0b35m26thti4c2on9a3npk0,1,57.8,80.9,2025-05-26T17:05:42.390Z,2025-05-26T17:05:43Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753026507,212,6.4,5753026503,140,63.5,5753026509,213,0.36,5753026501,56,Left,5753026505,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427947,56,1,1,4,8,4q0b35m26thti4c2on9a3npk0,1,63.5,84.2,2025-05-26T17:05:43.021Z,2025-05-26T17:05:44Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753026557,141,72.0,5753026561,213,4.55,5753026555,140,62.2,5753026559,212,8.4,5753026553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427957,57,1,1,4,9,4q0b35m26thti4c2on9a3npk0,0,61.8,72.3,2025-05-26T17:05:44.380Z,2025-05-26T17:05:45Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753026599,212,7.3,5753026593,56,Center,5753026597,141,75.0,5753026595,140,55.1,5753026601,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427967,39,61,1,4,11,8q6cv8g4bd3xdl7m88kll16na,1,48.6,35.8,2025-05-26T17:05:46.538Z,2025-05-26T18:00:02Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5753026655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427987,58,1,1,4,13,4q0b35m26thti4c2on9a3npk0,1,55.9,83.5,2025-05-26T17:05:48.021Z,2025-05-26T17:05:49Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753026753,141,55.7,5753026749,56,Back,5753026757,213,4.13,5753026755,212,22.7,5753026751,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428019,59,1,1,4,14,4q0b35m26thti4c2on9a3npk0,1,44.0,55.7,2025-05-26T17:05:49.061Z,2025-05-26T17:05:53Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753026929,213,0.32,5753026921,140,59.8,5753026927,212,17.5,5753026925,141,63.9,5753026917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428035,60,1,1,4,18,4q0b35m26thti4c2on9a3npk0,1,59.5,63.1,2025-05-26T17:05:53.333Z,2025-05-26T17:05:56Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753027003,212,12.3,5753026999,140,54.7,5753027001,141,46.6,5753026997,56,Center,5753027005,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428057,61,1,1,4,21,4q0b35m26thti4c2on9a3npk0,1,53.7,47.6,2025-05-26T17:05:55.926Z,2025-05-26T17:05:59Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753027135,140,70.8,5753027141,213,0.12,5753027133,56,Center,5753027137,141,50.7,5753027139,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428061,62,61,1,4,22,4q0b35m26thti4c2on9a3npk0,0,70.8,50.7,2025-05-26T17:05:57.357Z,2025-05-26T17:06:01Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5753027159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428059,41,1,1,4,23,8q6cv8g4bd3xdl7m88kll16na,1,35.9,63.4,2025-05-26T17:05:58.740Z,2025-05-26T17:05:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753027149,140,25.1,5753027155,213,3.97,5753027153,212,16.7,5753027147,56,Back,5753027151,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428071,42,1,1,4,24,8q6cv8g4bd3xdl7m88kll16na,1,25.1,45.4,2025-05-26T17:05:59.698Z,2025-05-26T17:06:01Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753027195,56,Back,5753027203,213,2.74,5753027197,140,8.7,5753027201,212,18.7,5753027199,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428087,43,1,1,4,26,8q6cv8g4bd3xdl7m88kll16na,0,8.7,56.3,2025-05-26T17:06:01.354Z,2025-05-26T17:06:07Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5753027319,213,6.14,5753027321,1,,5753027317,212,53.9,5753027309,157,,5753027313,140,59.5,5753027311,56,Center,5753027315,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428095,63,44,1,4,32,4q0b35m26thti4c2on9a3npk0,1,42.8,52.5,2025-05-26T17:06:06.881Z,2025-05-26T19:08:42Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753027341,56,Back,5753027445,233,44,5753027343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428091,44,44,1,4,32,8q6cv8g4bd3xdl7m88kll16na,0,57.2,47.5,2025-05-26T17:06:06.882Z,2025-05-26T19:08:42Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753027327,56,Center,5753027449,233,63,5753027329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428103,64,1,1,4,32,4q0b35m26thti4c2on9a3npk0,0,46.5,48.5,2025-05-26T17:06:07.460Z,2025-05-26T17:06:08Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753027369,3,,5753027379,213,0.68,5753027373,140,47.7,5753027377,212,1.6,5753027375,141,50.0,5753027371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428111,45,61,1,4,32,8q6cv8g4bd3xdl7m88kll16na,1,59.5,45.1,2025-05-26T17:06:07.746Z,2025-05-26T17:06:08Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753027431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428115,46,1,1,4,34,8q6cv8g4bd3xdl7m88kll16na,0,65.2,42.8,2025-05-26T17:06:09.258Z,2025-05-26T17:06:09Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753027459,141,28.2,5753027453,155,,5753027461,212,14.8,5753027455,56,Center,5753027463,213,5.55,5753027457,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428121,65,12,1,4,35,4q0b35m26thti4c2on9a3npk0,1,26.5,62.6,2025-05-26T17:06:10.100Z,2025-05-26T17:20:16Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753057569,212,17.0,5753057567,141,73.0,5753057735,15,,5753057565,140,41.2,5753057571,213,0.43,5753027493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428169,67,1,1,4,37,4q0b35m26thti4c2on9a3npk0,1,41.9,61.7,2025-05-26T17:06:12.109Z,2025-05-26T17:06:18Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753027773,212,12.6,5753027767,56,Center,5753027769,140,53.7,5753027775,213,0.20,5753027771,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428187,68,1,1,4,43,4q0b35m26thti4c2on9a3npk0,1,67.4,87.5,2025-05-26T17:06:18.300Z,2025-05-26T17:06:21Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753027883,213,3.97,5753027881,212,14.2,5753027879,141,72.1,5753027875,56,Center,5753027877,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428201,69,1,1,4,46,4q0b35m26thti4c2on9a3npk0,1,63.3,76.3,2025-05-26T17:06:21.645Z,2025-05-26T17:06:26Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753027943,140,61.7,5753027947,212,10.3,5753027949,213,4.55,5753027945,141,61.4,5753027941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428213,70,1,1,4,51,4q0b35m26thti4c2on9a3npk0,1,58.2,64.3,2025-05-26T17:06:26.284Z,2025-05-26T17:06:28Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753027991,56,Center,5753028005,212,13.1,5753028011,213,4.09,5753027993,140,50.9,5753027999,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428223,71,1,1,4,53,4q0b35m26thti4c2on9a3npk0,1,51.9,49.9,2025-05-26T17:06:28.206Z,2025-05-26T17:06:30Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753028071,56,Center,5753028075,141,68.1,5753028077,212,12.9,5753028073,140,55.2,5753028079,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428237,72,1,1,4,55,4q0b35m26thti4c2on9a3npk0,1,53.4,72.0,2025-05-26T17:06:30.492Z,2025-05-26T17:06:32Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753028157,213,0.44,5753028149,56,Left,5753028153,141,86.6,5753028151,140,73.4,5753028155,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428241,73,1,1,4,57,4q0b35m26thti4c2on9a3npk0,1,67.6,86.9,2025-05-26T17:06:32.100Z,2025-05-26T17:06:33Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753028169,141,69.4,5753028167,140,58.1,5753028173,213,4.01,5753028171,212,15.5,5753028165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428257,74,1,1,4,58,4q0b35m26thti4c2on9a3npk0,1,57.5,72.7,2025-05-26T17:06:33.668Z,2025-05-26T17:06:36Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753028269,141,56.7,5753028267,140,57.5,5753028273,213,4.71,5753028271,212,10.9,5753028265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428273,75,1,1,5,1,4q0b35m26thti4c2on9a3npk0,1,57.5,56.6,2025-05-26T17:06:36.084Z,2025-05-26T17:06:38Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753028369,141,16.5,5753028373,213,4.64,5753028367,140,55.7,5753028365,56,Right,5753028371,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428309,76,1,1,5,3,4q0b35m26thti4c2on9a3npk0,1,55.5,16.5,2025-05-26T17:06:38.380Z,2025-05-26T17:06:43Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753028563,213,6.02,5753028559,141,7.6,5753028557,140,76.8,5753028561,212,23.2,5753028555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428323,77,1,1,5,8,4q0b35m26thti4c2on9a3npk0,1,75.5,10.3,2025-05-26T17:06:43.236Z,2025-05-26T17:06:44Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5753028627,141,10.1,5753028625,140,63.8,5753028631,213,3.15,5753028629,212,12.3,5753028623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428349,78,1,1,5,9,4q0b35m26thti4c2on9a3npk0,1,58.7,9.7,2025-05-26T17:06:44.692Z,2025-05-26T17:06:47Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753028769,213,2.23,5753028763,140,45.8,5753028761,56,Back,5753028767,212,22.0,5753028765,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428403,79,1,1,5,12,4q0b35m26thti4c2on9a3npk0,1,45.8,35.2,2025-05-26T17:06:47.492Z,2025-05-26T17:06:57Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753029161,140,11.2,5753029163,141,45.7,5753029169,1,,5753029165,212,37.0,5753029159,56,Back,5753029167,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428449,80,1,1,5,22,4q0b35m26thti4c2on9a3npk0,1,13.0,45.2,2025-05-26T17:06:57.372Z,2025-05-26T17:07:02Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5753029409,213,0.01,5753029403,140,30.6,5753029407,212,18.5,5753029405,141,45.4,5753029401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428483,81,1,1,5,27,4q0b35m26thti4c2on9a3npk0,0,27.4,46.9,2025-05-26T17:07:02.252Z,2025-05-26T17:07:06Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753029589,213,5.96,5753029583,140,77.7,5753029581,56,Right,5753029579,155,,5753029587,212,55.7,5753029591,1,,5753029585,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428511,47,61,1,5,34,8q6cv8g4bd3xdl7m88kll16na,0,12.6,83.5,2025-05-26T17:07:09.457Z,2025-05-26T17:07:09Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753029737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428527,48,5,1,5,35,8q6cv8g4bd3xdl7m88kll16na,0,5.0,101.8,2025-05-26T17:07:10.769Z,2025-05-26T19:09:23Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753029833,56,Back,5753030411,233,82,5753029835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428629,82,5,1,5,35,4q0b35m26thti4c2on9a3npk0,1,95.0,-1.8,2025-05-26T17:07:10.769Z,2025-05-26T19:09:23Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753030363,347,,5753030361,56,Right,5753030391,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428703,83,43,1,5,56,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T17:07:31.037Z,2025-05-26T17:07:35Z,,,,,5753030925,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
