id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818344905,422,4,1,44,45,ctvzi2jbl1q6xzq0s3sexj73g,0,3.7,7.4,2025-05-24T16:46:02.432Z,2025-05-24T18:43:14Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5747061679,285,,5747061797,233,357,5747061673,56,Back,5747534511,294,,5747061675,152,,5747061671,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818345119,358,43,1,44,46,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T16:46:04.103Z,2025-05-24T16:46:18Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5747061701,56,Left,5747061703,346,0,5747061831,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347353,430,70,1,44,59,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-24T16:46:16.422Z,2025-05-24T16:48:28Z,,,,,5747074051,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818345617,359,1,1,45,21,c7jgkxx1czv5etn7snf1r6p2m,0,94.6,95.0,2025-05-24T16:46:38.551Z,2025-05-24T16:50:37Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5747064497,140,96.5,5747064499,141,49.9,5747064487,2,,5747064501,212,30.7,5747064493,152,,5747064491,155,,5747064503,213,4.78,5747064495,56,Center,5747064489,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818345661,423,12,1,45,23,ctvzi2jbl1q6xzq0s3sexj73g,1,2.4,53.5,2025-05-24T16:46:40.918Z,2025-05-24T16:46:44Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5747064783,212,16.9,5747064779,140,0.0,5747064823,167,,5747064777,56,Back,5747064785,213,1.78,5747064781,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818345663,360,6,1,45,24,c7jgkxx1czv5etn7snf1r6p2m,1,99.2,33.2,2025-05-24T16:46:42.367Z,2025-05-24T18:03:54Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5747065073,75,,5747065119,233,424,5747065071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818345667,424,6,1,45,24,ctvzi2jbl1q6xzq0s3sexj73g,0,0.8,66.8,2025-05-24T16:46:42.367Z,2025-05-24T16:46:50Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5747064955,56,Back,5747064959,73,,5747065147,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346205,361,1,1,45,55,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,0.5,2025-05-24T16:47:12.512Z,2025-05-24T16:47:14Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5747067709,141,48.8,5747067699,6,,5747067715,1,,5747067711,212,33.7,5747067707,140,92.3,5747067713,213,1.80,5747067697,2,,5747067705,56,Center,5747067701,155,5747067703,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346289,425,12,1,45,56,ctvzi2jbl1q6xzq0s3sexj73g,1,8.2,51.6,2025-05-24T16:47:13.918Z,2025-05-24T18:17:37Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5747068181,141,100.0,5747068185,213,1.49,5747068231,15,,5747068327,167,,5747068183,212,33.8,5747068177,56,Back,5747068179,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346461,362,5,1,45,59,c7jgkxx1czv5etn7snf1r6p2m,1,90.4,-1.3,2025-05-24T16:47:17.401Z,2025-05-24T18:04:34Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5747069065,56,Right,5747069103,233,426,5747069067,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346309,426,5,1,45,59,ctvzi2jbl1q6xzq0s3sexj73g,0,9.6,101.3,2025-05-24T16:47:17.401Z,2025-05-24T18:04:34Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5747068259,347,,5747069153,233,362,5747068257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346507,363,1,1,46,12,c7jgkxx1czv5etn7snf1r6p2m,1,91.5,0.0,2025-05-24T16:47:29.560Z,2025-05-24T16:47:33Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5747069355,107,,5747069367,1,,5747069361,141,9.1,5747069359,140,67.6,5747069365,213,2.86,5747069357,56,Right,5747069363,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346553,364,1,1,46,15,c7jgkxx1czv5etn7snf1r6p2m,1,67.6,9.1,2025-05-24T16:47:33.136Z,2025-05-24T16:47:36Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5747069609,141,32.4,5747069605,56,Center,5747069611,212,17.1,5747069607,140,61.5,5747069613,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818346579,365,1,1,46,18,c7jgkxx1czv5etn7snf1r6p2m,0,61.5,32.4,2025-05-24T16:47:36.112Z,2025-05-24T16:47:38Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5747069755,56,Center,5747069753,155,,5747069761,212,41.2,5747069759,141,32.8,5747069765,1,,5747069763,213,0.01,5747069757,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347231,366,5,1,46,20,c7jgkxx1czv5etn7snf1r6p2m,0,100.7,34.3,2025-05-24T16:47:38.063Z,2025-05-24T18:04:35Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5747073403,346,,5747073401,56,Center,5747073499,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347069,427,5,1,46,20,ctvzi2jbl1q6xzq0s3sexj73g,1,-0.7,65.7,2025-05-24T16:47:38.063Z,2025-05-24T18:04:34Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5747073435,233,366,5747072571,346,,5747072569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347283,428,1,1,46,53,ctvzi2jbl1q6xzq0s3sexj73g,1,4.0,58.0,2025-05-24T16:48:10.583Z,2025-05-24T16:48:23Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5747073663,1,,5747073657,141,77.3,5747073661,213,0.24,5747073659,212,54.8,5747073653,56,Center,5747073667,74,,5747073651,124,,5747073655,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347991,432,61,1,46,54,ctvzi2jbl1q6xzq0s3sexj73g,1,57.9,79.7,2025-05-24T16:48:11.422Z,2025-05-24T16:49:10Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5747077665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347379,367,43,1,47,2,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T16:48:19.802Z,2025-05-24T16:49:06Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5747074179,347,0,5747074177,56,Back,5747077351,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347349,429,43,1,47,5,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-24T16:48:22.854Z,2025-05-24T16:49:05Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5747074035,56,Left,5747077271,144,5,5747074037,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347465,369,30,1,47,7,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T16:48:24.905Z,2025-05-24T16:48:35Z,,,,,5747074627,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818347355,431,30,1,47,7,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-24T16:48:24.905Z,2025-05-24T16:48:29Z,,,,,5747074059,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818357649,375,18,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T17:03:27.662Z,2025-05-24T17:03:29Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5747132707,42,,5747132835,55,376,5747132711,59,8,5747132709,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818357661,376,19,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T17:03:27.663Z,2025-05-24T18:26:26Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5747132775,44,Midfielder,5747132771,145,8,5747132773,59,9,5747443391,293,2,5747443389,292,6,5747132767,42,,5747132777,55,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818357879,377,32,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T17:03:43.684Z,2025-05-24T17:03:43Z,,,,,5747133987,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818357895,436,32,2,45,0,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-24T17:03:43.684Z,2025-05-24T17:03:44Z,,,,,5747134047,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818357933,378,1,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,50.1,50.1,2025-05-24T17:03:43.685Z,2025-05-24T17:03:46Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5747134231,140,37.8,5747134235,212,12.9,5747134233,141,50.0,5747134239,279,S,5747134229,56,Back,5747134237,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818357973,379,1,2,45,2,c7jgkxx1czv5etn7snf1r6p2m,1,42.8,49.1,2025-05-24T17:03:46.203Z,2025-05-24T17:03:49Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5747134407,140,37.4,5747134413,213,4.32,5747134411,212,14.7,5747134405,56,Back,5747134409,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358089,380,1,2,45,5,c7jgkxx1czv5etn7snf1r6p2m,1,36.6,29.2,2025-05-24T17:03:48.786Z,2025-05-24T17:03:58Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5747135045,212,10.5,5747135041,140,46.6,5747135043,141,28.6,5747135047,213,6.24,5747135039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358121,381,1,2,45,14,c7jgkxx1czv5etn7snf1r6p2m,1,69.7,24.4,2025-05-24T17:03:58.083Z,2025-05-24T17:04:00Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5747135213,140,81.5,5747135211,56,Right,5747135215,141,21.0,5747135217,212,12.6,5747135219,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358129,382,61,2,45,16,c7jgkxx1czv5etn7snf1r6p2m,0,86.2,29.2,2025-05-24T17:04:00.131Z,2025-05-24T17:04:00Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5747135261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358211,437,12,2,45,17,ctvzi2jbl1q6xzq0s3sexj73g,1,9.8,73.7,2025-05-24T17:04:00.878Z,2025-05-24T17:05:39Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5747135743,213,1.20,5747135739,141,74.5,5747135735,56,Back,5747142923,397,,5747135737,140,10.0,5747142925,233,397,5747135741,212,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359451,397,74,2,45,17,c7jgkxx1czv5etn7snf1r6p2m,1,90.7,28.0,2025-05-24T17:04:00.879Z,2025-05-24T18:07:33Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5747142891,397,,5747142353,56,Center,5747142937,233,437,5747142355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358497,440,83,2,45,19,ctvzi2jbl1q6xzq0s3sexj73g,0,9.7,60.4,2025-05-24T17:04:03.287Z,2025-05-24T18:18:59Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5747448487,399,5o5f3xj6e86sw0pupxxx2nomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358189,383,1,2,45,20,c7jgkxx1czv5etn7snf1r6p2m,0,98.7,29.2,2025-05-24T17:04:04.347Z,2025-05-24T17:04:08Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5747135591,56,Center,5747135595,141,31.6,5747135647,195,,5747135819,236,,5747135593,140,98.3,5747135599,213,1.82,5747135825,286,,5747135821,233,438,5747135597,212,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,
2818358219,438,74,2,45,20,ctvzi2jbl1q6xzq0s3sexj73g,1,2.2,67.7,2025-05-24T17:04:04.348Z,2025-05-24T18:07:31Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5747135773,285,,5747135857,233,383,5747135771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358203,384,6,2,45,22,c7jgkxx1czv5etn7snf1r6p2m,1,100.0,34.0,2025-05-24T17:04:06.676Z,2025-05-24T18:03:54Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5747135915,56,Center,5747135987,233,439,5747135917,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358233,439,6,2,45,22,ctvzi2jbl1q6xzq0s3sexj73g,0,0.0,66.0,2025-05-24T17:04:06.676Z,2025-05-24T18:03:54Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5747135957,56,Back,5747136051,233,384,5747135959,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358825,387,1,2,45,44,c7jgkxx1czv5etn7snf1r6p2m,0,99.3,0.5,2025-05-24T17:04:28.652Z,2025-05-24T18:18:16Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5747138975,155,,5747138983,212,33.4,5747139539,6,,5747138981,141,49.1,5747138973,2,,5747138985,213,1.72,5747138979,140,94.5,5747157857,223,,5747138987,1,5747138977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2818358563,441,12,2,45,45,ctvzi2jbl1q6xzq0s3sexj73g,1,11.7,46.9,2025-05-24T17:04:28.735Z,2025-05-24T17:04:34Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5747137673,140,17.0,5747137677,212,5.6,5747137707,15,,5747137679,213,0.04,5747137675,141,47.2,5747137671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358679,385,1,2,45,46,c7jgkxx1czv5etn7snf1r6p2m,1,77.9,60.8,2025-05-24T17:04:29.875Z,2025-05-24T18:19:10Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5747138299,212,12.2,5747138297,141,51.8,5747138291,56,Center,5747138295,140,88.0,5747138301,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361253,411,61,2,45,47,c7jgkxx1czv5etn7snf1r6p2m,1,87.0,50.6,2025-05-24T17:04:30.684Z,2025-05-24T17:07:45Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,1.0,5747152821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818361639,412,15,2,45,48,c7jgkxx1czv5etn7snf1r6p2m,1,86.7,53.3,2025-05-24T17:04:32.405Z,2025-05-24T18:38:33Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5747156143,328,,5747156125,25,,5747156127,78,,5747155021,17,,5747156129,29,,5747156131,55,411,5747157049,233,443,5747156135,102,50.8,5747156141,108,5747156145,146,99.1,5747156147,147,49.3,5747155023,56,5747155377,20,5747156139,215,,5747156137,103,19.6,,Center,,,,,,,,,,
2818358651,443,10,2,45,48,ctvzi2jbl1q6xzq0s3sexj73g,1,2.3,48.6,2025-05-24T17:04:32.505Z,2025-05-24T17:08:27Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5747138181,178,,5747157089,233,412,5747138565,177,,5747138185,56,Back,5747138183,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358639,442,12,2,45,50,ctvzi2jbl1q6xzq0s3sexj73g,1,9.5,46.2,2025-05-24T17:04:33.727Z,2025-05-24T17:04:37Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5747138137,141,44.8,5747138141,213,5.99,5747138133,56,Back,5747138139,212,3.3,5747138135,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358683,386,43,2,45,55,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-24T17:04:39.260Z,2025-05-24T17:04:44Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5747138705,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358853,445,1,2,46,3,ctvzi2jbl1q6xzq0s3sexj73g,1,11.5,48.6,2025-05-24T17:04:47.574Z,2025-05-24T17:04:50Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5747139169,1,,5747139167,213,0.89,5747139161,140,30.9,5747139181,189,,5747139159,56,Back,5747139165,212,32.5,5747139163,141,85.8,5747139157,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358891,446,1,2,46,8,ctvzi2jbl1q6xzq0s3sexj73g,1,33.3,87.6,2025-05-24T17:04:51.847Z,2025-05-24T17:07:57Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5747139369,140,29.2,5747139373,212,7.2,5747139367,56,Back,5747139371,141,79.1,5747139375,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358897,447,1,2,46,9,ctvzi2jbl1q6xzq0s3sexj73g,1,27.3,77.2,2025-05-24T17:04:53.382Z,2025-05-24T17:04:55Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5747139415,141,52.2,5747139411,140,14.5,5747139409,56,Back,5747139417,212,21.7,5747139419,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358905,448,1,2,46,10,ctvzi2jbl1q6xzq0s3sexj73g,1,14.5,52.2,2025-05-24T17:04:54.294Z,2025-05-24T17:13:09Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5747139459,141,36.2,5747139461,212,15.9,5747139463,213,5.53,5747139457,140,25.6,5747139455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358963,449,1,2,46,14,ctvzi2jbl1q6xzq0s3sexj73g,1,33.9,28.1,2025-05-24T17:04:58.294Z,2025-05-24T17:08:11Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5747139801,56,Back,5747139809,213,4.28,5747139805,141,7.1,5747139803,140,27.7,5747139807,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358971,450,1,2,46,15,ctvzi2jbl1q6xzq0s3sexj73g,0,27.7,7.1,2025-05-24T17:04:58.899Z,2025-05-24T17:13:11Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5747139857,212,1.3,5747139875,233,388,5747139859,213,6.23,5747139873,236,,5747139861,1,,5747139849,157,,5747139853,140,28.9,5747139879,286,,5747139855,141,5747139851,56,Back,,,,,,,,,,,,,,7.0,,,,,,,,,,,
2818358939,388,74,2,46,15,c7jgkxx1czv5etn7snf1r6p2m,1,70.7,93.0,2025-05-24T17:04:58.900Z,2025-05-24T17:05:02Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5747139913,233,450,5747139691,285,,5747139689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818362075,478,61,2,46,16,ctvzi2jbl1q6xzq0s3sexj73g,0,34.2,7.0,2025-05-24T17:05:00.063Z,2025-05-24T17:08:35Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5747157577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358969,389,1,2,46,16,c7jgkxx1czv5etn7snf1r6p2m,1,70.6,89.0,2025-05-24T17:05:00.180Z,2025-05-24T17:05:01Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5747139843,212,12.4,5747139839,140,59.3,5747139841,141,83.5,5747139845,213,3.45,5747139837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818358991,391,1,2,46,17,c7jgkxx1czv5etn7snf1r6p2m,1,60.5,82.1,2025-05-24T17:05:01.251Z,2025-05-24T17:05:03Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5747139949,56,Center,5747139957,213,4.78,5747139951,140,61.1,5747139955,212,8.7,5747139953,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359001,392,1,2,46,19,c7jgkxx1czv5etn7snf1r6p2m,1,61.1,69.3,2025-05-24T17:05:02.828Z,2025-05-24T17:05:03Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5747140027,212,6.3,5747140029,213,4.15,5747140023,140,57.9,5747140025,141,61.5,5747140021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359019,393,1,2,46,20,c7jgkxx1czv5etn7snf1r6p2m,1,57.9,61.5,2025-05-24T17:05:04.067Z,2025-05-24T17:10:48Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5747140103,212,8.1,5747140099,140,64.6,5747140101,141,55.7,5747140105,213,5.77,5747140097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359027,394,1,2,46,21,c7jgkxx1czv5etn7snf1r6p2m,0,64.6,55.7,2025-05-24T17:05:04.859Z,2025-05-24T17:05:07Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5747140149,212,9.9,5747140211,156,,5747140147,141,43.1,5747140151,213,4.19,5747140145,140,59.9,5747140143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359117,451,1,2,46,24,ctvzi2jbl1q6xzq0s3sexj73g,1,30.9,68.9,2025-05-24T17:05:08.031Z,2025-05-24T17:05:11Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5747140691,213,2.84,5747140689,212,5.3,5747140687,141,71.2,5747140685,140,26.1,5747140683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359131,452,3,2,46,25,ctvzi2jbl1q6xzq0s3sexj73g,0,30.0,69.4,2025-05-24T17:05:09.026Z,2025-05-24T18:08:55Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5747140769,56,Back,5747140847,233,395,5747140771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359091,395,7,2,46,25,c7jgkxx1czv5etn7snf1r6p2m,0,70.0,30.6,2025-05-24T17:05:09.027Z,2025-05-24T18:08:55Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5747140523,56,Center,5747140831,286,,5747140827,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359137,453,61,2,46,27,ctvzi2jbl1q6xzq0s3sexj73g,1,26.2,71.2,2025-05-24T17:05:11.248Z,2025-05-24T18:19:45Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5747140807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359207,454,1,2,46,29,ctvzi2jbl1q6xzq0s3sexj73g,1,45.9,90.9,2025-05-24T17:05:13.542Z,2025-05-24T17:05:16Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5747141179,212,6.3,5747141167,56,Back,5747141177,141,81.8,5747141173,140,44.8,5747141181,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359243,456,1,2,46,33,ctvzi2jbl1q6xzq0s3sexj73g,1,40.8,79.3,2025-05-24T17:05:17.302Z,2025-05-24T17:05:19Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5747141359,213,2.00,5747141357,212,2.8,5747141351,56,Back,5747141355,141,83.0,5747141353,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359261,457,1,2,46,34,ctvzi2jbl1q6xzq0s3sexj73g,1,39.7,83.0,2025-05-24T17:05:18.494Z,2025-05-24T17:05:21Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5747141443,141,68.6,5747141445,212,15.6,5747141441,140,28.1,5747141447,213,3.82,5747141439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359333,458,1,2,46,36,ctvzi2jbl1q6xzq0s3sexj73g,1,29.4,69.4,2025-05-24T17:05:20.334Z,2025-05-24T17:05:24Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5747141723,56,Back,5747141731,213,0.43,5747141727,141,77.2,5747141729,212,12.7,5747141725,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818359357,459,4,2,46,40,ctvzi2jbl1q6xzq0s3sexj73g,1,38.0,83.8,2025-05-24T17:05:23.815Z,2025-05-24T17:05:30Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5747141837,265,,5747141839,286,,5747141897,233,396,5747141833,56,Back,5747141831,13,,5747141835,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
