id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2731830695,863,44,1,23,5,anga7587r1zv4ey71ge9zxol3,1,52.8,47.0,2024-10-06T12:25:53.181Z,2024-10-06T17:56:17Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5273904219,56,Center,5273904223,286,,5274516811,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731830697,898,44,1,23,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.2,53.0,2024-10-06T12:25:53.182Z,2024-10-06T16:23:46Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5273904231,285,,5273904233,233,863,5273904227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533865,160,1,1,23,6,anga7587r1zv4ey71ge9zxol3,0,55.0,54.6,2024-10-06T12:25:53.803Z,2024-10-06T16:23:50Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272293381,3,,5272293393,1,,5272293385,140,87.9,5272293391,213,6.24,5272293383,56,Center,5272293389,212,34.6,5272293387,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533875,217,43,1,23,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-10-06T12:25:57.151Z,2024-10-06T12:26:41Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272293445,56,Back,5272296925,144,44,5272293449,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533893,218,52,1,23,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.1,47.8,2024-10-06T12:25:59.767Z,2024-10-06T16:23:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5273905041,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533929,219,1,1,23,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.1,47.8,2024-10-06T12:26:00.607Z,2024-10-06T12:26:01Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272293755,212,21.7,5272293761,213,1.04,5272293741,123,,5272293751,141,75.3,5272293743,56,Back,5272293747,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534017,220,1,1,23,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.5,75.3,2024-10-06T12:26:01.703Z,2024-10-06T12:26:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272294293,56,Back,5272294301,213,0.15,5272294295,140,48.0,5272294297,141,80.9,5272294299,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534047,221,1,1,23,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.0,56.6,2024-10-06T12:26:08.335Z,2024-10-06T12:26:10Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5272294477,212,12.3,5272294479,213,4.34,5272294473,140,47.7,5272294475,141,39.7,5272294471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534119,222,1,1,23,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.7,39.7,2024-10-06T12:26:10.383Z,2024-10-06T12:26:17Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272294953,212,12.6,5272294949,141,25.6,5272294941,56,Center,5272294957,213,5.42,5272294945,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534165,223,1,1,23,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.0,33.9,2024-10-06T12:26:17.679Z,2024-10-06T12:26:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272295251,140,68.5,5272295253,141,56.9,5272295249,56,Center,5272295257,213,1.74,5272295255,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534173,224,61,1,23,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.8,64.3,2024-10-06T12:26:21.721Z,2024-10-06T12:26:22Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272295287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534261,161,1,1,23,34,anga7587r1zv4ey71ge9zxol3,1,22.0,33.0,2024-10-06T12:26:21.772Z,2024-10-06T13:04:29Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272295765,213,0.98,5272295759,140,32.3,5272295763,212,19.4,5272295761,141,56.7,5272295757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534263,162,4,1,23,39,anga7587r1zv4ey71ge9zxol3,1,33.8,54.0,2024-10-06T12:26:26.791Z,2024-10-06T16:24:38Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5272295787,152,,5272295835,233,225,5272295785,56,Back,5272295839,286,,5272295783,13,,5273908355,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534251,225,4,1,23,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,66.2,46.0,2024-10-06T12:26:26.792Z,2024-10-06T16:24:40Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272295747,56,Center,5272295745,13,,5272295863,233,162,5272295749,152,,5272295753,285,,5273908485,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534879,163,1,1,24,17,anga7587r1zv4ey71ge9zxol3,1,33.5,62.9,2024-10-06T12:27:05.085Z,2024-10-06T12:27:09Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272299239,56,Left,5272299241,140,57.6,5272299245,212,34.3,5272299237,152,,5272299243,141,96.9,5272299249,1,,5272299247,213,0.74,5272299235,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534947,164,1,1,24,22,anga7587r1zv4ey71ge9zxol3,1,43.4,92.6,2024-10-06T12:27:09.853Z,2024-10-06T16:25:00Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5273910201,1,,5272299675,56,Back,5272299683,213,4.13,5272299679,141,52.1,5272299677,140,26.1,5272299681,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535013,165,1,1,24,26,anga7587r1zv4ey71ge9zxol3,0,29.8,57.9,2024-10-06T12:27:14.398Z,2024-10-06T16:25:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5273910671,157,,5272300167,1,,5272300161,141,18.5,5272300157,56,Right,5272300165,213,5.86,5272300163,212,65.9,5272300159,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535031,226,1,1,24,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.7,87.4,2024-10-06T12:27:18.595Z,2024-10-06T12:27:20Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272300263,212,19.3,5272300259,140,3.5,5272300265,213,4.25,5272300257,56,Back,5272300261,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535097,228,1,1,24,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.2,53.6,2024-10-06T12:27:22.402Z,2024-10-06T12:27:24Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272300709,212,17.6,5272300707,141,30.1,5272300705,140,11.2,5272300703,56,Back,5272300711,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535153,229,2,1,24,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.9,29.8,2024-10-06T12:27:24.411Z,2024-10-06T12:27:29Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272301009,140,51.9,5272301047,1,,5272301045,7,ag40mk09zc8tzbkr7dnnqumay,5272301011,141,14.9,5272301051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535163,166,55,1,24,36,anga7587r1zv4ey71ge9zxol3,1,47.7,40.7,2024-10-06T12:27:24.412Z,2024-10-06T13:06:10Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5272527559,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833381,864,1,1,24,42,anga7587r1zv4ey71ge9zxol3,1,57.2,75.5,2024-10-06T12:27:29.821Z,2024-10-06T16:26:52Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5273919413,152,,5273919415,56,Back,5273919411,5,,5273919417,140,41.6,5273919421,212,17.6,5273919423,213,3.52,5273919419,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535251,167,1,1,24,46,anga7587r1zv4ey71ge9zxol3,1,43.3,69.9,2024-10-06T12:27:34.014Z,2024-10-06T16:26:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5273917519,189,,5272301583,212,13.3,5272301579,140,46.2,5272301585,213,1.34,5272301577,56,Back,5272301581,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535281,168,1,1,24,47,anga7587r1zv4ey71ge9zxol3,1,46.2,89.0,2024-10-06T12:27:34.782Z,2024-10-06T12:27:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272301787,141,94.4,5272301785,140,62.0,5272301791,213,0.22,5272301783,56,Left,5272301789,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535405,169,1,1,24,55,anga7587r1zv4ey71ge9zxol3,1,70.4,94.2,2024-10-06T12:27:42.975Z,2024-10-06T12:27:45Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5272302535,212,16.1,5272302537,213,3.18,5272302533,141,93.2,5272302531,140,55.1,5272302529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535429,170,1,1,24,58,anga7587r1zv4ey71ge9zxol3,1,54.4,91.8,2024-10-06T12:27:45.854Z,2024-10-06T12:27:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272302657,140,39.2,5272302655,56,Back,5272302661,212,22.5,5272302663,213,3.93,5272302659,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535473,171,1,1,25,0,anga7587r1zv4ey71ge9zxol3,1,38.0,68.5,2024-10-06T12:27:47.839Z,2024-10-06T12:27:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272302981,212,16.5,5272302977,140,47.2,5272302975,56,Back,5272302983,213,0.94,5272302979,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535493,172,1,1,25,3,anga7587r1zv4ey71ge9zxol3,1,54.5,82.1,2024-10-06T12:27:51.279Z,2024-10-06T12:27:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272303091,140,61.3,5272303089,56,Center,5272303097,213,5.61,5272303095,212,9.1,5272303093,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535517,230,83,1,25,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.8,25.3,2024-10-06T12:27:53.693Z,2024-10-06T14:19:09Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5273089579,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535507,173,1,1,25,6,anga7587r1zv4ey71ge9zxol3,1,63.5,74.8,2024-10-06T12:27:53.743Z,2024-10-06T12:27:55Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272303151,213,6.24,5272303143,56,Center,5272303145,140,68.3,5272303147,141,74.5,5272303149,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535511,174,3,1,25,7,anga7587r1zv4ey71ge9zxol3,0,70.4,72.6,2024-10-06T12:27:55.086Z,2024-10-06T16:28:43Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5272303169,56,Center,5272303171,286,,5273928271,464,,5272303687,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535591,231,7,1,25,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.6,27.4,2024-10-06T12:27:55.087Z,2024-10-06T16:28:45Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272303655,233,174,5273928517,384,,5272303585,285,,5272303579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535615,232,1,1,25,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.0,22.8,2024-10-06T12:27:59.124Z,2024-10-06T12:29:22Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272303727,56,Back,5272303733,212,16.6,5272303735,213,2.37,5272303729,140,2.7,5272303731,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535651,234,1,1,25,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,2.6,40.4,2024-10-06T12:28:01.364Z,2024-10-06T12:28:04Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272303917,56,Back,5272303921,141,39.4,5272303919,140,46.7,5272303925,213,6.27,5272303923,212,46.3,5272303915,157,,5272303927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535631,175,8,1,25,15,anga7587r1zv4ey71ge9zxol3,1,52.9,55.7,2024-10-06T12:28:03.279Z,2024-10-06T16:29:29Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272303833,56,Center,5273930599,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535693,177,1,1,25,18,anga7587r1zv4ey71ge9zxol3,0,61.3,65.7,2024-10-06T12:28:05.599Z,2024-10-06T12:28:07Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272304197,141,53.0,5272304199,212,27.3,5272304195,140,86.0,5272304201,213,5.96,5272304193,56,Center,5272304191,157,,5272304203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535709,235,52,1,25,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.3,48.5,2024-10-06T12:28:08.748Z,2024-10-06T16:29:41Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5273932903,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535787,236,1,1,25,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.1,48.7,2024-10-06T12:28:09.365Z,2024-10-06T12:28:13Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272304749,56,Back,5272304753,140,24.0,5272304755,141,66.4,5272304745,123,,5272304763,213,0.86,5272304759,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535821,237,1,1,25,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.9,58.7,2024-10-06T12:28:15.124Z,2024-10-06T12:28:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272304949,56,Back,5272304953,141,67.9,5272304955,212,15.2,5272304957,213,0.42,5272304951,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535891,238,1,1,25,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.1,67.9,2024-10-06T12:28:16.036Z,2024-10-06T12:28:20Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272305341,140,34.7,5272305339,56,Back,5272305345,212,10.3,5272305347,213,3.68,5272305343,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535971,239,1,1,25,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.7,56.0,2024-10-06T12:28:20.269Z,2024-10-06T12:28:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272305733,140,43.8,5272305735,141,13.7,5272305731,56,Back,5272305737,212,30.0,5272305739,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536003,240,1,1,25,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.6,16.1,2024-10-06T12:28:24.268Z,2024-10-06T12:28:26Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272305897,213,5.69,5272305889,56,Right,5272305895,212,16.9,5272305893,141,2.2,5272305891,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536011,241,1,1,25,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.4,2.6,2024-10-06T12:28:26.285Z,2024-10-06T12:28:27Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272305941,141,4.0,5272305939,140,78.2,5272305943,212,10.3,5272305937,56,Right,5272305945,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536031,242,83,1,25,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,78.2,4.0,2024-10-06T12:28:27.725Z,2024-10-06T14:19:15Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272306323,399,5is9bcj143orulo4biogwxzl6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536053,178,61,1,25,41,anga7587r1zv4ey71ge9zxol3,0,29.5,96.8,2024-10-06T12:28:28.592Z,2024-10-06T12:28:34Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272306187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536065,179,5,1,25,44,anga7587r1zv4ey71ge9zxol3,0,29.4,101.0,2024-10-06T12:28:31.568Z,2024-10-06T12:28:44Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272306279,56,Back,5272306985,233,243,5272306281,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536177,243,5,1,25,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.6,-1.0,2024-10-06T12:28:31.568Z,2024-10-06T12:28:44Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272306923,347,,5272306973,233,179,5272306921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536157,180,43,1,25,48,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-06T12:28:36.464Z,2024-10-06T12:28:41Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5272306903,167,0,5272306841,56,Back,5272306843,140,0.0,5272306851,213,3.01,5272306849,212,14.1,5272306847,141,94.2,5272307277,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536387,244,1,1,26,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.1,0.0,2024-10-06T12:28:50.894Z,2024-10-06T16:30:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5273938173,189,,5272308187,107,,5272308189,56,Right,5272308197,213,2.67,5272308191,140,55.2,5272308193,141,11.1,5272308195,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536427,245,1,1,26,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.9,27.4,2024-10-06T12:28:52.310Z,2024-10-06T12:28:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272308375,213,1.62,5272308367,56,Center,5272308373,212,19.7,5272308369,140,54.0,5272308371,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536475,246,1,1,26,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.2,58.8,2024-10-06T12:28:54.462Z,2024-10-06T12:28:57Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272308665,56,Center,5272308671,212,13.2,5272308669,141,40.0,5272308667,140,61.3,5272308673,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536507,247,1,1,26,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.6,40.3,2024-10-06T12:28:57.469Z,2024-10-06T12:28:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272308889,212,21.9,5272308891,213,4.93,5272308885,140,71.1,5272308887,141,8.8,5272308883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536547,248,1,1,26,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.2,6.5,2024-10-06T12:28:59.686Z,2024-10-06T12:29:01Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272309129,213,6.12,5272309127,212,13.3,5272309125,141,3.4,5272309119,56,Right,5272309123,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536581,249,1,1,26,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.8,3.5,2024-10-06T12:29:01.782Z,2024-10-06T12:29:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272309351,212,15.0,5272309347,140,66.7,5272309345,56,Right,5272309353,213,2.99,5272309349,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536605,250,1,1,26,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,66.4,7.7,2024-10-06T12:29:05.007Z,2024-10-06T12:29:07Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272309497,212,37.7,5272309489,155,,5272309499,213,0.33,5272309493,140,100.0,5272309495,141,25.8,5272309501,1,,5272309491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536673,182,5,1,26,19,anga7587r1zv4ey71ge9zxol3,1,-0.6000000000000001,74.2,2024-10-06T12:29:07.250Z,2024-10-06T12:34:27Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5272309839,56,Back,5272309841,346,,5272309855,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536611,251,5,1,26,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.6,25.8,2024-10-06T12:29:07.250Z,2024-10-06T12:29:13Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272309871,233,182,5272309521,346,,5272309519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536919,183,1,1,26,42,anga7587r1zv4ey71ge9zxol3,1,4.1,58.7,2024-10-06T12:29:30.289Z,2024-10-06T12:29:33Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272311315,124,,5272311329,237,,5272311325,213,4.67,5272311319,140,3.7,5272311323,212,9.0,5272311321,141,45.5,5272311317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536943,184,1,1,26,45,anga7587r1zv4ey71ge9zxol3,1,7.8,44.9,2024-10-06T12:29:33.058Z,2024-10-06T12:29:35Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5272311459,212,23.3,5272311457,141,60.9,5272311455,140,27.4,5272311461,213,0.49,5272311453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731536973,185,1,1,26,47,anga7587r1zv4ey71ge9zxol3,1,23.9,60.5,2024-10-06T12:29:35.170Z,2024-10-06T12:29:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272311623,141,75.0,5272311619,56,Back,5272311625,212,18.9,5272311627,213,2.59,5272311621,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537017,186,1,1,26,50,anga7587r1zv4ey71ge9zxol3,1,8.0,75.3,2024-10-06T12:29:37.762Z,2024-10-06T12:29:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272311881,141,53.7,5272311877,56,Back,5272311885,213,4.38,5272311883,212,15.6,5272311879,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537061,187,1,1,26,52,anga7587r1zv4ey71ge9zxol3,1,3.2,53.3,2024-10-06T12:29:39.794Z,2024-10-06T12:29:42Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5272312119,212,7.4,5272312113,56,Back,5272312115,140,8.7,5272312117,141,46.4,5272312121,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537095,188,1,1,26,54,anga7587r1zv4ey71ge9zxol3,1,9.5,46.3,2024-10-06T12:29:42.258Z,2024-10-06T13:06:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272312321,141,70.5,5272312317,56,Back,5272312323,212,16.5,5272312319,140,9.7,5272312325,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537135,189,1,1,26,56,anga7587r1zv4ey71ge9zxol3,0,9.7,70.5,2024-10-06T12:29:44.323Z,2024-10-06T12:29:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272312547,140,45.1,5272312549,141,54.3,5272312545,56,Back,5272312551,212,38.8,5272312543,157,,5272312553,213,6.00,5272312555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537131,252,44,1,26,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.2,44.8,2024-10-06T12:29:46.513Z,2024-10-06T13:10:28Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272312519,56,Center,5272312639,233,190,5272312521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537141,190,44,1,26,58,anga7587r1zv4ey71ge9zxol3,0,44.8,55.2,2024-10-06T12:29:46.514Z,2024-10-06T13:10:28Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5272312577,285,,5272312575,56,Back,5272312653,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731537147,253,1,1,26,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.4,43.6,2024-10-06T12:29:46.761Z,2024-10-06T13:00:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272312619,212,17.0,5272312621,213,5.77,5272312617,141,31.2,5272312611,3,,5272312615,140,68.5,5272312613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
