id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2706380761,382,1,2,48,8,c165yjiny1qnmfdvefxvflnkc,0,10.6,45.2,2024-08-05T18:05:58.995Z,2024-08-05T18:06:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134294991,213,0.50,5134294983,56,Back,5134294981,157,,5134294989,212,43.6,5134294993,1,,5134294987,141,75.7,5134294985,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380775,567,1,2,48,16,77tfx9me4aaqhzv78bmgsy9bg,1,51.6,39.9,2024-08-05T18:06:06.653Z,2024-08-05T18:06:10Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5134295063,213,1.43,5134295057,140,55.5,5134295055,56,Left,5134295059,141,82.4,5134295061,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380791,568,1,2,48,19,77tfx9me4aaqhzv78bmgsy9bg,0,53.5,78.7,2024-08-05T18:06:10.109Z,2024-08-05T18:06:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134295141,1,,5134295139,213,5.88,5134295131,56,Center,5134295133,140,92.9,5134295135,141,52.6,5134295137,212,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380795,383,52,2,48,23,c165yjiny1qnmfdvefxvflnkc,1,10.3,48.3,2024-08-05T18:06:14.245Z,2024-08-05T21:17:27Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134575593,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380855,385,1,2,48,33,c165yjiny1qnmfdvefxvflnkc,1,12.9,49.7,2024-08-05T18:06:24.165Z,2024-08-05T18:06:26Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134295405,140,23.8,5134295407,141,9.8,5134295409,212,29.4,5134295403,56,Back,5134295411,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380861,386,1,2,48,35,c165yjiny1qnmfdvefxvflnkc,0,24.0,10.0,2024-08-05T18:06:25.893Z,2024-08-05T18:06:27Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134295453,141,20.7,5134295457,213,0.70,5134295449,56,Back,5134295455,212,11.4,5134295451,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380865,569,8,2,48,37,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,76.5,2024-08-05T18:06:27.630Z,2024-08-05T21:17:44Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5134295471,56,Center,5134575795,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380877,570,1,2,48,38,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,87.3,2024-08-05T18:06:28.941Z,2024-08-05T18:06:30Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134295515,140,75.7,5134295517,141,84.4,5134295519,212,11.0,5134295521,213,6.10,5134295513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380949,574,61,2,48,39,77tfx9me4aaqhzv78bmgsy9bg,1,66.4,94.2,2024-08-05T18:06:29.912Z,2024-08-05T18:08:03Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5134295877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380883,572,3,2,48,39,77tfx9me4aaqhzv78bmgsy9bg,0,76.4,83.2,2024-08-05T18:06:30.100Z,2024-08-05T21:17:52Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134295541,56,Left,5134576057,464,,5134295633,233,387,5134295543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380897,387,7,2,48,39,c165yjiny1qnmfdvefxvflnkc,1,23.6,16.8,2024-08-05T18:06:30.101Z,2024-08-05T21:18:21Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5134295627,233,572,5134576463,384,,5134295607,56,Back,5134295609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380881,571,43,2,48,39,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:06:30.125Z,2024-08-05T21:18:20Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134576461,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380899,388,61,2,48,42,c165yjiny1qnmfdvefxvflnkc,0,30.1,3.8,2024-08-05T18:06:32.653Z,2024-08-05T21:18:29Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134295611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380907,389,5,2,48,44,c165yjiny1qnmfdvefxvflnkc,0,30.9,-1.2,2024-08-05T18:06:34.485Z,2024-08-05T18:08:57Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134295649,56,Back,5134295885,233,573,5134295651,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380947,573,5,2,48,44,77tfx9me4aaqhzv78bmgsy9bg,1,69.1,101.2,2024-08-05T18:06:34.485Z,2024-08-05T18:08:57Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134295875,347,,5134295873,56,Left,5134295881,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380961,575,1,2,48,57,77tfx9me4aaqhzv78bmgsy9bg,1,54.1,100.0,2024-08-05T18:06:48.029Z,2024-08-05T18:09:48Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134295989,140,47.3,5134295993,212,9.1,5134295983,107,,5134295991,141,92.4,5134296103,189,,5134295985,56,Back,5134295995,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380965,576,1,2,48,58,77tfx9me4aaqhzv78bmgsy9bg,1,42.6,88.7,2024-08-05T18:06:49.149Z,2024-08-05T18:09:53Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134296017,141,93.0,5134296015,140,50.6,5134296091,189,,5134296013,56,Left,5134296021,213,0.33,5134296019,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380971,577,1,2,48,59,77tfx9me4aaqhzv78bmgsy9bg,1,48.0,83.7,2024-08-05T18:06:49.694Z,2024-08-05T18:06:52Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134296053,212,13.8,5134296047,56,Back,5134296049,140,35.5,5134296051,141,77.5,5134296055,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380973,578,1,2,49,1,77tfx9me4aaqhzv78bmgsy9bg,1,34.6,75.4,2024-08-05T18:06:52.221Z,2024-08-05T18:06:53Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134296065,212,10.3,5134296059,56,Back,5134296061,140,24.8,5134296063,141,75.7,5134296067,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380975,579,1,2,49,2,77tfx9me4aaqhzv78bmgsy9bg,1,24.8,75.7,2024-08-05T18:06:53.085Z,2024-08-05T18:06:54Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134296079,213,0.88,5134296075,141,95.8,5134296071,56,Back,5134296073,140,35.6,5134296077,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380993,580,1,2,49,7,77tfx9me4aaqhzv78bmgsy9bg,1,26.6,92.8,2024-08-05T18:06:58.077Z,2024-08-05T18:07:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134296175,56,Back,5134296177,140,21.5,5134296183,213,4.27,5134296179,141,76.2,5134296181,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706380995,581,1,2,49,11,77tfx9me4aaqhzv78bmgsy9bg,1,23.1,77.2,2024-08-05T18:07:02.125Z,2024-08-05T18:07:02Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134296193,212,13.2,5134296189,140,31.3,5134296195,213,0.86,5134296187,56,Back,5134296191,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381003,582,1,2,49,12,77tfx9me4aaqhzv78bmgsy9bg,1,31.3,92.0,2024-08-05T18:07:02.749Z,2024-08-05T18:07:04Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134296241,141,77.4,5134296239,140,38.4,5134296245,213,5.36,5134296237,56,Back,5134296243,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381005,583,1,2,49,13,77tfx9me4aaqhzv78bmgsy9bg,1,37.5,77.4,2024-08-05T18:07:04.173Z,2024-08-05T18:07:05Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134296257,213,1.97,5134296253,141,95.3,5134296255,212,13.2,5134296251,140,32.6,5134296249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381021,584,1,2,49,14,77tfx9me4aaqhzv78bmgsy9bg,1,32.6,95.3,2024-08-05T18:07:04.924Z,2024-08-05T18:07:10Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134296345,141,77.0,5134296347,212,16.7,5134296341,56,Back,5134296349,213,3.98,5134296343,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381027,585,1,2,49,19,77tfx9me4aaqhzv78bmgsy9bg,1,25.7,52.6,2024-08-05T18:07:09.949Z,2024-08-05T18:07:12Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134296389,140,35.0,5134296393,212,25.9,5134296391,141,17.3,5134296387,56,Back,5134296395,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381039,586,1,2,49,21,77tfx9me4aaqhzv78bmgsy9bg,1,35.0,17.3,2024-08-05T18:07:12.172Z,2024-08-05T18:07:15Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134296477,213,2.76,5134296473,141,23.5,5134296475,212,11.3,5134296471,140,25.0,5134296469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381067,587,1,2,49,24,77tfx9me4aaqhzv78bmgsy9bg,1,21.5,11.6,2024-08-05T18:07:15.149Z,2024-08-05T18:07:20Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134296641,141,1.9,5134296639,140,37.1,5134296645,213,5.90,5134296637,56,Back,5134296643,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381107,390,83,2,49,28,c165yjiny1qnmfdvefxvflnkc,0,64.1,94.2,2024-08-05T18:07:18.758Z,2024-08-05T21:19:14Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5134297069,399,c9e54hwefvwos94ri459uylbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381091,588,1,2,49,30,77tfx9me4aaqhzv78bmgsy9bg,1,34.9,6.2,2024-08-05T18:07:20.556Z,2024-08-05T18:07:23Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134296779,213,0.81,5134296771,56,Back,5134296775,141,21.9,5134296773,140,44.6,5134296777,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381109,589,1,2,49,32,77tfx9me4aaqhzv78bmgsy9bg,1,43.7,23.3,2024-08-05T18:07:23.100Z,2024-08-05T18:07:25Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5134296863,213,1.88,5134296853,56,Back,5134296859,212,11.0,5134296857,141,38.7,5134296855,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381121,590,1,2,49,34,77tfx9me4aaqhzv78bmgsy9bg,1,41.2,39.0,2024-08-05T18:07:24.924Z,2024-08-05T18:07:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134296953,213,0.92,5134296947,140,49.1,5134296949,141,55.1,5134296945,56,Back,5134296951,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381127,591,1,2,49,37,77tfx9me4aaqhzv78bmgsy9bg,1,49.1,55.1,2024-08-05T18:07:28.044Z,2024-08-05T18:07:30Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5134296991,213,2.00,5134296983,56,Back,5134296989,212,14.0,5134296987,141,73.9,5134296985,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381159,592,1,2,49,39,77tfx9me4aaqhzv78bmgsy9bg,1,42.9,76.4,2024-08-05T18:07:29.869Z,2024-08-05T18:07:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,1.0,,5134297459,154,,5134297157,140,58.5,5134297163,213,0.67,5134297161,212,20.9,5134297159,141,95.5,5134297457,210,13,5134297155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381187,593,1,2,49,43,77tfx9me4aaqhzv78bmgsy9bg,1,58.0,78.3,2024-08-05T18:07:33.934Z,2024-08-05T21:19:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134297293,212,37.3,5134297289,140,92.8,5134297285,155,,5134297297,1,,5134297295,213,6.08,5134297291,141,67.3,5134297287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381189,594,13,2,49,46,77tfx9me4aaqhzv78bmgsy9bg,1,92.4,69.5,2024-08-05T18:07:36.841Z,2024-08-05T21:20:21Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5134297301,22,,5134297495,230,99.4,5134297305,56,Center,5134297387,72,,5134297483,154,,5134297491,103,62.5,5134297485,55,592,5134297497,231,54.2,5134297303,64,5134297489,102,54.6,5134297493,328,,5134297481,29,,,5134297479,74,,,,,,,,,,,,,,,,
2706381261,391,5,2,49,47,c165yjiny1qnmfdvefxvflnkc,1,-1.3,51.6,2024-08-05T18:07:38.199Z,2024-08-05T18:08:57Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5134297747,233,595,5134297733,56,Back,5134297735,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381191,595,5,2,49,47,77tfx9me4aaqhzv78bmgsy9bg,0,101.3,48.4,2024-08-05T18:07:38.199Z,2024-08-05T18:08:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134297315,56,Center,5134297763,233,391,5134297317,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381271,392,1,2,50,10,c165yjiny1qnmfdvefxvflnkc,1,5.7,58.7,2024-08-05T18:08:01.223Z,2024-08-05T18:08:04Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5134297797,140,3.4,5134297807,237,,5134297795,56,Back,5134297801,212,7.4,5134297793,124,,5134297799,141,48.4,5134297803,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381277,393,1,2,50,14,c165yjiny1qnmfdvefxvflnkc,1,5.3,52.1,2024-08-05T18:08:04.599Z,2024-08-05T18:08:06Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134297847,141,80.0,5134297843,56,Back,5134297845,140,9.2,5134297851,213,1.36,5134297849,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381285,394,1,2,50,16,c165yjiny1qnmfdvefxvflnkc,1,8.3,75.0,2024-08-05T18:08:06.807Z,2024-08-05T18:08:10Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5134297899,213,0.48,5134297895,141,94.8,5134297891,56,Back,5134297893,140,32.8,5134297897,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381289,395,1,2,50,20,c165yjiny1qnmfdvefxvflnkc,0,32.8,94.8,2024-08-05T18:08:10.727Z,2024-08-05T18:08:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5134297921,141,85.1,5134297925,213,6.09,5134297917,56,Left,5134297927,1,,5134297919,140,64.9,5134297923,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381293,597,1,2,50,21,77tfx9me4aaqhzv78bmgsy9bg,1,43.6,14.1,2024-08-05T18:08:11.404Z,2024-08-05T21:21:09Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134297945,212,12.1,5134297941,140,54.8,5134297939,56,Right,5134297947,213,0.22,5134297943,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381291,596,43,2,50,22,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:08:13.261Z,2024-08-05T21:21:04Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134579243,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381299,598,1,2,50,23,77tfx9me4aaqhzv78bmgsy9bg,1,48.2,17.6,2024-08-05T18:08:14.364Z,2024-08-05T18:08:15Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5134297991,213,2.35,5134297987,212,13.0,5134297975,56,Back,5134297979,140,39.5,5134297983,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381307,599,1,2,50,24,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,31.8,2024-08-05T18:08:15.372Z,2024-08-05T18:08:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134298045,213,0.16,5134298041,141,33.3,5134298039,140,46.0,5134298037,56,Back,5134298043,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381323,600,1,2,50,28,77tfx9me4aaqhzv78bmgsy9bg,1,47.9,28.8,2024-08-05T18:08:18.589Z,2024-08-05T18:08:24Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134298129,1,,5134298121,140,83.7,5134298123,141,1.5,5134298119,56,Right,5134298117,155,,5134298125,212,41.9,5134298127,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381333,601,1,2,50,33,77tfx9me4aaqhzv78bmgsy9bg,1,88.4,7.4,2024-08-05T18:08:24.060Z,2024-08-05T18:08:28Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134298199,213,2.48,5134298191,56,Right,5134298195,141,12.9,5134298193,140,83.8,5134298197,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381339,602,1,2,50,37,77tfx9me4aaqhzv78bmgsy9bg,1,80.3,24.8,2024-08-05T18:08:28.220Z,2024-08-05T18:08:30Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5134298233,140,74.0,5134298239,213,2.45,5134298231,56,Center,5134298237,212,8.6,5134298235,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381347,603,1,2,50,40,77tfx9me4aaqhzv78bmgsy9bg,0,73.5,30.7,2024-08-05T18:08:30.384Z,2024-08-05T21:21:40Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134298295,141,51.9,5134298291,56,Center,5134298299,213,0.57,5134298297,212,26.5,5134298293,140,94.7,5134298289,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381361,396,52,2,50,44,c165yjiny1qnmfdvefxvflnkc,1,4.7,48.1,2024-08-05T18:08:35.145Z,2024-08-05T21:21:43Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134579679,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381401,397,1,2,50,56,c165yjiny1qnmfdvefxvflnkc,0,9.4,41.2,2024-08-05T18:08:47.192Z,2024-08-05T18:08:52Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134298603,213,5.77,5134298593,199,,5134298601,212,59.5,5134298679,189,,5134298599,141,0.0,5134298597,140,58.7,5134298595,56,Right,5134298605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381403,398,5,2,50,56,c165yjiny1qnmfdvefxvflnkc,0,57.3,-1.7000000000000002,2024-08-05T18:08:47.276Z,2024-08-05T18:08:58Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134298609,347,,5134298621,233,604,5134298607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381405,604,5,2,50,56,77tfx9me4aaqhzv78bmgsy9bg,1,42.7,101.7,2024-08-05T18:08:47.276Z,2024-08-05T18:08:58Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134298613,347,,5134298617,233,398,5134298611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381407,605,1,2,50,58,77tfx9me4aaqhzv78bmgsy9bg,1,45.9,100.0,2024-08-05T18:08:48.476Z,2024-08-05T18:08:50Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134298633,141,80.7,5134298631,140,47.0,5134298629,56,Back,5134298637,213,4.79,5134298627,107,,5134298635,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381417,606,1,2,50,59,77tfx9me4aaqhzv78bmgsy9bg,1,47.0,79.1,2024-08-05T18:08:50.141Z,2024-08-05T18:08:55Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134298693,212,10.2,5134298689,140,48.0,5134298695,213,4.82,5134298691,141,64.2,5134298687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381425,607,1,2,51,4,77tfx9me4aaqhzv78bmgsy9bg,1,51.1,43.6,2024-08-05T18:08:54.908Z,2024-08-05T18:08:57Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5134298753,213,4.20,5134298747,140,42.3,5134298749,141,19.6,5134298745,56,Back,5134298751,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381439,608,1,2,51,6,77tfx9me4aaqhzv78bmgsy9bg,1,42.3,19.6,2024-08-05T18:08:57.004Z,2024-08-05T18:09:02Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134298861,56,Back,5134298869,213,2.06,5134298863,140,37.8,5134298865,141,32.7,5134298867,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381449,609,1,2,51,12,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,36.4,2024-08-05T18:09:02.716Z,2024-08-05T18:09:05Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134298919,213,6.11,5134298911,56,Back,5134298915,141,33.8,5134298913,140,48.6,5134298917,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381467,610,1,2,51,14,77tfx9me4aaqhzv78bmgsy9bg,1,42.2,36.0,2024-08-05T18:09:05.004Z,2024-08-05T18:09:09Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5134299017,212,17.8,5134299013,140,34.8,5134299015,141,59.5,5134299011,56,Back,5134299019,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381477,611,1,2,51,18,77tfx9me4aaqhzv78bmgsy9bg,1,37.4,61.0,2024-08-05T18:09:09.037Z,2024-08-05T18:09:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134299051,140,57.8,5134299055,212,21.6,5134299049,56,Center,5134299057,213,0.13,5134299053,141,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381489,612,1,2,51,20,77tfx9me4aaqhzv78bmgsy9bg,0,60.3,65.5,2024-08-05T18:09:11.052Z,2024-08-05T18:09:15Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5134299117,212,21.2,5134299113,140,80.3,5134299111,56,Center,5134299115,141,61.3,5134299119,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381563,399,12,2,51,24,c165yjiny1qnmfdvefxvflnkc,1,24.6,33.4,2024-08-05T18:09:15.018Z,2024-08-05T18:09:35Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5134299457,56,Back,5134299463,212,29.4,5134299459,140,3.5,5134299461,141,4.9,5134299465,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381501,613,1,2,51,28,77tfx9me4aaqhzv78bmgsy9bg,1,98.4,89.3,2024-08-05T18:09:18.861Z,2024-08-05T18:09:21Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134299183,213,2.87,5134299179,141,95.1,5134299181,212,14.7,5134299175,56,Left,5134299177,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381519,614,1,2,51,31,77tfx9me4aaqhzv78bmgsy9bg,1,83.3,94.6,2024-08-05T18:09:21.676Z,2024-08-05T18:09:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134299259,141,73.9,5134299251,56,Center,5134299263,212,17.7,5134299255,140,73.1,5134299267,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706381539,615,1,2,51,34,77tfx9me4aaqhzv78bmgsy9bg,1,72.1,74.7,2024-08-05T18:09:24.971Z,2024-08-05T18:09:30Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134299339,212,21.9,5134299341,213,0.67,5134299333,56,Left,5134299335,140,88.4,5134299337,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
