id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value
2724438365,323,1,2,47,19,anga7587r1zv4ey71ge9zxol3,1,64.1,93.5,2024-09-22T15:16:22.474Z,2024-09-22T15:16:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233455621,212,8.0,5233455623,213,4.94,5233455619,141,82.1,5233455615,140,65.8,5233455609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438447,324,1,2,47,21,anga7587r1zv4ey71ge9zxol3,1,67.5,83.0,2024-09-22T15:16:24.218Z,2024-09-22T15:16:27Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5233456075,213,3.47,5233456067,56,Back,5233456073,212,27.2,5233456071,141,70.2,5233456069,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438525,325,1,2,47,24,anga7587r1zv4ey71ge9zxol3,1,44.2,68.7,2024-09-22T15:16:27.050Z,2024-09-22T15:16:30Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233456429,213,4.55,5233456425,141,34.0,5233456423,140,40.5,5233456427,212,23.9,5233456421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438709,326,1,2,47,28,anga7587r1zv4ey71ge9zxol3,1,39.5,32.8,2024-09-22T15:16:31.033Z,2024-09-22T15:16:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233457263,212,41.1,5233457265,213,6.02,5233457255,155,,5233457261,141,17.3,5233457267,1,,5233457257,56,Right,5233457259,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438731,327,1,2,47,34,anga7587r1zv4ey71ge9zxol3,0,91.3,14.6,2024-09-22T15:16:36.938Z,2024-09-22T19:10:32Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5233457409,212,22.8,5233457399,2,,5233457407,141,48.2,5234758953,224,,5233457401,155,,5233457405,140,91.5,5234758957,20,,5233457411,213,1.56,5233457403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438743,521,12,2,47,36,5rz9enoyknpg8ji78za5b82p0,1,11.3,41.2,2024-09-22T15:16:38.708Z,2024-09-22T15:16:39Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233457477,140,22.4,5233457475,56,Back,5233457483,213,0.48,5233457557,15,,5233457481,212,13.2,5233457479,141,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438793,522,1,2,47,37,5rz9enoyknpg8ji78za5b82p0,1,20.1,50.0,2024-09-22T15:16:40.134Z,2024-09-22T15:16:41Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233457741,140,28.6,5233457747,213,5.38,5233457743,141,33.2,5233457745,212,14.5,5233457739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438851,524,4,2,47,40,5rz9enoyknpg8ji78za5b82p0,1,31.6,33.4,2024-09-22T15:16:43.524Z,2024-09-22T15:16:56Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233458091,56,Back,5233458097,285,,5233458093,152,,5233459127,294,,5233458379,233,328,5233458089,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724438869,328,4,2,47,40,anga7587r1zv4ey71ge9zxol3,0,68.4,66.6,2024-09-22T15:16:43.525Z,2024-09-22T15:16:55Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233459253,294,,5233458339,13,,5233458397,233,524,5233458349,286,,5233458343,152,,5233458341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439275,525,1,2,48,2,5rz9enoyknpg8ji78za5b82p0,1,37.4,29.2,2024-09-22T15:17:05.109Z,2024-09-22T15:17:14Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233460311,152,,5233460317,141,73.9,5233460313,56,Center,5233460307,5,,5233460315,140,54.7,5233460323,1,,5233460321,213,1.03,5233460309,155,,5233460319,212,35.4,5233461325,189,,,,,,,,,,,,,,,,,,,,,,,,
2724439359,526,1,2,48,3,5rz9enoyknpg8ji78za5b82p0,1,56.0,77.2,2024-09-22T15:17:06.549Z,2024-09-22T15:17:10Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233460805,213,1.22,5233460803,212,7.0,5233460799,140,58.3,5233460801,141,86.9,5233460797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724675625,978,3,2,48,6,5rz9enoyknpg8ji78za5b82p0,0,61.2,62.0,2024-09-22T15:17:09.354Z,2024-09-22T19:11:18Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5234763667,464,,5234763663,56,Center,5234763669,467,6v4ykv7aw86ql22oksh682kus,5234763665,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439387,527,1,2,48,7,5rz9enoyknpg8ji78za5b82p0,1,57.7,73.9,2024-09-22T15:17:10.421Z,2024-09-22T15:17:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233460969,212,4.3,5233460967,141,76.2,5233460963,56,Center,5233460971,213,2.77,5233460965,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439447,528,1,2,48,9,5rz9enoyknpg8ji78za5b82p0,1,46.5,82.1,2024-09-22T15:17:11.909Z,2024-09-22T15:17:14Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233461289,56,Back,5233461291,140,39.4,5233461297,213,4.06,5233461293,141,67.7,5233461295,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439515,529,1,2,48,13,5rz9enoyknpg8ji78za5b82p0,1,37.4,63.7,2024-09-22T15:17:15.893Z,2024-09-22T15:17:17Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233461659,140,38.9,5233461663,212,25.3,5233461661,141,26.6,5233461657,56,Back,5233461667,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439659,530,1,2,48,14,5rz9enoyknpg8ji78za5b82p0,1,38.9,26.4,2024-09-22T15:17:17.477Z,2024-09-22T15:17:23Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233462377,56,Right,5233462387,213,5.68,5233462381,140,55.8,5233462385,212,21.5,5233462383,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439715,531,1,2,48,20,5rz9enoyknpg8ji78za5b82p0,1,58.9,8.1,2024-09-22T15:17:23.076Z,2024-09-22T15:17:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233462739,140,71.9,5233462737,56,Right,5233462741,141,5.3,5233462743,212,13.8,5233462745,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439761,532,1,2,48,23,5rz9enoyknpg8ji78za5b82p0,0,71.3,4.9,2024-09-22T15:17:25.973Z,2024-09-22T15:17:29Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233463193,286,,5233463031,56,Right,5233463037,212,3.2,5233463033,140,74.3,5233463035,141,4.2,5233463189,233,330,5233463039,213,6.13,5233463187,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439785,330,74,2,48,23,anga7587r1zv4ey71ge9zxol3,1,16.4,97.1,2024-09-22T15:17:25.974Z,2024-09-22T15:19:06Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5233463215,233,532,5233463131,285,,5233463129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439801,331,5,2,48,26,anga7587r1zv4ey71ge9zxol3,0,19.4,101.6,2024-09-22T15:17:29.364Z,2024-09-22T15:19:08Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5233463235,56,Back,5233463383,233,533,5233463237,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724439821,533,5,2,48,26,5rz9enoyknpg8ji78za5b82p0,1,80.6,-1.6,2024-09-22T15:17:29.364Z,2024-09-22T15:17:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233463339,56,Right,5233463365,233,331,5233463343,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440131,534,1,2,48,42,5rz9enoyknpg8ji78za5b82p0,1,82.4,0.0,2024-09-22T15:17:44.805Z,2024-09-22T15:17:45Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233464949,213,1.05,5233464939,107,,5233464941,56,Right,5233464947,212,9.4,5233464943,140,86.9,5233464945,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440173,535,1,2,48,43,5rz9enoyknpg8ji78za5b82p0,1,86.9,11.2,2024-09-22T15:17:45.813Z,2024-09-22T15:17:48Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233465211,212,4.8,5233465203,56,Right,5233465213,213,4.71,5233465207,140,86.9,5233465209,141,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440177,536,50,2,48,45,5rz9enoyknpg8ji78za5b82p0,1,87.0,5.0,2024-09-22T15:17:48.421Z,2024-09-22T15:17:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233465685,233,332,5233465229,56,Right,5233465231,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440241,332,7,2,48,45,anga7587r1zv4ey71ge9zxol3,1,13.0,95.0,2024-09-22T15:17:48.422Z,2024-09-22T19:12:15Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5234769203,385,,5233465635,233,536,5233465577,56,Back,5233465581,285,,5233465575,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440285,333,5,2,48,47,anga7587r1zv4ey71ge9zxol3,0,14.3,101.6,2024-09-22T15:17:49.909Z,2024-09-22T15:19:09Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5233465983,233,537,5233467387,361,,5233465883,56,Back,5233465885,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440227,537,5,2,48,47,5rz9enoyknpg8ji78za5b82p0,1,85.7,-1.6,2024-09-22T15:17:49.909Z,2024-09-22T15:19:09Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233465507,56,Right,5233465951,233,333,5233465509,347,,5233466917,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440581,538,1,2,49,4,5rz9enoyknpg8ji78za5b82p0,1,86.2,0.0,2024-09-22T15:18:06.628Z,2024-09-22T15:18:09Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233467661,213,0.80,5233467651,107,,5233467657,141,15.7,5233467653,56,Right,5233467655,140,96.8,5233467659,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440635,539,1,2,49,6,5rz9enoyknpg8ji78za5b82p0,1,96.8,15.7,2024-09-22T15:18:09.124Z,2024-09-22T15:18:12Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233467971,140,84.9,5233467977,213,3.38,5233467973,141,11.3,5233467975,212,12.8,5233467969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440655,540,1,2,49,9,5rz9enoyknpg8ji78za5b82p0,0,84.9,11.3,2024-09-22T15:18:12.020Z,2024-09-22T19:12:40Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233468073,2,,5233468089,140,96.6,5234771937,20,,5233468091,141,47.2,5233468095,213,1.10,5234771935,224,,5233468093,212,27.3,5233468079,155,,5233468083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440681,334,12,2,49,11,anga7587r1zv4ey71ge9zxol3,1,2.6,58.7,2024-09-22T15:18:13.705Z,2024-09-22T15:18:15Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233468273,15,,5233468303,167,,5233468209,213,3.00,5233468203,140,0.0,5233468205,141,59.7,5233468201,56,Back,5233468207,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440689,335,6,2,49,11,anga7587r1zv4ey71ge9zxol3,0,0.2,57.1,2024-09-22T15:18:14.595Z,2024-09-22T19:12:58Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233468481,56,Back,5233468483,73,,5233470089,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724440891,541,6,2,49,11,5rz9enoyknpg8ji78za5b82p0,1,99.8,42.9,2024-09-22T15:18:14.595Z,2024-09-22T15:19:07Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233470053,233,335,5233469585,75,,5233469583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441251,542,1,2,49,42,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2024-09-22T15:18:44.741Z,2024-09-22T19:13:01Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233471499,155,,5233471509,212,21.3,5233471501,223,,5233471507,141,31.6,5233471495,2,,5233471503,56,Center,5233471511,213,1.68,5233471497,6,,5233471505,140,97.2,5234773977,72,,,,,,,,,,,,,,,,,,,,,,,,
2724441515,336,12,2,49,44,anga7587r1zv4ey71ge9zxol3,1,3.0,66.3,2024-09-22T15:18:46.905Z,2024-09-22T15:18:57Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5233472897,213,0.23,5233472879,56,Back,5233472881,140,31.4,5233472889,212,30.6,5233472885,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441401,543,1,2,49,46,5rz9enoyknpg8ji78za5b82p0,1,75.4,26.3,2024-09-22T15:18:49.286Z,2024-09-22T15:18:52Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233472251,140,77.3,5233472265,213,4.86,5233472255,141,7.0,5233472245,56,Right,5233472259,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441495,544,1,2,49,50,5rz9enoyknpg8ji78za5b82p0,1,75.8,5.5,2024-09-22T15:18:52.740Z,2024-09-22T15:18:57Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233472765,141,12.6,5233472763,140,97.5,5233472767,212,23.3,5233472761,56,Right,5233472769,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441521,545,1,2,49,54,5rz9enoyknpg8ji78za5b82p0,0,98.1,13.3,2024-09-22T15:18:56.933Z,2024-09-22T19:13:27Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233472911,56,Center,5233472907,2,,5233472913,140,98.1,5233472923,212,22.4,5233472925,213,1.57,5233472921,141,46.2,5234776313,224,,5234776315,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441539,337,12,2,49,55,anga7587r1zv4ey71ge9zxol3,1,1.2,57.3,2024-09-22T15:18:57.641Z,2024-09-22T15:18:59Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233472979,141,57.0,5233472981,212,2.8,5233472983,213,3.21,5233473047,167,,5233472975,56,Back,5233472977,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441551,338,6,2,49,55,anga7587r1zv4ey71ge9zxol3,0,0.0,55.8,2024-09-22T15:18:58.491Z,2024-09-22T19:13:32Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233473329,233,546,5233473177,73,,5233473175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724441545,546,6,2,49,55,5rz9enoyknpg8ji78za5b82p0,1,100.0,44.2,2024-09-22T15:18:58.491Z,2024-09-22T15:19:08Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233473093,75,,5233473091,56,Center,5233473271,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442153,547,1,2,50,23,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2024-09-22T15:19:26.053Z,2024-09-22T19:13:35Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233476495,155,,5233476515,212,30.1,5233476513,141,44.5,5233476517,213,1.67,5233476511,140,96.6,5233476503,223,,5233476489,6,,5234776995,72,,5233476509,56,Center,5233476481,2,,,,,,,,,,,,,,,,,,,,,,,,
2724442209,339,44,2,50,26,anga7587r1zv4ey71ge9zxol3,1,3.4,54.0,2024-09-22T15:19:29.300Z,2024-09-22T15:39:36Z,cl3w811fge6189cbclaslb26t,D. Jensen,,5233476795,56,Back,5233476807,233,548,5233476797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442161,548,44,2,50,26,5rz9enoyknpg8ji78za5b82p0,0,96.6,46.0,2024-09-22T15:19:29.301Z,2024-09-22T15:39:36Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233476545,56,Center,5233476549,286,,5233476889,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442231,340,41,2,50,26,anga7587r1zv4ey71ge9zxol3,0,3.2,53.0,2024-09-22T15:19:29.321Z,2024-09-22T20:59:39Z,cl3w811fge6189cbclaslb26t,D. Jensen,,5233476939,212,26.4,5233476935,140,23.3,5233476937,141,76.3,5233476941,213,0.64,5234780127,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442247,549,1,2,50,29,5rz9enoyknpg8ji78za5b82p0,0,78.9,27.6,2024-09-22T15:19:31.733Z,2024-09-22T15:19:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233476999,140,80.6,5233476995,56,Right,5233477013,213,4.92,5233477003,141,15.0,5233477009,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442263,341,8,2,50,31,anga7587r1zv4ey71ge9zxol3,1,17.9,88.3,2024-09-22T15:19:33.819Z,2024-09-22T19:14:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5234780583,385,,5233477095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442287,342,5,2,50,31,anga7587r1zv4ey71ge9zxol3,0,13.0,101.4,2024-09-22T15:19:33.893Z,2024-09-22T15:22:12Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5233477877,233,550,5233477205,347,,5233477203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442403,550,5,2,50,31,5rz9enoyknpg8ji78za5b82p0,1,87.0,-1.4,2024-09-22T15:19:33.893Z,2024-09-22T15:19:42Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233477849,233,342,5233477803,56,Right,5233477805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442633,551,1,2,50,51,5rz9enoyknpg8ji78za5b82p0,1,88.6,0.0,2024-09-22T15:19:54.309Z,2024-09-22T15:19:56Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233479223,212,11.1,5233479225,213,0.65,5233479221,141,8.7,5233479211,107,,5233479215,56,Right,5233479219,140,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442667,552,1,2,50,53,5rz9enoyknpg8ji78za5b82p0,1,97.0,9.3,2024-09-22T15:19:56.581Z,2024-09-22T15:19:58Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233479423,140,89.3,5233479425,141,4.1,5233479421,56,Right,5233479427,212,8.8,5233479429,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442721,553,1,2,50,55,5rz9enoyknpg8ji78za5b82p0,1,88.2,5.5,2024-09-22T15:19:58.613Z,2024-09-22T15:20:01Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233479721,212,10.3,5233479723,213,3.06,5233479715,56,Right,5233479719,141,6.7,5233479717,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442807,554,1,2,50,58,5rz9enoyknpg8ji78za5b82p0,1,77.7,6.8,2024-09-22T15:20:00.964Z,2024-09-22T19:15:13Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233480219,155,,5233480223,140,94.9,5233480225,141,68.4,5233480221,56,Center,5233480227,212,45.6,5233480217,2,,5233480229,213,1.16,5234785625,224,,5233480231,1,,5234785627,20,,,,,,,,,,,,,,,,,,,,,,,,
2724442899,555,1,2,51,1,5rz9enoyknpg8ji78za5b82p0,1,96.4,70.3,2024-09-22T15:20:04.085Z,2024-09-22T15:20:40Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,1.0,5233484023,210,13,5233484025,154,,5233480709,140,92.8,5233480705,3,,5233480711,141,50.5,5233480715,213,4.44,5233480707,56,Center,5233480713,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442915,556,13,2,51,2,5rz9enoyknpg8ji78za5b82p0,1,91.1,50.1,2024-09-22T15:20:05.485Z,2024-09-22T19:15:52Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233484031,85,,5233483153,72,,5233484035,154,,5233484045,108,,5233484041,102,50.3,5233484051,230,98.6,5233484055,231,49.6,5233480771,17,,5233484037,55,555,5233484033,29,,5233484043,103,5233485073,160,58.3,5233484047,328,5233480773,56,,,,,,,,,,,,Center,,
2724443493,343,5,2,51,3,anga7587r1zv4ey71ge9zxol3,1,-1.4,52.4,2024-09-22T15:20:05.945Z,2024-09-22T15:22:12Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5233494425,233,557,5233484135,56,Back,5233484137,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724442917,557,5,2,51,3,5rz9enoyknpg8ji78za5b82p0,0,101.4,47.6,2024-09-22T15:20:05.945Z,2024-09-22T15:22:13Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233480795,346,,5233480793,56,Center,5233494475,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724443601,344,1,2,51,38,anga7587r1zv4ey71ge9zxol3,1,4.2,50.1,2024-09-22T15:20:41.481Z,2024-09-22T15:20:51Z,cl3w811fge6189cbclaslb26t,D. Jensen,,5233484719,212,43.4,5233485297,189,,5233484721,213,5.80,5233484725,1,,5233484713,56,Back,5233484715,140,40.8,5233484711,124,,5233484717,141,20.6,5233484733,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724443617,345,4,2,51,43,anga7587r1zv4ey71ge9zxol3,1,35.2,9.8,2024-09-22T15:20:46.132Z,2024-09-22T15:34:07Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5233484901,56,Back,5233484907,286,,5233484903,152,,5233484905,265,,5233491467,233,558,5233484939,189,,5233484899,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724443735,558,4,2,51,43,5rz9enoyknpg8ji78za5b82p0,0,64.8,90.2,2024-09-22T15:20:46.133Z,2024-09-22T15:34:07Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233485529,285,,5233493907,189,,5233485527,265,,5233485521,13,,5233491731,233,345,5233485525,152,,5233485523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724443953,346,1,2,51,52,anga7587r1zv4ey71ge9zxol3,1,58.8,25.2,2024-09-22T15:20:54.985Z,2024-09-22T15:21:02Z,5733iw16239m83syv5dm8huj9,M. Rømer,,5233486649,1,,5233486635,196,,5233486633,155,,5233486637,152,,5233486631,5,,5233486647,213,1.08,5233486641,140,82.6,5233486645,212,53.1,5233486643,141,94.1,5233486639,56,Left,,,,,,,,,,,,,,,,,,,,,,,
2724444035,347,1,2,51,59,anga7587r1zv4ey71ge9zxol3,1,80.5,96.3,2024-09-22T15:21:02.056Z,2024-09-22T15:21:05Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5233487003,56,Left,5233487009,141,93.0,5233487017,213,3.24,5233487013,212,21.7,5233487007,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724444071,348,1,2,52,2,anga7587r1zv4ey71ge9zxol3,1,60.1,93.2,2024-09-22T15:21:05.192Z,2024-09-22T15:21:07Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233487259,141,69.9,5233487261,212,24.3,5233487257,140,42.6,5233487263,213,3.85,5233487255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724444115,349,1,2,52,4,anga7587r1zv4ey71ge9zxol3,1,42.3,69.4,2024-09-22T15:21:06.888Z,2024-09-22T15:21:09Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233487491,213,0.25,5233487481,56,Center,5233487483,140,57.6,5233487489,212,16.6,5233487485,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724444193,350,1,2,52,6,anga7587r1zv4ey71ge9zxol3,1,52.3,62.3,2024-09-22T15:21:09.545Z,2024-09-22T15:21:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5233487993,155,,5233487995,56,Right,5233487997,140,91.5,5233488003,213,5.62,5233487999,141,15.0,5233488005,1,,5233488001,212,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724444245,351,1,2,52,12,anga7587r1zv4ey71ge9zxol3,1,94.0,8.0,2024-09-22T15:21:14.840Z,2024-09-22T15:21:18Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5233488275,141,13.8,5233488273,140,84.2,5233488277,212,11.0,5233488271,56,Right,5233488279,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724444303,352,1,2,52,15,anga7587r1zv4ey71ge9zxol3,1,84.8,14.4,2024-09-22T15:21:18.169Z,2024-09-22T19:16:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5233488597,2,,5234795311,224,,5233488607,212,22.1,5233488601,56,Center,5234795313,20,,5233488605,141,46.0,5233488603,140,89.9,5233488599,155,,5233488609,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,
