id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2743585245,70,1,1,10,19,cftj6g399tknheudaxsdpfdgb,1,22.9,68.1,2024-11-03T13:11:41.163Z,2024-11-03T13:11:43Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338123213,212,19.7,5338123209,140,29.6,5338123215,213,1.20,5338123211,141,95.1,5338123207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585295,71,1,1,10,22,cftj6g399tknheudaxsdpfdgb,1,29.6,90.9,2024-11-03T13:11:43.739Z,2024-11-03T13:52:09Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5338123465,56,Back,5338123471,212,22.3,5338123467,140,14.8,5338123473,213,3.94,5338123469,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585473,72,1,1,10,23,cftj6g399tknheudaxsdpfdgb,1,15.5,65.2,2024-11-03T13:11:45.434Z,2024-11-03T13:11:52Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338124405,56,Back,5338124411,212,25.9,5338124407,140,15.6,5338124413,213,4.72,5338124409,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585553,73,1,1,10,31,cftj6g399tknheudaxsdpfdgb,1,20.2,25.8,2024-11-03T13:11:52.763Z,2024-11-03T13:52:06Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338124873,140,29.2,5338124879,213,5.30,5338124877,212,17.0,5338124875,141,5.0,5338124871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585603,74,1,1,10,34,cftj6g399tknheudaxsdpfdgb,0,47.8,6.7,2024-11-03T13:11:56.346Z,2024-11-03T13:11:58Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338125121,56,Right,5338125131,1,,5338125129,213,0.00,5338125125,141,6.7,5338125123,140,81.7,5338125127,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585627,130,8,1,10,37,77tfx9me4aaqhzv78bmgsy9bg,1,20.1,87.7,2024-11-03T13:11:59.344Z,2024-11-03T17:35:05Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5339930285,384,,5338125251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585719,131,61,1,10,41,77tfx9me4aaqhzv78bmgsy9bg,1,7.2,78.2,2024-11-03T13:12:03.025Z,2024-11-03T13:12:03Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338125691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585757,133,1,1,10,42,77tfx9me4aaqhzv78bmgsy9bg,1,3.4,72.9,2024-11-03T13:12:04.352Z,2024-11-03T13:12:05Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338125929,212,11.5,5338125931,213,0.16,5338125927,141,75.6,5338125923,56,Back,5338125925,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585855,134,1,1,10,43,77tfx9me4aaqhzv78bmgsy9bg,1,11.7,75.1,2024-11-03T13:12:05.311Z,2024-11-03T13:12:09Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338126461,212,23.3,5338126453,140,5.6,5338126457,141,42.2,5338126465,213,4.43,5338126449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585913,135,1,1,10,47,77tfx9me4aaqhzv78bmgsy9bg,1,13.1,34.6,2024-11-03T13:12:09.184Z,2024-11-03T13:12:12Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338126773,213,5.32,5338126769,141,6.7,5338126765,56,Back,5338126767,140,25.7,5338126771,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743585997,136,1,1,10,50,77tfx9me4aaqhzv78bmgsy9bg,1,26.5,7.6,2024-11-03T13:12:12.271Z,2024-11-03T13:12:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338127183,141,24.7,5338127187,213,2.11,5338127179,56,Back,5338127181,140,19.8,5338127185,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586065,137,1,1,10,53,77tfx9me4aaqhzv78bmgsy9bg,1,21.6,25.2,2024-11-03T13:12:15.216Z,2024-11-03T13:12:17Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338127529,140,23.6,5338127531,141,52.1,5338127533,212,18.4,5338127527,56,Back,5338127535,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586149,138,1,1,10,55,77tfx9me4aaqhzv78bmgsy9bg,1,23.7,51.3,2024-11-03T13:12:17.231Z,2024-11-03T13:12:21Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338127975,56,Back,5338127983,213,2.10,5338127977,140,19.8,5338127981,212,8.2,5338127979,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586257,139,1,1,10,59,77tfx9me4aaqhzv78bmgsy9bg,1,20.5,61.4,2024-11-03T13:12:21.247Z,2024-11-03T13:12:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338128513,140,24.4,5338128517,141,31.5,5338128521,212,20.7,5338128525,213,4.91,5338128509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586283,140,1,1,11,4,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,29.2,2024-11-03T13:12:26.255Z,2024-11-03T13:12:28Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338128667,213,1.92,5338128665,212,21.8,5338128657,140,22.7,5338128653,56,Back,5338128661,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586343,141,1,1,11,6,77tfx9me4aaqhzv78bmgsy9bg,1,23.8,59.9,2024-11-03T13:12:28.047Z,2024-11-03T13:12:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338129001,56,Back,5338129005,141,31.3,5338129003,140,26.0,5338129009,213,4.83,5338129007,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586371,142,1,1,11,9,77tfx9me4aaqhzv78bmgsy9bg,1,24.1,29.8,2024-11-03T13:12:30.783Z,2024-11-03T13:12:32Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338129139,212,16.1,5338129137,141,7.4,5338129141,213,5.04,5338129135,140,29.0,5338129131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586431,143,1,1,11,10,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,7.4,2024-11-03T13:12:32.223Z,2024-11-03T13:12:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338129455,140,16.9,5338129461,213,2.74,5338129457,141,15.3,5338129459,212,13.8,5338129453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586579,144,1,1,11,13,77tfx9me4aaqhzv78bmgsy9bg,1,19.2,21.9,2024-11-03T13:12:34.816Z,2024-11-03T13:12:43Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338130345,212,22.8,5338130339,140,14.3,5338130343,141,54.5,5338130347,213,1.80,5338130335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586627,145,1,1,11,21,77tfx9me4aaqhzv78bmgsy9bg,0,32.0,61.8,2024-11-03T13:12:43.008Z,2024-11-03T13:12:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338130577,212,44.5,5338130573,140,65.9,5338130575,141,100.0,5338130569,155,,5338130579,213,0.64,5338130571,56,Left,5338130581,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586897,75,5,1,11,23,cftj6g399tknheudaxsdpfdgb,1,32.8,-1.4,2024-11-03T13:12:45.323Z,2024-11-03T14:00:22Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5338132031,56,Back,5338132033,347,,5338132063,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586637,146,5,1,11,23,77tfx9me4aaqhzv78bmgsy9bg,0,67.2,101.4,2024-11-03T13:12:45.323Z,2024-11-03T14:00:22Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338130619,56,Left,5338130623,347,,5338132107,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586937,76,1,1,11,35,cftj6g399tknheudaxsdpfdgb,1,30.8,0.0,2024-11-03T13:12:57.148Z,2024-11-03T13:12:59Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338132233,1,,5338132223,140,36.4,5338132227,141,33.3,5338132219,107,,5338132231,213,1.33,5338132221,56,Back,5338132229,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743586981,77,1,1,11,37,cftj6g399tknheudaxsdpfdgb,1,37.7,25.0,2024-11-03T13:12:59.004Z,2024-11-03T13:13:01Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338132475,56,Back,5338132477,140,30.8,5338132483,213,4.25,5338132481,212,16.1,5338132479,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587129,78,1,1,11,40,cftj6g399tknheudaxsdpfdgb,1,33.5,6.2,2024-11-03T13:13:02.605Z,2024-11-03T13:13:09Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338133185,140,28.1,5338133183,56,Back,5338133193,1,,5338133187,141,77.6,5338133191,213,1.69,5338133181,196,,5338133189,212,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587221,79,1,1,11,47,cftj6g399tknheudaxsdpfdgb,0,54.7,84.2,2024-11-03T13:13:09.244Z,2024-11-03T13:52:01Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5338133725,212,46.6,5338133715,56,Center,5338133727,213,6.17,5338133719,140,98.8,5338133723,141,76.4,5338133729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587369,149,1,1,11,54,77tfx9me4aaqhzv78bmgsy9bg,1,4.1,24.9,2024-11-03T13:13:16.511Z,2024-11-03T13:13:20Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338134459,141,16.7,5338134463,213,5.80,5338134457,140,14.2,5338134461,212,12.0,5338134455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587519,150,1,1,11,59,77tfx9me4aaqhzv78bmgsy9bg,1,19.4,23.9,2024-11-03T13:13:20.783Z,2024-11-03T13:13:27Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338135239,212,22.0,5338135233,56,Back,5338135237,141,56.1,5338135241,213,1.66,5338135235,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587623,151,1,1,12,5,77tfx9me4aaqhzv78bmgsy9bg,1,24.5,58.8,2024-11-03T13:13:27.087Z,2024-11-03T13:13:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338135809,141,34.5,5338135813,213,4.88,5338135803,56,Back,5338135807,140,27.2,5338135811,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587669,152,1,1,12,9,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,33.9,2024-11-03T13:13:31.679Z,2024-11-03T13:13:34Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338136059,141,41.6,5338136063,213,0.87,5338136061,212,6.8,5338136055,56,Back,5338136057,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587711,153,1,1,12,12,77tfx9me4aaqhzv78bmgsy9bg,1,33.3,43.7,2024-11-03T13:13:34.063Z,2024-11-03T13:13:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338136269,213,1.68,5338136263,140,32.0,5338136267,212,12.6,5338136261,56,Back,5338136265,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587883,154,1,1,12,14,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,62.1,2024-11-03T13:13:35.744Z,2024-11-03T13:13:43Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338137155,213,1.04,5338137151,141,92.6,5338137147,56,Back,5338137153,212,24.1,5338137149,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743587935,155,1,1,12,21,77tfx9me4aaqhzv78bmgsy9bg,1,51.9,95.4,2024-11-03T13:13:43.455Z,2024-11-03T13:13:45Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338137409,213,3.65,5338137403,140,29.5,5338137407,212,26.9,5338137405,141,76.1,5338137401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588045,156,1,1,12,23,77tfx9me4aaqhzv78bmgsy9bg,1,31.9,71.6,2024-11-03T13:13:45.375Z,2024-11-03T17:36:43Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338137969,212,29.3,5338137963,56,Back,5338137971,213,4.76,5338137967,141,28.6,5338137965,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588117,157,1,1,12,27,77tfx9me4aaqhzv78bmgsy9bg,1,39.0,24.8,2024-11-03T13:13:49.519Z,2024-11-03T17:36:53Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338138373,212,25.5,5338138371,141,2.1,5338138375,213,5.63,5338138367,56,Right,5338138369,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588199,158,1,1,12,31,77tfx9me4aaqhzv78bmgsy9bg,1,58.8,5.0,2024-11-03T13:13:53.343Z,2024-11-03T13:13:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338138813,212,18.4,5338138815,213,2.93,5338138811,141,10.6,5338138807,56,Back,5338138809,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588225,159,1,1,12,34,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,11.3,2024-11-03T13:13:56.207Z,2024-11-03T17:37:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338138941,140,51.0,5338138947,213,5.51,5338138943,141,0.7,5338138939,56,Right,5338138945,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588267,160,1,1,12,35,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,5.2,2024-11-03T13:13:56.895Z,2024-11-03T13:13:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338139221,141,9.2,5338139225,213,2.95,5338139219,140,33.9,5338139223,212,14.3,5338139217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588347,161,1,1,12,37,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,9.5,2024-11-03T13:13:58.895Z,2024-11-03T13:14:01Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338139545,141,27.9,5338139541,140,28.8,5338139549,212,13.7,5338139537,56,Back,5338139553,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588463,162,1,1,12,40,77tfx9me4aaqhzv78bmgsy9bg,1,28.8,28.9,2024-11-03T13:14:01.791Z,2024-11-03T13:14:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338140101,56,Back,5338140105,141,60.5,5338140107,212,21.5,5338140109,213,1.61,5338140103,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588555,163,1,1,12,43,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,62.1,2024-11-03T13:14:05.471Z,2024-11-03T13:14:09Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338140513,141,47.8,5338140517,213,5.34,5338140509,56,Back,5338140511,140,35.7,5338140515,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588603,164,1,1,12,47,77tfx9me4aaqhzv78bmgsy9bg,1,43.7,47.9,2024-11-03T13:14:09.039Z,2024-11-03T13:14:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338140781,141,28.5,5338140785,213,4.61,5338140783,212,13.3,5338140777,56,Back,5338140779,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588657,165,1,1,12,49,77tfx9me4aaqhzv78bmgsy9bg,1,42.4,28.5,2024-11-03T13:14:10.958Z,2024-11-03T13:14:13Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338141045,141,5.0,5338141041,56,Right,5338141043,140,65.2,5338141049,213,5.69,5338141047,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588705,166,1,1,12,51,77tfx9me4aaqhzv78bmgsy9bg,1,65.2,5.0,2024-11-03T13:14:13.327Z,2024-11-03T13:14:16Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338141365,140,69.0,5338141371,213,1.21,5338141367,141,20.7,5338141369,212,11.4,5338141363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588727,167,1,1,12,54,77tfx9me4aaqhzv78bmgsy9bg,1,71.2,25.5,2024-11-03T13:14:16.639Z,2024-11-03T13:14:17Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5338141499,141,14.9,5338141503,213,5.98,5338141501,212,24.2,5338141497,140,93.2,5338141495,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588769,168,1,1,12,56,77tfx9me4aaqhzv78bmgsy9bg,1,93.2,14.9,2024-11-03T13:14:17.807Z,2024-11-03T15:00:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,1.0,5338141673,56,Center,5338141693,213,1.93,5338141683,141,26.8,5338871667,154,,5338141679,140,90.3,5338141689,212,8.6,5338871665,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588777,169,15,1,12,57,77tfx9me4aaqhzv78bmgsy9bg,1,90.3,26.8,2024-11-03T13:14:19.087Z,2024-11-03T15:00:45Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5338141725,22,,5338158895,146,97.8,5338158875,103,15.2,5338871707,29,,5338871711,55,168,5338158717,20,,5338158933,233,80,5338158867,80,,5338158871,102,5338141729,56,5338158901,147,44.4,5338141727,63,47.1,,5338871709,154,,,,,,,,,,,,,Center,,,,,,,
2743588839,80,10,1,12,57,cftj6g399tknheudaxsdpfdgb,1,1.8,53.2,2024-11-03T13:14:19.187Z,2024-11-03T17:37:58Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5339950651,377,,5338158779,233,169,5338143711,174,,5338142053,182,,5338143713,179,,5338142055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588923,170,1,1,13,1,77tfx9me4aaqhzv78bmgsy9bg,1,80.4,51.3,2024-11-03T13:14:23.535Z,2024-11-03T13:14:26Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5338142485,141,82.9,5338142481,56,Left,5338142487,212,22.0,5338142489,213,1.78,5338142483,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588879,81,43,1,13,2,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-03T13:14:24.608Z,2024-11-03T13:14:59Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338146575,144,61,5338142235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743588959,171,1,1,13,5,77tfx9me4aaqhzv78bmgsy9bg,1,75.0,83.0,2024-11-03T13:14:26.863Z,2024-11-03T13:14:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338142745,213,0.76,5338142743,212,9.9,5338142739,140,81.8,5338142741,141,93.0,5338142737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589005,172,1,1,13,6,77tfx9me4aaqhzv78bmgsy9bg,1,81.8,93.0,2024-11-03T13:14:28.559Z,2024-11-03T13:14:30Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338143033,212,12.5,5338143027,56,Left,5338143035,213,3.37,5338143029,140,70.2,5338143031,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589063,173,1,1,13,8,77tfx9me4aaqhzv78bmgsy9bg,1,69.6,88.7,2024-11-03T13:14:30.398Z,2024-11-03T13:14:33Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338143399,141,73.9,5338143403,213,4.02,5338143397,140,61.7,5338143401,212,13.0,5338143395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589113,174,1,1,13,11,77tfx9me4aaqhzv78bmgsy9bg,1,62.3,72.9,2024-11-03T13:14:33.583Z,2024-11-03T13:14:36Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338143651,212,7.2,5338143649,141,65.1,5338143645,56,Center,5338143653,213,5.46,5338143647,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589167,175,1,1,13,14,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,65.8,2024-11-03T13:14:36.063Z,2024-11-03T13:14:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338143949,56,Center,5338143957,213,4.10,5338143953,141,42.5,5338143951,140,53.6,5338143955,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589221,176,1,1,13,16,77tfx9me4aaqhzv78bmgsy9bg,1,53.6,42.5,2024-11-03T13:14:37.983Z,2024-11-03T13:14:40Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338144181,140,60.4,5338144185,212,7.8,5338144183,141,37.9,5338144179,56,Center,5338144187,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589289,177,1,1,13,18,77tfx9me4aaqhzv78bmgsy9bg,1,58.6,40.4,2024-11-03T13:14:39.999Z,2024-11-03T13:14:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338144561,141,50.3,5338144557,56,Center,5338144565,213,0.92,5338144559,140,63.5,5338144563,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589311,178,61,1,13,19,77tfx9me4aaqhzv78bmgsy9bg,0,67.0,57.2,2024-11-03T13:14:41.085Z,2024-11-03T13:16:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338144635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589283,82,1,1,13,19,cftj6g399tknheudaxsdpfdgb,1,34.0,43.2,2024-11-03T13:14:41.086Z,2024-11-03T13:15:16Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338148709,213,1.23,5338148703,140,37.3,5338148707,212,10.3,5338144545,56,Back,5338148705,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743639351,340,3,1,13,20,cftj6g399tknheudaxsdpfdgb,0,40.5,42.2,2024-11-03T13:14:41.709Z,2024-11-03T17:39:30Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5338411219,286,,5338411217,56,Back,5339961913,464,,5338411255,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589323,179,7,1,13,20,77tfx9me4aaqhzv78bmgsy9bg,0,59.5,57.8,2024-11-03T13:14:41.710Z,2024-11-03T17:39:33Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338410839,285,,5338145455,56,Center,5339962201,385,,5338411243,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589345,84,43,1,13,21,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-03T13:14:43.698Z,2024-11-03T14:00:07Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5338152097,140,37.3,5338152103,213,2.28,5338152099,141,47.4,5338411429,144,1,5338144785,56,Back,5338152101,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589461,85,1,1,13,24,cftj6g399tknheudaxsdpfdgb,1,41.4,49.6,2024-11-03T13:14:46.095Z,2024-11-03T13:14:49Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5338145397,212,16.9,5338145393,140,57.4,5338145399,213,0.11,5338145395,141,52.4,5338145391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743589483,86,61,1,13,27,cftj6g399tknheudaxsdpfdgb,0,57.4,52.4,2024-11-03T13:14:49.247Z,2024-11-03T13:15:56Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5338145517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
