id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2802194465,152,1,1,17,37,59as3grjvj19voay31j3yfgni,1,2.5,53.6,2025-04-17T16:17:49.810Z,2025-04-17T16:17:52Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5657940417,212,52.7,5657940409,124,,5657940411,56,Center,5657940415,141,73.3,5657940419,213,0.26,5657940447,189,,5657940421,1,,5657940425,74,,5657940413,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194469,153,61,1,17,39,59as3grjvj19voay31j3yfgni,1,51.0,73.3,2025-04-17T16:17:51.532Z,2025-04-17T16:17:52Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5657940431,56,Center,5657940445,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194487,177,1,1,17,40,b3r6d8ydtmtjckam6pku9y400,1,31.6,34.6,2025-04-17T16:17:53.032Z,2025-04-17T21:06:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5657940529,213,2.85,5657940523,140,15.2,5657940527,212,18.0,5657940525,141,42.1,5657940521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194501,178,1,1,17,44,b3r6d8ydtmtjckam6pku9y400,1,11.8,56.6,2025-04-17T16:17:56.584Z,2025-04-17T16:17:59Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657940669,213,6.21,5657940667,212,18.4,5657940663,140,29.3,5657940661,56,Back,5657940665,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194509,179,1,1,17,47,b3r6d8ydtmtjckam6pku9y400,0,35.7,61.1,2025-04-17T16:17:59.864Z,2025-04-17T16:18:01Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5657940727,1,,5657940719,140,58.7,5657940717,56,Center,5657940725,213,5.54,5657940723,212,32.9,5657940721,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194529,155,1,1,17,49,59as3grjvj19voay31j3yfgni,1,45.5,73.9,2025-04-17T16:18:02.100Z,2025-04-17T16:18:05Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5657940817,213,0.11,5657940809,56,Center,5657940811,140,58.0,5657940813,141,76.0,5657940815,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194543,156,1,1,17,52,59as3grjvj19voay31j3yfgni,1,50.2,79.4,2025-04-17T16:18:05.079Z,2025-04-17T16:18:07Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5657940885,56,Back,5657940891,212,13.4,5657940887,140,37.5,5657940893,213,3.24,5657940889,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194559,157,1,1,17,54,59as3grjvj19voay31j3yfgni,1,37.5,77.5,2025-04-17T16:18:07.148Z,2025-04-17T16:18:11Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5657941001,140,41.7,5657941003,141,68.5,5657941005,212,7.5,5657941007,213,5.34,5657940999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194579,158,1,1,17,58,59as3grjvj19voay31j3yfgni,1,40.5,64.2,2025-04-17T16:18:11.084Z,2025-04-17T16:18:15Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5657941129,212,40.0,5657941123,56,Right,5657941131,213,4.99,5657941127,141,7.6,5657941133,1,,5657941125,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194591,159,43,1,18,3,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-17T16:18:16.417Z,2025-04-17T16:18:34Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657941631,144,3,5657941199,56,Right,5657941201,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194597,181,43,1,18,3,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T16:18:16.417Z,2025-04-17T16:18:33Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657941223,56,Back,5657941225,285,0,5657941625,144,45,5657941237,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194595,160,3,1,18,6,59as3grjvj19voay31j3yfgni,0,72.8,4.0,2025-04-17T16:18:18.741Z,2025-04-17T21:07:02Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657941221,286,,5657941295,233,182,5657941219,56,Right,5658378083,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194603,182,7,1,18,6,b3r6d8ydtmtjckam6pku9y400,1,27.2,96.0,2025-04-17T16:18:18.742Z,2025-04-17T21:07:04Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657941277,233,160,5657941269,56,Back,5658378195,385,,5657941267,167,,5657941271,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194737,161,5,1,18,7,59as3grjvj19voay31j3yfgni,1,79.7,-1.9,2025-04-17T16:18:19.775Z,2025-04-17T16:31:25Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657941969,233,183,5657941967,347,,5657941965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194619,183,5,1,18,7,b3r6d8ydtmtjckam6pku9y400,0,20.3,101.9,2025-04-17T16:18:19.775Z,2025-04-17T16:31:25Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657941973,233,161,5657941341,56,Back,5657941343,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194757,162,1,1,18,32,59as3grjvj19voay31j3yfgni,0,85.2,0.0,2025-04-17T16:18:45.205Z,2025-04-17T16:18:49Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657942073,212,27.3,5657942069,140,92.8,5657942065,107,,5657942071,141,36.4,5657942075,213,1.27,5657942077,1,,5657942067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194761,184,44,1,18,36,b3r6d8ydtmtjckam6pku9y400,1,7.4,61.8,2025-04-17T16:18:48.547Z,2025-04-17T16:23:50Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5657942111,285,,5657942109,56,Back,5657942165,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194759,163,44,1,18,36,59as3grjvj19voay31j3yfgni,0,92.6,38.2,2025-04-17T16:18:48.548Z,2025-04-17T16:23:51Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5657942169,233,184,5657942085,286,,5657942083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194769,185,12,1,18,36,b3r6d8ydtmtjckam6pku9y400,1,7.7,58.8,2025-04-17T16:18:49.193Z,2025-04-17T16:18:51Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5657942149,56,Back,5657942157,213,5.82,5657942163,15,,5657942155,212,13.8,5657942153,141,49.7,5657942151,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194775,186,12,1,18,37,b3r6d8ydtmtjckam6pku9y400,1,19.4,54.4,2025-04-17T16:18:49.560Z,2025-04-17T21:07:44Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5657942197,56,Back,5657942231,15,,5657942199,140,24.5,5657942205,213,5.58,5657942201,141,47.7,5657942203,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194779,164,13,1,18,38,59as3grjvj19voay31j3yfgni,1,75.2,54.6,2025-04-17T16:18:51.226Z,2025-04-17T16:19:04Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5657942389,160,,5657942221,18,,5657942517,231,49.5,5657942507,215,,5657942223,56,Center,5657942391,72,,5657942509,458,,5657942503,102,41.8,5657942513,230,97.7,5657942505,103,5657942501,84,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,
2802194789,165,5,1,18,39,59as3grjvj19voay31j3yfgni,0,100.8,39.4,2025-04-17T16:18:52.126Z,2025-04-17T16:23:24Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5657942273,56,Center,5657942275,346,,5657950593,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802196185,242,5,1,18,39,b3r6d8ydtmtjckam6pku9y400,1,-0.8,60.6,2025-04-17T16:18:52.126Z,2025-04-17T16:31:25Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657950573,346,,5657950571,56,Back,5657950587,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194879,187,1,1,19,0,b3r6d8ydtmtjckam6pku9y400,1,4.8,39.1,2025-04-17T16:19:13.177Z,2025-04-17T16:23:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5657950685,237,,5657942767,141,48.8,5657942771,213,1.62,5657942759,56,Back,5657942769,212,6.6,5657950683,124,,5657942763,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194901,188,1,1,19,2,b3r6d8ydtmtjckam6pku9y400,1,7.7,49.4,2025-04-17T16:19:15.143Z,2025-04-17T16:19:18Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657942893,141,57.8,5657942889,56,Back,5657942891,140,21.3,5657942895,212,15.4,5657942897,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194907,166,83,1,19,5,59as3grjvj19voay31j3yfgni,0,70.9,47.9,2025-04-17T16:19:18.057Z,2025-04-17T16:20:01Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5657943981,399,ftw3io63hk5vuoa3lyfgowes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194903,189,61,1,19,5,b3r6d8ydtmtjckam6pku9y400,0,28.1,55.1,2025-04-17T16:19:18.360Z,2025-04-17T16:19:18Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657942901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194931,190,51,1,19,6,b3r6d8ydtmtjckam6pku9y400,1,21.2,59.7,2025-04-17T16:19:18.959Z,2025-04-17T16:19:44Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657943131,169,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194925,168,13,1,19,9,59as3grjvj19voay31j3yfgni,1,74.6,43.8,2025-04-17T16:19:21.967Z,2025-04-17T21:08:52Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5657942983,22,,5657943147,215,,5657942985,18,,5657943145,103,66.7,5657943141,74,,5657943095,72,,5657943155,231,48.2,5657943143,102,55.6,5657943151,230,95.4,5657942987,56,5657943457,468,190,5657943149,458,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2802194941,169,5,1,19,11,59as3grjvj19voay31j3yfgni,0,101.0,53.8,2025-04-17T16:19:24.005Z,2025-04-17T16:19:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5657943251,233,191,5657943087,56,Center,5657943089,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802194961,191,5,1,19,11,b3r6d8ydtmtjckam6pku9y400,1,-1.0,46.2,2025-04-17T16:19:24.005Z,2025-04-17T16:31:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5657943241,233,169,5657943237,56,Back,5657943239,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195005,192,1,1,19,34,b3r6d8ydtmtjckam6pku9y400,1,4.8,39.2,2025-04-17T16:19:46.488Z,2025-04-17T16:19:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5657943563,56,Back,5657943569,212,6.7,5657943575,237,,5657943571,213,1.62,5657943561,124,,5657943565,140,4.5,5657943567,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195021,193,1,1,19,36,b3r6d8ydtmtjckam6pku9y400,1,7.3,51.0,2025-04-17T16:19:48.743Z,2025-04-17T16:19:51Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657943663,56,Back,5657943669,212,8.0,5657943671,213,0.41,5657943665,140,14.3,5657943667,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195027,194,1,1,19,38,b3r6d8ydtmtjckam6pku9y400,1,14.7,55.7,2025-04-17T16:19:50.887Z,2025-04-17T16:19:52Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657943707,212,11.8,5657943705,141,51.6,5657943701,56,Back,5657943709,213,3.38,5657943703,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195035,195,1,1,19,39,b3r6d8ydtmtjckam6pku9y400,1,3.4,51.6,2025-04-17T16:19:52.056Z,2025-04-17T16:19:53Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657943755,56,Back,5657943757,140,3.9,5657943763,213,1.54,5657943759,141,73.5,5657943761,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195043,196,1,1,19,41,b3r6d8ydtmtjckam6pku9y400,1,4.1,74.2,2025-04-17T16:19:53.496Z,2025-04-17T16:19:55Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5657943809,141,94.4,5657943811,212,14.8,5657943813,213,1.19,5657943807,140,9.3,5657943805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195069,197,1,1,19,42,b3r6d8ydtmtjckam6pku9y400,1,9.3,94.4,2025-04-17T16:19:55.240Z,2025-04-17T16:19:59Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5657943953,141,86.5,5657943951,140,3.7,5657943955,212,8.0,5657943957,213,3.88,5657943949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195083,198,1,1,19,47,b3r6d8ydtmtjckam6pku9y400,1,1.8,90.6,2025-04-17T16:19:59.752Z,2025-04-17T16:20:01Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5657944019,140,20.9,5657944027,213,6.20,5657944015,56,Back,5657944023,141,88.0,5657944025,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195095,199,1,1,19,49,b3r6d8ydtmtjckam6pku9y400,0,21.6,88.4,2025-04-17T16:20:01.848Z,2025-04-17T16:20:03Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657944079,140,37.1,5657944077,56,Back,5657944081,141,88.0,5657944083,212,16.3,5657944085,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195109,170,1,1,19,51,59as3grjvj19voay31j3yfgni,1,60.8,19.1,2025-04-17T16:20:03.761Z,2025-04-17T16:20:04Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5657944169,140,70.6,5657944173,212,13.1,5657944167,56,Right,5657944171,141,7.1,5657944175,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195119,172,1,1,19,52,59as3grjvj19voay31j3yfgni,1,70.6,7.1,2025-04-17T16:20:05.103Z,2025-04-17T16:20:06Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657944219,141,13.5,5657944217,140,78.3,5657944215,56,Right,5657944223,213,0.49,5657944221,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195123,173,1,1,19,53,59as3grjvj19voay31j3yfgni,0,78.3,13.5,2025-04-17T16:20:06.137Z,2025-04-17T16:20:07Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5657944255,213,2.68,5657944251,141,18.9,5657944253,212,8.2,5657944273,156,,5657944249,140,71.3,5657944247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195127,200,1,1,19,55,b3r6d8ydtmtjckam6pku9y400,1,31.9,81.5,2025-04-17T16:20:07.943Z,2025-04-17T16:20:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5657944279,140,24.1,5657944283,212,8.4,5657944277,56,Back,5657944285,213,2.92,5657944281,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195169,202,1,1,19,58,b3r6d8ydtmtjckam6pku9y400,1,22.8,76.6,2025-04-17T16:20:10.440Z,2025-04-17T16:20:15Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5657944535,1,,5657944531,212,38.3,5657944523,155,,5657944529,141,23.9,5657944525,56,Back,5657944533,213,5.07,5657944527,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195177,203,1,1,20,2,b3r6d8ydtmtjckam6pku9y400,1,37.3,33.1,2025-04-17T16:20:15.287Z,2025-04-17T16:20:16Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5657944577,141,52.8,5657944581,213,0.88,5657944575,140,47.8,5657944571,155,,5657944579,212,17.3,5657944573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195179,204,61,1,20,4,b3r6d8ydtmtjckam6pku9y400,1,48.0,52.8,2025-04-17T16:20:16.724Z,2025-04-17T16:20:17Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5657944585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195197,174,45,1,20,5,59as3grjvj19voay31j3yfgni,0,42.8,21.6,2025-04-17T16:20:17.856Z,2025-04-17T16:22:11Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5657944687,56,Back,5657946485,285,,5657948135,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195765,226,3,1,20,5,b3r6d8ydtmtjckam6pku9y400,1,57.2,78.4,2025-04-17T16:20:17.856Z,2025-04-17T21:09:48Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657948111,56,Center,5657948113,286,,5658381661,464,,5657948115,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195187,205,1,1,20,7,b3r6d8ydtmtjckam6pku9y400,1,62.0,65.4,2025-04-17T16:20:20.136Z,2025-04-17T16:20:20Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657944635,140,57.7,5657944637,141,66.7,5657944633,56,Center,5657944641,213,2.95,5657944639,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195199,206,1,1,20,8,b3r6d8ydtmtjckam6pku9y400,1,57.7,66.9,2025-04-17T16:20:20.839Z,2025-04-17T16:20:21Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5657944697,213,3.28,5657944691,140,54.1,5657944695,212,3.8,5657944689,56,Center,5657944693,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195203,207,1,1,20,9,b3r6d8ydtmtjckam6pku9y400,1,54.9,69.9,2025-04-17T16:20:21.624Z,2025-04-17T16:20:23Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657944703,56,Left,5657944709,212,18.2,5657944711,213,1.06,5657944705,140,63.4,5657944707,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195221,208,1,1,20,11,b3r6d8ydtmtjckam6pku9y400,1,63.4,93.2,2025-04-17T16:20:23.672Z,2025-04-17T16:20:26Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5657944795,140,81.7,5657944791,155,,5657944797,141,88.4,5657944801,213,6.11,5657944793,56,Left,5657944799,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195229,209,1,1,20,13,b3r6d8ydtmtjckam6pku9y400,1,82.4,88.3,2025-04-17T16:20:26.407Z,2025-04-17T16:20:28Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657944857,141,84.5,5657944855,140,72.1,5657944861,213,3.38,5657944859,212,11.1,5657944853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195233,210,1,1,20,16,b3r6d8ydtmtjckam6pku9y400,1,75.6,70.8,2025-04-17T16:20:28.440Z,2025-04-17T16:20:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5657944893,213,5.04,5657944889,141,56.1,5657944891,212,10.5,5657944885,56,Center,5657944887,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195237,211,1,1,20,17,b3r6d8ydtmtjckam6pku9y400,0,79.8,55.1,2025-04-17T16:20:29.719Z,2025-04-17T16:20:30Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5657944925,213,0.53,5657944923,212,6.5,5657944921,141,59.9,5657944917,56,Center,5657944919,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195253,175,12,1,20,18,59as3grjvj19voay31j3yfgni,1,11.9,38.2,2025-04-17T16:20:30.595Z,2025-04-17T16:20:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5657945049,213,6.01,5657945047,212,16.5,5657945041,56,Back,5657945043,140,27.0,5657945045,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195255,212,1,1,20,20,b3r6d8ydtmtjckam6pku9y400,0,73.8,60.2,2025-04-17T16:20:32.921Z,2025-04-17T16:20:35Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657945053,56,Center,5657945051,155,,5657945055,140,91.8,5657945061,213,5.56,5657945057,141,35.8,5657945059,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195263,176,12,1,20,22,59as3grjvj19voay31j3yfgni,1,8.0,56.1,2025-04-17T16:20:35.312Z,2025-04-17T16:20:45Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5657945099,212,12.9,5657945093,56,Back,5657945097,141,68.4,5657945145,167,,5657945101,213,2.44,5657945327,15,,5657945095,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195269,177,6,1,20,23,59as3grjvj19voay31j3yfgni,0,2.2,66.8,2025-04-17T16:20:36.200Z,2025-04-17T21:10:22Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5657945241,73,,5657945269,233,213,5657945239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195261,213,6,1,20,23,b3r6d8ydtmtjckam6pku9y400,1,97.8,33.2,2025-04-17T16:20:36.200Z,2025-04-17T16:31:28Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657945105,56,Center,5657945261,233,177,5657945107,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195469,214,1,1,21,0,b3r6d8ydtmtjckam6pku9y400,1,99.5,0.5,2025-04-17T16:21:12.888Z,2025-04-17T21:10:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,1.0,,5657946223,224,,5657946231,212,30.5,5657946661,210,13,5657946217,2,,5657946229,141,43.6,5657946225,56,Center,5657946221,155,,5657946233,213,1.85,5657946663,154,,5658382221,20,5657946227,140,91.4,5657946219,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802195473,215,13,1,21,2,b3r6d8ydtmtjckam6pku9y400,1,92.6,40.7,2025-04-17T16:21:15.288Z,2025-04-17T21:10:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5657946691,103,66.7,5657946681,29,,5657946685,55,214,5657946695,230,98.2,5657946509,25,,5657946693,328,,5657946683,154,,5657946511,20,,5657946679,74,,5657946689,102,5657946697,231,45.7,5657946255,56,Center,5657946253,17,,,,,,,,,,,,,48.1,,,,,,,,,,,,,
2802195497,178,5,1,21,2,59as3grjvj19voay31j3yfgni,1,-1.2,56.2,2025-04-17T16:21:15.343Z,2025-04-17T16:31:26Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5657946407,56,Back,5657946409,346,,5657946431,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
