id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2816390557,94,1,1,14,28,36g6ifzjliec1jqnbtf7yesme,1,5.0,60.2,2025-05-18T12:17:16.111Z,2025-05-18T12:17:18Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5736185807,212,7.2,5736185805,141,50.1,5736185809,213,4.40,5736185799,124,,5736185803,140,2.9,5736185813,237,,5736185801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390599,95,1,1,14,31,36g6ifzjliec1jqnbtf7yesme,1,2.9,50.1,2025-05-18T12:17:18.351Z,2025-05-18T12:17:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736186051,141,19.7,5736186047,56,Back,5736186049,140,10.7,5736186055,213,5.09,5736186053,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390623,96,1,1,14,36,36g6ifzjliec1jqnbtf7yesme,1,21.3,15.8,2025-05-18T12:17:23.303Z,2025-05-18T12:17:26Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5736186189,56,Back,5736186191,140,26.1,5736186195,212,9.9,5736186197,213,5.24,5736186193,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390631,97,1,1,14,38,36g6ifzjliec1jqnbtf7yesme,0,26.1,3.2,2025-05-18T12:17:25.967Z,2025-05-18T12:17:26Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5736186245,213,0.30,5736186239,140,42.1,5736186237,56,Back,5736186243,212,17.6,5736186241,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390651,98,43,1,14,39,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-05-18T12:17:26.743Z,2025-05-18T15:12:29Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5737127685,144,61,5736191609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390633,170,1,1,14,40,ahnt9ejgwj58ul8auzdvi3czf,0,61.5,92.4,2025-05-18T12:17:27.326Z,2025-05-18T15:12:39Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5737129021,212,4.3,5736186263,56,Left,5737129015,140,65.5,5737129017,141,90.8,5737129025,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390659,99,61,1,14,40,36g6ifzjliec1jqnbtf7yesme,0,30.9,9.4,2025-05-18T12:17:27.904Z,2025-05-18T12:19:19Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5736192791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390661,171,1,1,14,41,ahnt9ejgwj58ul8auzdvi3czf,0,69.7,87.3,2025-05-18T12:17:28.973Z,2025-05-18T16:04:28Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5737132015,141,84.6,5737132019,213,5.27,5737132017,212,2.2,5737133057,236,,5737132013,140,70.8,5737133061,286,,5736186389,56,Left,5737398097,233,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390679,100,74,1,14,41,36g6ifzjliec1jqnbtf7yesme,1,29.0,9.9,2025-05-18T12:17:28.974Z,2025-05-18T16:04:28Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5736186509,285,,5737398129,233,171,5736186463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576811,1084,50,1,14,41,ahnt9ejgwj58ul8auzdvi3czf,1,66.1,93.4,2025-05-18T12:17:29.154Z,2025-05-18T15:13:58Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5737138371,286,,5737138363,56,Left,5737138377,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816576797,745,7,1,14,41,36g6ifzjliec1jqnbtf7yesme,0,33.9,6.6,2025-05-18T12:17:29.155Z,2025-05-18T15:13:58Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5737138309,56,Back,5737138311,285,,5737138315,178,,5737138313,385,,5737138503,233,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816577323,1085,61,1,14,42,ahnt9ejgwj58ul8auzdvi3czf,1,66.1,93.4,2025-05-18T12:17:29.394Z,2025-05-18T15:14:17Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5737141071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390669,172,45,1,14,43,ahnt9ejgwj58ul8auzdvi3czf,0,70.2,91.2,2025-05-18T12:17:30.234Z,2025-05-18T15:14:24Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5736371571,233,382,5736186425,56,Left,5736186427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816423835,382,3,1,14,43,36g6ifzjliec1jqnbtf7yesme,1,29.8,8.8,2025-05-18T12:17:30.234Z,2025-05-18T15:14:23Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5737139411,465,,5736371551,285,,5736371563,233,172,5736371549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390743,101,1,1,14,44,36g6ifzjliec1jqnbtf7yesme,1,48.9,11.7,2025-05-18T12:17:31.871Z,2025-05-18T12:17:46Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,1.0,,5736186881,56,Right,5736187397,154,,5736187395,210,13,5736186887,212,16.1,5736186885,141,6.5,5736186889,213,6.06,5736186883,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390749,102,13,1,14,49,36g6ifzjliec1jqnbtf7yesme,1,90.1,30.7,2025-05-18T12:17:36.800Z,2025-05-18T15:14:53Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5736187441,215,,5736187437,102,62.2,5736186907,63,,5736187425,23,,5736187443,230,98.1,5736187429,29,,5736187445,231,44.0,5736187433,55,101,5736187439,103,4.2,5736187431,154,5736187011,20,,5736187427,73,,5736186909,56,,,,,,,,,,,,Center,,,,,,,,,,,,,
2816390751,103,5,1,14,51,36g6ifzjliec1jqnbtf7yesme,0,100.8,64.0,2025-05-18T12:17:38.254Z,2025-05-18T13:03:37Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5736186917,56,Center,5736186919,346,,5736188641,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391065,173,5,1,14,51,ahnt9ejgwj58ul8auzdvi3czf,1,-0.8,36.0,2025-05-18T12:17:38.254Z,2025-05-18T13:03:37Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5736188617,56,Back,5736188619,346,,5736188625,233,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391087,174,1,1,15,21,ahnt9ejgwj58ul8auzdvi3czf,1,4.8,46.6,2025-05-18T12:18:08.798Z,2025-05-18T15:15:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736188761,141,53.8,5736188771,237,,5736188757,56,Back,5736188755,124,,5736188759,140,5.6,5736188763,212,5.0,5736188765,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391137,175,1,1,15,24,ahnt9ejgwj58ul8auzdvi3czf,1,7.8,57.3,2025-05-18T12:18:11.663Z,2025-05-18T15:15:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736189011,56,Back,5736189013,140,18.9,5736189017,212,26.5,5736189015,141,92.3,5736189019,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391155,176,1,1,15,28,ahnt9ejgwj58ul8auzdvi3czf,1,22.2,82.6,2025-05-18T12:18:16.174Z,2025-05-18T15:15:14Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5736189111,212,8.6,5736189107,140,25.6,5736189109,141,71.1,5736189113,213,5.14,5736189105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391197,177,1,1,15,31,ahnt9ejgwj58ul8auzdvi3czf,1,30.6,75.7,2025-05-18T12:18:18.719Z,2025-05-18T12:18:22Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5736189361,212,14.9,5736189355,56,Back,5736189359,141,76.6,5736189357,140,44.8,5736189363,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391199,178,61,1,15,35,ahnt9ejgwj58ul8auzdvi3czf,0,47.7,85.6,2025-05-18T12:18:22.671Z,2025-05-18T12:18:23Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5736189367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391285,105,1,1,15,40,36g6ifzjliec1jqnbtf7yesme,1,69.5,26.6,2025-05-18T12:18:27.969Z,2025-05-18T15:15:33Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5736189711,56,Center,5736189713,140,67.2,5736189719,213,1.67,5736189715,141,60.9,5736189717,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391335,106,1,1,15,43,36g6ifzjliec1jqnbtf7yesme,1,68.5,63.6,2025-05-18T12:18:30.945Z,2025-05-18T15:15:38Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5736190059,140,68.1,5736190057,56,Left,5736190061,141,80.3,5736190065,213,1.61,5736190063,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391341,107,1,1,15,48,36g6ifzjliec1jqnbtf7yesme,0,93.5,77.9,2025-05-18T12:18:36.163Z,2025-05-18T15:15:44Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5736190103,213,4.54,5736190093,155,,5736190097,140,93.2,5736190099,141,75.2,5736190095,56,Center,5736190759,236,,5736190761,233,179,5736190765,286,,5737153003,224,,5737153005,72,5736190091,2,,5736190101,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391347,179,12,1,15,49,ahnt9ejgwj58ul8auzdvi3czf,1,7.3,24.8,2025-05-18T12:18:36.263Z,2025-05-18T15:15:54Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5736190807,233,107,5736190699,185,,5736190131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391349,108,61,1,15,49,36g6ifzjliec1jqnbtf7yesme,1,92.7,78.1,2025-05-18T12:18:36.994Z,2025-05-18T12:18:40Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5736190143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391361,109,5,1,15,51,36g6ifzjliec1jqnbtf7yesme,0,101.2,69.6,2025-05-18T12:18:38.313Z,2025-05-18T13:03:38Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5736190207,346,,5736190791,233,180,5736190205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391449,180,5,1,15,51,ahnt9ejgwj58ul8auzdvi3czf,1,-1.2,30.4,2025-05-18T12:18:38.313Z,2025-05-18T13:03:38Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5736190667,56,Back,5736190669,346,,5736190713,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391677,181,1,1,16,11,ahnt9ejgwj58ul8auzdvi3czf,1,4.1,46.1,2025-05-18T12:18:58.944Z,2025-05-18T12:19:01Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736191811,140,10.5,5736191807,124,,5736191809,56,Back,5736191821,237,,5736191817,213,0.69,5736191815,212,8.7,5736191813,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391727,182,1,1,16,14,ahnt9ejgwj58ul8auzdvi3czf,1,10.5,47.0,2025-05-18T12:19:01.456Z,2025-05-18T15:16:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736192053,212,23.0,5736192055,213,6.15,5736192051,141,42.4,5736192047,56,Back,5736192049,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391729,183,50,1,16,18,ahnt9ejgwj58ul8auzdvi3czf,1,34.8,28.4,2025-05-18T12:19:05.777Z,2025-05-18T12:19:10Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5736192171,286,,5736192063,56,Back,5736192173,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391743,110,7,1,16,18,36g6ifzjliec1jqnbtf7yesme,0,65.2,71.6,2025-05-18T12:19:05.778Z,2025-05-18T15:16:18Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5736192139,56,Center,5736192157,233,183,5737157887,385,,5736192141,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391801,184,1,1,16,22,ahnt9ejgwj58ul8auzdvi3czf,1,8.7,51.3,2025-05-18T12:19:09.776Z,2025-05-18T15:16:24Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736192421,213,6.13,5736192417,141,48.7,5736192419,212,11.8,5736192415,140,19.8,5736192413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391841,185,1,1,16,25,ahnt9ejgwj58ul8auzdvi3czf,1,20.6,48.1,2025-05-18T12:19:13.073Z,2025-05-18T12:19:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736192667,141,51.3,5736192673,213,0.17,5736192663,140,32.6,5736192671,212,12.8,5736192659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391869,186,1,1,16,28,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,51.8,2025-05-18T12:19:15.889Z,2025-05-18T12:19:18Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736192843,56,Back,5736192845,140,23.6,5736192849,212,9.9,5736192847,141,51.0,5736192851,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391883,187,1,1,16,31,ahnt9ejgwj58ul8auzdvi3czf,1,25.1,49.1,2025-05-18T12:19:18.721Z,2025-05-18T12:19:19Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736192921,141,54.0,5736192925,213,0.51,5736192919,140,30.8,5736192923,212,6.8,5736192917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391897,188,1,1,16,32,ahnt9ejgwj58ul8auzdvi3czf,1,30.9,54.0,2025-05-18T12:19:19.649Z,2025-05-18T12:19:21Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736193007,212,7.1,5736193003,141,51.3,5736193011,213,3.40,5736192995,56,Back,5736192999,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391949,189,1,1,16,33,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,51.3,2025-05-18T12:19:21.041Z,2025-05-18T12:19:26Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736193267,56,Back,5736193273,212,18.1,5736193269,140,28.3,5736193275,213,1.37,5736193271,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391957,190,1,1,16,39,ahnt9ejgwj58ul8auzdvi3czf,1,60.5,80.8,2025-05-18T12:19:26.753Z,2025-05-18T12:19:28Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5736193329,213,0.98,5736193325,212,11.4,5736193315,140,66.5,5736193313,56,Left,5736193321,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391973,191,1,1,16,40,ahnt9ejgwj58ul8auzdvi3czf,0,66.0,92.2,2025-05-18T12:19:27.241Z,2025-05-18T13:05:51Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5736193391,56,Left,5736193393,140,70.2,5736193397,212,4.8,5736193399,213,0.42,5736193395,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816421777,381,8,1,16,41,36g6ifzjliec1jqnbtf7yesme,1,29.8,4.0,2025-05-18T12:19:28.234Z,2025-05-18T15:16:46Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5736360165,56,Back,5737161487,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391993,111,5,1,16,42,36g6ifzjliec1jqnbtf7yesme,0,23.0,-0.8,2025-05-18T12:19:29.786Z,2025-05-18T13:03:39Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5736193547,347,,5736194105,233,192,5736193545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391977,192,5,1,16,42,ahnt9ejgwj58ul8auzdvi3czf,1,77.0,100.8,2025-05-18T12:19:29.786Z,2025-05-18T13:03:38Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5736194085,233,111,5736193417,56,Left,5736193419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392055,193,1,1,16,47,ahnt9ejgwj58ul8auzdvi3czf,1,75.3,100.0,2025-05-18T12:19:34.545Z,2025-05-18T12:25:54Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5736193871,140,86.9,5736213515,107,,5736193875,212,13.1,5736193877,213,5.92,5736193869,56,Left,5736193873,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392063,194,3,1,16,50,ahnt9ejgwj58ul8auzdvi3czf,0,89.9,89.6,2025-05-18T12:19:37.361Z,2025-05-18T15:17:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5737162569,465,,5736193995,233,112,5736193917,286,,5736193915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392071,112,7,1,16,50,36g6ifzjliec1jqnbtf7yesme,0,10.1,10.4,2025-05-18T12:19:37.362Z,2025-05-18T15:17:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5737164639,385,,5736193981,233,194,5736193955,56,Back,5736193957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582363,1086,61,1,16,50,ahnt9ejgwj58ul8auzdvi3czf,1,89.4,98.3,2025-05-18T12:19:38.154Z,2025-05-18T15:17:34Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5737166099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392141,114,1,1,16,53,36g6ifzjliec1jqnbtf7yesme,1,12.7,7.6,2025-05-18T12:19:40.643Z,2025-05-18T12:19:47Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5736194311,140,27.5,5736194309,56,Back,5736194317,213,6.09,5736194315,212,15.8,5736194313,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392147,115,1,1,17,0,36g6ifzjliec1jqnbtf7yesme,1,16.4,5.4,2025-05-18T12:19:47.628Z,2025-05-18T15:17:51Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5736194341,141,3.7,5736194335,155,,5736194339,140,25.8,5736194337,56,Back,5736194345,213,6.17,5736194343,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392167,116,1,1,17,1,36g6ifzjliec1jqnbtf7yesme,1,28.0,1.4,2025-05-18T12:19:48.756Z,2025-05-18T12:19:50Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5736194453,56,Back,5736194461,213,1.57,5736194455,140,28.0,5736194459,212,9.8,5736194457,141,15.8,5736194451,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392185,117,1,1,17,3,36g6ifzjliec1jqnbtf7yesme,1,28.9,15.6,2025-05-18T12:19:50.451Z,2025-05-18T12:19:52Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5736194583,56,Back,5736194587,141,29.1,5736194585,140,38.3,5736194589,212,13.5,5736194591,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392189,118,61,1,17,5,36g6ifzjliec1jqnbtf7yesme,0,38.3,29.1,2025-05-18T12:19:52.451Z,2025-05-18T12:19:52Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5736194609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392217,196,1,1,17,6,ahnt9ejgwj58ul8auzdvi3czf,1,62.4,57.7,2025-05-18T12:19:53.234Z,2025-05-18T15:18:01Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5736194707,140,64.2,5736194705,56,Center,5736194713,213,1.33,5736194709,141,68.9,5736194711,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392225,197,1,1,17,6,ahnt9ejgwj58ul8auzdvi3czf,1,59.5,70.3,2025-05-18T12:19:54.177Z,2025-05-18T12:19:55Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5736194761,140,66.1,5736194759,56,Center,5736194763,141,57.8,5736194765,212,11.0,5736194767,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392235,198,1,1,17,8,ahnt9ejgwj58ul8auzdvi3czf,1,71.2,59.5,2025-05-18T12:19:55.314Z,2025-05-18T15:18:07Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5736194835,212,6.7,5736194837,213,1.81,5736194833,141,69.1,5736194831,140,69.7,5736194829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392249,199,1,1,17,9,ahnt9ejgwj58ul8auzdvi3czf,1,72.1,71.8,2025-05-18T12:19:56.370Z,2025-05-18T15:18:10Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5736194957,141,89.5,5736194961,212,16.0,5736194947,56,Left,5736194965,213,0.85,5736194951,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392267,200,1,1,17,11,ahnt9ejgwj58ul8auzdvi3czf,1,83.1,84.4,2025-05-18T12:19:58.450Z,2025-05-18T12:20:00Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5736195023,140,69.8,5736195027,212,15.2,5736195029,213,3.55,5736195025,141,75.4,5736195021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392289,201,1,1,17,12,ahnt9ejgwj58ul8auzdvi3czf,1,78.1,84.0,2025-05-18T12:20:00.098Z,2025-05-18T15:18:16Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736195163,141,92.6,5736195167,213,1.45,5736195165,212,5.9,5736195161,140,78.8,5736195159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392317,202,1,1,17,15,ahnt9ejgwj58ul8auzdvi3czf,1,80.1,91.8,2025-05-18T12:20:02.578Z,2025-05-18T12:20:05Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5736195349,213,5.91,5736195345,141,89.7,5736195347,212,3.9,5736195343,140,83.6,5736195341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392309,119,83,1,17,17,36g6ifzjliec1jqnbtf7yesme,0,16.0,7.9,2025-05-18T12:20:04.365Z,2025-05-18T12:20:06Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5736195455,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392335,203,1,1,17,17,ahnt9ejgwj58ul8auzdvi3czf,1,83.5,91.0,2025-05-18T12:20:04.867Z,2025-05-18T15:18:23Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736195431,56,Center,5736195433,140,81.3,5736195437,212,9.1,5736195435,141,78.1,5736195439,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392349,204,1,1,17,19,ahnt9ejgwj58ul8auzdvi3czf,1,81.8,78.9,2025-05-18T12:20:07.186Z,2025-05-18T15:18:27Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5736195561,141,81.6,5736195557,56,Left,5736195559,140,74.8,5736195563,212,7.6,5736195565,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392373,205,1,1,17,21,ahnt9ejgwj58ul8auzdvi3czf,1,76.5,78.3,2025-05-18T12:20:08.483Z,2025-05-18T15:18:32Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736195711,213,5.02,5736195703,56,Center,5736195707,141,32.7,5736195705,140,86.0,5736195709,212,32.6,5736195701,155,,5736195713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
