id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2777496207,720,1,2,74,20,59as3grjvj19voay31j3yfgni,1,24.3,75.7,2025-02-16T18:35:11.334Z,2025-02-16T18:35:15Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522306457,141,49.9,5522306459,212,17.7,5522306453,56,Back,5522306455,140,22.4,5522306461,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496259,721,1,2,74,24,59as3grjvj19voay31j3yfgni,1,21.6,40.3,2025-02-16T18:35:15.046Z,2025-02-16T18:35:19Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522306741,56,Back,5522306755,212,18.2,5522306747,140,21.3,5522306751,141,13.5,5522306757,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496309,722,1,2,74,27,59as3grjvj19voay31j3yfgni,1,20.3,7.7,2025-02-16T18:35:18.743Z,2025-02-16T18:35:22Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522306989,140,68.1,5522306983,157,,5522306991,141,23.3,5522306999,213,0.21,5522307003,1,,5522306995,212,51.3,5522306985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496321,723,44,2,74,30,59as3grjvj19voay31j3yfgni,1,72.0,22.7,2025-02-16T18:35:21.070Z,2025-02-16T22:08:09Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522307039,56,Center,5522307247,233,721,5522307041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496357,721,44,2,74,30,anga7587r1zv4ey71ge9zxol3,0,28.0,77.3,2025-02-16T18:35:21.071Z,2025-02-16T22:08:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522307261,233,723,5522307219,285,,5522307217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496333,724,61,2,74,30,59as3grjvj19voay31j3yfgni,0,68.1,23.0,2025-02-16T18:35:21.726Z,2025-02-16T22:08:10Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522307079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777636831,955,61,2,74,31,anga7587r1zv4ey71ge9zxol3,1,37.8,74.3,2025-02-16T18:35:22.059Z,2025-02-16T22:08:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5523087895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496395,722,52,2,74,33,anga7587r1zv4ey71ge9zxol3,1,15.3,62.3,2025-02-16T18:35:24.595Z,2025-02-16T22:08:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,5523088509,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496547,724,1,2,74,43,anga7587r1zv4ey71ge9zxol3,1,15.9,58.5,2025-02-16T18:35:34.340Z,2025-02-16T22:08:32Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522308135,213,0.31,5522308127,56,Back,5522308131,141,67.5,5522308129,140,34.4,5522308133,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777637051,956,61,2,74,45,anga7587r1zv4ey71ge9zxol3,0,36.5,64.8,2025-02-16T18:35:36.227Z,2025-02-16T22:08:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5523089383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496571,725,43,2,74,46,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-16T18:35:37.526Z,2025-02-16T22:08:30Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522308229,56,Center,5523089093,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496635,727,1,2,74,48,59as3grjvj19voay31j3yfgni,1,63.3,50.6,2025-02-16T18:35:39.734Z,2025-02-16T19:05:57Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,5522308533,212,16.4,5522308529,140,75.5,5522308531,141,65.7,5522308527,56,Center,5522308535,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496647,728,1,2,74,52,59as3grjvj19voay31j3yfgni,1,74.5,51.0,2025-02-16T18:35:43.526Z,2025-02-16T18:35:44Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5522308601,141,39.4,5522308605,213,5.30,5522308603,212,9.5,5522308597,56,Center,5522308599,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496707,729,1,2,74,53,59as3grjvj19voay31j3yfgni,1,79.5,39.4,2025-02-16T18:35:44.502Z,2025-02-16T18:35:48Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522308949,213,3.01,5522308943,140,71.7,5522308947,212,8.3,5522308945,141,41.0,5522308941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496727,730,1,2,74,57,59as3grjvj19voay31j3yfgni,1,71.7,41.0,2025-02-16T18:35:48.710Z,2025-02-16T19:06:12Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522309041,212,25.4,5522309035,56,Right,5522309039,141,5.6,5522309037,140,79.4,5522309045,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496769,731,1,2,74,58,59as3grjvj19voay31j3yfgni,1,79.4,5.6,2025-02-16T18:35:49.735Z,2025-02-16T18:35:51Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522309211,212,13.9,5522309209,141,19.2,5522309207,140,69.5,5522309213,213,2.41,5522309205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496807,732,1,2,74,59,59as3grjvj19voay31j3yfgni,0,69.5,16.8,2025-02-16T18:35:50.559Z,2025-02-16T22:09:19Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522309397,56,Right,5522309405,212,1.9,5522309401,140,69.8,5522309403,141,19.5,5522309407,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777637271,957,61,2,75,0,anga7587r1zv4ey71ge9zxol3,1,33.3,79.5,2025-02-16T18:35:50.864Z,2025-02-16T22:09:22Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5523090875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496815,725,45,2,75,2,anga7587r1zv4ey71ge9zxol3,0,29.2,70.6,2025-02-16T18:35:53.239Z,2025-02-16T22:38:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5522309431,56,Back,5522309433,285,,5522309829,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496889,733,3,2,75,2,59as3grjvj19voay31j3yfgni,1,70.8,29.4,2025-02-16T18:35:53.239Z,2025-02-16T22:09:28Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522309761,56,Center,5522309763,286,,5523091085,464,,5522309799,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496905,734,1,2,75,6,59as3grjvj19voay31j3yfgni,1,70.8,13.2,2025-02-16T18:35:57.319Z,2025-02-16T19:06:24Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522309881,212,10.7,5522309871,140,78.5,5522309885,213,5.57,5522309875,141,2.9,5522309869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496941,735,1,2,75,7,59as3grjvj19voay31j3yfgni,1,78.5,2.9,2025-02-16T18:35:58.151Z,2025-02-16T18:36:00Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522310089,140,69.5,5522310087,56,Right,5522310091,141,6.7,5522310095,213,2.87,5522310093,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777496991,736,1,2,75,9,59as3grjvj19voay31j3yfgni,1,66.2,7.4,2025-02-16T18:36:00.503Z,2025-02-16T22:09:38Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522310333,212,14.7,5522310335,213,3.02,5522310327,56,Right,5522310331,141,10.1,5522310329,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497035,737,1,2,75,13,59as3grjvj19voay31j3yfgni,1,46.5,11.3,2025-02-16T18:36:03.927Z,2025-02-16T18:36:07Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522310543,212,15.2,5522310541,141,33.6,5522310539,140,46.4,5522310537,56,Back,5522310545,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497063,738,1,2,75,16,59as3grjvj19voay31j3yfgni,1,46.3,40.5,2025-02-16T18:36:07.255Z,2025-02-16T22:09:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522310667,141,32.2,5522310663,56,Center,5522310669,212,11.4,5522310671,213,5.76,5522310665,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497089,739,1,2,75,17,59as3grjvj19voay31j3yfgni,1,55.7,32.2,2025-02-16T18:36:08.232Z,2025-02-16T18:36:09Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,5522310793,140,46.0,5522310799,213,2.55,5522310797,212,12.2,5522310791,56,Back,5522310795,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497105,740,1,2,75,18,59as3grjvj19voay31j3yfgni,1,46.0,42.2,2025-02-16T18:36:09.575Z,2025-02-16T18:36:11Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522310881,213,5.50,5522310877,141,35.1,5522310873,56,Center,5522310879,212,6.8,5522310875,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497201,741,1,2,75,20,59as3grjvj19voay31j3yfgni,1,51.5,34.5,2025-02-16T18:36:10.871Z,2025-02-16T18:36:16Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,5522311359,140,35.3,5522311371,213,3.74,5522311363,141,17.4,5522311355,56,Back,5522311367,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497257,742,1,2,75,26,59as3grjvj19voay31j3yfgni,1,21.8,37.6,2025-02-16T18:36:17.767Z,2025-02-16T18:36:21Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522311677,212,24.0,5522311679,213,1.45,5522311673,140,24.6,5522311671,56,Back,5522311675,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497295,743,1,2,75,30,59as3grjvj19voay31j3yfgni,1,26.6,76.1,2025-02-16T18:36:21.207Z,2025-02-16T18:36:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522311855,212,17.4,5522311847,56,Back,5522311851,140,34.7,5522311857,213,1.06,5522311853,141,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497331,744,1,2,75,32,59as3grjvj19voay31j3yfgni,1,33.0,97.7,2025-02-16T18:36:23.671Z,2025-02-16T18:36:25Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522312041,141,89.4,5522312043,212,18.4,5522312045,213,3.45,5522312039,140,16.3,5522312037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497381,745,1,2,75,34,59as3grjvj19voay31j3yfgni,1,16.3,89.4,2025-02-16T18:36:25.783Z,2025-02-16T18:36:28Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522312279,140,8.8,5522312283,212,15.2,5522312277,56,Back,5522312281,141,70.3,5522312285,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497455,746,1,2,75,37,59as3grjvj19voay31j3yfgni,0,9.2,64.6,2025-02-16T18:36:28.792Z,2025-02-16T18:36:34Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5522312711,212,77.1,5522312703,56,Center,5522312709,141,78.2,5522312707,140,82.1,5522312715,1,,5522312713,213,0.12,5522312699,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497437,726,43,2,75,41,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-16T18:36:32.790Z,2025-02-16T22:10:06Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5523092385,144,61,5522312553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497629,728,1,2,75,55,anga7587r1zv4ey71ge9zxol3,1,15.8,47.6,2025-02-16T18:36:46.263Z,2025-02-16T18:36:49Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522313569,212,12.7,5522313561,140,15.5,5522313571,213,1.60,5522313557,56,Back,5522313565,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497673,729,1,2,75,58,anga7587r1zv4ey71ge9zxol3,1,15.6,66.3,2025-02-16T18:36:48.998Z,2025-02-16T18:36:51Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522313791,212,18.8,5522313787,141,92.7,5522313783,56,Back,5522313795,213,1.27,5522313785,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497691,730,3,2,76,0,anga7587r1zv4ey71ge9zxol3,1,22.4,92.3,2025-02-16T18:36:51.628Z,2025-02-16T22:10:16Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522313901,233,747,5522313897,285,,5522313895,56,Back,5523092685,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497681,747,45,2,76,0,59as3grjvj19voay31j3yfgni,0,77.6,7.7,2025-02-16T18:36:51.628Z,2025-02-16T18:46:44Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522313959,233,730,5522313837,286,,5522313835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497723,731,3,2,76,2,anga7587r1zv4ey71ge9zxol3,1,21.2,85.2,2025-02-16T18:36:53.031Z,2025-02-16T22:10:19Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522314035,285,,5522314031,56,Back,5522314047,233,748,5523092825,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497699,748,45,2,76,2,59as3grjvj19voay31j3yfgni,0,78.8,14.8,2025-02-16T18:36:53.031Z,2025-02-16T18:46:44Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,5522314065,233,731,5522313923,56,Right,5522313925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497771,732,1,2,76,3,anga7587r1zv4ey71ge9zxol3,1,20.5,78.2,2025-02-16T18:36:54.502Z,2025-02-16T18:36:58Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522314285,213,4.00,5522314281,141,51.5,5522314277,56,Back,5522314283,212,24.0,5522314279,140,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497781,733,1,2,76,7,anga7587r1zv4ey71ge9zxol3,0,9.8,45.7,2025-02-16T18:36:58.375Z,2025-02-16T18:37:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522314331,212,30.7,5522314327,140,27.9,5522314323,155,,5522314329,141,10.3,5522314333,213,5.38,5522314325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497787,749,8,2,76,9,59as3grjvj19voay31j3yfgni,1,67.9,95.3,2025-02-16T18:37:00.681Z,2025-02-16T22:10:47Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5523093639,383,,5522314369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497817,750,50,2,76,11,59as3grjvj19voay31j3yfgni,1,70.8,96.0,2025-02-16T18:37:02.408Z,2025-02-16T18:37:06Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522314513,56,Left,5522314659,233,734,5522314515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497843,734,7,2,76,11,anga7587r1zv4ey71ge9zxol3,0,29.2,4.0,2025-02-16T18:37:02.409Z,2025-02-16T22:11:06Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5523094289,178,,5523094221,385,,5522314643,285,,5522314647,233,750,5522314641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497857,735,83,2,76,15,anga7587r1zv4ey71ge9zxol3,0,31.6,1.6,2025-02-16T18:37:05.864Z,2025-02-16T18:37:09Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522314893,399,e73sexp7kse0wlykdi7xcbg2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497881,752,1,2,76,15,59as3grjvj19voay31j3yfgni,1,72.6,97.4,2025-02-16T18:37:05.913Z,2025-02-16T18:37:08Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522314829,56,Left,5522314831,140,65.8,5522314839,213,3.14,5522314833,141,97.4,5522314837,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497891,753,1,2,76,17,59as3grjvj19voay31j3yfgni,0,65.8,97.4,2025-02-16T18:37:08.153Z,2025-02-16T18:37:09Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522314881,213,6.05,5522314871,155,,5522314875,140,80.9,5522314879,212,16.3,5522314873,56,Left,5522314877,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497935,736,12,2,76,19,anga7587r1zv4ey71ge9zxol3,1,22.1,7.3,2025-02-16T18:37:10.327Z,2025-02-16T18:37:13Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,1.0,5522315169,141,3.8,5522315167,140,47.1,5522315171,212,26.4,5522315165,56,Back,5522315173,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498063,738,3,2,76,24,anga7587r1zv4ey71ge9zxol3,1,54.2,13.3,2025-02-16T18:37:14.855Z,2025-02-16T22:11:24Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5522315899,233,754,5523095001,464,,5522315851,56,Right,5522315853,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777497977,754,45,2,76,24,59as3grjvj19voay31j3yfgni,0,45.8,86.7,2025-02-16T18:37:14.855Z,2025-02-16T18:46:45Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522315363,56,Back,5522315969,233,738,5522315365,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498067,739,13,2,76,29,anga7587r1zv4ey71ge9zxol3,1,77.1,53.7,2025-02-16T18:37:20.153Z,2025-02-16T22:13:31Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5522316925,103,65.3,5522316919,55,736,5522316917,29,,5522316935,231,50.4,5522315875,18,,5522316363,72,,5522315877,56,Center,5522316933,230,99.0,5523099939,23,,5522316915,77,,5522316923,102,57.6,5522316929,215,,,,,,,,,,,,,,,,,,,
2777498157,740,5,2,76,30,anga7587r1zv4ey71ge9zxol3,0,101.4,55.4,2025-02-16T18:37:21.720Z,2025-02-16T18:46:25Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5522316343,56,Center,5522316345,346,,5522317339,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498315,755,5,2,76,30,59as3grjvj19voay31j3yfgni,1,-1.4,44.6,2025-02-16T18:37:21.720Z,2025-02-16T18:46:24Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522317311,233,740,5522317213,346,,5522317211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498355,756,1,2,76,45,59as3grjvj19voay31j3yfgni,1,4.1,46.7,2025-02-16T18:37:36.153Z,2025-02-16T18:37:37Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5522317471,213,4.93,5522317465,140,8.1,5522317501,189,,5522317463,56,Back,5522317475,237,,5522317469,212,19.4,5522317467,141,18.8,5522317461,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498379,757,1,2,76,46,59as3grjvj19voay31j3yfgni,1,8.1,18.8,2025-02-16T18:37:37.785Z,2025-02-16T18:37:39Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522317557,140,31.3,5522317559,141,2.8,5522317553,56,Back,5522317563,213,5.86,5522317561,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498385,758,1,2,76,48,59as3grjvj19voay31j3yfgni,0,31.5,2.8,2025-02-16T18:37:38.985Z,2025-02-16T22:13:48Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,5522317585,140,35.0,5523100449,168,,5522317589,212,3.7,5522317583,56,Back,5522317591,213,0.07,5522317587,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498417,741,61,2,76,49,anga7587r1zv4ey71ge9zxol3,1,57.8,95.4,2025-02-16T18:37:40.379Z,2025-02-16T18:37:43Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522317747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498429,742,5,2,76,49,anga7587r1zv4ey71ge9zxol3,0,59.2,101.3,2025-02-16T18:37:40.458Z,2025-02-16T18:46:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522318281,233,759,5522317863,56,Left,5522317867,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498499,759,5,2,76,49,59as3grjvj19voay31j3yfgni,1,40.8,-1.3,2025-02-16T18:37:40.458Z,2025-02-16T18:37:49Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,5522318247,233,742,5522318233,56,Back,5522318235,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498585,760,1,2,76,59,59as3grjvj19voay31j3yfgni,0,46.8,0.0,2025-02-16T18:37:50.586Z,2025-02-16T18:37:52Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522318711,56,Right,5522318709,107,,5522318717,212,31.6,5522318719,213,0.40,5522318713,140,74.5,5522318715,141,16.5,5522318721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498613,744,1,2,77,3,anga7587r1zv4ey71ge9zxol3,0,24.4,81.5,2025-02-16T18:37:53.913Z,2025-02-16T18:37:55Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522318833,56,Back,5522318843,213,1.47,5522318839,141,93.3,5522318841,212,8.1,5522318835,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498619,761,8,2,77,4,59as3grjvj19voay31j3yfgni,1,73.5,6.2,2025-02-16T18:37:55.147Z,2025-02-16T22:14:04Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522318853,56,Right,5523101085,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498845,745,5,2,77,5,anga7587r1zv4ey71ge9zxol3,1,21.7,101.4,2025-02-16T18:37:56.105Z,2025-02-16T18:46:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522319935,347,,5522319939,233,762,5522319933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498643,762,5,2,77,5,59as3grjvj19voay31j3yfgni,0,78.3,-1.4,2025-02-16T18:37:56.105Z,2025-02-16T18:46:25Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522318935,347,,5522319949,233,745,5522318933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498891,746,1,2,77,16,anga7587r1zv4ey71ge9zxol3,1,26.6,100.0,2025-02-16T18:38:07.448Z,2025-02-16T18:38:10Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522320173,56,Back,5522320179,141,94.7,5522320183,213,6.05,5522320177,140,45.5,5522320181,212,20.4,5522320169,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498951,748,44,2,77,19,anga7587r1zv4ey71ge9zxol3,1,46.1,93.9,2025-02-16T18:38:10.265Z,2025-02-16T18:46:39Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522320531,56,Back,5522320583,233,763,5522320533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498885,763,44,2,77,19,59as3grjvj19voay31j3yfgni,0,53.9,6.1,2025-02-16T18:38:10.266Z,2025-02-16T19:06:51Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,5522320593,233,748,5522320153,286,,5522320151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498905,747,1,2,77,19,anga7587r1zv4ey71ge9zxol3,0,45.3,94.7,2025-02-16T18:38:10.793Z,2025-02-16T18:38:11Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522320275,3,,5522320285,212,10.8,5522320277,168,,5522320283,141,90.8,5522320279,56,Left,5522320287,213,6.04,5522320281,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498925,764,1,2,77,20,59as3grjvj19voay31j3yfgni,1,42.4,12.6,2025-02-16T18:38:11.658Z,2025-02-16T19:06:49Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522320385,141,8.9,5522320381,56,Back,5522320389,213,5.56,5522320383,140,45.1,5522320387,212,3.8,5522320379,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
