id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2727969633,708,1,2,69,8,59as3grjvj19voay31j3yfgni,1,31.6,65.7,2024-09-29T13:27:20.779Z,2024-09-29T13:27:23Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252824785,141,58.5,5252824787,212,6.3,5252824781,140,27.9,5252824789,213,4.04,5252824777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727969711,709,1,2,69,10,59as3grjvj19voay31j3yfgni,1,27.8,56.3,2024-09-29T13:27:22.907Z,2024-09-29T13:27:25Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252825199,56,Back,5252825201,140,30.0,5252825203,141,27.1,5252825205,212,20.0,5252825207,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727969793,710,1,2,69,13,59as3grjvj19voay31j3yfgni,1,30.4,23.9,2024-09-29T13:27:25.212Z,2024-09-29T13:27:27Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252825601,213,5.35,5252825599,212,17.7,5252825589,56,Back,5252825593,140,40.4,5252825597,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727969923,711,1,2,69,15,59as3grjvj19voay31j3yfgni,1,40.5,2.9,2024-09-29T13:27:27.436Z,2024-09-29T13:27:31Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252826251,212,19.3,5252826253,213,2.20,5252826247,140,29.7,5252826245,56,Back,5252826249,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970019,712,1,2,69,19,59as3grjvj19voay31j3yfgni,1,29.1,28.8,2024-09-29T13:27:31.676Z,2024-09-29T13:27:35Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252826765,141,65.4,5252826767,212,25.0,5252826761,56,Back,5252826763,140,26.5,5252826769,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970115,713,1,2,69,23,59as3grjvj19voay31j3yfgni,1,24.9,66.6,2024-09-29T13:27:35.596Z,2024-09-29T13:27:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252827255,212,28.3,5252827253,141,88.1,5252827249,56,Back,5252827251,140,48.0,5252827257,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970285,714,1,2,69,27,59as3grjvj19voay31j3yfgni,1,46.6,74.2,2024-09-29T13:27:39.788Z,2024-09-29T18:14:43Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252828021,212,15.7,5252828025,213,4.17,5252828015,56,Back,5252828017,140,38.9,5252828019,141,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970381,715,1,2,69,34,59as3grjvj19voay31j3yfgni,1,51.6,40.9,2024-09-29T13:27:46.348Z,2024-09-29T13:27:51Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252828621,56,Back,5252828623,140,44.6,5252828629,213,4.24,5252828625,141,19.7,5252828627,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970429,716,1,2,69,39,59as3grjvj19voay31j3yfgni,1,43.1,12.6,2024-09-29T13:27:51.101Z,2024-09-29T13:27:53Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252828893,140,55.1,5252828891,56,Right,5252828899,212,13.5,5252828933,189,,5252828897,141,5.5,5252828901,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970527,717,1,2,69,44,59as3grjvj19voay31j3yfgni,1,59.1,5.5,2024-09-29T13:27:56.445Z,2024-09-29T13:28:07Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252829395,141,11.7,5252829397,212,6.3,5252830601,189,,5252829391,56,Right,5252829393,140,54.6,5252829399,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970555,718,1,2,69,44,59as3grjvj19voay31j3yfgni,1,55.0,13.7,2024-09-29T13:27:57.036Z,2024-09-29T18:15:12Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5252829547,141,22.5,5252829551,213,1.07,5252829549,212,6.8,5252829545,140,58.1,5252829543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970585,719,1,2,69,46,59as3grjvj19voay31j3yfgni,1,58.2,22.7,2024-09-29T13:27:58.541Z,2024-09-29T13:28:00Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252829679,56,Right,5252829685,212,6.1,5252829689,213,4.14,5252829683,141,15.2,5252829681,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970647,720,1,2,69,47,59as3grjvj19voay31j3yfgni,1,55.6,15.2,2024-09-29T13:27:59.917Z,2024-09-29T18:15:20Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5252830059,141,56.0,5252830061,212,29.0,5252830063,213,1.87,5252830055,56,Back,5252830057,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970693,721,1,2,69,51,59as3grjvj19voay31j3yfgni,1,55.8,68.4,2024-09-29T13:28:03.389Z,2024-09-29T13:28:05Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252830259,140,60.1,5252830265,213,1.31,5252830257,56,Left,5252830261,141,93.0,5252830263,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970739,722,1,2,69,53,59as3grjvj19voay31j3yfgni,1,60.1,93.0,2024-09-29T13:28:05.325Z,2024-09-29T13:28:07Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5252830535,141,72.4,5252830543,213,4.59,5252830531,56,Center,5252830533,140,58.5,5252830539,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970891,723,1,2,69,56,59as3grjvj19voay31j3yfgni,1,53.3,68.5,2024-09-29T13:28:08.605Z,2024-09-29T13:28:14Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252831385,212,26.0,5252831379,56,Back,5252831381,140,46.3,5252831383,141,31.8,5252831389,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970965,724,1,2,70,1,59as3grjvj19voay31j3yfgni,1,58.2,21.0,2024-09-29T13:28:13.983Z,2024-09-29T13:28:17Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252831809,213,0.04,5252831803,141,22.2,5252831805,212,18.6,5252831797,155,,5252831801,140,75.9,5252831799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970969,725,61,2,70,5,59as3grjvj19voay31j3yfgni,1,78.4,22.5,2024-09-29T13:28:17.142Z,2024-09-29T13:28:17Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5252831833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727970997,726,1,2,70,6,59as3grjvj19voay31j3yfgni,1,75.4,14.1,2024-09-29T13:28:18.173Z,2024-09-29T18:15:37Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5252832083,141,3.5,5252832085,212,9.0,5252832081,140,70.3,5252832079,56,Right,5252832087,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727971049,727,1,2,70,7,59as3grjvj19voay31j3yfgni,1,70.5,4.1,2024-09-29T13:28:19.230Z,2024-09-29T13:28:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252832339,141,28.0,5252832343,213,1.68,5252832341,212,16.3,5252832337,140,68.8,5252832335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727971111,728,1,2,70,9,59as3grjvj19voay31j3yfgni,1,70.2,29.3,2024-09-29T13:28:21.309Z,2024-09-29T18:15:44Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252832675,212,11.4,5252832673,141,39.5,5252832669,140,78.8,5252832665,56,Center,5252832677,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727971119,729,1,2,70,11,59as3grjvj19voay31j3yfgni,0,77.1,46.6,2024-09-29T13:28:23.965Z,2024-09-29T18:15:48Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252832723,213,5.23,5252832713,56,Center,5252832715,140,80.8,5252832717,141,36.6,5252832719,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727971127,596,8,2,70,12,cftj6g399tknheudaxsdpfdgb,1,19.9,60.6,2024-09-29T13:28:24.411Z,2024-09-29T18:15:54Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5254681057,385,,5252832779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728307665,962,61,2,70,13,59as3grjvj19voay31j3yfgni,1,80.3,49.3,2024-09-29T13:28:25.278Z,2024-09-29T18:16:37Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5254684547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727971201,730,1,2,70,13,59as3grjvj19voay31j3yfgni,1,81.3,46.6,2024-09-29T13:28:25.613Z,2024-09-29T18:15:58Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,1.0,5252833193,141,53.8,5252842277,154,,5252842275,210,16,5252833199,213,0.51,5252833183,140,89.7,5252833181,56,Center,5252842279,22,,5252833473,4,,5252833197,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727971209,731,16,2,70,15,59as3grjvj19voay31j3yfgni,1,89.7,53.4,2024-09-29T13:28:27.117Z,2024-09-29T18:16:12Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5252842417,214,,5252842427,230,93.7,5252842397,154,,5252842395,29,,5252842425,328,,5254682573,395,6.4,5252838581,374,2024-09-29 14:28:26.453,5252842401,55,730,5252842393,80,,5252842409,102,47.7,5254682575,396,5252842413,103,5252838577,20,,5252833225,17,5252833227,56,5252842429,231,52.2,5252833223,22,,4.4,,48.2,Center,5252842421,89,,5252838585,375,70:14.377
2727972863,597,1,2,71,20,cftj6g399tknheudaxsdpfdgb,1,50.1,50.1,2024-09-29T13:29:32.185Z,2024-09-29T13:29:42Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252842179,213,2.86,5252842171,56,Back,5252842173,140,28.4,5252842177,212,23.7,5252842175,141,59.7,5252843355,189,,5252842181,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727972927,598,1,2,71,22,cftj6g399tknheudaxsdpfdgb,1,24.5,44.0,2024-09-29T13:29:34.473Z,2024-09-29T18:16:52Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252842563,56,Back,5252842569,212,13.9,5252842565,140,12.7,5252843545,189,,5252842567,141,53.3,5252842571,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973001,599,1,2,71,24,cftj6g399tknheudaxsdpfdgb,0,11.7,52.1,2024-09-29T13:29:36.682Z,2024-09-29T18:16:55Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252842959,213,5.96,5252842951,56,Center,5252842953,140,55.0,5252842957,212,47.9,5252842961,1,,5252842949,157,,5252842955,141,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973201,732,1,2,71,28,59as3grjvj19voay31j3yfgni,0,44.0,76.3,2024-09-29T13:29:40.848Z,2024-09-29T18:17:03Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5252844001,141,94.6,5252843999,140,77.4,5252844003,212,37.2,5252844005,213,0.34,5252843997,56,Left,5252844007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973335,600,1,2,71,35,cftj6g399tknheudaxsdpfdgb,1,17.9,7.6,2024-09-29T13:29:47.977Z,2024-09-29T18:17:06Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252844657,141,4.7,5252844663,213,6.04,5252844649,56,Back,5252844659,212,8.2,5252844653,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973301,733,83,2,71,38,59as3grjvj19voay31j3yfgni,0,73.9,95.3,2024-09-29T13:29:50.192Z,2024-09-29T13:29:55Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252845337,399,bitixkzgt5p65rlo2bnllcf6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973431,601,1,2,71,39,cftj6g399tknheudaxsdpfdgb,1,20.5,7.6,2024-09-29T13:29:51.225Z,2024-09-29T13:29:54Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5252845201,213,1.90,5252845197,141,29.4,5252845199,212,15.7,5252845193,56,Back,5252845195,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973449,602,1,2,71,42,cftj6g399tknheudaxsdpfdgb,1,14.9,30.7,2024-09-29T13:29:54.538Z,2024-09-29T13:30:00Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252845321,140,16.3,5252845325,212,21.6,5252845323,141,62.4,5252845327,213,1.50,5252845319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973911,603,1,2,71,48,cftj6g399tknheudaxsdpfdgb,1,27.8,56.3,2024-09-29T13:30:00.394Z,2024-09-29T18:17:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,1.0,,5252847693,140,87.4,5252847691,56,Right,5252847703,213,5.85,5252853021,210,15,5252847707,1,,5254687593,155,,5252847695,141,14.1,5252847697,212,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727974729,605,3,2,71,55,cftj6g399tknheudaxsdpfdgb,1,91.2,10.4,2024-09-29T13:30:07.825Z,2024-09-29T18:17:27Z,195o7hchielt14ic49r3k06sq,Serginho,,,5252851881,233,740,5252851843,286,,5252851841,56,Right,5254688663,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727974649,740,45,2,71,55,59as3grjvj19voay31j3yfgni,0,8.8,89.6,2024-09-29T13:30:07.825Z,2024-09-29T13:30:48Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5252851943,233,605,5252851417,56,Back,5252851421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727973919,604,15,2,72,0,cftj6g399tknheudaxsdpfdgb,1,86.2,30.8,2024-09-29T13:30:12.522Z,2024-09-29T13:34:11Z,195o7hchielt14ic49r3k06sq,Serginho,,,5252853035,55,603,5252853047,147,42.6,5252853033,29,,5252853089,233,734,5252847737,56,Center,5252853051,231,47.5,5252852407,82,,5252853049,230,98.8,5252853029,76,,5252853025,121,,5252853045,146,5252852401,72,5252853043,215,,5252847735,63,5252853041,103,5252853039,102,54.6,5252847733,22,,,,93.0,19,,,,,,
2727973935,734,10,2,72,0,59as3grjvj19voay31j3yfgni,1,7.0,57.4,2024-09-29T13:30:12.622Z,2024-09-29T13:31:50Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252847821,56,Back,5252847819,94,,5252853147,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727974241,736,1,2,72,7,59as3grjvj19voay31j3yfgni,1,40.2,68.5,2024-09-29T13:30:19.473Z,2024-09-29T18:17:46Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252849251,56,Left,5252849253,140,63.7,5252849259,213,0.57,5252849255,141,91.8,5252849257,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727974325,737,1,2,72,12,59as3grjvj19voay31j3yfgni,1,77.4,78.7,2024-09-29T13:30:24.481Z,2024-09-29T13:30:28Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252849707,140,81.1,5252849705,56,Center,5252849709,141,52.7,5252849711,212,18.1,5252849713,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727974403,738,1,2,72,16,59as3grjvj19voay31j3yfgni,1,85.3,52.6,2024-09-29T13:30:28.193Z,2024-09-29T18:17:52Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,1.0,5252850109,56,Center,5252850113,141,65.4,5252850111,140,89.6,5252850117,213,1.09,5252857263,154,,5252857257,210,16,5252857269,22,,5252850115,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727974409,739,16,2,72,19,59as3grjvj19voay31j3yfgni,1,91.9,64.8,2024-09-29T13:30:31.466Z,2024-09-29T18:20:33Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252857371,103,1.9,5252854525,375,72:18.599,5252857369,102,45.8,5252854517,72,,5252857361,29,,5252850141,22,,5252854521,374,2024-09-29 14:30:30.675,5252857359,80,,5252857373,214,,5252857365,55,738,5252850145,56,5254691807,396,5252857375,230,98.6,5252857363,154,5252857377,231,5254691805,395,0.7,5252850143,64,,49.1,,Center,53.8,,,,,,
2727976931,607,1,2,73,59,cftj6g399tknheudaxsdpfdgb,1,49.7,49.9,2024-09-29T13:32:11.129Z,2024-09-29T13:32:19Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252863907,279,G,5252863893,140,28.0,5252863891,56,Back,5252863905,213,2.92,5252864823,189,,5252863897,141,57.6,5252863901,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977031,608,1,2,74,3,cftj6g399tknheudaxsdpfdgb,1,28.9,70.6,2024-09-29T13:32:15.641Z,2024-09-29T13:32:20Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252864445,212,15.1,5252864435,56,Back,5252864447,213,1.07,5252864893,189,,5252864443,141,90.0,5252864439,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977087,609,1,2,74,4,cftj6g399tknheudaxsdpfdgb,1,35.8,90.0,2024-09-29T13:32:16.889Z,2024-09-29T13:32:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252864719,56,Back,5252864735,213,4.15,5252864725,141,69.4,5252864731,212,16.6,5252864723,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977165,610,1,2,74,9,cftj6g399tknheudaxsdpfdgb,1,29.8,73.6,2024-09-29T13:32:21.593Z,2024-09-29T13:32:22Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252865145,140,35.0,5252865143,56,Back,5252865147,141,88.9,5252865153,213,1.09,5252865149,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977285,611,1,2,74,10,cftj6g399tknheudaxsdpfdgb,1,35.0,88.9,2024-09-29T13:32:22.233Z,2024-09-29T13:32:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252865781,140,46.2,5252865783,141,93.9,5252865785,212,12.2,5252865787,213,0.28,5252865779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977303,612,61,2,74,14,cftj6g399tknheudaxsdpfdgb,0,62.8,95.7,2024-09-29T13:32:26.808Z,2024-09-29T13:32:27Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252865859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977463,741,56,2,74,16,59as3grjvj19voay31j3yfgni,1,34.5,1.9,2024-09-29T13:32:28.277Z,2024-09-29T13:33:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252866667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977925,613,5,2,74,17,cftj6g399tknheudaxsdpfdgb,0,71.8,101.6,2024-09-29T13:32:29.526Z,2024-09-29T13:37:32Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252874435,233,742,5252869121,347,,5252869119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977525,742,5,2,74,17,59as3grjvj19voay31j3yfgni,1,28.2,-1.6,2024-09-29T13:32:29.526Z,2024-09-29T13:37:32Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252874403,233,613,5252866993,56,Back,5252866995,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977949,743,1,2,74,36,59as3grjvj19voay31j3yfgni,0,27.1,0.0,2024-09-29T13:32:48.998Z,2024-09-29T18:18:47Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252869261,141,10.1,5252869263,212,16.9,5252869255,107,,5252869257,56,Back,5252869265,213,0.50,5252869259,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727977941,614,8,2,74,39,cftj6g399tknheudaxsdpfdgb,1,56.8,87.5,2024-09-29T13:32:51.433Z,2024-09-29T18:18:50Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5254696033,383,,5252869201,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978067,616,1,2,74,41,cftj6g399tknheudaxsdpfdgb,1,61.1,76.9,2024-09-29T13:32:53.673Z,2024-09-29T18:18:53Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252869767,212,7.3,5252869765,141,66.9,5252869769,213,5.07,5252869763,140,63.5,5252869761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978197,617,1,2,74,43,cftj6g399tknheudaxsdpfdgb,1,65.0,63.2,2024-09-29T13:32:55.161Z,2024-09-29T18:18:57Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5252870433,213,4.98,5252870423,56,Center,5252870431,212,29.4,5252870425,140,72.5,5252870427,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978269,618,1,2,74,47,cftj6g399tknheudaxsdpfdgb,1,70.7,18.0,2024-09-29T13:32:59.768Z,2024-09-29T18:19:02Z,195o7hchielt14ic49r3k06sq,Serginho,,,5252870749,141,16.8,5252870745,56,Right,5252870747,140,94.0,5252870751,212,24.5,5252870753,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978333,619,1,2,74,50,cftj6g399tknheudaxsdpfdgb,0,95.4,17.4,2024-09-29T13:33:02.169Z,2024-09-29T18:19:07Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5252871021,155,,5252871031,213,1.72,5252871023,56,Center,5254697261,224,,5252871019,2,,5252871029,212,23.6,5254697267,20,,5252871025,140,92.0,5252871027,141,51.7,5252871409,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978395,744,11,2,74,54,59as3grjvj19voay31j3yfgni,1,9.2,52.2,2024-09-29T13:33:06.102Z,2024-09-29T18:19:08Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252871311,56,Back,5254697353,378,,5252871315,88,,5252871443,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978569,745,1,2,74,55,59as3grjvj19voay31j3yfgni,1,15.2,52.5,2024-09-29T13:33:07.927Z,2024-09-29T13:33:12Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252872221,140,33.0,5252872225,212,20.1,5252872223,141,63.4,5252872217,123,,5252872227,213,0.38,5252872219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978641,746,1,2,75,0,59as3grjvj19voay31j3yfgni,1,45.7,72.3,2024-09-29T13:33:12.262Z,2024-09-29T13:33:15Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252872569,140,53.5,5252872573,212,14.2,5252872575,213,0.95,5252872567,56,Left,5252872571,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978867,747,1,2,75,2,59as3grjvj19voay31j3yfgni,1,52.9,90.6,2024-09-29T13:33:14.870Z,2024-09-29T13:33:22Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5252873681,140,36.6,5252873683,141,71.1,5252873685,212,21.7,5252873687,213,3.80,5252873679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978907,748,1,2,75,10,59as3grjvj19voay31j3yfgni,1,36.7,76.0,2024-09-29T13:33:22.085Z,2024-09-29T13:33:23Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252873837,213,1.22,5252873829,56,Back,5252873831,140,38.9,5252873833,141,85.3,5252873835,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727978991,749,1,2,75,11,59as3grjvj19voay31j3yfgni,1,39.0,88.1,2024-09-29T13:33:23.126Z,2024-09-29T13:33:25Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252874201,212,5.0,5252874197,140,37.0,5252874203,213,4.27,5252874195,56,Back,5252874199,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727979007,750,1,2,75,13,59as3grjvj19voay31j3yfgni,1,36.9,81.1,2024-09-29T13:33:25.670Z,2024-09-29T13:33:26Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252874287,212,2.6,5252874279,56,Back,5252874285,141,83.8,5252874289,213,0.80,5252874283,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
