id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2745544847,202,1,1,20,29,aljua8crr0vkwit0j3m59jw9j,0,59.8,7.6,2024-11-08T18:21:21.821Z,2024-11-08T18:21:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5348942443,140,77.2,5348942441,56,Right,5348942447,212,18.4,5348942445,141,10.4,5348942449,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745544855,200,8,1,20,32,c165yjiny1qnmfdvefxvflnkc,1,19.9,92.9,2024-11-08T18:21:24.738Z,2024-11-08T22:11:37Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348942487,56,Back,5349863405,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745544893,202,1,1,20,33,c165yjiny1qnmfdvefxvflnkc,1,21.5,93.0,2024-11-08T18:21:25.763Z,2024-11-08T18:21:28Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348942677,213,5.84,5348942669,56,Back,5348942675,212,22.6,5348942673,141,78.8,5348942671,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745714393,870,3,1,20,34,c165yjiny1qnmfdvefxvflnkc,0,36.3,74.1,2024-11-08T18:21:27.617Z,2024-11-08T22:11:52Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5349863731,56,Back,5349863733,286,,5349863735,464,,5349863737,467,6rd849oap6uh93wdwjk8590q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745544897,203,4,1,20,36,c165yjiny1qnmfdvefxvflnkc,1,35.9,67.8,2024-11-08T18:21:28.674Z,2024-11-08T18:37:24Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5348942717,265,,5348942779,233,204,5348942713,56,Back,5348942711,13,,5348942715,152,,5348942719,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745544907,204,4,1,20,36,aljua8crr0vkwit0j3m59jw9j,0,64.1,32.2,2024-11-08T18:21:28.675Z,2024-11-08T18:37:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348942803,233,203,5348942747,152,,5348942749,265,,5348942751,285,,5348942745,56,Center,5348942743,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545087,204,1,1,21,6,c165yjiny1qnmfdvefxvflnkc,1,36.8,72.1,2024-11-08T18:21:58.738Z,2024-11-08T18:21:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5348943687,5,,5348943697,212,3.3,5348943691,56,Back,5348943693,140,34.1,5348943699,213,2.58,5348943689,152,,5348943695,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545095,205,1,1,21,6,c165yjiny1qnmfdvefxvflnkc,1,34.1,74.7,2024-11-08T18:21:59.218Z,2024-11-08T18:22:00Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348943729,140,27.2,5348943735,213,4.28,5348943727,56,Back,5348943733,212,17.4,5348943731,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545107,206,1,1,21,7,c165yjiny1qnmfdvefxvflnkc,1,27.2,51.5,2024-11-08T18:22:00.097Z,2024-11-08T18:22:01Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5348943789,212,23.6,5348943785,140,29.2,5348943787,141,17.0,5348943791,213,4.80,5348943783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545137,207,1,1,21,9,c165yjiny1qnmfdvefxvflnkc,1,29.2,17.0,2024-11-08T18:22:01.730Z,2024-11-08T18:22:05Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348943955,212,31.0,5348943957,213,2.35,5348943951,140,8.5,5348943949,56,Back,5348943953,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545151,208,1,1,21,12,c165yjiny1qnmfdvefxvflnkc,1,8.8,48.2,2024-11-08T18:22:05.010Z,2024-11-08T18:22:07Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348944045,213,5.17,5348944039,140,20.6,5348944043,212,28.1,5348944041,141,11.1,5348944037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545165,209,1,1,21,15,c165yjiny1qnmfdvefxvflnkc,1,23.0,8.3,2024-11-08T18:22:07.682Z,2024-11-08T18:22:09Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348944105,56,Back,5348944109,141,21.8,5348944107,140,30.2,5348944113,213,0.88,5348944111,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545171,210,1,1,21,16,c165yjiny1qnmfdvefxvflnkc,1,28.8,21.6,2024-11-08T18:22:09.186Z,2024-11-08T18:22:11Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5348944179,141,22.7,5348944175,56,Back,5348944181,212,10.4,5348944183,213,3.07,5348944177,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545185,211,1,1,21,18,c165yjiny1qnmfdvefxvflnkc,1,18.8,23.7,2024-11-08T18:22:10.674Z,2024-11-08T18:22:15Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348944271,140,7.0,5348944273,141,45.8,5348944275,212,19.5,5348944269,56,Back,5348944277,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545199,212,1,1,21,22,c165yjiny1qnmfdvefxvflnkc,1,12.1,46.9,2024-11-08T18:22:15.138Z,2024-11-08T18:22:19Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348944381,140,31.8,5348944383,141,92.4,5348944389,1,,5348944385,212,37.2,5348944377,155,,5348944379,56,Back,5348944387,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545201,213,50,1,21,26,c165yjiny1qnmfdvefxvflnkc,1,31.8,89.9,2024-11-08T18:22:18.961Z,2024-11-08T18:56:14Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348944393,56,Back,5348944595,233,205,5348944395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545225,205,7,1,21,26,aljua8crr0vkwit0j3m59jw9j,1,68.2,10.1,2024-11-08T18:22:18.962Z,2024-11-08T22:12:16Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5348944507,233,213,5349864129,383,,5348944499,56,Right,5348944501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545247,207,1,1,21,29,aljua8crr0vkwit0j3m59jw9j,1,70.9,7.4,2024-11-08T18:22:22.366Z,2024-11-08T18:22:24Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5348944625,213,0.18,5348944619,140,84.3,5348944623,212,14.3,5348944621,141,11.1,5348944617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545249,208,1,1,21,31,aljua8crr0vkwit0j3m59jw9j,0,84.3,11.1,2024-11-08T18:22:24.029Z,2024-11-08T22:12:22Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5348944637,141,39.1,5348944641,213,1.57,5348944639,212,19.0,5348944629,2,,5348944635,140,84.4,5349864251,386,,5349864253,20,,5349864249,225,,5348944633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545303,215,1,1,21,36,c165yjiny1qnmfdvefxvflnkc,1,12.8,65.1,2024-11-08T18:22:28.706Z,2024-11-08T18:22:30Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5348944911,141,63.7,5348944913,212,11.9,5348944909,140,24.1,5348944915,213,6.20,5348944907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545311,216,50,1,21,36,c165yjiny1qnmfdvefxvflnkc,1,25.0,63.6,2024-11-08T18:22:28.956Z,2024-11-08T23:01:51Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5349904313,233,209,5348944947,285,,5348944945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545299,209,7,1,21,36,aljua8crr0vkwit0j3m59jw9j,1,75.0,36.4,2024-11-08T18:22:28.957Z,2024-11-08T23:01:51Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5348944887,286,,5348944885,56,Center,5349904305,233,216,5349864545,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545319,210,3,1,21,37,aljua8crr0vkwit0j3m59jw9j,1,76.1,35.2,2024-11-08T18:22:30.125Z,2024-11-08T22:12:50Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5348945001,56,Center,5349864611,465,,5348945023,233,217,5348945003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545321,217,45,1,21,37,c165yjiny1qnmfdvefxvflnkc,0,23.9,64.8,2024-11-08T18:22:30.125Z,2024-11-08T19:01:31Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5348945007,285,,5348945043,233,210,5348945005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545451,220,51,1,21,40,c165yjiny1qnmfdvefxvflnkc,1,20.3,59.7,2024-11-08T18:22:33.241Z,2024-11-08T18:24:36Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5348945829,169,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545343,212,15,1,21,40,aljua8crr0vkwit0j3m59jw9j,1,93.0,33.3,2024-11-08T18:22:33.614Z,2024-11-08T22:13:10Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5348945759,103,19,5348945767,147,35.4,5348946261,468,220,5348945131,22,,5348945773,233,218,5348945355,82,,5348945761,215,,5348945135,56,Center,5348945771,231,46.9,5348945133,63,,5349865027,80,5348945765,146,94.2,5348945757,102,5348945769,230,5348945351,20,,5348945763,458,,,,,,,45.3,99.4,,,
2745545347,218,10,1,21,41,c165yjiny1qnmfdvefxvflnkc,1,6.2,62.1,2024-11-08T18:22:33.714Z,2024-11-08T18:22:47Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348945151,56,Back,5348945149,94,,5348945799,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545353,213,6,1,21,41,aljua8crr0vkwit0j3m59jw9j,1,97.6,31.3,2024-11-08T18:22:34.334Z,2024-11-08T18:37:27Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5348945213,75,,5348945271,233,219,5348945211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545367,219,6,1,21,41,c165yjiny1qnmfdvefxvflnkc,0,2.4,68.7,2024-11-08T18:22:34.334Z,2024-11-08T22:14:17Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348945265,73,,5348945299,233,213,5348945263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545907,214,1,1,22,52,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2024-11-08T18:23:45.231Z,2024-11-08T22:13:41Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5348948083,6,,5348948091,140,98.0,5348948081,2,,5348948093,141,44.0,5348948085,155,,5348948095,212,29.6,5348948089,56,Center,5349865419,72,,5348948087,223,,5348948097,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,
2745545961,221,12,1,22,54,c165yjiny1qnmfdvefxvflnkc,1,0.8,58.1,2024-11-08T18:23:46.737Z,2024-11-08T20:14:46Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5348948423,141,62.4,5348948421,140,0.0,5348948425,212,3.5,5348948419,56,Back,5348948429,167,,5348948497,15,,5348948427,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545917,215,6,1,22,55,aljua8crr0vkwit0j3m59jw9j,1,99.5,40.8,2024-11-08T18:23:48.574Z,2024-11-08T18:37:27Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5348983805,233,222,5348948221,56,Center,5348948223,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545963,222,6,1,22,55,c165yjiny1qnmfdvefxvflnkc,0,0.5,59.2,2024-11-08T18:23:48.574Z,2024-11-08T22:14:12Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5348983819,233,215,5348948549,56,Back,5348948551,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546135,216,1,1,23,19,aljua8crr0vkwit0j3m59jw9j,1,99.5,0.5,2024-11-08T18:24:12.143Z,2024-11-08T22:14:08Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,1.0,,5348949453,6,,5348954845,25,,5348954843,154,,5348949455,155,,5348949459,56,Center,5348949467,213,1.64,5348949461,140,97.3,5348949451,2,,5348954841,210,16,5349865907,72,,5348949463,141,5348949469,1,,5348949457,223,5348949465,212,,,,,,,,,,,50.7,,34.2,,,
2745547429,236,44,1,23,21,aljua8crr0vkwit0j3m59jw9j,1,94.4,51.2,2024-11-08T18:24:13.777Z,2024-11-08T18:56:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348956753,286,,5348956751,56,Center,5348957965,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546327,223,44,1,23,21,c165yjiny1qnmfdvefxvflnkc,0,5.6,48.8,2024-11-08T18:24:13.778Z,2024-11-08T18:56:05Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348957981,233,236,5348950615,285,,5348950613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546137,217,16,1,23,23,aljua8crr0vkwit0j3m59jw9j,1,94.8,50.6,2024-11-08T18:24:15.982Z,2024-11-08T22:15:07Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348951721,103,9.5,5348951727,230,99.0,5349866899,214,,5348951729,231,50,5348950979,375,23:22.991,5348950969,15,,5348949479,56,Center,5348954911,55,216,5348951717,76,,5348954907,29,,5348951725,136,5348951719,102,52.5,5348954909,154,5349866351,396,5349866349,395,98.9,5348950975,374,2024-11-08 18:24:15.653,5348950967,25,5348950973,328,,,52.3,5348949477,16,
2745546519,224,1,1,24,22,c165yjiny1qnmfdvefxvflnkc,1,50.1,49.3,2024-11-08T18:25:15.368Z,2024-11-08T19:02:30Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5348952283,189,,5348951753,213,3.14,5348951749,141,49.6,5348951751,212,35.0,5348951745,56,Back,5348951755,1,,5348951747,140,16.8,5348951757,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546521,225,1,1,24,23,c165yjiny1qnmfdvefxvflnkc,0,17.6,49.4,2024-11-08T18:25:16.353Z,2024-11-08T19:02:32Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348951771,212,50.8,5348951773,213,0.33,5348951767,140,63.4,5348951775,1,,5348951763,157,,5348951765,56,Center,5348952369,189,,5348951769,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546531,218,61,1,24,23,aljua8crr0vkwit0j3m59jw9j,1,42.4,12.2,2024-11-08T18:25:16.546Z,2024-11-08T18:56:50Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5349038093,189,,5348951811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546535,219,5,1,24,28,aljua8crr0vkwit0j3m59jw9j,0,42.3,-1.6,2024-11-08T18:25:21.584Z,2024-11-08T19:01:52Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5348951837,233,226,5348951825,56,Back,5348951827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546537,226,5,1,24,28,c165yjiny1qnmfdvefxvflnkc,1,57.7,101.6,2024-11-08T18:25:21.584Z,2024-11-08T19:01:52Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348951829,56,Left,5348952457,189,,5348951833,233,219,5348951831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546575,227,1,1,24,29,c165yjiny1qnmfdvefxvflnkc,1,58.2,100.0,2024-11-08T18:25:22.656Z,2024-11-08T18:25:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348952045,56,Left,5348952049,140,66.7,5348952053,141,87.2,5348952043,107,,5348952061,213,5.45,5348952057,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546581,228,1,1,24,31,c165yjiny1qnmfdvefxvflnkc,0,64.9,87.8,2024-11-08T18:25:23.760Z,2024-11-08T22:15:54Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5348952083,213,5.46,5348952081,212,11.5,5348952075,56,Center,5348952077,140,72.3,5348952079,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546567,221,1,1,24,33,aljua8crr0vkwit0j3m59jw9j,1,22.1,19.4,2024-11-08T18:25:26.303Z,2024-11-08T18:25:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348952017,140,27.9,5348952023,213,0.35,5348952021,212,6.5,5348952015,56,Back,5348952019,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546603,222,1,1,24,34,aljua8crr0vkwit0j3m59jw9j,0,27.9,22.8,2024-11-08T18:25:27.327Z,2024-11-08T18:25:29Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5348952189,140,35.7,5348952195,212,18.5,5348952185,157,,5348952199,1,,5348952191,141,0.0,5348952197,213,5.17,5348952187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546607,223,5,1,24,36,aljua8crr0vkwit0j3m59jw9j,0,37.0,-1.6,2024-11-08T18:25:29.456Z,2024-11-08T19:01:52Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5348952213,56,Back,5348952285,233,229,5348952215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546619,229,5,1,24,36,c165yjiny1qnmfdvefxvflnkc,1,63.0,101.6,2024-11-08T18:25:29.456Z,2024-11-08T19:01:52Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5348952279,233,223,5348952277,347,,5348952275,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546681,230,1,1,24,45,c165yjiny1qnmfdvefxvflnkc,1,60.7,100.0,2024-11-08T18:25:37.968Z,2024-11-08T18:25:41Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348952613,56,Back,5348952623,1,,5348952621,213,3.55,5348952611,107,,5348952615,140,23.1,5348952619,212,43.0,5348952617,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546711,231,1,1,24,48,c165yjiny1qnmfdvefxvflnkc,1,21.6,79.1,2024-11-08T18:25:41.504Z,2024-11-08T18:25:46Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348952775,56,Back,5348952779,141,50.6,5348952777,140,13.2,5348952783,213,4.29,5348952781,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546721,232,1,1,24,53,c165yjiny1qnmfdvefxvflnkc,0,19.2,38.3,2024-11-08T18:25:46.529Z,2024-11-08T18:25:47Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348952809,157,,5348952817,212,26.0,5348952811,56,Back,5348952821,1,,5348952813,140,43.8,5348952819,213,6.16,5348952815,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546749,224,44,1,24,56,aljua8crr0vkwit0j3m59jw9j,1,54.8,67.2,2024-11-08T18:25:48.879Z,2024-11-08T18:56:05Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5348953007,233,233,5348953003,286,,5348953001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546737,233,44,1,24,56,c165yjiny1qnmfdvefxvflnkc,0,45.2,32.8,2024-11-08T18:25:48.880Z,2024-11-08T18:56:06Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348952931,56,Back,5348953017,233,224,5348952933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546755,225,1,1,24,57,aljua8crr0vkwit0j3m59jw9j,0,54.5,64.6,2024-11-08T18:25:49.704Z,2024-11-08T22:16:20Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5348953059,213,0.27,5348953055,141,73.9,5348953057,212,23.4,5348953051,56,Center,5348953049,3,,5348953053,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546767,234,61,1,24,57,c165yjiny1qnmfdvefxvflnkc,1,25.2,23.7,2024-11-08T18:25:50.623Z,2024-11-08T18:57:50Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5349039811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546875,235,1,1,25,5,c165yjiny1qnmfdvefxvflnkc,1,12.1,36.9,2024-11-08T18:25:58.383Z,2024-11-08T18:26:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348953695,212,24.9,5348953689,56,Back,5348953697,213,1.55,5348953691,140,12.6,5348953693,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546933,236,1,1,25,12,c165yjiny1qnmfdvefxvflnkc,1,21.7,67.5,2024-11-08T18:26:05.455Z,2024-11-08T18:26:13Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348954067,212,31.8,5348954069,213,4.74,5348954065,141,20.7,5348954061,56,Back,5348954063,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546957,237,1,1,25,20,c165yjiny1qnmfdvefxvflnkc,1,34.7,21.3,2024-11-08T18:26:13.600Z,2024-11-08T18:26:18Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348954203,140,79.5,5348954201,56,Left,5348954205,141,82.3,5348954209,213,0.72,5348954199,196,,5348954211,1,,5348954207,212,62.7,5348954197,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546959,238,1,1,25,25,c165yjiny1qnmfdvefxvflnkc,0,72.3,62.9,2024-11-08T18:26:18.319Z,2024-11-08T18:26:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348954215,56,Center,5348954217,140,72.5,5348954219,141,62.3,5348954223,213,5.19,5348954221,212,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546967,226,43,1,25,26,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-08T18:26:19.392Z,2024-11-08T22:16:40Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5349867999,144,8,5348954267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745547009,228,1,1,25,27,aljua8crr0vkwit0j3m59jw9j,1,21.5,31.8,2024-11-08T18:26:20.224Z,2024-11-08T18:26:27Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5348954503,213,5.70,5348954499,141,15.9,5348954497,140,37.0,5348954495,56,Back,5348954501,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745547023,229,1,1,25,34,aljua8crr0vkwit0j3m59jw9j,0,72.9,38.3,2024-11-08T18:26:26.896Z,2024-11-08T18:26:28Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5348954617,213,0.50,5348954615,212,19.7,5348954609,56,Center,5348954613,141,52.2,5348954611,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745547029,239,52,1,25,36,c165yjiny1qnmfdvefxvflnkc,1,10.2,44.5,2024-11-08T18:26:29.391Z,2024-11-08T22:16:56Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5349868209,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745547045,240,1,1,25,38,c165yjiny1qnmfdvefxvflnkc,1,13.6,46.7,2024-11-08T18:26:30.992Z,2024-11-08T18:26:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348954797,213,6.21,5348954787,123,,5348954793,141,45.2,5348954791,140,27.7,5348954795,212,14.8,5348954789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745547057,241,1,1,25,40,c165yjiny1qnmfdvefxvflnkc,1,28.3,44.9,2024-11-08T18:26:32.895Z,2024-11-08T18:26:34Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5348954865,212,10.4,5348954867,213,2.21,5348954859,56,Back,5348954863,141,57.2,5348954861,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745547079,242,1,1,25,41,c165yjiny1qnmfdvefxvflnkc,1,21.8,58.4,2024-11-08T18:26:34.656Z,2024-11-08T18:26:37Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5348955003,141,83.0,5348955001,140,13.2,5348955007,213,2.07,5348954999,56,Back,5348955005,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
