id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/15/value,qualifier/17/value
2714967049,472,1,2,45,51,anga7587r1zv4ey71ge9zxol3,0,99.5,99.5,2024-08-30T18:06:02.404Z,2024-08-30T20:06:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181747605,155,,5181747617,213,4.72,5181747613,141,31.5,5182534471,20,,5181747601,2,,5181747609,56,Center,5181747611,140,99.9,5181747619,1,,5181747615,212,46.2,5181747607,223,,5181747603,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967043,423,44,2,45,54,c165yjiny1qnmfdvefxvflnkc,1,1.7000000000000002,65.0,2024-08-30T18:06:06.014Z,2024-08-30T19:09:37Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181747573,285,,5181747789,233,473,5181747571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967059,473,44,2,45,54,anga7587r1zv4ey71ge9zxol3,0,98.3,35.0,2024-08-30T18:06:06.015Z,2024-08-30T19:09:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181747663,56,Center,5181747665,286,,5181747831,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967057,424,12,2,45,55,c165yjiny1qnmfdvefxvflnkc,1,4.2,59.2,2024-08-30T18:06:06.349Z,2024-08-30T18:06:44Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181747645,140,11.2,5181747649,141,68.2,5181747643,56,Back,5181747653,213,0.69,5181747657,15,,5181747651,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967097,425,12,2,45,56,c165yjiny1qnmfdvefxvflnkc,1,9.6,69.0,2024-08-30T18:06:07.966Z,2024-08-30T18:06:09Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181747933,140,10.3,5181747963,15,,5181747939,212,21.7,5181747937,141,100.0,5181747929,56,Back,5181747943,213,1.54,5181748053,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967113,426,5,2,45,57,c165yjiny1qnmfdvefxvflnkc,0,11.4,101.3,2024-08-30T18:06:08.719Z,2024-08-30T18:07:55Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181748573,233,474,5181748027,347,,5181748025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967183,474,5,2,45,57,anga7587r1zv4ey71ge9zxol3,1,88.6,-1.3,2024-08-30T18:06:08.719Z,2024-08-30T18:07:55Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5181748413,347,,5181748475,233,426,5181748411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967763,475,1,2,46,21,anga7587r1zv4ey71ge9zxol3,0,86.4,0.0,2024-08-30T18:06:33.154Z,2024-08-30T18:06:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181751655,56,Center,5181751661,212,30.5,5181751667,1,,5181751665,213,1.24,5181751657,140,95.8,5181751653,107,,5181751659,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967773,476,43,2,46,25,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-30T18:06:36.781Z,2024-08-30T18:06:54Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181751729,56,Center,5181754059,144,44,5181751731,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967841,427,12,2,46,26,c165yjiny1qnmfdvefxvflnkc,1,4.3,50.5,2024-08-30T18:06:37.686Z,2024-08-30T19:08:49Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181752039,140,0.0,5181752045,213,2.09,5181752037,56,Back,5181752043,212,11.1,5181752119,167,,5181752041,141,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967849,428,6,2,46,27,c165yjiny1qnmfdvefxvflnkc,0,0.0,64.2,2024-08-30T18:06:38.541Z,2024-08-30T20:07:19Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181752217,73,,5181752391,233,477,5181752215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714967811,477,6,2,46,27,anga7587r1zv4ey71ge9zxol3,1,100.0,35.8,2024-08-30T18:06:38.541Z,2024-08-30T18:07:58Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181752251,233,428,5181752167,75,,5181752165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968623,478,1,2,46,53,anga7587r1zv4ey71ge9zxol3,1,99.5,0.5,2024-08-30T18:07:04.742Z,2024-08-30T20:07:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181756195,213,1.94,5181756169,6,,5181756199,1,,5181756185,141,68.8,5181756179,56,Center,5181756171,155,,5181756181,140,82.2,5182536269,20,,5181756189,212,49.9,5181756175,224,,5181756167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968709,479,1,2,46,58,anga7587r1zv4ey71ge9zxol3,0,81.5,75.0,2024-08-30T18:07:09.572Z,2024-08-30T20:07:30Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181756639,212,20.5,5182536665,20,,5181756631,140,92.0,5181756623,155,,5182536663,223,,5181756635,141,49.6,5181756627,56,Center,5181756641,213,5.28,5181756619,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968833,430,44,2,46,59,c165yjiny1qnmfdvefxvflnkc,1,8.4,48.0,2024-08-30T18:07:10.683Z,2024-08-30T20:07:44Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181757381,56,Back,5181757463,233,480,5181757383,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968725,480,44,2,46,59,anga7587r1zv4ey71ge9zxol3,0,91.6,52.0,2024-08-30T18:07:10.684Z,2024-08-30T20:07:47Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5181756725,286,,5181757519,233,430,5181756721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968715,429,12,2,47,0,c165yjiny1qnmfdvefxvflnkc,1,8.3,47.2,2024-08-30T18:07:11.280Z,2024-08-30T18:07:12Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181756695,15,,5181756659,141,31.3,5181756657,140,21.0,5181756663,213,5.60,5181756655,56,Back,5181756661,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968797,481,4,2,47,3,anga7587r1zv4ey71ge9zxol3,1,76.8,66.0,2024-08-30T18:07:15.045Z,2024-08-30T18:07:56Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5181757263,286,,5181757259,152,,5181757255,13,,5181757261,265,,5181757257,56,Center,5181757765,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714968847,431,4,2,47,3,c165yjiny1qnmfdvefxvflnkc,0,23.2,34.0,2024-08-30T18:07:15.046Z,2024-08-30T18:07:57Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181757635,265,,5181757629,13,,5181757631,56,Back,5181757637,285,,5181757785,233,481,5181760991,55,432,5181757633,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714969399,432,17,2,47,27,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-30T18:07:38.417Z,2024-08-30T18:07:41Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181760945,55,431,5181760941,13,243,5181760937,393,,5181760933,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970471,482,15,2,48,3,anga7587r1zv4ey71ge9zxol3,1,74.7,67.5,2024-08-30T18:08:14.772Z,2024-08-30T20:08:18Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181766745,78,,5181766755,147,50.2,5181765917,56,Center,5181766791,233,433,5181765913,26,,5181766115,20,,5181766751,458,,5181766749,103,9.5,5181765915,18,,5181766747,102,50.6,5181766753,146,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970499,433,10,2,48,3,c165yjiny1qnmfdvefxvflnkc,1,2.7,49.5,2024-08-30T18:08:14.872Z,2024-08-30T20:08:22Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181766517,233,482,5182538961,376,,5181766079,56,Back,5181766445,177,,5181766075,182,,5182538959,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970517,434,52,2,48,6,c165yjiny1qnmfdvefxvflnkc,1,2.7,49.5,2024-08-30T18:08:17.601Z,2024-08-30T20:08:26Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5182539085,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970649,435,1,2,48,11,c165yjiny1qnmfdvefxvflnkc,1,13.2,46.9,2024-08-30T18:08:22.722Z,2024-08-30T18:08:24Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181766967,140,30.8,5181766999,287,,5181767067,189,,5181766963,123,,5181766969,141,18.5,5181766965,56,Back,5181766971,212,26.7,5181766973,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970727,436,1,2,48,13,c165yjiny1qnmfdvefxvflnkc,1,30.8,18.5,2024-08-30T18:08:25.106Z,2024-08-30T18:08:27Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181767415,140,59.4,5181767417,141,19.0,5181767419,212,30.0,5181767413,56,Right,5181767421,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970793,437,1,2,48,16,c165yjiny1qnmfdvefxvflnkc,1,61.0,28.6,2024-08-30T18:08:27.314Z,2024-08-30T18:08:29Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5181767749,56,Center,5181767753,141,50.9,5181767751,140,65.7,5181767757,213,1.26,5181767755,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970857,438,1,2,48,18,c165yjiny1qnmfdvefxvflnkc,1,65.7,50.9,2024-08-30T18:08:29.634Z,2024-08-30T18:08:31Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181768061,140,71.8,5181768067,213,5.59,5181768063,141,43.0,5181768065,212,8.4,5181768059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970863,439,61,2,48,18,c165yjiny1qnmfdvefxvflnkc,0,76.8,46.6,2024-08-30T18:08:29.698Z,2024-08-30T18:14:26Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181768091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970937,483,3,2,48,22,anga7587r1zv4ey71ge9zxol3,0,30.8,47.8,2024-08-30T18:08:33.745Z,2024-08-30T21:04:56Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5182540101,464,,5181768461,56,Back,5182622201,233,440,5181768463,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714970963,440,7,2,48,22,c165yjiny1qnmfdvefxvflnkc,1,69.2,52.2,2024-08-30T18:08:33.746Z,2024-08-30T20:08:56Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181768699,233,483,5181768561,286,,5182540349,383,,5181768559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714982203,511,1,2,48,24,c165yjiny1qnmfdvefxvflnkc,1,69.0,52.1,2024-08-30T18:08:35.951Z,2024-08-30T18:15:55Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181830397,212,4.3,5181830391,56,Center,5181830395,141,58.3,5181830399,213,1.72,5181830393,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971065,442,1,2,48,25,c165yjiny1qnmfdvefxvflnkc,1,68.0,82.4,2024-08-30T18:08:37.058Z,2024-08-30T18:08:39Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5181769155,56,Center,5181769161,212,6.1,5181769163,213,3.90,5181769157,140,63.8,5181769159,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971133,443,1,2,48,27,c165yjiny1qnmfdvefxvflnkc,1,61.9,71.9,2024-08-30T18:08:38.802Z,2024-08-30T18:08:42Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181769515,140,68.8,5181769523,212,14.0,5181769511,56,Center,5181769519,141,54.3,5181769525,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971137,444,50,2,48,30,c165yjiny1qnmfdvefxvflnkc,1,69.4,57.6,2024-08-30T18:08:41.939Z,2024-08-30T20:00:43Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181769543,286,,5181769767,233,484,5181769541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971159,484,7,2,48,30,anga7587r1zv4ey71ge9zxol3,1,30.6,42.4,2024-08-30T18:08:41.940Z,2024-08-30T20:09:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181769663,56,Back,5181769729,233,444,5181769665,285,,5182540981,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971231,486,1,2,48,32,anga7587r1zv4ey71ge9zxol3,1,32.9,46.9,2024-08-30T18:08:44.105Z,2024-08-30T18:08:46Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5181770043,141,31.2,5181770039,56,Back,5181770045,212,11.9,5181770047,213,4.26,5181770041,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971251,487,1,2,48,34,anga7587r1zv4ey71ge9zxol3,1,26.9,31.5,2024-08-30T18:08:45.980Z,2024-08-30T18:09:09Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181770149,213,6.17,5181770143,140,38.6,5181770141,56,Back,5181770147,212,12.4,5181770145,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971293,488,1,2,48,35,anga7587r1zv4ey71ge9zxol3,1,38.7,28.9,2024-08-30T18:08:46.883Z,2024-08-30T18:09:21Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181770359,156,,5181770335,141,8.9,5181770333,140,29.3,5181770339,213,4.08,5181770337,212,16.8,5181770331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971383,489,1,2,48,38,anga7587r1zv4ey71ge9zxol3,0,30.1,9.7,2024-08-30T18:08:49.206Z,2024-08-30T18:09:18Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5181770839,141,18.2,5181770843,213,0.13,5181770841,212,44.3,5181770837,140,71.9,5181770835,56,Right,5181770845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971471,445,1,2,48,42,c165yjiny1qnmfdvefxvflnkc,1,26.0,87.6,2024-08-30T18:08:53.747Z,2024-08-30T18:08:54Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181771277,141,67.0,5181771275,140,8.8,5181771273,56,Back,5181771279,212,22.9,5181771281,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971529,446,1,2,48,43,c165yjiny1qnmfdvefxvflnkc,0,7.4,65.3,2024-08-30T18:08:54.835Z,2024-08-30T18:08:56Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181771605,141,52.1,5181771611,1,,5181771607,212,27.6,5181771601,56,Back,5181771599,157,,5181771603,140,32.3,5181771609,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971603,490,1,2,48,46,anga7587r1zv4ey71ge9zxol3,0,67.0,40.0,2024-08-30T18:08:57.325Z,2024-08-30T18:09:01Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181771989,141,62.1,5181771983,3,,5181771993,213,0.93,5181771987,140,77.7,5181771985,56,Center,5181771991,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971819,448,1,2,48,53,c165yjiny1qnmfdvefxvflnkc,1,22.6,29.8,2024-08-30T18:09:04.723Z,2024-08-30T18:09:10Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5181773141,212,12.9,5181773137,140,30.8,5181773135,56,Back,5181773139,141,44.0,5181773143,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714971849,449,1,2,48,58,c165yjiny1qnmfdvefxvflnkc,1,44.1,54.4,2024-08-30T18:09:09.987Z,2024-08-30T18:09:12Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181773317,141,88.5,5181773319,212,27.9,5181773313,56,Left,5181773321,213,0.98,5181773315,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972009,450,1,2,49,1,c165yjiny1qnmfdvefxvflnkc,1,57.3,87.2,2024-08-30T18:09:12.531Z,2024-08-30T18:09:19Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181774161,213,4.40,5181774155,140,51.8,5181774159,212,18.5,5181774153,56,Center,5181774157,141,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972095,451,1,2,49,8,c165yjiny1qnmfdvefxvflnkc,1,55.4,63.0,2024-08-30T18:09:19.267Z,2024-08-30T18:09:33Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,1.0,,5181776001,210,15,5181774699,56,Center,5181774705,212,35.1,5181776003,154,,5181774697,155,,5181774707,213,5.84,5181774701,140,85.6,5181774703,141,40.8,5181774709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972101,452,15,2,49,11,c165yjiny1qnmfdvefxvflnkc,1,88.6,41.9,2024-08-30T18:09:22.931Z,2024-08-30T20:10:06Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5181776025,103,2.5,5181776013,78,,5182210923,214,,5181776029,328,,5181775239,20,,5181776027,108,,5181776059,233,491,5181776031,146,97.3,5181774737,17,,5181776017,154,,5181774735,22,,5181776033,147,5182543173,391,,48.9,5181776015,29,5181776019,55,451,5181774739,56,5181776023,102,50.3,,,,,,,,,Center,
2714972115,491,10,2,49,11,anga7587r1zv4ey71ge9zxol3,1,4.2,54.0,2024-08-30T18:09:23.031Z,2024-08-30T20:10:09Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5181775077,177,,5181774851,56,Back,5182543325,376,,5181775081,180,,5181775299,233,452,5181774849,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972159,492,52,2,49,13,anga7587r1zv4ey71ge9zxol3,1,4.2,54.0,2024-08-30T18:09:24.455Z,2024-08-30T20:10:11Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5182543475,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972333,493,1,2,49,21,anga7587r1zv4ey71ge9zxol3,1,3.3,53.3,2024-08-30T18:09:32.611Z,2024-08-30T18:09:35Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5181776195,212,14.0,5181776187,123,,5181776191,140,7.8,5181776197,213,5.06,5181776189,56,Back,5181776193,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972401,494,1,2,49,24,anga7587r1zv4ey71ge9zxol3,1,7.8,33.6,2024-08-30T18:09:35.204Z,2024-08-30T18:09:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181776559,213,5.53,5181776553,140,26.0,5181776551,56,Back,5181776557,212,26.2,5181776555,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972437,495,1,2,49,26,anga7587r1zv4ey71ge9zxol3,1,26.7,7.6,2024-08-30T18:09:37.827Z,2024-08-30T18:09:39Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181776763,140,23.5,5181776769,213,1.96,5181776767,212,9.0,5181776761,56,Back,5181776765,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972477,496,1,2,49,28,anga7587r1zv4ey71ge9zxol3,0,23.5,21.8,2024-08-30T18:09:39.533Z,2024-08-30T20:10:24Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181776969,213,0.03,5181776963,140,54.4,5181776967,212,32.5,5181776961,56,Center,5181776965,141,23.1,5181776971,1,,5182544111,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972565,454,1,2,49,31,c165yjiny1qnmfdvefxvflnkc,0,52.0,81.4,2024-08-30T18:09:42.980Z,2024-08-30T18:09:43Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181777417,141,77.8,5181777405,155,,5181777413,140,54.9,5181777421,212,3.9,5181777425,213,5.61,5181777409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972585,497,61,2,49,31,anga7587r1zv4ey71ge9zxol3,1,42.8,15.2,2024-08-30T18:09:43.119Z,2024-08-30T18:09:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5181777553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972719,455,1,2,49,33,c165yjiny1qnmfdvefxvflnkc,1,56.2,77.7,2024-08-30T18:09:44.788Z,2024-08-30T18:09:48Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181778155,141,86.7,5181778157,212,24.5,5181778151,56,Back,5181778149,155,,5181778159,213,2.89,5181778153,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972815,456,1,2,49,37,c165yjiny1qnmfdvefxvflnkc,1,36.4,77.4,2024-08-30T18:09:48.836Z,2024-08-30T18:09:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5181778673,141,56.0,5181778669,56,Back,5181778681,213,4.22,5181778671,140,28.9,5181778677,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972931,457,1,2,49,40,c165yjiny1qnmfdvefxvflnkc,1,29.5,55.2,2024-08-30T18:09:51.861Z,2024-08-30T18:09:57Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181779385,212,41.4,5181779379,56,Right,5181779381,140,52.3,5181779387,213,5.33,5181779383,141,5.5,5181779389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714972993,458,1,2,49,45,c165yjiny1qnmfdvefxvflnkc,0,52.1,5.2,2024-08-30T18:09:57.125Z,2024-08-30T18:09:59Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181779713,141,27.8,5181779719,1,,5181779717,213,0.35,5181779711,140,92.4,5181779709,56,Center,5181779715,212,45.0,5181779707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714973073,498,12,2,49,49,anga7587r1zv4ey71ge9zxol3,1,14.1,72.1,2024-08-30T18:10:00.573Z,2024-08-30T18:10:03Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181780127,213,1.13,5181780119,141,100.0,5181780123,212,22.1,5181780117,140,23.1,5181780197,167,,5181780115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714973457,459,5,2,49,51,c165yjiny1qnmfdvefxvflnkc,1,77.9,-1.4,2024-08-30T18:10:02.965Z,2024-08-30T19:10:07Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181782155,347,,5181782181,233,499,5181782153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714973085,499,5,2,49,51,anga7587r1zv4ey71ge9zxol3,0,22.1,101.4,2024-08-30T18:10:02.965Z,2024-08-30T19:10:08Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181782193,233,459,5181780183,56,Back,5181780185,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714973489,460,1,2,50,6,c165yjiny1qnmfdvefxvflnkc,1,78.2,0.0,2024-08-30T18:10:17.733Z,2024-08-30T18:10:19Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5181782359,212,12.4,5181782353,56,Right,5181782351,107,,5181782357,141,8.1,5181782361,213,0.59,5181782355,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714973591,461,1,2,50,8,c165yjiny1qnmfdvefxvflnkc,1,88.0,8.1,2024-08-30T18:10:19.494Z,2024-08-30T18:10:24Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5181782903,213,5.84,5181782891,140,93.0,5181782889,56,Right,5181782899,212,5.8,5181782895,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714973629,462,1,2,50,12,c165yjiny1qnmfdvefxvflnkc,0,94.4,4.4,2024-08-30T18:10:23.925Z,2024-08-30T20:11:01Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5181783137,141,43.6,5181783131,155,,5181783139,212,27.5,5182545429,224,,5181783133,56,Center,5181783135,140,100.0,5182545431,20,,5181783141,213,1.32,5181783129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
