id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2786061245,85,1,1,7,6,ahnt9ejgwj58ul8auzdvi3czf,1,89.8,91.6,2025-03-09T13:07:50.194Z,2025-03-09T19:15:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5569178479,56,Left,5569178481,140,79.0,5569178485,212,13.5,5569178487,213,3.72,5569178483,141,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061293,86,1,1,7,7,ahnt9ejgwj58ul8auzdvi3czf,1,79.0,80.7,2025-03-09T13:07:51.187Z,2025-03-09T13:07:54Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569178703,56,Center,5569178709,140,89.3,5569178729,213,5.70,5569178715,141,70.3,5569178721,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061311,87,61,1,7,10,ahnt9ejgwj58ul8auzdvi3czf,0,83.1,69.1,2025-03-09T13:07:54.322Z,2025-03-09T19:16:17Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569178817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061329,69,12,1,7,11,anga7587r1zv4ey71ge9zxol3,1,18.1,24.2,2025-03-09T13:07:55.043Z,2025-03-09T20:11:01Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5571050153,140,19.1,5571245797,233,88,5571050155,141,25.4,5571050159,213,0.66,5571050157,212,1.3,5569178915,56,Back,5571050737,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061355,88,74,1,7,11,ahnt9ejgwj58ul8auzdvi3czf,1,77.8,75.8,2025-03-09T13:07:55.044Z,2025-03-09T20:11:01Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5571050465,285,,5571245815,233,69,5569179065,56,Center,5571050583,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786403733,931,1,1,7,12,ahnt9ejgwj58ul8auzdvi3czf,1,79.3,67.7,2025-03-09T13:07:56.001Z,2025-03-09T19:17:23Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5571056183,140,89.0,5571056185,141,75.2,5571056187,212,11.4,5571056189,213,0.46,5571056181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061367,89,61,1,7,14,ahnt9ejgwj58ul8auzdvi3czf,0,91.8,70.3,2025-03-09T13:07:57.666Z,2025-03-09T13:07:58Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569179141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061389,70,12,1,7,14,anga7587r1zv4ey71ge9zxol3,1,8.4,28.3,2025-03-09T13:07:57.913Z,2025-03-09T13:08:00Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569179319,167,,5569179241,212,21.5,5569179237,140,15.2,5569179239,141,0.0,5569179243,213,5.05,5569179235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061399,71,5,1,7,15,anga7587r1zv4ey71ge9zxol3,0,15.0,-1.8,2025-03-09T13:07:58.738Z,2025-03-09T13:10:31Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569180619,233,90,5569179311,56,Back,5569179313,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061625,90,5,1,7,15,ahnt9ejgwj58ul8auzdvi3czf,1,85.0,101.8,2025-03-09T13:07:58.738Z,2025-03-09T13:10:30Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569180547,56,Left,5569180549,347,,5569180591,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061709,91,1,1,7,30,ahnt9ejgwj58ul8auzdvi3czf,1,79.2,100.0,2025-03-09T13:08:14.482Z,2025-03-09T13:08:19Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569180961,56,Left,5569180957,107,,5569180971,1,,5569180965,141,85.0,5569180969,213,3.55,5569180967,212,28.8,5569180963,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061757,92,1,1,7,36,ahnt9ejgwj58ul8auzdvi3czf,1,44.2,74.6,2025-03-09T13:08:19.778Z,2025-03-09T13:08:22Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569181241,56,Back,5569181249,213,4.86,5569181243,140,47.2,5569181247,212,21.8,5569181245,141,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061799,93,1,1,7,39,ahnt9ejgwj58ul8auzdvi3czf,1,47.2,42.4,2025-03-09T13:08:22.626Z,2025-03-09T13:08:25Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569181431,140,26.8,5569181429,56,Back,5569181437,213,2.76,5569181435,212,23.0,5569181433,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061879,94,1,1,7,41,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,54.9,2025-03-09T13:08:25.378Z,2025-03-09T13:08:30Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5569181933,213,0.70,5569181931,212,16.9,5569181925,140,39.1,5569181923,56,Back,5569181929,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061933,95,1,1,7,47,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,69.4,2025-03-09T13:08:30.722Z,2025-03-09T13:08:34Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569182213,213,4.58,5569182205,56,Back,5569182211,212,28.6,5569182207,140,37.8,5569182209,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061969,96,1,1,7,50,ahnt9ejgwj58ul8auzdvi3czf,1,41.6,26.6,2025-03-09T13:08:34.306Z,2025-03-09T13:08:36Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569182351,56,Back,5569182357,212,16.9,5569182359,213,1.33,5569182353,140,45.4,5569182355,141,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061993,97,1,1,7,52,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,48.1,2025-03-09T13:08:36.129Z,2025-03-09T13:08:37Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569182443,213,4.50,5569182435,56,Back,5569182439,141,25.4,5569182437,140,43.2,5569182441,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062011,98,1,1,7,53,ahnt9ejgwj58ul8auzdvi3czf,1,43.8,25.2,2025-03-09T13:08:37.170Z,2025-03-09T13:08:38Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569182513,141,42.9,5569182519,213,0.93,5569182517,212,15.0,5569182507,56,Center,5569182509,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062021,99,1,1,7,54,ahnt9ejgwj58ul8auzdvi3czf,0,52.3,42.9,2025-03-09T13:08:37.985Z,2025-03-09T13:08:39Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569182599,56,Right,5569182607,213,5.02,5569182603,141,0.0,5569182605,212,31.7,5569182601,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062063,72,5,1,7,56,anga7587r1zv4ey71ge9zxol3,1,39.2,101.6,2025-03-09T13:08:39.741Z,2025-03-09T13:10:31Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569182819,233,100,5569182797,347,,5569182795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062025,100,5,1,7,56,ahnt9ejgwj58ul8auzdvi3czf,0,60.8,-1.6,2025-03-09T13:08:39.741Z,2025-03-09T13:08:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569182631,56,Right,5569182633,347,,5569182841,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062299,73,1,1,8,13,anga7587r1zv4ey71ge9zxol3,1,41.2,100.0,2025-03-09T13:08:56.666Z,2025-03-09T13:08:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569183969,141,86.8,5569183967,140,67.0,5569183971,212,28.8,5569183965,56,Left,5569183975,1,,5569183963,107,,5569183973,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062303,74,1,1,8,15,anga7587r1zv4ey71ge9zxol3,0,64.9,86.9,2025-03-09T13:08:59.210Z,2025-03-09T13:08:59Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5569183995,213,4.77,5569183993,212,8.9,5569183987,56,Center,5569183991,141,73.9,5569183989,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062305,101,8,1,8,16,ahnt9ejgwj58ul8auzdvi3czf,1,41.9,20.7,2025-03-09T13:08:59.795Z,2025-03-09T19:17:23Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5571056201,385,,5569184005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062391,75,1,1,8,20,anga7587r1zv4ey71ge9zxol3,1,60.7,52.7,2025-03-09T13:09:03.657Z,2025-03-09T13:09:06Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5569184575,140,75.7,5569184581,213,5.35,5569184573,56,Center,5569184579,212,26.5,5569184577,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062401,76,1,1,8,23,anga7587r1zv4ey71ge9zxol3,0,79.8,19.4,2025-03-09T13:09:06.522Z,2025-03-09T19:18:21Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569184629,141,23.4,5569184713,236,,5569184631,212,6.1,5571058661,224,,5569184621,2,,5571058663,20,,5569184719,286,,5569184633,213,0.46,5569184627,140,5569184625,56,Center,5569184715,233,,,,,,,,,,,,,,,,,102,85.0,,,,,
2786062417,102,12,1,8,23,ahnt9ejgwj58ul8auzdvi3czf,1,17.9,74.6,2025-03-09T13:09:06.622Z,2025-03-09T13:09:09Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569184735,233,76,5569184705,185,,5569184707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062565,77,5,1,8,24,anga7587r1zv4ey71ge9zxol3,1,90.6,-1.8,2025-03-09T13:09:08.378Z,2025-03-09T13:10:31Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569185491,56,Right,5569185523,233,103,5569185493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062449,103,5,1,8,24,ahnt9ejgwj58ul8auzdvi3czf,0,9.4,101.8,2025-03-09T13:09:08.378Z,2025-03-09T13:10:31Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569184885,347,,5569184883,56,Back,5569185547,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062625,78,1,1,8,35,anga7587r1zv4ey71ge9zxol3,1,78.2,0.0,2025-03-09T13:09:18.841Z,2025-03-09T13:09:22Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569185843,141,5.9,5569185841,140,74.4,5569185847,213,2.22,5569185839,56,Right,5569185837,107,,5569185845,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062693,79,1,1,8,41,anga7587r1zv4ey71ge9zxol3,1,76.0,15.8,2025-03-09T13:09:25.385Z,2025-03-09T13:09:27Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5569186255,140,80.9,5569186259,212,9.7,5569186257,141,3.7,5569186253,56,Right,5569186261,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062823,80,1,1,8,44,anga7587r1zv4ey71ge9zxol3,1,80.4,4.9,2025-03-09T13:09:27.641Z,2025-03-09T13:09:33Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569186835,140,90.0,5569186839,212,10.1,5569186837,141,6.1,5569186833,56,Right,5569186841,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062829,81,61,1,8,49,anga7587r1zv4ey71ge9zxol3,0,90.7,2.6,2025-03-09T13:09:33.433Z,2025-03-09T13:09:33Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5569186891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062849,82,50,1,8,50,anga7587r1zv4ey71ge9zxol3,1,96.4,9.3,2025-03-09T13:09:34.304Z,2025-03-09T13:30:19Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5569187225,233,104,5569187017,286,,5569187015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062889,104,7,1,8,50,ahnt9ejgwj58ul8auzdvi3czf,1,3.6,90.7,2025-03-09T13:09:34.305Z,2025-03-09T19:18:49Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569187195,233,82,5571062859,384,,5571063011,178,,5569187155,285,,5569187151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062875,83,83,1,8,52,anga7587r1zv4ey71ge9zxol3,0,88.2,4.1,2025-03-09T13:09:36.185Z,2025-03-09T13:09:40Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5569187449,399,89xit2bryc0g4yhqina7akjkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062923,105,1,1,8,53,ahnt9ejgwj58ul8auzdvi3czf,1,13.0,94.3,2025-03-09T13:09:37.026Z,2025-03-09T19:18:58Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569187351,212,16.3,5569187349,141,94.3,5569187347,140,28.5,5569187345,56,Back,5569187353,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062927,106,50,1,8,55,ahnt9ejgwj58ul8auzdvi3czf,1,24.4,95.0,2025-03-09T13:09:38.840Z,2025-03-09T13:30:19Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569187377,56,Back,5569187379,285,,5569187471,233,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062919,84,7,1,8,55,anga7587r1zv4ey71ge9zxol3,0,75.6,5.0,2025-03-09T13:09:38.841Z,2025-03-09T19:19:16Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5571065175,385,,5571064579,178,,5569187327,56,Right,5569187427,233,106,5569187329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062949,107,61,1,8,57,ahnt9ejgwj58ul8auzdvi3czf,1,28.5,94.3,2025-03-09T13:09:40.701Z,2025-03-09T13:09:40Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569187493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062991,86,1,1,8,58,anga7587r1zv4ey71ge9zxol3,1,79.4,4.1,2025-03-09T13:09:42.281Z,2025-03-09T13:09:43Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569187707,140,77.7,5569187709,141,9.7,5569187705,56,Right,5569187711,212,4.2,5569187713,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063005,87,1,1,9,0,anga7587r1zv4ey71ge9zxol3,0,77.1,8.9,2025-03-09T13:09:43.769Z,2025-03-09T13:09:44Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569187761,141,8.3,5569187763,212,7.7,5569187765,213,6.23,5569187759,140,84.4,5569187757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062995,108,1,1,9,1,ahnt9ejgwj58ul8auzdvi3czf,0,14.1,92.3,2025-03-09T13:09:45.298Z,2025-03-09T13:17:52Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569187731,140,42.2,5569187725,157,,5569187729,56,Back,5569187739,213,5.89,5569187735,212,32.0,5569187733,141,74.1,5569187743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063045,88,1,1,9,2,anga7587r1zv4ey71ge9zxol3,0,65.7,20.0,2025-03-09T13:09:45.801Z,2025-03-09T19:19:39Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569187961,141,15.6,5569187959,140,85.9,5569187957,56,Right,5569187965,213,6.14,5569187963,212,21.4,5569187955,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063107,109,1,1,9,2,ahnt9ejgwj58ul8auzdvi3czf,1,20.5,71.0,2025-03-09T13:09:46.418Z,2025-03-09T13:09:50Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569188343,141,90.7,5569188341,140,35.0,5569188345,212,20.3,5569188339,56,Back,5569188337,3,,5569188347,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063151,110,1,1,9,6,ahnt9ejgwj58ul8auzdvi3czf,1,21.6,85.0,2025-03-09T13:09:49.890Z,2025-03-09T19:19:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569188563,56,Back,5569188561,3,,5569188571,213,6.24,5569188565,140,36.8,5569188569,212,16.0,5569188567,141,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786406055,932,1,1,9,7,ahnt9ejgwj58ul8auzdvi3czf,1,28.9,86.2,2025-03-09T13:09:51.003Z,2025-03-09T19:20:14Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5571069403,212,14.0,5571069401,141,72.0,5571069397,56,Back,5571069405,213,5.52,5571069399,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063157,111,61,1,9,9,ahnt9ejgwj58ul8auzdvi3czf,0,48.3,64.2,2025-03-09T13:09:52.770Z,2025-03-09T19:20:15Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5569188613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063211,89,1,1,9,9,anga7587r1zv4ey71ge9zxol3,0,49.2,53.9,2025-03-09T13:09:52.937Z,2025-03-09T19:20:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569188867,213,0.26,5569188863,141,59.3,5569188865,212,14.4,5569188859,56,Center,5569188861,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063221,90,4,1,9,12,anga7587r1zv4ey71ge9zxol3,1,62.9,63.1,2025-03-09T13:09:56.432Z,2025-03-09T13:11:45Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569188911,286,,5569188905,56,Center,5569188907,152,,5569198043,295,,5569189033,233,112,5569188903,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063205,112,4,1,9,12,ahnt9ejgwj58ul8auzdvi3czf,0,37.1,36.9,2025-03-09T13:09:56.433Z,2025-03-09T13:11:45Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569189023,152,,5569189067,233,90,5569189025,285,,5569189017,13,,5569189019,295,,5569189021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063793,91,1,1,9,46,anga7587r1zv4ey71ge9zxol3,0,66.4,72.9,2025-03-09T13:10:30.408Z,2025-03-09T19:20:34Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569191915,140,96.1,5569191921,213,5.53,5569191919,212,42.6,5569191917,141,30.3,5569191909,155,,5569191907,5,,5569191911,152,,5569191913,56,Center,5569191923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063863,113,12,1,9,50,ahnt9ejgwj58ul8auzdvi3czf,1,3.5,67.5,2025-03-09T13:10:34.401Z,2025-03-09T13:10:36Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569192251,141,57.4,5569192249,140,16.6,5569192255,213,5.82,5569192247,56,Back,5569192253,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063893,114,12,1,9,52,ahnt9ejgwj58ul8auzdvi3czf,1,16.6,57.4,2025-03-09T13:10:36.418Z,2025-03-09T13:10:38Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569192401,141,53.1,5569192403,212,6.1,5569192399,140,21.7,5569192405,213,5.78,5569192397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786063897,92,61,1,9,53,anga7587r1zv4ey71ge9zxol3,0,72.0,52.5,2025-03-09T13:10:37.121Z,2025-03-09T19:21:50Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5569192423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064053,116,1,1,9,55,ahnt9ejgwj58ul8auzdvi3czf,1,29.2,47.2,2025-03-09T13:10:39.265Z,2025-03-09T13:10:49Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569193287,1,,5569193285,213,0.85,5569193281,141,95.6,5569193277,56,Left,5569193279,140,56.8,5569193283,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064061,117,1,1,10,5,ahnt9ejgwj58ul8auzdvi3czf,0,74.5,62.1,2025-03-09T13:10:49.057Z,2025-03-09T13:10:49Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569193341,213,5.05,5569193333,56,Center,5569193339,212,11.9,5569193337,141,45.6,5569193335,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064137,94,1,1,10,8,anga7587r1zv4ey71ge9zxol3,1,31.4,54.5,2025-03-09T13:10:51.624Z,2025-03-09T13:10:54Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569193741,140,37.6,5569193745,212,7.1,5569193739,56,Back,5569193747,213,0.40,5569193743,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064153,95,1,1,10,10,anga7587r1zv4ey71ge9zxol3,1,39.1,58.4,2025-03-09T13:10:53.912Z,2025-03-09T13:10:55Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5569193825,140,37.7,5569193829,212,5.7,5569193827,141,50.3,5569193823,56,Back,5569193833,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064181,96,1,1,10,12,anga7587r1zv4ey71ge9zxol3,1,38.4,52.2,2025-03-09T13:10:55.609Z,2025-03-09T13:10:57Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5569193961,140,46.3,5569193959,56,Back,5569193965,212,8.3,5569193967,213,0.00,5569193963,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064185,97,50,1,10,13,anga7587r1zv4ey71ge9zxol3,1,46.2,51.6,2025-03-09T13:10:57.369Z,2025-03-09T13:11:01Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5569193981,56,Back,5569194155,233,118,5569193983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064217,118,7,1,10,13,ahnt9ejgwj58ul8auzdvi3czf,0,53.8,48.4,2025-03-09T13:10:57.370Z,2025-03-09T19:22:15Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569194111,285,,5571079779,178,,5571079653,385,,5569194125,233,97,5569194109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786410063,787,61,1,10,14,anga7587r1zv4ey71ge9zxol3,1,46.4,50.4,2025-03-09T13:10:57.501Z,2025-03-09T19:24:52Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,1.0,,5571092487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064303,98,15,1,10,18,anga7587r1zv4ey71ge9zxol3,1,86.0,40.1,2025-03-09T13:11:02.113Z,2025-03-09T19:25:55Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569194531,56,Center,5571082407,80,,5569195015,214,,5569194529,17,,5571095725,55,787,5569194615,20,,5571095723,29,,5569194527,22,,5569195019,146,5569195021,147,46.2,5569195011,102,5569211845,233,5569195013,103,3.2,,,,,,,,,,,,47.8,95.1,119,,,,
2786064297,119,10,1,10,18,ahnt9ejgwj58ul8auzdvi3czf,1,5.6,53.9,2025-03-09T13:11:02.213Z,2025-03-09T20:10:59Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5569194507,182,,5569194509,56,Back,5571083237,180,,5571083239,377,,5571083235,174,,5569211889,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064313,120,52,1,10,21,ahnt9ejgwj58ul8auzdvi3czf,1,3.9,52.6,2025-03-09T13:11:05.314Z,2025-03-09T19:23:03Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5571083465,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786064361,121,1,1,10,22,ahnt9ejgwj58ul8auzdvi3czf,1,3.9,52.6,2025-03-09T13:11:05.681Z,2025-03-09T13:11:11Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5569194885,123,,5569194887,56,Back,5569194889,140,39.8,5569194917,287,,5569194893,212,47.2,5569194891,141,94.3,5569195119,1,,5569194895,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
