id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2736701315,729,1,2,76,40,aljua8crr0vkwit0j3m59jw9j,0,4.8,58.5,2024-10-20T17:36:17.605Z,2024-10-20T17:36:22Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300505105,213,0.31,5300505111,74,,5300505095,124,,5300505103,212,61.1,5300505097,56,Left,5300505107,1,,5300505099,140,60.2,5300505101,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701347,687,44,2,76,44,59as3grjvj19voay31j3yfgni,1,38.0,14.6,2024-10-20T17:36:21.441Z,2024-10-20T17:36:23Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300505297,233,730,5300505269,56,Back,5300505271,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701329,730,44,2,76,44,aljua8crr0vkwit0j3m59jw9j,0,63.8,85.0,2024-10-20T17:36:21.442Z,2024-10-20T17:36:23Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300505159,56,Left,5300505161,286,,5300505335,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701371,688,1,2,76,45,59as3grjvj19voay31j3yfgni,0,32.7,15.8,2024-10-20T17:36:22.795Z,2024-10-20T17:36:24Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300505419,3,,5300505425,141,42.2,5300505431,1,,5300505423,140,59.0,5300505429,213,0.58,5300505427,212,32.9,5300505421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701383,731,44,2,76,46,aljua8crr0vkwit0j3m59jw9j,1,41.5,58.6,2024-10-20T17:36:23.682Z,2024-10-20T17:36:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300505495,56,Back,5300505705,233,689,5300505497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701429,689,44,2,76,46,59as3grjvj19voay31j3yfgni,0,59.4,40.1,2024-10-20T17:36:23.683Z,2024-10-20T17:36:27Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5300505689,286,,5300505687,56,Center,5300505727,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701395,732,1,2,76,47,aljua8crr0vkwit0j3m59jw9j,0,38.3,62.6,2024-10-20T17:36:24.050Z,2024-10-20T17:36:24Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300505539,141,76.7,5300505543,213,0.40,5300505537,140,59.8,5300505535,56,Center,5300505541,212,24.5,5300505533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701475,690,1,2,76,51,59as3grjvj19voay31j3yfgni,1,42.6,30.9,2024-10-20T17:36:28.539Z,2024-10-20T17:36:30Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300505995,212,5.6,5300505987,140,41.3,5300505999,213,1.82,5300505983,3,,5300505985,56,Back,5300505991,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701497,692,1,2,76,53,59as3grjvj19voay31j3yfgni,1,41.3,38.9,2024-10-20T17:36:30.348Z,2024-10-20T17:36:31Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300506105,140,42.1,5300506109,212,8.9,5300506113,213,4.81,5300506107,141,25.8,5300506103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701523,693,1,2,76,54,59as3grjvj19voay31j3yfgni,0,42.1,25.8,2024-10-20T17:36:31.372Z,2024-10-20T17:36:33Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300506275,141,15.9,5300506279,213,6.13,5300506277,212,45.2,5300506269,155,,5300506281,1,,5300506273,140,84.7,5300506271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701543,733,12,2,76,56,aljua8crr0vkwit0j3m59jw9j,1,18.0,84.7,2024-10-20T17:36:33.634Z,2024-10-20T17:36:35Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300506373,56,Back,5300506375,140,22.9,5300506397,167,,5300506381,213,1.14,5300506377,141,100.0,5300506379,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701737,694,5,2,76,57,59as3grjvj19voay31j3yfgni,1,77.3,-1.0,2024-10-20T17:36:34.341Z,2024-10-20T18:02:49Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300507389,233,734,5300507381,56,Right,5300507383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701545,734,5,2,76,57,aljua8crr0vkwit0j3m59jw9j,0,22.7,101.0,2024-10-20T17:36:34.341Z,2024-10-20T18:02:49Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300507397,233,694,5300506389,56,Back,5300506391,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701859,695,1,2,77,10,59as3grjvj19voay31j3yfgni,1,78.5,0.0,2024-10-20T17:36:47.243Z,2024-10-20T17:36:53Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300508001,212,17.9,5300507999,141,14.0,5300507997,140,64.8,5300507995,56,Right,5300508003,213,2.51,5300507993,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701845,735,83,2,77,13,aljua8crr0vkwit0j3m59jw9j,0,41.4,78.5,2024-10-20T17:36:50.498Z,2024-10-20T17:36:59Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5300508373,399,5cjx2i2perp5vr62en4cyer1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701905,696,1,2,77,16,59as3grjvj19voay31j3yfgni,1,65.1,34.6,2024-10-20T17:36:53.819Z,2024-10-20T17:36:58Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300508327,1,,5300508321,141,95.9,5300508313,155,,5300508315,196,,5300508317,56,Left,5300508323,212,41.8,5300508325,213,1.50,5300508319,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701961,697,1,2,77,22,59as3grjvj19voay31j3yfgni,1,72.5,95.4,2024-10-20T17:36:59.404Z,2024-10-20T17:37:02Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5300508675,212,17.4,5300508665,56,Center,5300508667,140,63.6,5300508677,213,4.15,5300508671,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701983,698,1,2,77,25,59as3grjvj19voay31j3yfgni,1,63.3,68.7,2024-10-20T17:37:02.108Z,2024-10-20T17:37:04Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300508819,141,46.3,5300508823,213,4.94,5300508817,140,66.6,5300508815,56,Center,5300508821,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736701989,699,1,2,77,27,59as3grjvj19voay31j3yfgni,0,66.6,48.2,2024-10-20T17:37:04.171Z,2024-10-20T17:37:04Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300508867,213,0.12,5300508859,141,49.6,5300508863,212,7.9,5300508855,140,74.1,5300508851,155,,5300508853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702041,736,1,2,77,28,aljua8crr0vkwit0j3m59jw9j,1,28.4,47.5,2024-10-20T17:37:05.027Z,2024-10-20T17:37:08Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300509071,141,47.0,5300509069,140,41.0,5300509067,56,Back,5300509073,212,13.2,5300509065,3,,5300509075,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702027,700,45,2,77,30,59as3grjvj19voay31j3yfgni,0,63.3,53.0,2024-10-20T17:37:07.820Z,2024-10-20T18:09:59Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300509033,56,Center,5300509035,285,,5300509183,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702047,737,3,2,77,30,aljua8crr0vkwit0j3m59jw9j,1,36.7,47.0,2024-10-20T17:37:07.820Z,2024-10-20T18:09:58Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300509113,286,,5300509111,56,Back,5300509167,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702117,739,1,2,77,33,aljua8crr0vkwit0j3m59jw9j,1,40.6,36.9,2024-10-20T17:37:10.130Z,2024-10-20T17:37:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300509503,56,Center,5300509505,140,70.4,5300509511,213,6.16,5300509507,141,31.0,5300509509,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702129,740,3,2,77,36,aljua8crr0vkwit0j3m59jw9j,0,75.0,32.2,2024-10-20T17:37:13.218Z,2024-10-20T17:37:18Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300509657,233,701,5300509551,286,,5300509549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702141,701,7,2,77,36,59as3grjvj19voay31j3yfgni,0,25.0,67.8,2024-10-20T17:37:13.219Z,2024-10-20T17:37:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300509615,56,Back,5300509617,285,,5300509623,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702175,741,1,2,77,38,aljua8crr0vkwit0j3m59jw9j,1,84.6,41.9,2024-10-20T17:37:15.234Z,2024-10-20T17:38:32Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,1.0,5300509795,212,11.0,5300509793,141,57.5,5300509789,56,Center,5300515257,210,16,5300509791,140,87.5,5300515261,23,,5300509797,213,1.29,5300515259,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736702183,742,16,2,77,39,aljua8crr0vkwit0j3m59jw9j,1,89.3,54.0,2024-10-20T17:37:16.122Z,2024-10-20T17:39:50Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5300512937,20,,5300515311,231,52.7,5300515305,103,3.8,5300515297,154,,5300515303,102,53.6,5300515295,29,,5300509831,17,,5300512941,374,2024-10-20 18:37:15.428,5300512935,23,5300515307,214,5300515293,76,,5300515299,55,741,5300509833,56,5300512945,375,5300515309,230,93.4,5300517011,343,2,,77:38.404,,Center,,,,
2736703415,743,27,2,79,8,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T17:38:45.207Z,2024-10-20T17:38:46Z,,,,,5300516565,207,,5300516567,364,,5300516563,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736703525,744,65,2,79,8,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T17:38:45.217Z,2024-10-20T17:39:51Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5300517093,365,742,5300517089,329,,5300522257,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736708119,743,18,2,80,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:39:37.928Z,2024-10-20T17:44:26Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300542493,42,,5300542497,59,17,5300542567,55,744,5300542495,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736708129,744,19,2,80,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:39:37.929Z,2024-10-20T18:21:54Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5300718411,292,8,5300542529,145,4,5300542535,55,743,5300545051,293,1,5300542533,44,Forward,5300542521,42,,5300542531,59,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704493,745,28,2,80,13,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T17:39:50.100Z,2024-10-20T17:39:51Z,,,,,5300522233,55,743,5300522231,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704649,704,1,2,80,22,59as3grjvj19voay31j3yfgni,1,49.8,49.9,2024-10-20T17:39:59.502Z,2024-10-20T17:40:01Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5300523063,141,29.7,5300523055,56,Back,5300523073,279,G,5300523059,140,32.5,5300523067,212,22.8,5300523071,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704707,705,1,2,80,24,59as3grjvj19voay31j3yfgni,1,32.5,29.7,2024-10-20T17:40:01.278Z,2024-10-20T17:40:04Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300523357,56,Center,5300523365,213,0.04,5300523355,157,,5300523363,212,39.2,5300523361,141,31.9,5300523359,140,69.8,5300523367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704715,706,44,2,80,25,59as3grjvj19voay31j3yfgni,1,73.9,29.8,2024-10-20T17:40:02.975Z,2024-10-20T17:40:05Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5300523417,56,Center,5300523425,233,746,5300523419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704681,746,44,2,80,25,aljua8crr0vkwit0j3m59jw9j,0,27.4,69.5,2024-10-20T17:40:02.976Z,2024-10-20T18:05:01Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300523243,285,,5300523241,56,Back,5300523475,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704751,707,1,2,80,27,59as3grjvj19voay31j3yfgni,0,69.8,31.9,2024-10-20T17:40:04.429Z,2024-10-20T17:40:05Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5300523575,3,,5300523579,56,Center,5300523585,212,9.0,5300523577,168,,5300523583,141,44.0,5300523581,140,73.2,5300523587,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704741,747,1,2,80,27,aljua8crr0vkwit0j3m59jw9j,0,27.5,54.3,2024-10-20T17:40:04.978Z,2024-10-20T17:40:05Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300523527,56,Back,5300523533,140,37.4,5300523545,213,0.91,5300523537,141,74.1,5300523541,212,17.0,5300523525,157,,5300523547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704835,708,1,2,80,29,59as3grjvj19voay31j3yfgni,1,64.2,27.4,2024-10-20T17:40:06.621Z,2024-10-20T17:40:09Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300523949,213,1.41,5300523947,212,8.5,5300523941,140,65.5,5300523945,141,39.8,5300523939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704793,748,83,2,80,30,aljua8crr0vkwit0j3m59jw9j,0,33.7,70.9,2024-10-20T17:40:07.281Z,2024-10-20T17:40:11Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300524219,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704871,709,1,2,80,31,59as3grjvj19voay31j3yfgni,1,65.3,29.2,2024-10-20T17:40:08.894Z,2024-10-20T17:40:10Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300524077,56,Right,5300524083,212,12.3,5300524081,141,11.9,5300524079,140,61.8,5300524085,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704913,710,1,2,80,33,59as3grjvj19voay31j3yfgni,1,61.8,11.9,2024-10-20T17:40:10.110Z,2024-10-20T17:40:13Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300524339,212,21.8,5300524337,141,43.9,5300524329,56,Center,5300524341,213,1.54,5300524333,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704959,711,1,2,80,36,59as3grjvj19voay31j3yfgni,1,62.4,43.9,2024-10-20T17:40:13.277Z,2024-10-20T17:40:16Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300524609,56,Center,5300524613,141,53.4,5300524611,140,67.8,5300524617,213,0.85,5300524615,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704969,712,1,2,80,38,59as3grjvj19voay31j3yfgni,0,69.6,62.9,2024-10-20T17:40:15.854Z,2024-10-20T17:40:16Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300524699,56,Left,5300524705,212,15.0,5300524701,140,77.0,5300524703,141,81.7,5300524707,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736704983,749,1,2,80,39,aljua8crr0vkwit0j3m59jw9j,0,29.0,27.4,2024-10-20T17:40:16.593Z,2024-10-20T17:40:18Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300524765,56,Back,5300524773,213,1.22,5300524775,1,,5300524763,157,,5300524769,141,78.4,5300524771,212,37.0,5300524767,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705027,713,1,2,80,42,59as3grjvj19voay31j3yfgni,1,64.8,36.3,2024-10-20T17:40:19.166Z,2024-10-20T17:40:21Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300525017,213,0.38,5300525013,141,44.0,5300525011,140,77.2,5300525009,56,Center,5300525015,212,14.0,5300525007,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705031,714,61,2,80,43,59as3grjvj19voay31j3yfgni,1,77.4,44.0,2024-10-20T17:40:20.985Z,2024-10-20T17:40:21Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5300525045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705079,715,1,2,80,46,59as3grjvj19voay31j3yfgni,1,67.9,45.4,2024-10-20T17:40:23.774Z,2024-10-20T17:40:25Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300525389,212,10.0,5300525387,141,59.9,5300525391,213,1.74,5300525385,140,66.3,5300525383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705157,716,1,2,80,48,59as3grjvj19voay31j3yfgni,1,66.3,59.9,2024-10-20T17:40:25.598Z,2024-10-20T17:40:33Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300525815,56,Center,5300525821,212,8.6,5300525819,141,62.3,5300525817,140,74.3,5300525823,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736737677,868,1,2,80,50,59as3grjvj19voay31j3yfgni,1,72.2,57.2,2024-10-20T17:40:27.024Z,2024-10-20T18:20:10Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5300708537,56,Center,5300708545,213,4.95,5300708539,140,74.1,5300708543,212,8.5,5300708541,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705123,750,83,2,80,51,aljua8crr0vkwit0j3m59jw9j,0,27.2,50.9,2024-10-20T17:40:29.008Z,2024-10-20T18:20:26Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5300526119,399,djlyi0ad4x1p0k4thn8n0axw4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736737909,869,1,2,80,52,59as3grjvj19voay31j3yfgni,1,71.4,61.4,2024-10-20T17:40:29.024Z,2024-10-20T18:20:25Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300709727,140,72.5,5300709731,212,12.2,5300709733,213,4.81,5300709725,56,Center,5300709729,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705191,718,43,2,80,54,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:40:32.013Z,2024-10-20T18:21:20Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300526045,140,69.0,5300714885,144,1,5300526043,56,Center,5300526055,213,4.91,5300526051,212,14.1,5300526047,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736738151,870,1,2,80,55,59as3grjvj19voay31j3yfgni,1,70.7,37.6,2024-10-20T17:40:32.024Z,2024-10-20T18:20:58Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300711033,140,86.2,5300711031,56,Right,5300711037,212,24.1,5300711035,141,11.4,5300711039,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705197,719,43,2,80,57,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:40:34.798Z,2024-10-20T18:21:24Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300715303,144,1,5300526089,212,22.3,5300526087,141,12.9,5300526085,140,86.4,5300526091,213,5.67,5300526083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705265,720,3,2,80,59,59as3grjvj19voay31j3yfgni,1,87.2,13.6,2024-10-20T17:40:36.910Z,2024-10-20T18:09:59Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300526415,233,751,5300526365,56,Right,5300526367,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705255,751,45,2,80,59,aljua8crr0vkwit0j3m59jw9j,0,12.8,86.4,2024-10-20T17:40:36.910Z,2024-10-20T18:09:59Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300526333,285,,5300526455,233,720,5300526327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705285,721,1,2,81,1,59as3grjvj19voay31j3yfgni,0,94.8,20.7,2024-10-20T17:40:38.590Z,2024-10-20T17:40:40Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300526545,56,Center,5300526553,213,2.42,5300526551,212,12.7,5300526549,141,33.0,5300526547,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705307,752,12,2,81,3,aljua8crr0vkwit0j3m59jw9j,1,11.1,70.2,2024-10-20T17:40:40.767Z,2024-10-20T17:40:47Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300526671,212,0.8,5300526669,141,69.6,5300526667,140,11.7,5300527201,233,722,5300526673,213,5.71,5300527199,397,,5300526665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705305,722,74,2,81,3,59as3grjvj19voay31j3yfgni,1,86.2,32.2,2024-10-20T17:40:40.768Z,2024-10-20T17:40:47Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300527195,397,,5300527219,233,752,5300526659,56,Center,5300526661,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705313,753,61,2,81,4,aljua8crr0vkwit0j3m59jw9j,1,12.3,69.9,2024-10-20T17:40:41.777Z,2024-10-20T17:40:42Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300526687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705377,723,1,2,81,5,59as3grjvj19voay31j3yfgni,1,86.9,31.8,2024-10-20T17:40:42.398Z,2024-10-20T17:40:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300527137,213,4.17,5300527127,56,Right,5300527133,141,16.4,5300527131,140,80.9,5300527135,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705395,724,1,2,81,9,59as3grjvj19voay31j3yfgni,1,80.6,16.4,2024-10-20T17:40:46.031Z,2024-10-20T17:40:47Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300527223,56,Right,5300527231,213,5.79,5300527225,140,90.4,5300527227,141,8.3,5300527229,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705463,725,3,2,81,10,59as3grjvj19voay31j3yfgni,1,90.2,12.5,2024-10-20T17:40:47.679Z,2024-10-20T18:10:00Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300527577,56,Right,5300527685,233,754,5300527579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705421,754,45,2,81,10,aljua8crr0vkwit0j3m59jw9j,0,9.8,87.5,2024-10-20T17:40:47.679Z,2024-10-20T18:10:00Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300527391,285,,5300527389,56,Back,5300527707,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705473,726,61,2,81,14,59as3grjvj19voay31j3yfgni,0,96.7,24.3,2024-10-20T17:40:51.854Z,2024-10-20T17:40:52Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300527641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705533,755,12,2,81,17,aljua8crr0vkwit0j3m59jw9j,1,2.4,61.3,2024-10-20T17:40:54.895Z,2024-10-20T18:04:37Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300528033,141,98.1,5300528031,140,0.3,5300528037,213,1.66,5300528029,56,Back,5300528035,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736705757,727,43,2,81,17,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:40:54.975Z,2024-10-20T17:41:16Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300529695,144,5,5300529449,56,Right,5300529453,347,0,5300529469,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736724273,859,81,2,81,18,aljua8crr0vkwit0j3m59jw9j,0,0.30000000000000004,98.9,2024-10-20T17:40:55.024Z,2024-10-20T18:13:04Z,,,,,5300633927,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
