id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2711069713,374,8,2,48,38,c165yjiny1qnmfdvefxvflnkc,1,33.1,73.5,2024-08-19T18:09:00.096Z,2024-08-19T18:09:00Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160228133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069743,375,43,2,48,38,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-19T18:09:00.446Z,2024-08-19T18:12:30Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160239701,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069751,376,4,2,48,39,c165yjiny1qnmfdvefxvflnkc,1,32.0,79.8,2024-08-19T18:09:01.397Z,2024-08-19T19:23:41Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160228345,56,Back,5160228347,152,,5160228369,285,,5160228349,265,,5160228365,233,541,5160228343,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069731,541,4,2,48,39,5rz9enoyknpg8ji78za5b82p0,0,68.0,20.2,2024-08-19T18:09:01.398Z,2024-08-19T19:08:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160228233,56,Right,5160228231,13,,5160228235,152,,5160228373,233,376,5160228237,265,,5160228239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069907,377,1,2,48,59,c165yjiny1qnmfdvefxvflnkc,0,38.5,80.1,2024-08-19T18:09:20.686Z,2024-08-19T18:09:21Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160229181,152,,5160229183,56,Left,5160229179,5,,5160229189,212,26.1,5160229187,141,91.3,5160229185,140,62.3,5160229191,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069925,542,61,2,49,0,5rz9enoyknpg8ji78za5b82p0,1,30.1,4.6,2024-08-19T18:09:22.089Z,2024-08-19T19:08:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160229383,189,,5160229279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069961,378,5,2,49,0,c165yjiny1qnmfdvefxvflnkc,1,64.4,101.4,2024-08-19T18:09:22.591Z,2024-08-19T19:04:50Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160229541,233,543,5160229507,347,,5160229505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069937,543,5,2,49,0,5rz9enoyknpg8ji78za5b82p0,0,35.6,-1.4,2024-08-19T18:09:22.591Z,2024-08-19T19:04:50Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160229345,347,,5160229343,56,Back,5160229547,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069975,379,1,2,49,5,c165yjiny1qnmfdvefxvflnkc,1,61.2,100.0,2024-08-19T18:09:27.326Z,2024-08-19T18:09:28Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160229587,56,Back,5160229591,141,85.1,5160229585,107,,5160229597,1,,5160229593,212,24.7,5160229595,213,3.61,5160229589,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711069991,380,1,2,49,6,c165yjiny1qnmfdvefxvflnkc,1,40.2,85.1,2024-08-19T18:09:28.414Z,2024-08-19T18:09:30Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160229679,141,54.3,5160229677,140,29.4,5160229675,56,Back,5160229681,212,23.8,5160229683,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070025,381,1,2,49,8,c165yjiny1qnmfdvefxvflnkc,1,29.4,54.3,2024-08-19T18:09:29.949Z,2024-08-19T18:09:33Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160229919,56,Back,5160229925,212,20.3,5160229927,213,4.69,5160229921,140,28.9,5160229923,141,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070045,382,1,2,49,11,c165yjiny1qnmfdvefxvflnkc,1,29.1,12.7,2024-08-19T18:09:33.150Z,2024-08-19T18:09:35Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160230043,141,7.8,5160230041,140,37.9,5160230045,212,9.8,5160230047,213,5.94,5160230039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070049,383,1,2,49,13,c165yjiny1qnmfdvefxvflnkc,0,37.6,7.8,2024-08-19T18:09:35.054Z,2024-08-19T18:09:36Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160230071,141,10.9,5160230073,212,3.6,5160230135,286,,5160230067,56,Back,5160230129,236,,5160230131,233,544,5160230075,213,0.62,5160230069,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070061,544,74,2,49,13,5rz9enoyknpg8ji78za5b82p0,1,68.6,89.4,2024-08-19T18:09:35.055Z,2024-08-19T19:04:58Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160230125,56,Left,5160230127,285,,5160230165,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070117,546,1,2,49,16,5rz9enoyknpg8ji78za5b82p0,1,62.8,86.3,2024-08-19T18:09:38.214Z,2024-08-19T18:09:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160230471,56,Center,5160230479,213,4.06,5160230475,141,69.7,5160230477,212,14.2,5160230473,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070143,547,1,2,49,19,5rz9enoyknpg8ji78za5b82p0,1,56.0,67.8,2024-08-19T18:09:41.126Z,2024-08-19T18:09:43Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160230611,212,19.8,5160230609,141,42.8,5160230607,140,65.6,5160230605,56,Center,5160230613,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070147,548,3,2,49,21,5rz9enoyknpg8ji78za5b82p0,0,63.7,35.8,2024-08-19T18:09:43.462Z,2024-08-19T18:22:49Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160230887,233,384,5160230629,56,Center,5160230631,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070195,384,7,2,49,21,c165yjiny1qnmfdvefxvflnkc,1,36.0,60.7,2024-08-19T18:09:43.463Z,2024-08-19T18:09:48Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160230865,56,Back,5160230881,233,548,5160230867,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070207,386,1,2,49,26,c165yjiny1qnmfdvefxvflnkc,1,26.3,66.7,2024-08-19T18:09:47.678Z,2024-08-19T18:09:48Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160230911,212,8.2,5160230909,141,56.9,5160230907,140,30.8,5160230913,213,5.33,5160230905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070291,387,1,2,49,26,c165yjiny1qnmfdvefxvflnkc,1,30.8,56.9,2024-08-19T18:09:48.270Z,2024-08-19T18:09:55Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160231381,141,39.8,5160231379,140,37.7,5160231385,213,5.27,5160231377,56,Back,5160231383,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070315,388,1,2,49,33,c165yjiny1qnmfdvefxvflnkc,1,40.3,36.1,2024-08-19T18:09:54.925Z,2024-08-19T18:09:56Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160231491,141,19.2,5160231487,56,Right,5160231495,213,5.74,5160231489,140,58.5,5160231493,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070325,389,1,2,49,34,c165yjiny1qnmfdvefxvflnkc,1,62.5,14.3,2024-08-19T18:09:56.622Z,2024-08-19T18:09:57Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160231559,141,20.0,5160231563,213,2.69,5160231555,56,Right,5160231561,212,8.9,5160231557,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070391,390,1,2,49,35,c165yjiny1qnmfdvefxvflnkc,1,54.5,18.9,2024-08-19T18:09:57.518Z,2024-08-19T18:10:03Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160231957,141,32.3,5160231953,56,Center,5160231955,140,62.1,5160231961,213,0.85,5160231959,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070393,391,1,2,49,36,c165yjiny1qnmfdvefxvflnkc,0,62.1,32.3,2024-08-19T18:09:57.878Z,2024-08-19T18:10:04Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160231975,212,17.3,5160231973,141,9.2,5160231969,56,Right,5160231977,213,5.14,5160231971,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070363,549,1,2,49,37,5rz9enoyknpg8ji78za5b82p0,1,29.0,89.3,2024-08-19T18:09:59.526Z,2024-08-19T18:10:00Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160231797,140,40.2,5160231795,56,Back,5160231803,213,6.21,5160231801,212,11.8,5160231799,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070399,551,1,2,49,39,5rz9enoyknpg8ji78za5b82p0,1,40.2,88.1,2024-08-19T18:10:00.774Z,2024-08-19T18:22:59Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160232003,212,17.0,5160232005,213,2.91,5160231999,140,24.4,5160231997,56,Back,5160232001,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070441,552,1,2,49,42,5rz9enoyknpg8ji78za5b82p0,1,23.9,89.9,2024-08-19T18:10:03.670Z,2024-08-19T18:10:09Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160232225,56,Back,5160232227,140,22.7,5160232233,213,4.61,5160232231,212,12.2,5160232229,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070459,553,1,2,49,47,5rz9enoyknpg8ji78za5b82p0,1,28.8,90.5,2024-08-19T18:10:09.126Z,2024-08-19T18:10:11Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160232335,140,12.3,5160232337,141,90.8,5160232339,212,17.3,5160232333,56,Back,5160232341,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070489,554,1,2,49,49,5rz9enoyknpg8ji78za5b82p0,0,12.3,90.8,2024-08-19T18:10:11.014Z,2024-08-19T18:48:06Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160232507,212,59.5,5160232505,141,83.2,5160232511,1,,5160232497,157,,5160232509,213,6.20,5160232503,140,68.8,5160232501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711085585,610,44,2,49,52,c165yjiny1qnmfdvefxvflnkc,1,43.0,24.8,2024-08-19T18:10:14.022Z,2024-08-19T19:00:10Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160317369,56,Back,5160317377,285,,5160317373,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070493,555,44,2,49,52,5rz9enoyknpg8ji78za5b82p0,0,57.0,75.2,2024-08-19T18:10:14.023Z,2024-08-19T18:48:07Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5160317399,233,610,5160232531,286,,5160232529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070529,392,12,2,49,53,c165yjiny1qnmfdvefxvflnkc,1,38.6,19.9,2024-08-19T18:10:14.806Z,2024-08-19T19:08:24Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160232713,140,40.3,5160232711,56,Back,5160232725,15,,5160232715,141,0.0,5160232755,167,,5160232717,212,14.9,5160232719,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070535,393,5,2,49,54,c165yjiny1qnmfdvefxvflnkc,0,38.3,-1.8,2024-08-19T18:10:16.406Z,2024-08-19T19:04:51Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5160232745,347,,5160232841,233,556,5160232743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070545,556,5,2,49,54,5rz9enoyknpg8ji78za5b82p0,1,61.7,101.8,2024-08-19T18:10:16.406Z,2024-08-19T19:04:51Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5160232799,56,Left,5160232801,347,,5160232833,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070631,557,1,2,50,8,5rz9enoyknpg8ji78za5b82p0,1,64.6,100.0,2024-08-19T18:10:30.566Z,2024-08-19T18:10:31Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160233249,107,,5160233251,56,Left,5160233253,140,63.0,5160233259,213,4.57,5160233257,212,11.7,5160233255,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070657,558,1,2,50,9,5rz9enoyknpg8ji78za5b82p0,1,63.0,84.8,2024-08-19T18:10:31.413Z,2024-08-19T18:10:34Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160233403,212,27.3,5160233407,213,3.00,5160233397,56,Back,5160233399,140,37.3,5160233401,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070685,559,1,2,50,12,5rz9enoyknpg8ji78za5b82p0,1,37.2,90.0,2024-08-19T18:10:34.134Z,2024-08-19T18:10:37Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160233561,212,17.8,5160233555,56,Back,5160233557,140,35.4,5160233559,141,64.0,5160233563,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070711,560,1,2,50,15,5rz9enoyknpg8ji78za5b82p0,1,36.4,63.3,2024-08-19T18:10:37.429Z,2024-08-19T18:10:41Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160233691,56,Back,5160233693,140,44.9,5160233701,1,,5160233699,213,4.95,5160233695,141,7.9,5160233697,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070731,561,1,2,50,19,5rz9enoyknpg8ji78za5b82p0,1,44.7,7.9,2024-08-19T18:10:41.382Z,2024-08-19T18:10:42Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160233805,140,39.9,5160233803,56,Back,5160233807,141,30.0,5160233809,212,15.9,5160233811,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070789,562,1,2,50,21,5rz9enoyknpg8ji78za5b82p0,1,39.9,30.0,2024-08-19T18:10:42.773Z,2024-08-19T18:10:47Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160234051,212,21.3,5160234049,141,61.2,5160234047,140,38.7,5160234053,213,1.63,5160234045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070819,563,1,2,50,25,5rz9enoyknpg8ji78za5b82p0,1,34.1,48.8,2024-08-19T18:10:47.397Z,2024-08-19T18:10:50Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160234213,140,43.3,5160234211,56,Back,5160234215,141,8.9,5160234217,212,28.8,5160234219,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070849,564,1,2,50,29,5rz9enoyknpg8ji78za5b82p0,1,42.4,12.6,2024-08-19T18:10:50.725Z,2024-08-19T18:10:54Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160234351,141,58.7,5160234349,140,32.2,5160234347,56,Back,5160234355,213,1.90,5160234353,212,33.1,5160234357,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070877,565,1,2,50,32,5rz9enoyknpg8ji78za5b82p0,1,33.0,49.9,2024-08-19T18:10:54.278Z,2024-08-19T18:10:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160234567,1,,5160234563,212,48.0,5160234565,213,5.57,5160234559,140,67.5,5160234557,56,Right,5160234555,155,,5160234561,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070915,566,1,2,50,36,5rz9enoyknpg8ji78za5b82p0,1,67.6,3.1,2024-08-19T18:10:57.718Z,2024-08-19T18:11:01Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160234751,213,3.09,5160234745,141,5.0,5160234747,212,24.1,5160234741,56,Back,5160234743,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070953,567,1,2,50,39,5rz9enoyknpg8ji78za5b82p0,1,43.2,4.1,2024-08-19T18:11:01.141Z,2024-08-19T18:11:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160234927,56,Back,5160234933,212,18.3,5160234935,213,2.48,5160234931,141,20.7,5160234929,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070981,568,1,2,50,41,5rz9enoyknpg8ji78za5b82p0,1,29.1,17.7,2024-08-19T18:11:03.573Z,2024-08-19T18:11:06Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160235071,140,25.2,5160235075,212,25.2,5160235077,213,1.73,5160235069,56,Back,5160235073,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711070993,569,1,2,50,44,5rz9enoyknpg8ji78za5b82p0,1,24.9,55.7,2024-08-19T18:11:05.893Z,2024-08-19T18:11:08Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160235185,56,Back,5160235191,212,12.5,5160235187,140,36.6,5160235189,141,59.3,5160235193,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071007,570,1,2,50,46,5rz9enoyknpg8ji78za5b82p0,1,36.6,59.3,2024-08-19T18:11:08.326Z,2024-08-19T18:11:09Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5160235257,213,2.44,5160235255,212,27.2,5160235263,156,,5160235253,141,85.1,5160235249,56,Back,5160235251,140,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071081,571,1,2,50,49,5rz9enoyknpg8ji78za5b82p0,0,13.5,87.2,2024-08-19T18:11:11.190Z,2024-08-19T18:11:16Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160235677,213,6.24,5160235675,212,73.0,5160235665,56,Left,5160235667,140,83.0,5160235679,1,,5160235663,157,,5160235671,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071169,395,1,2,50,56,c165yjiny1qnmfdvefxvflnkc,1,16.1,16.3,2024-08-19T18:11:18.109Z,2024-08-19T18:11:20Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160235993,213,2.31,5160235989,141,38.6,5160235987,140,2.9,5160235985,56,Back,5160235991,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071209,396,1,2,50,59,c165yjiny1qnmfdvefxvflnkc,0,2.9,38.6,2024-08-19T18:11:20.846Z,2024-08-19T18:11:23Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5160236279,212,42.6,5160236267,157,,5160236271,56,Back,5160236281,213,0.12,5160236283,1,,5160236275,140,43.2,5160236277,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071227,572,1,2,51,3,5rz9enoyknpg8ji78za5b82p0,0,56.5,50.1,2024-08-19T18:11:24.902Z,2024-08-19T18:11:26Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160236365,56,Center,5160236367,140,69.1,5160236363,3,,5160236371,212,14.1,5160236373,213,5.94,5160236369,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071245,397,1,2,51,6,c165yjiny1qnmfdvefxvflnkc,1,35.1,60.2,2024-08-19T18:11:27.693Z,2024-08-19T18:11:29Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160236465,212,15.4,5160236459,56,Back,5160236467,213,4.71,5160236463,141,37.5,5160236461,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071267,398,1,2,51,7,c165yjiny1qnmfdvefxvflnkc,0,35.1,37.5,2024-08-19T18:11:29.583Z,2024-08-19T18:11:31Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160236575,141,18.6,5160236573,140,73.0,5160236577,212,41.8,5160236569,155,,5160236579,213,5.97,5160236571,56,Right,5160236581,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071291,573,44,2,51,10,5rz9enoyknpg8ji78za5b82p0,1,26.4,81.4,2024-08-19T18:11:32.566Z,2024-08-19T18:11:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160236693,285,,5160236691,56,Back,5160236707,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071287,399,44,2,51,10,c165yjiny1qnmfdvefxvflnkc,0,74.2,18.5,2024-08-19T18:11:32.567Z,2024-08-19T18:11:34Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160236685,286,,5160236711,233,573,5160236681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071305,574,1,2,51,11,5rz9enoyknpg8ji78za5b82p0,1,24.4,81.8,2024-08-19T18:11:33.493Z,2024-08-19T18:11:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160236741,141,89.1,5160236743,212,13.7,5160236739,140,36.6,5160236737,56,Back,5160236735,3,,5160236745,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071343,576,61,2,51,16,5rz9enoyknpg8ji78za5b82p0,0,26.4,93.0,2024-08-19T18:11:38.366Z,2024-08-19T19:00:53Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160236947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071393,578,56,2,51,18,5rz9enoyknpg8ji78za5b82p0,1,22.6,97.4,2024-08-19T18:11:39.678Z,2024-08-19T19:00:48Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160237239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071341,400,61,2,51,18,c165yjiny1qnmfdvefxvflnkc,1,78.4,8.2,2024-08-19T18:11:39.691Z,2024-08-19T18:11:39Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160236943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071355,401,5,2,51,19,c165yjiny1qnmfdvefxvflnkc,0,77.9,-1.2,2024-08-19T18:11:40.870Z,2024-08-19T19:04:51Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160237017,347,,5160237015,56,Right,5160237179,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071371,577,5,2,51,19,5rz9enoyknpg8ji78za5b82p0,1,22.1,101.2,2024-08-19T18:11:40.870Z,2024-08-19T19:04:51Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160237149,233,401,5160237105,56,Back,5160237107,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071561,579,1,2,51,36,5rz9enoyknpg8ji78za5b82p0,1,18.5,100.0,2024-08-19T18:11:58.358Z,2024-08-19T18:12:01Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160238141,140,46.4,5160238155,213,5.87,5160238133,107,,5160238157,1,,5160238151,212,32.0,5160238137,56,Back,5160238147,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071565,580,4,2,51,39,5rz9enoyknpg8ji78za5b82p0,1,43.9,86.6,2024-08-19T18:12:01.349Z,2024-08-19T18:23:02Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5160238275,294,,5160238277,56,Back,5160238279,152,,5160238273,13,,5160238309,233,402,5160238281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071571,402,4,2,51,39,c165yjiny1qnmfdvefxvflnkc,0,56.1,13.4,2024-08-19T18:12:01.350Z,2024-08-19T19:08:21Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160391167,294,,5160238313,233,580,5160238287,56,Right,5160238285,13,,5160238293,285,,5160238289,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071763,581,1,2,52,2,5rz9enoyknpg8ji78za5b82p0,1,38.5,85.6,2024-08-19T18:12:24.053Z,2024-08-19T18:14:27Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160239341,141,58.7,5160245619,189,,5160239343,212,18.9,5160239333,5,,5160239339,140,34.0,5160239335,152,,5160239345,213,4.46,5160239337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711071777,582,1,2,52,3,5rz9enoyknpg8ji78za5b82p0,1,34.0,58.7,2024-08-19T18:12:24.837Z,2024-08-19T18:12:25Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160239425,212,20.8,5160239417,140,37.4,5160239427,213,4.89,5160239413,56,Back,5160239421,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
