id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2789377993,186,6,1,25,15,5rz9enoyknpg8ji78za5b82p0,0,2.2,28.9,2025-03-16T16:25:21.972Z,2025-03-16T20:42:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5587364239,73,,5587364237,56,Back,5587364373,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789377919,193,6,1,25,15,c165yjiny1qnmfdvefxvflnkc,1,97.8,71.1,2025-03-16T16:25:21.972Z,2025-03-16T18:02:40Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587364213,73,,5587364345,233,186,5587364211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378771,194,1,1,25,43,c165yjiny1qnmfdvefxvflnkc,1,99.5,99.5,2025-03-16T16:25:50.369Z,2025-03-16T20:42:39Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587368487,141,38.8,5587368483,56,Center,5587368475,2,,5587368493,1,,5587368485,140,97.5,5587368477,6,,5587368481,223,,5587368491,213,4.66,5588777661,20,,5587368479,155,5587368489,212,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378795,195,1,1,25,45,c165yjiny1qnmfdvefxvflnkc,1,98.7,39.5,2025-03-16T16:25:52.593Z,2025-03-16T20:42:49Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,1.0,,5587372649,154,,5587372647,210,15,5587368661,213,1.81,5587368653,56,Center,5587368657,141,46.4,5587368659,212,4.8,5587368655,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378819,196,15,1,25,46,c165yjiny1qnmfdvefxvflnkc,1,97.9,46.6,2025-03-16T16:25:53.429Z,2025-03-16T20:43:22Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587372731,103,19,5587372737,328,,5587372733,214,,5587372729,102,46.9,5587372743,146,99.0,5587372747,230,97.2,5587372741,101,,5587372739,100,,5587372723,154,,5587372721,29,5587372749,231,46.2,5587372735,108,,5587370829,82,5587372745,147,5587368779,16,,,5587372725,55,195,,46.8,5588779729,80,,5587370821,25,5587372783,233,187,5587368781,56,Center,5587370823,20
2789378785,187,10,1,25,46,5rz9enoyknpg8ji78za5b82p0,1,0.6,53.2,2025-03-16T16:25:53.529Z,2025-03-16T21:11:51Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587369263,14,,5587368595,94,,5587368599,56,Back,5587372855,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378833,188,52,1,25,52,5rz9enoyknpg8ji78za5b82p0,1,2.0,53.6,2025-03-16T16:25:59.267Z,2025-03-16T20:43:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5588780657,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379413,189,1,1,26,13,5rz9enoyknpg8ji78za5b82p0,1,11.2,50.3,2025-03-16T16:26:20.372Z,2025-03-16T16:26:22Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5587371971,56,Center,5587371979,213,0.24,5587371975,141,75.6,5587371995,189,,5587371981,1,,5587371977,212,72.1,5587371973,140,77.9,5587371969,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379501,190,1,1,26,16,5rz9enoyknpg8ji78za5b82p0,1,82.0,86.9,2025-03-16T16:26:23.540Z,2025-03-16T16:26:25Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587372417,141,87.5,5587372413,56,Left,5587372419,212,10.2,5587372415,140,72.3,5587372421,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379521,191,1,1,26,18,5rz9enoyknpg8ji78za5b82p0,0,77.7,90.1,2025-03-16T16:26:25.651Z,2025-03-16T20:44:19Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5587373077,286,,5587373073,233,197,5587372531,56,Left,5587372537,141,83.5,5587372533,140,78.8,5587373071,236,,5587372545,213,4.96,5587372541,212,4.6,5587372527,155,,5587372523,2,5588782433,224,,5588782435,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379593,197,12,1,26,18,c165yjiny1qnmfdvefxvflnkc,1,16.8,17.3,2025-03-16T16:26:25.751Z,2025-03-16T16:26:30Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5587373037,185,,5587373137,233,191,5587373039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379807,192,5,1,26,20,5rz9enoyknpg8ji78za5b82p0,1,79.0,101.6,2025-03-16T16:26:27.059Z,2025-03-16T17:16:24Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5587374175,233,198,5587374123,347,,5587374119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379619,198,5,1,26,20,c165yjiny1qnmfdvefxvflnkc,0,21.0,-1.6,2025-03-16T16:26:27.059Z,2025-03-16T17:16:25Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5587373177,347,,5587374221,233,192,5587373175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379851,193,1,1,26,32,5rz9enoyknpg8ji78za5b82p0,1,80.8,100.0,2025-03-16T16:26:39.044Z,2025-03-16T16:26:40Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587374351,212,10.1,5587374353,213,4.05,5587374341,107,,5587374349,141,90.1,5587374345,56,Left,5587374347,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379875,194,1,1,26,33,5rz9enoyknpg8ji78za5b82p0,1,74.8,90.0,2025-03-16T16:26:40.355Z,2025-03-16T16:26:41Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587374481,140,81.6,5587374485,212,7.5,5587374479,56,Left,5587374483,141,93.2,5587374487,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789380109,195,43,1,26,34,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-16T16:26:41.558Z,2025-03-16T16:26:57Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587376411,144,1,5587375779,213,3.44,5587375775,141,89.1,5587375771,56,Left,5587375773,140,73.1,5587375777,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789380113,196,4,1,26,38,5rz9enoyknpg8ji78za5b82p0,1,81.9,95.7,2025-03-16T16:26:45.259Z,2025-03-16T20:44:42Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587376113,265,,5587376107,13,,5587376241,233,199,5587376115,286,,5587376109,56,Left,5587376111,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789380145,199,4,1,26,38,c165yjiny1qnmfdvefxvflnkc,0,18.1,4.3,2025-03-16T16:26:45.260Z,2025-03-16T20:44:44Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5587376221,285,,5587376311,233,196,5587376217,152,,5587376213,13,,5587376219,265,,5587376215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381215,197,1,1,27,30,5rz9enoyknpg8ji78za5b82p0,0,79.8,97.0,2025-03-16T16:27:37.396Z,2025-03-16T20:45:01Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587382001,152,,5587382005,140,98.9,5587382011,213,5.22,5587382009,212,41.4,5588784715,224,,5587382013,1,,5587382003,56,Center,5587382007,141,43.8,5588784717,72,,5587382067,233,5587381995,5,,5587381999,155,,5587381993,2,,,,,,200,,,,,,,,,,,,,,,,,,
2789381225,200,11,1,27,34,c165yjiny1qnmfdvefxvflnkc,1,1.9,53.7,2025-03-16T16:27:41.438Z,2025-03-16T20:45:03Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5587382051,88,,5587382049,56,Back,5588784933,378,,5587382111,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381647,202,1,1,27,50,c165yjiny1qnmfdvefxvflnkc,1,7.2,44.8,2025-03-16T16:27:57.830Z,2025-03-16T16:28:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5587384235,212,14.0,5587384231,140,5.6,5587384233,141,24.4,5587384237,213,4.59,5587384229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381743,203,1,1,27,54,c165yjiny1qnmfdvefxvflnkc,0,6.4,15.6,2025-03-16T16:28:01.382Z,2025-03-16T16:28:05Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5587384747,155,,5587384749,56,Right,5587384757,213,6.10,5587384753,141,0.0,5587384759,1,,5587384755,212,63.7,5587384751,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381803,198,5,1,27,58,5rz9enoyknpg8ji78za5b82p0,1,33.8,101.8,2025-03-16T16:28:05.011Z,2025-03-16T17:16:25Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587385083,347,,5587385101,233,204,5587385081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381749,204,5,1,27,58,c165yjiny1qnmfdvefxvflnkc,0,66.2,-1.8,2025-03-16T16:28:05.011Z,2025-03-16T17:16:25Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5587384771,56,Right,5587385167,233,198,5587384773,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381903,199,1,1,28,0,5rz9enoyknpg8ji78za5b82p0,1,34.2,100.0,2025-03-16T16:28:07.107Z,2025-03-16T16:28:11Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5587385673,213,4.35,5587385671,212,26.4,5587385675,1,,5587385667,140,25.3,5587385663,107,,5587385669,141,65.7,5587385665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381959,200,1,1,28,4,5rz9enoyknpg8ji78za5b82p0,1,24.7,65.4,2025-03-16T16:28:11.380Z,2025-03-16T16:28:14Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587385985,213,0.25,5587385977,56,Back,5587385981,141,69.3,5587385983,212,10.6,5587385979,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382021,201,1,1,28,6,5rz9enoyknpg8ji78za5b82p0,1,35.0,71.1,2025-03-16T16:28:13.908Z,2025-03-16T16:28:16Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587386279,141,70.4,5587386275,56,Back,5587386283,213,6.23,5587386277,140,43.5,5587386281,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382043,202,1,1,28,9,5rz9enoyknpg8ji78za5b82p0,1,43.4,70.4,2025-03-16T16:28:16.051Z,2025-03-16T20:45:23Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5587386417,140,34.0,5588786083,156,,5587386415,56,Back,5587386419,141,76.9,5587386423,213,2.72,5587386421,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382097,203,1,1,28,9,5rz9enoyknpg8ji78za5b82p0,1,33.8,77.4,2025-03-16T16:28:16.900Z,2025-03-16T16:28:20Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587386725,140,29.1,5587386729,212,18.7,5587386731,213,4.45,5587386727,141,50.8,5587386723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382171,204,1,1,28,13,5rz9enoyknpg8ji78za5b82p0,1,34.3,44.0,2025-03-16T16:28:19.957Z,2025-03-16T16:28:23Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587387169,155,,5587387173,140,77.8,5587387187,1,,5587387183,213,5.75,5587387171,56,Right,5587387179,212,52.9,5587387175,141,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382255,205,1,1,28,16,5rz9enoyknpg8ji78za5b82p0,1,77.8,4.8,2025-03-16T16:28:23.091Z,2025-03-16T16:28:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5587387679,213,0.79,5587387675,141,28.5,5587387671,56,Center,5587387677,212,22.7,5587387673,140,93.0,5587387669,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382301,206,1,1,28,19,5rz9enoyknpg8ji78za5b82p0,0,94.7,29.1,2025-03-16T16:28:26.260Z,2025-03-16T16:28:28Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587387947,212,24.9,5587387943,140,97.0,5587387945,141,65.5,5587387949,213,1.47,5587387941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382353,205,12,1,28,21,c165yjiny1qnmfdvefxvflnkc,1,3.5,34.0,2025-03-16T16:28:28.805Z,2025-03-16T16:28:31Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5587388217,56,Back,5587388323,167,,5587388221,140,4.9,5587388233,213,4.77,5587388229,212,24.1,5587388225,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382365,206,5,1,28,22,c165yjiny1qnmfdvefxvflnkc,0,5.2,-1.6,2025-03-16T16:28:29.459Z,2025-03-16T17:16:25Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5587391401,233,207,5587388271,347,,5587388267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382947,207,5,1,28,22,5rz9enoyknpg8ji78za5b82p0,1,94.8,101.6,2025-03-16T16:28:29.459Z,2025-03-16T17:16:25Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587391295,56,Left,5587391297,347,,5587391331,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382985,208,1,1,28,38,5rz9enoyknpg8ji78za5b82p0,1,93.6,100.0,2025-03-16T16:28:45.619Z,2025-03-16T20:47:17Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587391543,212,14.0,5587391545,213,3.72,5587391541,141,89.7,5587391539,140,82.5,5587391535,107,,5588788367,189,,5587391537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383403,211,1,1,28,39,5rz9enoyknpg8ji78za5b82p0,1,80.6,87.5,2025-03-16T16:28:46.348Z,2025-03-16T20:47:19Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5587422381,212,12.0,5587422377,140,91.0,5587422375,56,Left,5587422379,141,94.8,5587422383,213,0.43,5588788501,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383413,212,1,1,28,40,5rz9enoyknpg8ji78za5b82p0,0,92.2,90.8,2025-03-16T16:28:47.506Z,2025-03-16T20:47:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587425377,212,32.0,5587425373,140,92.3,5587425375,141,43.8,5587425379,213,4.72,5587425371,56,Center,5588788707,224,,5587425367,2,,5588788709,72,,5587425369,155,,5588788971,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789638897,789,61,1,28,43,c165yjiny1qnmfdvefxvflnkc,1,3.7,56.4,2025-03-16T16:28:50.194Z,2025-03-16T20:48:03Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5588794931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383415,213,43,1,28,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-16T16:28:51.635Z,2025-03-16T20:48:40Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5588797799,144,61,5588788887,189,0,5587440687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383017,209,3,1,28,47,5rz9enoyknpg8ji78za5b82p0,0,88.4,44.8,2025-03-16T16:28:54.612Z,2025-03-16T20:46:21Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587430711,286,,5587430837,233,209,5588789291,464,,5587391709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383581,209,7,1,28,47,c165yjiny1qnmfdvefxvflnkc,0,11.6,55.2,2025-03-16T16:28:54.613Z,2025-03-16T20:46:25Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5587394945,56,Back,5588789525,385,,5587430785,233,209,5587394947,285,,5588789527,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789390601,235,61,1,28,48,5rz9enoyknpg8ji78za5b82p0,0,90.0,37.0,2025-03-16T16:28:55.692Z,2025-03-16T16:37:26Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587456949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383169,207,12,1,28,48,c165yjiny1qnmfdvefxvflnkc,1,8.3,58.8,2025-03-16T16:28:55.891Z,2025-03-16T18:39:58Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5587392463,56,Back,5587392467,141,100.0,5587392561,167,,5587392469,212,36.6,5587392471,213,0.91,5587392465,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383173,208,5,1,28,49,c165yjiny1qnmfdvefxvflnkc,0,26.0,101.6,2025-03-16T16:28:56.435Z,2025-03-16T17:16:26Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5587392597,233,210,5587392483,347,,5587392481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383133,210,5,1,28,49,5rz9enoyknpg8ji78za5b82p0,1,74.0,-1.6,2025-03-16T16:28:56.435Z,2025-03-16T17:16:26Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587392275,347,,5587392519,233,208,5587392273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384233,214,1,1,29,28,5rz9enoyknpg8ji78za5b82p0,1,79.4,0.0,2025-03-16T16:29:34.987Z,2025-03-16T18:40:05Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5587398621,189,,5587398587,141,34.1,5587398583,56,Center,5587398597,1,,5587398593,213,1.16,5587398581,107,,5587398589,212,26.7,5587398585,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384123,210,4,1,29,30,c165yjiny1qnmfdvefxvflnkc,1,11.2,61.6,2025-03-16T16:29:37.716Z,2025-03-16T18:04:08Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5587398425,189,,5587398187,56,Back,5587398183,13,,5587605981,233,215,5587398193,285,,5587398189,152,,5587398191,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384243,215,4,1,29,30,5rz9enoyknpg8ji78za5b82p0,0,88.8,38.4,2025-03-16T16:29:37.717Z,2025-03-16T16:58:13Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5587398829,152,,5587606039,233,210,5587398833,265,,5587398837,286,,5587398827,56,Center,5587398823,13,,5587398937,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384403,211,1,1,29,52,c165yjiny1qnmfdvefxvflnkc,0,11.7,58.5,2025-03-16T16:29:59.333Z,2025-03-16T16:30:03Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5587399501,5,,5587399505,152,,5587399511,141,84.2,5587399509,140,71.1,5587399513,212,64.8,5587399517,213,0.27,5587399507,56,Left,5587399503,157,,5587399521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384435,216,1,1,29,57,5rz9enoyknpg8ji78za5b82p0,1,26.1,16.5,2025-03-16T16:30:03.956Z,2025-03-16T16:30:06Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5587399761,141,16.3,5587399765,213,6.27,5587399769,1,,5587399753,56,Back,5587399757,140,39.5,5587399763,212,14.1,5587399751,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384463,217,4,1,29,59,5rz9enoyknpg8ji78za5b82p0,1,51.2,21.0,2025-03-16T16:30:06.660Z,2025-03-16T16:58:14Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587399929,56,Right,5587416979,233,212,5587400775,152,,5587401259,286,,5587400773,13,,5587400777,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384563,212,4,1,29,59,c165yjiny1qnmfdvefxvflnkc,0,48.8,79.0,2025-03-16T16:30:06.661Z,2025-03-16T16:58:14Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5587400627,152,,5587400623,13,,5587417309,233,217,5587400633,285,,5587400629,265,,5587400625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385187,218,1,1,30,26,5rz9enoyknpg8ji78za5b82p0,1,42.0,19.0,2025-03-16T16:30:33.651Z,2025-03-16T16:30:40Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5587404037,152,,5587404039,56,Back,5587404035,5,,5587404045,212,20.7,5587404041,140,39.7,5587404043,141,49.2,5587404047,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385237,219,1,1,30,32,5rz9enoyknpg8ji78za5b82p0,1,65.3,68.6,2025-03-16T16:30:39.891Z,2025-03-16T16:30:42Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587404269,140,75.2,5587404267,56,Left,5587404275,213,1.05,5587404271,141,95.2,5587404273,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385293,220,1,1,30,34,5rz9enoyknpg8ji78za5b82p0,1,75.1,95.9,2025-03-16T16:30:41.907Z,2025-03-16T16:30:44Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5587404577,56,Left,5587404581,140,85.2,5587404589,213,0.00,5587404585,141,95.9,5587404575,155,,5587404587,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385381,221,1,1,30,36,5rz9enoyknpg8ji78za5b82p0,1,93.5,93.4,2025-03-16T16:30:43.753Z,2025-03-16T20:49:51Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,1.0,5588802009,72,,5587405067,2,,5587405073,140,92.9,5587405077,212,29.5,5587411887,154,,5587405075,141,50.1,5587411885,210,16,5587405071,56,Center,5588802007,224,,5587405069,155,5587405079,213,4.69,5587411889,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385447,222,44,1,30,38,5rz9enoyknpg8ji78za5b82p0,1,92.3,49.7,2025-03-16T16:30:44.953Z,2025-03-16T20:50:30Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5587405401,56,Center,5587405579,233,214,5587405403,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385471,214,44,1,30,38,c165yjiny1qnmfdvefxvflnkc,0,7.7,50.3,2025-03-16T16:30:44.954Z,2025-03-16T21:11:53Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5587405555,56,Back,5587405557,285,,5587405655,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385455,223,16,1,30,38,5rz9enoyknpg8ji78za5b82p0,1,92.1,49.5,2025-03-16T16:30:45.253Z,2025-03-16T20:50:33Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5587405469,56,Center,5587409769,15,,5588804119,395,1.5,5587411957,29,,5587411959,154,,5587405467,17,,5587411965,102,50.3,5587411973,231,50.4,5587409775,374,2025-03-16 16:30:44.755,5587411971,230,5587411955,79,,5587411969,214,,5588804121,396,5587409779,375,5587405465,22,,98.9,5587411967,103,30.4,49.6,30:37.841,5587411961,55,221,5587409773,328,,,,,,,,
2789386873,215,1,1,31,37,c165yjiny1qnmfdvefxvflnkc,1,49.9,50.1,2025-03-16T16:31:44.277Z,2025-03-16T16:31:49Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5587412955,279,G,5587412935,56,Back,5587412939,140,37.6,5587412941,141,47.3,5587412949,213,3.29,5587412945,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386899,216,1,1,31,42,c165yjiny1qnmfdvefxvflnkc,1,37.6,44.8,2025-03-16T16:31:49.628Z,2025-03-16T16:31:50Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5587413097,56,Back,5587413107,212,26.4,5587413101,140,32.0,5587413105,141,7.0,5587413109,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386943,217,1,1,31,43,c165yjiny1qnmfdvefxvflnkc,1,32.0,7.7,2025-03-16T16:31:50.757Z,2025-03-16T16:31:52Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5587413371,212,29.3,5587413367,141,39.4,5587413363,140,13.1,5587413373,213,2.31,5587413359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
