id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2780132303,470,10,2,57,49,36g6ifzjliec1jqnbtf7yesme,1,7.6,61.7,2025-02-23T14:19:09.789Z,2025-02-23T14:58:41Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536727481,233,477,5536723789,94,,5536723791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132485,478,1,2,57,59,5rz9enoyknpg8ji78za5b82p0,1,76.7,6.2,2025-02-23T14:19:20.092Z,2025-02-23T14:19:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536724645,212,16.0,5536724639,141,11.1,5536724651,213,2.93,5536724633,140,61.8,5536724631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132587,479,1,2,58,1,5rz9enoyknpg8ji78za5b82p0,1,56.3,10.3,2025-02-23T14:19:22.763Z,2025-02-23T14:19:27Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536725163,140,46.2,5536725161,56,Back,5536725173,212,25.4,5536725169,141,44.3,5536725175,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132697,480,1,2,58,6,5rz9enoyknpg8ji78za5b82p0,0,46.2,44.2,2025-02-23T14:19:27.060Z,2025-02-23T14:19:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536725603,56,Center,5536725613,1,,5536725607,141,28.8,5536725601,155,,5536725611,213,6.09,5536725605,140,97.1,5536725609,212,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132915,472,1,2,58,17,36g6ifzjliec1jqnbtf7yesme,1,10.8,56.1,2025-02-23T14:19:38.333Z,2025-02-23T14:19:45Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536726809,213,0.41,5536726805,141,62.7,5536726807,212,11.3,5536726803,140,20.7,5536726801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780132945,473,1,2,58,24,36g6ifzjliec1jqnbtf7yesme,1,20.9,62.1,2025-02-23T14:19:45.775Z,2025-02-23T14:19:47Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536726969,212,8.3,5536726965,140,27.7,5536726971,213,5.76,5536726967,141,56.0,5536726963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133023,474,1,2,58,26,36g6ifzjliec1jqnbtf7yesme,1,27.9,56.8,2025-02-23T14:19:47.502Z,2025-02-23T20:26:45Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536727413,140,25.5,5536727411,56,Back,5536727417,212,19.5,5536727415,141,28.4,5536727419,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133063,475,1,2,58,29,36g6ifzjliec1jqnbtf7yesme,0,27.6,26.2,2025-02-23T14:19:50.623Z,2025-02-23T20:26:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536727613,213,5.99,5536727603,157,,5536727605,56,Right,5536727609,141,0.0,5536727611,212,64.5,5536727607,140,86.3,5536727615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133067,476,5,2,58,32,36g6ifzjliec1jqnbtf7yesme,0,84.9,-1.1,2025-02-23T14:19:52.922Z,2025-02-23T15:09:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536727627,56,Right,5536727631,347,,5536729013,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133311,481,5,2,58,32,5rz9enoyknpg8ji78za5b82p0,1,15.1,101.1,2025-02-23T14:19:52.922Z,2025-02-23T15:09:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536728991,233,476,5536728955,56,Back,5536728957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133383,482,1,2,58,48,5rz9enoyknpg8ji78za5b82p0,0,15.8,100.0,2025-02-23T14:20:09.600Z,2025-02-23T14:20:14Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536729313,1,,5536729303,56,Back,5536729305,140,39.1,5536729309,212,26.7,5536729311,213,5.87,5536729301,107,,5536729307,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133377,477,44,2,58,51,36g6ifzjliec1jqnbtf7yesme,1,54.4,17.7,2025-02-23T14:20:12.623Z,2025-02-23T15:10:07Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536729511,233,483,5536729515,286,,5536729273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133393,483,44,2,58,51,5rz9enoyknpg8ji78za5b82p0,0,45.6,82.3,2025-02-23T14:20:12.624Z,2025-02-23T15:10:07Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536729363,285,,5536729361,56,Back,5536729523,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133437,478,1,2,58,52,36g6ifzjliec1jqnbtf7yesme,1,53.7,22.1,2025-02-23T14:20:13.103Z,2025-02-23T20:33:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536729627,140,56.8,5536729633,212,9.4,5536729625,56,Center,5536729629,141,35.0,5536729637,213,1.22,5536729623,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133449,479,1,2,58,53,36g6ifzjliec1jqnbtf7yesme,1,54.4,35.4,2025-02-23T14:20:14.051Z,2025-02-23T20:33:17Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5538385131,213,0.19,5536729691,56,Center,5538385125,140,64.7,5538385129,212,11.0,5538385127,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134455,490,43,2,58,53,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:20:14.052Z,2025-02-23T20:33:10Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5536736151,233,479,5538384691,144,7,5536735173,285,0,5536735171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133477,480,50,2,58,53,36g6ifzjliec1jqnbtf7yesme,1,64.6,34.2,2025-02-23T14:20:14.727Z,2025-02-23T21:29:23Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5538546533,233,811,5538386055,286,,5536729809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780433897,811,7,2,58,53,5rz9enoyknpg8ji78za5b82p0,1,35.4,65.8,2025-02-23T14:20:14.728Z,2025-02-23T21:29:23Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5538388013,178,,5538388011,384,,5538388009,285,,5538388007,56,Back,5538546525,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139499,547,43,2,58,54,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-23T14:20:15.571Z,2025-02-23T20:33:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5538385289,144,61,5536762443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133521,485,1,2,58,58,5rz9enoyknpg8ji78za5b82p0,1,35.9,73.5,2025-02-23T14:20:18.865Z,2025-02-23T14:20:20Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536730045,141,75.7,5536730049,213,0.24,5536730047,212,6.4,5536730043,140,41.8,5536730041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133631,486,2,2,58,59,5rz9enoyknpg8ji78za5b82p0,1,43.2,76.1,2025-02-23T14:20:19.975Z,2025-02-23T20:34:24Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536731633,7,3uytpqx0e0jr6zgbfl1znsm7e,5536730619,140,53.1,5536730617,56,Center,5536730621,141,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133649,487,43,2,59,4,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:20:24.990Z,2025-02-23T14:20:38Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5536730705,249,0,5536730699,56,Center,5536731775,144,39,5536730695,22,0,5536730697,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133655,481,43,2,59,5,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-23T14:20:26.544Z,2025-02-23T14:20:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536730735,182,0,5536730733,178,0,5536731181,144,63,5536730731,173,0,5536730737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133679,482,43,2,59,7,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-23T14:20:28.159Z,2025-02-23T14:20:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536731279,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133951,484,1,2,59,14,36g6ifzjliec1jqnbtf7yesme,1,26.1,10.9,2025-02-23T14:20:35.647Z,2025-02-23T14:20:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536732421,213,1.76,5536732411,241,,5536732417,141,28.9,5536732409,5,,5536732415,140,23.9,5536732419,212,12.5,5536732413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780133979,485,1,2,59,25,36g6ifzjliec1jqnbtf7yesme,1,40.8,44.8,2025-02-23T14:20:46.128Z,2025-02-23T14:20:47Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536732553,140,34.6,5536732561,212,16.9,5536732557,141,67.8,5536732549,56,Back,5536732563,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134025,486,1,2,59,26,36g6ifzjliec1jqnbtf7yesme,1,36.3,66.3,2025-02-23T14:20:47.727Z,2025-02-23T14:20:50Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536732791,56,Back,5536732793,140,45.3,5536732797,212,19.2,5536732795,141,90.8,5536732799,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134075,487,1,2,59,29,36g6ifzjliec1jqnbtf7yesme,1,44.9,90.0,2025-02-23T14:20:50.287Z,2025-02-23T14:20:53Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536733093,213,3.95,5536733091,212,20.1,5536733087,140,31.6,5536733089,141,68.7,5536733085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134163,488,1,2,59,32,36g6ifzjliec1jqnbtf7yesme,1,31.5,68.8,2025-02-23T14:20:52.864Z,2025-02-23T14:20:57Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536733537,140,44.8,5536733543,213,5.21,5536733539,141,31.0,5536733535,56,Back,5536733541,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134191,489,1,2,59,36,36g6ifzjliec1jqnbtf7yesme,1,54.1,29.5,2025-02-23T14:20:56.992Z,2025-02-23T14:20:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536733709,212,11.0,5536733705,140,62.2,5536733711,213,0.69,5536733701,56,Center,5536733707,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134291,490,1,2,59,37,36g6ifzjliec1jqnbtf7yesme,1,65.4,44.6,2025-02-23T14:20:58.432Z,2025-02-23T14:21:03Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5536734259,155,,5536734267,212,31.4,5536734261,56,Right,5536734263,140,86.0,5536734269,213,5.47,5536734265,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134315,491,1,2,59,42,36g6ifzjliec1jqnbtf7yesme,0,90.9,15.0,2025-02-23T14:21:02.961Z,2025-02-23T20:35:15Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536734415,2,,5538391499,386,,5536734429,212,22.8,5536734419,56,Center,5536734425,141,47.9,5538391501,20,,5538391497,225,,5536734433,213,1.76,5536734423,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134331,488,12,2,59,43,5rz9enoyknpg8ji78za5b82p0,1,11.8,56.1,2025-02-23T14:21:03.847Z,2025-02-23T14:21:05Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536734501,140,0.0,5536734507,213,2.46,5536734499,56,Back,5536734505,212,16.6,5536734541,167,,5536734503,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134339,489,6,2,59,43,5rz9enoyknpg8ji78za5b82p0,0,5.2,63.8,2025-02-23T14:21:04.582Z,2025-02-23T20:35:29Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536734645,73,,5536734919,233,492,5536734643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134367,492,6,2,59,43,36g6ifzjliec1jqnbtf7yesme,1,94.8,36.2,2025-02-23T14:21:04.582Z,2025-02-23T14:53:54Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536734853,233,489,5536734839,75,,5536734837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780134961,493,1,2,60,18,36g6ifzjliec1jqnbtf7yesme,0,99.6,0.5,2025-02-23T14:21:39.475Z,2025-02-23T20:35:25Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5536737913,141,44.0,5536737903,6,,5536737911,140,93.3,5536737909,56,Center,5536737917,212,30.3,5536737905,155,,5538391983,20,,5536737919,213,1.79,5536737907,224,,5536737901,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135005,491,12,2,60,21,5rz9enoyknpg8ji78za5b82p0,1,10.7,61.4,2025-02-23T14:21:42.030Z,2025-02-23T14:21:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536738175,15,,5536738139,56,Back,5536738143,141,69.1,5536738145,212,15.8,5536738141,140,24.9,5536738147,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135027,494,44,2,60,22,36g6ifzjliec1jqnbtf7yesme,1,81.2,29.9,2025-02-23T14:21:43.434Z,2025-02-23T20:36:08Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536738265,56,Center,5536738267,286,,5536738333,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135037,492,44,2,60,22,5rz9enoyknpg8ji78za5b82p0,0,18.8,70.1,2025-02-23T14:21:43.435Z,2025-02-23T20:36:10Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536738357,233,494,5536738311,285,,5536738309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135033,495,1,2,60,23,36g6ifzjliec1jqnbtf7yesme,0,79.9,28.2,2025-02-23T14:21:43.897Z,2025-02-23T20:36:15Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536738295,141,27.8,5536738299,213,6.18,5536738289,3,,5536738291,56,Center,5536738293,140,82.5,5536738297,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780434969,812,61,2,60,23,5rz9enoyknpg8ji78za5b82p0,1,16.9,70.3,2025-02-23T14:21:44.707Z,2025-02-23T20:36:17Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5538394159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135187,493,12,2,60,25,5rz9enoyknpg8ji78za5b82p0,1,15.5,60.8,2025-02-23T14:21:46.311Z,2025-02-23T14:21:53Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536739053,56,Back,5536739057,140,39.1,5536739065,213,6.24,5536739061,141,59.3,5536739063,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135141,496,1,2,60,29,36g6ifzjliec1jqnbtf7yesme,0,58.3,42.1,2025-02-23T14:21:50.002Z,2025-02-23T20:36:30Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536738823,56,Center,5536738817,3,,5536738833,212,15.4,5536738831,141,30.5,5536738829,140,70.9,5536738835,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135201,494,12,2,60,31,5rz9enoyknpg8ji78za5b82p0,1,25.7,71.8,2025-02-23T14:21:52.514Z,2025-02-23T20:36:38Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536739155,141,72.1,5536743673,15,,5536739161,213,0.06,5536739153,140,29.1,5536739151,56,Back,5536739157,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135173,497,61,2,60,31,36g6ifzjliec1jqnbtf7yesme,1,62.8,29.1,2025-02-23T14:21:52.571Z,2025-02-23T14:21:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536738985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135261,495,1,2,60,34,5rz9enoyknpg8ji78za5b82p0,0,30.0,66.7,2025-02-23T14:21:55.248Z,2025-02-23T14:21:57Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536739459,157,,5536739473,141,56.9,5536739469,140,73.8,5536739475,212,46.5,5536739465,56,Center,5536739479,1,,5536739477,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135311,498,1,2,60,37,36g6ifzjliec1jqnbtf7yesme,1,24.4,39.5,2025-02-23T14:21:57.825Z,2025-02-23T20:36:53Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536739725,212,13.6,5536739727,213,2.96,5536739717,140,11.7,5536739713,56,Back,5536739711,3,,5536739721,141,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135313,499,52,2,60,38,36g6ifzjliec1jqnbtf7yesme,1,10.4,43.6,2025-02-23T14:21:59.427Z,2025-02-23T20:37:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5538396665,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135411,500,1,2,60,39,36g6ifzjliec1jqnbtf7yesme,1,10.4,42.5,2025-02-23T14:22:00.418Z,2025-02-23T14:22:04Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536740255,141,26.1,5536740259,213,5.44,5536740251,56,Back,5536740253,140,19.9,5536740249,123,,5536740257,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135463,501,1,2,60,43,36g6ifzjliec1jqnbtf7yesme,1,25.2,27.1,2025-02-23T14:22:03.954Z,2025-02-23T14:22:06Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5536740501,213,1.27,5536740495,140,26.9,5536740499,212,6.1,5536740497,141,35.7,5536740493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135509,502,1,2,60,46,36g6ifzjliec1jqnbtf7yesme,1,37.7,33.8,2025-02-23T14:22:06.850Z,2025-02-23T20:37:11Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536740779,56,Back,5536740783,141,9.2,5536740785,212,18.5,5536740781,140,45.2,5536740787,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135553,503,1,2,60,48,36g6ifzjliec1jqnbtf7yesme,1,44.6,9.4,2025-02-23T14:22:08.882Z,2025-02-23T14:22:11Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536740981,212,8.3,5536740983,213,1.96,5536740977,140,41.6,5536740979,141,20.7,5536740975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135597,504,1,2,60,50,36g6ifzjliec1jqnbtf7yesme,1,47.4,17.6,2025-02-23T14:22:11.155Z,2025-02-23T20:37:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5536741187,140,59.3,5536741193,213,0.38,5536741191,212,13.5,5536741185,56,Center,5536741189,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135625,496,45,2,60,52,5rz9enoyknpg8ji78za5b82p0,0,40.6,74.4,2025-02-23T14:22:13.218Z,2025-02-23T21:29:25Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536741335,56,Back,5536741495,233,505,5536741337,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135641,505,3,2,60,52,36g6ifzjliec1jqnbtf7yesme,1,59.4,25.6,2025-02-23T14:22:13.218Z,2025-02-23T21:29:24Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536741437,286,,5536741435,56,Center,5538398395,464,,5536741469,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135673,506,1,2,60,55,36g6ifzjliec1jqnbtf7yesme,0,70.4,19.0,2025-02-23T14:22:15.987Z,2025-02-23T20:37:40Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536741559,140,87.0,5536741555,56,Center,5536741551,155,,5536741567,213,1.08,5536741561,141,66.7,5536741569,1,,5536741565,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135953,497,12,2,60,57,5rz9enoyknpg8ji78za5b82p0,1,14.1,27.3,2025-02-23T14:22:18.544Z,2025-02-23T14:22:37Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536743155,212,32.4,5536743157,213,5.86,5536743149,56,Back,5536743151,140,42.2,5536743153,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135781,507,1,2,61,2,36g6ifzjliec1jqnbtf7yesme,1,60.5,89.9,2025-02-23T14:22:23.394Z,2025-02-23T14:22:25Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536742089,56,Center,5536742095,212,17.9,5536742097,213,4.12,5536742093,141,68.1,5536742091,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135827,508,1,2,61,4,36g6ifzjliec1jqnbtf7yesme,1,50.9,68.1,2025-02-23T14:22:25.506Z,2025-02-23T14:22:28Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536742357,56,Center,5536742365,213,5.03,5536742363,212,12.0,5536742361,141,51.3,5536742359,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135859,509,1,2,61,7,36g6ifzjliec1jqnbtf7yesme,1,54.5,51.2,2025-02-23T14:22:27.986Z,2025-02-23T14:22:31Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536742627,56,Center,5536742639,212,16.8,5536742635,141,29.5,5536742631,140,62.2,5536742643,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135887,510,1,2,61,10,36g6ifzjliec1jqnbtf7yesme,1,70.9,16.8,2025-02-23T14:22:30.963Z,2025-02-23T20:37:53Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536742797,56,Right,5536742803,212,5.8,5536742801,141,8.4,5536742805,213,4.88,5536742799,140,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135927,511,1,2,61,12,36g6ifzjliec1jqnbtf7yesme,1,70.0,9.1,2025-02-23T14:22:33.283Z,2025-02-23T14:22:35Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536743023,141,26.8,5536743021,140,54.7,5536743027,213,2.50,5536743025,212,20.1,5536743019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780135957,512,1,2,61,14,36g6ifzjliec1jqnbtf7yesme,1,54.7,26.8,2025-02-23T14:22:35.427Z,2025-02-23T14:22:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536743191,213,5.00,5536743187,212,14.0,5536743183,141,7.0,5536743179,140,58.5,5536743175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136013,513,1,2,61,16,36g6ifzjliec1jqnbtf7yesme,1,56.8,7.6,2025-02-23T14:22:37.411Z,2025-02-23T14:22:40Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536743471,56,Back,5536743477,212,17.4,5536743475,141,23.1,5536743479,213,2.49,5536743473,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136063,514,1,2,61,19,36g6ifzjliec1jqnbtf7yesme,0,54.7,16.6,2025-02-23T14:22:40.580Z,2025-02-23T20:38:03Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536743723,141,17.2,5536743731,1,,5536743715,155,,5536743719,56,Right,5536743725,212,34.4,5536743721,140,87.5,5536743727,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136169,499,1,2,61,25,5rz9enoyknpg8ji78za5b82p0,1,8.1,90.4,2025-02-23T14:22:46.773Z,2025-02-23T20:38:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536744343,140,22.8,5536744339,157,,5536744347,212,15.4,5536744341,56,Back,5536744351,1,,5536744349,213,0.02,5536744345,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
