id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2812699065,199,1,1,22,19,4jg5vd59i24chckyua90dr1lg,1,38.5,28.6,2025-05-10T15:53:00.760Z,2025-05-10T15:53:03Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5715846565,141,70.2,5715846569,213,1.46,5715846563,140,41.4,5715846561,56,Back,5715846567,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699139,200,1,1,22,22,4jg5vd59i24chckyua90dr1lg,1,42.4,75.3,2025-05-10T15:53:03.272Z,2025-05-10T15:53:08Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5715846995,141,92.3,5715846993,140,57.0,5715846991,56,Left,5715846997,212,19.2,5715846999,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699195,201,1,1,22,27,4jg5vd59i24chckyua90dr1lg,1,52.2,79.4,2025-05-10T15:53:08.264Z,2025-05-10T15:53:11Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715847357,56,Back,5715847365,213,4.37,5715847359,140,43.8,5715847363,212,26.0,5715847361,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699237,202,1,1,22,30,4jg5vd59i24chckyua90dr1lg,1,43.6,33.1,2025-05-10T15:53:11.672Z,2025-05-10T15:53:16Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5715847667,1,,5715847663,212,33.7,5715847661,141,5.3,5715847659,140,70.2,5715847665,213,5.69,5715847657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699299,203,1,1,22,35,4jg5vd59i24chckyua90dr1lg,1,74.9,13.2,2025-05-10T15:53:16.151Z,2025-05-10T15:53:20Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5715848015,140,88.4,5715848021,213,5.93,5715848017,141,5.6,5715848013,56,Right,5715848019,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699327,204,1,1,22,39,4jg5vd59i24chckyua90dr1lg,1,88.5,5.6,2025-05-10T15:53:20.695Z,2025-05-10T15:53:22Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715848175,56,Right,5715848183,213,2.97,5715848181,212,16.7,5715848177,140,72.8,5715848179,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699353,205,1,1,22,41,4jg5vd59i24chckyua90dr1lg,1,70.2,10.4,2025-05-10T15:53:22.808Z,2025-05-10T15:53:24Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5715848345,56,Center,5715848353,213,0.78,5715848351,212,10.8,5715848347,140,77.5,5715848349,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699385,206,1,1,22,42,4jg5vd59i24chckyua90dr1lg,0,77.5,21.6,2025-05-10T15:53:23.872Z,2025-05-10T16:24:03Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715848545,56,Center,5715848549,141,26.1,5715848551,212,15.9,5715848553,213,0.19,5715848547,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699359,222,61,1,22,43,9zqn9ugvg64it0lr5z8cq4g9v,1,23.5,71.4,2025-05-10T15:53:24.475Z,2025-05-10T16:24:05Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715848377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812699431,207,1,1,22,44,4jg5vd59i24chckyua90dr1lg,1,93.6,26.1,2025-05-10T15:53:25.520Z,2025-05-10T16:24:07Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,1.0,5715852621,22,,5715848799,212,17.4,5715848793,56,Center,5715848797,141,51.5,5715848795,140,95.7,5715852617,210,16,5715848801,213,1.44,5715852619,154,,,,,,,,,,,,,,,,,,,,,,,,,
2812699447,208,16,1,22,46,4jg5vd59i24chckyua90dr1lg,1,95.2,51.5,2025-05-10T15:53:27.295Z,2025-05-10T16:24:47Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5715848883,56,Center,5715848881,16,,5715852703,154,,5715852711,103,3.8,5715852713,214,,5715852689,72,,5715852717,230,98.5,5715849041,374,2025-05-10 16:53:26.986,5715852699,29,5715849045,375,22:45.865,5715852709,102,52.4,,5715852715,328,5715852721,231,5715852705,55,,48.2,207,5715848879,22,,5715857121,76,
2812700217,223,1,1,23,42,9zqn9ugvg64it0lr5z8cq4g9v,1,50.1,50.3,2025-05-10T15:54:23.403Z,2025-05-10T15:54:27Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5715853427,279,G,5715853421,141,57.8,5715853423,212,9.9,5715853419,140,42.0,5715853425,213,2.60,5715853417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700267,224,1,1,23,45,9zqn9ugvg64it0lr5z8cq4g9v,1,48.4,57.6,2025-05-10T15:54:27.020Z,2025-05-10T15:54:29Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715853743,56,Back,5715853747,141,90.8,5715853749,212,23.0,5715853751,213,1.75,5715853745,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700301,225,1,1,23,48,9zqn9ugvg64it0lr5z8cq4g9v,1,44.5,91.1,2025-05-10T15:54:29.484Z,2025-05-10T15:54:31Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5715853957,140,34.2,5715853959,141,66.6,5715853955,56,Back,5715853963,213,4.14,5715853961,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700319,226,1,1,23,50,9zqn9ugvg64it0lr5z8cq4g9v,1,34.2,66.6,2025-05-10T15:54:31.500Z,2025-05-10T15:54:33Z,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,5715854043,56,Back,5715854047,141,50.3,5715854049,212,12.7,5715854045,140,40.1,5715854051,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700363,227,1,1,23,51,9zqn9ugvg64it0lr5z8cq4g9v,1,39.6,50.3,2025-05-10T15:54:33.116Z,2025-05-10T15:54:35Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715854273,141,9.4,5715854271,140,41.7,5715854277,213,4.79,5715854269,56,Back,5715854275,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700415,228,1,1,23,54,9zqn9ugvg64it0lr5z8cq4g9v,1,41.8,9.4,2025-05-10T15:54:35.659Z,2025-05-10T15:54:39Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715854535,56,Back,5715854541,212,16.8,5715854543,213,2.36,5715854539,141,26.7,5715854537,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700457,229,1,1,23,58,9zqn9ugvg64it0lr5z8cq4g9v,1,33.2,27.1,2025-05-10T15:54:39.164Z,2025-05-10T15:54:41Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715854767,56,Back,5715854769,140,45.0,5715854779,213,5.39,5715854777,212,19.8,5715854773,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700495,230,1,1,24,0,9zqn9ugvg64it0lr5z8cq4g9v,1,45.3,4.6,2025-05-10T15:54:41.691Z,2025-05-10T15:54:44Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715855029,213,6.21,5715855023,141,2.6,5715855013,56,Right,5715855025,212,19.9,5715855019,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700509,231,1,1,24,2,9zqn9ugvg64it0lr5z8cq4g9v,1,62.2,4.4,2025-05-10T15:54:44.012Z,2025-05-10T15:54:45Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715855125,212,18.0,5715855119,56,Back,5715855123,141,3.1,5715855121,140,45.1,5715855127,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700535,232,1,1,24,4,9zqn9ugvg64it0lr5z8cq4g9v,1,45.5,3.1,2025-05-10T15:54:45.388Z,2025-05-10T15:54:48Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715855279,140,27.1,5715855285,213,2.60,5715855277,56,Back,5715855283,212,22.6,5715855281,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700615,233,1,1,24,6,9zqn9ugvg64it0lr5z8cq4g9v,1,30.2,20.0,2025-05-10T15:54:48.075Z,2025-05-10T15:54:54Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715855735,141,19.7,5715855739,213,6.27,5715855737,212,12.0,5715855733,140,41.6,5715855731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700669,234,1,1,24,13,9zqn9ugvg64it0lr5z8cq4g9v,1,35.9,24.6,2025-05-10T15:54:54.779Z,2025-05-10T15:54:58Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715856045,213,5.56,5715856041,212,21.8,5715856037,141,3.5,5715856031,56,Right,5715856033,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700687,235,1,1,24,17,9zqn9ugvg64it0lr5z8cq4g9v,1,58.7,7.1,2025-05-10T15:54:58.347Z,2025-05-10T15:54:59Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715856205,212,5.3,5715856207,213,1.01,5715856203,141,13.7,5715856199,56,Right,5715856201,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700719,236,1,1,24,18,9zqn9ugvg64it0lr5z8cq4g9v,1,59.8,14.3,2025-05-10T15:54:59.803Z,2025-05-10T15:55:02Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715856345,212,18.7,5715856339,56,Center,5715856347,213,1.73,5715856343,141,41.5,5715856341,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700731,237,4,1,24,21,9zqn9ugvg64it0lr5z8cq4g9v,1,55.8,46.4,2025-05-10T15:55:02.827Z,2025-05-10T16:22:12Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715856459,286,,5715856453,56,Center,5715856451,13,,5715856457,265,,5715856661,233,209,5715856455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812700751,209,4,1,24,21,4jg5vd59i24chckyua90dr1lg,0,44.2,53.6,2025-05-10T15:55:02.828Z,2025-05-10T16:22:13Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715856591,13,,5715856593,56,Back,5715856597,265,,5715856599,285,,5715856595,152,,5715856789,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701391,238,1,1,25,10,9zqn9ugvg64it0lr5z8cq4g9v,1,57.8,42.1,2025-05-10T15:55:51.739Z,2025-05-10T15:55:53Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715860067,212,11.7,5715860061,56,Center,5715860063,140,68.9,5715860069,213,6.21,5715860065,141,40.9,5715860059,152,,5715860057,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701449,239,1,1,25,12,9zqn9ugvg64it0lr5z8cq4g9v,1,69.8,41.0,2025-05-10T15:55:53.291Z,2025-05-10T15:55:56Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715860397,212,14.9,5715860391,56,Center,5715860393,140,55.6,5715860399,213,3.08,5715860395,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701511,240,1,1,25,15,9zqn9ugvg64it0lr5z8cq4g9v,1,56.0,40.3,2025-05-10T15:55:56.443Z,2025-05-10T15:56:00Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715860767,141,4.4,5715860763,56,Right,5715860769,212,25.5,5715860765,140,63.1,5715860771,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701525,241,1,1,25,18,9zqn9ugvg64it0lr5z8cq4g9v,0,65.6,5.6,2025-05-10T15:56:00.060Z,2025-05-10T15:56:04Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715860849,140,68.8,5715861123,286,,5715860847,56,Right,5715860855,213,0.91,5715860853,212,5.4,5715860851,141,11.9,5715861119,233,210,5715861117,236,,,,,,,,,,,,,,,,,,,,,,,,,
2812701569,210,74,1,25,18,4jg5vd59i24chckyua90dr1lg,1,32.6,84.5,2025-05-10T15:56:00.061Z,2025-05-10T16:24:42Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715861155,233,241,5715861107,285,,5715861105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701591,211,5,1,25,22,4jg5vd59i24chckyua90dr1lg,0,37.8,101.6,2025-05-10T15:56:04.106Z,2025-05-10T15:57:37Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715861221,233,242,5715861209,56,Back,5715861211,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701589,242,5,1,25,22,9zqn9ugvg64it0lr5z8cq4g9v,1,62.2,-1.6,2025-05-10T15:56:04.106Z,2025-05-10T15:57:36Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715861217,233,211,5715861205,347,,5715861201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701621,243,1,1,25,25,9zqn9ugvg64it0lr5z8cq4g9v,1,63.0,0.0,2025-05-10T15:56:06.683Z,2025-05-10T15:56:07Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715861389,141,5.2,5715861393,213,2.65,5715861391,212,10.5,5715861387,140,54.2,5715861383,107,,5715861385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701637,244,1,1,25,26,9zqn9ugvg64it0lr5z8cq4g9v,1,54.2,5.2,2025-05-10T15:56:07.579Z,2025-05-10T15:56:08Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715861485,140,60.9,5715861487,141,2.9,5715861483,56,Right,5715861491,213,6.06,5715861489,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701667,245,1,1,25,27,9zqn9ugvg64it0lr5z8cq4g9v,1,61.3,3.4,2025-05-10T15:56:08.716Z,2025-05-10T15:56:11Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715861671,212,8.3,5715861673,213,3.14,5715861665,56,Right,5715861669,141,3.4,5715861667,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701683,246,1,1,25,29,9zqn9ugvg64it0lr5z8cq4g9v,1,55.7,6.4,2025-05-10T15:56:11.116Z,2025-05-10T15:56:12Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715861747,56,Center,5715861749,140,62.3,5715861753,212,12.7,5715861751,141,22.1,5715861757,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701717,247,1,1,25,31,9zqn9ugvg64it0lr5z8cq4g9v,1,62.3,22.1,2025-05-10T15:56:12.267Z,2025-05-10T15:56:14Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715861935,141,6.7,5715861937,212,14.6,5715861927,56,Right,5715861931,140,52.6,5715861939,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701741,248,1,1,25,33,9zqn9ugvg64it0lr5z8cq4g9v,1,52.0,6.2,2025-05-10T15:56:14.299Z,2025-05-10T15:56:16Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715862077,56,Back,5715862079,140,37.2,5715862085,213,2.60,5715862075,3,,5715862081,141,19.8,5715862083,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701759,249,1,1,25,34,9zqn9ugvg64it0lr5z8cq4g9v,0,37.2,19.8,2025-05-10T15:56:16.109Z,2025-05-10T15:56:17Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715862137,212,23.2,5715862131,56,Center,5715862133,140,50.2,5715862139,213,0.94,5715862135,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701803,213,1,1,25,38,4jg5vd59i24chckyua90dr1lg,1,56.8,46.7,2025-05-10T15:56:19.222Z,2025-05-10T15:56:21Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5715862395,213,1.74,5715862393,212,14.8,5715862389,140,54.4,5715862391,141,68.2,5715862387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701839,214,1,1,25,40,4jg5vd59i24chckyua90dr1lg,1,54.4,68.2,2025-05-10T15:56:21.477Z,2025-05-10T15:56:23Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715862559,56,Center,5715862573,140,71.5,5715862603,213,0.27,5715862601,212,18.6,5715862575,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701907,215,1,1,25,41,4jg5vd59i24chckyua90dr1lg,1,71.5,75.4,2025-05-10T15:56:23.062Z,2025-05-10T15:56:27Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5715862983,213,0.44,5715862939,56,Left,5715862977,212,15.4,5715862957,140,84.8,5715862973,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701925,216,1,1,25,46,4jg5vd59i24chckyua90dr1lg,0,77.8,88.1,2025-05-10T15:56:27.205Z,2025-05-10T15:56:28Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715863079,155,,5715863085,141,37.9,5715863077,2,,5715863081,56,Center,5715863083,140,100.0,5715863087,212,41.9,5715863091,1,,5715863089,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,
2812702339,217,5,1,25,47,4jg5vd59i24chckyua90dr1lg,0,101.3,38.9,2025-05-10T15:56:28.381Z,2025-05-10T15:57:38Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715865235,233,250,5715865209,346,,5715865207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812701947,250,5,1,25,47,9zqn9ugvg64it0lr5z8cq4g9v,1,-1.3,61.1,2025-05-10T15:56:28.381Z,2025-05-10T15:57:37Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715863163,346,,5715863161,56,Back,5715865227,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702257,251,1,1,26,1,9zqn9ugvg64it0lr5z8cq4g9v,1,5.2,49.3,2025-05-10T15:56:42.307Z,2025-05-10T16:10:12Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5715864771,213,0.94,5715864795,189,,5715864765,141,92.4,5715864775,1,,5715864767,212,36.3,5715864783,237,,5715864761,56,Back,5715864763,140,25.6,5715864759,124,,,,,,,,,,,,,,,,,,,,,,
2812702297,252,1,1,26,4,9zqn9ugvg64it0lr5z8cq4g9v,0,26.2,92.3,2025-05-10T15:56:45.139Z,2025-05-10T16:10:29Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5715864979,212,7.5,5715864973,56,Back,5715864977,141,83.0,5715938525,189,,5715864981,213,5.28,5715864975,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702341,218,61,1,26,8,4jg5vd59i24chckyua90dr1lg,1,78.9,17.2,2025-05-10T15:56:49.591Z,2025-05-10T16:10:27Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5715865251,189,,5715865213,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702357,253,12,1,26,11,9zqn9ugvg64it0lr5z8cq4g9v,1,15.3,52.8,2025-05-10T15:56:52.188Z,2025-05-10T16:10:40Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715865303,141,73.5,5715865301,140,30.1,5715865299,56,Back,5715865307,213,0.74,5715865305,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702383,219,83,1,26,16,4jg5vd59i24chckyua90dr1lg,0,70.3,23.7,2025-05-10T15:56:57.237Z,2025-05-10T15:57:00Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715865715,399,bar5tlyxm2vim2ewqauywgb85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702409,254,43,1,26,17,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-10T15:56:58.124Z,2025-05-10T15:57:15Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715865609,286,0,5715865607,56,Back,5715866803,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702443,255,1,1,26,17,9zqn9ugvg64it0lr5z8cq4g9v,1,34.5,64.6,2025-05-10T15:56:58.875Z,2025-05-10T15:57:02Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715865837,141,46.0,5715865833,56,Back,5715865839,212,18.2,5715865841,213,5.51,5715865835,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702565,256,1,1,26,20,9zqn9ugvg64it0lr5z8cq4g9v,1,55.6,36.0,2025-05-10T15:57:02.027Z,2025-05-10T15:57:12Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715866585,141,2.5,5715866587,212,27.4,5715866581,56,Right,5715866583,140,70.1,5715866589,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702575,257,1,1,26,30,9zqn9ugvg64it0lr5z8cq4g9v,0,92.0,24.1,2025-05-10T15:57:12.028Z,2025-05-10T15:57:13Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715866645,2,,5715866653,141,45.1,5715866651,140,98.8,5715866657,213,1.11,5715866655,212,16.0,5715866647,155,,5715866649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702625,221,1,1,26,34,4jg5vd59i24chckyua90dr1lg,1,6.0,41.2,2025-05-10T15:57:15.718Z,2025-05-10T15:57:17Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715866979,212,21.8,5715866973,56,Back,5715866971,123,,5715866977,141,12.0,5715866981,213,5.13,5715866975,140,14.5,5715866989,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702669,222,1,1,26,38,4jg5vd59i24chckyua90dr1lg,1,16.9,11.3,2025-05-10T15:57:20.085Z,2025-05-10T15:57:22Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5715867305,141,38.3,5715867303,140,23.6,5715867301,56,Back,5715867307,212,19.7,5715867309,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702679,223,1,1,26,40,4jg5vd59i24chckyua90dr1lg,0,23.6,38.3,2025-05-10T15:57:22.116Z,2025-05-10T15:57:22Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5715867385,141,58.7,5715867389,213,0.86,5715867381,56,Back,5715867383,140,35.0,5715867387,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702805,259,1,1,26,43,9zqn9ugvg64it0lr5z8cq4g9v,1,68.3,41.5,2025-05-10T15:57:24.785Z,2025-05-10T15:57:34Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715868075,56,Center,5715868081,212,13.1,5715868083,213,1.86,5715868077,140,64.7,5715868079,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702833,260,1,1,26,44,9zqn9ugvg64it0lr5z8cq4g9v,1,64.3,58.8,2025-05-10T15:57:26.028Z,2025-05-10T15:57:36Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715868261,56,Center,5715868267,140,75.7,5715868269,141,63.9,5715868273,213,0.28,5715868271,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702849,261,1,1,26,46,9zqn9ugvg64it0lr5z8cq4g9v,1,75.7,63.9,2025-05-10T15:57:27.596Z,2025-05-10T15:57:37Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715868335,140,70.8,5715868339,212,5.4,5715868333,56,Center,5715868337,141,66.4,5715868341,213,2.82,5715868395,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702873,262,3,1,26,48,9zqn9ugvg64it0lr5z8cq4g9v,0,67.9,79.2,2025-05-10T15:57:29.652Z,2025-05-10T15:57:41Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715868451,56,Left,5715868453,286,,5715868643,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702867,224,7,1,26,48,4jg5vd59i24chckyua90dr1lg,0,28.5,25.6,2025-05-10T15:57:29.653Z,2025-05-10T15:57:41Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5715868421,285,,5715868637,233,262,5715868419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702877,263,1,1,26,49,9zqn9ugvg64it0lr5z8cq4g9v,1,72.4,73.8,2025-05-10T15:57:31.068Z,2025-05-10T15:57:39Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715868471,141,95.4,5715868473,212,23.1,5715868469,140,89.4,5715868475,213,0.69,5715868467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702895,264,1,1,26,51,9zqn9ugvg64it0lr5z8cq4g9v,1,89.5,95.4,2025-05-10T15:57:32.668Z,2025-05-10T15:57:40Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5715868573,212,14.3,5715868571,141,93.6,5715868575,213,3.23,5715868569,140,75.9,5715868567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702921,265,1,1,26,52,9zqn9ugvg64it0lr5z8cq4g9v,1,75.9,93.6,2025-05-10T15:57:33.771Z,2025-05-10T15:57:41Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715868725,140,72.8,5715868731,212,17.2,5715868733,213,4.52,5715868727,141,68.7,5715868721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812702925,266,1,1,26,59,9zqn9ugvg64it0lr5z8cq4g9v,1,72.7,59.0,2025-05-10T15:57:40.971Z,2025-05-10T15:57:42Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715868749,212,9.8,5715868743,56,Center,5715868747,141,61.7,5715868745,140,63.5,5715868751,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
