id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value
2820695795,1,34,16,0,0,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T13:38:23.726Z,2025-06-01T14:24:58Z,,,,,5760189767,197,5798,5760189757,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5760189755,30,"dsw7clrtv93nkdnppqhfm1n9, dcewpavwmjbplo5fahrzfxega, cdlngd5oc988etq8dp8bh4s7p, 546vmchsyl1wt10pr13r5oup6, 6lykrd3hzedl7xljr167gow5x, 10lj2qekb1e4c8ful68b1pazt, rxypx04u4hxdd5dfwoazp2xg, 451liwl34giar3r8y7b295w16, 9mvwnz2zlvx54nggvvw3l9ega, di0z3rihhkz11o1ccqo2b654a, es8z1xh8vhhtrjs8jrfbrqrro, 6f0gn0s326avqwshii5mvfz10, bdgqvvkpadpthmlm40wa6dcyx, 4ly7t29cozmc49wu7avkvv3yt, 5k4gsy5f7ius93bbks9wbvqei, 3907otfahqaiqsy7hx3k142dw, 3xrja99d4b0jewfjzelq4rspg, 9jqz6yi90pj9dlvgktdwrsf10, dy1lhnql8cpw307wcxw3brndg, 8rd3ahkalx8n0uwwavbjdnv2s",5760189765,194,dsw7clrtv93nkdnppqhfm1n9,5760189763,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5760189761,130,8,5760189759,59,"1, 13, 21, 10, 15, 4, 29, 17, 9, 14, 36, 34, 3, 5, 8, 12, 18, 20, 24, 26",5760189769,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820696989,1,34,16,0,0,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T13:41:22.297Z,2025-06-01T14:32:40Z,,,,,5760196467,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5760196473,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5760196461,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5760196471,197,22091,5760196465,130,3,5760196463,59,"15, 17, 3, 33, 32, 4, 8, 5, 10, 11, 19, 30, 9, 16, 18, 21, 22, 43, 45, 47",5760196459,30,"a0vo94v0vvnojrnvvscd7zp3p, b11ffe62rpm020r3u6t1lhvx1, eqfhoh81e8uj2as95ev3yfnx1, 8ez1awevbmegf1z0kgjtp048a, eahcgnvlq1tkswvjuovyzxxw5, cwkz9uxtres4bockr3spd4hxx, alxccjq2y6il5yjw108a0axnt, b0rem4wo1p6sumrp6mb77f11w, prvbf3gxwflgzxuvgvb7ls5x, 3xx0l8c30mjstvxq7z1s0fnit, eyqeg6wzhjibkt4zs5dfgzc9h, 7gbgk4q4bxc1h7kcd0u96o9nt, azvjk1schroxi2dq22hwnqr1m, 9yb0exf35kl3avhdnlhv23glx, 2q5dedfrzn793s2alaaig8i6s, 2l14t89f2n27b28xqfguvr4es, 6oaqk4pdojnlefa3zubsysmvp, 3hz7fbme9sm4xkj5fo3moeluc, b5efwfrqbzdfknrjq3agklvdg, 6utvjndbc0etrvdrul1oajdp0",5760196469,194,a0vo94v0vvnojrnvvscd7zp3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710319,2,32,1,0,0,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:30:36.479Z,2025-06-01T14:30:36Z,,,,,5760272765,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710331,2,32,1,0,0,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T14:30:36.479Z,2025-06-01T14:30:55Z,,,,,5760272821,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710361,3,1,1,0,0,5mbo4f0vps12dr0fcvjn3wyp5,1,50.0,50.0,2025-06-01T14:30:36.480Z,2025-06-01T14:39:06Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5760272957,56,Back,5760272967,279,S,5760272965,213,3.28,5760272961,141,45.5,5760272963,212,21.9,5760272959,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710371,4,1,1,0,6,5mbo4f0vps12dr0fcvjn3wyp5,0,31.7,42.1,2025-06-01T14:30:42.635Z,2025-06-01T14:30:54Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760273035,141,12.9,5760273041,1,,5760273039,213,5.91,5760273033,140,80.0,5760273029,155,,5760273037,212,54.5,5760273031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710379,3,1,1,0,8,4jg5vd59i24chckyua90dr1lg,0,18.4,82.9,2025-06-01T14:30:45.179Z,2025-06-01T14:30:45Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760273083,213,0.07,5760273077,140,36.8,5760273081,212,19.4,5760273073,3,,5760273079,141,85.0,5760273075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820712769,63,44,1,0,9,5mbo4f0vps12dr0fcvjn3wyp5,1,58.8,35.3,2025-06-01T14:30:46.040Z,2025-06-01T16:42:36Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5760288347,56,Center,5760288915,233,95,5760288349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820712777,95,44,1,0,9,4jg5vd59i24chckyua90dr1lg,0,41.2,64.7,2025-06-01T14:30:46.041Z,2025-06-01T16:42:36Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5760288691,56,Back,5760288693,285,,5760288935,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710397,5,1,1,0,10,5mbo4f0vps12dr0fcvjn3wyp5,1,72.2,13.4,2025-06-01T14:30:46.956Z,2025-06-01T14:30:54Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5760273183,56,Right,5760273193,141,8.2,5760273189,140,78.4,5760273195,212,7.4,5760273181,3,,5760273197,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710399,6,1,1,0,11,5mbo4f0vps12dr0fcvjn3wyp5,0,78.4,8.2,2025-06-01T14:30:48.108Z,2025-06-01T14:30:54Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760273203,56,Right,5760273201,155,,5760273209,212,11.7,5760273207,141,12.9,5760273211,213,0.28,5760273205,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710403,4,12,1,0,13,4jg5vd59i24chckyua90dr1lg,1,5.5,88.0,2025-06-01T14:30:49.498Z,2025-06-01T14:30:51Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760273275,167,,5760273233,141,100.0,5760273235,212,14.6,5760273269,15,,5760273231,140,16.0,5760273229,56,Back,5760273237,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710411,5,5,1,0,13,4jg5vd59i24chckyua90dr1lg,0,17.2,101.7,2025-06-01T14:30:49.931Z,2025-06-01T16:45:10Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760273295,233,7,5760273273,347,,5760273271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710407,7,5,1,0,13,5mbo4f0vps12dr0fcvjn3wyp5,1,82.8,-1.7,2025-06-01T14:30:49.931Z,2025-06-01T16:45:09Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760273253,56,Right,5760273281,233,5,5760273255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710469,8,1,1,0,33,5mbo4f0vps12dr0fcvjn3wyp5,0,82.7,0.0,2025-06-01T14:31:09.723Z,2025-06-01T14:31:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760273695,141,33.6,5760273693,140,93.6,5760273689,107,,5760273699,213,1.13,5760273697,212,26.7,5760273691,56,Center,5760273701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710471,6,12,1,0,35,4jg5vd59i24chckyua90dr1lg,1,5.1,63.3,2025-06-01T14:31:11.929Z,2025-06-01T14:31:13Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760273717,212,18.8,5760273711,56,Back,5760273715,141,71.1,5760273721,15,,5760273719,213,0.29,5760273713,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710493,9,1,1,0,37,5mbo4f0vps12dr0fcvjn3wyp5,1,77.8,28.5,2025-06-01T14:31:13.514Z,2025-06-01T14:31:16Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760273813,141,12.6,5760273815,212,10.8,5760273809,56,Right,5760273807,3,,5760273811,140,78.3,5760273817,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710509,10,1,1,0,40,5mbo4f0vps12dr0fcvjn3wyp5,1,73.6,13.8,2025-06-01T14:31:16.731Z,2025-06-01T14:31:21Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760273903,213,2.35,5760273895,56,Center,5760273901,212,17.1,5760273897,140,62.2,5760273899,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710529,11,1,1,0,44,5mbo4f0vps12dr0fcvjn3wyp5,0,62.2,31.8,2025-06-01T14:31:20.907Z,2025-06-01T14:41:34Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760274043,157,,5760274053,213,0.66,5760274049,141,54.8,5760274055,1,,5760274045,56,Center,5760274051,212,25.3,5760274047,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820713665,116,44,1,0,45,4jg5vd59i24chckyua90dr1lg,1,19.3,44.9,2025-06-01T14:31:21.750Z,2025-06-01T16:42:37Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5760293425,285,,5760293817,233,89,5760293423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820713675,89,44,1,0,45,5mbo4f0vps12dr0fcvjn3wyp5,0,80.7,55.1,2025-06-01T14:31:21.751Z,2025-06-01T16:42:37Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5760293821,233,116,5760293815,286,,5760293813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710541,8,12,1,0,46,4jg5vd59i24chckyua90dr1lg,1,16.4,43.4,2025-06-01T14:31:22.665Z,2025-06-01T14:43:32Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5760274149,141,23.5,5760274153,213,4.95,5760274145,56,Back,5760294557,15,,5760274151,212,13.9,5760274147,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714067,129,1,1,0,47,4jg5vd59i24chckyua90dr1lg,0,28.9,19.7,2025-06-01T14:31:24.342Z,2025-06-01T14:43:53Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5760295837,213,0.00,5760295835,212,13.4,5760295829,56,Back,5760295827,155,,5760295831,140,41.7,5760295833,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710537,7,43,1,0,48,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:31:24.666Z,2025-06-01T14:42:45Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5760274119,140,19.8,5760293945,144,1,5760274121,141,20.1,5760274115,3,0,5760274125,213,4.65,5760274117,56,Back,5760274123,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710571,12,1,1,0,53,5mbo4f0vps12dr0fcvjn3wyp5,1,68.4,70.2,2025-06-01T14:31:30.282Z,2025-06-01T14:31:35Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5760274305,140,67.0,5760274309,212,23.3,5760274303,56,Center,5760274311,213,4.65,5760274307,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710589,13,1,1,0,58,5mbo4f0vps12dr0fcvjn3wyp5,1,59.1,40.9,2025-06-01T14:31:35.339Z,2025-06-01T14:44:49Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760274429,212,19.7,5760274423,56,Center,5760274425,140,52.6,5760274427,141,68.1,5760274431,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710603,14,1,1,1,1,5mbo4f0vps12dr0fcvjn3wyp5,1,52.9,74.2,2025-06-01T14:31:38.427Z,2025-06-01T14:31:40Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5760274493,141,92.4,5760274491,140,58.5,5760274503,213,1.13,5760274487,56,Left,5760274497,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710621,15,1,1,1,4,5mbo4f0vps12dr0fcvjn3wyp5,1,54.3,88.0,2025-06-01T14:31:40.844Z,2025-06-01T14:31:45Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760274605,213,3.79,5760274597,56,Back,5760274599,140,37.8,5760274603,212,21.8,5760274601,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710639,16,1,1,1,8,5mbo4f0vps12dr0fcvjn3wyp5,1,36.2,63.9,2025-06-01T14:31:45.323Z,2025-06-01T14:31:49Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760274711,140,30.3,5760274713,141,22.8,5760274715,212,28.6,5760274717,213,4.49,5760274709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710687,17,1,1,1,12,5mbo4f0vps12dr0fcvjn3wyp5,1,30.3,22.8,2025-06-01T14:31:48.987Z,2025-06-01T14:31:55Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760274991,140,7.4,5760274997,213,2.47,5760274993,141,50.7,5760274989,56,Back,5760274995,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710703,18,1,1,1,19,5mbo4f0vps12dr0fcvjn3wyp5,1,7.9,46.9,2025-06-01T14:31:55.595Z,2025-06-01T14:31:58Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760275097,213,4.98,5760275091,140,13.8,5760275095,212,23.2,5760275093,141,14.0,5760275089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710713,19,1,1,1,21,5mbo4f0vps12dr0fcvjn3wyp5,1,13.8,14.0,2025-06-01T14:31:58.203Z,2025-06-01T14:31:59Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760275139,213,5.69,5760275133,140,22.3,5760275135,141,5.2,5760275131,56,Back,5760275137,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710735,20,1,1,1,23,5mbo4f0vps12dr0fcvjn3wyp5,1,19.7,5.9,2025-06-01T14:31:59.755Z,2025-06-01T14:32:03Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760275285,212,25.0,5760275283,141,41.9,5760275287,213,1.78,5760275281,140,14.8,5760275279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710733,9,83,1,1,26,4jg5vd59i24chckyua90dr1lg,0,62.7,95.6,2025-06-01T14:32:02.985Z,2025-06-01T14:45:32Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760275331,399,cwkz9uxtres4bockr3spd4hxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710739,21,1,1,1,26,5mbo4f0vps12dr0fcvjn3wyp5,0,14.6,37.3,2025-06-01T14:32:03.372Z,2025-06-01T14:32:05Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760275321,140,40.7,5760275323,141,29.1,5760275317,155,,5760275319,56,Back,5760275327,213,6.08,5760275325,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710755,10,61,1,1,30,4jg5vd59i24chckyua90dr1lg,0,56.1,69.4,2025-06-01T14:32:07.034Z,2025-06-01T14:45:52Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760275405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710767,22,1,1,1,31,5mbo4f0vps12dr0fcvjn3wyp5,1,46.0,31.8,2025-06-01T14:32:07.978Z,2025-06-01T14:32:10Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760275475,212,4.7,5760275469,56,Back,5760275477,213,5.62,5760275473,141,27.6,5760275471,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710781,23,1,1,1,33,5mbo4f0vps12dr0fcvjn3wyp5,1,52.1,23.0,2025-06-01T14:32:10.299Z,2025-06-01T14:32:12Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5760275551,141,11.1,5760275549,140,51.3,5760275553,212,8.1,5760275555,213,4.61,5760275547,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710793,24,1,1,1,36,5mbo4f0vps12dr0fcvjn3wyp5,1,58.4,6.1,2025-06-01T14:32:12.539Z,2025-06-01T14:32:15Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760275613,141,34.6,5760275611,140,68.1,5760275615,212,21.9,5760275617,213,1.09,5760275609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710805,25,1,1,1,38,5mbo4f0vps12dr0fcvjn3wyp5,1,67.3,44.9,2025-06-01T14:32:15.467Z,2025-06-01T14:46:43Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760275699,140,68.1,5760275701,141,72.9,5760275703,212,19.1,5760275705,213,1.53,5760275697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710817,26,1,1,1,43,5mbo4f0vps12dr0fcvjn3wyp5,1,78.6,77.8,2025-06-01T14:32:20.282Z,2025-06-01T14:32:22Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5760275745,141,89.0,5760275747,212,15.1,5760275749,213,0.53,5760275743,140,91.0,5760275741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710833,27,1,1,1,45,5mbo4f0vps12dr0fcvjn3wyp5,0,89.1,88.7,2025-06-01T14:32:22.124Z,2025-06-01T14:32:26Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760275855,140,90.7,5760275859,212,30.8,5760275849,2,,5760275853,56,Center,5760275857,141,43.4,5760275861,213,4.77,5760275851,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710851,12,44,1,1,48,4jg5vd59i24chckyua90dr1lg,1,10.6,48.3,2025-06-01T14:32:24.491Z,2025-06-01T14:32:32Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760275961,56,Back,5760275963,285,,5760275965,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710835,28,44,1,1,48,5mbo4f0vps12dr0fcvjn3wyp5,0,89.4,51.7,2025-06-01T14:32:24.492Z,2025-06-01T14:32:32Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5760275971,233,12,5760275867,286,,5760275865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710837,11,12,1,1,48,4jg5vd59i24chckyua90dr1lg,1,8.0,57.9,2025-06-01T14:32:24.570Z,2025-06-01T14:32:26Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760275877,213,5.02,5760275869,56,Back,5760275875,212,15.8,5760275871,140,12.5,5760275873,141,35.7,5760275879,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710841,29,13,1,1,50,5mbo4f0vps12dr0fcvjn3wyp5,1,85.6,62.9,2025-06-01T14:32:26.987Z,2025-06-01T14:49:30Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5760275907,22,,5760276017,328,,5760302879,77,,5760276011,102,59.5,5760302885,147,61.6,5760276013,103,66.7,5760276023,231,50.2,5760275911,56,Center,5760302881,153,5760276021,230,99.8,5760276015,108,5760276019,458,5760275973,20,5760275909,17,5760302883,146,96.8,,,,,,,,,,,,,,,,,
2820710869,13,43,1,1,51,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:32:28.201Z,2025-06-01T14:48:41Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760276065,346,0,5760276061,56,Back,5760303917,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710849,30,43,1,1,51,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T14:32:28.427Z,2025-06-01T14:48:39Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5760303881,144,5,5760275959,346,0,5760275957,56,Center,5760276453,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710871,14,1,1,1,58,4jg5vd59i24chckyua90dr1lg,1,5.0,37.0,2025-06-01T14:32:35.370Z,2025-06-01T14:49:20Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760304731,123,,5760276087,56,Back,5760276091,141,15.0,5760304863,189,,5760276095,213,5.13,5760276089,140,11.4,5760276093,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710875,15,1,1,1,59,4jg5vd59i24chckyua90dr1lg,1,11.4,15.0,2025-06-01T14:32:36.474Z,2025-06-01T14:32:38Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5760276119,141,26.5,5760276123,213,2.27,5760276121,212,10.2,5760276115,56,Back,5760276117,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710877,16,1,1,2,1,4jg5vd59i24chckyua90dr1lg,1,5.1,26.4,2025-06-01T14:32:38.345Z,2025-06-01T14:32:39Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5760276139,213,5.09,5760276133,140,9.6,5760276135,141,9.1,5760276131,56,Back,5760276137,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710881,17,1,1,2,2,4jg5vd59i24chckyua90dr1lg,1,9.6,9.1,2025-06-01T14:32:39.433Z,2025-06-01T14:32:41Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5760276167,213,0.78,5760276165,212,9.0,5760276163,141,18.5,5760276161,140,15.7,5760276159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710891,18,1,1,2,4,4jg5vd59i24chckyua90dr1lg,1,15.7,18.5,2025-06-01T14:32:41.114Z,2025-06-01T14:50:13Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760276225,213,5.68,5760276219,140,29.8,5760276217,56,Back,5760276223,212,18.0,5760276221,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710895,19,1,1,2,8,4jg5vd59i24chckyua90dr1lg,0,30.6,4.0,2025-06-01T14:32:45.002Z,2025-06-01T14:50:28Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5760276233,155,,5760276239,141,41.8,5760276241,212,66.1,5760276243,213,0.40,5760276245,1,,5760276237,140,88.6,5760276235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710945,32,1,1,2,20,5mbo4f0vps12dr0fcvjn3wyp5,1,11.2,52.4,2025-06-01T14:32:57.244Z,2025-06-01T14:32:59Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760276527,56,Back,5760276531,141,29.5,5760276533,212,16.0,5760276525,123,,5760276535,213,4.93,5760276529,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710949,33,1,1,2,23,5mbo4f0vps12dr0fcvjn3wyp5,1,14.5,29.5,2025-06-01T14:32:59.499Z,2025-06-01T14:33:01Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760276555,141,7.3,5760276559,213,5.46,5760276553,140,27.8,5760276557,212,20.6,5760276551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710967,34,1,1,2,24,5mbo4f0vps12dr0fcvjn3wyp5,0,27.8,7.3,2025-06-01T14:33:01.228Z,2025-06-01T14:33:03Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760276657,212,46.0,5760276651,56,Right,5760276661,1,,5760276655,141,17.4,5760276659,213,0.15,5760276649,155,,5760276653,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710961,20,43,1,2,27,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:33:03.498Z,2025-06-01T14:33:12Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760276817,144,8,5760276619,56,Back,5760276667,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
