id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2800815385,530,13,2,45,53,4jg5vd59i24chckyua90dr1lg,1,96.4,41.3,2025-04-13T15:34:49.272Z,2025-04-13T16:55:28Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5650180635,154,,5650180645,230,98.4,5650180633,29,,5650180643,103,61.1,5650180203,15,,5650180641,102,40.3,5650179679,56,Center,5650180205,60,,5650180647,231,46.9,5650179675,22,,5650180637,55,528,5650180209,328,,5650612715,81,,,,,,,,,,,,,,,,,,,,
2800815397,411,5,2,45,55,ac8jow4mdkvnsv5s0och4qqm,1,-1.1,61.0,2025-04-13T15:34:50.575Z,2025-04-13T15:52:01Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650179905,233,531,5650179773,346,,5650179771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815419,531,5,2,45,55,4jg5vd59i24chckyua90dr1lg,0,101.1,39.0,2025-04-13T15:34:50.575Z,2025-04-13T15:52:01Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5650179875,56,Center,5650179877,346,,5650179937,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815685,412,1,2,46,12,ac8jow4mdkvnsv5s0och4qqm,1,5.0,63.0,2025-04-13T15:35:08.384Z,2025-04-13T15:35:09Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5650181429,124,,5650181439,213,4.45,5650181431,56,Back,5650181433,140,2.5,5650181443,237,,5650181435,141,48.8,5650181437,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815711,413,1,2,46,13,ac8jow4mdkvnsv5s0och4qqm,1,2.5,48.8,2025-04-13T15:35:09.191Z,2025-04-13T15:35:10Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5650181547,56,Back,5650181549,140,6.9,5650181553,212,14.3,5650181555,213,1.24,5650181551,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815757,414,1,2,46,14,ac8jow4mdkvnsv5s0och4qqm,1,6.9,68.7,2025-04-13T15:35:09.920Z,2025-04-13T15:35:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5650181839,141,24.6,5650181849,213,5.53,5650181835,140,37.6,5650181833,56,Back,5650181855,1,,5650181843,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815759,415,1,2,46,17,ac8jow4mdkvnsv5s0och4qqm,1,37.6,24.6,2025-04-13T15:35:12.864Z,2025-04-13T15:35:13Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650181875,212,7.9,5650181877,213,2.96,5650181873,141,26.7,5650181885,156,,5650181871,140,30.2,5650181869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815865,416,1,2,46,21,ac8jow4mdkvnsv5s0och4qqm,1,34.2,20.0,2025-04-13T15:35:17.352Z,2025-04-13T15:35:18Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5650182481,213,5.27,5650182479,212,13.5,5650182471,56,Back,5650182475,140,41.0,5650182477,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815881,417,1,2,46,23,ac8jow4mdkvnsv5s0och4qqm,1,41.0,3.7,2025-04-13T15:35:18.560Z,2025-04-13T15:35:19Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650182543,213,1.55,5650182539,141,19.1,5650182535,56,Back,5650182541,212,10.5,5650182537,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815913,418,1,2,46,23,ac8jow4mdkvnsv5s0och4qqm,1,41.2,19.1,2025-04-13T15:35:19.191Z,2025-04-13T15:35:21Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5650182723,56,Back,5650182727,141,1.7,5650182725,140,37.3,5650182731,213,4.38,5650182729,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815971,419,1,2,46,25,ac8jow4mdkvnsv5s0och4qqm,1,37.1,5.8,2025-04-13T15:35:21.280Z,2025-04-13T15:35:25Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650183113,212,16.4,5650183107,56,Back,5650183109,140,25.1,5650183111,141,21.3,5650183115,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815991,420,1,2,46,30,ac8jow4mdkvnsv5s0och4qqm,1,35.3,20.1,2025-04-13T15:35:25.768Z,2025-04-13T15:35:27Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650183235,141,18.5,5650183237,212,21.7,5650183233,140,55.9,5650183231,56,Right,5650183239,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800815995,421,1,2,46,32,ac8jow4mdkvnsv5s0och4qqm,1,56.0,18.5,2025-04-13T15:35:27.559Z,2025-04-13T15:35:28Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650183269,140,40.8,5650183317,156,,5650183271,141,12.2,5650183267,56,Back,5650183273,212,16.5,5650183275,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816053,422,1,2,46,34,ac8jow4mdkvnsv5s0och4qqm,0,39.6,6.4,2025-04-13T15:35:30.305Z,2025-04-13T15:35:32Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650183607,155,,5650183613,141,14.1,5650183615,212,38.0,5650183617,213,0.14,5650183609,56,Right,5650183611,140,75.4,5650183619,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816101,532,12,2,46,38,4jg5vd59i24chckyua90dr1lg,1,23.7,87.5,2025-04-13T15:35:33.558Z,2025-04-13T15:35:35Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5650183889,212,30.7,5650183885,140,52.7,5650183887,141,82.3,5650183891,213,6.17,5650183883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816111,423,44,2,46,39,ac8jow4mdkvnsv5s0och4qqm,1,43.8,16.6,2025-04-13T15:35:35.208Z,2025-04-13T15:35:39Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650183997,233,533,5650183963,285,,5650183961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816105,533,44,2,46,39,4jg5vd59i24chckyua90dr1lg,0,56.2,83.4,2025-04-13T15:35:35.209Z,2025-04-13T15:35:40Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5650184025,233,423,5650183935,56,Left,5650183937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816211,424,1,2,46,40,ac8jow4mdkvnsv5s0och4qqm,1,38.8,15.0,2025-04-13T15:35:36.016Z,2025-04-13T15:35:42Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650184501,140,61.1,5650184497,3,,5650184505,212,23.5,5650184499,56,Right,5650184507,213,0.10,5650184503,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816273,425,1,2,46,47,ac8jow4mdkvnsv5s0och4qqm,1,66.8,41.5,2025-04-13T15:35:42.672Z,2025-04-13T15:35:46Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650184877,212,40.0,5650184875,141,92.3,5650184873,140,86.0,5650184879,213,1.04,5650184871,56,Left,5650184881,1,,5650184869,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816279,426,1,2,46,51,ac8jow4mdkvnsv5s0och4qqm,0,89.8,93.0,2025-04-13T15:35:46.576Z,2025-04-13T15:36:19Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650184925,56,Left,5650185255,233,534,5650184927,140,91.4,5650184933,213,5.07,5650184931,212,4.9,5650185259,286,,5650184929,141,86.3,5650185251,236,,5650184921,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816329,534,12,2,46,51,4jg5vd59i24chckyua90dr1lg,1,7.1,12.9,2025-04-13T15:35:46.676Z,2025-04-13T15:35:51Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5650185219,56,Back,5650185217,185,,5650185275,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816359,427,5,2,46,55,ac8jow4mdkvnsv5s0och4qqm,1,88.8,101.6,2025-04-13T15:35:51.184Z,2025-04-13T15:35:54Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650185359,347,,5650185357,56,Left,5650185377,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816353,535,5,2,46,55,4jg5vd59i24chckyua90dr1lg,0,11.2,-1.6,2025-04-13T15:35:51.184Z,2025-04-13T15:52:01Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5650185405,233,427,5650185343,347,,5650185339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816429,428,1,2,46,59,ac8jow4mdkvnsv5s0och4qqm,1,86.5,100.0,2025-04-13T15:35:54.936Z,2025-04-13T15:35:56Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650185773,141,89.6,5650185767,56,Left,5650185775,212,18.2,5650185763,107,,5650185777,213,3.61,5650185771,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816459,429,1,2,47,0,ac8jow4mdkvnsv5s0och4qqm,1,71.0,89.6,2025-04-13T15:35:55.895Z,2025-04-13T15:35:58Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5650185943,213,0.71,5650185941,212,6.1,5650185937,140,75.4,5650185939,141,95.4,5650185935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817185,542,83,2,47,1,4jg5vd59i24chckyua90dr1lg,0,16.5,5.6,2025-04-13T15:35:56.602Z,2025-04-13T15:37:06Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5650191773,399,2lyhi7j3id7emsh54ehdva3ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816467,430,1,2,47,2,ac8jow4mdkvnsv5s0och4qqm,0,75.6,95.6,2025-04-13T15:35:57.568Z,2025-04-13T15:36:58Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650185977,213,6.06,5650185971,140,81.2,5650185975,212,6.0,5650185969,56,Left,5650185973,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816503,537,1,2,47,4,4jg5vd59i24chckyua90dr1lg,0,9.9,11.3,2025-04-13T15:36:00.519Z,2025-04-13T15:37:26Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5650186259,286,,5650186169,56,Back,5650186171,140,12.0,5650186179,213,0.21,5650186255,233,431,5650186253,236,,5650186177,212,2.3,5650186175,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816513,431,74,2,47,4,ac8jow4mdkvnsv5s0och4qqm,1,82.8,90.9,2025-04-13T15:36:00.520Z,2025-04-13T16:40:04Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650186225,285,,5650186221,56,Left,5650186283,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816555,433,1,2,47,8,ac8jow4mdkvnsv5s0och4qqm,0,97.2,71.1,2025-04-13T15:36:04.376Z,2025-04-13T15:36:08Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650186479,141,65.2,5650186481,212,5.0,5650186717,236,,5650186723,286,,5650186483,213,4.08,5650186477,140,94.4,5650186475,56,Center,5650186613,195,,5650186719,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816603,538,74,2,47,8,4jg5vd59i24chckyua90dr1lg,1,6.3,32.2,2025-04-13T15:36:04.377Z,2025-04-13T16:40:05Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650186711,285,,5650186729,233,433,5650186709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816599,434,6,2,47,12,ac8jow4mdkvnsv5s0och4qqm,1,94.0,66.8,2025-04-13T15:36:07.719Z,2025-04-13T16:40:00Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650186749,73,,5650186745,56,Center,5650186843,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816613,539,6,2,47,12,4jg5vd59i24chckyua90dr1lg,0,6.0,33.2,2025-04-13T15:36:07.719Z,2025-04-13T16:40:01Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650186851,233,434,5650186841,73,,5650186839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800816981,435,1,2,47,37,ac8jow4mdkvnsv5s0och4qqm,0,99.5,99.5,2025-04-13T15:36:32.601Z,2025-04-13T15:36:34Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650188877,56,Center,5650188875,223,,5650188867,2,,5650188885,141,50.7,5650188895,1,,5650188871,155,,5650188893,213,4.56,5650188889,212,33.5,5650188881,140,94.8,5650188869,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817325,544,61,2,47,38,4jg5vd59i24chckyua90dr1lg,1,4.1,53.3,2025-04-13T15:36:34.400Z,2025-04-13T16:56:15Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5650190741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817585,545,12,2,47,39,4jg5vd59i24chckyua90dr1lg,1,11.7,44.2,2025-04-13T15:36:34.753Z,2025-04-13T16:56:21Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5650192281,141,34.8,5650192285,213,4.34,5650192279,140,9.3,5650192283,212,6.9,5650192277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800896191,799,61,2,47,40,ac8jow4mdkvnsv5s0och4qqm,1,86.5,58.2,2025-04-13T15:36:35.535Z,2025-04-13T16:56:31Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,1.0,,5650617437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817315,543,43,2,47,41,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-13T15:36:37.175Z,2025-04-13T15:38:21Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5650190709,56,Back,5650198755,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817045,436,15,2,47,42,ac8jow4mdkvnsv5s0och4qqm,1,91.1,60.1,2025-04-13T15:36:38.207Z,2025-04-13T16:56:50Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5650191279,103,19,5650191305,231,54.5,5650618799,55,799,5650618795,29,,5650191297,147,50.9,5650191337,233,540,5650191281,215,,5650190787,25,,5650189287,56,Center,5650190789,72,,5650190793,82,,5650191293,146,99.1,5650191289,101,,5650206613,78,5650191285,100,,5650206609,17,,,5650191301,230,98.8,5650191277,102,50.0,,,,
2800817101,540,10,2,47,42,4jg5vd59i24chckyua90dr1lg,1,0.7,51.6,2025-04-13T15:36:38.307Z,2025-04-13T15:37:01Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650189571,56,Back,5650189911,14,,5650191361,233,436,5650189569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817089,437,6,2,47,45,ac8jow4mdkvnsv5s0och4qqm,1,96.1,49.3,2025-04-13T15:36:40.736Z,2025-04-13T16:40:01Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5650189655,75,,5650189795,233,541,5650189653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817109,541,6,2,47,45,4jg5vd59i24chckyua90dr1lg,0,3.9,50.7,2025-04-13T15:36:40.736Z,2025-04-13T16:40:01Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650189785,73,,5650189811,233,437,5650189783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817659,439,1,2,48,18,ac8jow4mdkvnsv5s0och4qqm,1,99.6,0.5,2025-04-13T15:37:14.224Z,2025-04-13T16:39:45Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5650192743,213,2.15,5650192735,56,Right,5650192737,140,93.3,5650211807,6,,5650192739,141,15.4,5650192741,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817679,440,1,2,48,20,ac8jow4mdkvnsv5s0och4qqm,1,95.0,16.4,2025-04-13T15:37:15.895Z,2025-04-13T15:37:17Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650192877,212,5.5,5650192871,56,Center,5650192879,213,1.18,5650192875,141,23.9,5650192873,140,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817751,441,1,2,48,21,ac8jow4mdkvnsv5s0och4qqm,1,96.7,24.1,2025-04-13T15:37:17.215Z,2025-04-13T15:37:21Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5650193263,141,42.1,5650193267,213,2.56,5650193259,56,Center,5650193265,212,22.4,5650193261,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817777,442,1,2,48,25,ac8jow4mdkvnsv5s0och4qqm,1,78.4,42.1,2025-04-13T15:37:20.968Z,2025-04-13T15:37:22Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650193423,140,74.9,5650193425,141,57.6,5650193429,213,1.91,5650193421,56,Center,5650193427,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817857,443,1,2,48,27,ac8jow4mdkvnsv5s0och4qqm,1,74.9,57.6,2025-04-13T15:37:22.544Z,2025-04-13T15:37:35Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,1.0,,5650193869,212,13.1,5650193871,213,0.64,5650194687,210,13,5650193865,140,84.9,5650193867,141,69.0,5650193863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817861,444,13,2,48,30,ac8jow4mdkvnsv5s0och4qqm,1,84.7,67.3,2025-04-13T15:37:25.631Z,2025-04-13T16:58:05Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5650194735,55,443,5650194745,231,52.5,5650194733,29,,5650623079,215,,5650194743,230,98.0,5650194739,102,40.3,5650194241,20,,5650193889,64,,5650193891,56,Center,5650194239,25,,5650194731,81,,5650194741,103,40.3,,,,,,,,,,,,,,,,,,,,,,
2800817913,445,5,2,48,30,ac8jow4mdkvnsv5s0och4qqm,0,100.7,35.8,2025-04-13T15:37:26.241Z,2025-04-13T15:52:02Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5650194319,233,546,5650194185,56,Center,5650194187,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800817891,546,5,2,48,30,4jg5vd59i24chckyua90dr1lg,1,-0.7,64.2,2025-04-13T15:37:26.241Z,2025-04-13T15:52:01Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5650194083,346,,5650194277,233,445,5650194081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818075,547,1,2,48,44,4jg5vd59i24chckyua90dr1lg,1,3.7,56.1,2025-04-13T15:37:39.951Z,2025-04-13T15:37:41Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5650195165,140,14.9,5650195167,141,25.6,5650195175,237,,5650195163,56,Back,5650195169,212,23.8,5650195161,124,,5650195171,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818103,548,1,2,48,45,4jg5vd59i24chckyua90dr1lg,1,11.7,28.6,2025-04-13T15:37:40.872Z,2025-04-13T15:37:42Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5650195339,213,0.32,5650195331,56,Back,5650195335,141,36.6,5650195337,212,17.1,5650195333,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818151,549,1,2,48,46,4jg5vd59i24chckyua90dr1lg,1,27.1,36.6,2025-04-13T15:37:42.512Z,2025-04-13T15:37:45Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650195669,140,24.1,5650195665,56,Back,5650195671,141,10.6,5650195679,213,4.54,5650195675,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818185,550,1,2,48,49,4jg5vd59i24chckyua90dr1lg,1,26.0,23.7,2025-04-13T15:37:45.191Z,2025-04-13T15:37:47Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5650195895,141,36.1,5650195897,212,12.1,5650195893,140,17.7,5650195891,56,Back,5650195899,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818209,551,1,2,48,51,4jg5vd59i24chckyua90dr1lg,0,19.5,30.3,2025-04-13T15:37:47.248Z,2025-04-13T15:37:52Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650196043,212,21.9,5650196045,213,4.74,5650196041,141,0.0,5650196037,56,Back,5650196039,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818247,446,5,2,48,53,ac8jow4mdkvnsv5s0och4qqm,1,78.8,101.6,2025-04-13T15:37:49.171Z,2025-04-13T15:52:02Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5650196211,56,Left,5650196237,233,552,5650196213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818217,552,5,2,48,53,4jg5vd59i24chckyua90dr1lg,0,21.2,-1.6,2025-04-13T15:37:49.171Z,2025-04-13T15:37:54Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650196069,56,Back,5650196277,233,446,5650196071,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818501,447,1,2,49,5,ac8jow4mdkvnsv5s0och4qqm,1,76.8,100.0,2025-04-13T15:38:00.623Z,2025-04-13T15:38:07Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650197579,213,4.81,5650197571,141,72.3,5650197569,140,78.6,5650197563,107,,5650197575,212,19.9,5650197567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818505,448,61,2,49,11,ac8jow4mdkvnsv5s0och4qqm,0,76.5,73.5,2025-04-13T15:38:07.351Z,2025-04-13T15:38:07Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650197609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818539,553,4,2,49,13,4jg5vd59i24chckyua90dr1lg,1,24.8,25.4,2025-04-13T15:38:08.583Z,2025-04-13T15:38:33Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5650197893,285,,5650197889,152,,5650197885,13,,5650197887,56,Back,5650197891,265,,5650197913,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818515,449,4,2,49,13,ac8jow4mdkvnsv5s0och4qqm,0,75.2,74.6,2025-04-13T15:38:08.584Z,2025-04-13T15:38:23Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650197707,56,Center,5650197713,286,,5650197925,233,553,5650197705,13,,5650197711,265,,5650197709,152,,5650199079,55,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800818661,450,17,2,49,23,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-13T15:38:19.112Z,2025-04-13T15:38:23Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650199057,13,243,5650199061,55,449,5650199051,31,,5650199055,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800819103,554,1,2,49,48,4jg5vd59i24chckyua90dr1lg,1,28.0,24.7,2025-04-13T15:38:44.337Z,2025-04-13T15:38:48Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5650201335,152,,5650201347,213,1.79,5650201345,212,18.5,5650201333,5,,5650201343,141,51.3,5650201339,56,Back,5650201341,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800819155,555,1,2,49,52,4jg5vd59i24chckyua90dr1lg,1,22.8,50.7,2025-04-13T15:38:48Z,2025-04-13T15:38:51Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5650201657,155,,5650201669,212,34.5,5650201671,213,5.05,5650201667,141,2.8,5650201673,1,,5650201665,140,33.7,5650201663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800819225,556,1,2,49,55,4jg5vd59i24chckyua90dr1lg,1,33.7,3.2,2025-04-13T15:38:51.136Z,2025-04-13T15:38:54Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5650202033,140,36.3,5650202031,56,Back,5650202039,213,1.26,5650202035,141,15.8,5650202037,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
