id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2816400195,172,5,1,17,39,2nnlsjfbcea40t4jeclcbw9lk,1,62.4,101.4,2025-05-18T12:33:10.462Z,2025-05-18T12:40:27Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736239133,56,Left,5736239135,347,,5736239479,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400425,173,1,1,17,54,2nnlsjfbcea40t4jeclcbw9lk,1,57.9,100.0,2025-05-18T12:33:25.535Z,2025-05-18T12:33:27Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736240407,141,93.2,5736240403,140,40.6,5736240409,212,19.0,5736240413,213,3.44,5736240399,56,Back,5736240397,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400471,174,1,1,17,56,2nnlsjfbcea40t4jeclcbw9lk,1,39.9,89.7,2025-05-18T12:33:27.631Z,2025-05-18T12:33:29Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736240645,56,Back,5736240657,213,4.39,5736240653,141,48.4,5736240655,212,29.6,5736240649,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400529,175,1,1,17,58,2nnlsjfbcea40t4jeclcbw9lk,1,31.5,44.9,2025-05-18T12:33:29.615Z,2025-05-18T12:33:33Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736240947,141,51.0,5736240943,56,Back,5736240949,212,13.7,5736240945,140,43.9,5736240951,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400581,176,1,1,18,2,2nnlsjfbcea40t4jeclcbw9lk,1,44.3,38.9,2025-05-18T12:33:33.392Z,2025-05-18T12:33:35Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736241225,212,17.8,5736241219,56,Right,5736241223,141,18.2,5736241221,140,54.7,5736241227,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400617,177,1,1,18,4,2nnlsjfbcea40t4jeclcbw9lk,1,57.4,11.3,2025-05-18T12:33:35.551Z,2025-05-18T12:33:37Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736241381,56,Right,5736241387,141,6.4,5736241391,212,15.1,5736241385,140,71.4,5736241395,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400663,178,1,1,18,6,2nnlsjfbcea40t4jeclcbw9lk,1,72.8,6.4,2025-05-18T12:33:37.647Z,2025-05-18T12:33:39Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736241627,141,8.2,5736241623,56,Right,5736241629,212,12.5,5736241625,140,61.0,5736241631,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400711,179,1,1,18,8,2nnlsjfbcea40t4jeclcbw9lk,1,61.8,7.9,2025-05-18T12:33:39.776Z,2025-05-18T12:33:42Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736241865,140,55.6,5736241873,212,11.1,5736241861,56,Center,5736241875,213,2.19,5736241869,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400745,180,1,1,18,11,2nnlsjfbcea40t4jeclcbw9lk,1,55.5,23.3,2025-05-18T12:33:42.287Z,2025-05-18T12:33:43Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736242059,140,63.1,5736242065,213,5.47,5736242057,56,Right,5736242061,141,10.9,5736242063,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400779,181,1,1,18,12,2nnlsjfbcea40t4jeclcbw9lk,1,63.1,11.0,2025-05-18T12:33:43.552Z,2025-05-18T12:33:45Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736242231,213,1.48,5736242225,140,63.7,5736242227,141,20.9,5736242223,56,Right,5736242229,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400785,182,3,1,18,14,2nnlsjfbcea40t4jeclcbw9lk,0,65.2,18.8,2025-05-18T12:33:45.328Z,2025-05-18T13:16:03Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736242259,56,Right,5736243907,233,142,5736242261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400845,142,7,1,18,14,5mbo4f0vps12dr0fcvjn3wyp5,1,34.8,81.2,2025-05-18T12:33:45.329Z,2025-05-18T13:16:02Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736242535,56,Back,5736242537,285,,5736243831,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400873,144,1,1,18,18,5mbo4f0vps12dr0fcvjn3wyp5,1,34.5,83.1,2025-05-18T12:33:49.360Z,2025-05-18T12:33:50Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736242671,140,30.1,5736242677,212,4.8,5736242679,213,2.86,5736242675,141,85.1,5736242669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400905,145,1,1,18,18,5mbo4f0vps12dr0fcvjn3wyp5,1,30.1,85.1,2025-05-18T12:33:50.160Z,2025-05-18T12:34:35Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736242807,140,39.2,5736242803,56,Back,5736242809,141,94.8,5736242811,212,11.6,5736242813,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400913,146,50,1,18,20,5mbo4f0vps12dr0fcvjn3wyp5,1,50.7,93.8,2025-05-18T12:33:51.359Z,2025-05-18T12:34:00Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736242853,286,,5736242851,56,Left,5736243127,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400937,183,7,1,18,20,2nnlsjfbcea40t4jeclcbw9lk,0,49.3,6.2,2025-05-18T12:33:51.360Z,2025-05-18T12:33:57Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736243013,56,Back,5736243057,233,146,5736243015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816400949,147,61,1,18,22,5mbo4f0vps12dr0fcvjn3wyp5,1,41.6,95.7,2025-05-18T12:33:53.882Z,2025-05-18T12:33:54Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736243079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401005,148,5,1,18,23,5mbo4f0vps12dr0fcvjn3wyp5,0,52.8,101.4,2025-05-18T12:33:54.416Z,2025-05-18T12:40:28Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736243581,233,184,5736243379,56,Left,5736243381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401029,184,5,1,18,23,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,-1.4,2025-05-18T12:33:54.416Z,2025-05-18T12:34:00Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736243525,56,Back,5736243527,347,,5736243539,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401185,185,1,1,18,32,2nnlsjfbcea40t4jeclcbw9lk,1,41.4,0.0,2025-05-18T12:34:03.808Z,2025-05-18T12:34:15Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736244337,141,9.7,5736244331,107,,5736244333,56,Back,5736244339,212,8.2,5736244341,213,1.94,5736245197,189,,5736244335,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401233,186,61,1,18,35,2nnlsjfbcea40t4jeclcbw9lk,1,34.2,8.0,2025-05-18T12:34:06.784Z,2025-05-18T12:34:54Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736244577,56,Back,5736245805,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401237,187,4,1,18,37,2nnlsjfbcea40t4jeclcbw9lk,1,42.0,7.6,2025-05-18T12:34:09.160Z,2025-05-18T13:03:13Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736244633,152,,5736244641,286,,5736244625,13,,5736246041,294,,5736244629,56,Back,5736248467,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401365,149,4,1,18,37,5mbo4f0vps12dr0fcvjn3wyp5,0,58.0,92.4,2025-05-18T12:34:09.161Z,2025-05-18T13:03:13Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736245299,56,Left,5736248667,294,,5736248733,233,187,5736245297,13,,5736245305,285,,5736245301,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401621,188,1,1,18,59,2nnlsjfbcea40t4jeclcbw9lk,1,47.1,5.8,2025-05-18T12:34:30.769Z,2025-05-18T12:34:33Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736246765,141,58.2,5736246771,1,,5736246755,5,,5736246759,152,,5736246757,155,,5736246767,212,36.1,5736246761,56,Back,5736246763,140,41.3,5736246769,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401687,189,1,1,19,1,2nnlsjfbcea40t4jeclcbw9lk,1,42.6,56.3,2025-05-18T12:34:32.912Z,2025-05-18T12:34:36Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736247075,56,Left,5736247083,213,1.07,5736247081,212,20.6,5736247077,140,52.0,5736247079,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401745,190,1,1,19,5,2nnlsjfbcea40t4jeclcbw9lk,1,52.7,82.1,2025-05-18T12:34:36.416Z,2025-05-18T12:34:39Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736247469,213,3.55,5736247463,140,44.7,5736247467,212,9.2,5736247459,56,Back,5736247465,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401783,191,1,1,19,8,2nnlsjfbcea40t4jeclcbw9lk,0,52.0,76.4,2025-05-18T12:34:39.665Z,2025-05-18T12:34:41Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736247651,212,23.7,5736247653,213,0.23,5736247645,56,Left,5736247649,141,84.4,5736247647,140,74.0,5736247643,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401863,150,4,1,19,13,5mbo4f0vps12dr0fcvjn3wyp5,1,29.8,22.1,2025-05-18T12:34:44.559Z,2025-05-18T12:34:49Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736248249,285,,5736248241,13,,5736248243,56,Back,5736248247,265,,5736248287,233,192,5736248245,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816401847,192,4,1,19,13,2nnlsjfbcea40t4jeclcbw9lk,0,70.2,77.9,2025-05-18T12:34:44.560Z,2025-05-18T12:34:48Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5736248107,286,,5736248101,152,,5736248095,13,,5736248097,56,Center,5736248105,265,,5736248319,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816402659,151,1,1,20,4,5mbo4f0vps12dr0fcvjn3wyp5,1,29.9,18.1,2025-05-18T12:35:35.521Z,2025-05-18T12:35:39Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5736252539,1,,5736252537,213,6.24,5736252533,141,14.5,5736252531,140,81.6,5736252525,157,,5736252529,56,Right,5736252523,5,,5736252527,152,,5736252535,212,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2816402685,152,1,1,20,8,5mbo4f0vps12dr0fcvjn3wyp5,1,81.6,13.7,2025-05-18T12:35:39.426Z,2025-05-18T12:35:41Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736252709,56,Right,5736252721,213,0.17,5736252707,168,,5736252713,141,17.0,5736252711,140,94.1,5736252717,212,13.3,5736252705,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816402707,153,1,1,20,10,5mbo4f0vps12dr0fcvjn3wyp5,0,94.8,16.1,2025-05-18T12:35:41.568Z,2025-05-18T12:35:43Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736252901,233,194,5736252805,56,Right,5736252811,212,2.5,5736252813,213,1.83,5736252801,2,,5736252807,140,94.2,5736252899,236,,5736252809,141,19.6,5736252905,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816402711,194,12,1,20,10,2nnlsjfbcea40t4jeclcbw9lk,1,6.1,80.5,2025-05-18T12:35:41.668Z,2025-05-18T12:35:44Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736252831,56,Back,5736252829,185,,5736252913,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816402741,154,6,1,20,12,5mbo4f0vps12dr0fcvjn3wyp5,1,93.4,19.6,2025-05-18T12:35:43.473Z,2025-05-18T13:15:54Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736252995,56,Right,5736253041,233,195,5736252997,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816402727,195,6,1,20,12,2nnlsjfbcea40t4jeclcbw9lk,0,6.6,80.4,2025-05-18T12:35:43.473Z,2025-05-18T12:35:48Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736253059,233,154,5736252929,73,,5736252927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403331,155,1,1,20,49,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,0.5,2025-05-18T12:36:21.154Z,2025-05-18T13:00:23Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736256287,56,Center,5736256267,2,,5736256281,223,,5736256299,141,49.1,5736256275,155,,5736256293,140,93.4,5736256305,212,33.7,5736256311,213,1.76,5736256315,1,,5736256271,6,,,,,,,,,,,,,,,,,,,,,,,,
2816405719,224,61,1,20,51,2nnlsjfbcea40t4jeclcbw9lk,0,7.6,43.7,2025-05-18T12:36:22.392Z,2025-05-18T13:00:33Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736269303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403341,196,10,1,20,52,2nnlsjfbcea40t4jeclcbw9lk,1,1.2,46.1,2025-05-18T12:36:24.018Z,2025-05-18T13:00:46Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736256565,177,,5736256323,56,Back,5736256321,182,,5736270053,139,,5736256567,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403529,198,1,1,20,58,2nnlsjfbcea40t4jeclcbw9lk,0,6.4,43.7,2025-05-18T12:36:29.395Z,2025-05-18T12:36:35Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736257229,213,6.23,5736257227,212,58.9,5736257223,140,62.4,5736257221,56,Center,5736257231,1,,5736257219,199,,5736257225,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403619,156,44,1,21,3,5mbo4f0vps12dr0fcvjn3wyp5,1,33.7,63.2,2025-05-18T12:36:34.290Z,2025-05-18T13:03:23Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736373301,233,199,5736257725,285,,5736257723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403535,199,44,1,21,3,2nnlsjfbcea40t4jeclcbw9lk,0,66.3,36.8,2025-05-18T12:36:34.291Z,2025-05-18T13:03:23Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736257245,56,Center,5736257249,286,,5736373305,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403633,157,12,1,21,3,5mbo4f0vps12dr0fcvjn3wyp5,1,25.9,73.4,2025-05-18T12:36:35.009Z,2025-05-18T13:01:43Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736373891,15,,5736257799,56,Back,5736257805,212,13.2,5736257807,213,5.41,5736257801,140,34.0,5736257803,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403683,159,1,1,21,6,5mbo4f0vps12dr0fcvjn3wyp5,1,35.9,55.8,2025-05-18T12:36:37.681Z,2025-05-18T13:02:11Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5736258077,56,Back,5736258085,213,3.92,5736258079,140,23.9,5736258083,212,17.8,5736258081,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424719,361,1,1,21,10,5mbo4f0vps12dr0fcvjn3wyp5,1,24.9,47.7,2025-05-18T12:36:41.210Z,2025-05-18T13:03:00Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736376373,56,Back,5736376377,141,10.5,5736376375,140,33.5,5736376383,213,5.06,5736376381,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403709,160,1,1,21,13,5mbo4f0vps12dr0fcvjn3wyp5,0,28.1,11.8,2025-05-18T12:36:45.155Z,2025-05-18T13:03:12Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736258209,140,60.9,5736258215,212,35.4,5736258201,157,,5736258217,213,0.23,5736258213,141,23.8,5736258205,56,Center,5736258219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403713,200,1,1,21,14,2nnlsjfbcea40t4jeclcbw9lk,0,38.2,79.9,2025-05-18T12:36:45.291Z,2025-05-18T12:39:31Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736258241,141,81.4,5736258243,212,16.0,5736271809,3,,5736258245,213,0.06,5736258237,56,Left,5736258239,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403717,161,1,1,21,15,5mbo4f0vps12dr0fcvjn3wyp5,0,39.6,22.3,2025-05-18T12:36:46.785Z,2025-05-18T12:36:47Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736258287,140,61.0,5736258283,56,Center,5736258293,213,0.31,5736258291,212,23.6,5736258289,141,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403773,202,1,1,21,17,2nnlsjfbcea40t4jeclcbw9lk,1,33.5,72.6,2025-05-18T12:36:48.435Z,2025-05-18T12:36:51Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736258557,140,43.4,5736258553,56,Back,5736258561,141,56.6,5736258567,213,5.47,5736258565,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403821,203,1,1,21,19,2nnlsjfbcea40t4jeclcbw9lk,1,44.6,49.9,2025-05-18T12:36:50.899Z,2025-05-18T12:36:54Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736258855,56,Back,5736258857,140,36.5,5736258859,141,31.3,5736258861,212,15.2,5736258863,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403857,204,1,1,21,22,2nnlsjfbcea40t4jeclcbw9lk,1,37.7,33.6,2025-05-18T12:36:53.859Z,2025-05-18T12:36:56Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736259051,56,Back,5736259053,140,29.6,5736259057,212,10.6,5736259059,213,2.51,5736259055,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403887,205,1,1,21,24,2nnlsjfbcea40t4jeclcbw9lk,1,29.6,42.8,2025-05-18T12:36:55.907Z,2025-05-18T12:36:57Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736259221,212,14.5,5736259223,213,2.02,5736259215,56,Back,5736259219,141,62.0,5736259217,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403903,206,1,1,21,26,2nnlsjfbcea40t4jeclcbw9lk,1,23.7,62.9,2025-05-18T12:36:57.748Z,2025-05-18T12:36:59Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736259329,141,88.7,5736259333,213,1.32,5736259331,212,18.1,5736259327,140,28.0,5736259325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403945,207,1,1,21,28,2nnlsjfbcea40t4jeclcbw9lk,1,28.0,88.7,2025-05-18T12:36:59.716Z,2025-05-18T12:37:03Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736259573,212,10.1,5736259571,141,89.1,5736259569,140,37.6,5736259575,213,0.03,5736259567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816403995,208,1,1,21,31,2nnlsjfbcea40t4jeclcbw9lk,1,29.8,89.3,2025-05-18T12:37:02.878Z,2025-05-18T12:37:05Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736259855,56,Back,5736259861,212,13.9,5736259863,213,4.58,5736259857,140,28.0,5736259859,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404073,209,1,1,21,34,2nnlsjfbcea40t4jeclcbw9lk,1,25.5,78.4,2025-05-18T12:37:05.716Z,2025-05-18T12:37:10Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736260261,213,3.46,5736260257,141,70.9,5736260251,56,Back,5736260259,212,16.3,5736260255,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404129,210,1,1,21,38,2nnlsjfbcea40t4jeclcbw9lk,0,11.9,69.0,2025-05-18T12:37:10.132Z,2025-05-18T12:37:13Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736260531,155,,5736260533,196,,5736260537,140,38.6,5736260547,213,5.24,5736260541,141,0.0,5736260545,212,55.8,5736260535,56,Back,5736260551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404143,162,56,1,21,41,5mbo4f0vps12dr0fcvjn3wyp5,1,59.8,92.9,2025-05-18T12:37:12.241Z,2025-05-18T12:38:18Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736260613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404223,163,5,1,21,42,5mbo4f0vps12dr0fcvjn3wyp5,1,61.6,102.0,2025-05-18T12:37:13.828Z,2025-05-18T12:40:28Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736260999,347,,5736260997,56,Left,5736261057,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404135,211,5,1,21,42,2nnlsjfbcea40t4jeclcbw9lk,0,38.4,-2.0,2025-05-18T12:37:13.828Z,2025-05-18T12:37:19Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736261071,233,163,5736260579,347,,5736260577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404277,164,1,1,21,47,5mbo4f0vps12dr0fcvjn3wyp5,1,61.8,100.0,2025-05-18T12:37:18.514Z,2025-05-18T12:37:21Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736261379,56,Left,5736261385,212,14.1,5736261377,107,,5736261383,141,92.6,5736261381,140,73.8,5736261389,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404287,165,50,1,21,50,5mbo4f0vps12dr0fcvjn3wyp5,1,73.8,89.2,2025-05-18T12:37:21.761Z,2025-05-18T12:37:27Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736261447,286,,5736261445,56,Left,5736261617,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404307,212,7,1,21,50,2nnlsjfbcea40t4jeclcbw9lk,1,26.2,10.8,2025-05-18T12:37:21.762Z,2025-05-18T13:03:37Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736261587,233,165,5736261553,285,,5736261551,56,Back,5736261549,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404343,167,5,1,21,51,5mbo4f0vps12dr0fcvjn3wyp5,1,72.0,101.5,2025-05-18T12:37:23.141Z,2025-05-18T12:40:29Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736262125,233,213,5736261731,347,,5736261729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404395,213,5,1,21,51,2nnlsjfbcea40t4jeclcbw9lk,0,28.0,-1.5,2025-05-18T12:37:23.141Z,2025-05-18T12:40:29Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736262039,56,Back,5736262133,233,167,5736262041,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404763,168,1,1,22,20,5mbo4f0vps12dr0fcvjn3wyp5,0,71.8,100.0,2025-05-18T12:37:51.634Z,2025-05-18T12:37:54Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736264067,213,5.57,5736264063,141,71.6,5736264061,140,94.0,5736264069,1,,5736264065,212,30.9,5736264059,56,Center,5736264057,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404793,214,12,1,22,24,2nnlsjfbcea40t4jeclcbw9lk,1,7.0,33.4,2025-05-18T12:37:56.037Z,2025-05-18T13:04:25Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736264263,15,,5736264245,141,43.7,5736264249,213,1.98,5736264243,140,4.1,5736264241,56,Back,5736264247,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816404989,216,1,1,22,35,2nnlsjfbcea40t4jeclcbw9lk,1,8.8,43.1,2025-05-18T12:38:06.422Z,2025-05-18T12:38:08Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736265239,123,,5736265247,212,12.9,5736265243,140,21.1,5736265241,56,Back,5736265245,141,42.8,5736265251,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
