id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2799900893,130,1,1,12,1,7hlumphk42363z3i2nry2wrzj,1,9.2,46.3,2025-04-12T15:42:49.165Z,2025-04-12T15:42:54Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645241205,212,25.1,5645241201,140,32.8,5645241211,213,6.12,5645241203,141,40.4,5645241199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799900947,131,1,1,12,6,7hlumphk42363z3i2nry2wrzj,1,28.1,37.9,2025-04-12T15:42:54.229Z,2025-04-12T15:42:55Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645241433,213,5.83,5645241427,140,44.1,5645241429,141,25.8,5645241431,212,18.7,5645241423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901011,132,1,1,12,7,7hlumphk42363z3i2nry2wrzj,1,44.1,25.8,2025-04-12T15:42:55.309Z,2025-04-12T15:42:57Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645241805,141,12.8,5645241801,56,Back,5645241807,212,13.6,5645241803,140,34.2,5645241809,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901159,133,1,1,12,9,7hlumphk42363z3i2nry2wrzj,1,34.2,12.8,2025-04-12T15:42:57.462Z,2025-04-12T15:43:01Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645242673,212,14.6,5645242675,213,1.63,5645242669,140,33.4,5645242671,141,34.3,5645242667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901215,134,1,1,12,13,7hlumphk42363z3i2nry2wrzj,1,33.9,33.1,2025-04-12T15:43:01.310Z,2025-04-12T15:43:03Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645242975,56,Center,5645242979,141,24.9,5645242983,213,6.06,5645242977,140,57.7,5645242981,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901293,135,1,1,12,15,7hlumphk42363z3i2nry2wrzj,1,57.7,24.9,2025-04-12T15:43:02.997Z,2025-04-12T15:43:05Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645243411,141,3.7,5645243415,213,5.62,5645243407,56,Right,5645243413,212,23.5,5645243409,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901351,136,1,1,12,18,7hlumphk42363z3i2nry2wrzj,1,70.3,7.0,2025-04-12T15:43:05.509Z,2025-04-12T15:43:07Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645243767,212,15.4,5645243771,213,2.00,5645243763,140,64.2,5645243761,56,Center,5645243765,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901473,137,1,1,12,19,7hlumphk42363z3i2nry2wrzj,1,63.4,25.3,2025-04-12T15:43:06.918Z,2025-04-12T15:43:10Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645244485,56,Center,5645244493,141,23.7,5645244497,212,9.3,5645244491,140,54.6,5645244501,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901591,138,1,1,12,23,7hlumphk42363z3i2nry2wrzj,1,50.2,27.9,2025-04-12T15:43:10.782Z,2025-04-12T15:43:13Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645244965,213,5.24,5645244961,141,5.8,5645244959,140,58.6,5645244963,212,17.4,5645244957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901679,139,1,1,12,26,7hlumphk42363z3i2nry2wrzj,1,52.7,11.4,2025-04-12T15:43:13.477Z,2025-04-12T15:43:17Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645245455,141,35.4,5645245451,56,Back,5645245459,213,2.43,5645245453,140,34.8,5645245457,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901745,140,1,1,12,29,7hlumphk42363z3i2nry2wrzj,1,32.8,34.9,2025-04-12T15:43:17.094Z,2025-04-12T15:43:19Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645245839,140,29.6,5645245841,141,52.5,5645245837,56,Back,5645245845,213,1.84,5645245843,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901887,141,1,1,12,32,7hlumphk42363z3i2nry2wrzj,1,29.6,52.5,2025-04-12T15:43:19.717Z,2025-04-12T15:43:22Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645246611,141,28.9,5645246617,213,4.60,5645246615,212,16.2,5645246605,56,Back,5645246609,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799901949,142,1,1,12,34,7hlumphk42363z3i2nry2wrzj,1,27.8,28.9,2025-04-12T15:43:22.437Z,2025-04-12T15:43:24Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645246959,213,0.20,5645246949,140,48.1,5645246945,56,Back,5645246955,212,21.7,5645246951,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902079,143,1,1,12,36,7hlumphk42363z3i2nry2wrzj,1,48.1,35.1,2025-04-12T15:43:24.461Z,2025-04-12T15:43:28Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5645247663,140,55.9,5645247669,213,5.93,5645247667,212,8.7,5645247661,56,Center,5645247665,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902089,144,50,1,12,40,7hlumphk42363z3i2nry2wrzj,1,48.0,33.0,2025-04-12T15:43:27.821Z,2025-04-12T17:39:34Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645247713,286,,5645247989,233,124,5645247711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902109,124,7,1,12,40,1939bnru25svvgv15k2c7tw2y,1,52.0,67.0,2025-04-12T15:43:27.822Z,2025-04-12T17:39:34Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645247933,233,144,5645247839,285,,5645247833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902255,127,50,1,12,41,1939bnru25svvgv15k2c7tw2y,1,49.0,56.6,2025-04-12T15:43:29.300Z,2025-04-12T17:39:35Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645248581,286,,5645248579,56,Back,5645248745,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902153,145,7,1,12,41,7hlumphk42363z3i2nry2wrzj,1,51.0,43.4,2025-04-12T15:43:29.301Z,2025-04-12T17:39:35Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645248049,56,Center,5645248653,233,127,5645248051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902245,126,1,1,12,42,1939bnru25svvgv15k2c7tw2y,0,65.6,51.6,2025-04-12T15:43:30.374Z,2025-04-12T16:31:42Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5645248533,212,13.3,5645248527,56,Center,5645248531,141,57.2,5645248529,140,53.5,5645248535,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902365,147,1,1,12,45,7hlumphk42363z3i2nry2wrzj,1,72.0,47.6,2025-04-12T15:43:32.886Z,2025-04-12T16:31:38Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,1.0,,5645249175,141,30.4,5645249179,212,17.3,5645255331,154,,5645249171,56,Center,5645249173,140,84.1,5645255329,210,15,5645249181,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902373,148,15,1,12,48,7hlumphk42363z3i2nry2wrzj,1,92.4,34.0,2025-04-12T15:43:36.030Z,2025-04-12T15:44:10Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645255493,231,46.8,5645249197,63,,5645255477,55,147,5645255473,29,,5645255489,147,39.3,5645255485,100,,5645255471,78,,5645255491,230,99.4,5645255469,72,5645255539,233,,5645255481,102,5645255487,146,5645255483,103,19,5645249199,56,5645255475,154,48.3,128,95.2,Center,5645249195,22,5645254349,82,,,,,
2799902391,128,10,1,12,48,1939bnru25svvgv15k2c7tw2y,1,4.7,60.7,2025-04-12T15:43:36.130Z,2025-04-12T15:44:10Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645249279,56,Back,5645255621,233,148,5645249271,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902577,149,1,1,12,53,7hlumphk42363z3i2nry2wrzj,1,81.6,14.9,2025-04-12T15:43:40.470Z,2025-04-12T15:43:42Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645250347,56,Center,5645250355,212,7.3,5645250353,141,24.4,5645250357,213,2.06,5645250351,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902595,150,3,1,12,55,7hlumphk42363z3i2nry2wrzj,0,79.0,20.4,2025-04-12T15:43:42.693Z,2025-04-12T16:32:40Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645251297,233,129,5645250445,56,Right,5645250451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902677,129,7,1,12,55,1939bnru25svvgv15k2c7tw2y,1,21.0,79.6,2025-04-12T15:43:42.694Z,2025-04-12T15:43:52Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645250987,233,150,5645250863,56,Back,5645250865,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799902733,131,1,1,12,57,1939bnru25svvgv15k2c7tw2y,0,24.0,86.3,2025-04-12T15:43:45.186Z,2025-04-12T15:43:46Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645251125,56,Back,5645251127,140,25.6,5645251131,212,22.3,5645251129,141,53.6,5645251135,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903027,132,1,1,13,3,1939bnru25svvgv15k2c7tw2y,1,7.9,51.6,2025-04-12T15:43:50.682Z,2025-04-12T15:43:54Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645252583,56,Back,5645252587,141,12.5,5645252591,213,4.97,5645252589,212,27.5,5645252585,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903243,133,1,1,13,7,1939bnru25svvgv15k2c7tw2y,0,18.9,10.4,2025-04-12T15:43:54.734Z,2025-04-12T15:44:00Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645253653,1,,5645253649,212,55.3,5645253651,213,0.38,5645253645,140,67.8,5645253643,56,Center,5645253647,141,40.6,5645253641,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903267,151,4,1,13,13,7hlumphk42363z3i2nry2wrzj,1,33.1,61.0,2025-04-12T15:44:01.158Z,2025-04-12T17:27:50Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645253903,152,,5645254897,233,134,5645254987,285,,5645253899,56,Back,5645253905,265,,5645253895,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903405,134,4,1,13,13,1939bnru25svvgv15k2c7tw2y,0,66.9,39.0,2025-04-12T15:44:01.159Z,2025-04-12T17:27:50Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5645254707,265,,5645254699,152,,5645254937,233,151,5645254695,56,Center,5645849747,286,,5645254693,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903625,152,1,1,13,23,7hlumphk42363z3i2nry2wrzj,1,34.7,63.9,2025-04-12T15:44:11.286Z,2025-04-12T16:33:18Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645255941,140,31.6,5645255937,152,,5645255943,141,31.6,5645255947,213,4.57,5645255945,212,22.2,5645255939,56,Back,5645561567,189,,5645255935,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903649,153,1,1,13,24,7hlumphk42363z3i2nry2wrzj,1,31.6,31.6,2025-04-12T15:44:12.285Z,2025-04-12T16:33:21Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645256091,141,49.6,5645256093,212,13.6,5645562111,189,,5645256095,213,1.12,5645256085,56,Back,5645256089,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903815,154,1,1,13,25,7hlumphk42363z3i2nry2wrzj,1,37.3,49.6,2025-04-12T15:44:12.965Z,2025-04-12T15:44:16Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645256909,56,Back,5645256915,212,11.1,5645256917,213,4.32,5645256913,141,34.5,5645256911,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799903981,155,1,1,13,29,7hlumphk42363z3i2nry2wrzj,1,35.3,34.8,2025-04-12T15:44:16.781Z,2025-04-12T15:44:21Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645257709,141,62.9,5645257713,213,1.65,5645257707,140,33.9,5645257705,56,Back,5645257711,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904107,156,1,1,13,33,7hlumphk42363z3i2nry2wrzj,1,33.9,62.9,2025-04-12T15:44:20.973Z,2025-04-12T15:44:24Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645258405,213,4.48,5645258395,56,Back,5645258403,212,18.6,5645258399,140,29.8,5645258401,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904245,157,1,1,13,39,7hlumphk42363z3i2nry2wrzj,1,29.7,35.5,2025-04-12T15:44:26.822Z,2025-04-12T15:44:28Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645259129,212,17.9,5645259131,213,5.13,5645259123,56,Back,5645259127,141,11.4,5645259125,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904299,158,1,1,13,40,7hlumphk42363z3i2nry2wrzj,1,36.6,11.4,2025-04-12T15:44:28.462Z,2025-04-12T15:44:29Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645259401,141,30.0,5645259399,140,26.8,5645259403,212,16.3,5645259395,56,Back,5645259405,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904405,159,1,1,13,42,7hlumphk42363z3i2nry2wrzj,1,26.8,30.0,2025-04-12T15:44:29.845Z,2025-04-12T15:44:32Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645259917,140,6.8,5645259913,56,Back,5645259921,141,50.4,5645259933,212,25.2,5645259937,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904759,160,1,1,13,45,7hlumphk42363z3i2nry2wrzj,1,6.8,50.4,2025-04-12T15:44:32.597Z,2025-04-12T15:44:41Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645261811,213,5.72,5645261805,140,32.4,5645261807,141,25.3,5645261803,56,Back,5645261809,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904889,161,1,1,13,54,7hlumphk42363z3i2nry2wrzj,1,43.4,48.2,2025-04-12T15:44:41.718Z,2025-04-12T15:44:45Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645262547,140,75.4,5645262555,1,,5645262549,141,8.8,5645262553,213,5.61,5645262545,56,Right,5645262551,212,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904981,135,83,1,13,56,1939bnru25svvgv15k2c7tw2y,0,22.9,89.4,2025-04-12T15:44:44.351Z,2025-04-12T15:45:07Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645263529,399,2k1v6526ielemu1w3rayxdkkq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799904999,162,1,1,13,57,7hlumphk42363z3i2nry2wrzj,1,75.5,9.1,2025-04-12T15:44:45.430Z,2025-04-12T15:44:49Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645263161,212,19.8,5645263155,56,Right,5645263163,213,0.17,5645263157,140,94.1,5645263159,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905065,163,43,1,14,1,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-12T15:44:49.038Z,2025-04-12T15:44:52Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645263495,212,0,5645263499,213,0.00,5645263491,141,10.6,5645263481,56,Right,5645263615,144,1,5645263487,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905121,164,1,1,14,5,7hlumphk42363z3i2nry2wrzj,0,87.5,2.9,2025-04-12T15:44:52.782Z,2025-04-12T15:44:53Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645263825,140,77.8,5645263829,212,10.5,5645263831,213,3.38,5645263823,56,Right,5645263827,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905211,136,5,1,14,5,1939bnru25svvgv15k2c7tw2y,1,22.4,101.2,2025-04-12T15:44:53.201Z,2025-04-12T17:41:47Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645264243,347,,5645264281,233,165,5645264241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905133,165,5,1,14,5,7hlumphk42363z3i2nry2wrzj,0,77.6,-1.2,2025-04-12T15:44:53.201Z,2025-04-12T15:44:57Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645263893,56,Right,5645264337,233,136,5645263895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905775,137,1,1,14,23,1939bnru25svvgv15k2c7tw2y,1,22.5,100.0,2025-04-12T15:45:10.550Z,2025-04-12T15:45:14Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645267509,56,Back,5645267515,212,13.3,5645267517,213,5.05,5645267513,141,83.6,5645267507,107,,5645267511,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905817,138,1,1,14,26,1939bnru25svvgv15k2c7tw2y,1,26.7,83.6,2025-04-12T15:45:13.862Z,2025-04-12T15:45:15Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645267751,212,9.0,5645267745,56,Back,5645267753,213,1.76,5645267749,141,96.6,5645267747,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905839,139,1,1,14,27,1939bnru25svvgv15k2c7tw2y,1,25.1,96.6,2025-04-12T15:45:15.082Z,2025-04-12T15:45:15Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645267861,212,9.0,5645267855,56,Back,5645267857,140,33.3,5645267863,213,6.00,5645267859,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905895,140,1,1,14,28,1939bnru25svvgv15k2c7tw2y,1,33.3,92.9,2025-04-12T15:45:15.790Z,2025-04-12T15:45:17Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645268155,212,13.9,5645268157,213,4.44,5645268149,56,Back,5645268153,141,73.2,5645268151,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799905927,141,1,1,14,29,1939bnru25svvgv15k2c7tw2y,1,29.8,73.2,2025-04-12T15:45:17.082Z,2025-04-12T15:45:18Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645268363,213,4.33,5645268359,141,45.4,5645268361,212,20.4,5645268351,56,Back,5645268355,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906007,142,1,1,14,30,1939bnru25svvgv15k2c7tw2y,1,22.6,45.4,2025-04-12T15:45:17.831Z,2025-04-12T15:45:20Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645268703,140,36.6,5645268709,213,5.24,5645268707,212,29.4,5645268701,56,Back,5645268705,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906057,143,1,1,14,32,1939bnru25svvgv15k2c7tw2y,0,36.6,8.0,2025-04-12T15:45:19.982Z,2025-04-12T15:45:21Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645268955,213,1.18,5645268951,141,24.6,5645268947,56,Back,5645268949,140,41.0,5645268953,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906109,166,8,1,14,35,7hlumphk42363z3i2nry2wrzj,1,70.0,77.5,2025-04-12T15:45:22.917Z,2025-04-12T15:45:23Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645269187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906157,144,5,1,14,36,1939bnru25svvgv15k2c7tw2y,1,26.8,-1.6,2025-04-12T15:45:24.110Z,2025-04-12T15:45:28Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645269483,233,167,5645269447,56,Back,5645269455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906149,167,5,1,14,36,7hlumphk42363z3i2nry2wrzj,0,73.2,101.6,2025-04-12T15:45:24.110Z,2025-04-12T17:41:47Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645269403,56,Left,5645269407,347,,5645269521,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906513,145,1,1,14,43,1939bnru25svvgv15k2c7tw2y,1,33.2,0.0,2025-04-12T15:45:30.766Z,2025-04-12T15:45:35Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645271411,140,46.0,5645271407,107,,5645271413,141,26.4,5645271417,213,0.96,5645271415,212,23.5,5645271419,1,,5645271409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906525,146,61,1,14,47,1939bnru25svvgv15k2c7tw2y,0,45.0,27.0,2025-04-12T15:45:34.972Z,2025-04-12T15:45:35Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645271501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906729,168,3,1,14,54,7hlumphk42363z3i2nry2wrzj,0,79.3,45.4,2025-04-12T15:45:41.822Z,2025-04-12T17:39:35Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645272639,56,Center,5645272641,286,,5645273739,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906871,147,7,1,14,54,1939bnru25svvgv15k2c7tw2y,1,20.7,54.6,2025-04-12T15:45:41.823Z,2025-04-12T17:39:35Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645273401,56,Back,5645273549,233,168,5645273403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799954417,379,3,1,14,58,1939bnru25svvgv15k2c7tw2y,0,29.6,67.2,2025-04-12T15:45:45.465Z,2025-04-12T17:39:36Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645525699,56,Back,5645525749,285,,5645525745,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799906865,169,7,1,14,58,7hlumphk42363z3i2nry2wrzj,0,70.4,32.8,2025-04-12T15:45:45.466Z,2025-04-12T17:39:36Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645273355,286,,5645525723,233,379,5645273353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799907171,149,1,1,15,3,1939bnru25svvgv15k2c7tw2y,1,67.3,81.2,2025-04-12T15:45:51.381Z,2025-04-12T15:45:56Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645275103,212,22.8,5645275105,213,0.33,5645275097,56,Left,5645275101,141,92.0,5645275099,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799907323,150,1,1,15,9,1939bnru25svvgv15k2c7tw2y,1,91.6,86.9,2025-04-12T15:45:56.495Z,2025-04-12T15:46:01Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645275925,140,88.5,5645275919,2,,5645275929,212,32.7,5645275921,155,,5645275933,1,,5645275927,141,39.1,5645275931,213,4.61,5645275923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799907327,151,61,1,15,13,1939bnru25svvgv15k2c7tw2y,0,88.5,39.1,2025-04-12T15:46:01.224Z,2025-04-12T15:46:01Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645275943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908081,171,1,1,15,32,7hlumphk42363z3i2nry2wrzj,1,4.7,46.0,2025-04-12T15:46:20.175Z,2025-04-12T16:34:39Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645279873,56,Back,5645279891,1,,5645279883,212,52.2,5645279887,213,5.73,5645279879,141,5.5,5645280713,189,,5645279869,199,,5645279875,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908093,172,1,1,15,36,7hlumphk42363z3i2nry2wrzj,0,46.9,5.5,2025-04-12T15:46:23.726Z,2025-04-12T16:34:44Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645279951,141,12.2,5645279955,213,0.18,5645279947,56,Right,5645279949,140,70.9,5645279953,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908289,153,1,1,15,38,1939bnru25svvgv15k2c7tw2y,1,38.2,80.8,2025-04-12T15:46:25.949Z,2025-04-12T15:46:31Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645281033,212,13.8,5645281027,56,Back,5645281029,140,46.6,5645281031,141,65.1,5645281035,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
