id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2797122711,61,1,1,7,21,5mbo4f0vps12dr0fcvjn3wyp5,1,12.7,47.8,2025-04-06T12:12:04.931Z,2025-04-06T12:12:08Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629877623,213,4.67,5629877609,56,Back,5629877615,141,23.7,5629877619,212,16.4,5629877605,123,,5629877613,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797122765,62,1,1,7,24,5mbo4f0vps12dr0fcvjn3wyp5,0,13.0,17.1,2025-04-06T12:12:07.908Z,2025-04-06T12:12:10Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5629877923,155,,5629877927,56,Right,5629877943,1,,5629877941,213,0.02,5629877937,141,18.5,5629877933,140,55.9,5629877939,212,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797122823,107,1,1,7,27,7hlumphk42363z3i2nry2wrzj,1,41.7,71.8,2025-04-06T12:12:11.172Z,2025-04-06T12:12:13Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629878203,140,45.7,5629878201,56,Back,5629878207,212,7.0,5629878209,213,5.36,5629878205,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797122831,108,4,1,7,29,7hlumphk42363z3i2nry2wrzj,1,52.2,67.8,2025-04-06T12:12:13.189Z,2025-04-06T12:28:47Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5629878265,265,,5629878259,13,,5629878451,233,63,5629878267,286,,5629878261,56,Center,5629878263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797122849,63,4,1,7,29,5mbo4f0vps12dr0fcvjn3wyp5,0,47.8,32.2,2025-04-06T12:12:13.190Z,2025-04-06T12:28:47Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5629878393,56,Back,5629878391,13,,5629878397,265,,5629878479,233,108,5629878401,285,,5629878395,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123035,109,1,1,7,38,7hlumphk42363z3i2nry2wrzj,1,46.8,67.2,2025-04-06T12:12:21.668Z,2025-04-06T12:12:24Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5629879275,5,,5629879287,213,4.20,5629879281,140,37.5,5629879283,141,41.9,5629879277,152,,5629879285,212,19.8,5629879279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123063,110,1,1,7,41,7hlumphk42363z3i2nry2wrzj,1,37.5,41.9,2025-04-06T12:12:24.436Z,2025-04-06T12:12:26Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5629879457,212,19.0,5629879453,140,35.4,5629879451,56,Back,5629879459,213,1.69,5629879455,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123073,111,1,1,7,42,7hlumphk42363z3i2nry2wrzj,1,34.7,62.7,2025-04-06T12:12:25.940Z,2025-04-06T12:12:27Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629879525,212,15.8,5629879519,56,Back,5629879521,140,47.2,5629879523,141,49.7,5629879527,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123233,112,1,1,7,43,7hlumphk42363z3i2nry2wrzj,1,47.2,49.7,2025-04-06T12:12:27.028Z,2025-04-06T12:12:34Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5629880415,212,18.9,5629880409,56,Back,5629880417,213,4.53,5629880413,141,22.4,5629880411,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123259,113,1,1,7,51,7hlumphk42363z3i2nry2wrzj,1,49.5,20.4,2025-04-06T12:12:34.484Z,2025-04-06T12:12:36Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5629880577,56,Right,5629880585,213,5.43,5629880579,140,56.9,5629880581,141,7.4,5629880583,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123345,114,1,1,7,52,7hlumphk42363z3i2nry2wrzj,1,56.9,7.4,2025-04-06T12:12:35.989Z,2025-04-06T12:12:41Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5629880977,56,Back,5629880985,213,2.51,5629880979,140,32.4,5629880981,141,34.9,5629880983,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123389,115,1,1,7,57,7hlumphk42363z3i2nry2wrzj,1,34.9,37.4,2025-04-06T12:12:41.029Z,2025-04-06T12:12:44Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629881319,213,1.60,5629881313,212,25.0,5629881303,140,34.3,5629881307,141,74.1,5629881297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123443,116,1,1,8,0,7hlumphk42363z3i2nry2wrzj,1,35.7,63.3,2025-04-06T12:12:44.117Z,2025-04-06T12:12:46Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629881587,141,25.3,5629881583,56,Back,5629881589,212,27.8,5629881591,213,5.09,5629881585,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123503,117,1,1,8,3,7hlumphk42363z3i2nry2wrzj,1,43.3,21.5,2025-04-06T12:12:46.709Z,2025-04-06T12:12:50Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5629881935,141,4.4,5629881937,212,18.8,5629881933,140,57.4,5629881931,56,Right,5629881939,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123515,118,50,1,8,6,7hlumphk42363z3i2nry2wrzj,1,55.8,3.0,2025-04-06T12:12:49.922Z,2025-04-06T12:12:53Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5629882081,233,64,5629881981,286,,5629881979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123527,64,7,1,8,6,5mbo4f0vps12dr0fcvjn3wyp5,0,44.2,97.0,2025-04-06T12:12:49.923Z,2025-04-06T12:12:53Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5629882051,233,118,5629882019,285,,5629882017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123565,119,1,1,8,8,7hlumphk42363z3i2nry2wrzj,0,36.2,8.5,2025-04-06T12:12:51.621Z,2025-04-06T12:12:53Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5629882227,1,,5629882221,141,8.0,5629882223,212,39.0,5629882215,56,Right,5629882219,140,73.3,5629882225,213,6.27,5629882213,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123623,65,1,1,8,9,5mbo4f0vps12dr0fcvjn3wyp5,1,34.4,94.2,2025-04-06T12:12:53.108Z,2025-04-06T12:12:56Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5629882525,141,98.1,5629882519,3,,5629882523,140,46.0,5629882521,56,Back,5629882527,212,12.5,5629882529,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123625,66,4,1,8,12,5mbo4f0vps12dr0fcvjn3wyp5,1,40.2,93.8,2025-04-06T12:12:55.572Z,2025-04-06T12:13:00Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5629882579,13,,5629882585,152,,5629882581,294,,5629882599,233,120,5629882583,56,Back,5629882587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123613,120,4,1,8,12,7hlumphk42363z3i2nry2wrzj,0,59.8,6.2,2025-04-06T12:12:55.573Z,2025-04-06T12:13:01Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5629882621,233,66,5629882563,152,,5629882561,56,Right,5629882557,13,,5629882559,294,,5629882565,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123919,67,1,1,8,22,5mbo4f0vps12dr0fcvjn3wyp5,1,45.4,98.7,2025-04-06T12:13:06.387Z,2025-04-06T12:13:20Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5629884183,141,72.9,5629884181,140,45.6,5629884187,213,4.72,5629884175,5,,5629884185,212,17.5,5629884179,56,Back,5629884177,152,,5629885053,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123953,68,1,1,8,27,5mbo4f0vps12dr0fcvjn3wyp5,1,53.7,74.7,2025-04-06T12:13:11.380Z,2025-04-06T12:13:13Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629884341,141,96.0,5629884349,213,0.94,5629884333,56,Left,5629884337,140,63.8,5629884345,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797123983,69,1,1,8,29,5mbo4f0vps12dr0fcvjn3wyp5,1,64.4,96.0,2025-04-06T12:13:13.010Z,2025-04-06T12:13:15Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5629884477,56,Center,5629884479,140,56.5,5629884485,213,4.19,5629884483,212,16.7,5629884481,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124023,70,1,1,8,31,5mbo4f0vps12dr0fcvjn3wyp5,1,56.2,74.5,2025-04-06T12:13:15.011Z,2025-04-06T12:13:16Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629884739,56,Center,5629884749,212,6.7,5629884743,140,59.8,5629884747,141,66.3,5629884751,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124081,71,1,1,8,33,5mbo4f0vps12dr0fcvjn3wyp5,1,59.8,66.3,2025-04-06T12:13:16.483Z,2025-04-06T12:13:19Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5629885035,141,68.5,5629885037,212,14.9,5629885031,56,Back,5629885033,140,45.7,5629885039,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124131,72,1,1,8,37,5mbo4f0vps12dr0fcvjn3wyp5,1,46.1,66.9,2025-04-06T12:13:21.315Z,2025-04-06T12:13:22Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5629885281,141,68.1,5629885283,212,11.3,5629885277,56,Center,5629885279,140,56.8,5629885285,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124145,73,1,1,8,39,5mbo4f0vps12dr0fcvjn3wyp5,1,56.8,68.1,2025-04-06T12:13:22.563Z,2025-04-06T12:13:25Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5629885335,141,68.4,5629885343,156,,5629885333,140,42.2,5629885331,56,Back,5629885337,212,15.3,5629885339,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124257,74,1,1,8,41,5mbo4f0vps12dr0fcvjn3wyp5,1,37.5,71.7,2025-04-06T12:13:25.092Z,2025-04-06T12:13:28Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5629885971,213,3.86,5629885965,140,18.8,5629885969,212,26.0,5629885967,141,46.6,5629885963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124293,75,1,1,8,45,5mbo4f0vps12dr0fcvjn3wyp5,1,20.6,41.6,2025-04-06T12:13:28.675Z,2025-04-06T12:13:31Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629886189,213,0.06,5629886191,1,,5629886187,212,34.7,5629886181,56,Center,5629886183,140,53.6,5629886179,157,,5629886185,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124299,76,1,1,8,47,5mbo4f0vps12dr0fcvjn3wyp5,0,53.6,44.9,2025-04-06T12:13:31.189Z,2025-04-06T12:13:33Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5629886231,213,4.19,5629886225,140,39.9,5629886229,212,28.9,5629886221,155,,5629886223,56,Back,5629886227,141,8.0,5629886257,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124325,121,1,1,8,49,7hlumphk42363z3i2nry2wrzj,0,63.4,90.8,2025-04-06T12:13:33.045Z,2025-04-06T12:13:34Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629886361,213,5.53,5629886355,140,68.8,5629886359,212,7.8,5629886357,141,83.0,5629886351,3,,5629886353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124365,77,1,1,8,51,5mbo4f0vps12dr0fcvjn3wyp5,1,35.3,16.7,2025-04-06T12:13:34.851Z,2025-04-06T12:13:36Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629886585,56,Right,5629886593,213,6.20,5629886589,141,14.0,5629886591,212,21.1,5629886587,140,55.3,5629886583,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124383,78,61,1,8,52,5mbo4f0vps12dr0fcvjn3wyp5,0,55.3,14.0,2025-04-06T12:13:36.180Z,2025-04-06T12:13:39Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5629886683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124395,79,5,1,8,53,5mbo4f0vps12dr0fcvjn3wyp5,0,51.0,-2.0,2025-04-06T12:13:37.137Z,2025-04-06T12:13:42Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5629886725,347,,5629886719,56,Right,5629886973,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124427,122,5,1,8,53,7hlumphk42363z3i2nry2wrzj,1,49.0,102.0,2025-04-06T12:13:37.137Z,2025-04-06T12:28:42Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629886957,233,79,5629886925,347,,5629886923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124543,123,1,1,9,3,7hlumphk42363z3i2nry2wrzj,1,49.4,100.0,2025-04-06T12:13:46.517Z,2025-04-06T12:13:48Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629887639,107,,5629887649,213,4.94,5629887643,140,51.7,5629887641,56,Left,5629887647,212,10.8,5629887645,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124561,124,1,1,9,5,7hlumphk42363z3i2nry2wrzj,1,50.8,87.8,2025-04-06T12:13:48.501Z,2025-04-06T12:13:49Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5629887757,213,2.91,5629887753,141,91.7,5629887751,140,40.2,5629887749,56,Back,5629887755,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124611,125,1,1,9,6,7hlumphk42363z3i2nry2wrzj,1,40.2,92.0,2025-04-06T12:13:49.637Z,2025-04-06T12:13:52Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629887945,141,86.6,5629887951,213,3.34,5629887943,140,23.0,5629887941,56,Back,5629887947,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124687,126,1,1,9,8,7hlumphk42363z3i2nry2wrzj,1,21.7,89.7,2025-04-06T12:13:52.117Z,2025-04-06T12:13:57Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629888397,212,28.3,5629888393,140,9.2,5629888391,56,Back,5629888399,213,4.23,5629888395,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124773,127,1,1,9,13,7hlumphk42363z3i2nry2wrzj,0,9.7,45.7,2025-04-06T12:13:57.381Z,2025-04-06T12:14:02Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5629888859,213,0.22,5629888857,212,79.4,5629888851,56,Center,5629888853,140,83.5,5629888861,1,,5629888849,157,,5629888855,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124839,82,1,1,9,19,5mbo4f0vps12dr0fcvjn3wyp5,1,13.1,24.6,2025-04-06T12:14:03.236Z,2025-04-06T12:14:05Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629889141,141,42.4,5629889143,212,16.2,5629889139,140,2.9,5629889137,56,Back,5629889145,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124905,84,1,1,9,22,5mbo4f0vps12dr0fcvjn3wyp5,0,2.9,42.4,2025-04-06T12:14:05.492Z,2025-04-06T12:14:08Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629889467,56,Back,5629889469,140,10.1,5629889475,213,4.96,5629889465,155,,5629889473,212,31.1,5629889471,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124913,85,5,1,9,24,5mbo4f0vps12dr0fcvjn3wyp5,0,11.4,-1.8,2025-04-06T12:14:08.392Z,2025-04-06T12:14:12Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629889681,233,128,5629889501,347,,5629889499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124937,128,5,1,9,24,7hlumphk42363z3i2nry2wrzj,1,88.6,101.8,2025-04-06T12:14:08.392Z,2025-04-06T12:28:42Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629889633,347,,5629889631,56,Left,5629889639,233,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125159,129,1,1,9,36,7hlumphk42363z3i2nry2wrzj,1,85.1,100.0,2025-04-06T12:14:20.198Z,2025-04-06T12:14:22Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629890785,141,91.2,5629890779,107,,5629890787,212,12.1,5629890783,140,75.8,5629890781,56,Left,5629890789,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125193,130,1,1,9,38,7hlumphk42363z3i2nry2wrzj,1,75.8,91.2,2025-04-06T12:14:21.973Z,2025-04-06T12:14:24Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5629890969,141,88.7,5629890967,140,83.4,5629890971,212,8.2,5629890973,213,6.07,5629890965,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125195,131,61,1,9,39,7hlumphk42363z3i2nry2wrzj,1,83.4,88.7,2025-04-06T12:14:22.857Z,2025-04-06T12:14:30Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5629890985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125185,86,5,1,9,40,5mbo4f0vps12dr0fcvjn3wyp5,1,13.0,-1.6,2025-04-06T12:14:23.717Z,2025-04-06T12:28:42Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629891037,233,132,5629890927,347,,5629890925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125201,132,5,1,9,40,7hlumphk42363z3i2nry2wrzj,0,87.0,101.6,2025-04-06T12:14:23.717Z,2025-04-06T12:28:43Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5629891003,347,,5629891001,56,Left,5629891065,233,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125499,87,1,1,9,56,5mbo4f0vps12dr0fcvjn3wyp5,1,22.5,0.0,2025-04-06T12:14:39.988Z,2025-04-06T12:14:44Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629892735,1,,5629892729,212,35.3,5629892723,56,Back,5629892721,107,,5629892727,141,49.9,5629892725,140,24.0,5629892733,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125525,88,1,1,10,1,5mbo4f0vps12dr0fcvjn3wyp5,1,24.0,49.9,2025-04-06T12:14:44.612Z,2025-04-06T12:15:12Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5629892855,56,Back,5629892857,140,3.1,5629892859,141,48.4,5629892861,212,22.0,5629892863,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125599,89,1,1,10,3,5mbo4f0vps12dr0fcvjn3wyp5,1,3.3,47.9,2025-04-06T12:14:46.739Z,2025-04-06T12:14:51Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629893225,141,17.9,5629893229,213,5.02,5629893221,56,Back,5629893223,140,9.5,5629893227,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125633,90,1,1,10,9,5mbo4f0vps12dr0fcvjn3wyp5,1,14.8,13.5,2025-04-06T12:14:52.739Z,2025-04-06T12:14:54Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5629893445,140,25.3,5629893451,212,14.3,5629893453,213,0.69,5629893443,56,Back,5629893447,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125647,91,1,1,10,10,5mbo4f0vps12dr0fcvjn3wyp5,1,25.3,26.8,2025-04-06T12:14:54.019Z,2025-04-06T12:14:58Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629893511,213,3.91,5629893547,156,,5629893505,140,16.8,5629893509,212,12.4,5629893503,56,Back,5629893507,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125859,92,1,1,10,17,5mbo4f0vps12dr0fcvjn3wyp5,1,23.6,30.6,2025-04-06T12:15:01.267Z,2025-04-06T12:15:06Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5629894769,141,45.4,5629894767,140,7.7,5629894773,213,2.60,5629894771,212,19.5,5629894765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125917,93,1,1,10,23,5mbo4f0vps12dr0fcvjn3wyp5,1,8.3,45.5,2025-04-06T12:15:06.564Z,2025-04-06T12:15:10Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5629895147,213,4.94,5629895141,140,14.8,5629895143,141,3.1,5629895145,212,29.6,5629895139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125949,94,1,1,10,26,5mbo4f0vps12dr0fcvjn3wyp5,0,15.0,3.1,2025-04-06T12:15:10.052Z,2025-04-06T12:15:12Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629895345,56,Back,5629895351,212,29.8,5629895353,213,6.17,5629895349,141,0.0,5629895347,140,43.2,5629895343,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125957,95,5,1,10,28,5mbo4f0vps12dr0fcvjn3wyp5,0,44.2,-1.8,2025-04-06T12:15:11.622Z,2025-04-06T12:28:43Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629895513,233,133,5629895369,347,,5629895367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797125967,133,5,1,10,28,7hlumphk42363z3i2nry2wrzj,1,55.8,101.8,2025-04-06T12:15:11.622Z,2025-04-06T12:15:14Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629895413,56,Left,5629895473,233,95,5629895415,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126351,134,1,1,10,44,7hlumphk42363z3i2nry2wrzj,1,62.5,100.0,2025-04-06T12:15:28.310Z,2025-04-06T12:15:31Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629897507,213,5.81,5629897503,141,91.8,5629897501,140,74.3,5629897499,56,Left,5629897505,212,13.9,5629897497,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126391,136,1,1,10,49,7hlumphk42363z3i2nry2wrzj,0,72.7,92.0,2025-04-06T12:15:32.903Z,2025-04-06T12:16:18Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629903015,212,2.4,5629903035,236,,5629903037,233,97,5629903011,140,74.9,5629903013,141,92.8,5629897667,56,Left,5629903017,213,0.23,5629903041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126401,97,74,1,10,49,5mbo4f0vps12dr0fcvjn3wyp5,1,28.0,3.2,2025-04-06T12:15:32.904Z,2025-04-06T12:28:52Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5629897685,285,,5629903077,233,136,5629897681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126495,137,1,1,10,51,7hlumphk42363z3i2nry2wrzj,1,60.4,89.4,2025-04-06T12:15:34.775Z,2025-04-06T12:17:15Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629898203,141,90.5,5629898199,56,Left,5629898201,140,78.5,5629898207,213,0.04,5629898205,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797128213,151,61,1,10,53,7hlumphk42363z3i2nry2wrzj,1,73.8,95.9,2025-04-06T12:15:37.215Z,2025-04-06T12:17:32Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629911617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126483,98,61,1,10,54,5mbo4f0vps12dr0fcvjn3wyp5,1,23.5,4.7,2025-04-06T12:15:38.156Z,2025-04-06T12:17:35Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629898145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126501,99,5,1,10,55,5mbo4f0vps12dr0fcvjn3wyp5,0,22.4,-1.8,2025-04-06T12:15:39.237Z,2025-04-06T12:15:42Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629898249,347,,5629898459,233,138,5629898247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126527,138,5,1,10,55,7hlumphk42363z3i2nry2wrzj,1,77.6,101.8,2025-04-06T12:15:39.237Z,2025-04-06T12:28:43Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629898389,233,99,5629898345,347,,5629898343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
