id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2805255203,810,12,2,81,20,2nnlsjfbcea40t4jeclcbw9lk,1,3.5,51.2,2025-04-23T18:39:20.013Z,2025-04-23T18:47:22Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674757297,212,7.6,5674757295,141,48.8,5674757293,140,10.6,5674757307,15,,5674757291,56,Back,5674757299,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255231,811,12,2,81,22,2nnlsjfbcea40t4jeclcbw9lk,1,11.0,48.8,2025-04-23T18:39:21.597Z,2025-04-23T18:47:35Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674757479,212,7.5,5674757477,141,59.7,5674757473,56,Back,5674757481,213,1.74,5674757475,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255223,712,1,2,81,22,93ohqui2qgqm8408viwmm1ken,0,84.8,30.3,2025-04-23T18:39:22.321Z,2025-04-23T18:39:22Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674757417,140,91.8,5674757411,3,,5674757429,213,1.01,5674757413,56,Center,5674757425,212,13.9,5674757421,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255239,812,12,2,81,24,2nnlsjfbcea40t4jeclcbw9lk,1,5.7,50.1,2025-04-23T18:39:23.548Z,2025-04-23T18:39:26Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674757523,56,Back,5674757531,213,1.66,5674757525,140,4.9,5674757561,15,,5674757527,141,64.6,5674757529,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255273,713,1,2,81,26,93ohqui2qgqm8408viwmm1ken,0,90.8,33.4,2025-04-23T18:39:25.704Z,2025-04-23T18:47:57Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674757729,140,89.6,5674757727,56,Center,5674757735,213,1.71,5674757731,141,46.7,5674757733,212,9.1,5674757725,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255341,813,12,2,81,27,2nnlsjfbcea40t4jeclcbw9lk,1,4.9,52.5,2025-04-23T18:39:26.669Z,2025-04-23T18:39:32Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674758093,140,12.7,5674758089,56,Back,5674758095,141,23.6,5674758097,212,21.3,5674758099,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255335,714,61,2,81,32,93ohqui2qgqm8408viwmm1ken,0,81.0,67.8,2025-04-23T18:39:31.505Z,2025-04-23T18:48:15Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674758061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255363,814,12,2,81,32,2nnlsjfbcea40t4jeclcbw9lk,1,19.2,29.2,2025-04-23T18:39:31.950Z,2025-04-25T13:54:50Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674758227,56,Right,5674758229,140,68.9,5677394183,167,,5674758231,141,0.0,5674758233,212,56.2,5674758235,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255405,715,5,2,81,34,93ohqui2qgqm8408viwmm1ken,1,34.6,101.6,2025-04-23T18:39:34.109Z,2025-04-23T18:50:52Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674758479,347,,5674758481,233,815,5674758475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255369,815,5,2,81,34,2nnlsjfbcea40t4jeclcbw9lk,0,65.4,-1.6,2025-04-23T18:39:34.109Z,2025-04-23T18:39:41Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674758265,347,,5674758263,56,Right,5674758515,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255577,716,18,2,81,47,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:39:47.084Z,2025-04-25T14:02:28Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5674759387,42,,5674759433,55,717,5674759389,44,Midfielder,5674759391,59,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255581,717,19,2,81,47,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:39:47.085Z,2025-04-25T14:02:28Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5674759413,59,10,5674759411,145,7,5674759407,42,,5674759415,292,6,5674759419,44,Midfielder,5674759421,55,716,5674759417,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255749,718,18,2,82,0,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:40:00.395Z,2025-04-25T14:02:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674760469,55,719,5674760417,59,7,5674760413,42,,5674760415,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255751,719,19,2,82,0,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:40:00.396Z,2025-04-25T14:02:44Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5674760427,59,16,5674760421,42,,5674760435,55,718,5674760433,44,Midfielder,5674760425,145,8,5674760431,293,1,5674760429,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256059,816,18,2,82,39,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-23T18:40:38.695Z,2025-04-23T18:40:39Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674762271,55,817,5674762211,59,18,5674762209,44,Forward,5674762207,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256069,817,19,2,82,39,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-23T18:40:38.696Z,2025-04-23T18:40:39Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674762261,293,1,5674762255,145,11,5674762263,44,Forward,5674762265,55,816,5674762251,42,,5674762259,292,8,5674762257,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256159,720,1,2,82,45,93ohqui2qgqm8408viwmm1ken,1,39.7,100.0,2025-04-23T18:40:45.234Z,2025-04-23T18:40:50Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674762757,56,Back,5674762767,1,,5674762755,107,,5674762763,212,30.6,5674762761,141,86.8,5674762765,213,3.49,5674762759,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256193,721,1,2,82,50,93ohqui2qgqm8408viwmm1ken,1,12.6,87.4,2025-04-23T18:40:49.905Z,2025-04-23T18:40:53Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674762965,141,67.0,5674762963,140,4.1,5674762961,56,Back,5674762967,212,16.5,5674762969,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256201,722,1,2,82,54,93ohqui2qgqm8408viwmm1ken,1,3.9,64.6,2025-04-23T18:40:53.456Z,2025-04-23T18:40:55Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5674763011,140,7.9,5674763015,141,91.4,5674763019,213,1.34,5674763009,56,Back,5674763017,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256251,723,1,2,82,55,93ohqui2qgqm8408viwmm1ken,1,8.1,90.6,2025-04-23T18:40:54.898Z,2025-04-23T18:40:59Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674763311,212,9.9,5674763309,141,93.9,5674763307,140,17.3,5674763313,213,0.23,5674763305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256271,724,1,2,83,0,93ohqui2qgqm8408viwmm1ken,0,19.7,93.8,2025-04-23T18:40:59.474Z,2025-04-23T18:41:00Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674763425,1,,5674763423,213,5.94,5674763419,141,64.6,5674763421,212,58.4,5674763417,140,72.0,5674763413,157,,5674763415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256281,818,12,2,83,2,2nnlsjfbcea40t4jeclcbw9lk,1,26.3,36.1,2025-04-23T18:41:01.646Z,2025-04-23T18:41:02Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674763523,15,,5674763477,56,Back,5674763485,213,5.90,5674763483,212,8.8,5674763481,141,31.3,5674763479,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256305,819,1,2,83,3,2nnlsjfbcea40t4jeclcbw9lk,1,34.1,31.6,2025-04-23T18:41:03.293Z,2025-04-23T18:41:04Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674763617,3,,5674763627,213,1.96,5674763625,212,18.4,5674763623,141,56.6,5674763619,56,Back,5674763621,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256337,821,1,2,83,6,2nnlsjfbcea40t4jeclcbw9lk,1,28.1,63.0,2025-04-23T18:41:05.469Z,2025-04-23T18:41:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674763805,212,18.5,5674763803,141,79.6,5674763801,140,42.0,5674763807,213,0.66,5674763797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256351,822,1,2,83,8,2nnlsjfbcea40t4jeclcbw9lk,0,45.5,90.3,2025-04-23T18:41:08.317Z,2025-04-23T18:41:09Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674763859,140,55.1,5674763857,56,Left,5674763861,141,90.5,5674763863,212,10.1,5674763865,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256367,725,61,2,83,11,93ohqui2qgqm8408viwmm1ken,1,45.0,6.1,2025-04-23T18:41:10.697Z,2025-04-23T18:41:10Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5674763959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256411,726,12,2,83,13,93ohqui2qgqm8408viwmm1ken,1,35.0,4.3,2025-04-23T18:41:13.066Z,2025-04-23T18:41:24Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674764235,213,4.40,5674764231,141,0.0,5674764233,212,4.5,5674764289,167,,5674764229,140,33.7,5674764227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256413,727,5,2,83,14,93ohqui2qgqm8408viwmm1ken,0,36.1,-2.0,2025-04-23T18:41:14.015Z,2025-04-23T18:50:53Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674764239,347,,5674764237,56,Back,5674764331,233,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256393,823,5,2,83,14,2nnlsjfbcea40t4jeclcbw9lk,1,63.9,102.0,2025-04-23T18:41:14.015Z,2025-04-23T18:50:53Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674764125,347,,5674764261,233,727,5674764123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256763,824,1,2,83,36,2nnlsjfbcea40t4jeclcbw9lk,1,59.9,100.0,2025-04-23T18:41:35.805Z,2025-04-23T18:41:44Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674766051,213,5.92,5674766055,1,,5674766037,56,Left,5674766047,212,24.0,5674766043,141,89.4,5674766039,140,81.3,5674766035,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805261067,780,83,2,83,43,93ohqui2qgqm8408viwmm1ken,0,12.8,12.9,2025-04-23T18:41:43.122Z,2025-04-23T18:57:05Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674797301,399,au1cbzehllmo4yyt6s0d16rkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256797,728,45,2,83,44,93ohqui2qgqm8408viwmm1ken,0,16.2,8.3,2025-04-23T18:41:44.122Z,2025-04-23T18:51:02Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5674766233,233,825,5674766203,285,,5674766199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256785,825,3,2,83,44,2nnlsjfbcea40t4jeclcbw9lk,1,83.8,91.7,2025-04-23T18:41:44.122Z,2025-04-25T14:05:09Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5677403741,464,,5674766217,233,728,5674766163,286,,5674766161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256791,826,1,2,83,47,2nnlsjfbcea40t4jeclcbw9lk,1,74.6,96.2,2025-04-23T18:41:46.717Z,2025-04-23T18:41:47Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674766185,213,3.85,5674766181,141,83.2,5674766183,212,13.6,5674766179,140,64.7,5674766177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256799,827,1,2,83,47,2nnlsjfbcea40t4jeclcbw9lk,1,64.7,83.2,2025-04-23T18:41:47.261Z,2025-04-23T18:41:48Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674766205,56,Center,5674766213,213,5.58,5674766209,141,74.1,5674766211,212,9.5,5674766207,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256815,828,1,2,83,49,2nnlsjfbcea40t4jeclcbw9lk,1,71.6,74.1,2025-04-23T18:41:48.605Z,2025-04-23T18:41:50Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674766309,213,4.87,5674766301,56,Center,5674766303,140,72.5,5674766305,141,65.2,5674766307,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256847,829,1,2,83,51,2nnlsjfbcea40t4jeclcbw9lk,1,67.7,67.8,2025-04-23T18:41:50.685Z,2025-04-23T18:41:55Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674766475,140,55.4,5674766483,212,14.1,5674766473,56,Center,5674766479,141,59.3,5674766487,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256857,830,1,2,83,55,2nnlsjfbcea40t4jeclcbw9lk,1,55.4,59.3,2025-04-23T18:41:54.941Z,2025-04-23T18:41:57Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674766547,56,Center,5674766553,141,37.1,5674766551,140,60.3,5674766555,212,15.9,5674766557,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256911,831,1,2,83,57,2nnlsjfbcea40t4jeclcbw9lk,1,60.5,37.4,2025-04-23T18:41:56.877Z,2025-04-23T18:42:03Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674766841,141,14.1,5674766843,212,27.3,5674766845,213,5.66,5674766839,140,81.7,5674766837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256951,729,83,2,84,2,93ohqui2qgqm8408viwmm1ken,1,17.0,81.2,2025-04-23T18:42:01.599Z,2025-04-25T14:06:21Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5677405051,399,5ib5990rsa8y9pf2bu4risjqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805726995,868,83,2,84,3,93ohqui2qgqm8408viwmm1ken,1,20.1,83.0,2025-04-23T18:42:02.737Z,2025-04-25T14:06:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5677405405,399,5ib5990rsa8y9pf2bu4risjqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256917,832,1,2,84,4,2nnlsjfbcea40t4jeclcbw9lk,0,82.3,17.8,2025-04-23T18:42:03.598Z,2025-04-25T14:06:08Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5677404883,141,26.0,5674766879,56,Center,5677404881,140,89.6,5677404885,212,9.5,5677404887,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256965,730,12,2,84,5,93ohqui2qgqm8408viwmm1ken,1,7.5,68.4,2025-04-23T18:42:04.897Z,2025-04-23T18:43:41Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674767125,140,0.0,5674767131,213,2.56,5674767123,56,Back,5674767127,141,76.6,5674767129,212,10.2,5674767151,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256969,731,6,2,84,6,93ohqui2qgqm8408viwmm1ken,0,6.6,76.4,2025-04-23T18:42:06.398Z,2025-04-25T14:06:54Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674767245,233,833,5674767189,73,,5674767187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256941,833,6,2,84,6,2nnlsjfbcea40t4jeclcbw9lk,1,93.4,23.6,2025-04-23T18:42:06.398Z,2025-04-23T18:50:58Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674767063,75,,5674767061,56,Center,5674767225,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257203,835,1,2,84,35,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,0.5,2025-04-23T18:42:34.910Z,2025-04-25T14:06:58Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674768543,56,Center,5674768539,155,,5674768545,140,88.3,5674768553,1,,5674768547,141,45.4,5674768541,224,,5677405709,20,,5674768549,212,32.7,5674768535,2,,5674768551,213,5674768537,6,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257685,838,61,2,84,36,2nnlsjfbcea40t4jeclcbw9lk,1,91.2,32.8,2025-04-23T18:42:36.177Z,2025-04-23T18:43:34Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674771369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257211,836,50,2,84,38,2nnlsjfbcea40t4jeclcbw9lk,1,90.2,45.0,2025-04-23T18:42:38.080Z,2025-04-23T18:59:58Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674772049,233,734,5674768577,56,Center,5674772007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257225,734,7,2,84,38,93ohqui2qgqm8408viwmm1ken,0,9.8,55.0,2025-04-23T18:42:38.081Z,2025-04-25T14:07:32Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674768681,285,,5677406407,178,,5674768679,56,Back,5677406405,385,,5674772033,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257443,837,16,2,84,40,2nnlsjfbcea40t4jeclcbw9lk,1,85.0,38.3,2025-04-23T18:42:40.365Z,2025-04-25T14:08:47Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674769983,56,Center,5674771247,103,15.8,5674769981,17,,5674770107,374,2025-04-23 19:42:39.306,5674771255,231,47.1,5674771253,230,98.4,5674770101,25,,5674771245,102,54.2,5674771243,133,,5674771251,458,5674770103,20,,,5677408065,396,5674770111,375,84:39.857,5677408063,395,5674771241,76,,48.7,5674771249,328,,,,,,,98.8,,,,,
2805258335,738,18,2,86,3,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:44:02.629Z,2025-04-23T18:44:41Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5674775183,55,739,5674775135,42,,5674775139,59,20,5674775137,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258339,739,19,2,86,3,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:44:02.630Z,2025-04-23T18:44:42Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5674775167,293,3,5674775149,42,,5674775157,145,9,5674775165,292,9,5674775161,59,9,5674775173,55,738,5674775171,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258195,736,18,2,86,13,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:44:13.006Z,2025-04-23T18:44:14Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674774405,44,Defender,5674774403,42,,5674774407,59,35,5674774455,55,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258199,737,19,2,86,13,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:44:13.007Z,2025-04-23T18:44:14Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5674774439,59,32,5674774445,44,Defender,5674774443,293,3,5674774441,292,4,5674774433,42,,5674774437,145,6,5674774447,55,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258385,740,1,2,86,28,93ohqui2qgqm8408viwmm1ken,1,50.1,50.0,2025-04-23T18:44:27.857Z,2025-04-23T18:49:45Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5674775473,140,43.6,5674775483,278,,5674775481,279,G,5674775471,56,Back,5674775475,141,49.6,5674775479,213,3.18,5674794373,189,,5674775477,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258439,741,1,2,86,29,93ohqui2qgqm8408viwmm1ken,1,45.8,49.1,2025-04-23T18:44:29.250Z,2025-04-23T18:44:34Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674775813,141,64.6,5674775809,140,30.6,5674775805,56,Back,5674775819,213,2.56,5674775817,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258445,742,1,2,86,34,93ohqui2qgqm8408viwmm1ken,1,32.1,68.4,2025-04-23T18:44:34.354Z,2025-04-25T14:15:39Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674775857,157,,5674775867,213,6.26,5674775863,141,65.7,5674775861,140,96.2,5674775865,212,67.3,5674775859,56,Center,5674775869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260071,757,1,2,86,35,93ohqui2qgqm8408viwmm1ken,0,65.5,65.4,2025-04-23T18:44:34.994Z,2025-04-23T18:51:54Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5674798999,168,,5674799007,212,27.5,5674799009,213,0.30,5674799005,141,77.3,5674799003,140,90.5,5674799001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258469,839,52,2,86,37,2nnlsjfbcea40t4jeclcbw9lk,1,2.8,29.5,2025-04-23T18:44:36.814Z,2025-04-25T14:11:38Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5677412083,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258683,841,1,2,86,54,2nnlsjfbcea40t4jeclcbw9lk,1,13.5,33.3,2025-04-23T18:44:54.286Z,2025-04-23T18:44:58Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674777287,212,50.6,5674777289,213,6.25,5674777279,56,Center,5674777291,1,,5674777275,198,,5674777285,141,30.6,5674777283,140,61.7,5674777271,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258727,843,44,2,86,58,2nnlsjfbcea40t4jeclcbw9lk,1,67.4,18.0,2025-04-23T18:44:57.991Z,2025-04-23T18:57:35Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674800997,233,758,5674777539,56,Right,5674777541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260075,758,44,2,86,58,93ohqui2qgqm8408viwmm1ken,0,32.6,82.0,2025-04-23T18:44:57.992Z,2025-04-23T18:57:36Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674800981,285,,5674801013,233,843,5674800979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258691,842,1,2,86,59,2nnlsjfbcea40t4jeclcbw9lk,0,61.7,30.6,2025-04-23T18:44:58.510Z,2025-04-23T18:44:59Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674777337,56,Center,5674777343,212,5.7,5674777341,141,34.0,5674777339,140,56.7,5674777345,213,2.73,5674777335,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258717,743,61,2,87,0,93ohqui2qgqm8408viwmm1ken,1,31.0,79.7,2025-04-23T18:44:59.917Z,2025-04-23T18:53:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674777497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258755,744,1,2,87,2,93ohqui2qgqm8408viwmm1ken,1,31.4,59.4,2025-04-23T18:45:01.906Z,2025-04-23T18:45:03Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674777675,140,26.9,5674777681,213,4.32,5674777673,56,Back,5674777679,212,12.4,5674777677,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
