id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/11/value
2803909301,557,43,2,71,8,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-20T13:34:53.925Z,2025-04-20T13:34:57Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,5667261747,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803909577,582,1,2,71,22,cfvya7igkhkas7wvsktwz6j8k,1,45.4,29.7,2025-04-20T13:35:08.602Z,2025-04-20T13:35:10Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667262991,213,0.06,5667262987,141,30.7,5667262979,5,,5667262989,212,11.5,5667262981,152,,5667263017,189,,5667262985,140,56.3,5667262983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803909619,583,1,2,71,24,cfvya7igkhkas7wvsktwz6j8k,1,56.3,30.7,2025-04-20T13:35:10.121Z,2025-04-20T13:35:12Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667263193,141,9.8,5667263195,212,23.1,5667263191,140,73.7,5667263197,213,5.62,5667263189,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803909697,584,1,2,71,26,cfvya7igkhkas7wvsktwz6j8k,0,75.3,11.0,2025-04-20T13:35:12.689Z,2025-04-20T13:35:17Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5667263625,212,62.8,5667263623,141,100.0,5667263615,2,,5667263619,56,Left,5667263621,140,87.1,5667263629,1,,5667263617,155,,5667263627,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803909723,558,5,2,71,31,5mbo4f0vps12dr0fcvjn3wyp5,1,13.4,-1.8,2025-04-20T13:35:17.333Z,2025-04-20T13:41:44Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,5667263755,233,585,5667263709,56,Back,5667263711,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803909703,585,5,2,71,31,cfvya7igkhkas7wvsktwz6j8k,0,86.6,101.8,2025-04-20T13:35:17.333Z,2025-04-20T13:35:22Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5667263651,56,Left,5667263833,233,558,5667263653,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910035,559,1,2,71,47,5mbo4f0vps12dr0fcvjn3wyp5,0,19.7,0.0,2025-04-20T13:35:33.621Z,2025-04-20T13:35:39Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5667265327,1,,5667265317,141,8.0,5667265321,212,25.7,5667265311,107,,5667265315,140,43.3,5667265313,56,Back,5667265323,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910043,586,44,2,71,51,cfvya7igkhkas7wvsktwz6j8k,1,58.0,90.4,2025-04-20T13:35:37.305Z,2025-04-20T13:35:54Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5667265639,233,560,5667265379,286,,5667265377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910053,560,44,2,71,51,5mbo4f0vps12dr0fcvjn3wyp5,0,42.0,9.6,2025-04-20T13:35:37.306Z,2025-04-20T13:35:54Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5667265669,233,586,5667265451,56,Back,5667265453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910071,587,1,2,71,51,cfvya7igkhkas7wvsktwz6j8k,1,60.3,87.7,2025-04-20T13:35:37.674Z,2025-04-20T13:35:39Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5667265559,56,Center,5667265561,140,63.0,5667265565,212,14.6,5667265563,141,66.7,5667265557,3,,5667265567,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910151,588,1,2,71,53,cfvya7igkhkas7wvsktwz6j8k,1,62.9,67.2,2025-04-20T13:35:39.218Z,2025-04-20T13:35:44Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667266037,141,66.3,5667266041,213,3.20,5667266031,155,,5667266039,212,11.4,5667266033,56,Center,5667266035,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910231,589,1,2,71,58,cfvya7igkhkas7wvsktwz6j8k,1,52.1,66.3,2025-04-20T13:35:44.378Z,2025-04-20T13:35:48Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667266479,56,Back,5667266487,213,4.52,5667266483,141,29.1,5667266477,3,,5667266485,212,25.8,5667266481,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910307,591,1,2,72,3,cfvya7igkhkas7wvsktwz6j8k,1,66.5,11.0,2025-04-20T13:35:49.217Z,2025-04-20T13:35:53Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5667266961,212,12.3,5667266957,140,57.4,5667266959,141,22.5,5667266955,56,Center,5667266963,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910323,592,1,2,72,6,cfvya7igkhkas7wvsktwz6j8k,1,57.7,27.3,2025-04-20T13:35:52.449Z,2025-04-20T13:35:54Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667267131,56,Back,5667267139,213,1.97,5667267137,212,26.0,5667267135,141,62.6,5667267133,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910341,593,1,2,72,8,cfvya7igkhkas7wvsktwz6j8k,1,46.6,62.6,2025-04-20T13:35:54.017Z,2025-04-20T13:35:55Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667267233,140,52.8,5667267235,141,78.8,5667267239,212,12.8,5667267243,213,1.04,5667267229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910385,594,1,2,72,9,cfvya7igkhkas7wvsktwz6j8k,1,53.2,79.0,2025-04-20T13:35:55.489Z,2025-04-20T13:35:58Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667267445,141,77.8,5667267443,140,63.3,5667267481,213,6.21,5667267441,56,Center,5667267447,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910395,595,50,2,72,12,cfvya7igkhkas7wvsktwz6j8k,1,61.2,73.7,2025-04-20T13:35:58.833Z,2025-04-20T13:51:19Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5667267843,286,,5667278573,233,562,5667267493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910447,562,7,2,72,12,5mbo4f0vps12dr0fcvjn3wyp5,0,38.8,26.3,2025-04-20T13:35:58.834Z,2025-04-20T13:51:19Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5667267821,56,Back,5667278545,233,595,5667267823,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910509,596,1,2,72,17,cfvya7igkhkas7wvsktwz6j8k,1,57.4,77.2,2025-04-20T13:36:03.865Z,2025-04-20T13:36:06Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5667268133,140,57.8,5667268135,141,91.7,5667268131,56,Left,5667268139,213,1.53,5667268137,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910647,597,1,2,72,20,cfvya7igkhkas7wvsktwz6j8k,1,57.5,79.3,2025-04-20T13:36:06.794Z,2025-04-20T13:36:14Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667268985,56,Right,5667268977,155,,5667268983,196,,5667268997,213,5.35,5667268989,140,87.6,5667268993,141,16.5,5667268995,212,53.1,5667268999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910679,598,1,2,72,28,cfvya7igkhkas7wvsktwz6j8k,1,85.8,18.0,2025-04-20T13:36:14.545Z,2025-04-20T13:36:16Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5667269189,140,75.1,5667269191,141,24.7,5667269187,56,Center,5667269193,212,12.1,5667269195,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910691,599,1,2,72,30,cfvya7igkhkas7wvsktwz6j8k,0,75.1,24.7,2025-04-20T13:36:16.218Z,2025-04-20T13:36:17Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667269279,140,85.4,5667269275,56,Center,5667269287,213,0.84,5667269267,2,,5667269283,141,42.4,5667269285,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910753,563,12,2,72,31,5mbo4f0vps12dr0fcvjn3wyp5,1,14.2,49.1,2025-04-20T13:36:17.717Z,2025-04-20T13:38:39Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5667269527,56,Back,5667269529,140,36.4,5667269531,141,37.3,5667269535,213,5.95,5667269533,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910789,600,1,2,72,34,cfvya7igkhkas7wvsktwz6j8k,1,71.0,55.8,2025-04-20T13:36:19.945Z,2025-04-20T13:36:21Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5667269731,213,5.45,5667269727,141,42.5,5667269729,212,12.2,5667269721,3,,5667269725,140,78.8,5667269723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910811,601,44,2,72,35,cfvya7igkhkas7wvsktwz6j8k,1,71.2,37.8,2025-04-20T13:36:21.305Z,2025-04-20T14:06:17Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667269803,233,564,5667269799,286,,5667269797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910799,564,44,2,72,35,5mbo4f0vps12dr0fcvjn3wyp5,0,28.8,62.2,2025-04-20T13:36:21.306Z,2025-04-20T14:06:17Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667269759,56,Back,5667269761,285,,5667269851,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803910845,602,1,2,72,36,cfvya7igkhkas7wvsktwz6j8k,0,74.8,41.8,2025-04-20T13:36:22.779Z,2025-04-20T13:38:50Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667283203,156,,5667269935,213,4.34,5667269933,212,17.4,5667269927,56,Right,5667269931,141,17.9,5667269925,3,,5667269929,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911007,566,1,2,72,41,5mbo4f0vps12dr0fcvjn3wyp5,1,40.1,83.2,2025-04-20T13:36:27.717Z,2025-04-20T13:36:34Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5667270779,196,,5667270787,212,53.7,5667270791,1,,5667270783,140,61.2,5667270785,141,11.3,5667270777,155,,5667270781,56,Right,5667270789,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911063,567,1,2,72,48,5mbo4f0vps12dr0fcvjn3wyp5,1,79.4,26.7,2025-04-20T13:36:34.725Z,2025-04-20T13:36:37Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5667270999,213,6.24,5667270991,56,Center,5667270993,140,92.4,5667270995,141,25.9,5667270997,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911071,568,61,2,72,50,5mbo4f0vps12dr0fcvjn3wyp5,0,92.3,25.9,2025-04-20T13:36:36.156Z,2025-04-20T13:36:40Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,5667271041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911101,603,12,2,72,52,cfvya7igkhkas7wvsktwz6j8k,1,10.8,63.6,2025-04-20T13:36:37.873Z,2025-04-20T13:36:39Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5667271239,140,26.7,5667271237,56,Back,5667271241,141,64.3,5667271245,213,0.03,5667271243,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911243,605,1,2,72,57,cfvya7igkhkas7wvsktwz6j8k,1,32.2,66.9,2025-04-20T13:36:43.722Z,2025-04-20T13:36:46Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5667271949,212,15.6,5667271941,56,Back,5667271947,141,87.2,5667271945,140,39.2,5667271951,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911317,606,1,2,73,0,cfvya7igkhkas7wvsktwz6j8k,1,44.4,89.0,2025-04-20T13:36:46.113Z,2025-04-20T13:36:49Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667272311,140,66.4,5667272315,212,23.3,5667272313,141,85.1,5667272317,213,6.17,5667272309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911327,607,1,2,73,3,cfvya7igkhkas7wvsktwz6j8k,0,67.5,85.0,2025-04-20T13:36:49.641Z,2025-04-20T13:36:50Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5667272347,140,75.6,5667272349,141,66.3,5667272353,213,5.30,5667272351,212,15.3,5667272345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911363,570,1,2,73,4,5mbo4f0vps12dr0fcvjn3wyp5,1,32.1,31.3,2025-04-20T13:36:50.149Z,2025-04-20T13:36:53Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667272565,141,29.7,5667272563,140,38.5,5667272561,56,Back,5667272571,212,6.8,5667272573,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911449,571,1,2,73,7,5mbo4f0vps12dr0fcvjn3wyp5,1,41.2,28.9,2025-04-20T13:36:52.869Z,2025-04-20T13:36:58Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667273071,140,47.9,5667273079,212,7.0,5667273075,141,29.1,5667273067,56,Back,5667273083,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911573,572,1,2,73,12,5mbo4f0vps12dr0fcvjn3wyp5,1,53.6,28.8,2025-04-20T13:36:58.021Z,2025-04-20T13:37:04Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5667273759,213,5.32,5667273757,212,19.3,5667273751,56,Right,5667273753,140,64.1,5667273755,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911717,573,1,2,73,18,5mbo4f0vps12dr0fcvjn3wyp5,1,74.9,15.3,2025-04-20T13:37:04.085Z,2025-04-20T13:37:12Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,5667274569,212,10.4,5667274567,141,19.7,5667274565,140,65.4,5667274563,56,Right,5667274571,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911749,574,1,2,73,26,5mbo4f0vps12dr0fcvjn3wyp5,1,70.2,25.2,2025-04-20T13:37:12.149Z,2025-04-20T13:37:14Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5667274759,140,75.7,5667274761,141,2.6,5667274765,213,5.07,5667274763,212,16.4,5667274757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911835,575,1,2,73,27,5mbo4f0vps12dr0fcvjn3wyp5,1,75.7,2.6,2025-04-20T13:37:13.844Z,2025-04-20T13:37:18Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5667275203,212,9.5,5667275205,213,2.07,5667275201,141,14.9,5667275199,140,71.4,5667275197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911937,576,1,2,73,31,5mbo4f0vps12dr0fcvjn3wyp5,1,76.9,16.7,2025-04-20T13:37:17.845Z,2025-04-20T13:37:24Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,5667275797,212,16.3,5667275795,141,2.8,5667275787,56,Right,5667275799,213,5.67,5667275791,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803911971,577,1,2,73,38,5mbo4f0vps12dr0fcvjn3wyp5,1,79.9,7.6,2025-04-20T13:37:24.228Z,2025-04-20T13:37:26Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5667275965,212,14.5,5667275963,141,14.4,5667275959,56,Right,5667275961,140,66.8,5667275967,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912001,578,1,2,73,40,5mbo4f0vps12dr0fcvjn3wyp5,1,67.1,15.0,2025-04-20T13:37:25.989Z,2025-04-20T13:37:27Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5667276177,212,11.1,5667276179,213,0.92,5667276171,140,73.5,5667276175,141,27.9,5667276167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912055,579,1,2,73,41,5mbo4f0vps12dr0fcvjn3wyp5,1,73.5,27.9,2025-04-20T13:37:27.557Z,2025-04-20T13:37:30Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667276413,141,14.7,5667276425,213,3.91,5667276409,56,Right,5667276411,140,64.7,5667276419,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912091,580,1,2,73,43,5mbo4f0vps12dr0fcvjn3wyp5,1,64.7,14.7,2025-04-20T13:37:29.845Z,2025-04-20T13:37:32Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5667276581,212,10.1,5667276583,213,5.32,5667276577,140,70.2,5667276575,56,Right,5667276579,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912101,581,1,2,73,46,5mbo4f0vps12dr0fcvjn3wyp5,0,71.0,2.6,2025-04-20T13:37:31.941Z,2025-04-20T13:37:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5667276633,141,37.3,5667276631,140,89.8,5667276627,56,Center,5667276623,2,,5667276637,212,30.8,5667276641,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912201,608,12,2,73,48,cfvya7igkhkas7wvsktwz6j8k,1,12.7,59.6,2025-04-20T13:37:34.001Z,2025-04-20T13:37:39Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667277237,213,1.13,5667277231,141,63.9,5667277227,140,14.0,5667277225,56,Back,5667277235,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912253,609,12,2,73,49,cfvya7igkhkas7wvsktwz6j8k,1,16.5,62.4,2025-04-20T13:37:35.242Z,2025-04-20T13:37:42Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667277567,141,42.1,5667277573,213,5.30,5667277571,212,16.6,5667277565,140,25.2,5667277563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912195,582,1,2,73,52,5mbo4f0vps12dr0fcvjn3wyp5,1,70.3,45.7,2025-04-20T13:37:37.876Z,2025-04-20T13:37:39Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667277201,56,Center,5667277209,213,4.89,5667277207,212,11.8,5667277205,141,28.6,5667277203,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912245,583,1,2,73,53,5mbo4f0vps12dr0fcvjn3wyp5,1,72.3,28.6,2025-04-20T13:37:39.141Z,2025-04-20T13:37:42Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667277517,213,5.35,5667277509,56,Right,5667277511,140,82.1,5667277513,141,8.0,5667277515,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912289,584,1,2,73,56,5mbo4f0vps12dr0fcvjn3wyp5,0,80.5,11.9,2025-04-20T13:37:42.117Z,2025-04-20T13:37:44Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,5667277751,140,89.5,5667277753,141,41.8,5667277755,212,22.4,5667277747,155,,5667277745,2,,5667277757,213,1.14,5667277749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912375,610,12,2,74,0,cfvya7igkhkas7wvsktwz6j8k,1,14.5,60.8,2025-04-20T13:37:46.018Z,2025-04-20T13:38:16Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667278181,140,46.9,5667278183,141,100.0,5667278291,167,,5667278185,212,44.1,5667278187,213,0.69,5667278179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912361,585,5,2,74,1,5mbo4f0vps12dr0fcvjn3wyp5,1,53.6,-2.0,2025-04-20T13:37:47.621Z,2025-04-20T13:41:44Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5667278309,233,611,5667278097,347,,5667278095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912385,611,5,2,74,1,cfvya7igkhkas7wvsktwz6j8k,0,46.4,102.0,2025-04-20T13:37:47.621Z,2025-04-20T13:41:45Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667278243,56,Back,5667278333,233,585,5667278247,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912597,586,43,2,74,4,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-20T13:37:50.677Z,2025-04-20T13:39:47Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5667279335,213,1.44,5667279331,212,7.1,5667279327,141,8.3,5667288853,144,1,5667279323,140,55.8,5667279321,56,Right,5667279319,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912603,587,27,2,74,7,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-20T13:37:53.069Z,2025-04-20T13:42:52Z,,,,5667306405,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803912679,612,27,2,74,7,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:37:53.069Z,2025-04-20T13:42:51Z,,,,5667306385,233,587,5667279685,41,Injury,5667279687,53,6son8ikuumxto9h6yiy7ylckp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803913743,613,18,2,75,28,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:39:14.653Z,2025-04-20T13:39:15Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667285509,59,9,5667285507,44,Forward,5667285555,55,614,5667285505,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803913747,614,19,2,75,28,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:39:14.654Z,2025-04-20T13:39:16Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5667285527,145,10,5667285531,292,6,5667285535,44,Midfielder,5667285533,293,3,5667285529,59,6,5667285537,55,613,5667285523,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803913927,615,18,2,75,39,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:39:25.497Z,2025-04-20T13:39:26Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5667286541,59,25,5667286539,44,Forward,5667286537,42,,5667286637,55,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803913937,616,19,2,75,39,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:39:25.498Z,2025-04-20T13:39:26Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5667286581,42,,5667286589,292,6,5667286585,145,11,5667286591,293,1,5667286587,59,18,5667286593,44,Midfielder,5667286595,55,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803914053,588,28,2,75,46,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-20T13:39:32.070Z,2025-04-20T13:39:36Z,,,,5667287155,55,587,5667287551,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803914115,617,28,2,75,46,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:39:32.070Z,2025-04-20T13:39:35Z,,,,5667287507,233,588,5667287453,55,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803914277,589,1,2,75,54,5mbo4f0vps12dr0fcvjn3wyp5,1,58.5,0.0,2025-04-20T13:39:40.476Z,2025-04-20T13:40:27Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5667289557,107,,5667288333,140,48.4,5667288335,141,14.1,5667288337,212,15.2,5667288339,213,2.34,5667288331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803914311,590,1,2,75,56,5mbo4f0vps12dr0fcvjn3wyp5,1,47.6,14.3,2025-04-20T13:39:42.853Z,2025-04-20T13:40:38Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5667288479,140,44.4,5667288481,141,56.8,5667288485,213,1.69,5667288477,56,Back,5667288483,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
