id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2794313149,126,1,1,12,48,4jg5vd59i24chckyua90dr1lg,1,38.8,69.0,2025-03-31T17:13:27.740Z,2025-03-31T17:13:33Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5614412753,56,Center,5614412759,212,14.5,5614412761,213,6.14,5614412755,140,52.5,5614412757,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313187,127,1,1,12,53,4jg5vd59i24chckyua90dr1lg,1,53.6,58.7,2025-03-31T17:13:33.005Z,2025-03-31T17:13:37Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614412927,213,2.56,5614412925,212,12.8,5614412921,140,43.4,5614412923,141,69.0,5614412919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313245,128,1,1,12,57,4jg5vd59i24chckyua90dr1lg,1,45.0,68.1,2025-03-31T17:13:37.197Z,2025-03-31T17:13:46Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5614413299,212,11.9,5614413293,56,Back,5614413301,213,3.97,5614413297,141,55.2,5614413295,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313285,129,1,1,13,7,4jg5vd59i24chckyua90dr1lg,1,44.2,48.8,2025-03-31T17:13:46.668Z,2025-03-31T17:13:51Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614413541,140,66.6,5614413545,212,34.8,5614413547,213,5.45,5614413539,56,Right,5614413537,155,,5614413549,1,,5614413543,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313289,130,50,1,13,11,4jg5vd59i24chckyua90dr1lg,1,68.8,11.2,2025-03-31T17:13:51.315Z,2025-03-31T17:46:58Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614413569,286,,5614413611,233,155,5614413567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313293,155,7,1,13,11,durq4oppf7c08tnbzrlebt0uz,1,31.2,88.8,2025-03-31T17:13:51.316Z,2025-03-31T17:46:58Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614413591,233,130,5614413579,285,,5614413577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313319,157,1,1,13,14,durq4oppf7c08tnbzrlebt0uz,1,20.2,93.9,2025-03-31T17:13:54.308Z,2025-03-31T17:13:56Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614413719,213,4.86,5614413713,140,22.1,5614413711,56,Back,5614413717,212,13.2,5614413715,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313323,158,1,1,13,17,durq4oppf7c08tnbzrlebt0uz,0,22.1,74.7,2025-03-31T17:13:56.597Z,2025-03-31T17:13:57Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614413737,56,Back,5614413747,212,18.7,5614413751,213,1.32,5614413739,140,26.5,5614413743,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313381,131,5,1,13,17,4jg5vd59i24chckyua90dr1lg,1,74.3,-1.6,2025-03-31T17:13:56.749Z,2025-03-31T17:42:08Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614414063,233,159,5614414035,347,,5614414033,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313329,159,5,1,13,17,durq4oppf7c08tnbzrlebt0uz,0,25.7,101.6,2025-03-31T17:13:56.749Z,2025-03-31T17:42:09Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614413767,56,Back,5614414067,233,131,5614413769,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313441,132,1,1,13,29,4jg5vd59i24chckyua90dr1lg,1,80.7,0.0,2025-03-31T17:14:08.989Z,2025-03-31T17:14:11Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614414393,1,,5614414381,107,,5614414385,140,46.6,5614414387,141,11.6,5614414389,212,37.0,5614414383,56,Back,5614414391,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313453,133,1,1,13,31,4jg5vd59i24chckyua90dr1lg,1,44.6,11.3,2025-03-31T17:14:11.452Z,2025-03-31T17:14:13Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614414443,56,Right,5614414451,213,6.13,5614414449,212,21.5,5614414447,141,6.4,5614414445,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313481,135,1,1,13,36,4jg5vd59i24chckyua90dr1lg,1,60.2,10.1,2025-03-31T17:14:16.460Z,2025-03-31T17:14:18Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5614414637,212,19.8,5614414635,141,27.0,5614414631,56,Back,5614414639,213,2.52,5614414633,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313519,136,1,1,13,39,4jg5vd59i24chckyua90dr1lg,1,54.2,28.0,2025-03-31T17:14:18.557Z,2025-03-31T17:14:22Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614414867,56,Left,5614414865,196,,5614414871,141,95.1,5614414877,1,,5614414875,213,1.03,5614414869,140,80.5,5614414873,212,53.3,5614414863,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313541,137,1,1,13,42,4jg5vd59i24chckyua90dr1lg,1,80.6,92.6,2025-03-31T17:14:22.476Z,2025-03-31T17:14:54Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,1.0,,5614415033,212,34.4,5614415027,56,Center,5614415025,155,,5614415029,140,93.4,5614415035,213,5.11,5614415037,1,,5614415031,141,46.1,5614416191,154,,5614415023,2,,5614416189,210,13,,,,,,,,,,,,,,,,,,,,,
2794313543,138,13,1,13,45,4jg5vd59i24chckyua90dr1lg,1,93.4,46.1,2025-03-31T17:14:24.861Z,2025-03-31T17:14:55Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5614416249,230,99.1,5614416231,29,,5614416229,74,,5614415159,72,,5614416233,154,,5614416245,328,,5614415047,17,,5614416243,108,,5614416251,231,49.1,5614415049,56,Center,5614416235,55,137,5614416239,102,5614415045,22,5614416247,391,,5614416241,103,95.8,53.6,,,,,,,
2794313563,139,5,1,13,46,4jg5vd59i24chckyua90dr1lg,0,100.4,59.2,2025-03-31T17:14:25.810Z,2025-03-31T17:42:09Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5614415141,56,Center,5614415575,233,160,5614415143,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313641,160,5,1,13,46,durq4oppf7c08tnbzrlebt0uz,1,-0.4,40.8,2025-03-31T17:14:25.810Z,2025-03-31T17:14:37Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614415555,233,139,5614415481,346,,5614415479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313811,162,1,1,14,15,durq4oppf7c08tnbzrlebt0uz,1,5.7,45.1,2025-03-31T17:14:55.461Z,2025-03-31T17:14:58Z,4id56bnddab7qd1mxxsm8ueqc,V. Andersson,,,5614416343,56,Back,5614416357,237,,5614416349,212,33.3,5614416351,213,5.32,5614416345,140,23.9,5614416347,141,5.0,5614416341,124,,5614416353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313861,163,1,1,14,18,durq4oppf7c08tnbzrlebt0uz,1,25.0,5.8,2025-03-31T17:14:58.068Z,2025-03-31T17:15:05Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614416589,56,Back,5614416595,212,17.1,5614416591,140,41.3,5614416597,213,0.04,5614416593,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313853,141,83,1,14,24,4jg5vd59i24chckyua90dr1lg,0,68.3,93.5,2025-03-31T17:15:04.108Z,2025-03-31T17:15:07Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614416671,399,6vy0wrnn1jz4tjp9ofxr9qesq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313869,164,1,1,14,25,durq4oppf7c08tnbzrlebt0uz,1,35.0,9.7,2025-03-31T17:15:05.108Z,2025-03-31T17:15:06Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5614416657,213,2.84,5614416655,212,17.8,5614416651,140,18.8,5614416649,56,Back,5614416653,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313909,165,1,1,14,30,durq4oppf7c08tnbzrlebt0uz,1,22.3,26.1,2025-03-31T17:15:10.068Z,2025-03-31T17:15:13Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614416913,213,1.56,5614416907,140,22.6,5614416905,56,Back,5614416909,141,65.4,5614416911,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313921,166,1,1,14,33,durq4oppf7c08tnbzrlebt0uz,1,23.3,66.7,2025-03-31T17:15:13.188Z,2025-03-31T17:15:15Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614416987,212,16.9,5614416985,141,89.6,5614416981,56,Back,5614416989,213,1.17,5614416983,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313961,167,1,1,14,35,durq4oppf7c08tnbzrlebt0uz,1,29.5,90.8,2025-03-31T17:15:15.332Z,2025-03-31T17:15:19Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614417167,56,Back,5614417175,213,4.17,5614417171,141,70.0,5614417169,140,21.3,5614417173,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794313997,168,1,1,14,39,durq4oppf7c08tnbzrlebt0uz,1,22.6,69.1,2025-03-31T17:15:19.092Z,2025-03-31T17:15:22Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614417381,212,23.6,5614417377,140,24.2,5614417375,56,Back,5614417379,141,34.5,5614417383,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314047,169,1,1,14,44,durq4oppf7c08tnbzrlebt0uz,1,31.0,33.6,2025-03-31T17:15:24.020Z,2025-03-31T17:15:27Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614417671,212,24.6,5614417667,140,54.4,5614417665,56,Center,5614417673,213,0.06,5614417669,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314067,170,1,1,14,48,durq4oppf7c08tnbzrlebt0uz,0,55.3,32.4,2025-03-31T17:15:27.686Z,2025-03-31T17:15:32Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5614417831,213,5.77,5614417829,212,30.9,5614417823,56,Right,5614417825,140,80.9,5614417827,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314095,143,1,1,14,54,4jg5vd59i24chckyua90dr1lg,1,10.5,82.0,2025-03-31T17:15:33.980Z,2025-03-31T17:15:37Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5614417979,212,23.6,5614417973,56,Back,5614417981,213,0.41,5614417977,141,95.7,5614417975,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314129,144,1,1,14,57,4jg5vd59i24chckyua90dr1lg,0,33.9,94.8,2025-03-31T17:15:36.924Z,2025-03-31T17:24:22Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5614418183,141,100.0,5614418179,56,Left,5614418181,140,50.7,5614418187,213,0.27,5614418185,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314133,145,5,1,15,0,4jg5vd59i24chckyua90dr1lg,0,51.4,102.0,2025-03-31T17:15:40.052Z,2025-03-31T17:42:09Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5614418201,56,Left,5614418301,233,171,5614418203,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314145,171,5,1,15,0,durq4oppf7c08tnbzrlebt0uz,1,48.6,-2.0,2025-03-31T17:15:40.052Z,2025-03-31T17:15:45Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614418253,56,Back,5614418297,233,145,5614418255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314165,172,1,1,15,4,durq4oppf7c08tnbzrlebt0uz,1,55.0,0.0,2025-03-31T17:15:44.197Z,2025-03-31T17:15:46Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614418369,213,1.20,5614418363,140,59.2,5614418365,141,14.6,5614418367,212,12.1,5614418361,56,Right,5614418357,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314185,173,1,1,15,7,durq4oppf7c08tnbzrlebt0uz,0,59.2,14.6,2025-03-31T17:15:46.804Z,2025-03-31T17:24:56Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5614418461,141,15.5,5614418465,213,3.11,5614418457,56,Back,5614418455,155,,5614418463,212,18.5,5614418459,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314197,147,1,1,15,10,4jg5vd59i24chckyua90dr1lg,0,38.7,68.2,2025-03-31T17:15:49.996Z,2025-03-31T17:15:50Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5614418513,212,26.4,5614418505,56,Center,5614418507,140,63.6,5614418515,213,0.13,5614418511,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314239,174,1,1,15,11,durq4oppf7c08tnbzrlebt0uz,1,35.0,33.1,2025-03-31T17:15:51.061Z,2025-03-31T17:15:55Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614418731,141,8.5,5614418735,213,5.73,5614418737,1,,5614418729,140,61.0,5614418733,212,32.0,5614418727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314241,175,43,1,15,15,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-03-31T17:15:55.188Z,2025-03-31T17:25:08Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614439723,144,61,5614418743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314263,176,1,1,15,16,durq4oppf7c08tnbzrlebt0uz,1,63.7,5.6,2025-03-31T17:15:56.260Z,2025-03-31T17:15:58Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5614418873,56,Center,5614418879,212,18.9,5614418881,213,2.11,5614418877,141,29.4,5614418875,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314267,177,1,1,15,18,durq4oppf7c08tnbzrlebt0uz,0,55.7,35.2,2025-03-31T17:15:58.053Z,2025-03-31T17:15:58Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5614418927,141,44.6,5614418931,212,6.5,5614418935,213,1.42,5614418923,140,56.6,5614418919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314285,148,8,1,15,20,4jg5vd59i24chckyua90dr1lg,1,51.4,54.8,2025-03-31T17:15:59.837Z,2025-03-31T17:15:59Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5614419055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314301,150,1,1,15,23,4jg5vd59i24chckyua90dr1lg,1,39.6,33.4,2025-03-31T17:16:02.540Z,2025-03-31T17:16:03Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5614419203,141,40.1,5614419199,56,Back,5614419201,140,24.1,5614419207,213,2.87,5614419205,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314307,151,1,1,15,23,4jg5vd59i24chckyua90dr1lg,1,24.1,40.1,2025-03-31T17:16:03.260Z,2025-03-31T17:16:04Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614419233,213,0.45,5614419225,56,Back,5614419227,140,33.6,5614419229,141,47.2,5614419231,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314369,152,1,1,15,25,4jg5vd59i24chckyua90dr1lg,1,32.3,48.1,2025-03-31T17:16:04.651Z,2025-03-31T17:16:13Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5614419573,141,65.1,5614419569,56,Back,5614419575,212,11.9,5614419577,213,1.34,5614419571,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314397,153,1,1,15,33,4jg5vd59i24chckyua90dr1lg,1,36.6,44.0,2025-03-31T17:16:13.148Z,2025-03-31T17:16:15Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614419693,141,17.9,5614419697,213,4.88,5614419691,140,39.4,5614419695,212,18.0,5614419689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314451,154,1,1,15,36,4jg5vd59i24chckyua90dr1lg,1,39.6,17.3,2025-03-31T17:16:15.564Z,2025-03-31T17:16:22Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614420067,212,15.9,5614420065,141,38.9,5614420061,56,Back,5614420069,213,1.97,5614420063,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314475,155,1,1,15,43,4jg5vd59i24chckyua90dr1lg,1,38.5,33.6,2025-03-31T17:16:22.732Z,2025-03-31T17:16:25Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614420209,140,31.0,5614420211,141,70.3,5614420215,213,1.88,5614420213,212,26.2,5614420207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314493,156,1,1,15,45,4jg5vd59i24chckyua90dr1lg,1,32.4,71.4,2025-03-31T17:16:25.116Z,2025-03-31T17:16:28Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5614420357,213,1.06,5614420351,140,40.6,5614420355,212,17.6,5614420349,56,Back,5614420353,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314515,157,1,1,15,48,4jg5vd59i24chckyua90dr1lg,1,37.5,91.8,2025-03-31T17:16:27.884Z,2025-03-31T17:16:31Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5614420451,212,24.6,5614420449,141,62.3,5614420453,213,4.09,5614420445,56,Back,5614420447,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314551,158,1,1,15,52,4jg5vd59i24chckyua90dr1lg,1,22.6,62.1,2025-03-31T17:16:31.612Z,2025-03-31T17:16:35Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614420673,140,3.9,5614420679,213,3.49,5614420677,212,20.9,5614420671,56,Back,5614420675,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314581,159,1,1,15,56,4jg5vd59i24chckyua90dr1lg,0,4.3,51.3,2025-03-31T17:16:35.628Z,2025-03-31T17:18:06Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5614424147,1,,5614420815,213,4.73,5614420811,141,0.0,5614420807,56,Back,5614420813,212,35.8,5614420809,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314583,160,43,1,15,59,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-03-31T17:16:38.861Z,2025-03-31T17:18:07Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614424193,144,61,5614420819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314589,161,5,1,15,59,4jg5vd59i24chckyua90dr1lg,0,10.9,-2.0,2025-03-31T17:16:38.951Z,2025-03-31T17:42:10Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614420839,347,,5614421629,233,178,5614420837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314709,178,5,1,15,59,durq4oppf7c08tnbzrlebt0uz,1,89.1,102.0,2025-03-31T17:16:38.951Z,2025-03-31T17:42:10Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614421593,347,,5614421591,56,Left,5614421615,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314723,179,1,1,16,19,durq4oppf7c08tnbzrlebt0uz,1,87.4,100.0,2025-03-31T17:16:59.493Z,2025-03-31T17:17:02Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614421677,213,5.18,5614421675,212,15.0,5614421671,140,93.8,5614421667,107,,5614421673,141,82.1,5614421669,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314737,162,4,1,16,22,4jg5vd59i24chckyua90dr1lg,1,5.6,14.2,2025-03-31T17:17:02.052Z,2025-03-31T17:17:10Z,,,,,5614421779,152,,5614421783,233,180,5614421781,285,,5614421777,56,Back,5614421775,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314725,180,4,1,16,22,durq4oppf7c08tnbzrlebt0uz,0,94.4,85.8,2025-03-31T17:17:02.053Z,2025-03-31T17:17:10Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614421709,152,,5614421707,56,Left,5614421705,10,,5614421789,233,162,5614421711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314925,163,1,1,16,54,4jg5vd59i24chckyua90dr1lg,1,8.5,11.7,2025-03-31T17:17:34.284Z,2025-03-31T17:17:37Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5614422889,152,,5614422901,1,,5614422897,212,61.6,5614422895,141,18.0,5614422891,56,Right,5614422899,213,0.07,5614422893,140,67.0,5614422885,5,,5614422887,157,,,,,,,,,,,,,,,,,,,,,,,,,
2794314929,164,61,1,16,57,4jg5vd59i24chckyua90dr1lg,0,67.0,18.0,2025-03-31T17:17:37.244Z,2025-03-31T17:17:37Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5614422917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314941,181,44,1,16,58,durq4oppf7c08tnbzrlebt0uz,1,35.6,63.2,2025-03-31T17:17:38.469Z,2025-03-31T19:00:54Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5614423055,233,165,5614422969,56,Back,5614422971,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314951,165,44,1,16,58,4jg5vd59i24chckyua90dr1lg,0,64.4,36.8,2025-03-31T17:17:38.470Z,2025-03-31T19:00:54Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5614423027,56,Center,5614423029,286,,5614423073,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314961,182,1,1,16,59,durq4oppf7c08tnbzrlebt0uz,1,38.8,53.4,2025-03-31T17:17:39.125Z,2025-03-31T17:17:41Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5614423095,56,Back,5614423097,140,37.4,5614423103,213,1.67,5614423101,212,14.4,5614423099,141,74.5,5614423093,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314965,183,1,1,17,1,durq4oppf7c08tnbzrlebt0uz,0,37.4,74.5,2025-03-31T17:17:40.933Z,2025-03-31T17:17:41Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5614423111,140,44.2,5614423115,212,8.5,5614423117,213,5.72,5614423109,56,Back,5614423107,3,,5614423113,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314969,166,1,1,17,1,4jg5vd59i24chckyua90dr1lg,1,57.6,17.0,2025-03-31T17:17:41.340Z,2025-03-31T17:17:42Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614423119,56,Right,5614423123,141,7.3,5614423125,212,8.4,5614423127,213,5.38,5614423121,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794314981,167,1,1,17,2,4jg5vd59i24chckyua90dr1lg,1,62.6,7.3,2025-03-31T17:17:42.189Z,2025-03-31T17:17:42Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5614423169,56,Right,5614423173,140,54.9,5614423183,212,8.3,5614423187,213,3.39,5614423177,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794315015,168,1,1,17,3,4jg5vd59i24chckyua90dr1lg,1,54.9,4.3,2025-03-31T17:17:42.796Z,2025-03-31T17:17:46Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614423329,141,25.3,5614423331,212,21.2,5614423333,213,2.40,5614423325,56,Back,5614423327,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794315065,169,1,1,17,6,4jg5vd59i24chckyua90dr1lg,1,39.9,25.5,2025-03-31T17:17:46.077Z,2025-03-31T17:17:52Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614423599,140,95.7,5614423603,212,59.5,5614423597,56,Right,5614423595,155,,5614423601,141,10.0,5614423607,1,,5614423605,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794315089,170,1,1,17,12,4jg5vd59i24chckyua90dr1lg,1,98.6,15.3,2025-03-31T17:17:52.492Z,2025-03-31T17:17:55Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5614423753,212,7.8,5614423747,56,Center,5614423749,140,94.2,5614423755,213,2.20,5614423751,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794315093,171,1,1,17,16,4jg5vd59i24chckyua90dr1lg,0,98.5,27.3,2025-03-31T17:17:55.836Z,2025-03-31T17:17:56Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5614423775,140,97.0,5614423777,141,41.5,5614423779,212,9.8,5614423773,56,Center,5614423781,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
