id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2820672791,370,1,1,38,59,czkf5t3ai00ghwbga03i5aqxw,1,88.6,87.2,2025-06-01T12:39:41.072Z,2025-06-01T12:39:50Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,1.0,5760059413,56,Center,5760059627,210,15,5760059415,140,81.3,5760059421,213,4.18,5760059417,141,67.9,5760059419,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820672793,371,15,1,39,2,czkf5t3ai00ghwbga03i5aqxw,1,81.5,67.6,2025-06-01T12:39:43.811Z,2025-06-01T12:39:51Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5760059429,56,Center,5760059653,147,49.6,5760059485,20,,5760059651,146,99.0,5760059647,102,49.9,5760059673,233,307,5760059425,22,,5760059641,29,,5760059427,18,5760059643,55,5760059639,79,,,5760059649,103,24.7,,,,,,,,,,,,,,,,370,,,,,,,,,
2820672799,307,10,1,39,2,6i936isoyj6d0uuxdj537uc97,1,6.6,46.4,2025-06-01T12:39:43.911Z,2025-06-01T12:39:51Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,5760059467,56,Back,5760059461,173,,5760059685,233,371,5760059463,178,,5760059465,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820672975,310,1,1,39,23,6i936isoyj6d0uuxdj537uc97,0,25.2,24.6,2025-06-01T12:40:04.575Z,2025-06-01T12:40:09Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,5760060375,157,,5760060383,141,17.7,5760060385,212,52.8,5760060387,213,6.19,5760060379,56,Right,5760060389,1,,5760060377,198,,5760060381,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820672987,372,44,1,39,26,czkf5t3ai00ghwbga03i5aqxw,1,26.4,83.1,2025-06-01T12:40:07.808Z,2025-06-01T14:08:35Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5760060425,285,,5760060493,233,311,5760060423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820672981,311,44,1,39,26,6i936isoyj6d0uuxdj537uc97,0,73.6,16.9,2025-06-01T12:40:07.809Z,2025-06-01T14:08:35Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5760060393,56,Right,5760060543,233,372,5760060395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820672993,373,1,1,39,27,czkf5t3ai00ghwbga03i5aqxw,0,32.0,81.4,2025-06-01T12:40:08.689Z,2025-06-01T12:40:09Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5760060471,141,81.4,5760060469,140,41.9,5760060467,56,Back,5760060475,213,0.00,5760060465,3,,5760060473,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673017,312,1,1,39,28,6i936isoyj6d0uuxdj537uc97,1,58.1,17.1,2025-06-01T12:40:09.846Z,2025-06-01T12:40:12Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5760060611,140,68.2,5760060617,213,6.09,5760060615,212,10.8,5760060609,56,Right,5760060613,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673019,313,1,1,39,30,6i936isoyj6d0uuxdj537uc97,1,52.4,13.9,2025-06-01T12:40:12.230Z,2025-06-01T12:56:18Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5760092601,168,,5760060625,56,Right,5760092603,140,64.0,5760092605,141,11.3,5760092607,212,12.3,5760092609,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673049,314,43,1,39,32,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-06-01T12:40:14.047Z,2025-06-01T12:56:11Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5760060799,141,15.3,5760060803,213,3.00,5760060801,212,6.3,5760060791,56,Right,5760060795,140,68.7,5760092415,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673055,315,50,1,39,33,6i936isoyj6d0uuxdj537uc97,1,67.3,16.1,2025-06-01T12:40:14.623Z,2025-06-01T13:02:58Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5760091075,233,374,5760060811,56,Right,5760060813,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673035,374,7,1,39,33,czkf5t3ai00ghwbga03i5aqxw,0,32.7,83.9,2025-06-01T12:40:14.624Z,2025-06-01T13:02:57Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760091049,56,Back,5760091051,285,,5760091045,233,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673171,317,50,1,39,34,6i936isoyj6d0uuxdj537uc97,1,67.3,22.2,2025-06-01T12:40:16.320Z,2025-06-01T12:57:03Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5760061427,56,Center,5760093171,286,,5760093529,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820678539,470,7,1,39,35,czkf5t3ai00ghwbga03i5aqxw,1,32.7,77.8,2025-06-01T12:40:16.321Z,2025-06-01T13:02:58Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5760093167,56,Back,5760093521,233,317,5760093169,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820678731,471,50,1,39,35,czkf5t3ai00ghwbga03i5aqxw,1,38.6,84.2,2025-06-01T12:40:17.320Z,2025-06-01T12:57:56Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5760094183,286,,5760094669,233,364,5760094181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820678813,364,7,1,39,36,6i936isoyj6d0uuxdj537uc97,0,61.4,15.8,2025-06-01T12:40:17.321Z,2025-06-01T12:57:55Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5760094661,285,,5760094659,56,Right,5760094663,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673057,375,43,1,39,36,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-06-01T12:40:17.520Z,2025-06-01T12:56:39Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5760092967,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673073,316,43,1,39,37,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-06-01T12:40:18.334Z,2025-06-01T12:40:23Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5760060877,56,Right,5760061091,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673065,376,61,1,39,37,czkf5t3ai00ghwbga03i5aqxw,1,34.2,79.2,2025-06-01T12:40:19.145Z,2025-06-01T12:57:59Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5760060847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673151,377,1,1,39,42,czkf5t3ai00ghwbga03i5aqxw,1,31.3,72.3,2025-06-01T12:40:23.632Z,2025-06-01T12:40:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5760061299,141,31.0,5760061303,213,4.74,5760061297,140,32.0,5760061301,212,28.1,5760061295,56,Back,5760061293,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673221,378,1,1,39,51,czkf5t3ai00ghwbga03i5aqxw,1,67.2,27.4,2025-06-01T12:40:32.640Z,2025-06-01T12:40:35Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760061717,213,3.38,5760061711,140,55.1,5760061709,56,Center,5760061713,141,22.8,5760061715,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673251,379,1,1,39,54,czkf5t3ai00ghwbga03i5aqxw,1,54.9,25.2,2025-06-01T12:40:35.520Z,2025-06-01T12:40:39Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5760061881,141,51.9,5760061877,56,Back,5760061879,140,48.3,5760061885,213,1.94,5760061883,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673285,380,1,1,39,58,czkf5t3ai00ghwbga03i5aqxw,1,55.8,60.3,2025-06-01T12:40:39.504Z,2025-06-01T12:40:42Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5760062049,141,86.8,5760062047,140,58.1,5760062051,212,18.2,5760062045,56,Left,5760062053,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673303,381,1,1,40,1,czkf5t3ai00ghwbga03i5aqxw,1,58.2,86.9,2025-06-01T12:40:42.752Z,2025-06-01T12:40:46Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760062155,56,Left,5760062163,213,0.21,5760062161,212,11.5,5760062159,141,90.5,5760062157,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673311,382,1,1,40,5,czkf5t3ai00ghwbga03i5aqxw,1,69.2,90.0,2025-06-01T12:40:46.544Z,2025-06-01T12:40:47Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5760062193,56,Left,5760062195,140,62.7,5760062197,141,85.9,5760062201,213,3.53,5760062199,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673337,383,1,1,40,6,czkf5t3ai00ghwbga03i5aqxw,1,60.9,84.5,2025-06-01T12:40:47.440Z,2025-06-01T12:40:50Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760062351,56,Center,5760062355,141,66.7,5760062353,140,55.5,5760062359,213,4.27,5760062357,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673369,384,1,1,40,9,czkf5t3ai00ghwbga03i5aqxw,1,55.5,66.7,2025-06-01T12:40:50.704Z,2025-06-01T12:40:55Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5760062535,140,47.8,5760062533,56,Back,5760062541,213,4.08,5760062539,212,13.7,5760062537,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673383,385,1,1,40,14,czkf5t3ai00ghwbga03i5aqxw,1,52.6,50.1,2025-06-01T12:40:55.472Z,2025-06-01T12:40:56Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5760062613,141,30.1,5760062609,56,Center,5760062615,212,13.7,5760062617,213,4.82,5760062611,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673403,386,1,1,40,15,czkf5t3ai00ghwbga03i5aqxw,1,54.0,30.1,2025-06-01T12:40:56.752Z,2025-06-01T12:54:35Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5760062723,140,87.3,5760062739,1,,5760062721,56,Right,5760062735,213,5.90,5760062727,141,9.2,5760062731,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673427,387,3,1,40,20,czkf5t3ai00ghwbga03i5aqxw,0,89.6,13.4,2025-06-01T12:41:02.176Z,2025-06-01T12:54:51Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760063029,233,318,5760062861,286,,5760062859,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673453,318,7,1,40,20,6i936isoyj6d0uuxdj537uc97,0,10.4,86.6,2025-06-01T12:41:02.177Z,2025-06-01T12:41:10Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,5760063017,233,387,5760062989,285,,5760062987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673447,388,1,1,40,24,czkf5t3ai00ghwbga03i5aqxw,0,79.8,13.8,2025-06-01T12:41:06Z,2025-06-01T12:54:59Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5760062947,213,0.94,5760062937,155,,5760062939,56,Center,5760062943,141,24.1,5760062945,212,8.7,5760062935,2,,5760062941,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673479,319,61,1,40,28,6i936isoyj6d0uuxdj537uc97,1,18.8,82.7,2025-06-01T12:41:10.271Z,2025-06-01T12:41:10Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5760063141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673487,320,5,1,40,29,6i936isoyj6d0uuxdj537uc97,0,15.2,101.7,2025-06-01T12:41:10.655Z,2025-06-01T13:02:44Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5760063171,56,Back,5760063173,347,,5760063197,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673483,389,5,1,40,29,czkf5t3ai00ghwbga03i5aqxw,1,84.8,-1.7,2025-06-01T12:41:10.655Z,2025-06-01T13:02:44Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5760063191,233,320,5760063159,347,,5760063157,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673585,390,1,1,40,42,czkf5t3ai00ghwbga03i5aqxw,1,84.7,0.0,2025-06-01T12:41:23.440Z,2025-06-01T12:41:25Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760063671,213,2.12,5760063661,107,,5760063665,140,79.3,5760063663,56,Right,5760063669,212,10.8,5760063667,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673587,391,1,1,40,44,czkf5t3ai00ghwbga03i5aqxw,1,80.0,10.1,2025-06-01T12:41:25.424Z,2025-06-01T12:41:26Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5760063691,213,3.55,5760063683,141,4.6,5760063677,56,Right,5760063679,140,71.7,5760063687,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673599,392,1,1,40,44,czkf5t3ai00ghwbga03i5aqxw,1,70.7,5.3,2025-06-01T12:41:26.159Z,2025-06-01T12:41:27Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5760063761,212,10.4,5760063759,141,10.0,5760063757,140,80.1,5760063763,213,0.31,5760063755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673617,393,1,1,40,46,czkf5t3ai00ghwbga03i5aqxw,1,80.1,10.0,2025-06-01T12:41:27.360Z,2025-06-01T12:41:30Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5760063885,213,2.32,5760063883,212,7.1,5760063877,56,Right,5760063881,141,17.7,5760063879,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673641,394,1,1,40,48,czkf5t3ai00ghwbga03i5aqxw,1,75.3,17.4,2025-06-01T12:41:30.032Z,2025-06-01T12:41:33Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5760064025,213,2.87,5760064023,212,0.8,5760064019,141,17.7,5760064011,56,Right,5760064015,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673703,395,1,1,40,51,czkf5t3ai00ghwbga03i5aqxw,1,64.7,33.0,2025-06-01T12:41:32.944Z,2025-06-01T12:41:40Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5760064327,213,1.82,5760064321,140,58.4,5760064323,141,70.8,5760064319,56,Center,5760064325,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673715,396,1,1,40,58,czkf5t3ai00ghwbga03i5aqxw,1,56.3,62.9,2025-06-01T12:41:40.016Z,2025-06-01T12:41:41Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760064385,212,12.0,5760064383,141,53.7,5760064381,140,46.5,5760064379,56,Back,5760064387,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673727,397,1,1,41,0,czkf5t3ai00ghwbga03i5aqxw,1,46.2,53.7,2025-06-01T12:41:41.536Z,2025-06-01T12:41:43Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5760064463,213,5.70,5760064457,140,54.0,5760064461,212,9.8,5760064459,141,45.7,5760064455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673747,398,1,1,41,1,czkf5t3ai00ghwbga03i5aqxw,1,52.6,46.9,2025-06-01T12:41:43.088Z,2025-06-01T12:41:45Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5760064545,212,18.5,5760064543,141,49.1,5760064541,140,35.0,5760064539,56,Back,5760064547,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673779,399,1,1,41,4,czkf5t3ai00ghwbga03i5aqxw,1,34.7,42.5,2025-06-01T12:41:45.408Z,2025-06-01T12:41:48Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5760064707,213,4.64,5760064701,140,33.7,5760064703,141,21.3,5760064699,56,Back,5760064705,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673797,400,1,1,41,7,czkf5t3ai00ghwbga03i5aqxw,0,34.0,17.7,2025-06-01T12:41:48.433Z,2025-06-01T12:41:50Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5760064797,1,,5760064789,140,74.0,5760064785,56,Center,5760064791,141,22.5,5760064793,212,42.1,5760064795,213,0.08,5760064781,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673805,321,12,1,41,9,6i936isoyj6d0uuxdj537uc97,1,23.1,83.6,2025-06-01T12:41:51.023Z,2025-06-01T12:41:56Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,5760064849,212,11.8,5760064847,141,89.6,5760064845,140,33.6,5760064851,213,0.35,5760064857,15,,5760064843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673833,401,1,1,41,12,czkf5t3ai00ghwbga03i5aqxw,0,76.1,18.2,2025-06-01T12:41:54.192Z,2025-06-01T12:41:55Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760064995,213,6.21,5760064993,212,18.7,5760064991,141,16.2,5760064985,3,,5760064989,140,93.9,5760064987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673847,322,12,1,41,15,6i936isoyj6d0uuxdj537uc97,1,7.4,86.5,2025-06-01T12:41:56.639Z,2025-06-01T12:41:57Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5760065075,56,Back,5760065083,213,1.72,5760065079,141,100.0,5760065107,167,,5760065081,212,9.4,5760065077,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673851,323,5,1,41,15,6i936isoyj6d0uuxdj537uc97,0,5.6,100.8,2025-06-01T12:41:57.170Z,2025-06-01T12:41:59Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5760065087,347,,5760065169,233,402,5760065085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820673859,402,5,1,41,15,czkf5t3ai00ghwbga03i5aqxw,1,94.4,-0.8,2025-06-01T12:41:57.170Z,2025-06-01T13:02:45Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760065113,56,Right,5760065131,233,323,5760065115,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674071,403,1,1,41,45,czkf5t3ai00ghwbga03i5aqxw,0,95.4,0.0,2025-06-01T12:42:27.088Z,2025-06-01T12:42:30Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760066233,212,29.6,5760066235,213,1.66,5760066227,56,Center,5760066229,140,92.8,5760066231,141,41.9,5760066225,107,,5760066237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674081,324,12,1,41,50,6i936isoyj6d0uuxdj537uc97,1,10.7,70.0,2025-06-01T12:42:31.983Z,2025-06-01T12:42:39Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5760066353,213,1.52,5760066345,56,Back,5760066351,212,16.6,5760066347,140,11.5,5760066349,141,94.4,5760066359,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674091,404,1,1,41,51,czkf5t3ai00ghwbga03i5aqxw,1,94.9,10.7,2025-06-01T12:42:33.072Z,2025-06-01T12:42:34Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760066443,140,82.7,5760066451,213,3.28,5760066447,141,8.0,5760066441,56,Right,5760066449,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674123,405,1,1,41,53,czkf5t3ai00ghwbga03i5aqxw,1,84.8,9.2,2025-06-01T12:42:34.384Z,2025-06-01T12:45:13Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,1.0,5760066655,213,1.27,5760066653,212,23.3,5760072971,210,15,5760066651,141,41.9,5760072973,154,,5760066645,155,,5760066643,2,,5760066649,140,91.4,5760066647,56,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820675041,415,44,1,41,56,czkf5t3ai00ghwbga03i5aqxw,1,93.5,43.2,2025-06-01T12:42:38.320Z,2025-06-01T14:08:35Z,820rgu4x8w0jmh6v9d6udhwyc,K. Jawla,,5760072383,56,Center,5760086371,233,361,5760072385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677499,361,44,1,41,57,6i936isoyj6d0uuxdj537uc97,0,6.5,56.8,2025-06-01T12:42:38.321Z,2025-06-01T14:08:35Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,5760086367,56,Back,5760086369,285,,5760086387,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674127,406,15,1,41,57,czkf5t3ai00ghwbga03i5aqxw,1,93.2,47.4,2025-06-01T12:42:38.713Z,2025-06-01T12:53:31Z,820rgu4x8w0jmh6v9d6udhwyc,K. Jawla,,5760072831,82,,5760072829,328,,5760066679,56,Center,5760072997,146,99.4,5760072825,15,,5760072987,154,,5760088175,233,325,5760087809,78,,5760073003,231,5760073001,230,5760072989,55,47.5,405,5760087813,100,,5760087815,101,5760087811,133,5760073153,160,5760072985,29,,5760072999,147,5760066677,17,5760072995,103,94.1,,,,49.6,19,5760072993,102,49.9,
2820674145,325,10,1,41,57,6i936isoyj6d0uuxdj537uc97,1,0.6,47.0,2025-06-01T12:42:38.813Z,2025-06-01T12:53:36Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5760088241,233,406,5760088239,94,,5760088359,14,,5760066809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674875,332,43,1,41,59,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-06-01T12:42:40.463Z,2025-06-01T12:53:11Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,5760071709,174,0,5760071713,182,0,5760071715,56,Center,5760087959,144,10,5760071711,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674135,407,1,1,42,1,czkf5t3ai00ghwbga03i5aqxw,0,77.4,85.7,2025-06-01T12:42:42.464Z,2025-06-01T12:54:27Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760066915,233,326,5760066753,141,43.0,5760066755,212,33.6,5760066745,2,,5760066751,140,93.5,5760066747,155,,5760066749,56,Center,5760066757,213,5.24,5760089663,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674153,326,41,1,42,3,6i936isoyj6d0uuxdj537uc97,1,5.8,64.3,2025-06-01T12:42:44.673Z,2025-06-01T12:42:46Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,5760066861,140,11.4,5760066867,213,1.35,5760066865,212,26.3,5760066923,233,407,5760066863,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674155,327,5,1,42,4,6i936isoyj6d0uuxdj537uc97,0,11.8,102.0,2025-06-01T12:42:45.548Z,2025-06-01T12:42:48Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,5760066871,347,,5760066869,56,Back,5760066987,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674163,408,5,1,42,4,czkf5t3ai00ghwbga03i5aqxw,1,88.2,-2.0,2025-06-01T12:42:45.548Z,2025-06-01T13:02:45Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760066979,233,327,5760066967,347,,5760066965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820674211,409,1,1,42,10,czkf5t3ai00ghwbga03i5aqxw,1,89.7,0.0,2025-06-01T12:42:51.472Z,2025-06-01T12:42:54Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5760067267,213,1.08,5760067257,107,,5760067259,56,Right,5760067261,140,93.3,5760067263,141,8.5,5760067265,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
