id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819459385,409,1,2,52,55,7hlumphk42363z3i2nry2wrzj,1,37.1,92.4,2025-05-26T18:14:57.019Z,2025-05-26T18:14:57Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5753203833,212,3.4,5753203831,141,95.6,5753203829,140,34.6,5753203827,56,Back,5753203835,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459411,410,1,2,52,56,7hlumphk42363z3i2nry2wrzj,1,34.6,95.6,2025-05-26T18:14:57.788Z,2025-05-26T18:14:59Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753203949,141,91.1,5753203929,155,,5753203961,213,6.08,5753203941,140,48.7,5753203957,212,15.1,5753203935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459419,411,1,2,52,57,7hlumphk42363z3i2nry2wrzj,0,49.3,91.1,2025-05-26T18:14:59.324Z,2025-05-26T18:15:00Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753204001,141,69.0,5753203995,157,,5753204007,1,,5753203999,140,63.6,5753204003,212,21.2,5753203997,56,Center,5753204005,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459387,569,61,2,52,58,spvvjmk37iid7hsky9g3nce7,1,63.2,5.2,2025-05-26T18:15:00.002Z,2025-05-26T18:41:51Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753203841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459531,571,1,2,53,3,spvvjmk37iid7hsky9g3nce7,1,30.0,39.2,2025-05-26T18:15:05.659Z,2025-05-26T18:41:42Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753204645,140,11.9,5753204649,212,20.4,5753204647,141,50.1,5753204651,213,2.77,5753204643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459625,572,1,2,53,9,spvvjmk37iid7hsky9g3nce7,1,8.3,49.7,2025-05-26T18:15:11.004Z,2025-05-26T18:15:14Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753205143,56,Back,5753205165,213,4.46,5753205151,140,5.2,5753205163,212,13.1,5753205159,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459677,573,1,2,53,12,spvvjmk37iid7hsky9g3nce7,0,6.9,30.9,2025-05-26T18:15:14.219Z,2025-05-26T18:43:06Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753205455,1,,5753205437,157,,5753205447,212,39.2,5753205441,140,43.6,5753205443,141,41.5,5753205439,56,Back,5753205451,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459831,414,44,2,53,14,7hlumphk42363z3i2nry2wrzj,1,57.8,70.6,2025-05-26T18:15:15.829Z,2025-05-26T19:11:07Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753206307,56,Center,5753206561,233,574,5753206309,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459685,574,44,2,53,14,spvvjmk37iid7hsky9g3nce7,0,42.2,29.4,2025-05-26T18:15:15.830Z,2025-05-26T19:11:07Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5753205489,56,Back,5753206433,233,414,5753205491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819479929,647,1,2,53,14,7hlumphk42363z3i2nry2wrzj,1,57.3,62.8,2025-05-26T18:15:16.535Z,2025-05-26T18:43:47Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753330711,213,5.36,5753330709,212,20.0,5753330705,140,68.8,5753330703,56,Center,5753330707,141,39.3,5753330701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459689,575,43,2,53,15,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:15:17.531Z,2025-05-26T18:43:07Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5753205513,213,2.61,5753205505,56,Back,5753205511,212,14.1,5753205509,141,51.8,5753327549,144,1,5753205507,140,31.9,5753205503,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459709,413,15,2,53,18,7hlumphk42363z3i2nry2wrzj,1,74.4,43.0,2025-05-26T18:15:19.915Z,2025-05-26T18:44:33Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753206065,146,97.6,5753205615,56,Center,5753206105,233,577,5753205613,18,,5753206057,215,,5753206055,103,5.1,5753334211,78,,5753205611,22,,5753206067,147,5753206061,458,50.5,5753206053,102,51.7,5753205827,20,,,,,,,,,,,,,,,,,,,,,,
2819459737,577,10,2,53,18,spvvjmk37iid7hsky9g3nce7,1,5.9,49.0,2025-05-26T18:15:20.015Z,2025-05-26T18:15:28Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753205739,182,,5753206135,233,413,5753206049,179,,5753205741,56,Back,5753206047,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819459729,576,43,2,53,20,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:15:22.315Z,2025-05-26T18:15:31Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753205695,88,0,5753205693,56,Back,5753206327,144,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460049,579,4,2,53,21,spvvjmk37iid7hsky9g3nce7,1,9.4,32.4,2025-05-26T18:15:23.108Z,2025-05-26T18:55:40Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753207655,56,Back,5753207659,265,,5753335545,233,428,5753207657,152,,5753207661,285,,5753207653,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460789,428,4,2,53,21,7hlumphk42363z3i2nry2wrzj,0,90.6,67.6,2025-05-26T18:15:23.109Z,2025-05-26T18:55:41Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753211799,265,,5753211797,152,,5753211793,13,,5753211795,56,Center,5753211801,286,,5753335581,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460065,580,1,2,53,53,spvvjmk37iid7hsky9g3nce7,1,9.6,34.8,2025-05-26T18:15:55.195Z,2025-05-26T18:45:11Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753207755,212,14.0,5753207743,152,,5753207741,5,,5753207747,56,Back,5753207753,141,55.4,5753207757,213,1.54,5753207751,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460073,581,1,2,53,54,spvvjmk37iid7hsky9g3nce7,0,10.9,57.0,2025-05-26T18:15:56.284Z,2025-05-26T18:15:56Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753207799,1,,5753207795,212,34.4,5753207789,56,Back,5753207787,157,,5753207793,141,84.1,5753207797,213,0.56,5753207791,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460095,415,8,2,53,56,7hlumphk42363z3i2nry2wrzj,1,63.3,25.3,2025-05-26T18:15:57.676Z,2025-05-26T18:15:57Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5753207887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460163,582,1,2,53,59,spvvjmk37iid7hsky9g3nce7,1,26.9,49.3,2025-05-26T18:16:00.765Z,2025-05-26T18:16:04Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753208195,141,24.6,5753208199,213,4.56,5753208197,212,17.0,5753208191,56,Back,5753208193,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460165,583,1,2,54,2,spvvjmk37iid7hsky9g3nce7,0,29.3,9.4,2025-05-26T18:16:03.883Z,2025-05-26T18:16:05Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753208211,213,0.55,5753208209,212,2.8,5753208205,140,31.6,5753208273,156,,5753208203,56,Back,5753208207,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460275,417,61,2,54,3,7hlumphk42363z3i2nry2wrzj,1,75.4,95.6,2025-05-26T18:16:05.578Z,2025-05-26T18:16:25Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753208727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460257,416,5,2,54,4,7hlumphk42363z3i2nry2wrzj,0,74.6,101.7,2025-05-26T18:16:06.654Z,2025-05-26T19:11:15Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5753208617,56,Left,5753208675,233,584,5753208619,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460209,584,5,2,54,4,spvvjmk37iid7hsky9g3nce7,1,25.4,-1.7,2025-05-26T18:16:06.654Z,2025-05-26T18:44:58Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753208397,347,,5753208395,56,Back,5753208651,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460301,585,1,2,54,6,spvvjmk37iid7hsky9g3nce7,1,25.4,0.0,2025-05-26T18:16:08.603Z,2025-05-26T18:16:13Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753208881,212,15.4,5753208875,56,Back,5753208883,213,2.66,5753208879,141,8.9,5753208877,140,12.4,5753208873,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460329,586,1,2,54,11,spvvjmk37iid7hsky9g3nce7,1,14.7,9.1,2025-05-26T18:16:13.420Z,2025-05-26T18:16:15Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753209059,56,Back,5753209065,212,24.1,5753209067,213,0.22,5753209061,140,37.1,5753209063,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460339,587,1,2,54,13,spvvjmk37iid7hsky9g3nce7,0,37.4,17.0,2025-05-26T18:16:15.404Z,2025-05-26T18:16:16Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5753209107,56,Center,5753209115,213,0.81,5753209105,155,,5753209113,212,19.7,5753209111,141,37.9,5753209109,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460361,418,61,2,54,17,7hlumphk42363z3i2nry2wrzj,1,56.4,64.0,2025-05-26T18:16:18.764Z,2025-05-26T18:16:18Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5753209255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460387,419,1,2,54,18,7hlumphk42363z3i2nry2wrzj,1,47.0,65.4,2025-05-26T18:16:20.332Z,2025-05-26T18:16:21Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753209447,212,23.9,5753209441,56,Left,5753209443,140,61.4,5753209439,157,,5753209449,213,0.89,5753209451,1,,5753209445,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460395,421,4,2,54,20,7hlumphk42363z3i2nry2wrzj,1,62.2,89.6,2025-05-26T18:16:22.075Z,2025-05-26T18:55:41Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753209489,286,,5753209481,13,,5753209487,265,,5753209483,56,Left,5753209485,152,,5753209673,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460417,588,4,2,54,20,spvvjmk37iid7hsky9g3nce7,0,37.8,10.4,2025-05-26T18:16:22.076Z,2025-05-26T18:55:41Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753209695,233,421,5753209647,56,Back,5753209649,152,,5753209651,265,,5753209653,285,,5753209645,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460481,422,1,2,54,25,7hlumphk42363z3i2nry2wrzj,1,60.2,95.1,2025-05-26T18:16:26.780Z,2025-05-26T18:16:29Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753210007,213,4.35,5753210001,140,59.3,5753210003,141,91.4,5753209997,152,,5753210005,212,2.7,5753209999,56,Left,5753209995,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460509,423,1,2,54,27,7hlumphk42363z3i2nry2wrzj,1,59.8,85.6,2025-05-26T18:16:29.084Z,2025-05-26T18:16:31Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5753210145,212,8.3,5753210137,56,Left,5753210143,141,93.3,5753210147,213,0.69,5753210141,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460515,424,1,2,54,30,7hlumphk42363z3i2nry2wrzj,0,73.0,92.4,2025-05-26T18:16:31.676Z,2025-05-26T18:16:33Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753210175,56,Left,5753210187,212,2.3,5753210183,141,92.3,5753210191,213,6.25,5753210273,233,589,5753210177,140,75.2,5753210277,286,,5753210271,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460531,589,74,2,54,30,spvvjmk37iid7hsky9g3nce7,1,26.2,8.9,2025-05-26T18:16:31.677Z,2025-05-26T18:17:03Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5753210237,56,Back,5753210283,233,424,5753210239,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460581,425,1,2,54,33,7hlumphk42363z3i2nry2wrzj,1,70.4,85.0,2025-05-26T18:16:35.230Z,2025-05-26T18:16:39Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753210565,140,87.5,5753210581,213,5.13,5753210555,155,,5753210559,56,Center,5753210571,141,25.9,5753210585,1,,5753210577,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460589,426,61,2,54,37,7hlumphk42363z3i2nry2wrzj,0,86.5,23.6,2025-05-26T18:16:39.148Z,2025-05-26T18:16:39Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5753210595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460605,427,83,2,54,39,7hlumphk42363z3i2nry2wrzj,0,76.5,15.2,2025-05-26T18:16:40.908Z,2025-05-26T18:16:52Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5753211567,399,f0iow2x82mfh6x1olrrjo5puc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460747,591,1,2,54,46,spvvjmk37iid7hsky9g3nce7,1,70.0,84.8,2025-05-26T18:16:48.189Z,2025-05-26T18:16:52Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753211491,141,79.4,5753211487,56,Left,5753211493,212,17.8,5753211489,140,86.6,5753211495,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460753,592,1,2,54,50,spvvjmk37iid7hsky9g3nce7,1,89.4,84.2,2025-05-26T18:16:51.996Z,2025-05-26T18:16:56Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753211531,213,3.10,5753211525,140,81.0,5753211523,56,Left,5753211527,141,84.7,5753211529,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460801,593,1,2,54,54,spvvjmk37iid7hsky9g3nce7,1,80.6,81.4,2025-05-26T18:16:56.333Z,2025-05-26T18:16:58Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753211807,141,93.5,5753211803,56,Left,5753211805,140,83.8,5753211809,212,8.9,5753211811,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460825,594,1,2,54,56,spvvjmk37iid7hsky9g3nce7,1,84.0,93.2,2025-05-26T18:16:57.933Z,2025-05-26T18:16:59Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753211953,212,6.6,5753211951,141,87.7,5753211947,56,Left,5753211949,140,78.8,5753211955,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460855,595,1,2,54,57,spvvjmk37iid7hsky9g3nce7,1,78.2,87.7,2025-05-26T18:16:59.452Z,2025-05-26T18:17:01Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753212127,141,85.7,5753212123,56,Left,5753212129,212,12.9,5753212125,140,66.0,5753212131,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460877,596,1,2,54,59,spvvjmk37iid7hsky9g3nce7,1,66.4,84.4,2025-05-26T18:17:01.403Z,2025-05-26T18:17:04Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753212263,212,11.5,5753212257,56,Center,5753212261,141,74.5,5753212265,213,5.66,5753212259,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460897,597,1,2,55,2,spvvjmk37iid7hsky9g3nce7,1,74.3,71.1,2025-05-26T18:17:03.868Z,2025-05-26T18:17:05Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753212395,56,Center,5753212399,141,56.3,5753212401,212,10.5,5753212397,140,77.1,5753212403,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460949,598,1,2,55,3,spvvjmk37iid7hsky9g3nce7,1,77.1,56.3,2025-05-26T18:17:05.244Z,2025-05-26T18:17:08Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753212625,56,Center,5753212633,213,0.79,5753212631,212,20.2,5753212629,141,77.5,5753212627,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819460973,599,1,2,55,6,spvvjmk37iid7hsky9g3nce7,1,92.8,77.9,2025-05-26T18:17:08.316Z,2025-05-26T18:17:10Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753212785,213,2.33,5753212777,56,Left,5753212781,141,87.5,5753212783,212,9.0,5753212779,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461011,600,1,2,55,9,spvvjmk37iid7hsky9g3nce7,1,86.9,87.5,2025-05-26T18:17:10.733Z,2025-05-26T18:17:23Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,1.0,,5753212989,2,,5753212995,56,Center,5753213001,141,56.7,5753213003,212,21.9,5753213667,154,,5753213005,213,5.00,5753212999,140,92.9,5753213663,210,15,5753212993,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461019,601,15,2,55,10,spvvjmk37iid7hsky9g3nce7,1,92.9,56.7,2025-05-26T18:17:12.604Z,2025-05-26T18:17:24Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753213719,100,,5753213711,102,52.0,5753213717,328,,5753213723,147,55.1,5753213323,72,,5753213699,76,,5753213741,233,429,5753213703,29,,5753213715,108,5753213041,56,,5753213725,230,98.9,5753213707,55,5753213705,154,600,,5753213713,103,19,Center,5753213329,82,,5753213037,22,,5753213039,17,5753213721,146,95.4,5753213727,231,50.9
2819461039,429,10,2,55,11,7hlumphk42363z3i2nry2wrzj,1,4.6,44.9,2025-05-26T18:17:12.704Z,2025-05-26T18:17:24Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753213139,56,Back,5753213771,233,601,5753213137,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461051,430,6,2,55,12,7hlumphk42363z3i2nry2wrzj,0,2.5,39.4,2025-05-26T18:17:13.964Z,2025-05-26T18:55:47Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753213247,233,602,5753213221,73,,5753213219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461023,602,6,2,55,12,spvvjmk37iid7hsky9g3nce7,1,97.5,60.6,2025-05-26T18:17:13.964Z,2025-05-26T18:55:47Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753213155,56,Center,5753213241,233,430,5753213157,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461339,603,1,2,55,38,spvvjmk37iid7hsky9g3nce7,0,99.5,99.5,2025-05-26T18:17:40.478Z,2025-05-26T18:17:41Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753214777,155,,5753214785,141,57.5,5753214773,2,,5753214779,223,,5753214789,213,4.61,5753214775,6,,5753214781,56,Center,5753214787,212,28.7,5753214783,140,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461355,431,61,2,55,41,7hlumphk42363z3i2nry2wrzj,1,5.0,37.0,2025-05-26T18:17:43.450Z,2025-05-26T18:17:43Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5753214887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461445,432,12,2,55,42,7hlumphk42363z3i2nry2wrzj,1,11.7,51.5,2025-05-26T18:17:44.620Z,2025-05-26T18:17:50Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753215329,213,6.03,5753215319,56,Center,5753215325,141,33.6,5753215323,140,56.0,5753215327,212,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461501,604,1,2,55,47,spvvjmk37iid7hsky9g3nce7,1,44.2,70.6,2025-05-26T18:17:49.164Z,2025-05-26T18:17:54Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753215561,141,52.8,5753215563,212,23.5,5753215557,56,Back,5753215565,213,3.68,5753215559,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461555,605,1,2,55,52,spvvjmk37iid7hsky9g3nce7,1,28.3,55.4,2025-05-26T18:17:54.029Z,2025-05-26T18:18:00Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753215919,213,0.41,5753215917,212,60.5,5753215911,56,Left,5753215913,140,81.1,5753215915,141,91.2,5753215909,157,,5753215921,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461597,606,1,2,55,58,spvvjmk37iid7hsky9g3nce7,1,80.0,92.3,2025-05-26T18:18:00.315Z,2025-05-26T18:18:03Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753216137,140,71.7,5753216135,56,Left,5753216141,212,9.2,5753216139,141,88.1,5753216143,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461609,607,1,2,56,2,spvvjmk37iid7hsky9g3nce7,1,77.9,78.1,2025-05-26T18:18:03.724Z,2025-05-26T18:18:05Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753216221,141,66.6,5753216211,56,Center,5753216217,140,70.8,5753216227,213,3.95,5753216225,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461641,608,1,2,56,3,spvvjmk37iid7hsky9g3nce7,1,72.0,73.6,2025-05-26T18:18:05.420Z,2025-05-26T18:18:09Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753216399,140,77.7,5753216405,213,1.08,5753216403,212,12.6,5753216397,56,Left,5753216401,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461667,609,1,2,56,7,spvvjmk37iid7hsky9g3nce7,1,80.8,77.9,2025-05-26T18:18:09.052Z,2025-05-26T18:18:11Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753216535,212,5.0,5753216533,141,70.6,5753216529,56,Center,5753216531,140,80.0,5753216537,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461699,610,1,2,56,9,spvvjmk37iid7hsky9g3nce7,1,80.4,69.0,2025-05-26T18:18:10.864Z,2025-05-26T18:18:13Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753216653,56,Center,5753216661,213,6.19,5753216657,141,66.6,5753216651,155,,5753216659,212,17.2,5753216655,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461703,611,61,2,56,11,spvvjmk37iid7hsky9g3nce7,0,96.2,66.6,2025-05-26T18:18:13.132Z,2025-05-26T18:18:17Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753216679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461869,444,1,2,56,21,7hlumphk42363z3i2nry2wrzj,1,4.9,53.1,2025-05-26T18:18:23.597Z,2025-05-26T18:18:25Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5753217575,212,8.3,5753217571,140,10.1,5753217567,123,,5753217577,213,0.85,5753217573,141,62.3,5753217569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461903,445,1,2,56,23,7hlumphk42363z3i2nry2wrzj,1,9.1,59.0,2025-05-26T18:18:24.876Z,2025-05-26T18:18:27Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753217779,212,18.1,5753217777,141,32.4,5753217773,56,Back,5753217781,213,4.69,5753217775,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819461947,446,1,2,56,25,7hlumphk42363z3i2nry2wrzj,1,9.1,32.1,2025-05-26T18:18:26.957Z,2025-05-26T18:18:30Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753218019,212,18.2,5753218017,141,7.1,5753218013,56,Back,5753218015,140,15.3,5753218021,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
