id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796465939,801,1,2,71,15,9zqn9ugvg64it0lr5z8cq4g9v,1,15.1,62.3,2025-04-05T16:59:09.690Z,2025-04-05T16:59:13Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5626324007,213,4.94,5626324005,212,35.1,5626323997,123,,5626324001,140,22.6,5626324003,141,12.0,5626324009,1,,5626323999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796465973,802,1,2,71,19,9zqn9ugvg64it0lr5z8cq4g9v,1,26.8,17.3,2025-04-05T16:59:13.737Z,2025-04-05T16:59:15Z,c3okou4sh3r5i7mei6lpjks4q,B. Engdahl,,,5626324173,212,7.3,5626324167,56,Back,5626324175,213,1.74,5626324171,141,27.9,5626324169,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466001,803,1,2,71,21,9zqn9ugvg64it0lr5z8cq4g9v,1,24.4,32.2,2025-04-05T16:59:15.834Z,2025-04-05T16:59:18Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626324299,141,55.8,5626324301,212,16.2,5626324297,140,26.3,5626324303,213,1.45,5626324295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466027,804,1,2,71,23,9zqn9ugvg64it0lr5z8cq4g9v,1,26.3,56.0,2025-04-05T16:59:18.002Z,2025-04-05T16:59:21Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626324457,213,0.19,5626324451,140,37.0,5626324455,212,11.4,5626324449,56,Back,5626324453,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466061,805,1,2,71,26,9zqn9ugvg64it0lr5z8cq4g9v,1,47.5,60.8,2025-04-05T16:59:21.193Z,2025-04-05T16:59:23Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626324623,141,47.5,5626324619,56,Center,5626324625,212,11.2,5626324627,213,5.34,5626324621,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466065,806,1,2,71,29,9zqn9ugvg64it0lr5z8cq4g9v,1,53.8,47.5,2025-04-05T16:59:23.681Z,2025-04-05T16:59:24Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5626324649,141,57.0,5626324653,213,2.68,5626324645,56,Back,5626324651,212,14.6,5626324673,156,,5626324647,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466115,807,1,2,71,31,9zqn9ugvg64it0lr5z8cq4g9v,1,42.3,56.7,2025-04-05T16:59:25.937Z,2025-04-05T16:59:30Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626324891,212,16.7,5626324889,141,73.8,5626324893,213,0.77,5626324885,56,Center,5626324887,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466137,808,1,2,71,35,9zqn9ugvg64it0lr5z8cq4g9v,1,58.8,74.1,2025-04-05T16:59:30.410Z,2025-04-05T16:59:32Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626325015,213,5.41,5626325009,140,65.6,5626325011,141,61.5,5626325007,56,Center,5626325013,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466167,809,1,2,71,37,9zqn9ugvg64it0lr5z8cq4g9v,1,66.0,64.5,2025-04-05T16:59:32.393Z,2025-04-05T16:59:35Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626325185,141,91.4,5626325187,212,18.9,5626325181,56,Left,5626325189,213,1.32,5626325183,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466201,810,1,2,71,40,9zqn9ugvg64it0lr5z8cq4g9v,1,68.4,92.7,2025-04-05T16:59:35.178Z,2025-04-05T16:59:38Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626325375,140,53.8,5626325377,141,76.0,5626325379,212,19.1,5626325373,56,Center,5626325381,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466213,811,1,2,71,43,9zqn9ugvg64it0lr5z8cq4g9v,1,55.9,75.0,2025-04-05T16:59:38.169Z,2025-04-05T16:59:39Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626325425,213,5.26,5626325417,56,Center,5626325421,141,51.0,5626325423,212,19.1,5626325419,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466245,812,1,2,71,45,9zqn9ugvg64it0lr5z8cq4g9v,1,65.3,50.9,2025-04-05T16:59:39.609Z,2025-04-05T16:59:42Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626325569,56,Center,5626325571,140,64.3,5626325577,213,4.62,5626325575,212,11.8,5626325573,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466263,813,1,2,71,47,9zqn9ugvg64it0lr5z8cq4g9v,1,66.7,34.6,2025-04-05T16:59:42.122Z,2025-04-05T16:59:44Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5626325629,141,41.3,5626325631,212,11.8,5626325633,213,0.40,5626325625,56,Center,5626325627,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466271,814,1,2,71,49,9zqn9ugvg64it0lr5z8cq4g9v,1,77.1,41.3,2025-04-05T16:59:43.858Z,2025-04-05T16:59:44Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5626325675,56,Center,5626325677,140,72.8,5626325683,213,2.32,5626325679,141,48.5,5626325681,212,6.7,5626325707,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466309,815,1,2,71,51,9zqn9ugvg64it0lr5z8cq4g9v,1,75.2,50.6,2025-04-05T16:59:46.002Z,2025-04-05T16:59:49Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626325935,213,0.68,5626325931,141,68.7,5626325933,212,19.6,5626325927,56,Center,5626325929,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466369,816,1,2,71,54,9zqn9ugvg64it0lr5z8cq4g9v,1,94.6,78.2,2025-04-05T16:59:49.225Z,2025-04-05T17:04:26Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,1.0,,5626348937,154,,5626326611,210,15,5626326267,141,62.1,5626326269,212,13.9,5626326263,56,Center,5626326271,213,4.05,5626326265,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466371,817,15,2,71,57,9zqn9ugvg64it0lr5z8cq4g9v,1,86.5,62.1,2025-04-05T16:59:51.730Z,2025-04-05T17:04:27Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626326617,29,,5626330271,328,,5626348971,78,,5626326627,102,51.6,5626326613,72,,5626326631,146,99.7,5626326277,22,,5626348973,154,,5626326621,55,816,5626326279,17,5626326637,233,5626326629,103,3.2,5626326633,147,50.9,,563,5626326281,56,,,,,,,,Center,,,,,,,,
2796466377,563,10,2,71,57,cfvya7igkhkas7wvsktwz6j8k,1,1.0,48.8,2025-04-05T16:59:51.830Z,2025-04-05T17:00:01Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5626326299,173,,5626326671,233,817,5626326305,56,Back,5626326301,178,,5626326303,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466427,564,12,2,71,58,cfvya7igkhkas7wvsktwz6j8k,1,5.0,41.3,2025-04-05T16:59:52.527Z,2025-04-05T17:00:19Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626326539,213,4.70,5626326533,140,4.7,5626326531,56,Back,5626326579,167,,5626326535,141,0.0,5626326537,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466431,565,5,2,71,59,cfvya7igkhkas7wvsktwz6j8k,0,10.8,-1.6,2025-04-05T16:59:54.409Z,2025-04-05T17:01:11Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626328309,347,,5626326643,56,Back,5626327611,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466379,818,5,2,71,59,9zqn9ugvg64it0lr5z8cq4g9v,1,89.2,101.6,2025-04-05T16:59:54.409Z,2025-04-05T17:00:24Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5626326323,56,Left,5626327589,233,565,5626328287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466543,819,1,2,72,7,9zqn9ugvg64it0lr5z8cq4g9v,1,93.4,100.0,2025-04-05T17:00:02.401Z,2025-04-05T17:04:48Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626327081,141,86.5,5626327085,213,3.83,5626327077,56,Left,5626327083,212,16.2,5626328503,107,,5626327079,140,81.5,5626351023,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466547,820,1,2,72,12,9zqn9ugvg64it0lr5z8cq4g9v,0,89.0,92.6,2025-04-05T17:00:06.617Z,2025-04-05T17:05:01Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626327113,140,87.3,5626327119,213,4.46,5626327117,212,7.0,5626327115,141,82.6,5626327111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466635,821,1,2,72,15,9zqn9ugvg64it0lr5z8cq4g9v,1,88.8,82.0,2025-04-05T17:00:10.153Z,2025-04-05T17:05:35Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5626327557,141,94.2,5626327561,213,2.84,5626327555,140,63.6,5626327553,56,Left,5626327559,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466677,822,1,2,72,20,9zqn9ugvg64it0lr5z8cq4g9v,1,63.4,89.0,2025-04-05T17:00:14.601Z,2025-04-05T17:00:18Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626327757,56,Left,5626327761,141,95.9,5626327765,213,0.19,5626327759,140,86.2,5626327763,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796466699,823,1,2,72,23,9zqn9ugvg64it0lr5z8cq4g9v,0,87.7,94.5,2025-04-05T17:00:18.201Z,2025-04-05T17:00:20Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626327933,56,Center,5626327939,212,29.1,5626327935,140,98.0,5626327929,2,,5626327937,141,54.8,5626327941,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467209,568,1,2,72,54,cfvya7igkhkas7wvsktwz6j8k,0,17.5,27.0,2025-04-05T17:00:48.865Z,2025-04-05T17:00:54Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5626330667,140,69.2,5626330673,213,6.28,5626330661,157,,5626330665,56,Center,5626330675,1,,5626330669,141,26.5,5626330663,198,,5626330671,212,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467195,824,44,2,72,57,9zqn9ugvg64it0lr5z8cq4g9v,1,31.6,73.0,2025-04-05T17:00:51.876Z,2025-04-05T17:00:55Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626330775,233,569,5626330603,56,Back,5626330605,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467215,569,44,2,72,57,cfvya7igkhkas7wvsktwz6j8k,0,67.6,27.6,2025-04-05T17:00:51.877Z,2025-04-05T17:00:55Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5626330809,233,824,5626330695,56,Center,5626330697,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467221,825,12,2,72,57,9zqn9ugvg64it0lr5z8cq4g9v,1,22.5,74.2,2025-04-05T17:00:52.129Z,2025-04-05T17:00:59Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626330723,140,37.4,5626330729,213,0.87,5626330935,167,,5626330727,212,24.4,5626330725,141,100.0,5626330933,15,,5626330721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467249,570,5,2,72,59,cfvya7igkhkas7wvsktwz6j8k,1,64.8,-1.6,2025-04-05T17:00:53.762Z,2025-04-05T17:01:12Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5626330845,347,,5626330869,233,826,5626330843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467223,826,5,2,72,59,9zqn9ugvg64it0lr5z8cq4g9v,0,35.2,101.6,2025-04-05T17:00:53.762Z,2025-04-05T17:00:59Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626330901,233,570,5626330747,56,Back,5626330749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467749,574,1,2,73,37,cfvya7igkhkas7wvsktwz6j8k,0,64.9,0.0,2025-04-05T17:01:31.929Z,2025-04-05T17:01:49Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5626333625,56,Right,5626333629,141,21.0,5626333633,213,0.98,5626333627,140,74.5,5626335119,107,,5626333631,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467775,827,8,2,73,40,9zqn9ugvg64it0lr5z8cq4g9v,1,27.2,76.6,2025-04-05T17:01:34.616Z,2025-04-05T17:01:34Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626333749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467837,829,1,2,73,40,9zqn9ugvg64it0lr5z8cq4g9v,1,27.2,76.6,2025-04-05T17:01:35.257Z,2025-04-05T17:05:51Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626334083,213,0.04,5626334075,56,Back,5626334077,140,33.9,5626334079,141,77.0,5626334081,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467789,575,43,2,73,40,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T17:01:35.400Z,2025-04-05T17:02:06Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5626333835,56,Center,5626333837,286,0,5626336665,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467847,830,43,2,73,40,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T17:01:35.400Z,2025-04-05T17:02:05Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626336639,144,3,5626334145,233,575,5626334131,56,Back,5626334151,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467871,831,1,2,73,44,9zqn9ugvg64it0lr5z8cq4g9v,1,33.5,76.3,2025-04-05T17:01:38.520Z,2025-04-05T17:01:40Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626334227,213,5.00,5626334225,212,8.1,5626334221,140,35.7,5626334223,141,64.9,5626334219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467917,832,1,2,73,44,9zqn9ugvg64it0lr5z8cq4g9v,1,35.7,64.6,2025-04-05T17:01:39.151Z,2025-04-05T17:01:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626334475,212,20.3,5626334477,213,4.67,5626334471,140,34.9,5626334469,56,Back,5626334473,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796467935,833,1,2,73,48,9zqn9ugvg64it0lr5z8cq4g9v,1,43.2,14.3,2025-04-05T17:01:43.416Z,2025-04-05T17:01:44Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5626334585,212,9.8,5626334587,213,5.75,5626334581,140,51.2,5626334579,56,Right,5626334583,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468001,834,1,2,73,50,9zqn9ugvg64it0lr5z8cq4g9v,1,53.5,9.4,2025-04-05T17:01:44.648Z,2025-04-05T17:01:48Z,c3okou4sh3r5i7mei6lpjks4q,B. Engdahl,,,5626334977,141,23.6,5626334975,140,53.3,5626334973,56,Center,5626334981,213,1.59,5626334979,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468041,835,1,2,73,53,9zqn9ugvg64it0lr5z8cq4g9v,1,53.6,25.8,2025-04-05T17:01:48.111Z,2025-04-05T17:01:50Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5626335193,213,1.65,5626335185,56,Center,5626335187,140,52.3,5626335189,141,52.7,5626335191,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468113,836,1,2,73,56,9zqn9ugvg64it0lr5z8cq4g9v,1,53.7,53.1,2025-04-05T17:01:51.137Z,2025-04-05T17:01:54Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626335539,140,87.2,5626335543,212,42.9,5626335541,141,89.1,5626335537,56,Left,5626335545,213,0.61,5626335547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468153,837,1,2,73,59,9zqn9ugvg64it0lr5z8cq4g9v,1,86.4,88.9,2025-04-05T17:01:54.032Z,2025-04-05T17:01:56Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626335791,140,72.2,5626335795,212,15.2,5626335789,56,Left,5626335797,213,3.33,5626335793,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468197,838,1,2,74,1,9zqn9ugvg64it0lr5z8cq4g9v,1,71.5,83.5,2025-04-05T17:01:56.304Z,2025-04-05T17:01:59Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626336029,140,90.5,5626336035,213,5.94,5626336031,141,72.9,5626336033,212,21.2,5626336027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468205,839,1,2,74,4,9zqn9ugvg64it0lr5z8cq4g9v,0,92.3,71.7,2025-04-05T17:01:58.880Z,2025-04-05T17:02:01Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626336071,140,92.5,5626336069,56,Center,5626336075,212,3.5,5626336191,233,577,5626336065,2,,5626336195,286,,5626336073,141,66.6,5626336077,213,4.77,5626336067,155,,5626336189,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468229,577,12,2,74,4,cfvya7igkhkas7wvsktwz6j8k,1,8.4,23.9,2025-04-05T17:01:58.980Z,2025-04-05T17:02:01Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5626336155,56,Back,5626336261,233,839,5626336153,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468255,578,6,2,74,6,cfvya7igkhkas7wvsktwz6j8k,0,8.0,27.6,2025-04-05T17:02:00.721Z,2025-04-05T17:28:20Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5626336313,56,Back,5626336369,233,840,5626336315,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468225,840,6,2,74,6,9zqn9ugvg64it0lr5z8cq4g9v,1,92.0,72.4,2025-04-05T17:02:00.721Z,2025-04-05T17:28:20Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626336301,73,,5626336345,233,578,5626336299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468377,841,1,2,74,12,9zqn9ugvg64it0lr5z8cq4g9v,1,99.5,99.5,2025-04-05T17:02:07.289Z,2025-04-05T17:02:13Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626336955,56,Center,5626336959,141,78.4,5626336953,6,,5626336961,212,14.8,5626336957,140,96.1,5626336963,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468395,842,1,2,74,15,9zqn9ugvg64it0lr5z8cq4g9v,0,96.1,78.4,2025-04-05T17:02:10.248Z,2025-04-05T17:02:11Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5626337067,56,Center,5626337073,212,17.1,5626337069,140,94.8,5626337071,141,53.3,5626337075,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468403,579,12,2,74,16,cfvya7igkhkas7wvsktwz6j8k,1,3.9,45.2,2025-04-05T17:02:11.216Z,2025-04-05T17:02:12Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5626337181,167,,5626337129,140,0.0,5626337133,212,6.3,5626337127,56,Back,5626337131,141,38.9,5626337135,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468409,580,6,2,74,17,cfvya7igkhkas7wvsktwz6j8k,0,1.8,42.0,2025-04-05T17:02:11.691Z,2025-04-05T17:02:17Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5626337273,73,,5626337387,233,843,5626337271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468421,843,6,2,74,17,9zqn9ugvg64it0lr5z8cq4g9v,1,98.2,58.0,2025-04-05T17:02:11.691Z,2025-04-05T17:28:20Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5626337373,233,580,5626337325,56,Center,5626337327,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468917,844,1,2,74,42,9zqn9ugvg64it0lr5z8cq4g9v,1,99.5,99.5,2025-04-05T17:02:36.666Z,2025-04-05T17:02:51Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,1.0,,5626339837,212,28.3,5626340577,210,15,5626339829,223,,5626339835,141,58.7,5626339833,140,94.0,5626339823,2,,5626339825,6,,5626339831,56,Center,5626340579,154,,5626339827,155,5626339839,213,,,,,,,,4.51,,,,,,,,,,,,,,,,,,
2796468927,845,15,2,74,47,9zqn9ugvg64it0lr5z8cq4g9v,1,95.4,58.3,2025-04-05T17:02:42.007Z,2025-04-05T17:08:33Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626340603,25,,5626340645,230,99.4,5626373097,328,,5626340609,29,,5626373079,61,,5626339897,56,Center,5626340615,55,844,5626340639,147,56.3,5626340669,233,581,5626340631,100,5626342671,72,5626340301,82,,5626373095,108,,,,5626340619,102,5626340647,231,51.8,5626340635,146,5626340625,103,52.4,5626373081,76,5626340613,154,,96.9,19,
2796468913,581,10,2,74,47,cfvya7igkhkas7wvsktwz6j8k,1,5.0,43.5,2025-04-05T17:02:42.107Z,2025-04-05T17:08:34Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5626339807,94,,5626340715,233,845,5626339809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468935,582,6,2,74,48,cfvya7igkhkas7wvsktwz6j8k,0,3.8,41.2,2025-04-05T17:02:43.337Z,2025-04-05T17:28:21Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5626340117,73,,5626340115,56,Back,5626340181,233,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796468937,846,6,2,74,48,9zqn9ugvg64it0lr5z8cq4g9v,1,96.2,58.8,2025-04-05T17:02:43.337Z,2025-04-05T17:28:21Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626340165,233,582,5626339999,56,Center,5626340001,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796469247,847,1,2,75,3,9zqn9ugvg64it0lr5z8cq4g9v,1,99.6,99.5,2025-04-05T17:02:58.361Z,2025-04-05T17:08:52Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5626341781,56,Right,5626341789,213,4.61,5626341779,223,,5626341791,1,,5626341785,141,9.1,5626341777,155,,5626341783,140,93.4,5626341773,2,,5626341787,212,61.8,5626341775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796469279,848,1,2,75,10,9zqn9ugvg64it0lr5z8cq4g9v,0,94.3,7.6,2025-04-05T17:03:04.984Z,2025-04-05T17:09:01Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626341967,56,Center,5626341977,212,27.4,5626342325,233,583,5626341957,2,,5626341979,213,1.47,5626341975,141,47.7,5626341971,140,97.0,5626341963,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796469329,583,11,2,75,14,cfvya7igkhkas7wvsktwz6j8k,1,3.5,51.6,2025-04-05T17:03:08.761Z,2025-04-05T17:03:09Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5626342157,56,Back,5626342159,88,,5626342241,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796469471,584,1,2,75,19,cfvya7igkhkas7wvsktwz6j8k,1,11.8,45.8,2025-04-05T17:03:14.138Z,2025-04-05T17:04:18Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5626342955,212,24.2,5626342951,140,21.4,5626342953,141,78.1,5626342949,56,Back,5626342959,213,1.14,5626342947,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796469509,585,1,2,75,22,cfvya7igkhkas7wvsktwz6j8k,1,25.6,82.9,2025-04-05T17:03:16.890Z,2025-04-05T17:04:19Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626343125,140,33.8,5626343127,141,96.5,5626343123,56,Back,5626343135,213,0.82,5626343131,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
