id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2803636363,168,44,1,22,55,aj8ytsr2ap33tod0hd8ofzaw9,1,58.8,87.5,2025-04-20T02:59:09.388Z,2025-04-20T03:34:38Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665859851,56,Left,5665859853,286,,5665859917,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636367,177,44,1,22,55,7c9knuwazz9k9449u5rnuuy5m,0,41.2,12.5,2025-04-20T02:59:09.389Z,2025-04-20T03:34:38Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665859873,285,,5665859871,56,Back,5665859947,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636371,169,1,1,22,56,aj8ytsr2ap33tod0hd8ofzaw9,1,64.9,80.0,2025-04-20T02:59:10.236Z,2025-04-20T02:59:11Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665859889,213,4.86,5665859885,141,75.9,5665859887,212,2.8,5665859883,140,65.3,5665859881,56,Center,5665859879,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636373,170,1,1,22,56,aj8ytsr2ap33tod0hd8ofzaw9,0,65.3,75.9,2025-04-20T02:59:11.067Z,2025-04-20T02:59:11Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665859901,141,77.5,5665859897,56,Center,5665859905,212,2.8,5665859909,213,0.39,5665859899,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636803,196,61,1,22,59,7c9knuwazz9k9449u5rnuuy5m,1,34.3,19.7,2025-04-20T02:59:14.098Z,2025-04-20T03:01:19Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665862433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636387,171,27,1,23,1,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-20T02:59:15.420Z,2025-04-20T02:59:38Z,,,,,5665860273,233,178,5665860611,41,Injury,5665860613,53,dgpphcc9ql3pv3b4chhchml90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636425,178,27,1,23,1,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T02:59:15.420Z,2025-04-20T02:59:22Z,,,,,5665860261,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636493,172,28,1,23,29,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-20T02:59:43.572Z,2025-04-20T05:37:41Z,,,,,5666082163,233,179,5665860711,55,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636525,179,28,1,23,29,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T02:59:43.572Z,2025-04-20T05:37:41Z,,,,,5665860899,55,178,5666082151,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636573,174,1,1,23,50,aj8ytsr2ap33tod0hd8ofzaw9,1,57.8,83.0,2025-04-20T03:00:05.115Z,2025-04-20T03:00:07Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665861179,213,3.42,5665861173,140,44.1,5665861177,212,15.0,5665861171,56,Back,5665861175,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636587,175,1,1,23,53,aj8ytsr2ap33tod0hd8ofzaw9,1,42.0,77.8,2025-04-20T03:00:07.435Z,2025-04-20T03:00:10Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665861259,141,89.3,5665861255,56,Back,5665861257,140,23.8,5665861261,212,20.6,5665861263,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636593,176,1,1,23,56,aj8ytsr2ap33tod0hd8ofzaw9,0,23.8,89.3,2025-04-20T03:00:10.460Z,2025-04-20T03:00:13Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665861305,141,100.0,5665861301,56,Left,5665861307,212,43.4,5665861303,140,64.4,5665861311,1,,5665861299,155,,5665861309,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636597,177,5,1,23,58,aj8ytsr2ap33tod0hd8ofzaw9,0,63.0,101.3,2025-04-20T03:00:12.891Z,2025-04-20T05:37:55Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665861313,56,Left,5665861407,233,181,5665861315,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636605,181,5,1,23,58,7c9knuwazz9k9449u5rnuuy5m,1,37.0,-1.3,2025-04-20T03:00:12.891Z,2025-04-20T05:37:55Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665861381,56,Back,5665861383,347,,5665861385,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636619,182,1,1,24,6,7c9knuwazz9k9449u5rnuuy5m,1,63.3,0.0,2025-04-20T03:00:20.753Z,2025-04-20T03:00:24Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665861489,212,22.4,5665861479,107,,5665861485,141,7.7,5665861493,1,,5665861483,140,83.7,5665861481,56,Right,5665861491,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636623,183,50,1,24,10,7c9knuwazz9k9449u5rnuuy5m,1,81.2,7.6,2025-04-20T03:00:24.506Z,2025-04-20T03:00:29Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5665861511,286,,5665861537,233,178,5665861509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636625,178,7,1,24,10,aj8ytsr2ap33tod0hd8ofzaw9,1,18.8,92.4,2025-04-20T03:00:24.507Z,2025-04-20T03:00:29Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665861521,285,,5665861519,56,Back,5665861531,233,183,5665861517,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636633,179,5,1,24,11,aj8ytsr2ap33tod0hd8ofzaw9,0,20.6,101.4,2025-04-20T03:00:25.292Z,2025-04-20T05:37:56Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665861523,56,Back,5665861675,233,184,5665861525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636665,184,5,1,24,11,7c9knuwazz9k9449u5rnuuy5m,1,79.4,-1.4,2025-04-20T03:00:25.292Z,2025-04-20T05:37:56Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5665861631,347,,5665861629,56,Right,5665861655,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636679,185,1,1,24,15,7c9knuwazz9k9449u5rnuuy5m,1,82.8,0.0,2025-04-20T03:00:30.105Z,2025-04-20T03:00:32Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665861695,140,81.9,5665861693,56,Right,5665861697,141,14.9,5665861691,107,,5665861699,212,11.3,5665861701,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636681,180,45,1,24,18,aj8ytsr2ap33tod0hd8ofzaw9,0,23.8,79.8,2025-04-20T03:00:32.297Z,2025-04-20T03:00:39Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665861731,233,186,5665861705,56,Back,5665861707,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636683,186,3,1,24,18,7c9knuwazz9k9449u5rnuuy5m,1,76.2,20.2,2025-04-20T03:00:32.297Z,2025-04-20T03:00:37Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665861713,233,180,5665861711,286,,5665861709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636697,187,1,1,24,18,7c9knuwazz9k9449u5rnuuy5m,1,84.1,11.0,2025-04-20T03:00:32.937Z,2025-04-20T03:03:18Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665861777,141,25.6,5665861773,56,Center,5665861775,140,72.9,5665861781,213,2.44,5665861779,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636701,188,1,1,24,21,7c9knuwazz9k9449u5rnuuy5m,0,68.5,26.7,2025-04-20T03:00:36.033Z,2025-04-20T03:03:20Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665861795,140,82.5,5665861793,56,Center,5665861791,155,,5665861797,141,64.8,5665861801,213,1.05,5665861799,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636705,189,43,1,24,23,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:00:37.537Z,2025-04-20T03:00:51Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665861803,56,Center,5665862029,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636733,181,12,1,24,24,aj8ytsr2ap33tod0hd8ofzaw9,1,17.5,33.9,2025-04-20T03:00:38.429Z,2025-04-20T03:00:49Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665861989,213,5.72,5665861985,141,15.2,5665861987,212,23.8,5665861981,56,Back,5665861983,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636715,190,1,1,24,26,7c9knuwazz9k9449u5rnuuy5m,1,57.2,71.2,2025-04-20T03:00:40.609Z,2025-04-20T03:00:43Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665861875,141,93.6,5665861877,212,20.5,5665861871,56,Left,5665861873,140,70.3,5665861879,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636723,191,1,1,24,28,7c9knuwazz9k9449u5rnuuy5m,1,71.3,94.5,2025-04-20T03:00:43.065Z,2025-04-20T03:00:46Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665861915,141,74.4,5665861911,56,Center,5665861917,212,17.4,5665861913,140,61.1,5665861919,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636729,192,1,1,24,31,7c9knuwazz9k9449u5rnuuy5m,1,59.8,70.3,2025-04-20T03:00:46.145Z,2025-04-20T03:00:48Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665861963,140,54.4,5665861961,56,Center,5665861967,212,15.9,5665861965,141,48.4,5665861969,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636731,193,50,1,24,34,7c9knuwazz9k9449u5rnuuy5m,1,53.7,49.3,2025-04-20T03:00:48.345Z,2025-04-20T04:37:42Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665861977,56,Center,5665861979,286,,5665862025,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636737,182,7,1,24,34,aj8ytsr2ap33tod0hd8ofzaw9,1,46.3,50.7,2025-04-20T03:00:48.346Z,2025-04-20T04:37:41Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665862007,285,,5665862005,56,Back,5665862021,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636765,184,1,1,24,36,aj8ytsr2ap33tod0hd8ofzaw9,1,70.8,46.3,2025-04-20T03:00:50.468Z,2025-04-20T04:39:40Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665862175,140,97.7,5665862173,56,Center,5665862177,141,69.0,5665862179,212,32.2,5665862183,213,0.50,5665862185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636773,185,1,1,24,37,aj8ytsr2ap33tod0hd8ofzaw9,0,94.9,74.4,2025-04-20T03:00:52.134Z,2025-04-20T04:39:37Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665862217,155,,5665862225,212,13.9,5665862221,140,98.2,5665862223,141,54.6,5665862227,213,4.96,5665862219,56,Center,5665862395,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636763,194,12,1,24,43,7c9knuwazz9k9449u5rnuuy5m,1,5.6,38.0,2025-04-20T03:00:57.914Z,2025-04-20T03:04:20Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665862167,56,Back,5665866295,212,7.3,5665866293,141,37.0,5665866297,213,3.24,5665866291,140,0.0,5665866289,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636775,186,6,1,24,45,aj8ytsr2ap33tod0hd8ofzaw9,1,99.4,62.3,2025-04-20T03:00:59.218Z,2025-04-20T03:05:35Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665862245,56,Center,5665862247,73,,5665862249,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636769,195,6,1,24,45,7c9knuwazz9k9449u5rnuuy5m,0,0.6,37.7,2025-04-20T03:00:59.218Z,2025-04-20T03:01:04Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665862203,73,,5665862201,56,Back,5665862255,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636865,187,1,1,25,36,aj8ytsr2ap33tod0hd8ofzaw9,0,99.5,99.5,2025-04-20T03:01:50.332Z,2025-04-20T03:01:53Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665863015,213,4.64,5665863009,140,97.7,5665863013,212,26.4,5665863011,141,60.8,5665863005,223,,5665863007,56,Center,5665863001,6,,5665863003,155,,5665862999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636873,197,4,1,25,42,7c9knuwazz9k9449u5rnuuy5m,1,4.8,37.4,2025-04-20T03:01:56.722Z,2025-04-20T05:43:09Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665863113,285,,5665863109,152,,5665863311,294,,5665863107,56,Back,5665863105,13,,5665868089,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636887,188,4,1,25,42,aj8ytsr2ap33tod0hd8ofzaw9,0,95.2,62.6,2025-04-20T03:01:56.723Z,2025-04-20T03:05:32Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665863259,13,,5665863263,56,Center,5665863267,286,,5665863261,294,,5665863265,152,,5665868099,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636961,198,1,1,26,5,7c9knuwazz9k9449u5rnuuy5m,1,7.4,38.0,2025-04-20T03:02:20.002Z,2025-04-20T03:02:22Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5665863667,152,,5665863665,5,,5665863677,213,4.79,5665863671,140,8.2,5665863673,141,22.8,5665863669,56,Back,5665863675,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636973,199,1,1,26,8,7c9knuwazz9k9449u5rnuuy5m,0,6.2,23.4,2025-04-20T03:02:22.730Z,2025-04-20T03:02:25Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665863755,141,20.3,5665863757,212,40.6,5665863753,140,44.8,5665863751,56,Back,5665863759,213,6.23,5665863761,1,,5665863749,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636989,200,61,1,26,12,7c9knuwazz9k9449u5rnuuy5m,1,41.5,16.1,2025-04-20T03:02:27.099Z,2025-04-20T03:32:46Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665863843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803636997,189,1,1,26,13,aj8ytsr2ap33tod0hd8ofzaw9,1,54.2,74.7,2025-04-20T03:02:27.284Z,2025-04-20T04:38:45Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665863863,140,58.5,5665863867,212,8.2,5665863861,56,Left,5665863865,141,84.7,5665863857,3,,5665863869,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637009,190,1,1,26,14,aj8ytsr2ap33tod0hd8ofzaw9,1,60.7,84.8,2025-04-20T03:02:28.804Z,2025-04-20T03:02:30Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665863937,141,82.4,5665863933,56,Left,5665863935,140,58.8,5665863941,213,3.83,5665863939,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637035,192,1,1,26,16,aj8ytsr2ap33tod0hd8ofzaw9,1,58.8,82.4,2025-04-20T03:02:30.513Z,2025-04-20T03:02:36Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665864075,56,Center,5665864077,140,69.4,5665864083,213,5.88,5665864081,212,12.1,5665864079,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637041,193,4,1,26,22,aj8ytsr2ap33tod0hd8ofzaw9,1,87.7,62.7,2025-04-20T03:02:36.654Z,2025-04-20T03:05:33Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665864139,56,Center,5665864235,233,201,5665864131,13,,5665866273,348,1d20nyyvmp0doobj6heejkowk,5665864145,286,,5665864141,152,,5665864135,294,,5665864127,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637043,201,4,1,26,22,7c9knuwazz9k9449u5rnuuy5m,0,12.3,37.3,2025-04-20T03:02:36.655Z,2025-04-20T03:05:33Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665864193,13,,5665864197,56,Back,5665864191,9,,5665864195,294,,5665864199,152,,5665864243,233,193,5665864201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637319,194,16,1,27,47,aj8ytsr2ap33tod0hd8ofzaw9,1,88.5,50.0,2025-04-20T03:04:01.324Z,2025-04-20T03:04:15Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665865949,9,,5665866197,231,51.6,5665866187,102,47.8,5665866191,390,425415,5665866077,374,2025-04-20 04:04:00.600,5665866071,20,,5665866189,103,1.3,5665865951,17,,5665866185,80,,5665866195,230,98.5,5665866193,458,,5665866081,375,5665866217,353,202,5665865953,56,Center,5665865955,214,,,,27:46.395,,,,,,,,,
2803637333,202,58,1,27,47,7c9knuwazz9k9449u5rnuuy5m,0,0.0,0.0,2025-04-20T03:04:01.324Z,2025-04-20T03:04:11Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5665866151,233,194,5665866059,56,Back,5665866051,9,,5665866057,75,,5665866053,186,,5665866055,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637561,203,1,1,28,49,7c9knuwazz9k9449u5rnuuy5m,1,49.6,50.3,2025-04-20T03:05:03.381Z,2025-04-20T03:05:07Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5665867379,279,G,5665867373,141,57.0,5665867377,213,2.79,5665867369,56,Back,5665867371,140,37.6,5665867375,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637563,204,1,1,28,51,7c9knuwazz9k9449u5rnuuy5m,1,35.2,63.1,2025-04-20T03:05:05.725Z,2025-04-20T03:05:08Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665867397,141,17.1,5665867393,56,Back,5665867395,140,24.8,5665867401,213,4.38,5665867403,1,,5665867399,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637583,205,1,1,28,53,7c9knuwazz9k9449u5rnuuy5m,1,27.5,14.4,2025-04-20T03:05:08.157Z,2025-04-20T03:05:10Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665867515,212,22.6,5665867517,213,2.20,5665867509,56,Back,5665867513,141,41.3,5665867511,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637629,206,1,1,28,56,7c9knuwazz9k9449u5rnuuy5m,1,13.3,45.5,2025-04-20T03:05:10.502Z,2025-04-20T03:05:14Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665867665,212,18.4,5665867663,141,53.3,5665867667,213,0.29,5665867661,140,30.1,5665867659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637635,207,4,1,29,0,7c9knuwazz9k9449u5rnuuy5m,1,26.6,55.0,2025-04-20T03:05:14.789Z,2025-04-20T03:05:33Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665868123,233,196,5665867721,285,,5665867853,294,,5665867717,152,,5665867713,13,,5665867715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637663,196,4,1,29,0,aj8ytsr2ap33tod0hd8ofzaw9,0,73.4,45.0,2025-04-20T03:05:14.790Z,2025-04-20T03:05:33Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665867839,13,,5665868131,233,207,5665867845,152,,5665867847,286,,5665867841,294,,5665867843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637707,208,1,1,29,12,7c9knuwazz9k9449u5rnuuy5m,1,22.6,46.0,2025-04-20T03:05:26.598Z,2025-04-20T03:05:31Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5665868059,152,,5665868063,56,Center,5665868067,141,35.4,5665868065,140,73.1,5665868049,5,,5665868055,157,,5665868073,1,,5665868069,212,53.5,5665868071,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637711,209,61,1,29,17,7c9knuwazz9k9449u5rnuuy5m,1,73.7,35.7,2025-04-20T03:05:31.368Z,2025-04-20T03:32:04Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5665868093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637715,197,83,1,29,17,aj8ytsr2ap33tod0hd8ofzaw9,0,33.2,61.2,2025-04-20T03:05:31.780Z,2025-04-20T03:05:38Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665868241,399,65jctzcct9irz3wre08c2v2wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637731,210,1,1,29,19,7c9knuwazz9k9449u5rnuuy5m,1,67.6,30.7,2025-04-20T03:05:33.765Z,2025-04-20T03:05:37Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665868203,141,7.9,5665868207,213,5.66,5665868201,140,88.3,5665868205,212,26.7,5665868199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637733,211,61,1,29,23,7c9knuwazz9k9449u5rnuuy5m,0,92.7,5.5,2025-04-20T03:05:37.334Z,2025-04-20T03:05:37Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665868213,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637741,198,83,1,29,25,aj8ytsr2ap33tod0hd8ofzaw9,0,11.7,91.5,2025-04-20T03:05:39.414Z,2025-04-20T03:05:57Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665868763,399,4nwnrf33mdxscx5rdaw1529cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637801,213,61,1,29,25,7c9knuwazz9k9449u5rnuuy5m,1,92.3,4.6,2025-04-20T03:05:39.782Z,2025-04-20T03:31:49Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665868569,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637763,199,12,1,29,25,aj8ytsr2ap33tod0hd8ofzaw9,1,20.2,89.3,2025-04-20T03:05:39.878Z,2025-04-20T03:06:49Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665868383,212,2.9,5665868381,141,92.6,5665868377,56,Back,5665868385,213,2.27,5665868379,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637773,200,5,1,29,26,aj8ytsr2ap33tod0hd8ofzaw9,1,7.4,101.5,2025-04-20T03:05:40.222Z,2025-04-20T05:37:56Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665868445,233,212,5665868417,347,,5665868415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637767,212,5,1,29,26,7c9knuwazz9k9449u5rnuuy5m,0,92.6,-1.5,2025-04-20T03:05:40.222Z,2025-04-20T05:37:57Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665868425,233,200,5665868393,347,,5665868391,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637845,201,1,1,29,46,aj8ytsr2ap33tod0hd8ofzaw9,0,9.4,100.0,2025-04-20T03:06:00.886Z,2025-04-20T03:06:03Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665868853,107,,5665868857,140,37.5,5665868855,56,Back,5665868859,141,85.6,5665868861,212,31.4,5665868863,213,5.93,5665868865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637847,214,1,1,29,50,7c9knuwazz9k9449u5rnuuy5m,1,59.3,10.4,2025-04-20T03:06:04.222Z,2025-04-20T03:06:05Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665868889,141,23.9,5665868885,56,Center,5665868891,212,9.2,5665868887,140,59.3,5665868893,213,1.57,5665868883,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
