id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value
2796888725,462,1,2,45,7,5h878vnmkbuy2ummddprusxgq,1,24.0,27.0,2025-04-06T02:12:55.391Z,2025-04-06T02:16:51Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628671423,140,38.6,5628671419,3,,5628671425,141,25.5,5628671429,213,6.22,5628671427,212,15.4,5628671421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887629,423,1,2,45,33,5h878vnmkbuy2ummddprusxgq,1,35.0,66.9,2025-04-06T02:13:21.142Z,2025-04-06T02:13:26Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628665331,140,49.1,5628665337,213,0.85,5628665335,212,22.4,5628665329,56,Back,5628665333,141,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887633,424,61,2,45,38,5h878vnmkbuy2ummddprusxgq,0,56.3,91.2,2025-04-06T02:13:26.374Z,2025-04-06T02:13:26Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628665345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887631,441,61,2,45,38,ck22dnk93ng8ax7wonlff7yms,0,33.8,20.1,2025-04-06T02:13:26.553Z,2025-04-06T02:13:26Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628665343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887647,425,1,2,45,40,5h878vnmkbuy2ummddprusxgq,1,62.3,77.2,2025-04-06T02:13:28.766Z,2025-04-06T02:17:09Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5628665411,213,2.33,5628665409,212,5.8,5628665405,140,58.5,5628665403,56,Left,5628665407,141,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887653,426,3,2,45,41,5h878vnmkbuy2ummddprusxgq,0,58.9,83.2,2025-04-06T02:13:29.992Z,2025-04-06T03:51:47Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628665479,233,442,5628665433,56,Left,5628665435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887651,442,7,2,45,41,ck22dnk93ng8ax7wonlff7yms,0,41.1,16.8,2025-04-06T02:13:29.993Z,2025-04-06T03:51:47Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5628665421,285,,5628665419,56,Back,5628665441,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889117,463,1,2,45,47,5h878vnmkbuy2ummddprusxgq,1,42.9,75.4,2025-04-06T02:13:35.221Z,2025-04-06T02:18:02Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628673639,212,16.7,5628673635,140,27.1,5628673633,56,Back,5628673637,141,78.1,5628673641,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887687,427,1,2,45,48,5h878vnmkbuy2ummddprusxgq,1,31.1,52.5,2025-04-06T02:13:36.902Z,2025-04-06T03:17:42Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5628665637,213,4.66,5628665631,140,30.2,5628665635,212,19.5,5628665629,56,Back,5628665633,141,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887689,428,1,2,45,49,5h878vnmkbuy2ummddprusxgq,0,30.0,23.7,2025-04-06T02:13:37.902Z,2025-04-06T02:18:09Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628665649,212,19.7,5628665645,140,48.3,5628665643,56,Back,5628665651,213,6.06,5628665647,141,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887705,443,8,2,45,52,ck22dnk93ng8ax7wonlff7yms,1,40.4,82.3,2025-04-06T02:13:40.993Z,2025-04-06T02:13:41Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5628665727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887729,445,1,2,45,54,ck22dnk93ng8ax7wonlff7yms,1,43.7,72.6,2025-04-06T02:13:42.529Z,2025-04-06T02:13:48Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628665857,141,54.2,5628665861,213,4.94,5628665855,140,46.5,5628665859,212,12.9,5628665853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887753,446,1,2,46,0,ck22dnk93ng8ax7wonlff7yms,1,46.0,46.3,2025-04-06T02:13:48.089Z,2025-04-06T02:13:54Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5628665983,141,49.3,5628665985,212,19.5,5628665979,56,Back,5628665981,140,27.5,5628665987,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887759,447,1,2,46,6,ck22dnk93ng8ax7wonlff7yms,0,32.5,44.9,2025-04-06T02:13:54.642Z,2025-04-06T02:13:55Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5628666007,141,16.8,5628666013,1,,5628666001,155,,5628666009,212,49.4,5628666005,140,75.9,5628666003,56,Right,5628666011,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887767,429,12,2,46,8,5h878vnmkbuy2ummddprusxgq,1,16.9,78.9,2025-04-06T02:13:57.047Z,2025-04-06T02:13:58Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628666061,15,,5628666053,140,29.9,5628666051,56,Back,5628666057,212,16.4,5628666055,141,92.4,5628666059,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887781,430,1,2,46,12,5h878vnmkbuy2ummddprusxgq,1,29.7,88.0,2025-04-06T02:14:00.774Z,2025-04-06T02:14:17Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628666115,213,0.55,5628666103,168,,5628666111,141,100.0,5628666113,212,17.9,5628666101,3,,5628666107,56,Back,5628666109,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887785,431,43,2,46,12,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T02:14:00.987Z,2025-04-06T02:14:15Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628666121,56,Back,5628666519,144,5,5628666123,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887867,434,1,2,46,14,5h878vnmkbuy2ummddprusxgq,1,43.9,78.9,2025-04-06T02:14:02.143Z,2025-04-06T03:18:54Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628784643,140,49.1,5628666649,56,Back,5628784647,212,7.5,5628784645,141,86.5,5628784649,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887827,433,4,2,46,14,5h878vnmkbuy2ummddprusxgq,1,50.2,87.1,2025-04-06T02:14:03.046Z,2025-04-06T03:51:38Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5628784443,152,,5628666359,56,Left,5628784447,286,,5628784441,13,,5628784449,233,448,5628784445,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887801,448,4,2,46,14,ck22dnk93ng8ax7wonlff7yms,0,49.8,12.9,2025-04-06T02:14:03.047Z,2025-04-06T03:51:39Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5628666213,152,,5628666209,13,,5628666215,265,,5628784469,233,433,5628666211,56,Back,5628666217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887887,435,1,2,46,34,5h878vnmkbuy2ummddprusxgq,1,53.3,78.0,2025-04-06T02:14:22.222Z,2025-04-06T03:19:09Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628666755,140,31.7,5628666759,212,29.4,5628666757,141,50.5,5628785343,152,,5628785341,5,,5628666753,56,Back,5628666761,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887915,436,1,2,46,36,5h878vnmkbuy2ummddprusxgq,1,31.4,50.4,2025-04-06T02:14:24.158Z,2025-04-06T02:14:27Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5628666903,213,4.68,5628666897,140,30.9,5628666901,212,16.5,5628666899,141,26.1,5628666895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887935,437,1,2,46,39,5h878vnmkbuy2ummddprusxgq,1,32.1,24.0,2025-04-06T02:14:27.455Z,2025-04-06T03:15:51Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,1.0,,5628667051,212,49.2,5628667043,155,,5628667045,56,Center,5628667049,141,24.7,5628669025,210,15,5628667055,1,,5628667053,213,0.01,5628667047,140,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887983,438,15,2,46,45,5h878vnmkbuy2ummddprusxgq,1,90.5,32.9,2025-04-06T02:14:33.999Z,2025-04-06T04:14:21Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5628669031,76,,5628667193,56,Center,5628669039,102,52.0,5628667189,22,,5628669041,103,10.8,5628668941,20,,5628669035,55,437,5628669043,146,94.6,5628850985,215,5628672487,233,450,5628669033,29,5628669045,147,5628667191,63,,,,,,,,,,38.4,,,,,
2796887993,450,10,2,46,46,ck22dnk93ng8ax7wonlff7yms,1,3.5,55.8,2025-04-06T02:14:34.099Z,2025-04-06T04:34:30Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5628672503,233,438,5628672467,180,,5628672547,183,,5628667255,173,,5628667261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887977,449,61,2,46,48,ck22dnk93ng8ax7wonlff7yms,1,9.6,71.2,2025-04-06T02:14:36.786Z,2025-04-06T02:16:39Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5628667145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888013,451,12,2,46,49,ck22dnk93ng8ax7wonlff7yms,1,5.1,73.8,2025-04-06T02:14:37.778Z,2025-04-06T02:17:09Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5628672231,212,31.9,5628672227,140,35.3,5628672233,213,0.12,5628672229,141,79.3,5628672225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888047,439,1,2,46,52,5h878vnmkbuy2ummddprusxgq,1,75.2,10.2,2025-04-06T02:14:40.927Z,2025-04-06T02:14:43Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628667541,212,10.6,5628667537,140,68.5,5628667535,56,Center,5628667539,141,21.9,5628667543,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888053,440,1,2,46,54,5h878vnmkbuy2ummddprusxgq,1,65.1,23.2,2025-04-06T02:14:42.886Z,2025-04-06T02:14:45Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5628667591,212,12.9,5628667587,140,70.9,5628667589,141,6.4,5628667585,56,Right,5628667593,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888059,441,1,2,46,57,5h878vnmkbuy2ummddprusxgq,1,70.0,8.4,2025-04-06T02:14:45.142Z,2025-04-06T02:14:47Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628667625,141,5.5,5628667629,213,6.15,5628667621,56,Right,5628667627,212,14.7,5628667623,140,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888071,442,1,2,46,59,5h878vnmkbuy2ummddprusxgq,1,83.6,5.7,2025-04-06T02:14:47.447Z,2025-04-06T02:15:31Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5628667667,213,2.99,5628667661,140,70.1,5628667665,212,14.3,5628667659,56,Right,5628667663,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888091,443,1,2,47,1,5h878vnmkbuy2ummddprusxgq,1,70.1,8.8,2025-04-06T02:14:49.094Z,2025-04-06T02:14:54Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628667831,140,69.0,5628667837,213,1.66,5628667835,212,13.1,5628667829,56,Center,5628667833,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888093,444,1,2,47,6,5h878vnmkbuy2ummddprusxgq,1,79.3,15.3,2025-04-06T02:14:54.206Z,2025-04-06T02:14:55Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628667843,56,Right,5628667851,213,5.66,5628667845,140,87.4,5628667849,212,10.5,5628667847,141,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888097,445,1,2,47,7,5h878vnmkbuy2ummddprusxgq,0,87.4,6.3,2025-04-06T02:14:55.782Z,2025-04-06T02:14:57Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5628667871,213,1.67,5628667867,141,10.8,5628667907,286,,5628667869,212,3.1,5628667865,140,87.1,5628667901,236,,5628667903,233,453,5628667863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888099,453,74,2,47,7,ck22dnk93ng8ax7wonlff7yms,1,10.6,91.4,2025-04-06T02:14:55.783Z,2025-04-06T03:51:28Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5628667913,233,445,5628667873,56,Back,5628667875,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888107,446,1,2,47,9,5h878vnmkbuy2ummddprusxgq,1,85.3,7.6,2025-04-06T02:14:57.838Z,2025-04-06T02:15:00Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5628667941,140,64.7,5628667947,212,21.9,5628667949,213,2.99,5628667943,141,12.3,5628667939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888135,447,1,2,47,12,5h878vnmkbuy2ummddprusxgq,1,64.7,12.3,2025-04-06T02:15:00.463Z,2025-04-06T02:15:06Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628668151,212,47.7,5628668149,141,71.8,5628668145,56,Center,5628668155,1,,5628668141,2,,5628668147,140,88.7,5628668143,155,,5628668153,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888139,448,44,2,47,15,5h878vnmkbuy2ummddprusxgq,1,87.3,61.2,2025-04-06T02:15:03.321Z,2025-04-06T03:55:40Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5628668175,56,Center,5628668177,286,,5628668231,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888121,454,44,2,47,15,ck22dnk93ng8ax7wonlff7yms,0,12.7,38.8,2025-04-06T02:15:03.322Z,2025-04-06T03:55:40Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628668067,285,,5628668065,56,Back,5628668257,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888143,449,1,2,47,15,5h878vnmkbuy2ummddprusxgq,0,90.7,67.5,2025-04-06T02:15:03.758Z,2025-04-06T03:44:15Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5628668201,56,Center,5628668207,212,3.9,5628668205,141,61.7,5628668209,213,4.66,5628668203,140,90.5,5628668199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888239,455,12,2,47,15,ck22dnk93ng8ax7wonlff7yms,1,12.5,55.7,2025-04-06T02:15:03.819Z,2025-04-06T03:38:09Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628668821,140,37.0,5628668827,213,6.01,5628668819,56,Back,5628668823,141,45.2,5628668825,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888171,450,1,2,47,21,5h878vnmkbuy2ummddprusxgq,1,62.8,62.7,2025-04-06T02:15:09.414Z,2025-04-06T02:15:12Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628668419,140,62.8,5628668417,56,Left,5628668423,212,12.3,5628668421,141,80.8,5628668425,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888185,452,1,2,47,23,5h878vnmkbuy2ummddprusxgq,1,62.8,80.8,2025-04-06T02:15:11.974Z,2025-04-06T02:15:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628668511,141,75.1,5628668509,140,52.3,5628668507,56,Center,5628668515,213,3.48,5628668513,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888203,453,1,2,47,24,5h878vnmkbuy2ummddprusxgq,1,52.1,74.4,2025-04-06T02:15:12.862Z,2025-04-06T02:15:15Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628668583,141,36.6,5628668587,213,4.25,5628668581,140,39.8,5628668579,56,Back,5628668585,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888237,454,1,2,47,27,5h878vnmkbuy2ummddprusxgq,0,39.8,32.2,2025-04-06T02:15:15.656Z,2025-04-06T02:15:20Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628668811,141,68.8,5628668809,140,97.0,5628668805,155,,5628668817,1,,5628668815,213,0.39,5628668813,212,65.0,5628668807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888347,457,1,2,47,52,ck22dnk93ng8ax7wonlff7yms,1,11.2,38.3,2025-04-06T02:15:40.243Z,2025-04-06T02:15:42Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5628669475,140,23.1,5628669479,212,12.5,5628669477,141,37.3,5628669481,213,6.23,5628669471,123,,5628669473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888355,458,1,2,47,53,ck22dnk93ng8ax7wonlff7yms,1,22.8,37.3,2025-04-06T02:15:41.884Z,2025-04-06T02:15:43Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5628669513,213,0.76,5628669507,140,29.5,5628669511,212,9.7,5628669509,141,47.2,5628669505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888375,459,1,2,47,54,ck22dnk93ng8ax7wonlff7yms,1,29.4,47.2,2025-04-06T02:15:42.795Z,2025-04-06T02:15:44Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628669601,212,20.4,5628669599,141,17.6,5628669593,56,Back,5628669603,213,4.56,5628669597,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888387,460,1,2,47,56,ck22dnk93ng8ax7wonlff7yms,0,29.2,13.7,2025-04-06T02:15:44.740Z,2025-04-06T02:15:47Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628669703,212,45.5,5628669705,213,0.32,5628669695,155,,5628669699,140,70.4,5628669701,141,34.5,5628669697,56,Center,5628669707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888399,455,1,2,47,58,5h878vnmkbuy2ummddprusxgq,1,25.4,63.1,2025-04-06T02:15:46.950Z,2025-04-06T02:15:48Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5628669743,56,Back,5628669745,140,30.0,5628669749,212,10.0,5628669751,213,1.06,5628669747,141,75.9,5628669741,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888425,457,1,2,48,0,5h878vnmkbuy2ummddprusxgq,0,30.9,77.4,2025-04-06T02:15:48.885Z,2025-04-06T02:15:51Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628669875,212,19.7,5628669869,56,Back,5628669873,141,100.0,5628669877,213,0.94,5628669871,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888431,458,5,2,48,3,5h878vnmkbuy2ummddprusxgq,0,41.4,101.0,2025-04-06T02:15:51.462Z,2025-04-06T03:44:39Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628669911,347,,5628669909,56,Back,5628669989,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888443,461,5,2,48,3,ck22dnk93ng8ax7wonlff7yms,1,58.6,-1.0,2025-04-06T02:15:51.462Z,2025-04-06T03:44:39Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5628669965,56,Right,5628669973,233,458,5628669967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888449,462,1,2,48,5,ck22dnk93ng8ax7wonlff7yms,1,59.4,0.0,2025-04-06T02:15:53.107Z,2025-04-06T02:15:54Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628669997,140,58.3,5628669999,141,16.8,5628669995,56,Right,5628670001,212,12.4,5628670003,213,1.66,5628669993,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888451,463,1,2,48,6,ck22dnk93ng8ax7wonlff7yms,1,59.3,17.7,2025-04-06T02:15:54.483Z,2025-04-06T02:15:55Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5628670007,56,Right,5628670013,212,8.1,5628670015,213,3.90,5628670043,156,,5628670011,141,9.5,5628670009,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888507,464,1,2,48,9,ck22dnk93ng8ax7wonlff7yms,1,42.8,8.2,2025-04-06T02:15:57.523Z,2025-04-06T02:16:03Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628670279,141,22.5,5628670275,56,Back,5628670283,213,2.54,5628670281,212,17.3,5628670277,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888519,465,1,2,48,15,ck22dnk93ng8ax7wonlff7yms,1,33.3,27.9,2025-04-06T02:16:03.676Z,2025-04-06T02:16:06Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5628670373,213,0.04,5628670363,155,,5628670367,140,70.1,5628670371,212,38.7,5628670375,1,,5628670369,141,30.4,5628670365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888525,466,61,2,48,18,ck22dnk93ng8ax7wonlff7yms,0,70.4,30.3,2025-04-06T02:16:06.132Z,2025-04-06T02:16:06Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5628670389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888565,460,27,2,48,23,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T02:16:11.812Z,2025-04-06T02:16:13Z,,,,,5628670571,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888551,467,27,2,48,23,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-06T02:16:11.812Z,2025-04-06T02:16:14Z,,,,,5628670577,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888573,461,28,2,48,24,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T02:16:12.948Z,2025-04-06T02:16:16Z,,,,,5628670625,55,460,5628670629,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796888561,468,28,2,48,24,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-06T02:16:12.948Z,2025-04-06T02:16:16Z,,,,,5628670549,55,467,5628670635,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889325,464,18,2,50,54,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T02:18:42.108Z,2025-04-06T02:18:43Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5628674893,55,465,5628674837,44,Forward,5628674839,59,13,5628674835,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889329,465,19,2,50,54,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T02:18:42.109Z,2025-04-06T02:18:49Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5628674869,59,11,5628674871,44,Midfielder,5628674867,145,10,5628675029,292,7,5628674873,55,464,5628674863,41,,5628675031,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889459,467,1,2,51,12,5h878vnmkbuy2ummddprusxgq,1,27.1,75.1,2025-04-06T02:19:00.304Z,2025-04-06T02:19:02Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628675529,141,85.9,5628675525,56,Left,5628675531,212,25.8,5628675527,140,50.7,5628675523,155,,5628675533,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889449,470,83,2,51,13,ck22dnk93ng8ax7wonlff7yms,0,46.7,14.9,2025-04-06T02:19:01.278Z,2025-04-06T02:19:05Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628675649,399,2mgcta30puk8kuwb5mo4zvcnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889477,468,1,2,51,13,5h878vnmkbuy2ummddprusxgq,1,50.7,85.9,2025-04-06T02:19:01.877Z,2025-04-06T02:19:04Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628675623,141,91.6,5628675619,56,Back,5628675625,212,17.7,5628675621,140,34.3,5628675627,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889479,469,61,2,51,16,5h878vnmkbuy2ummddprusxgq,0,34.3,91.6,2025-04-06T02:19:04.495Z,2025-04-06T02:19:05Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628675631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889495,470,45,2,51,18,5h878vnmkbuy2ummddprusxgq,0,22.8,93.6,2025-04-06T02:19:06.326Z,2025-04-06T03:51:57Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628675679,285,,5628675853,233,472,5628675677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796889527,472,3,2,51,18,ck22dnk93ng8ax7wonlff7yms,1,77.2,6.4,2025-04-06T02:19:06.326Z,2025-04-06T03:51:56Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5628675817,56,Right,5628675847,233,470,5628675819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
