id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value
2821310407,386,1,2,45,7,8cpjplodpphtkbt0hq8sr8mqs,0,61.3,21.5,2025-06-05T01:10:03.761Z,2025-06-05T01:10:10Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5763681597,56,Center,5763681599,140,70.4,5763681603,212,22.0,5763681601,141,50.6,5763681595,3,,5763681605,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310405,472,12,2,45,9,c9xffml4i7ihblp1qhus9w3fu,1,22.8,64.0,2025-06-05T01:10:05.540Z,2025-06-05T01:10:11Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763681593,15,,5763681591,213,6.21,5763681587,141,61.8,5763681589,212,19.6,5763681585,140,41.4,5763681583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310409,387,1,2,45,13,8cpjplodpphtkbt0hq8sr8mqs,0,53.2,49.3,2025-06-05T01:10:09.400Z,2025-06-05T01:10:12Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5763681611,141,73.6,5763681613,212,16.7,5763681615,213,1.44,5763681609,140,55.2,5763681607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310411,473,1,2,45,14,c9xffml4i7ihblp1qhus9w3fu,1,38.4,35.2,2025-06-05T01:10:10.500Z,2025-06-05T02:20:48Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763681625,213,4.35,5763681621,141,10.4,5763681623,212,18.0,5763681619,140,32.3,5763681617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310415,475,1,2,45,17,c9xffml4i7ihblp1qhus9w3fu,0,32.3,10.4,2025-06-05T01:10:13.686Z,2025-06-05T02:20:49Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763681641,213,0.02,5763681637,141,10.7,5763681639,212,13.0,5763681633,56,Back,5763681635,140,44.7,5763681631,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310417,388,61,2,45,19,8cpjplodpphtkbt0hq8sr8mqs,1,40.6,85.4,2025-06-05T01:10:14.993Z,2025-06-05T01:11:14Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5763681647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310419,389,5,2,45,19,8cpjplodpphtkbt0hq8sr8mqs,0,49.4,101.7,2025-06-05T01:10:15.729Z,2025-06-05T02:14:53Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5763681663,233,476,5763681653,347,,5763681651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310421,476,5,2,45,19,c9xffml4i7ihblp1qhus9w3fu,1,50.6,-1.7,2025-06-05T01:10:15.729Z,2025-06-05T02:14:53Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763681655,56,Right,5763681659,233,389,5763681657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310423,477,1,2,45,27,c9xffml4i7ihblp1qhus9w3fu,1,46.1,0.0,2025-06-05T01:10:23.339Z,2025-06-05T01:10:25Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763681677,213,1.80,5763681673,141,15.2,5763681669,56,Back,5763681671,140,43.5,5763681667,107,,5763681675,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310425,478,1,2,45,28,c9xffml4i7ihblp1qhus9w3fu,1,34.0,17.0,2025-06-05T01:10:24.835Z,2025-06-05T02:20:50Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763681683,140,45.0,5763681689,213,0.81,5763681687,212,16.8,5763681685,141,35.0,5763681681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310433,479,1,2,45,34,c9xffml4i7ihblp1qhus9w3fu,1,64.3,65.1,2025-06-05T01:10:30.651Z,2025-06-05T02:20:51Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763681725,56,Left,5763681733,213,1.78,5763681729,141,86.2,5763681727,140,61.4,5763681731,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310439,480,2,2,45,38,c9xffml4i7ihblp1qhus9w3fu,1,61.4,86.2,2025-06-05T01:10:34.588Z,2025-06-05T01:10:39Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763681779,56,Center,5763681775,7,2rsduabh7r8i29f9i6znwbfu1,5763681777,1,,5763681773,141,68.1,5763681771,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310465,391,1,2,46,6,8cpjplodpphtkbt0hq8sr8mqs,1,18.3,36.4,2025-06-05T01:11:02.390Z,2025-06-05T01:11:04Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763681931,212,24.0,5763681929,141,71.4,5763681927,140,21.4,5763681923,241,,5763681933,213,1.43,5763681921,5,,5763681925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310471,392,1,2,46,7,8cpjplodpphtkbt0hq8sr8mqs,1,21.4,71.4,2025-06-05T01:11:03.879Z,2025-06-05T01:11:05Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5763681965,140,31.0,5763681971,213,0.90,5763681969,212,16.2,5763681967,141,90.0,5763681963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310475,393,1,2,46,9,8cpjplodpphtkbt0hq8sr8mqs,0,31.0,90.0,2025-06-05T01:11:05.448Z,2025-06-05T01:11:07Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5763681999,1,,5763681993,141,86.9,5763681997,213,6.23,5763681987,155,,5763681989,56,Left,5763681995,212,43.3,5763681991,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310477,485,1,2,46,13,c9xffml4i7ihblp1qhus9w3fu,1,31.5,13.5,2025-06-05T01:11:09.803Z,2025-06-05T02:20:52Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763682009,212,6.9,5763682003,56,Back,5763682007,141,6.7,5763682005,140,36.4,5763682011,213,5.55,5763682001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310481,487,1,2,46,15,c9xffml4i7ihblp1qhus9w3fu,1,36.4,6.7,2025-06-05T01:11:11.155Z,2025-06-05T01:11:12Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763682015,56,Back,5763682021,212,16.1,5763682019,141,30.4,5763682017,140,36.1,5763682023,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310483,488,1,2,46,15,c9xffml4i7ihblp1qhus9w3fu,1,36.1,30.4,2025-06-05T01:11:11.810Z,2025-06-05T01:11:13Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682037,212,18.4,5763682039,213,4.11,5763682033,140,26.2,5763682035,141,8.0,5763682031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310487,489,1,2,46,17,c9xffml4i7ihblp1qhus9w3fu,1,26.2,8.0,2025-06-05T01:11:13.539Z,2025-06-05T01:11:16Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763682063,213,1.51,5763682055,56,Back,5763682061,212,32.1,5763682065,1,,5763682059,141,55.1,5763682057,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310489,490,1,2,46,20,c9xffml4i7ihblp1qhus9w3fu,1,28.1,55.1,2025-06-05T01:11:16.587Z,2025-06-05T02:20:52Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763682081,141,49.6,5763682085,213,5.79,5763682077,56,Back,5763682079,140,34.7,5763682083,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310497,491,1,2,46,26,c9xffml4i7ihblp1qhus9w3fu,1,54.9,46.1,2025-06-05T01:11:22.787Z,2025-06-05T01:11:24Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682141,213,5.38,5763682139,212,10.5,5763682137,141,34.0,5763682135,140,61.1,5763682133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310509,492,1,2,46,27,c9xffml4i7ihblp1qhus9w3fu,1,61.1,34.0,2025-06-05T01:11:23.794Z,2025-06-05T01:11:28Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763682191,212,21.2,5763682185,56,Right,5763682193,213,5.15,5763682189,141,5.8,5763682187,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310511,493,1,2,46,32,c9xffml4i7ihblp1qhus9w3fu,0,74.9,8.6,2025-06-05T01:11:28.403Z,2025-06-05T01:11:30Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763682199,140,87.4,5763682197,56,Center,5763682201,141,29.8,5763682203,212,19.5,5763682205,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310517,395,1,2,46,36,8cpjplodpphtkbt0hq8sr8mqs,1,13.1,69.0,2025-06-05T01:11:31.951Z,2025-06-05T01:11:34Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5763682221,140,3.1,5763682225,212,11.7,5763682223,141,61.5,5763682227,213,3.59,5763682219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310521,396,1,2,46,38,8cpjplodpphtkbt0hq8sr8mqs,0,5.2,61.5,2025-06-05T01:11:34.255Z,2025-06-05T01:11:36Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763682255,212,59.3,5763682251,140,58.1,5763682247,157,,5763682249,56,Left,5763682257,213,0.36,5763682259,1,,5763682253,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310529,495,1,2,46,46,c9xffml4i7ihblp1qhus9w3fu,1,38.5,10.7,2025-06-05T01:11:42.907Z,2025-06-05T02:20:53Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763682293,1,,5763682283,213,1.74,5763682275,56,Back,5763682281,212,35.8,5763682277,140,32.7,5763682279,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310533,496,1,2,46,52,c9xffml4i7ihblp1qhus9w3fu,1,35.2,65.8,2025-06-05T01:11:48.618Z,2025-06-05T01:11:51Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763682311,56,Back,5763682315,141,62.1,5763682319,213,6.02,5763682317,212,9.6,5763682313,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310535,497,1,2,46,54,c9xffml4i7ihblp1qhus9w3fu,1,54.7,64.0,2025-06-05T01:11:50.811Z,2025-06-05T01:11:52Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682331,213,4.98,5763682329,212,13.7,5763682325,140,58.2,5763682327,141,44.6,5763682323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310539,498,1,2,46,56,c9xffml4i7ihblp1qhus9w3fu,1,58.2,44.6,2025-06-05T01:11:52.043Z,2025-06-05T01:11:56Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763682353,212,6.3,5763682349,140,62.7,5763682347,56,Center,5763682351,141,38.5,5763682355,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310541,499,1,2,47,0,c9xffml4i7ihblp1qhus9w3fu,1,70.2,5.0,2025-06-05T01:11:56.306Z,2025-06-05T01:11:57Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763682367,140,73.4,5763682371,212,10.8,5763682369,141,20.1,5763682365,56,Right,5763682373,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310547,500,1,2,47,1,c9xffml4i7ihblp1qhus9w3fu,1,73.4,20.1,2025-06-05T01:11:57.371Z,2025-06-05T01:12:02Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763682405,141,14.1,5763682401,56,Right,5763682407,212,8.5,5763682409,213,3.64,5763682403,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310549,501,61,2,47,5,c9xffml4i7ihblp1qhus9w3fu,1,66.3,14.1,2025-06-05T01:12:01.873Z,2025-06-05T01:15:10Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763682413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310553,502,1,2,47,9,c9xffml4i7ihblp1qhus9w3fu,1,66.8,16.1,2025-06-05T01:12:05.402Z,2025-06-05T01:12:11Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763682451,213,1.88,5763682447,141,24.3,5763682449,212,5.9,5763682445,140,65.1,5763682443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310557,503,1,2,47,15,c9xffml4i7ihblp1qhus9w3fu,1,63.8,34.9,2025-06-05T01:12:11.100Z,2025-06-05T01:12:14Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682477,213,1.72,5763682473,141,65.8,5763682475,212,21.3,5763682469,56,Center,5763682471,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310563,504,1,2,47,18,c9xffml4i7ihblp1qhus9w3fu,1,60.6,69.7,2025-06-05T01:12:14.562Z,2025-06-05T01:12:17Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763682511,56,Left,5763682519,213,0.95,5763682515,141,89.7,5763682517,212,16.7,5763682513,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310569,505,1,2,47,21,c9xffml4i7ihblp1qhus9w3fu,1,71.1,90.2,2025-06-05T01:12:17.026Z,2025-06-05T01:12:23Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763682545,56,Center,5763682553,213,4.01,5763682549,141,74.4,5763682547,140,62.5,5763682551,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310573,506,1,2,47,27,c9xffml4i7ihblp1qhus9w3fu,1,58.6,67.6,2025-06-05T01:12:23.570Z,2025-06-05T01:12:27Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682577,213,4.88,5763682579,1,,5763682573,141,20.6,5763682571,140,63.8,5763682569,56,Right,5763682575,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310585,507,1,2,47,30,c9xffml4i7ihblp1qhus9w3fu,1,64.4,21.0,2025-06-05T01:12:26.889Z,2025-06-05T01:12:33Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763682653,213,5.53,5763682645,56,Right,5763682651,212,13.2,5763682649,141,7.7,5763682647,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310589,508,3,2,47,36,c9xffml4i7ihblp1qhus9w3fu,0,81.6,26.8,2025-06-05T01:12:32.841Z,2025-06-05T01:12:39Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763682685,233,397,5763682673,286,,5763682671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310591,397,7,2,47,36,8cpjplodpphtkbt0hq8sr8mqs,0,18.4,73.2,2025-06-05T01:12:32.842Z,2025-06-05T01:12:38Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5763682675,56,Back,5763682679,233,508,5763682677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310593,509,4,2,47,41,c9xffml4i7ihblp1qhus9w3fu,1,71.2,22.5,2025-06-05T01:12:37.778Z,2025-06-05T02:15:17Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682723,233,398,5763682699,286,,5763682697,265,,5763682693,56,Center,5763682695,152,,5763682691,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310595,398,4,2,47,41,8cpjplodpphtkbt0hq8sr8mqs,0,28.8,77.5,2025-06-05T01:12:37.779Z,2025-06-05T02:15:17Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5763682705,152,,5763682701,13,,5763682707,265,,5763682709,285,,5763682703,56,Back,5763682727,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310621,510,1,2,48,19,c9xffml4i7ihblp1qhus9w3fu,0,77.8,8.5,2025-06-05T01:13:15.282Z,2025-06-05T01:13:17Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682861,212,25.0,5763682853,152,,5763682859,141,40.6,5763682857,140,89.4,5763682863,213,1.06,5763682847,2,,5763682849,5,,5763682851,155,,5763682855,56,Center,,,,,,,,,,,,,,,,,,,,,
2821310623,399,12,2,48,21,8cpjplodpphtkbt0hq8sr8mqs,1,14.2,63.4,2025-06-05T01:13:17.214Z,2025-06-05T01:13:35Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5763682871,212,22.3,5763682867,140,34.4,5763682869,141,73.5,5763682875,15,,5763682865,56,Back,5763682873,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310629,511,1,2,48,23,c9xffml4i7ihblp1qhus9w3fu,1,70.3,30.0,2025-06-05T01:13:19.913Z,2025-06-05T01:13:20Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763682891,140,68.5,5763682895,212,7.8,5763682897,213,4.47,5763682893,141,18.8,5763682889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310633,512,1,2,48,24,c9xffml4i7ihblp1qhus9w3fu,1,68.5,18.8,2025-06-05T01:13:20.305Z,2025-06-05T01:13:24Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682921,213,2.40,5763682917,141,36.1,5763682919,212,17.4,5763682913,56,Center,5763682915,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310637,513,1,2,48,28,c9xffml4i7ihblp1qhus9w3fu,1,54.3,43.0,2025-06-05T01:13:24.153Z,2025-06-05T01:13:27Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763682939,56,Center,5763682943,141,74.5,5763682947,213,1.32,5763682941,140,59.6,5763682945,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310641,514,1,2,48,31,c9xffml4i7ihblp1qhus9w3fu,1,59.6,74.5,2025-06-05T01:13:27.121Z,2025-06-05T01:13:30Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763682969,140,57.8,5763682967,56,Center,5763682971,141,29.7,5763682975,213,4.65,5763682973,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310645,515,1,2,48,34,c9xffml4i7ihblp1qhus9w3fu,1,59.6,30.1,2025-06-05T01:13:30.065Z,2025-06-05T01:13:33Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763682993,140,72.4,5763682999,213,5.47,5763682997,212,19.6,5763682995,141,9.1,5763682991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310647,516,1,2,48,37,c9xffml4i7ihblp1qhus9w3fu,0,72.8,11.1,2025-06-05T01:13:33.241Z,2025-06-05T01:13:34Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5763683011,213,1.01,5763683009,212,26.1,5763683005,140,86.1,5763683007,141,43.6,5763683003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310657,400,12,2,48,39,8cpjplodpphtkbt0hq8sr8mqs,1,13.2,56.4,2025-06-05T01:13:35.303Z,2025-06-05T01:13:40Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763683069,213,5.83,5763683065,141,39.2,5763683067,212,26.5,5763683063,140,35.8,5763683061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310651,517,1,2,48,41,c9xffml4i7ihblp1qhus9w3fu,1,63.6,66.1,2025-06-05T01:13:37.513Z,2025-06-05T01:13:39Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763683031,141,53.6,5763683035,213,4.81,5763683029,140,64.4,5763683027,56,Center,5763683033,212,8.5,5763683025,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310653,518,1,2,48,43,c9xffml4i7ihblp1qhus9w3fu,0,64.4,53.6,2025-06-05T01:13:38.969Z,2025-06-05T01:13:39Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763683043,141,35.4,5763683047,213,4.42,5763683045,212,12.9,5763683041,140,60.8,5763683039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310659,401,1,2,48,44,8cpjplodpphtkbt0hq8sr8mqs,1,32.5,68.2,2025-06-05T01:13:40.709Z,2025-06-05T01:13:42Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5763683079,213,5.44,5763683077,212,16.5,5763683073,140,42.9,5763683075,141,50.0,5763683071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310677,403,1,2,48,49,8cpjplodpphtkbt0hq8sr8mqs,1,39.6,57.2,2025-06-05T01:13:45.174Z,2025-06-05T01:13:50Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5763683151,212,27.0,5763683149,141,82.7,5763683147,140,59.3,5763683153,213,0.70,5763683145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310679,404,1,2,48,54,8cpjplodpphtkbt0hq8sr8mqs,1,70.9,90.0,2025-06-05T01:13:50.486Z,2025-06-05T01:13:53Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5763683187,213,0.14,5763683183,141,93.0,5763683185,212,14.9,5763683179,56,Left,5763683181,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310681,405,1,2,48,57,8cpjplodpphtkbt0hq8sr8mqs,0,85.0,90.2,2025-06-05T01:13:53.454Z,2025-06-05T01:13:55Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5763683199,141,47.0,5763683197,140,95.6,5763683195,56,Center,5763683193,155,,5763683191,2,,5763683201,212,31.4,5763683203,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310685,520,1,2,49,4,c9xffml4i7ihblp1qhus9w3fu,1,10.0,42.1,2025-06-05T01:14:00.208Z,2025-06-05T01:14:07Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5763683229,213,5.05,5763683223,140,13.2,5763683227,212,10.2,5763683219,123,,5763683221,56,Back,5763683225,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310687,521,1,2,49,11,c9xffml4i7ihblp1qhus9w3fu,1,13.2,27.9,2025-06-05T01:14:07.176Z,2025-06-05T01:14:13Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763683235,140,27.7,5763683241,213,5.59,5763683239,212,19.8,5763683237,141,9.2,5763683233,56,Back,5763683263,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310695,522,1,2,49,17,c9xffml4i7ihblp1qhus9w3fu,1,40.0,26.4,2025-06-05T01:14:13.785Z,2025-06-05T01:14:16Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5763683293,212,13.9,5763683289,141,45.4,5763683295,213,1.20,5763683285,140,44.8,5763683281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310699,523,1,2,49,20,c9xffml4i7ihblp1qhus9w3fu,1,46.6,53.9,2025-06-05T01:14:16.473Z,2025-06-05T01:14:18Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763683303,141,75.1,5763683307,213,2.08,5763683299,56,Back,5763683305,212,16.5,5763683301,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310705,524,1,2,49,22,c9xffml4i7ihblp1qhus9w3fu,1,39.0,75.1,2025-06-05T01:14:18.360Z,2025-06-05T01:14:21Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763683349,213,1.12,5763683347,212,14.8,5763683345,141,94.7,5763683343,140,45.1,5763683341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310715,525,1,2,49,25,c9xffml4i7ihblp1qhus9w3fu,1,44.2,93.9,2025-06-05T01:14:21.440Z,2025-06-05T01:14:24Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763683381,56,Back,5763683389,213,4.86,5763683383,140,46.0,5763683387,212,12.6,5763683385,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310717,526,1,2,49,27,c9xffml4i7ihblp1qhus9w3fu,1,40.2,72.1,2025-06-05T01:14:23.864Z,2025-06-05T01:14:27Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763683395,140,31.7,5763683399,212,28.2,5763683397,141,32.8,5763683393,56,Back,5763683401,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310721,527,1,2,49,30,c9xffml4i7ihblp1qhus9w3fu,1,31.9,33.4,2025-06-05T01:14:26.817Z,2025-06-05T01:14:31Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763683421,212,15.0,5763683415,56,Back,5763683423,213,5.28,5763683419,141,14.9,5763683417,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310723,528,1,2,49,35,c9xffml4i7ihblp1qhus9w3fu,1,43.7,22.5,2025-06-05T01:14:31.265Z,2025-06-05T01:14:34Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5763683441,212,21.0,5763683435,56,Right,5763683443,213,5.69,5763683439,141,5.3,5763683437,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310729,529,1,2,49,38,c9xffml4i7ihblp1qhus9w3fu,0,60.3,5.3,2025-06-05T01:14:34.553Z,2025-06-05T02:20:54Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763683485,213,0.87,5763683479,140,69.9,5763683483,212,15.5,5763683477,56,Center,5763683481,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821310731,406,12,2,49,42,8cpjplodpphtkbt0hq8sr8mqs,1,25.5,75.1,2025-06-05T01:14:38.823Z,2025-06-05T02:20:43Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763683491,140,25.5,5763683497,213,1.57,5763683493,141,100.0,5763683495,212,17.7,5763683489,56,Back,5763683503,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
