id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value
2785857235,340,1,1,38,30,87c66ubwpzykovmkaf1t46bis,1,45.4,19.1,2025-03-09T02:15:47.704Z,2025-03-09T02:15:49Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5568133043,212,12.2,5568133041,141,36.1,5568133045,213,1.90,5568133037,56,Back,5568133039,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857249,342,1,1,38,32,87c66ubwpzykovmkaf1t46bis,1,41.6,36.1,2025-03-09T02:15:49.296Z,2025-03-09T02:15:50Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568133127,213,5.39,5568133125,212,6.8,5568133123,141,28.3,5568133117,56,Back,5568133119,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857271,343,1,1,38,33,87c66ubwpzykovmkaf1t46bis,1,45.7,28.3,2025-03-09T02:15:50.264Z,2025-03-09T02:15:51Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5568133235,213,4.98,5568133227,56,Back,5568133233,212,9.5,5568133229,140,48.1,5568133231,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857279,344,1,1,38,34,87c66ubwpzykovmkaf1t46bis,1,48.1,14.9,2025-03-09T02:15:51.776Z,2025-03-09T02:15:53Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568133283,213,3.17,5568133281,212,8.5,5568133275,56,Back,5568133279,141,14.6,5568133277,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857339,345,1,1,38,35,87c66ubwpzykovmkaf1t46bis,1,40.0,14.6,2025-03-09T02:15:52.976Z,2025-03-09T02:15:58Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5568133613,141,22.8,5568133611,140,46.8,5568133617,213,0.66,5568133615,212,9.1,5568133609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857445,346,1,1,38,41,87c66ubwpzykovmkaf1t46bis,1,47.8,24.0,2025-03-09T02:15:58.704Z,2025-03-09T02:16:07Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5568134211,140,35.0,5568134213,141,34.0,5568134209,56,Back,5568134217,213,2.67,5568134215,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857507,347,1,1,38,49,87c66ubwpzykovmkaf1t46bis,1,37.6,29.8,2025-03-09T02:16:07Z,2025-03-09T02:16:10Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568134511,212,27.3,5568134513,213,0.66,5568134505,56,Center,5568134509,141,54.5,5568134507,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857509,348,43,1,38,53,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T02:16:10.504Z,2025-03-09T02:16:14Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5568134523,56,Center,5568134731,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857517,349,4,1,38,54,87c66ubwpzykovmkaf1t46bis,1,59.4,59.2,2025-03-09T02:16:12.032Z,2025-03-09T02:37:30Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5568134653,265,,5568134651,152,,5568134647,13,,5568134649,56,Center,5568134773,233,291,5568134655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857533,291,4,1,38,54,kfq8fhwnmycbtad1u0fyefx0,0,40.6,40.8,2025-03-09T02:16:12.033Z,2025-03-09T04:27:26Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568134751,265,,5568134747,56,Back,5568134745,13,,5568134749,152,,5568134753,285,,5568134791,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785858085,350,1,1,39,28,87c66ubwpzykovmkaf1t46bis,1,60.9,59.4,2025-03-09T02:16:46.009Z,2025-03-09T02:16:50Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5568136943,140,91.7,5568136941,56,Center,5568136947,212,34.3,5568136951,1,,5568136949,213,0.34,5568136945,141,76.1,5568136937,155,,5568136939,152,,5568136935,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785858123,351,44,1,39,32,87c66ubwpzykovmkaf1t46bis,1,73.8,66.7,2025-03-09T02:16:49.872Z,2025-03-09T04:24:57Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568137129,233,292,5568137089,286,,5568137087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785858087,292,44,1,39,32,kfq8fhwnmycbtad1u0fyefx0,0,26.2,33.3,2025-03-09T02:16:49.873Z,2025-03-09T04:19:43Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5568136957,285,,5568136955,56,Back,5568137135,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785858149,352,1,1,39,32,87c66ubwpzykovmkaf1t46bis,1,89.2,74.2,2025-03-09T02:16:50.017Z,2025-03-09T04:29:02Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,1.0,5568137187,3,,5568137189,56,Center,5568137195,212,7.4,5568137197,213,4.63,5568137193,141,63.4,5568137191,140,88.6,5568146805,210,16,5568146809,24,,5568146807,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785858645,353,16,1,39,36,87c66ubwpzykovmkaf1t46bis,1,91.8,48.1,2025-03-09T02:16:53.593Z,2025-03-09T05:25:42Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568139493,17,,5568140195,374,2025-03-09 02:16:53.071,5568141007,231,49.5,5568535853,133,,5568141003,136,,5568146885,154,,5568146883,29,,5568140191,72,,5568141005,230,97.8,5568535855,328,,5568140999,103,6.3,5568143143,24,,5568140199,375,39:35.937,5568139495,56,5568146887,55,5568152495,76,352,5568140997,102,53.1,,,,Center,
2785859093,293,1,1,40,49,kfq8fhwnmycbtad1u0fyefx0,1,49.9,50.0,2025-03-09T02:18:06.146Z,2025-03-09T02:18:41Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5568142359,212,13.7,5568142355,140,37.0,5568142357,141,47.5,5568142361,213,3.27,5568142353,56,Back,5568142363,279,G,5568144823,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859141,294,1,1,40,50,kfq8fhwnmycbtad1u0fyefx0,1,36.3,43.6,2025-03-09T02:18:07.466Z,2025-03-09T02:18:10Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568142633,213,4.75,5568142627,140,36.7,5568142625,56,Back,5568142629,141,27.7,5568142631,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859177,295,1,1,40,53,kfq8fhwnmycbtad1u0fyefx0,1,36.0,18.6,2025-03-09T02:18:10.578Z,2025-03-09T02:18:13Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568142845,213,2.21,5568142837,56,Back,5568142839,140,30.9,5568142843,212,9.0,5568142841,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859197,296,1,1,40,56,kfq8fhwnmycbtad1u0fyefx0,1,27.4,31.9,2025-03-09T02:18:13.410Z,2025-03-09T02:18:15Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568142973,56,Back,5568142983,213,2.49,5568142977,141,49.9,5568142979,212,20.2,5568142975,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859213,297,1,1,40,58,kfq8fhwnmycbtad1u0fyefx0,1,8.0,48.2,2025-03-09T02:18:15.571Z,2025-03-09T02:18:17Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568143067,213,0.69,5568143065,212,22.4,5568143059,56,Back,5568143061,140,24.4,5568143063,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859257,298,1,1,40,59,kfq8fhwnmycbtad1u0fyefx0,1,27.9,71.8,2025-03-09T02:18:16.946Z,2025-03-09T02:18:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5568143315,56,Back,5568143321,212,7.1,5568143319,141,66.0,5568143317,140,33.5,5568143323,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859269,299,1,1,41,4,kfq8fhwnmycbtad1u0fyefx0,0,36.2,71.5,2025-03-09T02:18:21.362Z,2025-03-09T02:18:22Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568143379,56,Center,5568143385,212,25.7,5568143387,213,0.12,5568143381,140,60.5,5568143383,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859301,354,50,1,41,7,87c66ubwpzykovmkaf1t46bis,1,40.1,20.2,2025-03-09T02:18:24.643Z,2025-03-09T04:19:12Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5568143515,286,,5568143803,233,300,5568143513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859337,300,7,1,41,7,kfq8fhwnmycbtad1u0fyefx0,1,59.9,79.8,2025-03-09T02:18:24.644Z,2025-03-09T04:27:33Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5568143689,285,,5568143687,56,Left,5568143751,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859331,355,61,1,41,10,87c66ubwpzykovmkaf1t46bis,1,31.9,16.4,2025-03-09T02:18:27.146Z,2025-03-09T02:48:35Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568143681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859343,301,61,1,41,10,kfq8fhwnmycbtad1u0fyefx0,1,65.3,76.6,2025-03-09T02:18:27.305Z,2025-03-09T04:27:42Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5568143713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859397,302,1,1,41,11,kfq8fhwnmycbtad1u0fyefx0,1,67.8,83.9,2025-03-09T02:18:28.979Z,2025-03-09T04:27:03Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5568144071,212,8.6,5568144073,213,6.09,5568144067,140,75.8,5568144065,56,Left,5568144069,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859411,303,4,1,41,15,kfq8fhwnmycbtad1u0fyefx0,1,84.4,81.4,2025-03-09T02:18:32.201Z,2025-03-09T02:18:36Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5568144163,56,Left,5568144161,13,,5568144167,265,,5568144169,286,,5568144165,152,,5568144201,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785859403,356,4,1,41,15,87c66ubwpzykovmkaf1t46bis,0,15.6,18.6,2025-03-09T02:18:32.202Z,2025-03-09T02:27:40Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568177389,55,405,5568144271,233,303,5568144157,265,,5568144159,285,,5568144155,152,,5568144153,56,Back,5568144151,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864829,405,17,1,41,46,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T02:19:03.134Z,2025-03-09T05:29:10Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568177357,55,356,5568560111,393,,5568177253,189,,5568177075,31,,5568177079,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860251,304,1,1,42,33,kfq8fhwnmycbtad1u0fyefx0,0,87.6,82.4,2025-03-09T02:19:50.541Z,2025-03-09T05:32:57Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5568149129,2,,5568149135,152,,5568149139,140,90.4,5568149137,56,Center,5568149145,213,5.01,5568149141,141,68.4,5568149133,155,,5568149131,5,,5568149143,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860259,357,12,1,42,36,87c66ubwpzykovmkaf1t46bis,1,9.9,33.4,2025-03-09T02:19:53.243Z,2025-03-09T02:19:55Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5568149189,141,65.5,5568149185,56,Back,5568149187,140,0.0,5568149323,167,,5568149193,213,2.04,5568149191,212,24.5,5568149235,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860285,305,6,1,42,37,kfq8fhwnmycbtad1u0fyefx0,1,97.2,48.0,2025-03-09T02:19:54.933Z,2025-03-09T02:37:28Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5568149747,75,,5568149371,56,Center,5568149383,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860283,358,6,1,42,37,87c66ubwpzykovmkaf1t46bis,0,2.8,52.0,2025-03-09T02:19:54.933Z,2025-03-09T02:20:00Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5568149367,56,Back,5568149413,233,305,5568149369,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860509,306,1,1,42,57,kfq8fhwnmycbtad1u0fyefx0,1,99.6,0.5,2025-03-09T02:20:14.757Z,2025-03-09T02:20:20Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5568150753,213,1.99,5568150747,140,94.3,5568150751,212,13.6,5568150749,141,18.8,5568150745,56,Right,5568150743,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860523,307,1,1,43,1,kfq8fhwnmycbtad1u0fyefx0,1,94.0,18.2,2025-03-09T02:20:18.397Z,2025-03-09T04:06:25Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,1.0,,5568150887,212,24.3,5568150889,213,1.70,5568431967,154,,5568431965,210,15,5568150881,140,91.0,5568150883,141,53.6,5568150877,155,,5568150879,56,Center,5568150875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860567,308,44,1,43,1,kfq8fhwnmycbtad1u0fyefx0,1,93.8,59.7,2025-03-09T02:20:19.133Z,2025-03-09T04:17:47Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568450683,233,776,5568151147,56,Center,5568151149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785915365,776,44,1,43,2,87c66ubwpzykovmkaf1t46bis,0,6.2,40.3,2025-03-09T02:20:19.134Z,2025-03-09T04:17:47Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568449921,56,Back,5568450679,233,308,5568449923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860569,309,15,1,43,2,kfq8fhwnmycbtad1u0fyefx0,1,91.0,62.7,2025-03-09T02:20:20.034Z,2025-03-09T05:33:25Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568431991,146,95.8,5568431969,25,,5568431997,231,49.6,5568151165,17,,5568431987,328,,5568431983,102,50.7,5568431975,29,,5568449301,233,775,5568431993,147,56.3,5568431989,100,,5568431979,55,307,5568431973,78,,5568431995,230,98.9,5568431651,82,5568151167,56,5568431985,103,Center,5568431977,154,,5568431971,15,,,19
2785915231,775,10,1,43,3,87c66ubwpzykovmkaf1t46bis,1,4.2,43.7,2025-03-09T02:20:20.134Z,2025-03-09T05:16:21Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568449277,56,Back,5568449275,94,,5568449329,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860565,359,43,1,43,6,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T02:20:23.204Z,2025-03-09T04:16:20Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568447911,144,10,5568151137,182,0,5568151139,56,Back,5568151209,177,0,5568151135,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860743,362,1,1,43,19,87c66ubwpzykovmkaf1t46bis,0,9.1,50.4,2025-03-09T02:20:37.019Z,2025-03-09T02:20:43Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568152187,212,71.6,5568152189,213,0.25,5568152185,141,76.6,5568152181,56,Center,5568152183,140,75.1,5568152177,157,,5568152191,1,,5568152179,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860765,310,1,1,43,27,kfq8fhwnmycbtad1u0fyefx0,1,30.8,21.3,2025-03-09T02:20:45.013Z,2025-03-09T02:20:46Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568152343,56,Back,5568152349,212,9.0,5568152345,140,35.1,5568152347,141,32.8,5568152351,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860791,312,1,1,43,31,kfq8fhwnmycbtad1u0fyefx0,1,32.8,30.4,2025-03-09T02:20:48.158Z,2025-03-09T02:20:50Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568152511,212,10.6,5568152513,213,5.40,5568152509,141,18.3,5568152505,56,Back,5568152507,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860797,313,1,1,43,32,kfq8fhwnmycbtad1u0fyefx0,0,37.3,20.3,2025-03-09T02:20:49.188Z,2025-03-09T02:20:51Z,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,,,5568152543,140,40.2,5568152569,233,363,5568152541,56,Back,5568152567,236,,5568152547,212,3.4,5568152549,213,5.81,5568152545,141,18.0,5568152573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860803,363,74,1,43,32,87c66ubwpzykovmkaf1t46bis,1,66.4,89.7,2025-03-09T02:20:49.189Z,2025-03-09T04:15:10Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568152583,233,313,5568152561,285,,5568152559,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785860887,314,5,1,43,35,kfq8fhwnmycbtad1u0fyefx0,1,30.0,-2.0,2025-03-09T02:20:52.598Z,2025-03-09T05:17:43Z,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,,,5568153051,56,Back,5568153053,347,,5568380635,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861061,364,5,1,43,35,87c66ubwpzykovmkaf1t46bis,0,70.0,102.0,2025-03-09T02:20:52.598Z,2025-03-09T05:17:43Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568380659,233,314,5568154023,347,,5568154021,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861045,315,1,1,43,52,kfq8fhwnmycbtad1u0fyefx0,1,39.3,0.0,2025-03-09T02:21:09.773Z,2025-03-09T02:21:12Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568153937,141,17.9,5568153935,140,47.1,5568153939,212,15.8,5568153933,56,Back,5568153941,213,1.03,5568153931,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861053,316,1,1,43,55,kfq8fhwnmycbtad1u0fyefx0,0,47.1,17.9,2025-03-09T02:21:12.197Z,2025-03-09T02:21:12Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5568153963,56,Back,5568153971,141,24.0,5568153975,212,4.3,5568153967,140,45.9,5568153977,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861077,365,1,1,43,55,87c66ubwpzykovmkaf1t46bis,1,63.9,78.7,2025-03-09T02:21:13.004Z,2025-03-09T04:24:30Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5568154079,56,Left,5568154081,140,52.7,5568154083,141,82.4,5568154085,212,12.0,5568154087,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861101,367,1,1,43,57,87c66ubwpzykovmkaf1t46bis,1,52.7,82.4,2025-03-09T02:21:14.668Z,2025-03-09T02:21:16Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568154195,213,0.67,5568154187,56,Left,5568154193,212,14.3,5568154189,140,63.4,5568154191,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861119,368,1,1,43,58,87c66ubwpzykovmkaf1t46bis,1,63.5,95.4,2025-03-09T02:21:16.044Z,2025-03-09T02:21:18Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5568154331,141,78.1,5568154329,140,43.1,5568154327,56,Back,5568154333,212,24.4,5568154335,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861141,369,1,1,44,1,87c66ubwpzykovmkaf1t46bis,1,43.1,78.1,2025-03-09T02:21:18.219Z,2025-03-09T02:21:22Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568154457,212,12.7,5568154455,141,92.7,5568154459,213,0.90,5568154451,56,Left,5568154453,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861165,370,1,1,44,5,87c66ubwpzykovmkaf1t46bis,1,53.1,92.3,2025-03-09T02:21:22.172Z,2025-03-09T02:21:24Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568154573,56,Center,5568154581,213,5.51,5568154577,141,73.6,5568154575,140,65.5,5568154579,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861197,371,1,1,44,6,87c66ubwpzykovmkaf1t46bis,1,65.5,73.6,2025-03-09T02:21:24.004Z,2025-03-09T02:21:26Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5568154725,56,Center,5568154729,141,57.0,5568154727,140,65.1,5568154733,213,4.68,5568154731,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861205,372,1,1,44,8,87c66ubwpzykovmkaf1t46bis,0,65.1,57.0,2025-03-09T02:21:26.036Z,2025-03-09T02:21:26Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5568154773,56,Center,5568154783,213,0.64,5568154779,212,8.4,5568154775,140,71.5,5568154777,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861219,317,8,1,44,10,kfq8fhwnmycbtad1u0fyefx0,1,41.7,47.3,2025-03-09T02:21:27.238Z,2025-03-09T02:21:27Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568154851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861241,318,1,1,44,11,kfq8fhwnmycbtad1u0fyefx0,0,41.5,50.1,2025-03-09T02:21:28.491Z,2025-03-09T02:21:30Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5568154973,140,43.3,5568154971,56,Back,5568154995,233,373,5568154999,286,,5568154979,213,5.53,5568154975,141,47.5,5568154977,212,2.6,5568154993,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861231,373,74,1,44,11,87c66ubwpzykovmkaf1t46bis,1,68.4,62.9,2025-03-09T02:21:28.492Z,2025-03-09T02:28:37Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5568155047,233,318,5568154915,56,Center,5568154917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861319,319,1,1,44,17,kfq8fhwnmycbtad1u0fyefx0,1,34.8,37.4,2025-03-09T02:21:34.149Z,2025-03-09T02:21:39Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5568155483,56,Center,5568155491,213,6.05,5568155487,141,28.9,5568155485,140,57.7,5568155489,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861329,320,1,1,44,22,kfq8fhwnmycbtad1u0fyefx0,0,68.2,33.7,2025-03-09T02:21:39.670Z,2025-03-09T04:57:40Z,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,,,5568155531,155,,5568155543,1,,5568155541,213,0.61,5568155533,56,Center,5568155535,140,100.0,5568155539,212,42.5,5568155537,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861357,321,5,1,44,23,kfq8fhwnmycbtad1u0fyefx0,0,101.2,67.7,2025-03-09T02:21:40.740Z,2025-03-09T05:17:44Z,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,,,5568155695,56,Center,5568155697,346,,5568157193,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861589,374,5,1,44,23,87c66ubwpzykovmkaf1t46bis,1,-1.2,32.3,2025-03-09T02:21:40.740Z,2025-03-09T05:17:43Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568157129,346,,5568157127,56,Back,5568157165,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861627,375,1,1,44,48,87c66ubwpzykovmkaf1t46bis,0,4.9,45.7,2025-03-09T02:22:05.925Z,2025-03-09T02:22:10Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568157357,140,67.0,5568157367,74,,5568157355,56,Center,5568157365,1,,5568157359,141,28.0,5568157361,212,66.3,5568157353,124,,5568157363,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861641,323,1,1,44,53,kfq8fhwnmycbtad1u0fyefx0,0,37.6,71.2,2025-03-09T02:22:10.998Z,2025-03-09T04:27:41Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5568157457,141,64.5,5568157455,140,40.1,5568157459,212,5.3,5568157453,56,Back,5568157461,213,5.24,5568157451,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785861643,376,61,1,44,54,87c66ubwpzykovmkaf1t46bis,1,66.3,31.9,2025-03-09T02:22:11.619Z,2025-03-09T02:22:11Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5568157463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
