id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2822692391,565,19,2,68,42,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:32:16.325Z,2025-06-15T00:32:27Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5771402747,293,4,5771402741,145,8,5771402749,44,Midfielder,5771402737,42,,5771402751,55,564,5771402745,292,7,5771402743,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692343,562,18,2,68,52,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:32:26.042Z,2025-06-15T00:32:33Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5771402479,59,11,5771402475,42,,5771402503,55,563,5771403041,189,,5771402477,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692347,563,19,2,68,52,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:32:26.043Z,2025-06-15T01:27:49Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5771402493,44,Midfielder,5771402495,55,562,5771403185,292,7,5771402491,59,81,5771402485,42,,5771403101,293,4,5771402489,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692489,566,1,2,69,6,2n3wgr89m7jl8tmioemit2pgq,1,4.5,49.9,2025-06-15T00:32:40.495Z,2025-06-15T00:32:45Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5771403345,56,Back,5771403357,237,,5771403351,212,21.0,5771403343,124,,5771403349,141,27.4,5771403347,140,18.2,5771403353,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692501,567,1,2,69,11,2n3wgr89m7jl8tmioemit2pgq,1,21.3,26.2,2025-06-15T00:32:45.022Z,2025-06-15T00:32:49Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771403449,213,6.27,5771403443,140,50.2,5771403445,141,25.6,5771403447,212,30.3,5771403439,155,,5771403441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692503,568,61,2,69,15,2n3wgr89m7jl8tmioemit2pgq,1,50.3,25.6,2025-06-15T00:32:48.891Z,2025-06-15T00:33:16Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771403455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692571,570,61,2,69,15,2n3wgr89m7jl8tmioemit2pgq,0,60.5,34.5,2025-06-15T00:32:49.220Z,2025-06-15T01:07:46Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771403857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692519,567,1,2,69,16,e3k8yw2rbmphyfu5htn4yi5jk,1,45.3,76.0,2025-06-15T00:32:50.832Z,2025-06-15T01:14:28Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771403529,140,51.0,5771403535,213,0.36,5771403533,212,6.4,5771403531,141,79.3,5771403527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692525,568,1,2,69,17,e3k8yw2rbmphyfu5htn4yi5jk,1,51.0,79.3,2025-06-15T00:32:51.816Z,2025-06-15T00:32:53Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771403573,56,Center,5771403577,141,70.5,5771403575,140,59.4,5771403581,213,5.69,5771403579,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692539,570,4,2,69,20,e3k8yw2rbmphyfu5htn4yi5jk,1,63.0,66.0,2025-06-15T00:32:54.374Z,2025-06-15T00:32:59Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5771403667,56,Center,5771403673,286,,5771403669,152,,5771403677,233,569,5771403671,265,,5771403665,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692535,569,4,2,69,20,2n3wgr89m7jl8tmioemit2pgq,0,37.0,34.0,2025-06-15T00:32:54.375Z,2025-06-15T00:33:00Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771403657,56,Back,5771403663,285,,5771403655,13,,5771403685,233,570,5771403661,265,,5771403659,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692661,571,1,2,69,40,e3k8yw2rbmphyfu5htn4yi5jk,1,57.2,65.8,2025-06-15T00:33:14.448Z,2025-06-15T00:33:16Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771404301,140,63.9,5771404307,213,1.20,5771404295,5,,5771404299,56,Left,5771404305,212,19.3,5771404303,141,92.3,5771404297,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692685,572,1,2,69,42,e3k8yw2rbmphyfu5htn4yi5jk,1,64.3,92.1,2025-06-15T00:33:16.424Z,2025-06-15T00:33:19Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771404449,212,10.6,5771404443,56,Left,5771404445,140,73.3,5771404451,213,5.82,5771404447,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692689,573,61,2,69,45,e3k8yw2rbmphyfu5htn4yi5jk,0,73.3,85.1,2025-06-15T00:33:19.528Z,2025-06-15T00:33:19Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771404457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692695,572,1,2,69,46,2n3wgr89m7jl8tmioemit2pgq,1,29.2,12.6,2025-06-15T00:33:20.141Z,2025-06-15T00:33:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771404465,141,7.4,5771404463,140,31.6,5771404469,213,5.33,5771404461,56,Back,5771404467,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692711,573,1,2,69,47,2n3wgr89m7jl8tmioemit2pgq,1,31.6,7.4,2025-06-15T00:33:20.890Z,2025-06-15T01:08:15Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771404549,56,Back,5771404551,140,41.5,5771404557,213,0.36,5771404555,212,11.1,5771404553,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714245,775,1,2,69,48,2n3wgr89m7jl8tmioemit2pgq,1,32.7,5.2,2025-06-15T00:33:21.841Z,2025-06-15T01:08:13Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771523259,212,6.7,5771523261,213,1.52,5771523255,140,33.0,5771523257,141,15.0,5771523253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692713,574,43,2,69,49,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:33:23.821Z,2025-06-15T01:08:24Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771404573,213,2.63,5771404567,140,35.2,5771404571,212,7.6,5771404565,56,Back,5771404569,141,18.9,5771523973,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692721,575,43,2,69,50,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:33:24.580Z,2025-06-15T01:08:22Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771404615,212,21.0,5771404611,140,44.6,5771404617,213,1.08,5771404613,141,46.1,5771523893,144,1,5771404609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692747,576,4,2,69,54,2n3wgr89m7jl8tmioemit2pgq,1,36.8,15.6,2025-06-15T00:33:27.975Z,2025-06-15T01:08:30Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771404757,13,,5771404765,286,,5771404763,265,,5771404761,152,,5771404759,56,Back,5771404783,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692741,574,4,2,69,54,e3k8yw2rbmphyfu5htn4yi5jk,0,63.2,84.4,2025-06-15T00:33:27.976Z,2025-06-15T00:33:32Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771404725,56,Left,5771404723,13,,5771404789,233,576,5771404729,265,,5771404727,152,,5771404731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692801,577,1,2,70,6,2n3wgr89m7jl8tmioemit2pgq,1,36.1,15.6,2025-06-15T00:33:40.485Z,2025-06-15T00:33:43Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771405067,56,Back,5771405075,213,1.82,5771405073,212,19.6,5771405069,140,31.5,5771405071,141,43.6,5771405065,152,,5771405063,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692809,578,1,2,70,9,2n3wgr89m7jl8tmioemit2pgq,1,33.3,50.7,2025-06-15T00:33:43.709Z,2025-06-15T00:33:46Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771405115,212,17.2,5771405111,140,34.7,5771405117,213,1.49,5771405113,141,75.9,5771405109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692831,579,1,2,70,12,2n3wgr89m7jl8tmioemit2pgq,1,34.7,75.9,2025-06-15T00:33:46.124Z,2025-06-15T00:33:49Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771405239,213,0.87,5771405233,140,44.1,5771405235,141,93.0,5771405231,56,Back,5771405237,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692845,580,1,2,70,15,2n3wgr89m7jl8tmioemit2pgq,0,47.4,92.9,2025-06-15T00:33:49.613Z,2025-06-15T00:33:52Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771405321,213,5.92,5771405317,141,73.5,5771405311,155,,5771405319,212,37.6,5771405313,56,Center,5771405315,140,80.9,5771405323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692889,575,12,2,70,23,e3k8yw2rbmphyfu5htn4yi5jk,1,17.3,35.8,2025-06-15T00:33:56.856Z,2025-06-15T00:34:00Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771405509,140,11.8,5771405515,213,2.34,5771405511,141,44.6,5771405513,212,8.3,5771405507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692937,577,1,2,70,34,e3k8yw2rbmphyfu5htn4yi5jk,1,14.3,42.5,2025-06-15T00:34:07.992Z,2025-06-15T00:34:13Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771405759,56,Right,5771405767,213,5.81,5771405761,140,55.9,5771405763,141,9.5,5771405765,212,49.1,5771405769,1,,5771405757,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692949,578,1,2,70,39,e3k8yw2rbmphyfu5htn4yi5jk,1,55.9,9.5,2025-06-15T00:34:13.552Z,2025-06-15T00:34:16Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771405827,212,14.4,5771405821,56,Center,5771405823,140,55.3,5771405825,141,30.6,5771405829,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692963,579,1,2,70,42,e3k8yw2rbmphyfu5htn4yi5jk,1,52.8,41.5,2025-06-15T00:34:16.368Z,2025-06-15T00:34:19Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771405881,212,21.3,5771405877,140,39.3,5771405875,56,Back,5771405883,213,2.30,5771405879,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692967,580,1,2,70,45,e3k8yw2rbmphyfu5htn4yi5jk,1,39.3,64.8,2025-06-15T00:34:19.152Z,2025-06-15T00:34:20Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771405897,212,9.4,5771405891,56,Back,5771405895,141,52.5,5771405893,140,43.4,5771405899,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692981,581,1,2,70,46,e3k8yw2rbmphyfu5htn4yi5jk,1,43.4,52.5,2025-06-15T00:34:20Z,2025-06-15T00:34:23Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771405967,56,Back,5771405975,213,4.46,5771405983,156,,5771405973,212,17.7,5771405969,140,39.2,5771405971,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692991,582,1,2,70,49,e3k8yw2rbmphyfu5htn4yi5jk,1,40.6,26.8,2025-06-15T00:34:23.720Z,2025-06-15T00:34:25Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771406029,140,49.9,5771406035,213,5.42,5771406033,212,15.0,5771406031,141,10.0,5771406027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693001,583,1,2,70,51,e3k8yw2rbmphyfu5htn4yi5jk,1,49.9,10.0,2025-06-15T00:34:25.233Z,2025-06-15T00:34:28Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771406079,141,12.3,5771406075,56,Back,5771406083,213,3.06,5771406081,212,18.7,5771406077,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693031,584,1,2,70,54,e3k8yw2rbmphyfu5htn4yi5jk,1,32.1,12.5,2025-06-15T00:34:28.136Z,2025-06-15T00:34:33Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771406245,140,28.1,5771406251,213,1.73,5771406247,141,51.9,5771406243,56,Back,5771406249,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693045,585,1,2,70,59,e3k8yw2rbmphyfu5htn4yi5jk,1,28.6,51.9,2025-06-15T00:34:32.920Z,2025-06-15T00:34:37Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771406319,155,,5771406329,213,5.14,5771406325,141,4.6,5771406323,140,42.5,5771406321,56,Back,5771406327,212,35.3,5771406331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693073,586,1,2,71,3,e3k8yw2rbmphyfu5htn4yi5jk,1,46.8,5.5,2025-06-15T00:34:37.001Z,2025-06-15T00:34:42Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771406471,140,44.3,5771406477,213,1.84,5771406469,56,Back,5771406475,212,9.9,5771406473,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693095,588,1,2,71,9,e3k8yw2rbmphyfu5htn4yi5jk,1,48.0,29.4,2025-06-15T00:34:43.185Z,2025-06-15T00:34:46Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771406585,140,33.4,5771406591,213,2.24,5771406587,141,57.9,5771406583,56,Back,5771406589,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693109,589,1,2,71,12,e3k8yw2rbmphyfu5htn4yi5jk,1,33.4,57.9,2025-06-15T00:34:46.385Z,2025-06-15T00:34:49Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771406635,140,29.9,5771406637,141,38.0,5771406633,56,Back,5771406641,213,4.45,5771406639,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693117,590,1,2,71,15,e3k8yw2rbmphyfu5htn4yi5jk,1,33.6,24.3,2025-06-15T00:34:49.121Z,2025-06-15T00:34:50Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771406677,141,3.7,5771406675,140,43.0,5771406681,213,5.33,5771406673,56,Back,5771406679,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693145,591,1,2,71,16,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,3.7,2025-06-15T00:34:50.840Z,2025-06-15T00:34:55Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771406773,56,Back,5771406781,213,1.90,5771406775,140,40.1,5771406777,141,16.2,5771406779,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693155,592,1,2,71,21,e3k8yw2rbmphyfu5htn4yi5jk,1,44.8,23.6,2025-06-15T00:34:55.336Z,2025-06-15T00:34:57Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771406853,56,Right,5771406857,140,50.7,5771406859,141,18.6,5771406861,212,7.1,5771406863,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693167,593,1,2,71,23,e3k8yw2rbmphyfu5htn4yi5jk,1,49.1,27.3,2025-06-15T00:34:57.833Z,2025-06-15T00:35:00Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771406909,213,1.50,5771406905,141,66.4,5771406903,140,51.0,5771406901,56,Center,5771406907,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693175,594,1,2,71,26,e3k8yw2rbmphyfu5htn4yi5jk,1,52.7,67.2,2025-06-15T00:35:00.768Z,2025-06-15T00:35:03Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771406943,141,94.8,5771406945,212,19.4,5771406947,213,1.31,5771406939,56,Left,5771406941,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693185,595,1,2,71,29,e3k8yw2rbmphyfu5htn4yi5jk,1,61.6,95.9,2025-06-15T00:35:03.480Z,2025-06-15T00:35:06Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771406999,56,Center,5771407003,141,77.6,5771407005,212,12.4,5771407007,213,4.74,5771407001,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693199,596,1,2,71,32,e3k8yw2rbmphyfu5htn4yi5jk,1,64.6,88.7,2025-06-15T00:35:06.784Z,2025-06-15T00:35:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771407089,56,Back,5771407097,213,3.46,5771407091,140,32.0,5771407099,1,,5771407093,141,72.0,5771407095,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693213,597,1,2,71,36,e3k8yw2rbmphyfu5htn4yi5jk,1,30.0,75.0,2025-06-15T00:35:10.832Z,2025-06-15T00:35:12Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771407179,212,11.3,5771407177,141,66.3,5771407181,213,5.73,5771407175,140,39.2,5771407173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693217,598,1,2,71,39,e3k8yw2rbmphyfu5htn4yi5jk,1,39.2,66.3,2025-06-15T00:35:12.880Z,2025-06-15T00:35:14Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771407197,56,Back,5771407203,212,16.4,5771407205,213,1.49,5771407201,141,90.3,5771407199,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693225,599,1,2,71,40,e3k8yw2rbmphyfu5htn4yi5jk,1,40.4,90.3,2025-06-15T00:35:14.329Z,2025-06-15T00:35:16Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771407269,213,0.29,5771407265,141,94.5,5771407263,140,49.5,5771407261,56,Back,5771407267,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693229,600,1,2,71,42,e3k8yw2rbmphyfu5htn4yi5jk,1,49.5,94.5,2025-06-15T00:35:16.449Z,2025-06-15T00:35:18Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771407307,212,12.6,5771407301,56,Back,5771407321,156,,5771407309,213,3.20,5771407305,141,93.5,5771407303,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693241,601,1,2,71,44,e3k8yw2rbmphyfu5htn4yi5jk,1,37.5,93.5,2025-06-15T00:35:18.360Z,2025-06-15T00:35:19Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771407379,140,43.3,5771407383,212,14.3,5771407385,213,5.15,5771407381,141,74.5,5771407377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693247,602,1,2,71,46,e3k8yw2rbmphyfu5htn4yi5jk,1,43.3,74.5,2025-06-15T00:35:19.872Z,2025-06-15T00:35:20Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771407401,56,Back,5771407407,212,13.0,5771407409,213,2.05,5771407403,140,37.6,5771407405,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693275,603,1,2,71,46,e3k8yw2rbmphyfu5htn4yi5jk,1,37.6,91.4,2025-06-15T00:35:20.800Z,2025-06-15T00:35:22Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771407549,140,28.5,5771407551,141,73.6,5771407555,213,4.04,5771407547,56,Back,5771407553,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693293,604,1,2,71,49,e3k8yw2rbmphyfu5htn4yi5jk,1,28.5,73.6,2025-06-15T00:35:22.865Z,2025-06-15T00:35:25Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771407643,141,82.3,5771407639,56,Back,5771407647,213,0.56,5771407641,140,37.5,5771407645,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693335,605,1,2,71,51,e3k8yw2rbmphyfu5htn4yi5jk,1,31.8,71.2,2025-06-15T00:35:25.744Z,2025-06-15T00:35:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771407827,212,39.3,5771407821,56,Back,5771407831,1,,5771407825,141,14.1,5771407823,140,37.7,5771407829,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693353,606,1,2,71,57,e3k8yw2rbmphyfu5htn4yi5jk,0,45.0,8.2,2025-06-15T00:35:31.808Z,2025-06-15T00:35:33Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771407889,56,Right,5771407895,212,29.4,5771407897,213,0.01,5771407891,140,73.0,5771407893,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693373,582,1,2,72,0,2n3wgr89m7jl8tmioemit2pgq,1,38.7,84.4,2025-06-15T00:35:34.683Z,2025-06-15T00:35:37Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771408027,141,90.9,5771408021,157,,5771408031,213,0.45,5771408025,140,47.4,5771408033,1,,5771408023,56,Back,5771408029,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693381,583,4,2,72,3,2n3wgr89m7jl8tmioemit2pgq,1,36.4,90.8,2025-06-15T00:35:37.107Z,2025-06-15T01:10:19Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5771408109,56,Back,5771408289,233,607,5771408105,294,,5771408113,152,,5771408101,13,,5771408117,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693393,607,4,2,72,3,e3k8yw2rbmphyfu5htn4yi5jk,0,63.6,9.2,2025-06-15T00:35:37.108Z,2025-06-15T01:14:26Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771408279,13,,5771408285,152,,5771408297,233,583,5771408283,56,Right,5771408281,294,,5771408301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693459,584,18,2,72,17,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:35:51.242Z,2025-06-15T00:35:52Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771408515,42,,5771408517,44,Midfielder,5771408519,59,10,5771408569,55,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693465,585,19,2,72,17,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:35:51.243Z,2025-06-15T01:27:52Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5771408535,42,,5771408547,44,Midfielder,5771408539,145,7,5771408541,59,17,5771408549,55,584,5771408543,292,6,5771408545,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693705,608,18,2,72,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-15T00:36:32.867Z,2025-06-15T00:36:33Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5771409789,42,,5771409821,55,609,5771409793,59,26,5771409791,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693709,609,19,2,72,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-15T00:36:32.868Z,2025-06-15T01:13:16Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771409807,42,,5771543003,292,6,5771543005,293,2,5771409811,145,9,5771409817,55,608,5771409813,59,10,5771409815,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693799,586,1,2,73,13,2n3wgr89m7jl8tmioemit2pgq,1,47.0,87.8,2025-06-15T00:36:47.538Z,2025-06-15T00:36:59Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771410285,140,45.0,5771410291,213,4.36,5771410283,56,Back,5771410279,5,,5771410289,212,6.1,5771410519,189,,5771410287,141,79.4,5771410281,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693815,587,1,2,73,19,2n3wgr89m7jl8tmioemit2pgq,0,45.0,79.4,2025-06-15T00:36:52.985Z,2025-06-15T00:36:57Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5771410405,213,5.39,5771410403,212,51.9,5771410415,189,,5771410397,56,Right,5771410407,1,,5771410399,140,75.9,5771410401,141,19.8,5771410395,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693845,611,1,2,73,25,e3k8yw2rbmphyfu5htn4yi5jk,1,26.2,70.8,2025-06-15T00:36:58.993Z,2025-06-15T00:37:01Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771410605,213,2.44,5771410603,212,17.3,5771410599,140,13.6,5771410601,141,87.2,5771410597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
