id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2816230459,145,1,1,15,20,bk3zg8yaj5uoqhxzwons3bo8a,1,54.4,21.5,2025-05-18T02:23:36.286Z,2025-05-18T02:23:37Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735356385,213,2.15,5735356383,212,7.6,5735356381,141,30.9,5735356377,56,Center,5735356379,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230465,146,1,1,15,21,bk3zg8yaj5uoqhxzwons3bo8a,1,50.4,30.9,2025-05-18T02:23:37.743Z,2025-05-18T02:23:39Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735356443,213,2.85,5735356435,140,36.6,5735356441,212,15.1,5735356439,141,37.4,5735356431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230503,116,83,1,15,22,cf5r1qpotp6n5i3vdchsp2en1,0,57.9,66.9,2025-05-18T02:23:38.081Z,2025-05-18T02:23:50Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,5735356955,399,9imj5ig0i01uljnd3gd2cz1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230497,147,1,1,15,23,bk3zg8yaj5uoqhxzwons3bo8a,1,36.5,37.4,2025-05-18T02:23:39.742Z,2025-05-18T02:23:43Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5735356631,213,0.48,5735356629,212,11.0,5735356625,140,45.8,5735356627,141,44.8,5735356623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230517,148,1,1,15,27,bk3zg8yaj5uoqhxzwons3bo8a,0,44.4,41.8,2025-05-18T02:23:43.095Z,2025-05-18T02:23:46Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735356751,141,37.1,5735356759,213,6.19,5735356763,1,,5735356755,212,35.0,5735356749,140,77.6,5735356745,155,,5735356747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230551,117,59,1,15,32,cf5r1qpotp6n5i3vdchsp2en1,1,16.6,65.2,2025-05-18T02:23:48.440Z,2025-05-18T02:23:49Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,5735356917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230773,118,12,1,15,33,cf5r1qpotp6n5i3vdchsp2en1,1,16.6,65.2,2025-05-18T02:23:49.296Z,2025-05-18T02:24:07Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,5735358187,141,87.5,5735358183,56,Left,5735358189,212,63.4,5735358191,213,0.24,5735358185,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230647,149,1,1,15,36,bk3zg8yaj5uoqhxzwons3bo8a,1,26.9,23.0,2025-05-18T02:23:51.863Z,2025-05-18T02:23:56Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5735357471,140,13.2,5735357473,141,37.6,5735357477,213,2.54,5735357469,56,Back,5735357475,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230695,150,1,1,15,40,bk3zg8yaj5uoqhxzwons3bo8a,1,12.9,47.2,2025-05-18T02:23:56.318Z,2025-05-18T02:24:00Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,5735357735,212,17.1,5735357729,56,Back,5735357731,140,21.3,5735357737,213,1.03,5735357733,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230743,151,1,1,15,44,bk3zg8yaj5uoqhxzwons3bo8a,1,20.8,69.3,2025-05-18T02:23:59.902Z,2025-05-18T02:24:05Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735358005,141,39.2,5735358009,213,4.91,5735358001,56,Back,5735358003,140,24.8,5735358007,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230763,152,1,1,15,49,bk3zg8yaj5uoqhxzwons3bo8a,0,24.7,37.7,2025-05-18T02:24:05.543Z,2025-05-18T02:24:07Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5735358105,155,,5735358109,140,63.9,5735358115,213,0.67,5735358113,212,52.4,5735358117,1,,5735358111,141,85.4,5735358107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230805,119,1,1,15,51,cf5r1qpotp6n5i3vdchsp2en1,1,29.1,23.4,2025-05-18T02:24:07.696Z,2025-05-18T02:24:11Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,5735358383,3,,5735358387,140,11.5,5735358389,141,45.4,5735358393,213,2.46,5735358391,212,23.8,5735358385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230873,121,1,1,16,3,cf5r1qpotp6n5i3vdchsp2en1,1,14.6,50.0,2025-05-18T02:24:18.865Z,2025-05-18T02:24:22Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,5735358663,56,Back,5735358671,213,1.48,5735358667,141,72.3,5735358665,140,15.9,5735358669,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230901,122,1,1,16,6,cf5r1qpotp6n5i3vdchsp2en1,0,23.2,73.0,2025-05-18T02:24:21.951Z,2025-05-18T02:24:26Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,5735358841,212,47.3,5735358827,56,Left,5735358855,1,,5735358831,140,64.4,5735358851,213,0.42,5735358837,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816230909,123,5,1,16,9,cf5r1qpotp6n5i3vdchsp2en1,0,60.8,101.3,2025-05-18T02:24:25.727Z,2025-05-18T02:38:19Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,5735358869,347,,5735359461,233,153,5735358867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231013,153,5,1,16,9,bk3zg8yaj5uoqhxzwons3bo8a,1,39.2,-1.3,2025-05-18T02:24:25.727Z,2025-05-18T02:38:19Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5735359407,347,,5735359425,233,123,5735359405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231039,154,1,1,16,22,bk3zg8yaj5uoqhxzwons3bo8a,1,47.7,0.0,2025-05-18T02:24:38.511Z,2025-05-18T02:24:41Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735359543,213,2.50,5735359533,140,35.8,5735359529,107,,5735359531,56,Back,5735359539,212,15.5,5735359535,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231079,155,1,1,16,25,bk3zg8yaj5uoqhxzwons3bo8a,1,33.7,14.4,2025-05-18T02:24:41.398Z,2025-05-18T02:24:45Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5735359727,213,1.72,5735359719,56,Back,5735359723,141,60.0,5735359721,140,29.2,5735359725,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231143,156,1,1,16,29,bk3zg8yaj5uoqhxzwons3bo8a,1,27.9,62.1,2025-05-18T02:24:45.078Z,2025-05-18T02:24:51Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735360059,56,Back,5735360061,140,27.9,5735360063,141,83.2,5735360067,213,1.57,5735360065,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231145,157,79,1,16,35,bk3zg8yaj5uoqhxzwons3bo8a,0,0.0,0.0,2025-05-18T02:24:51.615Z,2025-05-18T02:24:52Z,,,,5735360071,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231195,124,79,1,16,43,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-18T02:24:58.801Z,2025-05-18T02:24:59Z,,,,5735360353,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231209,158,1,1,16,43,bk3zg8yaj5uoqhxzwons3bo8a,0,27.2,83.2,2025-05-18T02:24:59.702Z,2025-05-18T02:25:00Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,5735360447,56,Back,5735360449,140,31.9,5735360445,155,,5735360455,213,4.84,5735360457,1,,5735360453,212,38.7,5735360451,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231235,159,4,1,16,45,bk3zg8yaj5uoqhxzwons3bo8a,1,34.0,12.1,2025-05-18T02:25:01.670Z,2025-05-18T02:25:12Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5735360655,13,,5735360659,152,,5735360701,233,125,5735360661,265,,5735360657,56,Back,5735360937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231217,125,4,1,16,45,cf5r1qpotp6n5i3vdchsp2en1,0,66.0,87.9,2025-05-18T02:25:01.671Z,2025-05-18T02:28:24Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735360709,233,159,5735360549,56,Left,5735360547,13,,5735360551,152,,5735360553,265,,5735360983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231317,160,1,1,16,48,bk3zg8yaj5uoqhxzwons3bo8a,1,28.3,18.0,2025-05-18T02:25:04.678Z,2025-05-18T02:25:13Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735361115,212,27.1,5735361109,56,Back,5735361105,155,,5735361111,140,41.5,5735361107,152,,5735361103,5,,5735361113,141,52.2,5735361117,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231325,161,1,1,16,52,bk3zg8yaj5uoqhxzwons3bo8a,1,41.8,52.4,2025-05-18T02:25:07.877Z,2025-05-18T02:25:14Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5735361151,213,1.83,5735361149,212,20.0,5735361145,140,37.0,5735361147,141,80.8,5735361143,56,Back,5735361141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231327,162,1,1,16,53,bk3zg8yaj5uoqhxzwons3bo8a,1,37.0,80.8,2025-05-18T02:25:09.239Z,2025-05-18T02:25:14Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,5735361165,140,24.9,5735361169,212,14.7,5735361171,213,3.67,5735361163,56,Back,5735361167,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231331,163,1,1,16,56,bk3zg8yaj5uoqhxzwons3bo8a,0,24.9,70.0,2025-05-18T02:25:11.991Z,2025-05-18T02:25:14Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735361225,213,6.22,5735361227,1,,5735361223,212,38.6,5735361221,141,66.4,5735361217,56,Center,5735361219,140,61.6,5735361215,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231337,126,1,1,16,57,cf5r1qpotp6n5i3vdchsp2en1,1,47.7,43.6,2025-05-18T02:25:13.431Z,2025-05-18T02:25:15Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,5735361245,56,Center,5735361249,141,49.3,5735361243,3,,5735361247,140,55.7,5735361251,212,9.3,5735361253,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231363,164,83,1,17,2,bk3zg8yaj5uoqhxzwons3bo8a,0,56.5,60.0,2025-05-18T02:25:18.421Z,2025-05-18T02:25:22Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5735361563,399,f1j8v0figkewc23fmaexubo4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231375,128,1,1,17,3,cf5r1qpotp6n5i3vdchsp2en1,1,46.1,40.9,2025-05-18T02:25:19.080Z,2025-05-18T02:25:21Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735361521,213,3.47,5735361517,141,31.0,5735361513,56,Back,5735361515,140,27.5,5735361519,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231407,129,1,1,17,5,cf5r1qpotp6n5i3vdchsp2en1,1,32.7,31.3,2025-05-18T02:25:21Z,2025-05-18T02:25:25Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,5735361747,56,Right,5735361745,155,,5735361749,140,69.9,5735361755,213,5.96,5735361751,141,12.0,5735361757,1,,5735361753,212,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231411,130,61,1,17,9,cf5r1qpotp6n5i3vdchsp2en1,0,74.8,0.7,2025-05-18T02:25:25.223Z,2025-05-18T02:25:29Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,5735361777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231419,131,5,1,17,11,cf5r1qpotp6n5i3vdchsp2en1,0,83.0,-1.2,2025-05-18T02:25:27.007Z,2025-05-18T02:25:30Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,5735361837,347,,5735361993,233,165,5735361835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231431,165,5,1,17,11,bk3zg8yaj5uoqhxzwons3bo8a,1,17.0,101.2,2025-05-18T02:25:27.007Z,2025-05-18T02:38:19Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,5735361967,233,131,5735361927,347,,5735361925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231473,166,1,1,17,13,bk3zg8yaj5uoqhxzwons3bo8a,1,17.1,100.0,2025-05-18T02:25:29.142Z,2025-05-18T02:25:32Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,5735362175,140,10.5,5735362181,213,3.93,5735362179,212,9.8,5735362171,107,,5735362173,56,Back,5735362177,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231531,167,1,1,17,16,bk3zg8yaj5uoqhxzwons3bo8a,1,10.5,90.9,2025-05-18T02:25:32.365Z,2025-05-18T02:25:37Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735362491,140,23.3,5735362493,141,87.4,5735362497,213,6.11,5735362489,56,Back,5735362495,212,13.6,5735362487,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231561,168,1,1,17,21,bk3zg8yaj5uoqhxzwons3bo8a,1,23.3,86.8,2025-05-18T02:25:36.845Z,2025-05-18T02:25:39Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5735362637,140,27.1,5735362641,212,6.6,5735362639,141,79.0,5735362643,213,5.36,5735362635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231585,169,1,1,17,23,bk3zg8yaj5uoqhxzwons3bo8a,1,27.1,79.0,2025-05-18T02:25:39.014Z,2025-05-18T02:25:43Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5735362787,140,35.7,5735362791,212,11.4,5735362785,56,Back,5735362789,141,89.3,5735362793,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231589,170,1,1,17,27,bk3zg8yaj5uoqhxzwons3bo8a,0,35.7,89.3,2025-05-18T02:25:42.797Z,2025-05-18T02:25:43Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5735362825,141,78.2,5735362829,213,4.98,5735362821,56,Back,5735362823,140,37.7,5735362827,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231593,132,8,1,17,28,cf5r1qpotp6n5i3vdchsp2en1,1,57.0,27.6,2025-05-18T02:25:44.167Z,2025-05-18T02:25:44Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735362843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231625,134,1,1,17,29,cf5r1qpotp6n5i3vdchsp2en1,0,67.2,29.2,2025-05-18T02:25:45.615Z,2025-05-18T02:25:48Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735363111,213,0.23,5735363107,141,38.2,5735363103,56,Center,5735363101,155,,5735363109,212,27.0,5735363105,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231655,171,12,1,17,34,bk3zg8yaj5uoqhxzwons3bo8a,1,13.1,71.4,2025-05-18T02:25:49.918Z,2025-05-18T02:25:51Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735363257,56,Back,5735363265,213,2.08,5735363339,167,,5735363263,212,23.2,5735363259,140,2.4,5735363261,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231813,135,5,1,17,34,cf5r1qpotp6n5i3vdchsp2en1,1,97.2,-1.5,2025-05-18T02:25:50.160Z,2025-05-18T02:38:20Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735364285,347,,5735364301,233,172,5735364283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231663,172,5,1,17,34,bk3zg8yaj5uoqhxzwons3bo8a,0,2.8,101.5,2025-05-18T02:25:50.160Z,2025-05-18T02:38:20Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735363309,347,,5735363307,56,Back,5735364337,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231819,136,1,1,17,58,cf5r1qpotp6n5i3vdchsp2en1,1,93.1,0.0,2025-05-18T02:26:14.535Z,2025-05-18T02:26:16Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,5735364365,212,10.3,5735364357,107,,5735364363,141,12.9,5735364367,213,1.73,5735364359,56,Right,5735364361,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231847,137,1,1,18,0,cf5r1qpotp6n5i3vdchsp2en1,1,91.6,12.9,2025-05-18T02:26:16.575Z,2025-05-18T02:26:20Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,5735364535,141,7.6,5735364539,213,3.28,5735364531,56,Right,5735364537,212,26.3,5735364533,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231881,138,1,1,18,4,cf5r1qpotp6n5i3vdchsp2en1,1,63.5,6.8,2025-05-18T02:26:20.359Z,2025-05-18T02:26:24Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,5735364763,213,1.61,5735364755,56,Center,5735364761,212,19.1,5735364759,141,34.9,5735364757,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231925,139,1,1,18,8,cf5r1qpotp6n5i3vdchsp2en1,1,68.9,24.4,2025-05-18T02:26:24.215Z,2025-05-18T02:26:28Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735364995,140,76.8,5735364999,212,11.9,5735365001,213,5.49,5735364993,56,Right,5735364997,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231961,140,1,1,18,15,cf5r1qpotp6n5i3vdchsp2en1,1,70.4,15.3,2025-05-18T02:26:31.110Z,2025-05-18T02:26:33Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735365205,56,Center,5735365209,141,78.8,5735365215,1,,5735365213,213,1.17,5735365201,155,,5735365203,196,,5735365211,212,46.9,5735365207,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231969,141,3,1,18,17,cf5r1qpotp6n5i3vdchsp2en1,0,90.5,74.1,2025-05-18T02:26:32.918Z,2025-05-18T03:05:20Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735365249,286,,5735365333,233,173,5735365247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231973,173,7,1,18,17,bk3zg8yaj5uoqhxzwons3bo8a,1,9.5,25.9,2025-05-18T02:26:32.919Z,2025-05-18T03:05:20Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5735365275,56,Back,5735365277,285,,5735365297,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231977,142,83,1,18,19,cf5r1qpotp6n5i3vdchsp2en1,0,90.5,83.5,2025-05-18T02:26:34.802Z,2025-05-18T02:26:38Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735365419,399,bhzsz7pbe6pbwojtc1mi8m28l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816231987,175,50,1,18,19,bk3zg8yaj5uoqhxzwons3bo8a,1,7.2,13.4,2025-05-18T02:26:35.678Z,2025-05-18T02:26:42Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5735365481,233,143,5735365359,56,Back,5735365361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232005,143,7,1,18,19,cf5r1qpotp6n5i3vdchsp2en1,0,92.8,86.6,2025-05-18T02:26:35.679Z,2025-05-18T02:26:43Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735365427,167,,5735365457,233,175,5735365429,56,Left,5735365431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232043,177,61,1,18,20,bk3zg8yaj5uoqhxzwons3bo8a,1,8.0,3.1,2025-05-18T02:26:36.317Z,2025-05-18T02:26:43Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5735365643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232065,144,5,1,18,21,cf5r1qpotp6n5i3vdchsp2en1,1,92.4,101.6,2025-05-18T02:26:37.190Z,2025-05-18T02:38:21Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735365771,56,Left,5735365773,347,,5735365813,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232027,176,5,1,18,21,bk3zg8yaj5uoqhxzwons3bo8a,0,7.6,-1.6,2025-05-18T02:26:37.190Z,2025-05-18T02:26:44Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5735365823,233,144,5735365573,347,,5735365571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232109,145,1,1,18,28,cf5r1qpotp6n5i3vdchsp2en1,1,92.2,100.0,2025-05-18T02:26:44.383Z,2025-05-18T02:26:47Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735366041,213,4.47,5735366039,212,14.0,5735366035,140,89.0,5735366037,141,80.8,5735366031,56,Left,5735366029,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232115,146,1,1,18,31,cf5r1qpotp6n5i3vdchsp2en1,0,89.2,83.0,2025-05-18T02:26:47.280Z,2025-05-18T02:26:48Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,5735366083,212,11.1,5735366079,140,80.5,5735366081,141,73.6,5735366085,213,3.75,5735366077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232125,178,43,1,18,33,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-18T02:26:49.486Z,2025-05-18T02:26:56Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735366135,56,Back,5735366429,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232135,180,1,1,18,34,bk3zg8yaj5uoqhxzwons3bo8a,1,11.4,30.3,2025-05-18T02:26:49.980Z,2025-05-18T02:26:51Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735366177,56,Back,5735366179,140,22.5,5735366185,213,0.23,5735366183,212,12.0,5735366181,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232149,181,1,1,18,35,bk3zg8yaj5uoqhxzwons3bo8a,1,22.5,34.3,2025-05-18T02:26:50.797Z,2025-05-18T02:26:53Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5735366269,140,25.3,5735366267,56,Back,5735366275,213,5.07,5735366273,212,8.4,5735366271,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232157,182,1,1,18,37,bk3zg8yaj5uoqhxzwons3bo8a,0,25.3,22.7,2025-05-18T02:26:52.925Z,2025-05-18T03:05:31Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5735366325,212,22.0,5735366321,140,44.1,5735366327,213,0.46,5735366323,141,37.0,5735366319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232201,148,1,1,18,39,cf5r1qpotp6n5i3vdchsp2en1,1,58.1,51.9,2025-05-18T02:26:55.783Z,2025-05-18T02:26:59Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,5735366605,212,30.6,5735366597,56,Right,5735366601,141,9.4,5735366607,213,5.05,5735366599,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816232227,149,1,1,18,43,cf5r1qpotp6n5i3vdchsp2en1,1,67.5,11.0,2025-05-18T02:26:59.118Z,2025-05-18T02:27:03Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,5735366743,141,30.0,5735366747,213,2.41,5735366741,140,53.9,5735366739,56,Center,5735366745,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
