id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2785805347,398,1,1,45,46,b1rpb2ox52uxcmjrsnqd95pk5,1,64.2,51.0,2025-03-09T00:52:21.574Z,2025-03-09T00:52:23Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567846907,141,31.9,5567846911,212,14.3,5567846905,140,69.9,5567846903,56,Center,5567846913,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805381,399,1,1,45,48,b1rpb2ox52uxcmjrsnqd95pk5,1,69.9,31.9,2025-03-09T00:52:23.526Z,2025-03-09T00:52:27Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567847043,56,Right,5567847045,140,80.9,5567847049,212,20.6,5567847047,141,6.8,5567847051,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805409,400,1,1,45,52,b1rpb2ox52uxcmjrsnqd95pk5,0,79.2,9.1,2025-03-09T00:52:27.197Z,2025-03-09T00:52:29Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567847197,155,,5567847201,140,95.4,5567847199,56,Center,5567847207,213,1.00,5567847205,212,31.7,5567847203,141,48.4,5567847195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805523,275,1,1,46,2,bu5w8wprynlj9mvphvy8sd94f,1,5.5,49.4,2025-03-09T00:52:37.752Z,2025-03-09T00:52:39Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5567847865,56,Back,5567847873,140,12.5,5567847877,141,74.2,5567847897,287,,5567847861,123,,5567847879,212,18.4,5567847881,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805633,276,1,1,46,10,bu5w8wprynlj9mvphvy8sd94f,1,22.1,90.3,2025-03-09T00:52:45.376Z,2025-03-09T00:52:47Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5567848465,56,Back,5567848473,213,6.00,5567848467,140,46.1,5567848469,141,79.6,5567848471,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805643,277,1,1,46,11,bu5w8wprynlj9mvphvy8sd94f,0,46.1,79.6,2025-03-09T00:52:46.273Z,2025-03-09T02:46:40Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5567848527,213,5.62,5567848521,140,50.8,5567848525,212,6.3,5567848519,56,Center,5567848523,141,73.9,5567848517,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805673,402,1,1,46,12,b1rpb2ox52uxcmjrsnqd95pk5,1,38.1,37.3,2025-03-09T00:52:47.477Z,2025-03-09T00:52:50Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567848689,212,13.3,5567848687,141,35.5,5567848683,56,Center,5567848691,213,6.19,5567848685,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805783,403,1,1,46,15,b1rpb2ox52uxcmjrsnqd95pk5,1,52.2,35.1,2025-03-09T00:52:50.542Z,2025-03-09T00:52:59Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5567849251,56,Right,5567849257,212,27.1,5567849259,213,5.52,5567849255,141,7.6,5567849253,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805799,404,1,1,46,22,b1rpb2ox52uxcmjrsnqd95pk5,1,78.3,5.6,2025-03-09T00:52:57.629Z,2025-03-09T00:53:00Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567849347,140,63.7,5567849349,141,4.4,5567849353,213,3.19,5567849345,56,Right,5567849351,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805841,405,1,1,46,25,b1rpb2ox52uxcmjrsnqd95pk5,1,62.8,5.0,2025-03-09T00:53:00.797Z,2025-03-09T00:53:03Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5567849553,140,52.2,5567849555,141,37.7,5567849559,213,2.03,5567849557,212,24.9,5567849551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805877,406,1,1,46,28,b1rpb2ox52uxcmjrsnqd95pk5,1,52.2,37.7,2025-03-09T00:53:03.213Z,2025-03-09T00:53:07Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567849787,213,5.98,5567849779,56,Center,5567849783,141,34.9,5567849781,140,57.9,5567849785,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805895,407,1,1,46,31,b1rpb2ox52uxcmjrsnqd95pk5,1,57.7,38.2,2025-03-09T00:53:06.869Z,2025-03-09T00:53:08Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567849879,141,63.0,5567849877,140,56.6,5567849881,212,16.9,5567849883,213,1.64,5567849875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805929,408,1,1,46,33,b1rpb2ox52uxcmjrsnqd95pk5,1,56.6,63.0,2025-03-09T00:53:08.172Z,2025-03-09T00:53:11Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567850097,140,55.1,5567850101,212,2.1,5567850099,141,60.9,5567850095,56,Center,5567850103,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805947,409,1,1,46,36,b1rpb2ox52uxcmjrsnqd95pk5,1,56.6,63.6,2025-03-09T00:53:11.293Z,2025-03-09T00:53:13Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567850237,213,0.25,5567850229,56,Center,5567850233,141,66.0,5567850231,140,62.8,5567850235,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805973,410,1,1,46,37,b1rpb2ox52uxcmjrsnqd95pk5,1,62.8,66.0,2025-03-09T00:53:12.196Z,2025-03-09T00:53:16Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5567850345,213,3.14,5567850337,56,Center,5567850341,141,66.0,5567850339,140,54.5,5567850343,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785805989,411,1,1,46,40,b1rpb2ox52uxcmjrsnqd95pk5,1,54.4,66.1,2025-03-09T00:53:15.932Z,2025-03-09T00:53:18Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567850477,212,11.8,5567850479,213,3.76,5567850471,56,Back,5567850475,141,56.0,5567850473,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806053,412,1,1,46,43,b1rpb2ox52uxcmjrsnqd95pk5,1,45.5,50.7,2025-03-09T00:53:18.606Z,2025-03-09T00:53:24Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567850769,56,Right,5567850771,140,78.8,5567850767,155,,5567850777,213,5.66,5567850779,1,,5567850775,212,43.0,5567850773,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806077,413,1,1,46,49,b1rpb2ox52uxcmjrsnqd95pk5,0,86.5,12.5,2025-03-09T00:53:24.788Z,2025-03-09T00:53:27Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567850899,155,,5567850897,2,,5567850903,140,92.4,5567850905,141,43.6,5567850909,213,1.29,5567850907,212,22.0,5567850901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806089,278,12,1,46,52,bu5w8wprynlj9mvphvy8sd94f,1,9.3,60.2,2025-03-09T00:53:27.431Z,2025-03-09T00:53:28Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5567850983,15,,5567850975,212,8.1,5567850973,141,71.4,5567850971,140,12.0,5567850969,56,Back,5567850977,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806125,280,1,1,46,54,bu5w8wprynlj9mvphvy8sd94f,1,13.0,70.0,2025-03-09T00:53:29.853Z,2025-03-09T00:53:30Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5567851123,212,14.2,5567851117,56,Back,5567851125,213,0.31,5567851121,141,76.3,5567851119,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806153,281,1,1,46,55,bu5w8wprynlj9mvphvy8sd94f,1,26.8,77.2,2025-03-09T00:53:30.831Z,2025-03-09T00:53:33Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5567851247,140,13.1,5567851257,213,2.82,5567851245,56,Back,5567851253,212,15.2,5567851251,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806157,282,1,1,46,57,bu5w8wprynlj9mvphvy8sd94f,1,12.9,85.1,2025-03-09T00:53:32.975Z,2025-03-09T00:53:34Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5567851295,56,Back,5567851303,213,0.26,5567851293,155,,5567851297,140,26.3,5567851299,141,90.5,5567851301,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806193,283,1,1,46,58,bu5w8wprynlj9mvphvy8sd94f,1,26.3,90.5,2025-03-09T00:53:33.911Z,2025-03-09T00:53:38Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5567851501,157,,5567851511,213,5.68,5567851509,212,10.9,5567851507,141,81.4,5567851503,56,Back,5567851505,140,34.9,5567851513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806199,284,61,1,47,1,bu5w8wprynlj9mvphvy8sd94f,0,35.1,81.7,2025-03-09T00:53:36.176Z,2025-03-09T02:46:45Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5567851541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806221,415,1,1,47,2,b1rpb2ox52uxcmjrsnqd95pk5,1,64.2,26.5,2025-03-09T00:53:37.772Z,2025-03-09T00:53:42Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567851679,56,Center,5567851687,213,2.15,5567851681,140,53.8,5567851685,212,19.9,5567851683,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806247,416,1,1,47,7,b1rpb2ox52uxcmjrsnqd95pk5,1,55.0,52.5,2025-03-09T00:53:42.164Z,2025-03-09T00:53:44Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567851833,141,41.6,5567851831,140,59.3,5567851835,212,8.7,5567851829,56,Center,5567851837,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806269,417,1,1,47,9,b1rpb2ox52uxcmjrsnqd95pk5,1,61.6,41.6,2025-03-09T00:53:44.708Z,2025-03-09T00:53:47Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567851955,56,Right,5567851963,213,5.06,5567851959,141,14.0,5567851957,140,68.0,5567851961,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806311,418,1,1,47,12,b1rpb2ox52uxcmjrsnqd95pk5,1,68.5,12.6,2025-03-09T00:53:47.479Z,2025-03-09T00:53:51Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567852157,141,5.9,5567852159,212,12.0,5567852161,213,5.89,5567852155,140,79.1,5567852153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806337,419,1,1,47,16,b1rpb2ox52uxcmjrsnqd95pk5,1,77.2,5.0,2025-03-09T00:53:51.452Z,2025-03-09T00:53:53Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567852277,213,2.31,5567852271,140,71.7,5567852275,212,8.6,5567852269,56,Right,5567852273,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806357,420,1,1,47,18,b1rpb2ox52uxcmjrsnqd95pk5,1,72.0,14.0,2025-03-09T00:53:53.812Z,2025-03-09T00:53:55Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567852355,56,Right,5567852363,213,5.40,5567852361,212,3.8,5567852359,141,9.7,5567852357,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806377,421,1,1,47,20,b1rpb2ox52uxcmjrsnqd95pk5,1,74.3,9.7,2025-03-09T00:53:55.739Z,2025-03-09T01:07:15Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567852453,141,12.0,5567852455,212,1.7,5567890645,155,,5567852457,213,1.13,5567852449,56,Right,5567852451,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806381,422,61,1,47,22,b1rpb2ox52uxcmjrsnqd95pk5,1,75.0,12.0,2025-03-09T00:53:57.781Z,2025-03-09T00:53:58Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567852493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806389,285,83,1,47,23,bu5w8wprynlj9mvphvy8sd94f,0,19.3,89.1,2025-03-09T00:53:58.864Z,2025-03-09T00:54:05Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5567852807,399,7jizpx7yu2zxvcrnf9z4408vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806401,423,2,1,47,24,b1rpb2ox52uxcmjrsnqd95pk5,1,77.5,6.4,2025-03-09T00:53:59.107Z,2025-03-10T00:43:10Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567852583,140,86.8,5567852731,7,9irc1xmfpa2395qef78rfyjje,5567852587,141,7.0,5567852733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806785,287,1,1,47,58,bu5w8wprynlj9mvphvy8sd94f,0,16.3,71.8,2025-03-09T00:54:33.983Z,2025-03-09T00:54:35Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5567854489,140,70.8,5567854497,1,,5567854487,56,Center,5567854491,141,70.8,5567854481,5,,5567854483,157,,5567854495,213,6.27,5567854485,241,,5567854493,212,57.2,,,,,,,,,,,,,,,,,,,,,,,,
2785806791,424,1,1,48,0,b1rpb2ox52uxcmjrsnqd95pk5,1,37.2,38.3,2025-03-09T00:54:35.363Z,2025-03-09T00:54:36Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567854525,141,35.2,5567854523,140,40.6,5567854521,56,Back,5567854519,3,,5567854527,212,4.1,5567854529,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806799,425,1,1,48,1,b1rpb2ox52uxcmjrsnqd95pk5,0,40.6,35.2,2025-03-09T00:54:36.292Z,2025-03-09T00:54:37Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5567854555,212,12.0,5567854551,140,34.8,5567854553,141,20.0,5567854557,213,4.18,5567854549,56,Back,5567854573,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806831,288,1,1,48,3,bu5w8wprynlj9mvphvy8sd94f,1,63.6,82.0,2025-03-09T00:54:38.111Z,2025-03-09T00:54:42Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5567854711,213,3.33,5567854709,212,7.7,5567854707,141,79.9,5567854703,56,Left,5567854705,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806837,289,30,1,48,5,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T00:54:40.693Z,2025-03-09T00:54:42Z,,,,,5567854731,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806823,426,30,1,48,5,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-09T00:54:40.693Z,2025-03-09T00:54:40Z,,,,,5567854673,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814765,295,18,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T01:09:08.269Z,2025-03-09T01:09:09Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5567896753,42,,5567896755,44,Forward,5567896833,55,296,5567896757,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814769,296,19,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T01:09:08.270Z,2025-03-09T03:51:01Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5568228859,292,6,5567896791,145,7,5568228861,293,5,5567896797,55,295,5567896787,42,,5567896795,44,Midfielder,5567896793,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814951,297,32,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T01:09:29.364Z,2025-03-09T01:09:33Z,,,,,5567897767,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814939,433,32,2,45,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-09T01:09:29.364Z,2025-03-09T01:09:29Z,,,,,5567897703,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814975,298,1,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,49.8,50.1,2025-03-09T01:09:29.365Z,2025-03-09T01:09:34Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5567897881,213,3.41,5567897871,140,43.6,5567897869,56,Back,5567897995,278,,5567897877,212,6.7,5567897885,279,S,5567897873,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815015,299,1,2,45,4,bu5w8wprynlj9mvphvy8sd94f,1,43.5,46.9,2025-03-09T01:09:33.503Z,2025-03-09T01:09:35Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5567898095,213,4.58,5567898093,212,23.8,5567898089,140,40.6,5567898087,56,Back,5567898091,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815027,300,1,2,45,5,bu5w8wprynlj9mvphvy8sd94f,1,35.0,16.4,2025-03-09T01:09:35.326Z,2025-03-09T01:09:36Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5567898143,213,0.70,5567898135,56,Back,5567898141,212,9.4,5567898137,140,41.9,5567898139,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815063,301,1,2,45,7,bu5w8wprynlj9mvphvy8sd94f,1,42.4,25.8,2025-03-09T01:09:36.654Z,2025-03-09T01:09:38Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5567898333,213,5.63,5567898325,56,Right,5567898327,140,51.7,5567898329,141,14.7,5567898331,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815067,302,61,2,45,9,bu5w8wprynlj9mvphvy8sd94f,0,52.2,9.2,2025-03-09T01:09:38.832Z,2025-03-09T01:09:39Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567898349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815085,434,61,2,45,10,b1rpb2ox52uxcmjrsnqd95pk5,0,41.5,87.4,2025-03-09T01:09:40.346Z,2025-03-09T01:09:40Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567898417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815125,303,3,2,45,12,bu5w8wprynlj9mvphvy8sd94f,1,59.8,16.8,2025-03-09T01:09:42.131Z,2025-03-09T02:19:27Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5567898675,286,,5567898673,56,Right,5567898711,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815105,435,45,2,45,12,b1rpb2ox52uxcmjrsnqd95pk5,0,40.2,83.2,2025-03-09T01:09:42.131Z,2025-03-09T02:19:27Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567898739,233,303,5567898539,285,,5567898537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815139,304,1,2,45,14,bu5w8wprynlj9mvphvy8sd94f,1,61.8,22.8,2025-03-09T01:09:43.775Z,2025-03-09T01:09:45Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5567898773,56,Right,5567898775,140,70.3,5567898781,213,5.73,5567898779,212,10.5,5567898777,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815155,305,1,2,45,16,bu5w8wprynlj9mvphvy8sd94f,1,70.3,14.0,2025-03-09T01:09:45.559Z,2025-03-09T01:09:47Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567898855,141,9.5,5567898853,140,58.5,5567898857,212,12.8,5567898859,213,3.38,5567898851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815219,306,1,2,45,17,bu5w8wprynlj9mvphvy8sd94f,0,58.3,9.7,2025-03-09T01:09:47.136Z,2025-03-09T01:09:51Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5567899217,56,Left,5567899219,140,76.0,5567899221,141,100.0,5567899227,1,,5567899223,212,65.2,5567899225,213,1.28,5567899215,196,,5567899213,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815225,307,5,2,45,22,bu5w8wprynlj9mvphvy8sd94f,0,71.4,101.8,2025-03-09T01:09:51.748Z,2025-03-09T02:51:14Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5567899259,347,,5567899521,233,436,5567899253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815269,436,5,2,45,22,b1rpb2ox52uxcmjrsnqd95pk5,1,28.6,-1.8,2025-03-09T01:09:51.748Z,2025-03-09T02:51:13Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567899441,347,,5567899439,56,Back,5567899495,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815315,437,1,2,45,26,b1rpb2ox52uxcmjrsnqd95pk5,1,36.6,0.0,2025-03-09T01:09:55.882Z,2025-03-09T01:10:00Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567899693,56,Back,5567899703,1,,5567899695,140,19.6,5567899691,107,,5567899701,213,2.53,5567899699,212,21.8,5567899697,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815339,438,1,2,45,31,b1rpb2ox52uxcmjrsnqd95pk5,1,15.3,18.8,2025-03-09T01:10:00.708Z,2025-03-09T01:10:04Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5567899829,141,50.4,5567899827,140,9.0,5567899831,212,22.5,5567899833,213,1.87,5567899825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815385,439,1,2,45,34,b1rpb2ox52uxcmjrsnqd95pk5,1,10.0,55.5,2025-03-09T01:10:04.275Z,2025-03-09T01:10:09Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5567900083,141,73.2,5567900085,212,15.2,5567900081,140,18.9,5567900087,213,0.91,5567900079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815433,440,1,2,45,39,b1rpb2ox52uxcmjrsnqd95pk5,1,26.7,75.0,2025-03-09T01:10:09.122Z,2025-03-09T01:10:13Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567900339,213,4.31,5567900329,56,Back,5567900333,141,50.9,5567900335,212,17.8,5567900331,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815473,441,1,2,45,44,b1rpb2ox52uxcmjrsnqd95pk5,1,20.5,47.8,2025-03-09T01:10:13.594Z,2025-03-09T01:10:16Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567900515,56,Back,5567900523,213,5.12,5567900521,212,20.7,5567900519,141,19.8,5567900517,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815521,442,1,2,45,47,b1rpb2ox52uxcmjrsnqd95pk5,1,30.1,19.7,2025-03-09T01:10:16.466Z,2025-03-09T01:10:19Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5567900781,213,2.12,5567900777,141,36.4,5567900779,212,13.3,5567900775,140,23.5,5567900773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815539,443,1,2,45,50,b1rpb2ox52uxcmjrsnqd95pk5,1,24.0,38.0,2025-03-09T01:10:19.795Z,2025-03-09T01:10:21Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567900895,213,0.77,5567900893,212,13.5,5567900889,140,33.3,5567900887,56,Back,5567900891,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815599,444,1,2,45,52,b1rpb2ox52uxcmjrsnqd95pk5,1,34.1,53.6,2025-03-09T01:10:21.626Z,2025-03-09T01:10:28Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5567901271,212,7.5,5567901269,141,46.7,5567901267,140,39.7,5567901273,213,5.61,5567901265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815671,445,1,2,45,58,b1rpb2ox52uxcmjrsnqd95pk5,1,39.6,56.3,2025-03-09T01:10:28.082Z,2025-03-09T01:10:33Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567901747,1,,5567901737,56,Center,5567901741,141,73.9,5567901739,140,85.0,5567901735,155,,5567901745,213,0.25,5567901743,212,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815675,446,1,2,46,4,b1rpb2ox52uxcmjrsnqd95pk5,0,91.4,77.2,2025-03-09T01:10:33.578Z,2025-03-09T01:10:36Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567901761,212,1.9,5567901757,140,90.6,5567901759,141,79.7,5567901881,286,,5567901763,213,2.03,5567901755,56,Left,5567901875,233,308,5567901873,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785815693,308,74,2,46,4,bu5w8wprynlj9mvphvy8sd94f,1,13.9,17.0,2025-03-09T01:10:33.579Z,2025-03-09T02:50:51Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5567901847,56,Back,5567901927,233,446,5567901853,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
