id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823530023,567,18,2,66,15,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T01:01:26.097Z,2025-06-21T01:03:19Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776124901,42,,5776124903,44,Midfielder,5776124937,55,568,5776124905,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530025,568,19,2,66,15,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T01:01:26.098Z,2025-06-21T01:03:19Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776124921,55,567,5776124917,293,5,5776124907,42,,5776124915,292,6,5776124913,59,31,5776124919,44,Midfielder,5776124911,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529903,560,1,2,66,51,83cpn99fh7ulkwe8nezy8a3mx,1,49.9,49.7,2025-06-21T01:02:01.987Z,2025-06-21T01:02:05Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776124239,279,G,5776124231,140,36.3,5776124237,213,3.23,5776124233,141,47.8,5776124229,56,Back,5776124235,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529925,561,1,2,66,55,83cpn99fh7ulkwe8nezy8a3mx,1,37.5,46.1,2025-06-21T01:02:05.685Z,2025-06-21T01:02:11Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776124369,56,Right,5776124379,1,,5776124371,140,75.5,5776124377,213,5.70,5776124367,157,,5776124373,141,7.6,5776124375,212,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529933,562,44,2,66,58,83cpn99fh7ulkwe8nezy8a3mx,1,76.6,7.8,2025-06-21T01:02:08.981Z,2025-06-21T01:44:56Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776124425,56,Right,5776125187,233,547,5776124427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530047,547,44,2,66,58,6597wqy6gmpv3zjx7rp8cdj46,0,23.4,92.2,2025-06-21T01:02:08.982Z,2025-06-21T01:44:56Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776125031,56,Back,5776125191,233,562,5776125033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529937,563,1,2,66,59,83cpn99fh7ulkwe8nezy8a3mx,0,69.4,74.4,2025-06-21T01:02:09.455Z,2025-06-21T01:23:56Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776124437,212,43.2,5776124439,213,4.85,5776124429,3,,5776124435,141,11.5,5776124433,140,74.9,5776124431,56,Right,5776153559,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529931,545,12,2,66,59,6597wqy6gmpv3zjx7rp8cdj46,1,22.7,75.6,2025-06-21T01:02:09.905Z,2025-06-21T01:02:42Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776124421,212,9.3,5776124423,213,0.46,5776124417,140,30.6,5776125261,15,,5776124419,141,81.7,5776124415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529945,564,1,2,67,2,83cpn99fh7ulkwe8nezy8a3mx,1,68.8,18.1,2025-06-21T01:02:13.275Z,2025-06-21T01:55:59Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,1.0,,5776124481,140,68.3,5776125699,210,13,5776124487,213,1.59,5776124479,56,Center,5776124485,212,29.9,5776124483,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823529961,565,13,2,67,6,83cpn99fh7ulkwe8nezy8a3mx,1,70.6,63.8,2025-06-21T01:02:16.987Z,2025-06-21T01:53:45Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776125715,230,97.6,5776125705,55,564,5776125717,231,51.8,5776124573,18,,5776125711,103,59.7,5776125701,77,,5776124571,22,,5776125713,215,,5776125703,29,,5776124575,56,5776125709,102,60.3,5776125565,72,,,,,,,Center,,,,,,,,,,
2823530041,546,5,2,67,7,6597wqy6gmpv3zjx7rp8cdj46,1,-1.4,41.2,2025-06-21T01:02:18.432Z,2025-06-21T01:41:27Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776125009,346,,5776125007,56,Back,5776125069,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530021,566,5,2,67,7,83cpn99fh7ulkwe8nezy8a3mx,0,101.4,58.8,2025-06-21T01:02:18.432Z,2025-06-21T01:41:27Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776124897,56,Center,5776124899,346,,5776125097,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530093,548,1,2,67,35,6597wqy6gmpv3zjx7rp8cdj46,0,4.5,38.8,2025-06-21T01:02:46.183Z,2025-06-21T01:02:49Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776125371,56,Back,5776125379,213,0.37,5776125369,124,,5776125373,140,31.0,5776125381,74,,5776125375,141,54.9,5776125377,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530097,569,61,2,67,39,83cpn99fh7ulkwe8nezy8a3mx,0,63.6,53.7,2025-06-21T01:02:49.836Z,2025-06-21T01:25:11Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776125399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530105,549,1,2,67,40,6597wqy6gmpv3zjx7rp8cdj46,0,37.1,66.4,2025-06-21T01:02:51.167Z,2025-06-21T01:46:57Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776125437,1,,5776125435,213,5.67,5776125429,140,61.9,5776125433,212,31.9,5776125425,157,,5776125431,141,39.2,5776125427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530121,570,1,2,67,42,83cpn99fh7ulkwe8nezy8a3mx,0,40.1,63.2,2025-06-21T01:02:52.595Z,2025-06-21T01:02:56Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776125547,1,,5776125535,157,,5776125545,213,6.19,5776125543,212,48.2,5776125537,56,Center,5776125541,141,56.3,5776125539,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530173,551,1,2,68,2,6597wqy6gmpv3zjx7rp8cdj46,0,14.6,38.8,2025-06-21T01:03:12.471Z,2025-06-21T01:03:14Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776125887,199,,5776125899,1,,5776125889,56,Center,5776125897,213,6.17,5776125893,141,30.1,5776125891,140,64.9,5776125895,212,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530203,571,1,2,68,5,83cpn99fh7ulkwe8nezy8a3mx,1,40.6,70.4,2025-06-21T01:03:16.050Z,2025-06-21T01:26:08Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776126119,141,72.5,5776126123,213,0.08,5776126115,56,Center,5776126113,3,,5776126121,212,16.9,5776126117,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530207,572,1,2,68,6,83cpn99fh7ulkwe8nezy8a3mx,0,57.4,68.9,2025-06-21T01:03:17.418Z,2025-06-21T01:55:57Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776126155,212,13.5,5776126153,141,62.0,5776126151,140,69.5,5776126149,56,Center,5776126157,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530209,552,1,2,68,8,6597wqy6gmpv3zjx7rp8cdj46,1,24.3,51.5,2025-06-21T01:03:18.696Z,2025-06-21T01:03:22Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776126167,213,3.59,5776126161,140,3.4,5776126163,141,36.0,5776126159,56,Back,5776126165,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530215,553,1,2,68,11,6597wqy6gmpv3zjx7rp8cdj46,0,3.4,36.0,2025-06-21T01:03:22.038Z,2025-06-21T01:03:23Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776126199,212,40.9,5776126203,1,,5776126191,157,,5776126197,141,25.0,5776126201,213,6.10,5776126195,140,41.7,5776126193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530229,573,1,2,68,15,83cpn99fh7ulkwe8nezy8a3mx,0,63.2,81.8,2025-06-21T01:03:25.840Z,2025-06-21T01:55:56Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776158811,213,0.54,5776158809,212,9.4,5776126267,56,Left,5776158807,141,88.9,5776158805,140,70.9,5776158803,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530251,554,1,2,68,17,6597wqy6gmpv3zjx7rp8cdj46,0,12.7,7.9,2025-06-21T01:03:27.919Z,2025-06-21T01:03:30Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776126389,213,6.05,5776126391,1,,5776126381,56,Back,5776126379,157,,5776126387,212,28.9,5776126383,140,39.5,5776126385,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530255,555,5,2,68,19,6597wqy6gmpv3zjx7rp8cdj46,0,35.2,-1.5,2025-06-21T01:03:29.650Z,2025-06-21T01:41:28Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776126515,233,574,5776126399,347,,5776126397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530265,574,5,2,68,19,83cpn99fh7ulkwe8nezy8a3mx,1,64.8,101.5,2025-06-21T01:03:29.650Z,2025-06-21T01:41:28Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776126507,233,555,5776126455,347,,5776126453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530293,575,1,2,68,25,83cpn99fh7ulkwe8nezy8a3mx,1,74.6,100.0,2025-06-21T01:03:36.170Z,2025-06-21T01:03:37Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776126579,212,6.7,5776126571,107,,5776126577,141,92.0,5776126581,213,4.39,5776126573,56,Left,5776126575,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530299,576,1,2,68,26,83cpn99fh7ulkwe8nezy8a3mx,1,72.6,92.0,2025-06-21T01:03:37.018Z,2025-06-21T01:03:38Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776126615,213,0.77,5776126613,212,2.0,5776126611,141,94.1,5776126609,140,74.0,5776126607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530303,577,1,2,68,28,83cpn99fh7ulkwe8nezy8a3mx,1,74.0,94.1,2025-06-21T01:03:38.450Z,2025-06-21T01:03:39Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776126625,56,Left,5776126627,140,71.3,5776126631,212,3.6,5776126629,141,90.9,5776126633,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530309,578,1,2,68,29,83cpn99fh7ulkwe8nezy8a3mx,1,71.3,90.9,2025-06-21T01:03:39.706Z,2025-06-21T01:28:05Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776126661,140,61.4,5776126663,141,71.0,5776126659,56,Center,5776126665,212,17.1,5776126667,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530327,579,1,2,68,32,83cpn99fh7ulkwe8nezy8a3mx,1,57.7,64.4,2025-06-21T01:03:42.762Z,2025-06-21T01:03:48Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776126773,213,5.16,5776126771,212,14.6,5776126765,56,Center,5776126769,141,45.1,5776126767,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530343,580,1,2,68,37,83cpn99fh7ulkwe8nezy8a3mx,1,65.5,34.1,2025-06-21T01:03:48.002Z,2025-06-21T01:03:53Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776126859,213,4.92,5776126851,56,Right,5776126857,212,17.7,5776126855,141,8.6,5776126853,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530345,581,1,2,68,43,83cpn99fh7ulkwe8nezy8a3mx,1,71.9,7.4,2025-06-21T01:03:53.643Z,2025-06-21T01:03:57Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776126877,213,2.10,5776126869,56,Center,5776126875,212,25.5,5776126873,141,39.7,5776126871,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530357,582,1,2,68,47,83cpn99fh7ulkwe8nezy8a3mx,1,59.9,41.9,2025-06-21T01:03:57.521Z,2025-06-21T01:03:59Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776126939,140,70.0,5776126941,141,70.5,5776126943,212,22.2,5776126937,56,Center,5776126945,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530373,583,1,2,68,49,83cpn99fh7ulkwe8nezy8a3mx,1,66.4,82.1,2025-06-21T01:03:59.770Z,2025-06-21T01:04:03Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776127029,56,Left,5776127035,212,21.2,5776127031,140,86.4,5776127033,141,86.7,5776127037,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530377,584,1,2,68,52,83cpn99fh7ulkwe8nezy8a3mx,0,95.9,87.9,2025-06-21T01:04:03.377Z,2025-06-21T01:04:05Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776127085,233,556,5776127083,236,,5776127061,141,81.8,5776127059,140,96.5,5776127055,155,,5776127053,2,,5776127089,286,,5776127057,56,Left,5776127063,212,4.2,5776127065,213,,,,,,,,,,,,4.86,,,,,,,,,,
2823530383,556,12,2,68,53,6597wqy6gmpv3zjx7rp8cdj46,1,4.4,18.3,2025-06-21T01:04:03.477Z,2025-06-21T01:04:06Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776127081,56,Back,5776127103,233,584,5776127079,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530391,557,5,2,68,54,6597wqy6gmpv3zjx7rp8cdj46,0,4.6,-1.2,2025-06-21T01:04:05.209Z,2025-06-21T01:41:29Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776127177,233,585,5776127113,56,Back,5776127115,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530397,585,5,2,68,54,83cpn99fh7ulkwe8nezy8a3mx,1,95.4,101.2,2025-06-21T01:04:05.209Z,2025-06-21T01:41:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776127139,347,,5776127145,233,557,5776127137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530415,586,1,2,68,57,83cpn99fh7ulkwe8nezy8a3mx,1,94.3,100.0,2025-06-21T01:04:07.505Z,2025-06-21T01:04:11Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776127209,56,Left,5776127213,141,87.2,5776127211,140,83.9,5776127215,212,14.5,5776127207,107,,5776127217,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530423,587,1,2,69,0,83cpn99fh7ulkwe8nezy8a3mx,0,84.5,87.6,2025-06-21T01:04:11.194Z,2025-06-21T01:04:12Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776127271,213,4.96,5776127265,140,90.8,5776127259,2,,5776127263,56,Center,5776127261,155,,5776127269,212,26.9,5776127267,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530427,558,12,2,69,2,6597wqy6gmpv3zjx7rp8cdj46,1,6.2,59.3,2025-06-21T01:04:13.221Z,2025-06-21T01:04:15Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776127283,212,6.5,5776127281,141,62.1,5776127285,213,0.30,5776127291,15,,5776127277,56,Back,5776127279,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530437,560,43,2,69,5,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:04:15.742Z,2025-06-21T01:05:00Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776128055,144,12,5776127311,141,57.0,5776127309,140,8.3,5776127323,15,0,5776127315,213,1.13,5776127313,212,4.7,5776127307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530435,588,44,2,69,5,83cpn99fh7ulkwe8nezy8a3mx,1,90.3,51.6,2025-06-21T01:04:16.046Z,2025-06-21T01:28:42Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776127345,233,559,5776127301,286,,5776127299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530433,559,44,2,69,5,6597wqy6gmpv3zjx7rp8cdj46,0,9.7,48.4,2025-06-21T01:04:16.047Z,2025-06-21T01:44:56Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776127295,56,Back,5776127297,285,,5776127341,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530745,605,61,2,69,5,83cpn99fh7ulkwe8nezy8a3mx,1,89.6,47.8,2025-06-21T01:04:16.149Z,2025-06-21T01:28:30Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776129357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530465,561,12,2,69,8,6597wqy6gmpv3zjx7rp8cdj46,1,8.2,58.8,2025-06-21T01:04:18.965Z,2025-06-21T01:04:31Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776127633,167,,5776127471,213,0.95,5776127463,56,Back,5776127465,140,28.4,5776127469,212,36.2,5776127467,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530455,589,61,2,69,8,83cpn99fh7ulkwe8nezy8a3mx,0,89.7,48.5,2025-06-21T01:04:19.352Z,2025-06-21T01:04:19Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776127425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530469,562,5,2,69,12,6597wqy6gmpv3zjx7rp8cdj46,0,25.4,101.8,2025-06-21T01:04:22.458Z,2025-06-21T01:04:32Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776127493,347,,5776127615,233,590,5776127491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530491,590,5,2,69,12,83cpn99fh7ulkwe8nezy8a3mx,1,74.6,-1.8,2025-06-21T01:04:22.458Z,2025-06-21T01:41:29Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776127593,233,562,5776127591,347,,5776127589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530557,591,1,2,69,49,83cpn99fh7ulkwe8nezy8a3mx,1,79.0,0.0,2025-06-21T01:04:59.641Z,2025-06-21T01:08:33Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776128065,212,16.5,5776128063,141,19.0,5776128057,107,,5776128067,213,2.13,5776128061,140,70.7,5776128059,56,Right,5776132057,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530559,592,1,2,69,50,83cpn99fh7ulkwe8nezy8a3mx,1,70.7,19.0,2025-06-21T01:05:00.865Z,2025-06-21T01:08:35Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776128079,213,1.65,5776128071,56,Center,5776128077,212,29.2,5776132095,189,,5776128073,140,68.6,5776128075,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530561,593,1,2,69,51,83cpn99fh7ulkwe8nezy8a3mx,1,68.6,61.8,2025-06-21T01:05:01.896Z,2025-06-21T01:08:41Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776128087,141,85.1,5776128085,140,78.6,5776128083,56,Left,5776128089,212,19.0,5776128091,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530563,594,61,2,69,54,83cpn99fh7ulkwe8nezy8a3mx,0,80.7,84.8,2025-06-21T01:05:05.346Z,2025-06-21T01:08:40Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776128095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530569,564,1,2,69,56,6597wqy6gmpv3zjx7rp8cdj46,0,19.8,17.7,2025-06-21T01:05:07.365Z,2025-06-21T01:46:02Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776128149,212,69.8,5776128141,196,,5776128151,213,0.67,5776128139,155,,5776128147,141,81.5,5776128143,56,Left,5776128153,1,,5776128145,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530571,565,43,2,70,2,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:05:13.021Z,2025-06-21T01:05:16Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5776128157,56,Left,5776128159,286,0,5776128213,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530585,596,59,2,70,2,83cpn99fh7ulkwe8nezy8a3mx,1,32.2,65.1,2025-06-21T01:05:13.305Z,2025-06-21T01:09:57Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776128263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530643,603,1,2,70,3,83cpn99fh7ulkwe8nezy8a3mx,1,24.7,50.9,2025-06-21T01:05:13.767Z,2025-06-21T01:09:56Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776128657,56,Back,5776128665,213,1.31,5776128663,212,7.9,5776128659,140,26.6,5776128661,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530581,595,43,2,70,3,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T01:05:13.938Z,2025-06-21T01:05:37Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776128247,56,Back,5776128245,199,0,5776128253,212,17.5,5776128255,213,1.38,5776128249,140,31.8,5776128251,141,65.3,5776128539,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530587,597,1,2,70,10,83cpn99fh7ulkwe8nezy8a3mx,1,32.8,64.8,2025-06-21T01:05:20.953Z,2025-06-21T01:05:22Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776128271,212,14.1,5776128273,213,5.78,5776128265,56,Back,5776128269,141,54.8,5776128267,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530589,598,1,2,70,11,83cpn99fh7ulkwe8nezy8a3mx,1,44.6,54.8,2025-06-21T01:05:21.896Z,2025-06-21T01:10:08Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776128277,56,Back,5776133657,156,,5776128281,141,64.4,5776128279,140,37.7,5776128283,212,9.8,5776128285,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530591,599,1,2,70,12,83cpn99fh7ulkwe8nezy8a3mx,1,37.6,64.4,2025-06-21T01:05:23.376Z,2025-06-21T01:10:15Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776128289,56,Back,5776128297,213,5.37,5776128291,140,45.5,5776128293,141,48.5,5776128295,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530595,600,1,2,70,17,83cpn99fh7ulkwe8nezy8a3mx,0,51.6,47.0,2025-06-21T01:05:27.707Z,2025-06-21T01:05:28Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776128329,140,74.8,5776128335,213,5.61,5776128333,212,31.2,5776128325,155,,5776128331,141,18.4,5776128327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530597,566,12,2,70,18,6597wqy6gmpv3zjx7rp8cdj46,1,15.4,89.4,2025-06-21T01:05:28.479Z,2025-06-21T01:45:35Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776128369,213,0.02,5776128367,212,12.1,5776183449,15,,5776128363,140,26.9,5776128361,56,Back,5776128365,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530603,601,1,2,70,20,83cpn99fh7ulkwe8nezy8a3mx,1,75.8,18.4,2025-06-21T01:05:31.168Z,2025-06-21T01:05:33Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776128433,213,5.29,5776128429,141,7.6,5776128431,212,8.8,5776128427,140,80.4,5776128425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530605,602,1,2,70,22,83cpn99fh7ulkwe8nezy8a3mx,0,81.7,7.1,2025-06-21T01:05:33.377Z,2025-06-21T01:05:38Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776128443,140,96.4,5776128437,2,,5776128445,141,50.7,5776128447,212,33.4,5776128441,56,Center,5776128451,1,,5776128439,155,,5776128553,233,567,5776128449,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,
2823530619,567,11,2,70,27,6597wqy6gmpv3zjx7rp8cdj46,1,2.6,48.2,2025-06-21T01:05:37.508Z,2025-06-21T01:05:38Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776128537,88,,5776128571,233,602,5776128535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530693,569,1,2,70,47,6597wqy6gmpv3zjx7rp8cdj46,1,10.7,29.2,2025-06-21T01:05:58.366Z,2025-06-21T01:06:06Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776128987,213,6.22,5776128979,56,Center,5776128985,212,54.5,5776128983,141,24.1,5776128977,198,,5776128989,1,,5776128975,157,,5776128981,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
