id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/16/value
2807190261,620,10,2,75,40,3cbke8cbou2ms925872vk6dwx,1,8.4,50.2,2025-04-27T14:33:36.670Z,2025-04-27T14:35:17Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685314735,233,786,5685302671,94,,5685302673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190277,621,6,2,75,43,3cbke8cbou2ms925872vk6dwx,0,11.7,50.0,2025-04-27T14:33:39.498Z,2025-04-27T14:53:26Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685302857,56,Back,5685302859,73,,5685302935,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190245,787,6,2,75,43,1c7dv8ays675v9kp6a04sd8pq,1,88.3,50.0,2025-04-27T14:33:39.498Z,2025-04-27T14:53:26Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5685302701,56,Center,5685302703,75,,5685302899,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190749,788,1,2,76,9,1c7dv8ays675v9kp6a04sd8pq,0,99.5,0.5,2025-04-27T14:34:05.531Z,2025-04-27T14:37:07Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5685305635,2,,5685305645,140,94.4,5685305637,6,,5685305651,213,1.76,5685305639,155,,5685305643,56,Center,5685305641,223,,5685305649,212,28.2,5685305647,141,,,,,,,,,,,,,,,,,,,,,,41.2,,,,,,
2807224625,813,44,2,76,10,3cbke8cbou2ms925872vk6dwx,1,9.4,55.1,2025-04-27T14:34:06.069Z,2025-04-27T15:07:13Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685494935,233,811,5685493865,56,Back,5685493867,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195195,811,44,2,76,10,1c7dv8ays675v9kp6a04sd8pq,0,90.6,44.9,2025-04-27T14:34:06.070Z,2025-04-27T15:07:13Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5685494955,233,813,5685330197,286,,5685330193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190771,622,12,2,76,10,3cbke8cbou2ms925872vk6dwx,1,3.0,54.5,2025-04-27T14:34:06.701Z,2025-04-27T15:00:58Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685305819,15,,5685305763,140,18.2,5685305767,141,47.0,5685305773,213,5.97,5685305759,56,Back,5685305771,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807190871,789,1,2,76,12,1c7dv8ays675v9kp6a04sd8pq,1,86.7,44.5,2025-04-27T14:34:08.666Z,2025-04-28T10:10:44Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,1.0,,5685306347,140,81.6,5685306349,141,53.0,5685306351,212,7.9,5685306353,213,2.32,5685306345,56,Center,5688315757,210,13,5688315759,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807740949,938,13,2,76,13,1c7dv8ays675v9kp6a04sd8pq,1,79.9,55.2,2025-04-27T14:34:09.069Z,2025-04-28T10:10:44Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5688315581,25,,5688315683,84,,5688315583,20,,5688315687,103,8.3,5688315587,153,,5688315569,56,Center,5688315763,154,,5688315761,29,,5688315697,230,5688315693,146,5688315765,55,5688315689,328,5688315695,147,5688315567,18,5688315685,102,41.3,5688315699,231,50.2,,,,,,99.0,789,46.2,,94.5,,
2807190873,814,16,2,76,14,3cbke8cbou2ms925872vk6dwx,1,4.3,49.9,2025-04-27T14:34:10.569Z,2025-04-28T10:10:56Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685306369,56,Center,5685308871,25,,5685308895,231,48.2,5688314717,16,,5688315865,280,OWN_GOAL,5685308885,102,47.1,5685308899,374,2025-04-27 15:34:10.298,5688315869,282,1c7dv8ays675v9kp6a04sd8pq,5685308887,103,5688314719,28,5688315871,472,5685308875,80,5685308903,375,5688314715,72,5685308893,230,99.4,5688315867,281,59d5otjevb4zussjofufdg4ph,,,,,,8.2,938,76:14.229,,,,
2807192409,623,1,2,77,22,3cbke8cbou2ms925872vk6dwx,1,50.1,50.0,2025-04-27T14:35:18.550Z,2025-04-27T15:01:41Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5685315055,56,Back,5685497019,189,,5685315071,279,G,5685315059,140,38.4,5685315061,141,49.3,5685315063,212,12.3,5685315069,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192451,624,1,2,77,23,3cbke8cbou2ms925872vk6dwx,1,38.4,49.3,2025-04-27T14:35:19.494Z,2025-04-27T15:01:39Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685315255,141,58.1,5685315249,56,Back,5685315261,213,2.87,5685315251,140,18.2,5685497457,189,,5685315257,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192493,625,1,2,77,24,3cbke8cbou2ms925872vk6dwx,1,18.2,58.1,2025-04-27T14:35:20.614Z,2025-04-27T14:35:22Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5685315559,141,69.6,5685315557,140,22.4,5685315561,212,9.0,5685315555,56,Back,5685315565,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192553,626,1,2,77,26,3cbke8cbou2ms925872vk6dwx,0,22.4,69.6,2025-04-27T14:35:22.680Z,2025-04-27T14:35:25Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685315941,140,77.0,5685315943,141,60.2,5685315947,213,6.17,5685315939,56,Center,5685315951,1,,5685315937,157,,5685315945,212,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192615,791,1,2,77,30,1c7dv8ays675v9kp6a04sd8pq,1,28.5,30.6,2025-04-27T14:35:26.953Z,2025-04-27T14:35:28Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685316297,213,4.26,5685316293,212,10.8,5685316291,141,16.4,5685316289,140,24.0,5685316287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192673,793,1,2,77,33,1c7dv8ays675v9kp6a04sd8pq,0,24.4,14.4,2025-04-27T14:35:29.643Z,2025-04-27T14:35:30Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5685316593,1,,5685316591,213,0.28,5685316585,140,61.4,5685316589,212,40.4,5685316587,141,30.7,5685316581,157,,5685316583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192755,627,1,2,77,36,3cbke8cbou2ms925872vk6dwx,0,28.4,53.6,2025-04-27T14:35:32.615Z,2025-04-27T14:35:33Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685317041,213,0.32,5685317031,3,,5685317033,56,Center,5685317035,140,53.0,5685317039,212,27.2,5685317037,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192835,628,45,2,77,37,3cbke8cbou2ms925872vk6dwx,0,57.4,63.4,2025-04-27T14:35:33.819Z,2025-04-27T14:53:42Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685317349,285,,5685317347,56,Center,5685317389,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192821,794,3,2,77,37,1c7dv8ays675v9kp6a04sd8pq,1,42.6,36.6,2025-04-27T14:35:33.819Z,2025-04-27T14:53:42Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5685317381,233,628,5685317309,286,,5685317307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192905,795,1,2,77,39,1c7dv8ays675v9kp6a04sd8pq,1,43.2,32.7,2025-04-27T14:35:35.387Z,2025-04-27T14:35:38Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5685317711,213,3.67,5685317707,212,10.1,5685317703,141,25.2,5685317697,140,34.9,5685317693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192977,796,1,2,77,41,1c7dv8ays675v9kp6a04sd8pq,1,34.3,19.1,2025-04-27T14:35:38.042Z,2025-04-27T14:35:41Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685318079,212,24.2,5685318077,141,7.3,5685318081,213,5.94,5685318073,56,Right,5685318075,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807192987,797,3,2,77,44,1c7dv8ays675v9kp6a04sd8pq,0,61.0,6.8,2025-04-27T14:35:40.922Z,2025-04-27T14:35:44Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685318137,56,Right,5685318139,286,,5685318393,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193005,629,7,2,77,44,3cbke8cbou2ms925872vk6dwx,1,39.0,93.2,2025-04-27T14:35:40.923Z,2025-04-27T14:35:45Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685318347,233,797,5685318273,285,,5685318265,167,,5685318269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193105,630,5,2,77,46,3cbke8cbou2ms925872vk6dwx,0,33.8,101.4,2025-04-27T14:35:42.123Z,2025-04-27T15:07:05Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685318771,347,,5685318769,56,Back,5685318857,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193013,798,5,2,77,46,1c7dv8ays675v9kp6a04sd8pq,1,66.2,-1.4,2025-04-27T14:35:42.123Z,2025-04-27T15:07:05Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685318299,347,,5685318297,56,Right,5685318803,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193157,801,1,2,77,50,1c7dv8ays675v9kp6a04sd8pq,1,67.4,0.0,2025-04-27T14:35:46.410Z,2025-04-27T14:35:54Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5685319909,107,,5685319919,1,,5685319081,56,Center,5685319083,140,81.6,5685319087,212,21.9,5685319085,141,21.5,5685319089,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193163,802,61,2,77,52,1c7dv8ays675v9kp6a04sd8pq,0,81.6,21.5,2025-04-27T14:35:48.443Z,2025-04-27T15:02:05Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685319125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193223,633,5,2,77,53,3cbke8cbou2ms925872vk6dwx,1,-1.2,66.0,2025-04-27T14:35:49.339Z,2025-04-27T15:07:05Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685319513,233,803,5685319453,56,Back,5685319457,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193175,803,5,2,77,53,1c7dv8ays675v9kp6a04sd8pq,0,101.2,34.0,2025-04-27T14:35:49.339Z,2025-04-27T14:35:54Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685319193,56,Center,5685319535,233,633,5685319197,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193745,634,1,2,78,8,3cbke8cbou2ms925872vk6dwx,0,5.0,37.6,2025-04-27T14:36:05.048Z,2025-04-27T14:36:10Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5685322313,56,Center,5685322311,124,,5685322319,212,67.6,5685322317,141,35.5,5685322323,1,,5685322321,213,6.26,5685322327,74,,5685322315,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193739,804,44,2,78,12,1c7dv8ays675v9kp6a04sd8pq,1,31.4,63.4,2025-04-27T14:36:08.852Z,2025-04-27T15:07:13Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685322551,233,635,5685322281,56,Back,5685322283,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193749,635,44,2,78,12,3cbke8cbou2ms925872vk6dwx,0,68.6,36.6,2025-04-27T14:36:08.853Z,2025-04-27T15:07:14Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5685322561,233,804,5685322355,56,Center,5685322357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193775,805,1,2,78,13,1c7dv8ays675v9kp6a04sd8pq,0,32.6,61.5,2025-04-27T14:36:09.291Z,2025-04-27T14:36:10Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685322501,213,0.47,5685322503,1,,5685322489,56,Left,5685322493,140,64.7,5685322497,141,86.6,5685322499,212,37.8,5685322485,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193847,636,1,2,78,15,3cbke8cbou2ms925872vk6dwx,1,45.5,13.1,2025-04-27T14:36:11.463Z,2025-04-27T14:36:13Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685322853,56,Back,5685322857,140,37.5,5685322865,212,9.5,5685322869,213,2.65,5685322861,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807193991,637,1,2,78,17,3cbke8cbou2ms925872vk6dwx,0,37.5,19.7,2025-04-27T14:36:13.239Z,2025-04-27T14:36:18Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685323631,212,45.7,5685323633,213,0.34,5685323625,56,Center,5685323635,1,,5685323623,157,,5685323629,141,41.8,5685323627,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194185,807,1,2,78,25,1c7dv8ays675v9kp6a04sd8pq,0,12.2,34.8,2025-04-27T14:36:21.436Z,2025-04-27T14:36:23Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685324603,1,,5685324601,213,5.58,5685324599,212,37.4,5685324597,141,0.0,5685324591,157,,5685324593,56,Back,5685324595,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194247,638,5,2,78,27,3cbke8cbou2ms925872vk6dwx,1,63.3,101.2,2025-04-27T14:36:23.787Z,2025-04-27T15:07:05Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685324863,56,Left,5685324941,233,808,5685324865,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194195,808,5,2,78,27,1c7dv8ays675v9kp6a04sd8pq,0,36.7,-1.2,2025-04-27T14:36:23.787Z,2025-04-27T15:07:06Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685324647,56,Back,5685324991,233,638,5685324649,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194309,639,1,2,78,29,3cbke8cbou2ms925872vk6dwx,1,67.7,100.0,2025-04-27T14:36:25.493Z,2025-04-27T14:36:27Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685325205,212,17.9,5685325199,56,Left,5685325197,107,,5685325201,140,81.5,5685325203,141,86.5,5685325207,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194377,640,1,2,78,31,3cbke8cbou2ms925872vk6dwx,1,81.5,86.5,2025-04-27T14:36:27.333Z,2025-04-27T14:36:29Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685325563,140,64.9,5685325561,56,Left,5685325567,212,17.5,5685325565,141,88.0,5685325569,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194443,641,1,2,78,33,3cbke8cbou2ms925872vk6dwx,1,64.9,87.5,2025-04-27T14:36:29.414Z,2025-04-27T14:36:31Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685325919,140,53.2,5685325915,56,Center,5685325925,213,3.94,5685325921,141,69.1,5685325923,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194509,642,1,2,78,35,3cbke8cbou2ms925872vk6dwx,1,49.1,61.4,2025-04-27T14:36:31.782Z,2025-04-27T14:36:34Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685326265,141,41.9,5685326269,212,18.5,5685326257,56,Back,5685326259,140,36.8,5685326273,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194567,643,1,2,78,37,3cbke8cbou2ms925872vk6dwx,1,36.8,41.5,2025-04-27T14:36:33.925Z,2025-04-27T14:36:36Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685326585,141,70.6,5685326591,213,1.54,5685326583,140,37.4,5685326581,56,Back,5685326587,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194611,644,1,2,78,40,3cbke8cbou2ms925872vk6dwx,1,37.7,73.0,2025-04-27T14:36:36.374Z,2025-04-27T14:36:39Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685326861,213,0.28,5685326853,56,Left,5685326859,212,30.6,5685326857,141,85.3,5685326855,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194633,645,1,2,78,42,3cbke8cbou2ms925872vk6dwx,1,65.7,85.3,2025-04-27T14:36:39.061Z,2025-04-27T14:36:40Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685327013,213,1.77,5685327011,212,7.0,5685327007,140,64.4,5685327009,141,95.4,5685327005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194689,646,1,2,78,44,3cbke8cbou2ms925872vk6dwx,1,64.4,95.4,2025-04-27T14:36:40.534Z,2025-04-27T14:36:43Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685327305,213,5.63,5685327303,212,18.6,5685327301,141,78.7,5685327299,140,78.4,5685327297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194785,647,1,2,78,46,3cbke8cbou2ms925872vk6dwx,1,78.4,78.7,2025-04-27T14:36:42.886Z,2025-04-27T15:02:22Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5685327889,213,4.28,5685327885,141,61.1,5685327887,212,13.2,5685327883,140,73.1,5685327881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194937,648,1,2,78,51,3cbke8cbou2ms925872vk6dwx,1,71.9,50.3,2025-04-27T14:36:47.542Z,2025-04-27T14:36:51Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685328725,213,5.12,5685328723,212,30.0,5685328721,141,9.7,5685328715,56,Right,5685328719,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194951,649,1,2,78,55,3cbke8cbou2ms925872vk6dwx,0,89.5,8.3,2025-04-27T14:36:51.320Z,2025-04-27T14:36:53Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5685328797,141,12.9,5685328799,212,3.7,5685328793,56,Right,5685328965,286,,5685328953,236,,5685328795,140,91.3,5685328805,213,1.03,5685328957,233,809,5685328789,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194961,809,12,2,78,55,1c7dv8ays675v9kp6a04sd8pq,1,8.1,83.0,2025-04-27T14:36:51.420Z,2025-04-27T14:36:53Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5685328999,233,649,5685328827,56,Back,5685328825,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195003,650,6,2,78,56,3cbke8cbou2ms925872vk6dwx,1,91.6,15.4,2025-04-27T14:36:52.681Z,2025-04-27T14:53:26Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5685329353,233,810,5685329309,75,,5685329307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807194989,810,6,2,78,56,1c7dv8ays675v9kp6a04sd8pq,0,8.4,84.6,2025-04-27T14:36:52.681Z,2025-04-27T14:36:57Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5685329017,73,,5685329015,56,Back,5685329401,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195809,651,1,2,79,27,3cbke8cbou2ms925872vk6dwx,0,99.5,0.5,2025-04-27T14:37:24.008Z,2025-04-27T14:37:25Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685333447,140,93.1,5685333449,141,40.6,5685333443,223,,5685333441,155,,5685333453,213,1.81,5685333439,6,,5685333451,212,28.1,5685333437,2,,5685333445,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2807195933,812,12,2,79,31,1c7dv8ays675v9kp6a04sd8pq,1,9.8,71.7,2025-04-27T14:37:27.579Z,2025-04-27T14:37:31Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685334141,213,1.60,5685334129,140,9.4,5685334127,56,Back,5685334131,141,91.4,5685334135,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195909,652,1,2,79,32,3cbke8cbou2ms925872vk6dwx,0,94.9,11.7,2025-04-27T14:37:28.215Z,2025-04-27T14:37:31Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685333985,141,54.2,5685333989,213,1.51,5685333987,212,28.9,5685333977,2,,5685333983,140,96.5,5685333981,56,Center,5685333979,155,,5685334219,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195941,813,11,2,79,34,1c7dv8ays675v9kp6a04sd8pq,1,3.0,51.8,2025-04-27T14:37:30.970Z,2025-04-27T14:37:32Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685334169,88,,5685334167,56,Back,5685334275,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196199,814,1,2,79,40,1c7dv8ays675v9kp6a04sd8pq,1,10.4,43.4,2025-04-27T14:37:36.076Z,2025-04-27T14:37:41Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685335589,213,5.39,5685335587,212,25.6,5685335571,123,,5685335583,141,14.1,5685335579,140,25.7,5685335575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196233,815,1,2,79,45,1c7dv8ays675v9kp6a04sd8pq,1,46.7,12.0,2025-04-27T14:37:41.226Z,2025-04-27T14:37:42Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5685335763,140,41.2,5685335761,56,Back,5685335769,213,2.16,5685335765,141,24.6,5685335767,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196313,816,1,2,79,46,1c7dv8ays675v9kp6a04sd8pq,1,41.2,24.6,2025-04-27T14:37:42.603Z,2025-04-27T14:37:44Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5685336117,56,Back,5685336119,140,37.0,5685336125,213,4.39,5685336123,212,14.1,5685336121,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196369,817,1,2,79,48,1c7dv8ays675v9kp6a04sd8pq,1,37.1,10.1,2025-04-27T14:37:44.764Z,2025-04-27T14:37:47Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5685336423,140,23.6,5685336421,56,Back,5685336427,212,18.0,5685336425,141,26.5,5685336429,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196411,818,1,2,79,50,1c7dv8ays675v9kp6a04sd8pq,1,22.2,29.2,2025-04-27T14:37:46.923Z,2025-04-27T14:37:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685336707,212,14.9,5685336709,213,1.72,5685336703,140,20.1,5685336701,56,Back,5685336705,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196581,819,1,2,79,53,1c7dv8ays675v9kp6a04sd8pq,1,20.1,50.9,2025-04-27T14:37:49.227Z,2025-04-27T14:37:55Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685337679,212,23.4,5685337677,141,39.2,5685337681,213,5.94,5685337673,56,Back,5685337675,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196651,820,1,2,79,58,1c7dv8ays675v9kp6a04sd8pq,0,54.1,54.9,2025-04-27T14:37:55.068Z,2025-04-27T14:37:58Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5685338085,213,6.06,5685338087,1,,5685338083,212,42.3,5685338077,56,Center,5685338081,141,41.2,5685338079,140,93.4,5685338075,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196933,654,1,2,80,9,3cbke8cbou2ms925872vk6dwx,1,10.5,49.9,2025-04-27T14:38:05.880Z,2025-04-27T14:38:11Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5685339643,123,,5685339647,140,8.5,5685339649,141,73.6,5685339653,213,1.70,5685339651,212,16.3,5685339645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197003,655,1,2,80,15,3cbke8cbou2ms925872vk6dwx,1,12.8,65.8,2025-04-27T14:38:11.094Z,2025-04-27T14:38:14Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685340041,141,28.3,5685340049,213,4.77,5685340037,140,14.1,5685340045,212,25.5,5685340035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197061,656,1,2,80,18,3cbke8cbou2ms925872vk6dwx,1,15.5,27.4,2025-04-27T14:38:14.182Z,2025-04-27T14:38:16Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685340351,140,32.0,5685340353,141,6.8,5685340359,213,5.60,5685340357,212,22.3,5685340349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
