id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value
2822514013,493,1,2,49,13,8eab5wbcnttsiosd1o8c71gmk,1,86.1,60.8,2025-06-14T12:11:50.739Z,2025-06-14T12:11:58Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,1.0,,5770415263,210,13,5770414993,141,54.8,5770414991,140,81.5,5770414989,56,Center,5770414995,212,6.3,5770414997,213,3.84,5770415265,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514017,494,13,2,49,15,8eab5wbcnttsiosd1o8c71gmk,1,81.6,53.2,2025-06-14T12:11:52.979Z,2025-06-15T19:09:29Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770415283,328,,5770415013,22,,5770415279,102,53.3,5770415015,18,,5770415287,231,51.8,5770415017,56,Center,5770415285,230,98.2,5770415271,29,,5770415273,154,5770415117,72,5771963359,85,,5770415275,55,493,,,5770415281,103,,,,,,,,,,,,,,,,,,,,,,,59.7
2822514021,360,5,2,49,16,5qxgilg61hlwxzfpdn2nhcayd,1,-1.2,46.4,2025-06-14T12:11:54.043Z,2025-06-14T12:16:38Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5770415037,346,,5770415043,233,495,5770415035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514023,495,5,2,49,16,8eab5wbcnttsiosd1o8c71gmk,0,101.2,53.6,2025-06-14T12:11:54.043Z,2025-06-14T12:16:38Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770415051,233,360,5770415039,56,Center,5770415041,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514169,361,1,2,49,45,5qxgilg61hlwxzfpdn2nhcayd,1,4.6,60.5,2025-06-14T12:12:22.676Z,2025-06-14T12:12:28Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770415975,56,Back,5770415981,212,13.1,5770415979,141,41.5,5770415977,140,6.4,5770415987,237,,5770415983,213,4.86,5770415973,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514183,362,1,2,49,50,5qxgilg61hlwxzfpdn2nhcayd,1,11.4,36.4,2025-06-14T12:12:28.076Z,2025-06-14T12:12:30Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5770416055,56,Center,5770416057,140,64.7,5770416059,141,54.9,5770416063,213,0.22,5770416061,212,57.4,5770416065,1,,5770416053,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514185,363,61,2,49,53,5qxgilg61hlwxzfpdn2nhcayd,0,64.7,54.9,2025-06-14T12:12:30.371Z,2025-06-14T12:12:30Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5770416073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514225,498,61,2,50,0,8eab5wbcnttsiosd1o8c71gmk,0,64.9,76.3,2025-06-14T12:12:37.858Z,2025-06-14T12:12:37Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770416293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514237,364,43,2,50,1,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:12:38.867Z,2025-06-14T12:17:50Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770429377,144,61,5770416357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514299,366,1,2,50,6,5qxgilg61hlwxzfpdn2nhcayd,1,60.4,26.7,2025-06-14T12:12:44.235Z,2025-06-14T12:12:47Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770416667,213,5.20,5770416663,141,8.8,5770416659,56,Right,5770416665,212,13.8,5770416661,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514321,367,1,2,50,10,5qxgilg61hlwxzfpdn2nhcayd,1,68.8,8.8,2025-06-14T12:12:47.771Z,2025-06-14T12:12:51Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5770416769,140,70.9,5770416773,212,3.4,5770416767,56,Right,5770416775,213,5.41,5770416771,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514335,368,1,2,50,13,5qxgilg61hlwxzfpdn2nhcayd,1,67.8,15.8,2025-06-14T12:12:51.227Z,2025-06-14T12:12:53Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5770416853,213,1.54,5770416845,56,Center,5770416847,140,68.1,5770416851,212,11.4,5770416849,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514343,369,61,2,50,16,5qxgilg61hlwxzfpdn2nhcayd,1,68.1,32.5,2025-06-14T12:12:53.333Z,2025-06-14T12:12:53Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5770416893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514369,370,1,2,50,17,5qxgilg61hlwxzfpdn2nhcayd,1,65.9,38.3,2025-06-14T12:12:55.020Z,2025-06-14T12:12:57Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770417033,141,41.5,5770417029,56,Center,5770417031,140,70.1,5770417035,212,4.9,5770417037,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514391,371,1,2,50,19,5qxgilg61hlwxzfpdn2nhcayd,1,71.5,51.9,2025-06-14T12:12:56.980Z,2025-06-14T12:12:59Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5770417133,213,0.65,5770417129,141,63.9,5770417127,140,81.8,5770417125,56,Center,5770417131,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514419,372,1,2,50,21,5qxgilg61hlwxzfpdn2nhcayd,1,80.6,69.3,2025-06-14T12:12:59.044Z,2025-06-14T12:13:02Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5770417295,213,1.67,5770417291,141,92.1,5770417287,56,Left,5770417289,140,79.1,5770417293,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514427,373,1,2,50,25,5qxgilg61hlwxzfpdn2nhcayd,0,79.9,95.3,2025-06-14T12:13:02.541Z,2025-06-15T20:05:33Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770417335,213,5.33,5772680211,72,,5770417361,236,,5770417329,140,83.6,5772680209,224,,5770417333,212,6.7,5770417331,141,87.3,5770417323,2,,5770417367,286,5770417325,155,5770417363,233,499,5770417327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514429,499,12,2,50,25,8eab5wbcnttsiosd1o8c71gmk,1,13.1,7.6,2025-06-14T12:13:02.641Z,2025-06-14T12:13:03Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5770417337,185,,5770417339,56,Back,5770417373,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514439,374,5,2,50,26,5qxgilg61hlwxzfpdn2nhcayd,1,84.1,102.0,2025-06-14T12:13:04.075Z,2025-06-14T12:16:38Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770417419,233,500,5770417393,347,,5770417391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514443,500,5,2,50,26,8eab5wbcnttsiosd1o8c71gmk,0,15.9,-2.0,2025-06-14T12:13:04.075Z,2025-06-14T12:16:39Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5770417413,56,Back,5770417415,347,,5770417429,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514481,375,1,2,50,29,5qxgilg61hlwxzfpdn2nhcayd,1,79.4,100.0,2025-06-14T12:13:06.548Z,2025-06-14T12:13:09Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770417585,212,17.6,5770417581,140,65.1,5770417587,213,3.69,5770417577,107,,5770417583,141,88.3,5770417579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514553,376,1,2,50,32,5qxgilg61hlwxzfpdn2nhcayd,1,65.2,82.7,2025-06-14T12:13:09.556Z,2025-06-14T12:13:16Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770417945,212,33.9,5770417947,213,4.41,5770417949,1,,5770417939,140,55.5,5770417935,56,Center,5770417943,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514563,377,1,2,50,39,5qxgilg61hlwxzfpdn2nhcayd,1,55.5,32.8,2025-06-14T12:13:16.324Z,2025-06-14T12:18:34Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770417973,56,Right,5770417975,140,57.9,5770417981,213,4.85,5770417979,212,18.9,5770417977,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514571,378,1,2,50,40,5qxgilg61hlwxzfpdn2nhcayd,0,57.9,5.2,2025-06-14T12:13:17.444Z,2025-06-14T12:18:36Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770418029,213,0.28,5770418027,212,3.7,5770418023,140,61.3,5770418025,141,6.7,5770418021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514569,501,61,2,50,40,8eab5wbcnttsiosd1o8c71gmk,1,39.5,97.4,2025-06-14T12:13:17.650Z,2025-06-14T12:13:17Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770418013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514587,379,5,2,50,40,5qxgilg61hlwxzfpdn2nhcayd,1,60.8,-1.6,2025-06-14T12:13:18.322Z,2025-06-14T12:16:39Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770418121,233,502,5770418117,56,Right,5770418119,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514579,502,5,2,50,40,8eab5wbcnttsiosd1o8c71gmk,0,39.2,101.6,2025-06-14T12:13:18.322Z,2025-06-14T12:13:21Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770418061,347,,5770418059,56,Back,5770418127,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514617,380,1,2,50,46,5qxgilg61hlwxzfpdn2nhcayd,1,60.9,0.0,2025-06-14T12:13:23.612Z,2025-06-14T12:13:24Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770418271,140,58.5,5770418275,212,7.2,5770418273,141,7.9,5770418269,56,Right,5770418267,107,,5770418277,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514631,382,1,2,50,48,5qxgilg61hlwxzfpdn2nhcayd,0,61.0,5.9,2025-06-14T12:13:26.124Z,2025-06-14T12:13:26Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770418323,56,Right,5770418331,213,0.57,5770418327,141,16.2,5770418329,212,13.1,5770418321,155,,5770418325,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514661,503,1,2,50,50,8eab5wbcnttsiosd1o8c71gmk,1,24.4,85.3,2025-06-14T12:13:27.458Z,2025-06-14T12:13:29Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5770418443,141,84.8,5770418447,213,6.24,5770418441,140,32.4,5770418437,3,,5770418439,56,Back,5770418445,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514647,383,83,2,50,51,5qxgilg61hlwxzfpdn2nhcayd,0,69.9,21.3,2025-06-14T12:13:29.084Z,2025-06-14T12:19:43Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770418463,399,c1f7vp2u7fndbs1q67yhze1hw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514691,384,43,2,50,51,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:13:29.084Z,2025-06-14T12:19:41Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5770418955,399,c1f7vp2u7fndbs1q67yhze1hw,5770432799,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514725,505,50,2,50,52,8eab5wbcnttsiosd1o8c71gmk,1,32.8,80.5,2025-06-14T12:13:30.130Z,2025-06-15T21:13:29Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5770418817,56,Back,5772813817,233,720,5772813821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822922739,720,7,2,50,52,5qxgilg61hlwxzfpdn2nhcayd,0,67.2,19.5,2025-06-14T12:13:30.131Z,2025-06-15T21:13:29Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5772686113,56,Right,5772686119,178,,5772686117,384,,5772813813,233,505,5772686115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514733,506,4,2,50,59,8eab5wbcnttsiosd1o8c71gmk,1,51.6,96.3,2025-06-14T12:13:36.963Z,2025-06-14T12:26:22Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770418911,233,385,5770418869,13,,5770418873,152,,5770418871,56,Left,5770418875,265,,5770418877,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514723,385,4,2,50,59,5qxgilg61hlwxzfpdn2nhcayd,0,48.4,3.7,2025-06-14T12:13:36.964Z,2025-06-14T12:26:22Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770418887,285,,5770418879,13,,5770418883,152,,5770418941,233,506,5770418885,265,,5770418881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514893,507,1,2,51,19,8eab5wbcnttsiosd1o8c71gmk,1,44.3,96.8,2025-06-14T12:13:56.402Z,2025-06-14T12:13:57Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5770419689,5,,5770419691,152,,5770419695,140,44.5,5770419701,213,4.78,5770419699,212,3.3,5770419697,141,92.0,5770419693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514921,508,1,2,51,19,8eab5wbcnttsiosd1o8c71gmk,1,44.5,92.0,2025-06-14T12:13:57.298Z,2025-06-14T12:14:00Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770419833,141,97.8,5770419829,56,Back,5770419831,140,41.2,5770419835,212,5.2,5770419837,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514931,509,1,2,51,22,8eab5wbcnttsiosd1o8c71gmk,1,31.3,96.3,2025-06-14T12:14:00.195Z,2025-06-14T12:14:01Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5770419901,140,24.9,5770419905,212,6.9,5770419899,56,Back,5770419903,141,98.3,5770419907,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514941,510,1,2,51,23,8eab5wbcnttsiosd1o8c71gmk,1,24.9,98.3,2025-06-14T12:14:01.202Z,2025-06-14T12:14:02Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5770419957,56,Back,5770419963,212,12.0,5770419959,140,35.7,5770419965,213,5.95,5770419961,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514955,511,1,2,51,24,8eab5wbcnttsiosd1o8c71gmk,1,37.6,91.7,2025-06-14T12:14:02.130Z,2025-06-14T12:14:03Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770420005,212,7.9,5770420001,140,33.7,5770420007,213,4.17,5770420003,141,81.7,5770419999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514961,512,1,2,51,25,8eab5wbcnttsiosd1o8c71gmk,1,35.6,79.4,2025-06-14T12:14:03.154Z,2025-06-14T12:14:04Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5770420039,141,85.9,5770420037,140,54.5,5770420041,212,20.3,5770420035,56,Left,5770420043,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514965,513,1,2,51,26,8eab5wbcnttsiosd1o8c71gmk,0,54.5,85.9,2025-06-14T12:14:04.242Z,2025-06-14T12:14:06Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5770420061,140,43.0,5770420107,156,,5770420065,212,12.1,5770420063,141,84.5,5770420059,56,Back,5770420067,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514983,386,8,2,51,29,5qxgilg61hlwxzfpdn2nhcayd,1,55.1,19.2,2025-06-14T12:14:06.868Z,2025-06-15T20:14:29Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5772695103,384,,5770420193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515581,408,3,2,51,30,5qxgilg61hlwxzfpdn2nhcayd,0,64.5,21.7,2025-06-14T12:14:07.781Z,2025-06-15T20:14:51Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770423995,233,514,5770423983,56,Center,5772695689,465,,5770423985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822514995,514,7,2,51,30,8eab5wbcnttsiosd1o8c71gmk,0,35.5,78.3,2025-06-14T12:14:07.782Z,2025-06-15T20:14:55Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5772695771,389,,5770420261,56,Back,5770423989,233,408,5770423609,285,,5772695769,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515013,388,1,2,51,32,5qxgilg61hlwxzfpdn2nhcayd,1,46.6,26.2,2025-06-14T12:14:09.796Z,2025-06-14T12:14:11Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770420345,212,7.0,5770420341,140,43.3,5770420339,56,Back,5770420347,213,2.09,5770420343,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515025,389,1,2,51,34,5qxgilg61hlwxzfpdn2nhcayd,1,43.5,36.7,2025-06-14T12:14:11.804Z,2025-06-14T12:14:12Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770420395,140,55.4,5770420401,213,0.30,5770420399,212,13.1,5770420397,141,42.4,5770420393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515029,390,1,2,51,35,5qxgilg61hlwxzfpdn2nhcayd,1,55.4,42.4,2025-06-14T12:14:12.460Z,2025-06-14T12:14:14Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770420423,141,29.8,5770420447,156,,5770420421,140,42.3,5770420419,56,Back,5770420425,212,16.2,5770420427,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515093,391,1,2,51,37,5qxgilg61hlwxzfpdn2nhcayd,1,42.5,19.4,2025-06-14T12:14:14.692Z,2025-06-14T12:14:19Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770420753,213,5.11,5770420745,56,Back,5770420749,141,7.1,5770420751,212,9.1,5770420747,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515139,392,1,2,51,42,5qxgilg61hlwxzfpdn2nhcayd,1,66.7,9.1,2025-06-14T12:14:19.804Z,2025-06-14T12:14:24Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770421061,213,5.42,5770421053,56,Right,5770421055,140,69.2,5770421057,141,4.6,5770421059,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515149,393,1,2,51,47,5qxgilg61hlwxzfpdn2nhcayd,0,86.7,3.7,2025-06-14T12:14:24.861Z,2025-06-15T20:15:34Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5772696901,345,,5770421123,213,1.48,5772696793,20,,5770421113,155,,5770421115,56,Left,5770421237,1,,5770421111,2,,5772696791,224,,5770421119,141,5770421117,140,5770421121,212,60.9,,,,92.9,92.2,,,,,,,,,,,,,,,,,,,,,,,,,
2822515197,516,1,2,51,53,8eab5wbcnttsiosd1o8c71gmk,1,6.9,7.7,2025-06-14T12:14:30.562Z,2025-06-14T12:14:33Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5770421407,212,20.5,5770421409,213,6.23,5770421403,140,26.4,5770421405,141,6.2,5770421401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515187,394,83,2,51,55,5qxgilg61hlwxzfpdn2nhcayd,0,59.1,82.7,2025-06-14T12:14:33.188Z,2025-06-14T12:14:40Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5770421675,399,c1f7vp2u7fndbs1q67yhze1hw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515203,517,3,2,51,56,8eab5wbcnttsiosd1o8c71gmk,0,35.4,8.7,2025-06-14T12:14:33.779Z,2025-06-15T21:13:30Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5772698775,464,,5770421421,56,Back,5772813845,286,,5772813841,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515201,395,7,2,51,56,5qxgilg61hlwxzfpdn2nhcayd,1,64.6,91.3,2025-06-14T12:14:33.780Z,2025-06-15T21:13:30Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5772698901,178,,5772813833,233,517,5772698687,285,,5772698899,384,,5772698685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515241,397,1,2,51,59,5qxgilg61hlwxzfpdn2nhcayd,1,69.9,85.1,2025-06-14T12:14:37.300Z,2025-06-14T12:14:39Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770421631,141,70.2,5770421635,213,3.56,5770421633,212,25.1,5770421627,56,Back,5770421629,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515267,398,1,2,52,3,5qxgilg61hlwxzfpdn2nhcayd,1,46.8,58.1,2025-06-14T12:14:40.876Z,2025-06-14T12:14:44Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770421795,140,53.2,5770421793,56,Center,5770421797,141,37.0,5770421801,213,5.15,5770421799,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515275,399,1,2,52,6,5qxgilg61hlwxzfpdn2nhcayd,1,53.8,34.9,2025-06-14T12:14:43.701Z,2025-06-14T12:14:44Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770421819,56,Right,5770421825,212,21.6,5770421821,140,57.9,5770421827,213,4.91,5770421823,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515295,400,1,2,52,7,5qxgilg61hlwxzfpdn2nhcayd,1,57.9,3.7,2025-06-14T12:14:44.765Z,2025-06-14T12:14:46Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770421923,212,19.1,5770421917,56,Back,5770421925,213,2.22,5770421919,140,47.0,5770421921,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515331,401,1,2,52,9,5qxgilg61hlwxzfpdn2nhcayd,1,47.5,30.7,2025-06-14T12:14:46.909Z,2025-06-14T12:14:54Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770422147,212,19.8,5770422149,213,1.34,5770422141,56,Center,5770422145,141,59.0,5770422143,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515349,402,1,2,52,17,5qxgilg61hlwxzfpdn2nhcayd,1,57.8,73.6,2025-06-14T12:14:54.645Z,2025-06-14T12:14:57Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770422267,56,Back,5770422273,212,23.5,5770422269,140,46.3,5770422275,213,4.17,5770422271,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515381,403,1,2,52,19,5qxgilg61hlwxzfpdn2nhcayd,1,46.8,44.0,2025-06-14T12:14:57.005Z,2025-06-14T12:15:01Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770422433,140,66.6,5770422435,141,39.5,5770422431,56,Center,5770422439,213,6.14,5770422437,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822515383,404,4,2,52,23,5qxgilg61hlwxzfpdn2nhcayd,1,64.7,36.8,2025-06-14T12:15:00.546Z,2025-06-14T12:15:04Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5770422485,286,,5770422481,152,,5770422499,233,518,5770422477,13,,5770422483,265,,5770422479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
