id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2808765351,486,5,2,48,54,7efqk7uh63928il0yffxijnv7,1,-1.1,35.4,2025-05-02T16:10:06.505Z,2025-05-02T17:04:13Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694212187,233,500,5694212179,346,,5694212177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765143,500,5,2,48,54,5qxgilg61hlwxzfpdn2nhcayd,0,101.1,64.6,2025-05-02T16:10:06.505Z,2025-05-02T17:04:13Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694210987,346,,5694212191,233,486,5694210985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765403,487,27,2,49,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-02T16:10:11.796Z,2025-05-02T17:04:12Z,,,,,5694212593,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765421,501,27,2,49,0,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:10:11.796Z,2025-05-02T16:10:53Z,,,,,5694212583,41,Injury,5694212587,233,487,5694212585,53,7pnmkd2s7cca2p00x7ny98st1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765623,488,43,2,50,9,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-02T16:11:21.691Z,2025-05-02T16:11:57Z,,,,,5694214803,144,28,5694213753,233,502,5694213707,55,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765795,489,28,2,50,40,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-02T16:11:52.691Z,2025-05-02T17:04:12Z,,,,,5694333193,233,502,5694214849,55,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765625,502,28,2,50,40,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:11:52.691Z,2025-05-02T17:04:12Z,,,,,5694213735,55,501,5694215045,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765765,503,18,2,50,43,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:11:55.448Z,2025-05-02T16:11:56Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5694214701,59,3,5694214697,41,,5694214699,44,Defender,5694214723,55,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765769,504,19,2,50,43,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:11:55.449Z,2025-05-02T16:11:56Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694214713,292,4,5694214717,44,Defender,5694214719,55,503,5694214709,145,5,5694214715,293,5,5694214711,59,5,5694214705,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766169,518,40,2,50,45,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:11:57.443Z,2025-05-02T16:13:12Z,,,,,5694217011,30,"5auce3x81f1kwok1aq7m4o2y1, 2fj3f2zy80nbu8p3ryblmioes, 1utcfk5giq7ghp8b2z3u9b27d, 5nhh1n77us1h2z5wvx7mt2gpg, e7cov36din7hwsjxovwr5smlm, eexcxuea18xbokvkko1erdffu, 2kbiramhoa1b8k51wtfk5raei, 818ngmk0u0iqzv4j93yj97aad, 2shgmz0kct6m0wphe28gq04ix, 49br3gmn71y8pd5wqkfkvrbah, amdo0gvq5yaascwon92mhyaga, czl632fkj2mhbgu4jie3bug9h, btxgorlt1vhb8f0yt5jvvwg5x, 5k1kwehh9ck6nlqugcurw1yi1, 7b39qc7x5gi1c8qaznmygdnmx, db7sgfeo2hgb5e2s0fa4ue044, 5ghh71ix7lnta7fz3mp0w0zpx, f2ab1zbzm717i2z80l869obqi, d7fbq3piag375ujo9q9njqq6s",5694217015,59,"1, 30, 4, 19, 5, 15, 7, 66, 8, 10, 18, 9, 17, 64, 11, 21, 12, 2, 16",5694217023,319,,5694217021,194,eexcxuea18xbokvkko1erdffu,5694217019,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5694217017,130,8,5694217013,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765885,490,1,2,50,58,7efqk7uh63928il0yffxijnv7,1,3.7,61.2,2025-05-02T16:12:09.954Z,2025-05-02T16:12:13Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694215389,212,6.4,5694215387,141,52.5,5694215383,56,Back,5694215381,124,,5694215393,213,5.10,5694215385,140,6.0,5694215397,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765899,491,1,2,51,1,7efqk7uh63928il0yffxijnv7,1,8.6,53.4,2025-05-02T16:12:12.978Z,2025-05-02T16:12:15Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5694215467,140,50.9,5694215473,213,0.36,5694215463,157,,5694215471,212,47.5,5694215475,1,,5694215469,141,78.1,5694215465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765901,492,1,2,51,4,7efqk7uh63928il0yffxijnv7,1,49.0,80.2,2025-05-02T16:12:15.834Z,2025-05-02T16:16:37Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694215483,140,39.3,5694215487,212,12.1,5694215479,3,,5694215489,213,3.71,5694215485,141,70.6,5694215493,156,,5694215481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765913,493,1,2,51,5,7efqk7uh63928il0yffxijnv7,0,36.6,72.7,2025-05-02T16:12:17.163Z,2025-05-02T16:12:18Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694215541,3,,5694215545,140,38.8,5694215547,141,84.2,5694215543,56,Back,5694215551,213,1.28,5694215549,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765921,505,1,2,51,7,5qxgilg61hlwxzfpdn2nhcayd,0,55.8,11.1,2025-05-02T16:12:18.906Z,2025-05-02T16:12:19Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694215593,233,494,5694215581,141,13.7,5694215597,286,,5694215585,213,0.70,5694215577,56,Right,5694215579,140,57.8,5694215583,212,2.7,5694215591,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765919,494,74,2,51,7,7efqk7uh63928il0yffxijnv7,1,37.4,83.5,2025-05-02T16:12:18.907Z,2025-05-02T16:12:20Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694215573,56,Back,5694215575,285,,5694215603,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765933,506,1,2,51,8,5qxgilg61hlwxzfpdn2nhcayd,1,57.6,16.1,2025-05-02T16:12:20.122Z,2025-05-02T16:12:21Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694215655,140,67.0,5694215659,212,10.8,5694215657,141,9.5,5694215661,213,5.86,5694215653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765955,508,1,2,51,14,5qxgilg61hlwxzfpdn2nhcayd,1,90.1,5.5,2025-05-02T16:12:26.074Z,2025-05-02T16:12:27Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694215817,56,Right,5694215825,213,2.99,5694215819,140,76.7,5694215821,141,8.6,5694215823,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765961,509,1,2,51,16,5qxgilg61hlwxzfpdn2nhcayd,0,76.7,8.6,2025-05-02T16:12:27.738Z,2025-05-02T16:12:28Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694215841,141,16.5,5694215837,56,Right,5694215845,213,2.75,5694215843,212,14.0,5694215839,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765971,496,1,2,51,17,7efqk7uh63928il0yffxijnv7,0,34.1,65.8,2025-05-02T16:12:29.706Z,2025-05-02T16:12:31Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694215917,286,,5694215913,233,510,5694215877,56,Back,5694215879,140,34.0,5694215883,212,4.2,5694215881,141,59.6,5694215885,213,4.69,5694215911,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808765975,510,74,2,51,17,5qxgilg61hlwxzfpdn2nhcayd,1,63.5,31.8,2025-05-02T16:12:29.707Z,2025-05-02T17:02:44Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694215939,233,496,5694215905,285,,5694215903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766003,497,1,2,51,20,7efqk7uh63928il0yffxijnv7,1,30.4,64.6,2025-05-02T16:12:31.859Z,2025-05-02T16:12:34Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694216085,213,4.93,5694216075,56,Back,5694216077,140,34.0,5694216083,212,17.5,5694216079,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766005,498,61,2,51,22,7efqk7uh63928il0yffxijnv7,1,26.5,30.4,2025-05-02T16:12:34.730Z,2025-05-02T16:12:35Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694216089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766029,499,1,2,51,23,7efqk7uh63928il0yffxijnv7,1,25.9,26.5,2025-05-02T16:12:35.458Z,2025-05-02T16:12:37Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694216207,140,31.4,5694216213,213,5.31,5694216205,56,Back,5694216211,212,10.3,5694216209,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766045,500,1,2,51,25,7efqk7uh63928il0yffxijnv7,0,39.0,5.6,2025-05-02T16:12:37.467Z,2025-05-02T16:12:39Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694216299,140,60.3,5694216305,213,0.16,5694216301,141,11.0,5694216303,212,22.7,5694216297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766079,512,1,2,51,29,5qxgilg61hlwxzfpdn2nhcayd,1,38.8,90.5,2025-05-02T16:12:41.018Z,2025-05-02T16:12:44Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694216471,56,Back,5694216475,141,70.9,5694216479,213,3.65,5694216477,212,27.4,5694216473,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766087,513,1,2,51,32,5qxgilg61hlwxzfpdn2nhcayd,1,14.3,70.8,2025-05-02T16:12:44.460Z,2025-05-02T16:12:45Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694216523,213,0.51,5694216515,56,Back,5694216511,157,,5694216517,140,45.5,5694216519,141,97.7,5694216525,1,,5694216521,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766101,514,1,2,51,34,5qxgilg61hlwxzfpdn2nhcayd,1,45.5,97.7,2025-05-02T16:12:45.770Z,2025-05-02T16:17:10Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694216609,140,40.7,5694216611,141,94.2,5694216615,213,3.58,5694216613,212,5.6,5694216607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766123,515,1,2,51,37,5qxgilg61hlwxzfpdn2nhcayd,1,47.3,90.6,2025-05-02T16:12:49.402Z,2025-05-02T16:12:51Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694216713,141,80.9,5694216717,213,6.00,5694216709,56,Left,5694216715,212,23.4,5694216711,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766127,516,61,2,51,40,5qxgilg61hlwxzfpdn2nhcayd,0,65.0,79.0,2025-05-02T16:12:51.754Z,2025-05-02T16:12:52Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694216729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766143,501,4,2,51,41,7efqk7uh63928il0yffxijnv7,1,39.2,25.8,2025-05-02T16:12:53.497Z,2025-05-02T17:02:26Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694218785,233,517,5694216811,13,,5694216815,56,Back,5694216817,152,,5694216813,295,,5694216819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766145,517,4,2,51,41,5qxgilg61hlwxzfpdn2nhcayd,0,60.8,74.2,2025-05-02T16:12:53.498Z,2025-05-02T17:02:26Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694218807,233,501,5694216855,13,,5694216857,295,,5694218773,285,,5694216861,152,,5694216859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766229,502,1,2,51,59,7efqk7uh63928il0yffxijnv7,1,44.0,26.2,2025-05-02T16:13:11.027Z,2025-05-02T16:13:16Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694217317,5,,5694217321,56,Back,5694217319,152,,5694217325,141,46.3,5694217327,212,19.3,5694217323,140,31.0,5694217329,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766245,503,1,2,52,4,7efqk7uh63928il0yffxijnv7,1,31.2,41.3,2025-05-02T16:13:16.338Z,2025-05-02T16:13:19Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694217413,140,28.3,5694217417,212,17.9,5694217419,213,4.54,5694217415,141,15.3,5694217411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766277,504,1,2,52,7,7efqk7uh63928il0yffxijnv7,1,34.7,8.5,2025-05-02T16:13:19.530Z,2025-05-02T16:13:25Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694217599,56,Right,5694217607,213,6.20,5694217603,141,5.5,5694217601,140,58.9,5694217605,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766281,505,3,2,52,13,7efqk7uh63928il0yffxijnv7,0,71.3,9.8,2025-05-02T16:13:25.330Z,2025-05-02T17:02:34Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694217827,233,519,5694217633,286,,5694217631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766305,519,7,2,52,13,5qxgilg61hlwxzfpdn2nhcayd,1,28.7,90.2,2025-05-02T16:13:25.331Z,2025-05-02T17:02:34Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694217823,233,505,5694217761,56,Back,5694217763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766311,520,61,2,52,17,5qxgilg61hlwxzfpdn2nhcayd,1,36.8,88.7,2025-05-02T16:13:28.842Z,2025-05-02T16:20:15Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694217791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766313,506,83,2,52,17,7efqk7uh63928il0yffxijnv7,0,69.9,9.5,2025-05-02T16:13:29.343Z,2025-05-02T16:21:54Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694233031,399,5nhh1n77us1h2z5wvx7mt2gpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768793,599,1,2,52,18,5qxgilg61hlwxzfpdn2nhcayd,1,30.1,88.9,2025-05-02T16:13:30.421Z,2025-05-02T16:21:18Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694233957,141,95.7,5694233961,213,0.49,5694233953,140,38.3,5694233949,56,Back,5694233959,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768797,600,1,2,52,20,5qxgilg61hlwxzfpdn2nhcayd,1,38.5,95.5,2025-05-02T16:13:32.516Z,2025-05-02T16:21:52Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694234869,56,Back,5694234875,212,13.7,5694234871,140,25.5,5694234873,141,95.5,5694234877,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766321,521,61,2,52,21,5qxgilg61hlwxzfpdn2nhcayd,0,34.5,98.3,2025-05-02T16:13:33.690Z,2025-05-02T16:21:55Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694217853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766333,507,5,2,52,22,7efqk7uh63928il0yffxijnv7,1,64.0,-1.4,2025-05-02T16:13:34.114Z,2025-05-02T16:13:36Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694217911,56,Right,5694217915,233,522,5694217913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766323,522,5,2,52,22,5qxgilg61hlwxzfpdn2nhcayd,0,36.0,101.4,2025-05-02T16:13:34.114Z,2025-05-02T17:04:14Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694217859,56,Back,5694217861,347,,5694217929,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766347,508,1,2,52,26,7efqk7uh63928il0yffxijnv7,0,62.9,0.0,2025-05-02T16:13:38.594Z,2025-05-02T16:13:39Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694217999,107,,5694218005,141,10.0,5694218001,56,Right,5694218003,140,70.4,5694218007,212,11.1,5694218009,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766363,524,1,2,52,29,5qxgilg61hlwxzfpdn2nhcayd,1,21.8,83.2,2025-05-02T16:13:41.306Z,2025-05-02T16:13:43Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694218123,141,83.2,5694218127,213,0.00,5694218119,56,Back,5694218125,212,16.4,5694218121,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766371,509,45,2,52,31,7efqk7uh63928il0yffxijnv7,0,52.4,29.2,2025-05-02T16:13:43.594Z,2025-05-02T17:02:41Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694218161,285,,5694218257,233,525,5694218159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766377,525,3,2,52,31,5qxgilg61hlwxzfpdn2nhcayd,1,47.6,70.8,2025-05-02T16:13:43.594Z,2025-05-02T17:02:41Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694218223,286,,5694218237,233,509,5694218219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766385,526,1,2,52,33,5qxgilg61hlwxzfpdn2nhcayd,0,53.5,75.7,2025-05-02T16:13:45.642Z,2025-05-02T16:13:46Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694218291,141,83.3,5694218295,212,12.6,5694218287,140,64.4,5694218285,56,Left,5694218297,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766393,510,61,2,52,36,7efqk7uh63928il0yffxijnv7,1,36.9,21.2,2025-05-02T16:13:47.931Z,2025-05-02T16:22:25Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694218343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766425,512,1,2,52,37,7efqk7uh63928il0yffxijnv7,1,40.2,8.9,2025-05-02T16:13:49.394Z,2025-05-02T16:13:51Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694218469,140,44.7,5694218475,213,0.61,5694218471,141,13.8,5694218473,212,5.8,5694218467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766443,513,1,2,52,39,7efqk7uh63928il0yffxijnv7,1,44.8,12.0,2025-05-02T16:13:51.162Z,2025-05-02T16:13:54Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694218573,140,48.3,5694218577,212,5.6,5694218579,213,0.85,5694218575,141,18.2,5694218571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766463,514,1,2,52,42,7efqk7uh63928il0yffxijnv7,1,40.7,28.0,2025-05-02T16:13:54.114Z,2025-05-02T16:13:57Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694218717,141,16.7,5694218713,56,Back,5694218721,213,3.76,5694218719,212,13.3,5694218715,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766479,515,1,2,52,46,7efqk7uh63928il0yffxijnv7,1,36.8,21.8,2025-05-02T16:13:57.858Z,2025-05-02T16:14:00Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694218839,212,4.5,5694218837,141,16.1,5694218833,56,Back,5694218835,140,38.9,5694218841,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766485,516,1,2,52,48,7efqk7uh63928il0yffxijnv7,1,37.0,21.5,2025-05-02T16:14:00.122Z,2025-05-02T16:14:01Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694218893,141,35.2,5694218897,213,1.90,5694218889,56,Back,5694218895,212,9.8,5694218891,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766509,517,1,2,52,50,7efqk7uh63928il0yffxijnv7,1,34.3,36.3,2025-05-02T16:14:01.786Z,2025-05-02T16:14:05Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694219013,56,Back,5694219017,141,50.3,5694219019,212,13.3,5694219021,213,2.35,5694219015,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766521,518,1,2,52,53,7efqk7uh63928il0yffxijnv7,1,27.9,65.5,2025-05-02T16:14:05.138Z,2025-05-02T16:14:09Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694219083,212,25.1,5694219079,140,47.1,5694219077,56,Back,5694219085,213,0.64,5694219081,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766547,519,1,2,52,58,7efqk7uh63928il0yffxijnv7,1,52.8,90.3,2025-05-02T16:14:09.738Z,2025-05-02T16:14:13Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694219221,56,Back,5694219225,141,76.7,5694219229,213,3.99,5694219227,212,12.3,5694219223,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766579,520,1,2,53,2,7efqk7uh63928il0yffxijnv7,1,51.8,75.6,2025-05-02T16:14:13.835Z,2025-05-02T16:14:20Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694219429,213,5.02,5694219423,140,65.6,5694219427,212,47.2,5694219425,141,9.5,5694219419,196,,5694219421,56,Right,5694219431,1,,5694219417,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766593,521,1,2,53,8,7efqk7uh63928il0yffxijnv7,0,73.2,31.6,2025-05-02T16:14:20.316Z,2025-05-02T16:14:23Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694219531,56,Center,5694219535,141,56.0,5694219529,155,,5694219539,213,0.70,5694219537,212,25.6,5694219533,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766587,528,44,2,53,10,5qxgilg61hlwxzfpdn2nhcayd,1,11.0,42.1,2025-05-02T16:14:22.042Z,2025-05-02T17:04:06Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694219511,285,,5694219509,56,Back,5694219579,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766595,522,44,2,53,10,7efqk7uh63928il0yffxijnv7,0,89.0,57.9,2025-05-02T16:14:22.043Z,2025-05-02T17:04:07Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694219603,233,528,5694219547,56,Center,5694219549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766597,529,12,2,53,10,5qxgilg61hlwxzfpdn2nhcayd,1,10.3,48.5,2025-05-02T16:14:22.250Z,2025-05-02T16:14:24Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694219553,56,Back,5694219561,213,6.07,5694219557,141,41.8,5694219559,212,21.7,5694219555,140,30.5,5694219563,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766619,530,44,2,53,12,5qxgilg61hlwxzfpdn2nhcayd,1,23.0,39.2,2025-05-02T16:14:23.761Z,2025-05-02T17:04:07Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694219663,285,,5694219661,56,Back,5694219971,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766611,523,44,2,53,12,7efqk7uh63928il0yffxijnv7,0,77.0,60.8,2025-05-02T16:14:23.762Z,2025-05-02T17:04:07Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694219645,286,,5694219641,56,Center,5694219979,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
