id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822568785,584,50,2,68,37,duspptyvnr5kpx2iko5gerhnz,1,16.8,92.4,2025-06-14T17:29:42.540Z,2025-06-14T17:29:46Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5770720231,56,Back,5770720247,233,562,5770720233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568787,562,7,2,68,37,3ptum5fjcgw51mqui0gu6uuf4,0,83.2,7.6,2025-06-14T17:29:42.541Z,2025-06-14T17:29:45Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770720241,233,584,5770720239,286,,5770720237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568791,585,1,2,68,38,duspptyvnr5kpx2iko5gerhnz,1,15.5,86.0,2025-06-14T17:29:43.500Z,2025-06-14T17:29:44Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770720259,140,23.1,5770720263,212,8.0,5770720257,56,Back,5770720261,141,87.2,5770720265,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568795,586,43,2,68,39,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-14T17:29:44.334Z,2025-06-14T17:37:08Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770730403,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568801,587,1,2,68,39,duspptyvnr5kpx2iko5gerhnz,1,24.4,87.8,2025-06-14T17:29:44.498Z,2025-06-14T17:37:10Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770720319,140,27.7,5770720321,141,77.9,5770720317,56,Back,5770720323,212,7.6,5770720325,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568805,588,61,2,68,39,duspptyvnr5kpx2iko5gerhnz,0,27.7,77.9,2025-06-14T17:29:44.676Z,2025-06-14T17:37:22Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770720333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568811,564,1,2,68,41,3ptum5fjcgw51mqui0gu6uuf4,1,67.9,20.3,2025-06-14T17:29:45.968Z,2025-06-14T17:29:47Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5770720349,140,68.5,5770720355,213,1.51,5770720347,56,Center,5770720353,212,11.1,5770720351,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568819,565,1,2,68,42,3ptum5fjcgw51mqui0gu6uuf4,0,68.5,36.6,2025-06-14T17:29:46.994Z,2025-06-14T17:29:49Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770720403,213,0.66,5770720439,286,,5770720397,140,72.2,5770720401,212,4.9,5770720395,56,Center,5770720435,233,589,5770720399,141,41.0,5770720433,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568823,589,74,2,68,42,duspptyvnr5kpx2iko5gerhnz,1,29.5,66.7,2025-06-14T17:29:46.995Z,2025-06-14T17:48:32Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770720441,233,565,5770720415,285,,5770720413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568833,566,1,2,68,45,3ptum5fjcgw51mqui0gu6uuf4,0,67.0,40.3,2025-06-14T17:29:49.888Z,2025-06-14T17:29:50Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770720489,212,5.3,5770720485,140,71.9,5770720487,141,38.2,5770720483,56,Center,5770720491,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568901,593,61,2,68,46,duspptyvnr5kpx2iko5gerhnz,1,25.8,66.4,2025-06-14T17:29:50.932Z,2025-06-14T17:38:15Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770732075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568845,567,3,2,68,47,3ptum5fjcgw51mqui0gu6uuf4,0,71.8,37.8,2025-06-14T17:29:51.824Z,2025-06-14T18:05:46Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770720633,233,590,5770720529,56,Center,5770720531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568855,590,7,2,68,47,duspptyvnr5kpx2iko5gerhnz,1,28.2,62.2,2025-06-14T17:29:51.825Z,2025-06-14T18:05:46Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770720583,233,567,5770720575,56,Back,5770720577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568861,591,1,2,68,49,duspptyvnr5kpx2iko5gerhnz,1,29.5,47.0,2025-06-14T17:29:54.253Z,2025-06-14T17:38:51Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770732663,140,20.4,5770732669,213,2.74,5770732667,212,10.4,5770732665,141,53.0,5770720619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568867,592,1,2,68,51,duspptyvnr5kpx2iko5gerhnz,0,22.1,67.2,2025-06-14T17:29:55.947Z,2025-06-14T17:29:56Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770720653,140,47.8,5770720661,1,,5770720657,212,29.1,5770720649,157,,5770720655,141,83.3,5770720659,213,0.39,5770720651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568889,568,1,2,68,52,3ptum5fjcgw51mqui0gu6uuf4,0,53.2,21.8,2025-06-14T17:29:57.328Z,2025-06-14T17:30:01Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770720793,141,22.4,5770720787,3,,5770720789,56,Center,5770720791,140,75.8,5770720797,213,0.02,5770720795,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571501,680,44,2,68,53,duspptyvnr5kpx2iko5gerhnz,1,22.8,81.5,2025-06-14T17:29:58.230Z,2025-06-14T18:05:55Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770735765,285,,5770735767,233,569,5770735763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568893,569,44,2,68,53,3ptum5fjcgw51mqui0gu6uuf4,0,77.2,18.5,2025-06-14T17:29:58.231Z,2025-06-14T18:05:55Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770735771,233,680,5770720801,56,Right,5770720803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568907,594,12,2,68,53,duspptyvnr5kpx2iko5gerhnz,1,21.5,90.4,2025-06-14T17:29:58.540Z,2025-06-14T17:40:14Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770734975,213,0.90,5770734971,141,100.0,5770735053,15,,5770734969,140,27.1,5770734965,167,,5770734973,212,9.5,5770734967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568903,570,5,2,68,56,3ptum5fjcgw51mqui0gu6uuf4,1,81.7,-2.0,2025-06-14T17:30:01.150Z,2025-06-14T18:05:30Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770720835,347,,5770720889,233,595,5770720833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568911,595,5,2,68,56,duspptyvnr5kpx2iko5gerhnz,0,18.3,102.0,2025-06-14T17:30:01.150Z,2025-06-14T17:39:13Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770720853,56,Back,5770720907,233,570,5770720855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568913,571,1,2,68,59,3ptum5fjcgw51mqui0gu6uuf4,1,80.1,0.0,2025-06-14T17:30:04.304Z,2025-06-14T17:30:05Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770720863,141,16.4,5770720867,213,1.99,5770720865,212,13.7,5770720859,56,Right,5770720857,107,,5770720861,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568925,572,1,2,69,0,3ptum5fjcgw51mqui0gu6uuf4,1,74.8,16.4,2025-06-14T17:30:05.407Z,2025-06-14T17:30:08Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5770720975,212,7.6,5770720977,213,4.68,5770720973,141,5.2,5770720971,140,74.6,5770720969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568929,573,1,2,69,5,3ptum5fjcgw51mqui0gu6uuf4,1,71.2,5.2,2025-06-14T17:30:09.968Z,2025-06-14T17:30:10Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770721001,140,79.7,5770721003,141,5.9,5770721007,213,0.05,5770721005,212,8.9,5770720999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568937,574,1,2,69,5,3ptum5fjcgw51mqui0gu6uuf4,1,79.7,5.9,2025-06-14T17:30:10.544Z,2025-06-14T17:30:12Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770721051,141,20.3,5770721053,212,10.0,5770721049,140,78.0,5770721055,213,1.75,5770721047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568941,575,1,2,69,8,3ptum5fjcgw51mqui0gu6uuf4,1,75.1,21.0,2025-06-14T17:30:12.800Z,2025-06-14T17:30:14Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5770721093,56,Center,5770721095,140,78.4,5770721097,141,32.8,5770721099,212,8.7,5770721101,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568943,576,3,2,69,9,3ptum5fjcgw51mqui0gu6uuf4,0,74.5,31.9,2025-06-14T17:30:14.144Z,2025-06-14T18:05:47Z,46ums24te70jl5qclztg8xhwp,C. David,,,5770721115,286,,5770721197,233,596,5770721113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568957,596,7,2,69,9,duspptyvnr5kpx2iko5gerhnz,1,25.5,68.1,2025-06-14T17:30:14.145Z,2025-06-14T18:05:46Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770721183,285,,5770721193,233,576,5770721181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568967,597,1,2,69,12,duspptyvnr5kpx2iko5gerhnz,1,18.7,67.6,2025-06-14T17:30:16.878Z,2025-06-14T17:30:18Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770721251,212,28.8,5770721255,1,,5770721249,141,47.6,5770721247,140,42.9,5770721245,56,Back,5770721243,157,,5770721253,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568973,598,44,2,69,14,duspptyvnr5kpx2iko5gerhnz,1,45.6,48.1,2025-06-14T17:30:18.700Z,2025-06-14T18:05:55Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770721299,233,577,5770721287,56,Back,5770721289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568977,577,44,2,69,14,3ptum5fjcgw51mqui0gu6uuf4,0,54.4,51.9,2025-06-14T17:30:18.701Z,2025-06-14T18:05:56Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770721315,233,598,5770721297,286,,5770721295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568987,599,1,2,69,14,duspptyvnr5kpx2iko5gerhnz,1,43.7,45.5,2025-06-14T17:30:18.780Z,2025-06-14T17:30:21Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770721343,140,64.6,5770721339,168,,5770721337,3,,5770721349,213,5.81,5770721345,141,29.1,5770721347,212,24.6,5770721341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822568991,600,61,2,69,17,duspptyvnr5kpx2iko5gerhnz,0,64.6,29.1,2025-06-14T17:30:21.773Z,2025-06-14T17:30:26Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5770721543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569073,578,5,2,69,19,3ptum5fjcgw51mqui0gu6uuf4,1,29.9,101.2,2025-06-14T17:30:24.673Z,2025-06-14T18:05:30Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770721791,347,,5770721789,56,Back,5770721793,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569003,601,5,2,69,19,duspptyvnr5kpx2iko5gerhnz,0,70.1,-1.2,2025-06-14T17:30:24.673Z,2025-06-14T18:05:30Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5770721433,56,Right,5770721811,233,578,5770721435,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569079,579,1,2,69,33,3ptum5fjcgw51mqui0gu6uuf4,1,34.0,100.0,2025-06-14T17:30:38.184Z,2025-06-14T17:30:39Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770721837,213,4.82,5770721835,212,7.0,5770721829,56,Back,5770721833,141,91.7,5770721827,107,,5770721831,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569081,580,1,2,69,34,3ptum5fjcgw51mqui0gu6uuf4,1,34.7,91.7,2025-06-14T17:30:38.733Z,2025-06-14T17:30:39Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770721841,56,Back,5770721843,140,31.9,5770721845,141,96.9,5770721847,212,4.6,5770721849,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569085,581,1,2,69,34,3ptum5fjcgw51mqui0gu6uuf4,1,31.9,96.9,2025-06-14T17:30:39.561Z,2025-06-14T17:30:40Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770721871,141,89.6,5770721875,213,4.57,5770721867,56,Back,5770721873,212,5.0,5770721869,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569103,582,1,2,69,35,3ptum5fjcgw51mqui0gu6uuf4,1,31.2,89.6,2025-06-14T17:30:39.855Z,2025-06-14T17:30:42Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770721963,140,39.8,5770721965,141,96.9,5770721967,212,10.3,5770721961,56,Back,5770721969,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569111,583,1,2,69,38,3ptum5fjcgw51mqui0gu6uuf4,0,39.7,97.1,2025-06-14T17:30:42.880Z,2025-06-14T17:30:43Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722011,212,6.7,5770722007,140,46.1,5770722013,213,6.25,5770722005,56,Back,5770722009,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569125,602,61,2,69,39,duspptyvnr5kpx2iko5gerhnz,1,52.1,1.9,2025-06-14T17:30:44.380Z,2025-06-14T17:40:52Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770722083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569115,584,5,2,69,40,3ptum5fjcgw51mqui0gu6uuf4,1,49.3,101.7,2025-06-14T17:30:44.864Z,2025-06-14T18:05:31Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722107,233,603,5770722031,347,,5770722029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569127,603,5,2,69,40,duspptyvnr5kpx2iko5gerhnz,0,50.7,-1.7,2025-06-14T17:30:44.864Z,2025-06-14T18:05:31Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770722123,233,584,5770722087,347,,5770722085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569185,585,1,2,69,51,3ptum5fjcgw51mqui0gu6uuf4,1,54.3,100.0,2025-06-14T17:30:56.448Z,2025-06-14T17:30:57Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722381,56,Left,5770722389,213,4.93,5770722379,107,,5770722387,212,9.9,5770722385,141,86.8,5770722383,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569215,586,1,2,69,52,3ptum5fjcgw51mqui0gu6uuf4,1,56.3,86.8,2025-06-14T17:30:57.007Z,2025-06-14T17:31:01Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770722519,141,96.0,5770722515,56,Left,5770722517,140,59.1,5770722521,212,6.9,5770722523,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569217,587,3,2,69,56,3ptum5fjcgw51mqui0gu6uuf4,0,61.8,94.4,2025-06-14T17:31:01.024Z,2025-06-14T17:31:07Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722533,286,,5770722575,233,604,5770722531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569223,604,7,2,69,56,duspptyvnr5kpx2iko5gerhnz,1,38.2,5.6,2025-06-14T17:31:01.025Z,2025-06-14T17:36:44Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770722565,233,587,5770722561,56,Back,5770722563,285,,5770722559,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569221,588,5,2,69,59,3ptum5fjcgw51mqui0gu6uuf4,1,66.0,101.2,2025-06-14T17:31:03.713Z,2025-06-14T18:05:31Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722557,347,,5770722555,56,Left,5770722617,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569241,605,5,2,69,59,duspptyvnr5kpx2iko5gerhnz,0,34.0,-1.2,2025-06-14T17:31:03.713Z,2025-06-14T18:05:31Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770722621,233,588,5770722615,347,,5770722613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569239,589,1,2,70,0,3ptum5fjcgw51mqui0gu6uuf4,0,66.5,100.0,2025-06-14T17:31:05.424Z,2025-06-14T17:31:07Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722603,141,96.5,5770722597,107,,5770722601,140,81.8,5770722607,213,6.06,5770722599,56,Left,5770722605,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569253,606,12,2,70,5,duspptyvnr5kpx2iko5gerhnz,1,16.2,17.6,2025-06-14T17:31:09.868Z,2025-06-14T17:31:13Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770722691,213,0.34,5770722683,56,Back,5770722685,140,32.7,5770722687,141,26.5,5770722689,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569257,607,44,2,70,7,duspptyvnr5kpx2iko5gerhnz,1,41.6,10.4,2025-06-14T17:31:12.111Z,2025-06-14T17:41:41Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770722709,285,,5770722707,56,Back,5770722721,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569245,590,44,2,70,7,3ptum5fjcgw51mqui0gu6uuf4,0,58.4,89.6,2025-06-14T17:31:12.112Z,2025-06-14T17:32:16Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770722639,56,Left,5770722641,286,,5770722729,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569269,608,1,2,70,7,duspptyvnr5kpx2iko5gerhnz,0,35.4,25.0,2025-06-14T17:31:12.180Z,2025-06-14T17:36:46Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770722779,56,Back,5770722785,212,0.2,5770722775,3,,5770722787,213,0.00,5770722777,168,,5770722783,141,25.0,5770722781,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569279,591,1,2,70,10,3ptum5fjcgw51mqui0gu6uuf4,1,44.4,97.2,2025-06-14T17:31:14.784Z,2025-06-14T17:31:17Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770722837,213,4.46,5770722835,212,23.1,5770722829,56,Back,5770722833,141,64.3,5770722831,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569301,592,1,2,70,12,3ptum5fjcgw51mqui0gu6uuf4,1,35.3,58.2,2025-06-14T17:31:17.280Z,2025-06-14T17:31:21Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770722915,141,23.6,5770722917,212,26.1,5770722919,213,5.16,5770722913,140,46.0,5770722911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569303,593,1,2,70,16,3ptum5fjcgw51mqui0gu6uuf4,0,46.0,23.0,2025-06-14T17:31:21.168Z,2025-06-14T17:31:21Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770722935,141,12.8,5770722937,212,25.9,5770722939,213,6.01,5770722931,56,Right,5770722933,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569307,609,8,2,70,19,duspptyvnr5kpx2iko5gerhnz,1,22.8,90.9,2025-06-14T17:31:24.140Z,2025-06-14T17:31:24Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770722957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569311,594,5,2,70,19,3ptum5fjcgw51mqui0gu6uuf4,1,65.1,-1.2,2025-06-14T17:31:24.160Z,2025-06-14T18:05:32Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770722977,347,,5770722975,56,Right,5770723003,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569315,610,5,2,70,19,duspptyvnr5kpx2iko5gerhnz,0,34.9,101.2,2025-06-14T17:31:24.160Z,2025-06-14T18:05:32Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770723001,347,,5770723019,233,594,5770722999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569375,595,1,2,70,29,3ptum5fjcgw51mqui0gu6uuf4,1,66.0,0.0,2025-06-14T17:31:33.856Z,2025-06-14T17:31:38Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770723313,107,,5770723323,213,1.08,5770723319,141,25.2,5770723317,140,75.3,5770723321,212,20.7,5770723315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569377,596,61,2,70,33,3ptum5fjcgw51mqui0gu6uuf4,1,75.3,25.2,2025-06-14T17:31:38.470Z,2025-06-14T17:31:38Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770723329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569401,597,1,2,70,34,3ptum5fjcgw51mqui0gu6uuf4,1,79.2,21.5,2025-06-14T17:31:39.408Z,2025-06-14T17:31:42Z,46ums24te70jl5qclztg8xhwp,C. David,,,5770723431,140,95.1,5770723435,212,16.8,5770723437,213,6.15,5770723429,56,Right,5770723433,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569407,598,1,2,70,38,3ptum5fjcgw51mqui0gu6uuf4,1,95.6,18.0,2025-06-14T17:31:42.769Z,2025-06-14T17:31:44Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770723509,140,91.6,5770723507,56,Center,5770723505,155,,5770723513,212,7.4,5770723515,213,2.17,5770723511,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569411,599,3,2,70,39,3ptum5fjcgw51mqui0gu6uuf4,0,91.6,28.0,2025-06-14T17:31:44.224Z,2025-06-14T17:31:49Z,46ums24te70jl5qclztg8xhwp,C. David,,,5770723531,56,Center,5770723589,233,611,5770723533,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569419,611,7,2,70,39,duspptyvnr5kpx2iko5gerhnz,0,8.4,72.0,2025-06-14T17:31:44.225Z,2025-06-14T17:31:49Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770723565,56,Back,5770723583,233,599,5770723567,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822569425,600,15,2,70,42,3ptum5fjcgw51mqui0gu6uuf4,1,85.8,37.2,2025-06-14T17:31:47.313Z,2025-06-14T18:02:00Z,46ums24te70jl5qclztg8xhwp,C. David,,,5770742087,82,,5770723603,56,Center,5770742231,458,,5770742229,103,19,5770742245,233,612,5770756427,17,,5770742237,230,98.8,5770723599,22,,5770742233,146,93.0,5770756429,80,,5770755403,72,,5770756425,121,,5770742227,102,48.1,5770742239,231,47.5,5770742235,147,42.8,,,,,,,,,,,,
