id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2784792995,187,8,1,14,18,ajtb177oqwawkdwbqhldmq6mx,1,57.3,87.1,2025-03-07T18:14:41.494Z,2025-03-07T18:18:54Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562422963,15,,5562412525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793025,188,1,1,14,19,ajtb177oqwawkdwbqhldmq6mx,1,48.0,94.2,2025-03-07T18:14:42.702Z,2025-03-07T18:15:05Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562412651,213,0.03,5562412645,140,57.3,5562412643,56,Left,5562412647,141,94.6,5562412649,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793079,190,1,1,14,20,ajtb177oqwawkdwbqhldmq6mx,1,56.1,83.6,2025-03-07T18:14:43.999Z,2025-03-07T18:15:12Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562412929,56,Left,5562412931,140,69.1,5562412937,213,0.30,5562412933,141,89.9,5562412935,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793081,113,83,1,14,21,8cfkisxf1fkxdqtt6tx1tup48,0,44.5,28.3,2025-03-07T18:14:44.629Z,2025-03-07T18:24:21Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562417265,399,ezbixgm2km8iapnsl57bn4wkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784796317,280,1,1,14,23,ajtb177oqwawkdwbqhldmq6mx,1,55.5,81.5,2025-03-07T18:14:47.228Z,2025-03-07T18:24:19Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562430291,56,Center,5562430299,213,5.96,5562430297,212,12.7,5562430295,141,75.6,5562430293,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793087,191,61,1,14,24,ajtb177oqwawkdwbqhldmq6mx,0,68.4,90.6,2025-03-07T18:14:47.566Z,2025-03-07T18:58:37Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5562412979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793147,115,1,1,14,25,8cfkisxf1fkxdqtt6tx1tup48,1,41.7,30.4,2025-03-07T18:14:49.428Z,2025-03-07T20:17:14Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,1.0,5562413247,140,75.7,5562413245,56,Center,5562419113,23,,5562413253,213,6.14,5562413255,1,,5562413249,141,23.0,5562413251,212,36.1,5562415853,210,16,5562413267,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793489,116,16,1,14,32,8cfkisxf1fkxdqtt6tx1tup48,1,87.5,39.7,2025-03-07T18:14:55.588Z,2025-03-07T20:17:15Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5562415937,214,,5562414875,56,Center,5562414873,17,,5562415941,231,44.4,5562419137,78,,5562415381,72,,5563085035,215,,5562415935,103,7.6,5562415933,102,49.4,5562415385,374,2025-03-07 18:14:54.695,5562415925,29,,5562415389,375,5562415939,230,5562415929,55,5562419135,23,,,,14:31.253,95.9,115,,,,,,
2784793757,192,1,1,15,24,ajtb177oqwawkdwbqhldmq6mx,1,50.1,50.4,2025-03-07T18:15:48.111Z,2025-03-07T18:15:49Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5562416201,56,Back,5562416211,279,G,5562416209,213,2.31,5562416207,212,16.9,5562416205,141,68.8,5562416203,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793769,193,1,1,15,25,ajtb177oqwawkdwbqhldmq6mx,1,39.4,68.8,2025-03-07T18:15:48.886Z,2025-03-07T18:15:50Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562416277,140,59.8,5562416283,212,26.8,5562416285,213,0.65,5562416273,56,Left,5562416281,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793789,194,1,1,15,26,ajtb177oqwawkdwbqhldmq6mx,1,59.8,92.6,2025-03-07T18:15:50.423Z,2025-03-07T18:15:53Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562416383,213,4.17,5562416377,140,54.2,5562416375,56,Center,5562416379,141,78.4,5562416381,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793809,195,1,1,15,30,ajtb177oqwawkdwbqhldmq6mx,1,54.7,78.5,2025-03-07T18:15:53.460Z,2025-03-07T18:15:55Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562416513,140,66.2,5562416515,141,94.8,5562416517,212,16.4,5562416519,213,0.74,5562416511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793823,196,1,1,15,32,ajtb177oqwawkdwbqhldmq6mx,1,66.4,94.5,2025-03-07T18:15:55.566Z,2025-03-07T18:15:58Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562416591,140,48.9,5562416589,56,Back,5562416595,212,18.6,5562416593,141,90.0,5562416597,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793855,197,1,1,15,35,ajtb177oqwawkdwbqhldmq6mx,1,48.9,90.0,2025-03-07T18:15:58.479Z,2025-03-07T18:16:01Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562416745,56,Left,5562416747,140,57.7,5562416753,213,5.92,5562416751,212,9.9,5562416749,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793881,198,1,1,15,37,ajtb177oqwawkdwbqhldmq6mx,1,55.2,63.6,2025-03-07T18:16:01.318Z,2025-03-07T18:16:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562416911,212,19.9,5562416909,141,34.8,5562416913,213,4.53,5562416907,140,51.7,5562416905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793937,199,1,1,15,41,ajtb177oqwawkdwbqhldmq6mx,1,54.7,26.8,2025-03-07T18:16:05.087Z,2025-03-07T18:16:10Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562417171,56,Back,5562417173,140,45.7,5562417175,141,36.7,5562417179,213,2.52,5562417177,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793947,200,1,1,15,46,ajtb177oqwawkdwbqhldmq6mx,0,51.5,37.3,2025-03-07T18:16:10.006Z,2025-03-07T18:58:20Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562417261,213,0.06,5562417251,155,,5562417263,1,,5562417257,141,40.4,5562417259,212,35.8,5562417253,56,Center,5562417255,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784793957,117,12,1,15,50,8cfkisxf1fkxdqtt6tx1tup48,1,23.1,67.6,2025-03-07T18:16:13.779Z,2025-03-07T18:16:14Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562417365,15,,5562417341,140,22.9,5562417339,56,Back,5562417347,213,2.57,5562417343,141,67.8,5562417345,212,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807945,494,15,1,15,53,ajtb177oqwawkdwbqhldmq6mx,1,88.2,37.8,2025-03-07T18:16:16.742Z,2025-03-07T20:31:05Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5562495879,20,,5562495385,22,,5562496491,146,90.8,5562495881,17,,5562496489,458,,5562496485,214,,5562496483,103,10.1,5562495393,56,Center,5562496481,102,49.2,5562496479,78,,5562496525,233,118,5562496487,328,5562496493,147,,,,,,,,,40.8,,,,,,,
2784793987,118,10,1,15,53,8cfkisxf1fkxdqtt6tx1tup48,1,8.4,59.1,2025-03-07T18:16:16.842Z,2025-03-07T21:03:31Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562417515,182,,5562417513,178,,5562417517,56,Back,5562496533,233,494,5562417509,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794087,121,1,1,16,9,8cfkisxf1fkxdqtt6tx1tup48,0,16.0,70.9,2025-03-07T18:16:32.957Z,2025-03-07T18:16:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562418029,141,74.2,5562418031,212,68.5,5562418021,157,,5562418025,56,Center,5562418023,198,,5562418027,140,81.2,5562418035,1,,5562418033,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794103,201,1,1,16,12,ajtb177oqwawkdwbqhldmq6mx,1,25.9,33.6,2025-03-07T18:16:35.806Z,2025-03-07T18:16:37Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562418109,140,35.0,5562418111,141,32.4,5562418105,3,,5562418107,56,Back,5562418113,212,9.6,5562418115,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794107,202,1,1,16,13,ajtb177oqwawkdwbqhldmq6mx,1,35.0,32.4,2025-03-07T18:16:37.309Z,2025-03-07T18:16:38Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562418129,141,26.8,5562418131,212,9.7,5562418133,213,3.54,5562418155,156,,5562418127,140,26.5,5562418123,3,,5562418125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794137,204,1,1,16,16,ajtb177oqwawkdwbqhldmq6mx,0,26.7,23.6,2025-03-07T18:16:40.224Z,2025-03-07T18:16:42Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562418245,157,,5562418261,1,,5562418247,56,Back,5562418375,233,122,5562418373,236,,5562418253,141,19.7,5562418257,212,3.3,5562418379,286,,5562418249,140,28.6,5562418259,213,5.36,,,,,,,,,,,,,,,,,,,,,,,
2784794151,122,74,1,16,16,8cfkisxf1fkxdqtt6tx1tup48,1,80.0,94.8,2025-03-07T18:16:40.225Z,2025-03-07T19:01:10Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5562418323,56,Left,5562418325,285,,5562418401,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794167,205,1,1,16,18,ajtb177oqwawkdwbqhldmq6mx,1,9.5,12.5,2025-03-07T18:16:42.110Z,2025-03-07T18:16:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562418431,56,Back,5562418439,213,1.85,5562418435,141,32.1,5562418433,140,5.8,5562418437,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794199,206,1,1,16,20,ajtb177oqwawkdwbqhldmq6mx,1,5.8,32.1,2025-03-07T18:16:43.470Z,2025-03-07T18:16:49Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5562418579,140,33.9,5562418581,141,8.6,5562418587,1,,5562418575,157,,5562418583,212,33.6,5562418585,213,5.79,5562418577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794201,207,44,1,16,25,ajtb177oqwawkdwbqhldmq6mx,1,32.1,4.8,2025-03-07T18:16:48.866Z,2025-03-07T19:01:19Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5562418679,233,123,5562418591,56,Back,5562418593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794195,123,44,1,16,25,8cfkisxf1fkxdqtt6tx1tup48,0,67.9,95.2,2025-03-07T18:16:48.867Z,2025-03-07T19:01:19Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562418561,286,,5562418705,233,207,5562418559,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794209,208,1,1,16,26,ajtb177oqwawkdwbqhldmq6mx,0,34.7,4.1,2025-03-07T18:16:49.533Z,2025-03-07T18:16:50Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5562418617,3,,5562418627,212,16.2,5562418625,141,0.0,5562418623,140,49.6,5562418621,56,Back,5562418629,213,6.03,5562418619,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794259,124,5,1,16,26,8cfkisxf1fkxdqtt6tx1tup48,1,53.4,101.2,2025-03-07T18:16:49.939Z,2025-03-07T19:00:56Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562418901,233,209,5562418879,347,,5562418877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794215,209,5,1,16,26,ajtb177oqwawkdwbqhldmq6mx,0,46.6,-1.2,2025-03-07T18:16:49.939Z,2025-03-07T19:00:56Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5562418667,347,,5562418665,56,Back,5562418941,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794287,125,1,1,16,31,8cfkisxf1fkxdqtt6tx1tup48,1,51.0,100.0,2025-03-07T18:16:54.756Z,2025-03-07T18:16:57Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562419005,141,89.6,5562419003,140,30.2,5562419007,212,23.4,5562419011,1,,5562419009,213,3.51,5562418999,107,,5562419001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794363,126,1,1,16,33,8cfkisxf1fkxdqtt6tx1tup48,1,29.0,85.0,2025-03-07T18:16:57.275Z,2025-03-07T18:17:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562419401,140,15.6,5562419399,56,Back,5562419407,213,4.19,5562419403,141,49.0,5562419405,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794391,127,1,1,16,41,8cfkisxf1fkxdqtt6tx1tup48,1,17.8,47.6,2025-03-07T18:17:04.755Z,2025-03-07T18:17:07Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562419539,213,5.37,5562419531,141,18.2,5562419529,140,32.5,5562419535,212,25.3,5562419527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794461,128,1,1,16,43,8cfkisxf1fkxdqtt6tx1tup48,1,32.8,17.9,2025-03-07T18:17:07.243Z,2025-03-07T18:17:14Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562419891,140,17.6,5562419889,56,Back,5562419895,212,24.5,5562419893,141,45.2,5562419897,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794493,129,1,1,16,50,8cfkisxf1fkxdqtt6tx1tup48,1,18.4,50.7,2025-03-07T18:17:14.243Z,2025-03-07T18:17:21Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562420109,213,1.72,5562420101,56,Back,5562420105,141,69.4,5562420103,140,16.6,5562420107,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794523,130,1,1,16,57,8cfkisxf1fkxdqtt6tx1tup48,1,34.7,46.7,2025-03-07T18:17:20.956Z,2025-03-07T18:17:25Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562420251,213,4.96,5562420245,140,40.8,5562420243,56,Back,5562420247,141,9.7,5562420249,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794577,131,1,1,17,1,8cfkisxf1fkxdqtt6tx1tup48,1,45.0,6.8,2025-03-07T18:17:24.907Z,2025-03-07T18:17:30Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562420487,141,10.9,5562420483,56,Right,5562420485,140,66.5,5562420489,212,22.7,5562420491,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794599,132,1,1,17,6,8cfkisxf1fkxdqtt6tx1tup48,1,75.8,6.7,2025-03-07T18:17:29.955Z,2025-03-07T18:17:34Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5562420617,141,70.0,5562420613,140,96.4,5562420623,1,,5562420605,2,,5562420607,155,,5562420619,212,48.2,5562420621,213,1.11,5562420609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794615,133,1,1,17,11,8cfkisxf1fkxdqtt6tx1tup48,0,92.8,64.6,2025-03-07T18:17:34.450Z,2025-03-07T18:17:35Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5562420677,213,4.74,5562420675,212,9.0,5562420673,141,51.3,5562420669,56,Center,5562420671,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794609,211,8,1,17,11,ajtb177oqwawkdwbqhldmq6mx,1,7.0,47.6,2025-03-07T18:17:34.974Z,2025-03-07T18:17:40Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562420661,56,Back,5562420821,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794639,213,1,1,17,13,ajtb177oqwawkdwbqhldmq6mx,0,9.7,32.5,2025-03-07T18:17:36.661Z,2025-03-07T18:17:37Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562420775,213,5.65,5562420773,212,18.7,5562420771,141,16.2,5562420767,56,Back,5562420769,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794691,135,1,1,17,16,8cfkisxf1fkxdqtt6tx1tup48,1,88.8,91.4,2025-03-07T18:17:40.362Z,2025-03-07T18:17:44Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562421065,140,72.1,5562421063,56,Left,5562421071,213,3.56,5562421067,141,79.9,5562421069,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794709,136,1,1,17,20,8cfkisxf1fkxdqtt6tx1tup48,0,70.2,77.0,2025-03-07T18:17:44.292Z,2025-03-07T18:17:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562421171,141,0.0,5562421169,140,67.9,5562421177,1,,5562421175,213,4.67,5562421173,212,53.1,5562421165,196,,5562421163,155,,5562421167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794711,137,5,1,17,24,8cfkisxf1fkxdqtt6tx1tup48,0,68.4,-1.0,2025-03-07T18:17:47.470Z,2025-03-07T19:00:57Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562421319,233,214,5562421183,56,Right,5562421185,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794729,214,5,1,17,24,ajtb177oqwawkdwbqhldmq6mx,1,31.6,101.0,2025-03-07T18:17:47.470Z,2025-03-07T19:00:57Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562421293,347,,5562421315,233,137,5562421291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794739,215,1,1,17,27,ajtb177oqwawkdwbqhldmq6mx,1,30.8,100.0,2025-03-07T18:17:51.270Z,2025-03-07T18:17:53Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562421341,56,Back,5562421339,107,,5562421349,213,3.69,5562421347,212,15.1,5562421389,189,,5562421343,140,18.5,5562421345,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794771,216,1,1,17,35,ajtb177oqwawkdwbqhldmq6mx,0,18.5,89.9,2025-03-07T18:17:59.149Z,2025-03-07T18:17:59Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562421575,56,Back,5562421577,140,38.3,5562421579,141,55.5,5562421583,213,5.44,5562421581,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794783,138,8,1,17,37,8cfkisxf1fkxdqtt6tx1tup48,1,53.4,62.1,2025-03-07T18:18:00.685Z,2025-03-07T18:18:00Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562421625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794791,217,3,1,17,38,ajtb177oqwawkdwbqhldmq6mx,0,37.0,57.5,2025-03-07T18:18:02.293Z,2025-03-07T18:18:03Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5562421673,56,Back,5562421675,286,,5562421677,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794807,139,61,1,17,41,8cfkisxf1fkxdqtt6tx1tup48,0,57.9,37.4,2025-03-07T18:18:04.707Z,2025-03-07T18:19:13Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562421757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794817,218,1,1,17,42,ajtb177oqwawkdwbqhldmq6mx,1,38.4,58.4,2025-03-07T18:18:05.606Z,2025-03-07T18:59:43Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562421807,140,26.4,5562421805,56,Back,5562421813,213,2.66,5562421811,212,14.3,5562421809,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794823,219,1,1,17,42,ajtb177oqwawkdwbqhldmq6mx,1,27.2,68.2,2025-03-07T18:18:05.934Z,2025-03-07T18:18:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562421839,140,40.2,5562421841,141,87.2,5562421845,213,0.76,5562421843,212,18.8,5562421837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794851,220,1,1,17,43,ajtb177oqwawkdwbqhldmq6mx,1,40.2,87.2,2025-03-07T18:18:06.934Z,2025-03-07T18:18:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562421981,140,29.5,5562421979,56,Back,5562421983,141,77.0,5562421985,212,13.2,5562421987,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794873,221,1,1,17,46,ajtb177oqwawkdwbqhldmq6mx,1,31.5,73.5,2025-03-07T18:18:09.961Z,2025-03-07T18:18:15Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562422135,213,4.74,5562422133,212,27.3,5562422129,140,32.3,5562422127,56,Back,5562422131,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794885,222,1,1,17,52,ajtb177oqwawkdwbqhldmq6mx,1,53.7,26.1,2025-03-07T18:18:15.573Z,2025-03-07T18:18:18Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562422201,212,13.4,5562422199,141,40.6,5562422195,56,Back,5562422203,213,2.32,5562422197,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794903,223,1,1,17,54,ajtb177oqwawkdwbqhldmq6mx,1,45.4,41.0,2025-03-07T18:18:18.293Z,2025-03-07T18:18:22Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562422307,141,62.3,5562422311,213,1.40,5562422309,212,14.7,5562422303,56,Back,5562422305,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794915,224,1,1,17,59,ajtb177oqwawkdwbqhldmq6mx,1,52.3,59.7,2025-03-07T18:18:22.718Z,2025-03-07T18:18:25Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562422381,141,66.3,5562422383,212,22.4,5562422385,213,0.20,5562422379,140,73.2,5562422377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784794919,225,61,1,18,1,ajtb177oqwawkdwbqhldmq6mx,0,72.9,65.5,2025-03-07T18:18:25.022Z,2025-03-07T18:58:00Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5562422401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784795023,142,2,1,18,19,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,38.3,2025-03-07T18:18:43.027Z,2025-03-07T18:18:52Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562422923,56,Center,5562422901,141,35.4,5562422919,7,abhfq12njxxutqjtb9zvcusyc,5562422899,140,67.0,5562422921,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784795019,226,55,1,18,19,ajtb177oqwawkdwbqhldmq6mx,1,27.1,58.8,2025-03-07T18:18:43.028Z,2025-03-07T19:01:26Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562538405,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784795037,227,1,1,18,33,ajtb177oqwawkdwbqhldmq6mx,1,32.3,65.1,2025-03-07T18:18:56.717Z,2025-03-07T18:18:58Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562423027,141,43.0,5562423023,56,Back,5562423025,140,26.9,5562423019,5,,5562423029,212,16.1,5562423031,213,4.35,5562423021,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784795059,228,1,1,18,34,ajtb177oqwawkdwbqhldmq6mx,1,26.5,43.3,2025-03-07T18:18:57.959Z,2025-03-07T18:19:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562423189,56,Back,5562423191,140,30.0,5562423197,213,4.95,5562423195,212,15.6,5562423193,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784795097,229,1,1,18,38,ajtb177oqwawkdwbqhldmq6mx,1,43.4,28.6,2025-03-07T18:19:02.382Z,2025-03-07T18:19:10Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562423519,56,Back,5562423521,140,38.1,5562423527,213,2.00,5562423525,212,13.5,5562423523,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784795125,230,1,1,18,47,ajtb177oqwawkdwbqhldmq6mx,1,50.2,49.1,2025-03-07T18:19:10.630Z,2025-03-07T18:19:15Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562423675,213,4.86,5562423673,212,10.4,5562423667,56,Center,5562423671,141,34.0,5562423669,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
