id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2745598053,744,1,2,73,56,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2024-11-08T19:31:40.928Z,2024-11-08T20:07:07Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349225185,1,,5349225169,6,,5349225171,155,,5349225167,2,,5349225173,223,,5349225177,140,94.7,5349225181,212,35.1,5349225175,56,Center,5349225183,213,5349225179,141,,,,,,,,,,,,,,,,,1.71,51.6,,,,,,,,,,,,,
2745598067,642,44,2,73,58,6wwwud48qahpwrfxs20334qk5,1,7.4,49.9,2024-11-08T19:31:42.996Z,2024-11-08T19:59:25Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5349225297,56,Back,5349225473,233,745,5349225299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598083,745,44,2,73,58,ajtb177oqwawkdwbqhldmq6mx,0,92.6,50.1,2024-11-08T19:31:42.997Z,2024-11-08T19:59:25Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349225357,56,Center,5349225511,233,642,5349225359,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598079,643,12,2,73,59,6wwwud48qahpwrfxs20334qk5,1,10.9,52.4,2024-11-08T19:31:43.380Z,2024-11-08T19:31:47Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5349225345,141,74.1,5349225341,56,Back,5349225347,212,30.5,5349225349,213,0.51,5349225377,15,,5349225343,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598107,746,1,2,74,1,ajtb177oqwawkdwbqhldmq6mx,0,65.7,16.0,2024-11-08T19:31:45.408Z,2024-11-08T20:07:08Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349225519,141,13.7,5349225521,212,3.6,5349225515,56,Right,5349225517,140,68.8,5349225523,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598153,644,3,2,74,3,6wwwud48qahpwrfxs20334qk5,1,37.4,80.2,2024-11-08T19:31:47.380Z,2024-11-08T19:31:51Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5349225735,286,,5349225813,233,747,5349225733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598147,747,45,2,74,3,ajtb177oqwawkdwbqhldmq6mx,0,62.6,19.8,2024-11-08T19:31:47.380Z,2024-11-08T19:31:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349225715,285,,5349225903,233,644,5349225713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598303,646,1,2,74,8,6wwwud48qahpwrfxs20334qk5,1,61.5,66.1,2024-11-08T19:31:53.044Z,2024-11-08T19:31:55Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5349226519,140,78.2,5349226525,213,0.38,5349226521,141,76.4,5349226517,56,Center,5349226523,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598325,647,2,2,74,11,6wwwud48qahpwrfxs20334qk5,1,81.9,75.4,2024-11-08T19:31:55.404Z,2024-11-08T19:55:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5349226693,141,48.5,5349227115,7,289rctmvd5ppy9zqn98jbe4et,5349227117,56,Center,5349226691,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598487,749,1,2,74,23,ajtb177oqwawkdwbqhldmq6mx,1,9.1,57.0,2024-11-08T19:32:07.800Z,2024-11-08T19:32:09Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349227695,212,28.7,5349227697,213,0.86,5349227691,140,27.0,5349227689,56,Back,5349227737,189,,5349227687,241,,5349227685,5,,5349227693,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598679,750,1,2,74,32,ajtb177oqwawkdwbqhldmq6mx,1,43.1,77.0,2024-11-08T19:32:16.752Z,2024-11-08T19:32:20Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349228735,56,Back,5349228743,213,2.12,5349228737,140,36.9,5349228739,141,92.6,5349228741,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598725,751,1,2,74,37,ajtb177oqwawkdwbqhldmq6mx,1,36.7,89.6,2024-11-08T19:32:21.889Z,2024-11-08T19:32:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349229009,140,31.8,5349229027,1,,5349229013,141,40.7,5349229007,56,Back,5349229017,212,33.6,5349229021,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598823,752,1,2,74,39,ajtb177oqwawkdwbqhldmq6mx,1,31.8,40.7,2024-11-08T19:32:23.313Z,2024-11-08T19:32:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349229597,141,13.2,5349229601,213,5.63,5349229595,140,55.3,5349229593,56,Right,5349229599,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598861,753,1,2,74,44,ajtb177oqwawkdwbqhldmq6mx,1,58.9,30.0,2024-11-08T19:32:29.065Z,2024-11-08T19:32:32Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349229809,212,16.9,5349229811,213,2.71,5349229807,141,40.3,5349229805,140,44.3,5349229803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598921,754,1,2,74,48,ajtb177oqwawkdwbqhldmq6mx,1,47.7,48.5,2024-11-08T19:32:32.713Z,2024-11-08T19:32:37Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349230123,56,Back,5349230131,213,1.98,5349230129,212,21.8,5349230127,141,77.9,5349230125,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598959,755,1,2,74,52,ajtb177oqwawkdwbqhldmq6mx,1,39.4,77.9,2024-11-08T19:32:37.049Z,2024-11-08T19:32:39Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349230325,140,58.0,5349230327,141,95.4,5349230331,213,0.55,5349230329,212,22.9,5349230323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745598997,756,1,2,74,55,ajtb177oqwawkdwbqhldmq6mx,1,58.0,95.4,2024-11-08T19:32:39.345Z,2024-11-08T19:32:41Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349230503,140,39.3,5349230501,56,Back,5349230509,213,3.47,5349230505,141,85.7,5349230507,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599043,757,1,2,74,57,ajtb177oqwawkdwbqhldmq6mx,1,40.5,84.2,2024-11-08T19:32:41.737Z,2024-11-08T19:32:44Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349230765,141,95.0,5349230767,212,19.8,5349230771,213,0.38,5349230761,56,Left,5349230763,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599087,758,1,2,75,0,ajtb177oqwawkdwbqhldmq6mx,1,58.0,95.0,2024-11-08T19:32:44.465Z,2024-11-08T19:32:47Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349230963,212,18.6,5349230959,140,41.1,5349230965,213,3.45,5349230957,56,Back,5349230961,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599131,759,1,2,75,3,ajtb177oqwawkdwbqhldmq6mx,1,41.1,86.6,2024-11-08T19:32:47.361Z,2024-11-08T19:32:50Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349231199,141,60.9,5349231203,213,4.41,5349231195,56,Back,5349231197,140,35.9,5349231201,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599219,760,1,2,75,5,ajtb177oqwawkdwbqhldmq6mx,1,34.7,55.5,2024-11-08T19:32:50.025Z,2024-11-08T19:32:54Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349231655,1,,5349231649,141,9.2,5349231653,213,5.11,5349231651,212,34.2,5349231645,56,Back,5349231647,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599271,761,1,2,75,10,ajtb177oqwawkdwbqhldmq6mx,1,47.4,9.2,2024-11-08T19:32:54.593Z,2024-11-08T19:32:58Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349231901,213,2.02,5349231893,56,Back,5349231895,140,39.2,5349231897,141,35.7,5349231899,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599329,762,1,2,75,13,ajtb177oqwawkdwbqhldmq6mx,1,42.5,37.7,2024-11-08T19:32:58.009Z,2024-11-08T19:33:02Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349232231,1,,5349232229,213,0.87,5349232223,140,73.9,5349232221,56,Left,5349232225,141,95.1,5349232219,155,,5349232227,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599347,763,1,2,75,17,ajtb177oqwawkdwbqhldmq6mx,0,73.9,95.1,2024-11-08T19:33:01.825Z,2024-11-08T19:33:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349232343,140,86.6,5349232349,213,6.03,5349232347,212,13.8,5349232341,56,Left,5349232345,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599393,649,1,2,75,20,6wwwud48qahpwrfxs20334qk5,1,28.7,11.3,2024-11-08T19:33:04.613Z,2024-11-08T19:33:06Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5349232671,213,2.42,5349232667,212,23.4,5349232657,140,12.0,5349232663,141,34.0,5349232653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599433,650,1,2,75,21,6wwwud48qahpwrfxs20334qk5,0,12.0,34.0,2024-11-08T19:33:06.149Z,2024-11-08T19:33:08Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5349232917,213,5.56,5349232909,56,Back,5349232915,212,35.3,5349232911,140,37.1,5349232907,157,,5349232913,141,0.0,5349232919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599447,651,5,2,75,24,6wwwud48qahpwrfxs20334qk5,0,33.1,-1.0,2024-11-08T19:33:08.493Z,2024-11-08T19:48:12Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5349232971,56,Back,5349233843,233,764,5349232973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599597,764,5,2,75,24,ajtb177oqwawkdwbqhldmq6mx,1,66.9,101.0,2024-11-08T19:33:08.493Z,2024-11-08T19:48:12Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349233731,56,Left,5349233733,347,,5349233819,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599665,765,1,2,75,34,ajtb177oqwawkdwbqhldmq6mx,1,68.8,100.0,2024-11-08T19:33:18.889Z,2024-11-08T19:33:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349234141,140,41.1,5349234139,56,Back,5349234137,107,,5349234143,141,90.9,5349234145,212,29.9,5349234147,213,3.38,5349234149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599707,766,1,2,75,38,ajtb177oqwawkdwbqhldmq6mx,1,41.1,90.9,2024-11-08T19:33:23.129Z,2024-11-08T19:33:25Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349234393,141,95.3,5349234395,212,19.1,5349234391,140,59.1,5349234389,56,Left,5349234397,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599747,767,1,2,75,40,ajtb177oqwawkdwbqhldmq6mx,0,59.1,95.3,2024-11-08T19:33:25.097Z,2024-11-08T19:33:27Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349234585,56,Center,5349234593,141,59.4,5349234589,140,86.4,5349234599,213,5.58,5349234603,1,,5349234583,155,,5349234597,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599801,652,1,2,75,46,6wwwud48qahpwrfxs20334qk5,1,15.1,32.2,2024-11-08T19:33:30.557Z,2024-11-08T19:33:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5349234899,140,28.6,5349234905,213,6.08,5349234895,3,,5349234897,56,Back,5349234901,141,28.0,5349234903,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599805,653,50,2,75,47,6wwwud48qahpwrfxs20334qk5,1,25.6,29.7,2024-11-08T19:33:31.485Z,2024-11-08T19:58:58Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5349234935,285,,5349235417,233,768,5349234933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599857,768,7,2,75,47,ajtb177oqwawkdwbqhldmq6mx,1,74.4,70.3,2024-11-08T19:33:31.486Z,2024-11-08T20:06:53Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5349235331,233,653,5349235249,56,Center,5349235251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599869,769,43,2,75,50,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T19:33:34.769Z,2024-11-08T19:33:51Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5349236875,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599897,770,1,2,75,50,ajtb177oqwawkdwbqhldmq6mx,1,74.9,61.4,2024-11-08T19:33:34.954Z,2024-11-08T19:33:37Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5349235463,56,Center,5349235469,212,12.4,5349235471,213,4.06,5349235467,141,46.9,5349235465,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599949,771,1,2,75,52,ajtb177oqwawkdwbqhldmq6mx,1,67.7,46.9,2024-11-08T19:33:36.369Z,2024-11-08T19:33:40Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5349235765,213,5.04,5349235761,141,3.8,5349235757,56,Right,5349235763,212,30.9,5349235759,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745599975,772,1,2,75,56,ajtb177oqwawkdwbqhldmq6mx,1,77.1,3.8,2024-11-08T19:33:40.466Z,2024-11-08T19:33:41Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349235913,213,2.32,5349235907,140,70.0,5349235905,56,Right,5349235911,212,10.9,5349235909,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600049,773,1,2,75,57,ajtb177oqwawkdwbqhldmq6mx,1,70.0,15.5,2024-11-08T19:33:41.497Z,2024-11-08T19:33:45Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5349236293,213,1.11,5349236285,140,76.3,5349236289,141,35.1,5349236291,212,14.9,5349236283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600059,774,61,2,76,0,ajtb177oqwawkdwbqhldmq6mx,0,76.2,26.4,2024-11-08T19:33:45.282Z,2024-11-08T19:33:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349236335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600107,654,1,2,76,3,6wwwud48qahpwrfxs20334qk5,0,5.4,95.0,2024-11-08T19:33:47.913Z,2024-11-08T19:33:50Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5349236629,140,9.3,5349236635,213,0.29,5349236693,236,,5349236637,1,,5349236625,157,,5349236627,56,Back,5349236631,141,96.8,5349236699,286,,5349236695,233,5349236633,212,,,,,,,,,,,,,,,,,775,4.3,,,,,,,,,,,,,
2745600083,775,74,2,76,3,ajtb177oqwawkdwbqhldmq6mx,1,86.0,3.1,2024-11-08T19:33:47.914Z,2024-11-08T19:33:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349236745,233,654,5349236465,56,Right,5349236467,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600153,655,5,2,76,5,6wwwud48qahpwrfxs20334qk5,1,14.0,102.0,2024-11-08T19:33:49.490Z,2024-11-08T19:48:12Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5349236919,56,Back,5349236943,233,776,5349236923,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600121,776,5,2,76,5,ajtb177oqwawkdwbqhldmq6mx,0,86.0,-2.0,2024-11-08T19:33:49.490Z,2024-11-08T19:33:55Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349236719,347,,5349236979,233,655,5349236717,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600585,656,1,2,76,26,6wwwud48qahpwrfxs20334qk5,1,16.6,100.0,2024-11-08T19:34:10.606Z,2024-11-08T19:34:13Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349239175,212,12.6,5349239171,140,25.1,5349239169,56,Back,5349239177,213,5.50,5349239173,141,88.3,5349239167,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600619,657,1,2,76,28,6wwwud48qahpwrfxs20334qk5,1,25.1,88.3,2024-11-08T19:34:13.245Z,2024-11-08T19:34:15Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5349239337,141,93.0,5349239335,140,27.8,5349239341,213,0.85,5349239333,56,Back,5349239339,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600693,658,1,2,76,30,6wwwud48qahpwrfxs20334qk5,1,27.8,93.0,2024-11-08T19:34:14.886Z,2024-11-08T19:34:18Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349239721,140,34.0,5349239725,141,63.7,5349239719,56,Back,5349239727,212,21.0,5349239729,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600699,659,4,2,76,33,6wwwud48qahpwrfxs20334qk5,1,31.2,63.2,2024-11-08T19:34:17.625Z,2024-11-08T19:34:23Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5349239799,13,,5349239803,152,,5349239833,233,777,5349239801,56,Back,5349239837,285,,5349239805,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600685,777,4,2,76,33,ajtb177oqwawkdwbqhldmq6mx,0,68.8,36.8,2024-11-08T19:34:17.626Z,2024-11-08T19:34:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349239753,152,,5349239749,13,,5349239751,56,Center,5349239887,233,659,5349241811,55,778,5349239757,286,,5349239755,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745600901,778,17,2,76,45,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T19:34:29.754Z,2024-11-08T19:34:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5349241765,392,,5349241767,13,243,5349241769,55,777,5349241763,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601129,779,17,2,76,58,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T19:34:42.977Z,2024-11-08T19:34:49Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5349242799,184,,5349242797,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601337,660,1,2,77,7,6wwwud48qahpwrfxs20334qk5,1,33.0,65.2,2024-11-08T19:34:51.534Z,2024-11-08T19:34:54Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5349243391,56,Back,5349243389,152,,5349243387,5,,5349243393,140,39.0,5349243395,141,77.9,5349243397,212,10.7,5349243399,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601429,661,1,2,77,9,6wwwud48qahpwrfxs20334qk5,0,41.8,89.1,2024-11-08T19:34:54.190Z,2024-11-08T19:34:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349243877,213,6.22,5349243869,56,Left,5349243875,212,28.2,5349243871,140,68.6,5349243873,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601435,780,8,2,77,14,ajtb177oqwawkdwbqhldmq6mx,1,30.0,7.3,2024-11-08T19:34:58.668Z,2024-11-08T19:34:58Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349243903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601531,662,5,2,77,14,6wwwud48qahpwrfxs20334qk5,1,63.8,101.2,2024-11-08T19:34:59.166Z,2024-11-08T19:48:13Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349244481,56,Left,5349244483,347,,5349244571,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601461,781,5,2,77,14,ajtb177oqwawkdwbqhldmq6mx,0,36.2,-1.2,2024-11-08T19:34:59.166Z,2024-11-08T19:48:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349244045,347,,5349244043,56,Back,5349244673,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601685,663,1,2,77,19,6wwwud48qahpwrfxs20334qk5,1,65.8,100.0,2024-11-08T19:35:03.582Z,2024-11-08T19:35:09Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349245261,56,Left,5349245265,141,85.4,5349245267,212,14.2,5349245269,213,5.42,5349245263,140,74.6,5349245259,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601645,782,83,2,77,24,ajtb177oqwawkdwbqhldmq6mx,0,23.8,10.9,2024-11-08T19:35:08.402Z,2024-11-08T19:35:10Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349245393,399,2zt1yrfv8m2mhpo720n0uydck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601697,664,1,2,77,25,6wwwud48qahpwrfxs20334qk5,1,74.6,85.4,2024-11-08T19:35:09.702Z,2024-11-08T19:35:11Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5349245357,212,6.2,5349245349,140,72.8,5349245353,141,76.7,5349245345,56,Center,5349245361,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601719,665,1,2,77,26,6wwwud48qahpwrfxs20334qk5,1,66.5,74.4,2024-11-08T19:35:10.830Z,2024-11-08T19:35:11Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5349245503,213,0.27,5349245501,212,11.9,5349245497,140,77.4,5349245495,56,Left,5349245499,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601733,666,1,2,77,27,6wwwud48qahpwrfxs20334qk5,1,77.4,79.0,2024-11-08T19:35:11.519Z,2024-11-08T19:36:16Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,1.0,5349245573,212,13.2,5349252601,154,,5349245565,140,72.9,5349245559,56,Center,5349252599,210,15,5349245587,156,,5349245569,141,60.8,5349245577,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601817,667,3,2,77,29,6wwwud48qahpwrfxs20334qk5,1,80.4,50.4,2024-11-08T19:35:14.246Z,2024-11-08T19:35:18Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5349245983,286,,5349246065,233,783,5349245981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601805,783,45,2,77,29,ajtb177oqwawkdwbqhldmq6mx,0,19.6,49.6,2024-11-08T19:35:14.246Z,2024-11-08T19:35:19Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349246149,233,667,5349245927,56,Back,5349245929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745602483,668,3,2,77,30,6wwwud48qahpwrfxs20334qk5,1,89.0,44.2,2024-11-08T19:35:14.923Z,2024-11-08T19:59:16Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5349254165,233,785,5349249673,56,Center,5349249675,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745602245,785,45,2,77,30,ajtb177oqwawkdwbqhldmq6mx,0,11.0,55.8,2024-11-08T19:35:14.923Z,2024-11-08T19:59:16Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349248367,285,,5349254209,233,668,5349248365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
