id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812599943,608,5,2,84,39,f1h34qp5zbfl489q8vnkhiq9s,1,40.2,100.8,2025-05-10T14:43:18.426Z,2025-05-10T15:14:31Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715314605,56,Back,5715314607,347,,5715314701,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812599743,698,5,2,84,39,b8oqgvx1ijeyn6y1cn6929ix4,0,59.8,-0.8,2025-05-10T14:43:18.426Z,2025-05-10T15:14:31Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715314771,233,608,5715313515,56,Right,5715313517,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600005,609,1,2,84,46,f1h34qp5zbfl489q8vnkhiq9s,0,66.8,100.0,2025-05-10T14:43:25.402Z,2025-05-10T14:43:27Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715314931,212,16.7,5715314933,213,4.86,5715314919,107,,5715314923,56,Center,5715314927,140,69.2,5715314929,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600033,699,8,2,84,48,b8oqgvx1ijeyn6y1cn6929ix4,1,23.7,4.3,2025-05-10T14:43:28.153Z,2025-05-10T14:43:28Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715315105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600157,610,5,2,84,49,f1h34qp5zbfl489q8vnkhiq9s,1,74.0,101.7,2025-05-10T14:43:28.663Z,2025-05-10T15:14:31Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715315761,56,Left,5715315763,347,,5715315861,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600063,700,5,2,84,49,b8oqgvx1ijeyn6y1cn6929ix4,0,26.0,-1.7,2025-05-10T14:43:28.663Z,2025-05-10T15:14:32Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715315929,233,610,5715315237,56,Back,5715315239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600215,611,1,2,84,52,f1h34qp5zbfl489q8vnkhiq9s,1,77.0,100.0,2025-05-10T14:43:31.890Z,2025-05-10T14:43:33Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715316075,212,13.0,5715316077,213,4.25,5715316069,56,Left,5715316071,140,71.5,5715316065,107,,5715316073,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600261,612,1,2,84,53,f1h34qp5zbfl489q8vnkhiq9s,1,71.5,84.2,2025-05-10T14:43:32.713Z,2025-05-10T14:43:34Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715316347,213,1.30,5715316327,56,Left,5715316339,141,85.3,5715316333,140,71.7,5715316345,212,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600285,613,1,2,84,55,f1h34qp5zbfl489q8vnkhiq9s,0,71.7,85.3,2025-05-10T14:43:34.682Z,2025-05-10T14:43:38Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715317015,233,701,5715316451,140,72.0,5715316449,56,Left,5715317023,286,,5715316453,141,85.3,5715317011,236,,5715316455,212,0.3,5715316457,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600351,701,74,2,84,55,b8oqgvx1ijeyn6y1cn6929ix4,1,28.5,10.6,2025-05-10T14:43:34.683Z,2025-05-10T15:14:09Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715316873,285,,5715316871,56,Back,5715317065,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600459,703,1,2,84,58,b8oqgvx1ijeyn6y1cn6929ix4,1,30.9,11.7,2025-05-10T14:43:38.230Z,2025-05-10T14:43:41Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715317407,140,24.9,5715317411,212,6.6,5715317409,141,14.4,5715317405,56,Back,5715317413,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600475,704,1,2,85,1,b8oqgvx1ijeyn6y1cn6929ix4,0,25.5,10.6,2025-05-10T14:43:40.992Z,2025-05-10T15:06:31Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715317501,157,,5715317509,212,64.7,5715317503,56,Center,5715317513,1,,5715317505,140,78.8,5715317507,141,58.4,5715317511,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600739,615,1,2,85,3,f1h34qp5zbfl489q8vnkhiq9s,1,35.1,54.2,2025-05-10T14:43:43.202Z,2025-05-10T14:43:49Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715318891,140,38.1,5715318901,213,4.92,5715318899,212,15.6,5715318895,141,31.8,5715318887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600813,616,1,2,85,10,f1h34qp5zbfl489q8vnkhiq9s,1,53.0,22.7,2025-05-10T14:43:49.474Z,2025-05-10T14:43:51Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715319225,213,2.07,5715319211,140,47.0,5715319209,56,Back,5715319223,212,13.2,5715319217,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600883,617,1,2,85,11,f1h34qp5zbfl489q8vnkhiq9s,1,52.0,41.2,2025-05-10T14:43:51.194Z,2025-05-10T14:43:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715319611,140,65.4,5715319613,141,28.3,5715319609,56,Center,5715319615,212,16.6,5715319617,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600929,618,1,2,85,16,f1h34qp5zbfl489q8vnkhiq9s,1,65.4,22.2,2025-05-10T14:43:55.698Z,2025-05-10T14:43:56Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5715319885,212,9.1,5715319881,141,11.9,5715319891,213,4.02,5715319869,56,Right,5715319875,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600959,619,1,2,85,17,f1h34qp5zbfl489q8vnkhiq9s,1,59.9,11.9,2025-05-10T14:43:56.458Z,2025-05-10T14:43:58Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715320125,141,28.8,5715320121,56,Center,5715320123,140,55.5,5715320129,213,1.95,5715320127,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812600969,620,1,2,85,18,f1h34qp5zbfl489q8vnkhiq9s,0,55.2,26.5,2025-05-10T14:43:58.243Z,2025-05-10T14:43:59Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715320175,56,Right,5715320183,213,5.71,5715320177,140,66.0,5715320179,141,15.8,5715320173,155,,5715320181,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601055,621,61,2,85,22,f1h34qp5zbfl489q8vnkhiq9s,1,63.4,21.6,2025-05-10T14:44:01.398Z,2025-05-10T14:44:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5715320615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601105,705,1,2,85,23,b8oqgvx1ijeyn6y1cn6929ix4,0,20.7,66.4,2025-05-10T14:44:03.015Z,2025-05-10T14:44:03Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5715320899,3,,5715320915,213,6.22,5715320909,141,65.8,5715320901,56,Back,5715320911,212,6.3,5715320905,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601121,622,1,2,85,23,f1h34qp5zbfl489q8vnkhiq9s,1,71.7,45.2,2025-05-10T14:44:03.170Z,2025-05-10T14:44:04Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715320995,56,Center,5715321005,212,15.3,5715321009,213,4.36,5715320999,140,66.7,5715321001,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601193,623,1,2,85,24,f1h34qp5zbfl489q8vnkhiq9s,1,66.7,24.0,2025-05-10T14:44:03.939Z,2025-05-10T14:44:06Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5715321433,56,Right,5715321439,212,21.2,5715321437,141,7.1,5715321441,213,5.71,5715321435,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601229,624,1,2,85,25,f1h34qp5zbfl489q8vnkhiq9s,0,84.1,7.1,2025-05-10T14:44:04.306Z,2025-05-10T15:17:48Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715321633,56,Right,5715321645,213,1.24,5715321625,2,,5715321629,155,,5715321643,212,9.5,5715321637,140,87.0,5715321641,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601417,707,61,2,85,25,b8oqgvx1ijeyn6y1cn6929ix4,1,16.4,85.7,2025-05-10T14:44:04.868Z,2025-05-10T15:06:16Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5715434137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812621691,727,44,2,85,26,f1h34qp5zbfl489q8vnkhiq9s,1,85.4,51.2,2025-05-10T14:44:06.301Z,2025-05-10T15:13:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715430287,286,,5715430429,233,798,5715430285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812621715,798,44,2,85,27,b8oqgvx1ijeyn6y1cn6929ix4,0,14.6,48.8,2025-05-10T14:44:06.302Z,2025-05-10T15:00:46Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715430393,56,Back,5715430467,233,727,5715430395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601267,625,15,2,85,27,f1h34qp5zbfl489q8vnkhiq9s,1,84.9,46.8,2025-05-10T14:44:07.138Z,2025-05-10T15:57:25Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715432103,231,49.6,5715431809,17,,5715432083,76,,5715431813,328,,5715433967,458,,5715432095,103,19,5715321797,56,Center,5715432097,146,94.0,5715431815,82,,5715432093,102,5715432101,230,5715432099,147,50,52.1,99.7,5715431321,22,5715432241,233,5715431807,15,,706,,,,,,,,,,,,
2812601397,706,10,2,85,27,b8oqgvx1ijeyn6y1cn6929ix4,1,7.5,50.0,2025-05-10T14:44:07.238Z,2025-05-10T15:19:36Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715432257,233,625,5715322507,56,Back,5715431805,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628371,800,12,2,85,29,b8oqgvx1ijeyn6y1cn6929ix4,1,13.4,51.7,2025-05-10T14:44:08.302Z,2025-05-10T15:06:05Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715468689,212,9.1,5715468693,213,6.07,5715468685,141,48.9,5715468681,140,21.9,5715465001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601467,626,1,2,85,32,f1h34qp5zbfl489q8vnkhiq9s,1,72.7,68.2,2025-05-10T14:44:11.402Z,2025-05-10T14:44:13Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715322833,141,40.7,5715322831,140,67.4,5715322837,213,4.42,5715322829,56,Center,5715322835,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601521,627,1,2,85,34,f1h34qp5zbfl489q8vnkhiq9s,1,67.3,39.8,2025-05-10T14:44:13.690Z,2025-05-10T14:44:15Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715323101,213,5.31,5715323091,140,74.1,5715323097,212,12.7,5715323085,56,Center,5715323095,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601567,628,1,2,85,36,f1h34qp5zbfl489q8vnkhiq9s,1,74.1,24.4,2025-05-10T14:44:15.314Z,2025-05-10T14:44:17Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5715323379,140,75.2,5715323391,213,4.84,5715323387,212,9.4,5715323383,141,10.7,5715323375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601663,629,1,2,85,37,f1h34qp5zbfl489q8vnkhiq9s,1,75.2,10.3,2025-05-10T14:44:16.923Z,2025-05-10T14:44:19Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715323831,141,14.3,5715323841,213,2.75,5715323825,56,Right,5715323837,212,7.1,5715323827,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601765,630,1,2,85,40,f1h34qp5zbfl489q8vnkhiq9s,1,66.3,17.3,2025-05-10T14:44:19.562Z,2025-05-10T14:44:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715324389,140,58.7,5715324393,141,36.9,5715324399,213,2.11,5715324385,56,Center,5715324395,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601817,631,1,2,85,43,f1h34qp5zbfl489q8vnkhiq9s,1,58.7,36.9,2025-05-10T14:44:22.763Z,2025-05-10T14:44:24Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715324657,212,20.4,5715324643,140,69.7,5715324645,141,12.2,5715324641,56,Right,5715324663,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601925,632,1,2,85,45,f1h34qp5zbfl489q8vnkhiq9s,1,69.7,12.2,2025-05-10T14:44:24.442Z,2025-05-10T14:44:28Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715325297,140,69.4,5715325299,141,37.3,5715325303,213,1.59,5715325295,56,Center,5715325301,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812601949,633,1,2,85,49,f1h34qp5zbfl489q8vnkhiq9s,0,69.4,37.3,2025-05-10T14:44:28.763Z,2025-05-10T15:01:40Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5715325385,141,52.8,5715325381,56,Center,5715325383,140,73.1,5715325389,213,1.22,5715325387,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602195,710,1,2,85,52,b8oqgvx1ijeyn6y1cn6929ix4,1,24.3,26.7,2025-05-10T14:44:32.006Z,2025-05-10T14:44:38Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715326687,56,Back,5715326689,140,37.4,5715326693,212,13.9,5715326695,213,6.12,5715326691,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602237,711,1,2,85,59,b8oqgvx1ijeyn6y1cn6929ix4,1,55.3,19.8,2025-05-10T14:44:38.687Z,2025-05-10T14:44:40Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715326977,56,Right,5715326979,140,63.1,5715326985,213,5.80,5715326981,141,13.5,5715326983,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602209,634,83,2,85,59,f1h34qp5zbfl489q8vnkhiq9s,0,41.1,80.5,2025-05-10T14:44:39.138Z,2025-05-10T14:44:45Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715327575,399,6bajck5osvj7trnwt2a5mc3dg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602279,712,1,2,86,1,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,28.5,2025-05-10T14:44:40.592Z,2025-05-10T14:44:42Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715327213,212,9.9,5715327215,213,0.71,5715327211,141,38.0,5715327209,140,73.3,5715327207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602337,713,1,2,86,3,b8oqgvx1ijeyn6y1cn6929ix4,1,73.1,37.7,2025-05-10T14:44:42.591Z,2025-05-10T14:44:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715327501,141,26.5,5715327503,212,13.4,5715327497,140,62.6,5715327505,213,3.75,5715327495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602561,714,1,2,86,7,b8oqgvx1ijeyn6y1cn6929ix4,1,62.7,28.6,2025-05-10T14:44:46.375Z,2025-05-10T14:44:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715328679,155,,5715328685,141,85.3,5715328687,212,40.5,5715328691,1,,5715328681,56,Left,5715328689,213,1.88,5715328683,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602703,715,1,2,86,12,b8oqgvx1ijeyn6y1cn6929ix4,1,63.7,87.2,2025-05-10T14:44:51.655Z,2025-05-10T14:44:56Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5715329425,212,15.4,5715329427,213,0.40,5715329419,56,Left,5715329421,140,77.2,5715329423,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602823,716,1,2,86,17,b8oqgvx1ijeyn6y1cn6929ix4,1,80.9,86.8,2025-05-10T14:44:56.319Z,2025-05-10T14:45:49Z,f1ba9g771s0zeel0titcj3omi,A. Njai,1.0,,5715330097,140,93.3,5715330087,2,,5715337607,154,,5715337605,210,14,5715330099,141,45.1,5715330093,56,Center,5715330101,212,31.2,5715330089,155,,5715330103,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602843,717,14,2,86,20,b8oqgvx1ijeyn6y1cn6929ix4,1,91.5,44.2,2025-05-10T14:44:59.750Z,2025-05-10T16:29:27Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715330181,17,,5715337693,230,98.5,5715337681,154,,5715335785,15,,5715330179,22,,5715337687,102,50.1,5715337679,29,,5715337683,55,716,5715337689,103,40.5,5715337691,214,5715337677,74,5715330183,56,Center,,,5715335789,328,5715337697,231,,,,49.3,,,,,,,,,,,,
2812602933,635,12,2,86,22,f1h34qp5zbfl489q8vnkhiq9s,1,11.2,34.6,2025-05-10T14:45:01.443Z,2025-05-10T14:45:04Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715330677,213,1.04,5715330673,141,38.3,5715330669,56,Back,5715330671,140,12.6,5715330675,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602883,718,61,2,86,24,b8oqgvx1ijeyn6y1cn6929ix4,0,86.8,48.7,2025-05-10T14:45:03.318Z,2025-05-10T14:45:03Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715330409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812602997,636,12,2,86,25,f1h34qp5zbfl489q8vnkhiq9s,1,9.8,28.8,2025-05-10T14:45:04.443Z,2025-05-10T14:45:06Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715330967,213,6.09,5715330963,141,22.8,5715330959,56,Back,5715330961,140,29.6,5715330965,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603031,638,1,2,86,27,f1h34qp5zbfl489q8vnkhiq9s,1,30.2,23.1,2025-05-10T14:45:06.411Z,2025-05-10T14:45:07Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715331133,213,1.61,5715331129,141,36.6,5715331127,140,29.9,5715331131,212,9.2,5715331125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603057,639,1,2,86,28,f1h34qp5zbfl489q8vnkhiq9s,1,29.9,36.6,2025-05-10T14:45:07.746Z,2025-05-10T14:45:08Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715331303,213,4.85,5715331299,212,11.6,5715331297,141,19.7,5715331293,56,Back,5715331295,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603119,640,1,2,86,29,f1h34qp5zbfl489q8vnkhiq9s,1,31.4,19.7,2025-05-10T14:45:08.626Z,2025-05-10T14:45:10Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715331591,140,13.2,5715331587,56,Back,5715331601,213,2.69,5715331593,141,33.3,5715331597,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603183,641,1,2,86,31,f1h34qp5zbfl489q8vnkhiq9s,1,10.0,31.6,2025-05-10T14:45:10.651Z,2025-05-10T14:45:13Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715331923,213,0.04,5715331917,140,36.1,5715331919,141,33.1,5715331921,212,27.4,5715331915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603197,642,1,2,86,33,f1h34qp5zbfl489q8vnkhiq9s,1,39.7,30.1,2025-05-10T14:45:12.901Z,2025-05-10T15:02:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5715331985,56,Back,5715439855,140,40.5,5715439861,213,1.29,5715439857,141,34.4,5715439859,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603275,643,50,2,86,36,f1h34qp5zbfl489q8vnkhiq9s,1,39.4,54.2,2025-05-10T14:45:16.035Z,2025-05-10T14:45:20Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5715332373,56,Back,5715332675,233,719,5715332375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603315,719,7,2,86,36,b8oqgvx1ijeyn6y1cn6929ix4,0,60.6,45.8,2025-05-10T14:45:16.036Z,2025-05-10T14:45:21Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715332601,56,Center,5715332637,233,643,5715332603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603347,644,1,2,86,39,f1h34qp5zbfl489q8vnkhiq9s,0,35.4,79.3,2025-05-10T14:45:18.522Z,2025-05-10T14:45:19Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715332777,1,,5715332769,140,56.8,5715332773,212,32.3,5715332767,56,Center,5715332771,141,45.2,5715332775,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603469,721,1,2,86,39,b8oqgvx1ijeyn6y1cn6929ix4,1,47.0,56.0,2025-05-10T14:45:19.046Z,2025-05-10T14:45:22Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5715333305,213,3.84,5715333301,141,39.8,5715333299,140,34.6,5715333297,56,Back,5715333303,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603489,722,1,2,86,42,b8oqgvx1ijeyn6y1cn6929ix4,1,30.3,34.3,2025-05-10T14:45:21.302Z,2025-05-10T14:45:22Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715333371,213,5.25,5715333365,140,35.6,5715333367,141,20.6,5715333363,56,Back,5715333369,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603551,723,1,2,86,43,b8oqgvx1ijeyn6y1cn6929ix4,1,36.1,19.2,2025-05-10T14:45:22.334Z,2025-05-10T14:45:24Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5715333735,140,24.3,5715333741,213,2.77,5715333733,56,Back,5715333737,141,26.4,5715333739,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603769,724,1,2,86,45,b8oqgvx1ijeyn6y1cn6929ix4,1,24.8,26.4,2025-05-10T14:45:24.334Z,2025-05-10T14:45:31Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715334841,212,24.1,5715334835,56,Back,5715334843,213,1.77,5715334837,140,20.3,5715334839,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603785,725,1,2,86,51,b8oqgvx1ijeyn6y1cn6929ix4,0,21.6,69.1,2025-05-10T14:45:31.286Z,2025-05-10T14:45:32Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5715334937,141,100.0,5715334939,212,48.1,5715334933,56,Left,5715334943,1,,5715334931,157,,5715334935,140,62.4,5715334941,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812604597,645,5,2,86,52,f1h34qp5zbfl489q8vnkhiq9s,1,42.2,-1.4,2025-05-10T14:45:31.863Z,2025-05-10T15:14:32Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715339261,347,,5715339257,56,Back,5715339607,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812603795,726,5,2,86,52,b8oqgvx1ijeyn6y1cn6929ix4,0,57.8,101.4,2025-05-10T14:45:31.863Z,2025-05-10T15:14:32Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5715339681,233,645,5715334999,347,,5715334997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812604615,646,18,2,87,21,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T14:46:00.823Z,2025-05-10T14:46:02Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5715339409,55,647,5715339337,44,Forward,5715339339,59,7,5715339335,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
