id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2734822457,365,1,1,46,24,ajtb177oqwawkdwbqhldmq6mx,1,22.8,38.8,2024-10-18T17:46:31.445Z,2024-10-18T17:46:33Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290399055,156,,5290399023,213,3.74,5290399021,212,20.9,5290399019,141,21.5,5290399017,140,6.4,5290399015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822493,366,1,1,46,27,ajtb177oqwawkdwbqhldmq6mx,0,7.5,17.9,2024-10-18T17:46:33.717Z,2024-10-18T17:54:15Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290399209,141,13.4,5290424551,1,,5290399205,56,Back,5290424549,157,,5290399211,212,20.0,5290399213,213,6.13,5290399207,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822555,389,61,1,46,31,7gkglopz9cjsysn2u6sbhuvc5,1,73.5,88.4,2024-10-18T17:46:38.036Z,2024-10-18T17:46:38Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5290399539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822573,390,1,1,46,31,7gkglopz9cjsysn2u6sbhuvc5,0,79.2,88.4,2024-10-18T17:46:38.508Z,2024-10-18T18:03:11Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290399645,141,82.7,5290399647,212,4.7,5290426057,286,,5290399649,213,5.31,5290399641,56,Left,5290399643,140,81.7,5290426053,233,412,5290426051,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734827133,412,74,1,46,32,ajtb177oqwawkdwbqhldmq6mx,1,28.0,7.3,2024-10-18T17:46:38.509Z,2024-10-18T17:54:49Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290426069,233,390,5290425361,285,,5290425359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822629,367,1,1,46,32,ajtb177oqwawkdwbqhldmq6mx,1,20.0,14.6,2024-10-18T17:46:39.229Z,2024-10-18T17:55:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5290399987,141,50.9,5290399985,140,41.7,5290399993,1,,5290399991,213,0.83,5290399983,56,Back,5290399989,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822697,368,1,1,46,39,ajtb177oqwawkdwbqhldmq6mx,1,40.7,42.7,2024-10-18T17:46:45.853Z,2024-10-18T17:46:50Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5290400379,141,19.7,5290400381,212,30.3,5290400383,213,5.74,5290400375,56,Right,5290400377,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822709,369,1,1,46,43,ajtb177oqwawkdwbqhldmq6mx,0,65.4,19.5,2024-10-18T17:46:49.764Z,2024-10-18T17:46:50Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5290400451,213,1.30,5290400443,56,Center,5290400447,141,36.9,5290400449,212,12.3,5290400445,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822789,391,1,1,46,45,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,61.4,2024-10-18T17:46:52.140Z,2024-10-18T17:46:55Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290400901,141,39.8,5290400903,212,18.4,5290400899,140,42.5,5290400905,213,5.36,5290400897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822793,392,4,1,46,47,7gkglopz9cjsysn2u6sbhuvc5,1,45.2,47.2,2024-10-18T17:46:54.108Z,2024-10-21T22:52:58Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5303786015,295,,5290400971,56,Back,5290400983,286,,5290400975,152,,5290401017,233,370,5290400967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822769,370,4,1,46,47,ajtb177oqwawkdwbqhldmq6mx,0,54.8,52.8,2024-10-18T17:46:54.109Z,2024-10-21T23:05:26Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5290400945,285,,5290400939,56,Center,5290400937,13,,5290401041,233,392,5303786059,295,,5290400941,152,,5303796385,55,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822821,371,17,1,46,51,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-18T17:46:58.425Z,2024-10-21T23:05:26Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5290401439,13,243,5290401429,31,,5290401435,393,,5303796375,55,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823267,373,18,1,47,14,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-18T17:47:21.152Z,2024-10-18T17:49:32Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5290403463,41,,5290403467,59,21,5290403465,44,Defender,5290403537,55,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823273,374,19,1,47,14,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-18T17:47:21.153Z,2024-10-22T14:40:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290403499,145,3,5290403501,59,14,5290403503,44,Midfielder,5290406663,293,5,5290406661,292,5,5290403495,41,,5290403507,55,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823297,393,1,1,47,30,7gkglopz9cjsysn2u6sbhuvc5,1,53.1,60.5,2024-10-18T17:47:37.156Z,2024-10-18T17:48:56Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290403621,5,,5290403623,152,,5290403635,212,12.6,5290403629,140,65.1,5290403633,141,60.5,5290403625,56,Center,5290403639,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824221,407,1,1,47,30,7gkglopz9cjsysn2u6sbhuvc5,1,64.1,65.2,2024-10-18T17:47:37.388Z,2024-10-18T17:49:40Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5290409015,212,31.9,5290409009,56,Back,5290409011,140,34.0,5290409017,213,3.28,5290409013,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823317,394,1,1,47,31,7gkglopz9cjsysn2u6sbhuvc5,1,46.8,65.5,2024-10-18T17:47:37.836Z,2024-10-18T17:47:40Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5290403785,141,51.3,5290403787,212,22.2,5290403789,213,3.59,5290403781,56,Back,5290403783,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823331,395,1,1,47,33,7gkglopz9cjsysn2u6sbhuvc5,0,27.8,51.3,2024-10-18T17:47:39.749Z,2024-10-18T17:49:47Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5290403845,157,,5290403859,213,5.94,5290403847,56,Center,5290403853,141,33.9,5290403849,140,59.8,5290403857,212,35.6,5290403863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823349,375,1,1,47,34,ajtb177oqwawkdwbqhldmq6mx,0,45.2,59.9,2024-10-18T17:47:41.373Z,2024-10-21T22:55:06Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290403995,140,62.5,5290403999,212,19.5,5290403997,141,49.5,5290403993,56,Center,5290404001,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823383,396,1,1,47,37,7gkglopz9cjsysn2u6sbhuvc5,1,33.6,54.0,2024-10-18T17:47:44.260Z,2024-10-18T17:47:46Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290404185,56,Left,5290404193,141,80.9,5290404199,213,0.52,5290404197,212,37.1,5290404189,140,64.3,5290404201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823385,397,61,1,47,39,7gkglopz9cjsysn2u6sbhuvc5,1,62.3,81.4,2024-10-18T17:47:46.262Z,2024-10-21T22:54:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290404209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823493,398,1,1,47,46,7gkglopz9cjsysn2u6sbhuvc5,1,76.1,86.6,2024-10-18T17:47:53.404Z,2024-10-18T17:47:56Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5290404755,141,75.1,5290404757,212,16.7,5290404759,213,5.79,5290404753,140,90.1,5290404751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823523,399,1,1,47,49,7gkglopz9cjsysn2u6sbhuvc5,1,92.7,81.4,2024-10-18T17:47:56.020Z,2024-10-21T22:53:26Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290404873,56,Center,5290404871,155,,5303786315,72,,5290404869,2,,5290404879,212,37.0,5290405063,1,,5290404877,141,27.3,5290404875,140,88.6,5290404881,213,4.60,5303786341,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823561,400,1,1,47,55,7gkglopz9cjsysn2u6sbhuvc5,1,88.6,27.3,2024-10-18T17:48:01.564Z,2024-10-18T17:48:02Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5290405129,213,1.38,5290405121,56,Center,5290405123,140,90.9,5290405125,141,45.5,5290405127,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823581,401,1,1,47,56,7gkglopz9cjsysn2u6sbhuvc5,1,90.9,45.5,2024-10-18T17:48:02.635Z,2024-10-18T17:48:05Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5290405239,140,91.4,5290405245,213,1.53,5290405243,212,14.4,5290405241,141,66.6,5290405237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823623,402,1,1,47,58,7gkglopz9cjsysn2u6sbhuvc5,1,78.3,56.7,2024-10-18T17:48:05.012Z,2024-10-18T17:48:08Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290405529,213,1.17,5290405521,56,Left,5290405523,140,85.8,5290405525,141,84.1,5290405527,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823659,403,1,1,48,1,7gkglopz9cjsysn2u6sbhuvc5,0,85.8,84.1,2024-10-18T17:48:08.476Z,2024-10-21T22:55:29Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290405709,56,Center,5290405715,212,24.1,5290405717,213,4.87,5303787641,223,,5290405705,2,,5303787615,20,,5290405707,155,,5290405713,141,49.1,5290405711,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823669,376,12,1,48,5,ajtb177oqwawkdwbqhldmq6mx,1,6.6,57.3,2024-10-18T17:48:11.734Z,2024-10-18T17:48:13Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290405797,213,6.16,5290405793,141,53.9,5290405789,56,Back,5290405791,140,23.7,5290405829,15,,5290405795,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823709,377,12,1,48,7,ajtb177oqwawkdwbqhldmq6mx,1,20.7,54.2,2024-10-18T17:48:13.973Z,2024-10-18T17:48:15Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290405979,56,Back,5290405987,141,62.0,5290405991,213,0.68,5290405983,140,26.9,5290406013,15,,5290405989,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823733,404,1,1,48,8,7gkglopz9cjsysn2u6sbhuvc5,0,70.1,46.3,2024-10-18T17:48:15.412Z,2024-10-18T17:48:16Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290406119,141,63.4,5290406123,213,0.50,5290406121,212,24.1,5290406113,157,,5290406125,1,,5290406115,56,Center,5290406117,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823773,378,1,1,48,9,ajtb177oqwawkdwbqhldmq6mx,0,14.1,31.2,2024-10-18T17:48:16.205Z,2024-10-18T19:39:45Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5290406367,141,49.7,5290406365,140,26.3,5290406371,213,0.78,5290406363,56,Back,5290406361,3,,5290406369,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823775,405,13,1,48,11,7gkglopz9cjsysn2u6sbhuvc5,1,75.4,41.8,2024-10-18T17:48:18.003Z,2024-10-21T22:56:32Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290406897,102,60,5290406379,22,,5290406905,458,,5290406653,20,,5290406383,56,Center,5290406899,103,12.5,5290406901,215,,5290406895,73,,5290406907,230,98.2,5290406909,231,49.1,5290406381,18,,,,,,,,,,,,,,,,,,,,,,,,
2734823811,379,5,1,48,12,ajtb177oqwawkdwbqhldmq6mx,1,-1.0,37.1,2024-10-18T17:48:19.492Z,2024-10-18T19:42:04Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5290406669,233,406,5290406649,346,,5290406647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823791,406,5,1,48,12,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,62.9,2024-10-18T17:48:19.492Z,2024-10-18T19:42:05Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290406477,56,Center,5290406689,233,379,5290406479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824003,380,1,1,48,32,ajtb177oqwawkdwbqhldmq6mx,1,3.5,49.4,2024-10-18T17:48:38.540Z,2024-10-18T17:48:44Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5290407767,212,12.4,5290407759,124,,5290407765,141,37.0,5290407761,56,Back,5290407773,237,,5290407763,140,12.2,5290407769,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824035,381,1,1,48,37,ajtb177oqwawkdwbqhldmq6mx,1,30.4,36.3,2024-10-18T17:48:44.444Z,2024-10-18T17:48:47Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290407937,140,30.4,5290407941,212,11.9,5290407943,213,4.71,5290407935,56,Back,5290407939,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824089,382,1,1,48,40,ajtb177oqwawkdwbqhldmq6mx,1,30.4,18.8,2024-10-18T17:48:46.932Z,2024-10-18T17:48:51Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290408321,141,27.9,5290408323,212,13.2,5290408319,140,41.5,5290408317,56,Back,5290408325,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824119,383,1,1,48,44,ajtb177oqwawkdwbqhldmq6mx,1,41.6,28.0,2024-10-18T17:48:51.069Z,2024-10-18T17:48:54Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290408461,212,16.3,5290408463,213,3.52,5290408457,140,27.2,5290408455,56,Back,5290408459,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824143,384,1,1,48,47,ajtb177oqwawkdwbqhldmq6mx,1,27.2,19.1,2024-10-18T17:48:54.124Z,2024-10-18T17:48:56Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290408581,141,42.7,5290408583,212,16.1,5290408577,56,Back,5290408579,140,27.6,5290408585,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824173,385,1,1,48,49,ajtb177oqwawkdwbqhldmq6mx,1,27.6,42.8,2024-10-18T17:48:55.973Z,2024-10-18T17:48:58Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290408701,140,26.6,5290408707,213,1.63,5290408703,141,69.7,5290408699,56,Back,5290408705,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824185,386,1,1,48,51,ajtb177oqwawkdwbqhldmq6mx,1,26.5,69.7,2024-10-18T17:48:57.916Z,2024-10-18T17:49:00Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290408795,212,19.5,5290408789,56,Back,5290408797,213,4.85,5290408793,141,41.3,5290408791,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824205,387,1,1,48,53,ajtb177oqwawkdwbqhldmq6mx,1,29.1,41.3,2024-10-18T17:48:59.740Z,2024-10-18T17:49:01Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290408923,213,5.30,5290408921,212,16.9,5290408919,141,20.6,5290408917,140,38.0,5290408915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824217,388,1,1,48,55,ajtb177oqwawkdwbqhldmq6mx,0,38.0,20.6,2024-10-18T17:49:01.580Z,2024-10-18T17:49:03Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290408973,141,49.7,5290408971,140,63.3,5290408979,1,,5290408969,56,Center,5290408977,213,0.64,5290408975,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824233,408,1,1,48,58,7gkglopz9cjsysn2u6sbhuvc5,0,30.0,37.3,2024-10-18T17:49:05.107Z,2024-10-18T17:50:12Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290409089,56,Center,5290409097,213,0.20,5290409095,212,44.6,5290409093,141,50.3,5290409091,140,71.6,5290409087,157,,5290409099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824255,389,1,1,48,59,ajtb177oqwawkdwbqhldmq6mx,1,35.9,46.4,2024-10-18T17:49:06.429Z,2024-10-18T17:49:08Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290409255,212,12.4,5290409249,56,Back,5290409257,213,0.68,5290409253,141,57.9,5290409251,140,45.1,5290409247,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824267,390,1,1,49,1,ajtb177oqwawkdwbqhldmq6mx,0,44.9,57.9,2024-10-18T17:49:08.389Z,2024-10-18T17:49:09Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290409309,3,,5290409315,141,61.5,5290409319,213,0.18,5290409311,56,Center,5290409317,212,13.6,5290409313,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824291,409,1,1,49,3,7gkglopz9cjsysn2u6sbhuvc5,1,36.8,43.4,2024-10-18T17:49:10.019Z,2024-10-18T17:49:12Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290409487,141,54.6,5290409485,140,47.5,5290409491,213,0.60,5290409483,56,Back,5290409481,3,,5290409489,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824315,411,1,1,49,6,7gkglopz9cjsysn2u6sbhuvc5,1,50.8,56.6,2024-10-18T17:49:12.809Z,2024-10-18T17:49:15Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290409639,56,Left,5290409647,213,1.08,5290409641,140,62.8,5290409643,141,91.5,5290409645,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824335,412,1,1,49,8,7gkglopz9cjsysn2u6sbhuvc5,1,63.7,92.1,2024-10-18T17:49:15.147Z,2024-10-18T17:49:16Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290409749,141,74.1,5290409745,56,Center,5290409753,213,4.64,5290409751,212,12.3,5290409747,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824365,413,1,1,49,10,7gkglopz9cjsysn2u6sbhuvc5,1,62.4,75.1,2024-10-18T17:49:16.691Z,2024-10-18T17:49:20Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290409953,213,2.58,5290409951,212,18.7,5290409947,140,47.3,5290409949,141,89.7,5290409945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824393,414,2,1,49,13,7gkglopz9cjsysn2u6sbhuvc5,1,56.7,86.0,2024-10-18T17:49:20.507Z,2024-10-18T17:49:25Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5290410157,140,76.1,5290410167,56,Center,5290410165,7,5hr1cb6e6xb3eyjnau7w4825l,5290410159,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824695,392,1,1,49,40,ajtb177oqwawkdwbqhldmq6mx,1,22.1,31.2,2024-10-18T17:49:46.732Z,2024-10-18T17:49:51Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290411905,141,36.7,5290411897,5,,5290411907,212,12.2,5290411909,213,0.31,5290411901,56,Back,5290411903,140,33.2,5290411899,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824755,393,1,1,49,45,ajtb177oqwawkdwbqhldmq6mx,1,37.2,35.1,2024-10-18T17:49:51.644Z,2024-10-18T17:49:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290412237,213,1.68,5290412235,212,23.5,5290412229,56,Back,5290412231,140,34.7,5290412233,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824791,394,1,1,49,49,ajtb177oqwawkdwbqhldmq6mx,1,46.8,70.6,2024-10-18T17:49:56.140Z,2024-10-18T17:50:00Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290412439,56,Back,5290412441,140,45.1,5290412447,213,4.65,5290412443,141,28.2,5290412445,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824809,395,1,1,49,53,ajtb177oqwawkdwbqhldmq6mx,1,45.4,25.9,2024-10-18T17:50:00.412Z,2024-10-18T17:50:03Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290412549,212,14.8,5290412543,56,Center,5290412545,140,56.1,5290412547,141,40.1,5290412551,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824823,396,1,1,49,56,ajtb177oqwawkdwbqhldmq6mx,1,56.1,40.1,2024-10-18T17:50:03.413Z,2024-10-18T17:50:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290412641,213,3.79,5290412661,156,,5290412635,140,44.0,5290412637,141,25.8,5290412639,212,16.0,5290412633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824843,397,1,1,49,58,ajtb177oqwawkdwbqhldmq6mx,1,44.0,25.8,2024-10-18T17:50:05.292Z,2024-10-18T17:50:07Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290412727,141,51.8,5290412731,213,1.84,5290412725,140,39.4,5290412723,56,Back,5290412729,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824869,398,1,1,50,0,ajtb177oqwawkdwbqhldmq6mx,1,39.4,51.8,2024-10-18T17:50:07.116Z,2024-10-18T17:50:10Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290412849,140,44.7,5290412857,213,1.25,5290412853,212,17.6,5290412851,141,76.3,5290412847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824891,399,1,1,50,4,ajtb177oqwawkdwbqhldmq6mx,1,44.7,76.3,2024-10-18T17:50:10.533Z,2024-10-18T17:50:13Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290412933,212,22.1,5290412927,56,Left,5290412931,141,90.8,5290412935,213,0.46,5290412929,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824943,400,1,1,50,6,ajtb177oqwawkdwbqhldmq6mx,1,65.8,92.7,2024-10-18T17:50:12.948Z,2024-10-18T17:50:27Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290413197,212,6.3,5290413193,140,70.0,5290413191,56,Left,5290413195,141,86.0,5290413199,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824947,401,4,1,50,13,ajtb177oqwawkdwbqhldmq6mx,1,68.0,80.6,2024-10-18T17:50:20.475Z,2024-10-18T17:50:26Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5290413271,233,415,5290413249,152,,5290413247,56,Left,5290413253,286,,5290413251,265,,5290413245,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734824939,415,4,1,50,13,7gkglopz9cjsysn2u6sbhuvc5,0,32.0,19.4,2024-10-18T17:50:20.476Z,2024-10-18T17:50:27Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290413233,56,Back,5290413231,13,,5290413239,285,,5290413237,265,,5290413303,233,401,5290413235,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734825279,402,1,1,50,49,ajtb177oqwawkdwbqhldmq6mx,0,70.2,77.5,2024-10-18T17:50:56.421Z,2024-10-18T17:50:58Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290415209,213,5.49,5290415197,155,,5290415203,140,100.0,5290415201,56,Center,5290415195,5,,5290415205,141,28.6,5290415207,212,46.8,5290415199,152,,5290415211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734825291,403,5,1,50,51,ajtb177oqwawkdwbqhldmq6mx,0,101.4,30.2,2024-10-18T17:50:57.851Z,2024-10-18T19:42:06Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290416787,233,416,5290415253,346,,5290415251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
