id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2715005041,637,19,2,73,55,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-30T18:33:18.184Z,2024-08-30T19:16:58Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5181954079,44,Midfielder,5181966645,293,5,5181954075,145,9,5181954077,59,9,5181954071,42,,5181954081,55,636,5182231777,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005493,638,18,2,74,3,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-30T18:33:27.032Z,2024-08-30T18:35:03Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181956359,42,,5181956497,55,639,5181956363,59,29,5181956361,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005505,639,19,2,74,3,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-30T18:33:27.033Z,2024-08-30T20:05:58Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5181956427,42,,5181956431,145,4,5181956433,59,22,5181956437,293,5,5181956435,292,7,5181956441,55,638,5181956439,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005823,640,1,2,74,15,7gkglopz9cjsysn2u6sbhuvc5,1,73.9,0.0,2024-08-30T18:33:38.805Z,2024-08-30T18:33:39Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181957971,107,,5181957983,212,11.0,5181957973,56,Right,5181957979,141,12.3,5181957985,213,1.09,5181957977,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005859,641,1,2,74,16,7gkglopz9cjsysn2u6sbhuvc5,1,78.7,12.3,2024-08-30T18:33:39.564Z,2024-08-30T18:33:41Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5181958171,56,Right,5181958179,213,3.57,5181958173,140,72.1,5181958175,141,7.7,5181958177,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005869,642,61,2,74,17,7gkglopz9cjsysn2u6sbhuvc5,0,72.1,7.7,2024-08-30T18:33:40.844Z,2024-08-30T18:33:41Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181958225,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005971,776,3,2,74,22,dbl7ir1qugqz8nvp1vzn8im50,0,35.0,94.8,2024-08-30T18:33:45.355Z,2024-08-30T18:33:51Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5181958887,233,643,5181958735,56,Back,5181958885,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715005987,643,7,2,74,22,7gkglopz9cjsysn2u6sbhuvc5,1,65.0,5.2,2024-08-30T18:33:45.356Z,2024-08-30T18:33:50Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5181958785,167,,5181958787,56,Right,5181958839,233,776,5181958789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006073,644,5,2,74,22,7gkglopz9cjsysn2u6sbhuvc5,0,61.4,-1.6,2024-08-30T18:33:46.132Z,2024-08-30T19:14:28Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5181959287,347,,5181959285,56,Right,5181959869,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006171,777,5,2,74,22,dbl7ir1qugqz8nvp1vzn8im50,1,38.6,101.6,2024-08-30T18:33:46.132Z,2024-08-30T19:14:27Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5181959807,233,644,5181959773,347,,5181959771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006231,778,1,2,74,31,dbl7ir1qugqz8nvp1vzn8im50,1,39.4,100.0,2024-08-30T18:33:54.571Z,2024-08-30T18:33:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181960115,107,,5181960117,56,Back,5181960119,140,16.0,5181960125,213,3.48,5181960127,1,,5181960121,141,89.0,5181960123,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006273,779,1,2,74,34,dbl7ir1qugqz8nvp1vzn8im50,1,16.0,89.0,2024-08-30T18:33:57.283Z,2024-08-30T18:33:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181960401,212,20.6,5181960393,56,Back,5181960397,141,61.5,5181960395,140,7.8,5181960405,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006383,780,1,2,74,36,dbl7ir1qugqz8nvp1vzn8im50,1,7.8,61.5,2024-08-30T18:33:59.411Z,2024-08-30T18:34:03Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181961013,213,4.94,5181961011,212,20.2,5181961007,140,12.1,5181961005,56,Back,5181961009,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006439,781,1,2,74,39,dbl7ir1qugqz8nvp1vzn8im50,1,19.3,31.8,2024-08-30T18:34:03.036Z,2024-08-30T18:34:05Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181961359,212,10.1,5181961355,140,24.9,5181961357,141,43.9,5181961353,56,Back,5181961361,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006473,782,1,2,74,42,dbl7ir1qugqz8nvp1vzn8im50,1,24.9,43.9,2024-08-30T18:34:05.356Z,2024-08-30T18:34:07Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5181961575,213,3.07,5181961563,56,Back,5181961567,140,5.3,5181961593,156,,5181961573,212,20.6,5181961571,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006529,783,1,2,74,44,dbl7ir1qugqz8nvp1vzn8im50,1,7.2,45.5,2024-08-30T18:34:07.404Z,2024-08-30T18:34:10Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181961859,141,15.5,5181961867,213,4.86,5181961855,56,Back,5181961857,140,10.0,5181961863,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006545,784,1,2,74,46,dbl7ir1qugqz8nvp1vzn8im50,0,12.3,17.7,2024-08-30T18:34:10.092Z,2024-08-30T18:34:14Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181961949,141,17.7,5181962487,286,,5181961945,56,Back,5181961947,140,15.2,5181961951,212,3.0,5181961953,213,0.00,5181962483,233,645,5181962481,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006625,645,74,2,74,46,7gkglopz9cjsysn2u6sbhuvc5,1,85.1,88.6,2024-08-30T18:34:10.093Z,2024-08-30T19:12:55Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181962405,285,,5181962401,56,Left,5181962527,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006777,647,1,2,74,52,7gkglopz9cjsysn2u6sbhuvc5,1,96.7,91.5,2024-08-30T18:34:15.725Z,2024-08-30T18:34:20Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181963149,141,90.6,5181963151,212,8.2,5181963153,213,3.22,5181963145,56,Left,5181963147,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006805,648,1,2,74,57,7gkglopz9cjsysn2u6sbhuvc5,0,93.9,90.0,2024-08-30T18:34:20.414Z,2024-08-30T18:34:21Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181963319,140,90.9,5181963313,2,,5181963325,213,4.60,5181963321,141,47.8,5181963315,155,,5181963317,56,Center,5181963323,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006811,785,12,2,74,58,dbl7ir1qugqz8nvp1vzn8im50,1,7.7,46.0,2024-08-30T18:34:21.204Z,2024-08-30T18:34:26Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181963367,212,14.6,5181963365,141,65.5,5181963419,15,,5181963363,140,13.6,5181963369,213,1.13,5181963361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006975,786,1,2,75,3,dbl7ir1qugqz8nvp1vzn8im50,1,14.8,66.3,2024-08-30T18:34:26.756Z,2024-08-30T18:34:28Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5181964249,56,Back,5181964257,213,2.66,5181964255,212,9.9,5181964253,141,73.0,5181964251,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715006999,788,1,2,75,5,dbl7ir1qugqz8nvp1vzn8im50,0,6.7,75.0,2024-08-30T18:34:28.524Z,2024-08-30T18:36:53Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181976677,155,,5181964383,213,1.00,5181964381,212,8.2,5181964375,56,Back,5181964377,140,10.9,5181964379,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007527,655,61,2,75,7,7gkglopz9cjsysn2u6sbhuvc5,1,89.6,16.2,2024-08-30T18:34:30.791Z,2024-08-30T18:34:53Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5181967093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007097,650,1,2,75,8,7gkglopz9cjsysn2u6sbhuvc5,1,83.3,20.3,2024-08-30T18:34:31.623Z,2024-08-30T18:34:33Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181964879,141,12.8,5181964881,212,14.0,5181964883,213,5.91,5181964877,140,95.7,5181964875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007107,651,1,2,75,10,7gkglopz9cjsysn2u6sbhuvc5,0,95.7,12.8,2024-08-30T18:34:33.253Z,2024-08-30T18:34:34Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5181964967,140,94.1,5181964965,56,Center,5181964971,212,20.0,5181964969,141,42.1,5181964973,213,1.65,5181964961,2,,5181964963,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007161,789,44,2,75,12,dbl7ir1qugqz8nvp1vzn8im50,1,7.0,54.9,2024-08-30T18:34:35.740Z,2024-08-30T19:09:47Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181965243,285,,5181965359,233,652,5181965241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007169,652,44,2,75,12,7gkglopz9cjsysn2u6sbhuvc5,0,93.0,45.1,2024-08-30T18:34:35.741Z,2024-08-30T19:09:47Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5181965279,286,,5181965387,233,789,5181965277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007175,790,12,2,75,12,dbl7ir1qugqz8nvp1vzn8im50,1,9.2,50.6,2024-08-30T18:34:35.964Z,2024-08-30T18:36:52Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181965311,15,,5181965299,140,21.7,5181965305,213,0.15,5181965301,141,53.6,5181965297,56,Back,5181965303,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007335,653,1,2,75,15,7gkglopz9cjsysn2u6sbhuvc5,1,75.7,42.8,2024-08-30T18:34:38.253Z,2024-08-30T18:34:43Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5181966083,141,81.8,5181966081,140,83.3,5181966079,56,Left,5181966085,212,27.7,5181966087,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007351,654,1,2,75,20,7gkglopz9cjsysn2u6sbhuvc5,0,87.6,89.0,2024-08-30T18:34:43.421Z,2024-08-30T18:34:44Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5181966179,155,,5181966177,2,,5181966187,141,49.6,5181966181,56,Center,5181966183,140,98.1,5181966191,212,29.0,5181966193,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007773,792,1,2,75,36,dbl7ir1qugqz8nvp1vzn8im50,1,14.2,51.6,2024-08-30T18:34:59.652Z,2024-08-30T18:35:01Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181968411,141,74.5,5181968413,212,15.6,5181968431,189,,5181968407,56,Back,5181968405,123,,5181968409,140,15.2,5181968415,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007873,793,1,2,75,38,dbl7ir1qugqz8nvp1vzn8im50,0,16.4,83.3,2024-08-30T18:35:01.758Z,2024-08-30T18:35:04Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181968913,1,,5181968899,140,61.6,5181968897,56,Center,5181968895,155,,5181968901,141,64.6,5181968905,212,49.1,5181968909,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007919,656,1,2,75,41,7gkglopz9cjsysn2u6sbhuvc5,0,35.1,45.1,2024-08-30T18:35:04.501Z,2024-08-30T18:35:05Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5181969159,212,16.6,5181969153,56,Back,5181969151,3,,5181969155,140,49.7,5181969157,141,35.7,5181969161,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007941,794,61,2,75,43,dbl7ir1qugqz8nvp1vzn8im50,1,50.3,70.9,2024-08-30T18:35:06.977Z,2024-08-30T18:35:07Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181969267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715007995,795,1,2,75,44,dbl7ir1qugqz8nvp1vzn8im50,1,41.7,61.7,2024-08-30T18:35:07.797Z,2024-08-30T18:35:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5181969515,213,5.39,5181969509,140,51.8,5181969507,56,Center,5181969513,212,17.0,5181969511,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008131,796,1,2,75,45,dbl7ir1qugqz8nvp1vzn8im50,1,51.8,42.2,2024-08-30T18:35:09.100Z,2024-08-30T18:35:14Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181970145,213,5.34,5181970143,212,19.6,5181970139,140,62.8,5181970141,141,18.9,5181970137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008161,797,1,2,75,50,dbl7ir1qugqz8nvp1vzn8im50,0,82.5,19.4,2024-08-30T18:35:13.836Z,2024-08-30T18:35:15Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5181970299,212,28.8,5181970295,140,85.7,5181970297,141,61.4,5181970289,2,,5181970293,56,Center,5181970291,155,,5181970301,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008185,657,8,2,75,52,7gkglopz9cjsysn2u6sbhuvc5,1,20.6,37.1,2024-08-30T18:35:16.087Z,2024-08-30T18:35:16Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181970415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008273,659,1,2,75,55,7gkglopz9cjsysn2u6sbhuvc5,0,21.7,41.3,2024-08-30T18:35:18.517Z,2024-08-30T18:35:19Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181970921,140,31.0,5181970923,141,69.4,5181970919,56,Back,5181970927,213,1.10,5181970925,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008297,799,1,2,75,56,dbl7ir1qugqz8nvp1vzn8im50,1,81.5,33.0,2024-08-30T18:35:19.468Z,2024-08-30T18:35:20Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5181971099,212,8.7,5181971093,56,Center,5181971101,213,2.72,5181971097,141,38.2,5181971095,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008343,800,1,2,75,57,dbl7ir1qugqz8nvp1vzn8im50,1,73.9,38.2,2024-08-30T18:35:20.220Z,2024-08-30T18:35:21Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181971337,212,10.6,5181971335,141,27.4,5181971339,213,5.52,5181971333,140,81.2,5181971331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008381,801,1,2,75,58,dbl7ir1qugqz8nvp1vzn8im50,1,79.3,27.6,2024-08-30T18:35:21.685Z,2024-08-30T18:35:23Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5181971563,56,Center,5181971565,140,70.6,5181971573,213,2.70,5181971569,141,33.9,5181971571,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008447,802,1,2,76,0,dbl7ir1qugqz8nvp1vzn8im50,1,70.6,33.9,2024-08-30T18:35:23.500Z,2024-08-30T18:35:26Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181971909,212,16.3,5181971903,56,Center,5181971905,140,71.3,5181971907,141,57.9,5181971911,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008679,803,1,2,76,2,dbl7ir1qugqz8nvp1vzn8im50,1,72.5,60.0,2024-08-30T18:35:25.973Z,2024-08-30T18:35:36Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181973275,141,74.8,5181973279,212,13.9,5181973273,140,81.7,5181973271,56,Center,5181973283,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008577,660,43,2,76,8,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-30T18:35:31.846Z,2024-08-30T18:35:34Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181972677,182,0,5181972987,144,63,5181972675,178,0,5181972679,56,Back,5181972673,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008695,804,1,2,76,8,dbl7ir1qugqz8nvp1vzn8im50,0,92.1,76.7,2024-08-30T18:35:32.013Z,2024-08-30T18:35:39Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5181973355,212,13.0,5181973357,213,4.97,5181973351,140,95.3,5181973349,56,Center,5181973353,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715008961,662,1,2,76,21,7gkglopz9cjsysn2u6sbhuvc5,1,15.5,45.1,2024-08-30T18:35:44.174Z,2024-08-30T18:35:47Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181974769,213,5.30,5181974759,123,,5181974767,212,16.0,5181974765,141,25.5,5181974761,56,Back,5181974763,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009001,663,1,2,76,24,7gkglopz9cjsysn2u6sbhuvc5,1,23.6,26.8,2024-08-30T18:35:47.613Z,2024-08-30T18:35:50Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5181975001,56,Back,5181975003,140,10.9,5181975009,213,2.44,5181975007,212,17.5,5181975005,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009075,664,1,2,76,26,7gkglopz9cjsysn2u6sbhuvc5,1,10.7,44.6,2024-08-30T18:35:49.877Z,2024-08-30T18:35:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181975381,213,1.71,5181975373,56,Back,5181975379,212,18.9,5181975375,140,8.2,5181975377,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009177,665,1,2,76,29,7gkglopz9cjsysn2u6sbhuvc5,1,10.1,63.4,2024-08-30T18:35:52.847Z,2024-08-30T18:35:57Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5181975925,212,41.1,5181975927,213,5.89,5181975919,56,Back,5181975929,1,,5181975917,155,,5181975923,141,40.4,5181975921,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009323,666,1,2,76,34,7gkglopz9cjsysn2u6sbhuvc5,1,31.1,42.1,2024-08-30T18:35:57.270Z,2024-08-30T18:36:03Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181976741,212,19.2,5181976743,213,0.14,5181976739,141,46.0,5181976735,56,Back,5181976737,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009423,667,1,2,76,39,7gkglopz9cjsysn2u6sbhuvc5,1,62.9,66.1,2024-08-30T18:36:02.694Z,2024-08-30T18:36:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181977317,140,81.2,5181977315,56,Left,5181977319,141,90.3,5181977327,213,0.71,5181977323,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009463,668,1,2,76,44,7gkglopz9cjsysn2u6sbhuvc5,1,80.9,89.0,2024-08-30T18:36:07.638Z,2024-08-30T18:36:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181977505,213,4.13,5181977499,140,74.1,5181977503,212,13.0,5181977501,141,73.0,5181977497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009555,669,1,2,76,46,7gkglopz9cjsysn2u6sbhuvc5,1,78.5,82.6,2024-08-30T18:36:09.702Z,2024-08-30T18:36:13Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181978033,56,Center,5181978039,212,12.1,5181978041,213,5.61,5181978037,141,71.5,5181978035,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009563,670,61,2,76,50,7gkglopz9cjsysn2u6sbhuvc5,1,87.5,71.5,2024-08-30T18:36:13.675Z,2024-08-30T18:36:14Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181978079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009633,671,3,2,76,50,7gkglopz9cjsysn2u6sbhuvc5,0,90.1,73.6,2024-08-30T18:36:14.092Z,2024-08-30T19:12:48Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181978377,56,Center,5181978489,233,805,5181978379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009593,805,7,2,76,50,dbl7ir1qugqz8nvp1vzn8im50,0,9.9,26.4,2024-08-30T18:36:14.093Z,2024-08-30T19:12:48Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5181978227,285,,5181978417,233,671,5181978223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715010041,806,12,2,76,52,dbl7ir1qugqz8nvp1vzn8im50,1,3.6,33.4,2024-08-30T18:36:15.989Z,2024-08-30T18:36:33Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181980651,141,37.9,5181980649,140,44.6,5181980653,212,43.2,5181980647,56,Back,5181980655,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009647,672,61,2,76,53,7gkglopz9cjsysn2u6sbhuvc5,1,86.9,75.6,2024-08-30T18:36:16.648Z,2024-08-30T18:59:30Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181978459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009859,673,1,2,77,0,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,50.1,2024-08-30T18:36:23.197Z,2024-08-30T18:36:25Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5181979639,212,15.9,5181979633,56,Center,5181979641,213,1.74,5181979635,140,53.1,5181979637,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715009947,674,1,2,77,2,7gkglopz9cjsysn2u6sbhuvc5,1,56.7,68.5,2024-08-30T18:36:25.286Z,2024-08-30T18:36:29Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5181980203,140,64.1,5181980209,213,5.26,5181980201,56,Center,5181980207,212,14.8,5181980205,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715010011,675,1,2,77,6,7gkglopz9cjsysn2u6sbhuvc5,0,65.1,41.6,2024-08-30T18:36:29.815Z,2024-08-30T18:36:32Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5181980543,212,33.9,5181980551,1,,5181980539,141,81.5,5181980535,140,84.4,5181980549,213,0.93,5181980527,155,,5181980531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715010059,807,12,2,77,10,dbl7ir1qugqz8nvp1vzn8im50,1,14.4,20.0,2024-08-30T18:36:33.365Z,2024-08-30T18:36:37Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5181980727,141,2.6,5181980733,212,13.4,5181980739,213,5.19,5181980723,140,20.3,5181980721,56,Back,5181980819,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
