id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2804562265,620,83,2,67,11,a9vw7ikerpr4cuweeeka5aneg,0,61.5,90.6,2025-04-21T15:24:25.520Z,2025-04-21T16:03:01Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5671107359,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562399,580,1,2,67,14,b8oqgvx1ijeyn6y1cn6929ix4,1,54.6,9.7,2025-04-21T15:24:28.558Z,2025-04-21T16:04:15Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670823155,213,0.43,5670823147,56,Right,5670823149,140,65.4,5670823151,141,17.4,5670823153,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562351,621,83,2,67,15,a9vw7ikerpr4cuweeeka5aneg,0,59.9,89.0,2025-04-21T15:24:29.535Z,2025-04-21T15:24:38Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670823821,399,9ircna8pbskreztmy1wiqwx9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562447,581,1,2,67,17,b8oqgvx1ijeyn6y1cn6929ix4,0,65.5,17.7,2025-04-21T15:24:32.406Z,2025-04-21T16:04:28Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5670823413,56,Right,5670823421,213,4.56,5670823417,141,0.0,5670823415,140,63.6,5670823419,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562461,582,5,2,67,19,b8oqgvx1ijeyn6y1cn6929ix4,0,63.9,-1.2,2025-04-21T15:24:34.083Z,2025-04-21T16:09:09Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5670826647,233,622,5670823485,56,Right,5670823487,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563007,622,5,2,67,19,a9vw7ikerpr4cuweeeka5aneg,1,36.1,101.2,2025-04-21T15:24:34.083Z,2025-04-21T16:09:09Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670826571,233,582,5670826499,347,,5670826497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563053,623,1,2,67,42,a9vw7ikerpr4cuweeeka5aneg,0,34.7,100.0,2025-04-21T15:24:57.302Z,2025-04-21T15:24:59Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5670826755,213,6.08,5670826747,56,Left,5670826749,140,56.3,5670826751,141,94.8,5670826757,1,,5670826753,212,23.2,5670826745,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563079,583,1,2,67,45,b8oqgvx1ijeyn6y1cn6929ix4,1,34.6,12.8,2025-04-21T15:25:00.103Z,2025-04-21T15:25:01Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5670826959,213,0.74,5670826951,56,Back,5670826949,3,,5670826957,212,10.0,5670826953,140,41.6,5670826955,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563095,584,44,2,67,47,b8oqgvx1ijeyn6y1cn6929ix4,1,46.3,22.3,2025-04-21T15:25:01.494Z,2025-04-21T16:09:43Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670827027,56,Back,5670827029,285,,5670827247,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563109,624,44,2,67,47,a9vw7ikerpr4cuweeeka5aneg,0,53.7,77.7,2025-04-21T15:25:01.495Z,2025-04-21T16:09:43Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5670827115,56,Center,5670827117,286,,5670827303,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563121,585,1,2,67,47,b8oqgvx1ijeyn6y1cn6929ix4,1,41.6,22.7,2025-04-21T15:25:01.823Z,2025-04-21T15:25:03Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670827175,141,18.6,5670827177,212,17.5,5670827173,140,58.1,5670827179,213,6.12,5670827171,56,Right,5670827169,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563169,586,1,2,67,48,b8oqgvx1ijeyn6y1cn6929ix4,1,58.2,18.8,2025-04-21T15:25:03.054Z,2025-04-21T15:25:05Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5670827497,56,Right,5670827507,212,5.5,5670827503,141,16.4,5670827573,156,,5670827501,140,53.2,5670827513,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563217,588,1,2,67,51,b8oqgvx1ijeyn6y1cn6929ix4,0,53.2,16.4,2025-04-21T15:25:05.543Z,2025-04-21T15:25:06Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670827723,155,,5670827727,140,67.7,5670827725,56,Center,5670827731,212,15.6,5670827735,213,0.23,5670827729,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804574519,703,3,2,67,52,a9vw7ikerpr4cuweeeka5aneg,0,37.9,81.1,2025-04-21T15:25:06.614Z,2025-04-21T16:05:42Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5670890543,56,Back,5670890545,286,,5670891605,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563281,589,7,2,67,52,b8oqgvx1ijeyn6y1cn6929ix4,0,62.1,18.9,2025-04-21T15:25:06.615Z,2025-04-21T16:05:42Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670841563,285,,5670891531,233,703,5670828047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563315,625,1,2,67,53,a9vw7ikerpr4cuweeeka5aneg,1,26.4,89.0,2025-04-21T15:25:08.175Z,2025-04-21T16:10:54Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5670828215,213,0.36,5670828207,56,Back,5670828213,212,5.3,5670828211,141,91.7,5670828209,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563325,626,61,2,67,54,a9vw7ikerpr4cuweeeka5aneg,0,31.1,91.7,2025-04-21T15:25:09.363Z,2025-04-21T15:25:25Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670828249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563365,590,1,2,67,56,b8oqgvx1ijeyn6y1cn6929ix4,1,78.9,25.2,2025-04-21T15:25:11.470Z,2025-04-21T15:27:40Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5670828501,212,11.4,5670828497,140,89.7,5670828503,213,6.19,5670828499,141,23.6,5670828495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563389,591,1,2,67,57,b8oqgvx1ijeyn6y1cn6929ix4,1,89.8,24.3,2025-04-21T15:25:12.406Z,2025-04-21T15:25:13Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670828669,213,4.87,5670828667,212,8.1,5670828663,141,12.6,5670828657,140,91.0,5670828655,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563413,592,1,2,67,58,b8oqgvx1ijeyn6y1cn6929ix4,0,91.4,12.6,2025-04-21T15:25:13.359Z,2025-04-21T15:32:11Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5670828801,155,,5670828807,141,45.8,5670828803,56,Center,5670828809,212,22.6,5670828811,213,1.50,5670828805,140,92.9,5670828799,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563521,627,12,2,68,4,a9vw7ikerpr4cuweeeka5aneg,1,4.7,43.1,2025-04-21T15:25:18.646Z,2025-04-21T15:25:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670829461,212,7.6,5670829503,15,,5670829451,56,Back,5670829453,140,0.0,5670829457,141,38.8,5670829661,167,,5670829465,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563515,593,6,2,68,5,b8oqgvx1ijeyn6y1cn6929ix4,1,98.6,55.4,2025-04-21T15:25:19.559Z,2025-04-21T16:05:58Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5670829975,233,628,5670829653,73,,5670829651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563547,628,6,2,68,5,a9vw7ikerpr4cuweeeka5aneg,0,1.4,44.6,2025-04-21T15:25:19.559Z,2025-04-21T16:05:58Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670830117,233,593,5670829825,73,,5670829823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564381,594,1,2,68,34,b8oqgvx1ijeyn6y1cn6929ix4,0,99.6,99.8,2025-04-21T15:25:49.239Z,2025-04-21T16:04:39Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670834303,212,36.1,5670834293,155,,5670834287,2,,5670834297,56,Center,5670834301,141,47.0,5671114197,1,,5670834305,213,4.60,5670834295,223,,5670834299,140,5670834289,6,,,,,,,,,,,,,95.6,,,,,,,,,,,,,
2804564319,629,44,2,68,34,a9vw7ikerpr4cuweeeka5aneg,1,8.5,51.8,2025-04-21T15:25:49.477Z,2025-04-21T16:03:26Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5671109177,233,794,5670833921,56,Back,5670833923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804613859,794,44,2,68,35,b8oqgvx1ijeyn6y1cn6929ix4,0,91.5,48.2,2025-04-21T15:25:49.478Z,2025-04-21T16:03:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5671109205,233,629,5671109153,56,Center,5671109155,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564329,630,12,2,68,35,a9vw7ikerpr4cuweeeka5aneg,1,4.3,55.1,2025-04-21T15:25:49.607Z,2025-04-21T16:09:55Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670833981,141,48.1,5670833977,56,Back,5670834011,15,,5670833983,212,18.1,5670833985,213,6.02,5670833979,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804614105,795,61,2,68,37,b8oqgvx1ijeyn6y1cn6929ix4,1,89.8,45.8,2025-04-21T15:25:51.478Z,2025-04-21T16:03:59Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5671110891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564397,595,43,2,68,41,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-21T15:25:55.510Z,2025-04-21T15:25:58Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5670834633,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564509,631,1,2,68,44,a9vw7ikerpr4cuweeeka5aneg,1,21.2,48.1,2025-04-21T15:25:58.847Z,2025-04-21T16:03:50Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5670834995,1,,5670834985,56,Center,5670834989,141,29.5,5670834987,140,51.9,5670834993,213,5.91,5670834991,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564561,632,1,2,68,45,a9vw7ikerpr4cuweeeka5aneg,1,51.9,29.5,2025-04-21T15:26:00.159Z,2025-04-21T15:26:03Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670835295,212,4.3,5670835289,56,Center,5670835297,213,5.06,5670835293,141,23.6,5670835291,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564571,633,3,2,68,47,a9vw7ikerpr4cuweeeka5aneg,0,57.5,19.8,2025-04-21T15:26:02.469Z,2025-04-21T16:05:43Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670835327,286,,5670835323,56,Right,5670836165,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564689,596,7,2,68,47,b8oqgvx1ijeyn6y1cn6929ix4,1,42.5,80.2,2025-04-21T15:26:02.470Z,2025-04-21T16:05:43Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670836141,233,633,5670835885,56,Back,5670835887,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564715,597,4,2,68,52,b8oqgvx1ijeyn6y1cn6929ix4,1,39.8,79.5,2025-04-21T15:26:06.550Z,2025-04-21T16:05:21Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5670836091,286,,5670836385,233,634,5670836087,152,,5670836083,13,,5670836089,265,,5670836085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564673,634,4,2,68,52,a9vw7ikerpr4cuweeeka5aneg,0,60.2,20.5,2025-04-21T15:26:06.551Z,2025-04-21T16:05:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670835995,285,,5670836531,233,597,5671117239,55,635,5670835989,56,Right,5670835993,265,,5670835987,13,,5670835991,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564789,635,17,2,68,55,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-21T15:26:10.151Z,2025-04-21T15:26:13Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670836673,55,634,5670836667,31,,5670836669,392,,5670836671,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565367,598,1,2,69,23,b8oqgvx1ijeyn6y1cn6929ix4,0,36.7,83.3,2025-04-21T15:26:37.959Z,2025-04-21T16:04:51Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5670839807,56,Left,5670839829,212,67.7,5670839801,152,,5670839793,155,,5670839783,5,,5670839835,213,6.24,5670839817,140,100.0,5670839823,141,79.4,5670839839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565679,599,5,2,69,25,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,80.9,2025-04-21T15:26:39.950Z,2025-04-21T16:09:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670841517,56,Left,5670841659,233,637,5670841519,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565579,637,5,2,69,25,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,19.1,2025-04-21T15:26:39.950Z,2025-04-21T16:09:10Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670841621,233,599,5670841011,56,Back,5670841015,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565667,638,1,2,69,31,a9vw7ikerpr4cuweeeka5aneg,1,1.7,40.1,2025-04-21T15:26:46.342Z,2025-04-21T15:26:51Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670841471,140,8.6,5670841473,141,70.3,5670841477,213,1.23,5670841481,237,,5670841467,124,,5670841469,56,Back,5670841475,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565765,639,1,2,69,35,a9vw7ikerpr4cuweeeka5aneg,1,12.6,72.9,2025-04-21T15:26:50.408Z,2025-04-21T15:26:54Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670842033,56,Back,5670842043,213,4.22,5670842041,212,17.7,5670842035,140,4.6,5670842039,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565821,640,1,2,69,39,a9vw7ikerpr4cuweeeka5aneg,0,3.1,58.1,2025-04-21T15:26:53.727Z,2025-04-21T15:26:57Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670842389,213,0.41,5670842385,141,80.3,5670842379,157,,5670842381,56,Back,5670842391,1,,5670842387,212,37.9,5670842383,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565909,601,1,2,69,43,b8oqgvx1ijeyn6y1cn6929ix4,1,60.2,12.5,2025-04-21T15:26:58.391Z,2025-04-21T15:27:01Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670842877,155,,5670842881,140,65.4,5670842883,141,23.6,5670842887,213,0.94,5670842885,212,9.3,5670842879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565919,602,1,2,69,46,b8oqgvx1ijeyn6y1cn6929ix4,0,64.6,23.3,2025-04-21T15:27:01.070Z,2025-04-21T15:27:01Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670842931,140,67.2,5670842929,56,Right,5670842935,212,3.9,5670842937,213,5.49,5670842933,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566163,642,1,2,69,48,a9vw7ikerpr4cuweeeka5aneg,1,22.5,90.5,2025-04-21T15:27:03.183Z,2025-04-21T15:27:10Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5670844165,212,18.3,5670844167,213,0.09,5670844163,141,93.0,5670844159,56,Back,5670844161,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566169,643,4,2,69,55,a9vw7ikerpr4cuweeeka5aneg,1,37.0,83.2,2025-04-21T15:27:09.784Z,2025-04-21T21:17:22Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670844241,152,,5670844681,233,603,5670844239,56,Back,5670844249,286,,5671957621,295,,5670844235,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566197,603,4,2,69,55,b8oqgvx1ijeyn6y1cn6929ix4,0,63.0,16.8,2025-04-21T15:27:09.785Z,2025-04-21T21:17:19Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5671116357,233,643,5670844587,56,Right,5670844597,285,,5670844589,152,,5671957581,295,,5670844585,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566425,644,1,2,70,1,a9vw7ikerpr4cuweeeka5aneg,1,38.5,85.4,2025-04-21T15:27:16.103Z,2025-04-21T15:27:21Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670845545,152,,5670845557,213,4.60,5670845553,141,33.9,5670845551,140,34.9,5670845549,56,Back,5670845543,5,,5670845555,212,35.2,5670845559,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566481,645,1,2,70,6,a9vw7ikerpr4cuweeeka5aneg,1,35.9,31.8,2025-04-21T15:27:20.751Z,2025-04-21T15:27:24Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670845873,56,Back,5670845877,141,51.0,5670845881,213,1.48,5670845875,140,37.0,5670845879,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566553,646,1,2,70,8,a9vw7ikerpr4cuweeeka5aneg,1,37.0,51.0,2025-04-21T15:27:23.231Z,2025-04-21T15:27:27Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670846341,212,31.4,5670846331,56,Left,5670846343,213,0.94,5670846339,141,88.4,5670846335,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566655,647,1,2,70,11,a9vw7ikerpr4cuweeeka5aneg,1,55.9,88.3,2025-04-21T15:27:26.352Z,2025-04-21T15:27:31Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670846967,140,73.6,5670846963,56,Center,5670846973,213,5.25,5670846971,212,36.3,5670846961,155,,5670846975,1,,5670846969,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566707,648,1,2,70,15,a9vw7ikerpr4cuweeeka5aneg,1,72.4,25.3,2025-04-21T15:27:30.471Z,2025-04-21T15:27:33Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670847241,213,4.90,5670847231,56,Right,5670847237,212,14.9,5670847235,141,3.8,5670847233,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566769,649,1,2,70,18,a9vw7ikerpr4cuweeeka5aneg,1,73.4,8.8,2025-04-21T15:27:32.639Z,2025-04-21T15:27:35Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670847641,212,20.0,5670847643,213,2.49,5670847637,140,58.3,5670847639,141,26.7,5670847635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566819,650,1,2,70,20,a9vw7ikerpr4cuweeeka5aneg,1,58.3,26.7,2025-04-21T15:27:35.023Z,2025-04-21T15:27:38Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670847897,212,12.3,5670847893,140,48.4,5670847895,141,36.3,5670847899,213,2.58,5670847891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566879,651,1,2,70,22,a9vw7ikerpr4cuweeeka5aneg,1,48.4,36.3,2025-04-21T15:27:37.191Z,2025-04-21T15:27:40Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670848165,213,1.77,5670848157,56,Back,5670848163,212,23.2,5670848159,140,44.0,5670848161,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566935,652,1,2,70,25,a9vw7ikerpr4cuweeeka5aneg,1,45.6,70.8,2025-04-21T15:27:39.823Z,2025-04-21T15:27:44Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670848513,213,0.65,5670848505,56,Left,5670848509,141,85.9,5670848511,212,17.0,5670848507,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566975,653,1,2,70,29,a9vw7ikerpr4cuweeeka5aneg,1,58.5,85.9,2025-04-21T15:27:43.799Z,2025-04-21T15:27:46Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670848731,212,10.1,5670848733,213,5.23,5670848729,141,73.0,5670848723,56,Center,5670848727,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566983,654,1,2,70,31,a9vw7ikerpr4cuweeeka5aneg,0,63.3,72.9,2025-04-21T15:27:45.591Z,2025-04-21T15:27:47Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5670848791,56,Left,5670848799,213,1.42,5670848795,141,79.1,5670848797,212,4.3,5670848793,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567009,655,83,2,70,33,a9vw7ikerpr4cuweeeka5aneg,0,63.4,76.6,2025-04-21T15:27:47.759Z,2025-04-21T15:27:54Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5670849707,399,8h3cyhuw5049gcxrsld3rw1ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567073,605,4,2,70,35,b8oqgvx1ijeyn6y1cn6929ix4,1,34.5,26.0,2025-04-21T15:27:50.182Z,2025-04-21T16:05:22Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5670849473,286,,5670849343,13,,5670849347,152,,5670849349,265,,5670849345,56,Back,5670849469,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567065,656,4,2,70,35,a9vw7ikerpr4cuweeeka5aneg,0,65.5,74.0,2025-04-21T15:27:50.183Z,2025-04-21T16:05:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5670849381,285,,5670849373,13,,5670849377,152,,5670849573,233,605,5670849375,56,Center,5670849379,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567497,606,1,2,70,53,b8oqgvx1ijeyn6y1cn6929ix4,1,30.0,24.3,2025-04-21T15:28:07.733Z,2025-04-21T16:08:42Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5670851727,141,34.9,5670851723,56,Back,5671131673,5,,5670851725,140,33.6,5671131675,152,,5670851729,212,8.1,5670851733,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567529,607,1,2,70,54,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,34.9,2025-04-21T15:28:08.637Z,2025-04-21T15:28:10Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5670851917,212,9.2,5670851913,140,42.3,5670851911,56,Back,5670851915,141,33.7,5670851919,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567693,608,1,2,70,55,b8oqgvx1ijeyn6y1cn6929ix4,1,42.3,33.7,2025-04-21T15:28:10.462Z,2025-04-21T15:28:16Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670852787,56,Back,5670852793,212,14.4,5670852791,141,14.1,5670852795,213,5.10,5670852789,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567747,609,1,2,71,1,b8oqgvx1ijeyn6y1cn6929ix4,1,72.8,12.8,2025-04-21T15:28:15.917Z,2025-04-21T15:28:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5670853095,56,Center,5670853099,141,22.5,5670853097,140,67.9,5670853103,213,2.23,5670853101,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567789,610,1,2,71,3,b8oqgvx1ijeyn6y1cn6929ix4,1,67.2,27.1,2025-04-21T15:28:18.229Z,2025-04-21T15:28:20Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670853359,213,1.33,5670853343,141,49.4,5670853315,56,Center,5670853327,140,70.7,5670853353,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567843,611,1,2,71,6,b8oqgvx1ijeyn6y1cn6929ix4,1,71.9,47.3,2025-04-21T15:28:20.638Z,2025-04-21T15:28:22Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670853657,140,67.2,5670853655,56,Center,5670853665,212,9.0,5670853667,213,4.13,5670853661,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
