id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2738568781,201,45,1,20,31,a9vw7ikerpr4cuweeeka5aneg,0,6.2,39.0,2024-10-25T17:23:28.614Z,2024-10-25T17:23:59Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310857503,285,,5310857501,56,Back,5310858957,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569045,235,3,1,20,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.8,61.0,2024-10-25T17:23:28.614Z,2024-10-28T15:06:47Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5310858917,56,Center,5310858919,286,,5310858923,233,201,5322732653,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738568771,233,1,1,20,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,93.1,64.0,2024-10-25T17:23:29.127Z,2024-10-28T15:06:52Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5322732765,195,,5310857455,213,4.39,5310857441,141,53.0,5310857437,140,90.7,5310857447,212,7.9,5310857433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738568827,202,12,1,20,34,a9vw7ikerpr4cuweeeka5aneg,1,9.1,49.4,2024-10-25T17:23:31.026Z,2024-10-28T15:07:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310857723,213,4.82,5310857721,212,12.0,5310857719,141,31.9,5310857717,140,10.3,5310857715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738568799,234,1,1,20,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,94.4,69.3,2024-10-25T17:23:31.966Z,2024-10-25T17:23:35Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5310857741,155,,5310857587,56,Center,5310857591,140,95.9,5310857595,141,48.7,5310857599,212,14.1,5310857603,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738568839,203,52,1,20,37,a9vw7ikerpr4cuweeeka5aneg,1,4.3,49.4,2024-10-25T17:23:34.627Z,2024-10-28T15:07:16Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5322733521,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738568929,204,1,1,20,37,a9vw7ikerpr4cuweeeka5aneg,1,4.3,49.4,2024-10-25T17:23:34.746Z,2024-10-25T17:23:42Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5310858293,1,,5310858291,213,0.64,5310858289,212,39.5,5310858275,56,Back,5310858271,123,,5310858281,140,34.4,5310858285,141,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738568979,205,1,1,20,44,a9vw7ikerpr4cuweeeka5aneg,1,58.4,89.3,2024-10-25T17:23:41.882Z,2024-10-25T17:23:47Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5310858583,212,16.6,5310858575,56,Back,5310858587,213,3.89,5310858579,141,72.8,5310858577,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569035,206,1,1,20,50,a9vw7ikerpr4cuweeeka5aneg,1,52.6,65.3,2024-10-25T17:23:47.034Z,2024-10-25T17:23:53Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5310858869,212,29.1,5310858873,213,4.41,5310858859,56,Back,5310858865,141,24.4,5310858863,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569055,207,1,1,20,56,a9vw7ikerpr4cuweeeka5aneg,1,53.2,25.7,2024-10-25T17:23:53.186Z,2024-10-25T17:23:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310858979,140,56.4,5310858977,56,Center,5310858983,212,7.5,5310858981,141,35.6,5310858985,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569109,208,1,1,20,59,a9vw7ikerpr4cuweeeka5aneg,1,58.0,30.8,2024-10-25T17:23:56.330Z,2024-10-25T17:24:03Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5310859279,213,5.48,5310859277,212,17.3,5310859273,140,69.4,5310859275,141,12.5,5310859271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569117,209,61,1,21,6,a9vw7ikerpr4cuweeeka5aneg,1,69.4,12.5,2024-10-25T17:24:03.612Z,2024-10-25T17:26:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5310859321,56,Right,5310859425,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569119,210,5,1,21,7,a9vw7ikerpr4cuweeeka5aneg,0,61.4,-0.9,2024-10-25T17:24:04.749Z,2024-10-25T19:09:53Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5310860099,233,236,5310859333,347,,5310859331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569267,236,5,1,21,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.6,100.9,2024-10-25T17:24:04.749Z,2024-10-25T17:57:20Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5310860059,56,Back,5310860079,233,210,5310860061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569399,211,27,1,21,26,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:24:23.535Z,2024-10-28T16:07:35Z,,,,5322821687,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569335,237,27,1,21,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T17:24:23.535Z,2024-10-28T16:07:34Z,,,,5310860395,41,Injury,5310860397,53,1fjkjzsei9slx2t4zhsqdkve1,5322821673,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569409,212,28,1,21,35,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:24:32.891Z,2024-10-28T16:07:35Z,,,,5310860755,55,211,5322821707,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569741,238,28,1,21,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T17:24:32.891Z,2024-10-28T16:07:35Z,,,,5322821691,233,212,5310862617,55,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569765,239,1,1,22,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.0,100.0,2024-10-25T17:25:17.732Z,2024-10-25T17:25:19Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5310862765,140,73.4,5310862763,56,Left,5310862761,107,,5310862817,238,,5310862767,141,92.0,5310862773,1,,5310862771,213,5.98,5310862769,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569821,214,1,1,22,24,a9vw7ikerpr4cuweeeka5aneg,1,19.2,21.8,2024-10-25T17:25:21.474Z,2024-10-25T17:25:23Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5310863085,212,25.8,5310863081,140,39.1,5310863083,141,44.0,5310863087,213,0.63,5310863079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569837,215,1,1,22,26,a9vw7ikerpr4cuweeeka5aneg,1,39.1,44.0,2024-10-25T17:25:23.778Z,2024-10-25T17:25:27Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5310863227,213,5.98,5310863225,212,12.3,5310863223,141,38.5,5310863221,140,50.3,5310863219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569885,216,1,1,22,30,a9vw7ikerpr4cuweeeka5aneg,1,56.7,32.5,2024-10-25T17:25:27.306Z,2024-10-25T17:25:33Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5310863577,212,15.8,5310863579,213,1.59,5310863575,141,55.8,5310863573,140,56.4,5310863571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569923,217,1,1,22,36,a9vw7ikerpr4cuweeeka5aneg,1,56.4,55.8,2024-10-25T17:25:33.043Z,2024-10-25T17:25:37Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5310863745,56,Right,5310863749,141,16.3,5310863747,140,57.8,5310863751,212,26.9,5310863753,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569937,218,1,1,22,40,a9vw7ikerpr4cuweeeka5aneg,1,61.5,16.1,2024-10-25T17:25:37.338Z,2024-10-25T17:25:39Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310863829,56,Right,5310863831,140,72.7,5310863835,212,13.4,5310863833,141,6.7,5310863837,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569953,219,1,1,22,42,a9vw7ikerpr4cuweeeka5aneg,1,72.7,6.7,2024-10-25T17:25:39.179Z,2024-10-25T17:25:41Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5310863937,213,2.36,5310863929,56,Right,5310863935,212,9.9,5310863933,141,16.9,5310863931,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738569979,220,1,1,22,44,a9vw7ikerpr4cuweeeka5aneg,1,66.1,17.3,2024-10-25T17:25:41.131Z,2024-10-25T17:25:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310864095,213,1.54,5310864091,141,62.4,5310864093,212,30.7,5310864087,56,Center,5310864089,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570007,221,1,1,22,47,a9vw7ikerpr4cuweeeka5aneg,1,68.3,66.2,2024-10-25T17:25:44.618Z,2024-10-25T17:25:49Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310864279,212,30.2,5310864277,141,25.3,5310864281,213,4.31,5310864273,56,Center,5310864275,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570035,222,1,1,22,52,a9vw7ikerpr4cuweeeka5aneg,1,56.7,25.9,2024-10-25T17:25:49.275Z,2024-10-25T17:25:52Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310864455,1,,5310864453,213,1.16,5310864451,212,49.4,5310864445,56,Left,5310864443,196,,5310864441,155,,5310864447,140,75.3,5310864449,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570053,223,1,1,22,55,a9vw7ikerpr4cuweeeka5aneg,0,75.3,92.6,2024-10-25T17:25:52.674Z,2024-10-25T17:25:54Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310864521,141,91.5,5310864525,213,6.24,5310864523,212,18.0,5310864519,140,92.4,5310864517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570077,240,12,1,22,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.4,5.2,2024-10-25T17:25:56.693Z,2024-10-28T15:08:24Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5322735701,212,7.0,5322735703,213,3.77,5310864653,56,Back,5322735699,141,0.0,5322735697,140,13.0,5322735695,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570127,224,5,1,23,0,a9vw7ikerpr4cuweeeka5aneg,1,90.0,101.8,2024-10-25T17:25:57.061Z,2024-10-25T19:09:53Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310864911,56,Left,5310864913,347,,5310864945,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570083,241,5,1,23,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.0,-1.8,2024-10-25T17:25:57.061Z,2024-10-25T17:55:12Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310864685,347,,5310864683,56,Back,5310864949,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570141,225,1,1,23,5,a9vw7ikerpr4cuweeeka5aneg,1,92.8,100.0,2024-10-25T17:26:02.594Z,2024-10-25T17:26:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310864979,140,89.7,5310864977,56,Left,5310864983,212,6.5,5310864985,213,4.18,5310864981,141,92.9,5310864975,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570155,226,1,1,23,6,a9vw7ikerpr4cuweeeka5aneg,1,89.7,92.9,2024-10-25T17:26:03.603Z,2024-10-25T17:26:05Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5310865079,140,93.8,5310865075,56,Left,5310865085,213,0.16,5310865083,212,4.4,5310865081,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570179,227,1,1,23,8,a9vw7ikerpr4cuweeeka5aneg,1,93.8,93.9,2024-10-25T17:26:05.666Z,2024-10-25T17:26:07Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310865201,56,Left,5310865205,141,88.4,5310865203,140,87.3,5310865207,212,7.8,5310865209,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570183,228,43,1,23,10,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:26:07.186Z,2024-10-25T17:26:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310865485,144,61,5310865239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570185,229,61,1,23,10,a9vw7ikerpr4cuweeeka5aneg,0,87.3,88.4,2024-10-25T17:26:07.331Z,2024-10-25T17:26:08Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310865257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570203,242,1,1,23,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,9.9,8.2,2024-10-25T17:26:08.346Z,2024-10-25T17:55:39Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5310865357,212,2.2,5310865359,213,0.28,5310969893,233,230,5310969891,236,,5310865355,141,9.1,5310865351,56,Back,5310865353,140,11.9,5310969897,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570189,230,74,1,23,11,a9vw7ikerpr4cuweeeka5aneg,1,82.2,93.0,2024-10-25T17:26:08.347Z,2024-10-25T17:26:10Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310865271,285,,5310865389,233,242,5310865269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570201,231,5,1,23,12,a9vw7ikerpr4cuweeeka5aneg,0,101.2,82.7,2024-10-25T17:26:09.635Z,2024-10-25T19:09:54Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310865555,233,243,5310865343,346,,5310865341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570231,243,5,1,23,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.2,17.3,2024-10-25T17:26:09.635Z,2024-10-25T19:09:54Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5310865507,56,Back,5310865509,346,,5310865551,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570351,244,1,1,23,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.9,44.3,2024-10-25T17:26:21.828Z,2024-10-25T17:26:25Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5310866201,212,12.6,5310866203,213,4.92,5310866195,56,Back,5310866193,124,,5310866207,237,,5310866199,141,26.2,5310866197,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570361,245,1,1,23,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,20.0,2024-10-25T17:26:25.172Z,2024-10-25T17:26:26Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5310866251,141,5.9,5310866255,213,5.51,5310866253,212,13.7,5310866247,56,Back,5310866249,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570391,246,1,1,23,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.1,5.3,2024-10-25T17:26:27.036Z,2024-10-25T17:26:29Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310866435,1,,5310866431,212,40.7,5310866433,213,0.24,5310866425,56,Right,5310866423,155,,5310866427,140,55.7,5310866429,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570399,247,44,1,23,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,24.3,2024-10-25T17:26:29.068Z,2024-10-25T19:37:26Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5310866519,286,,5310866517,56,Center,5310866593,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570417,232,44,1,23,32,a9vw7ikerpr4cuweeeka5aneg,0,35.2,75.7,2024-10-25T17:26:29.069Z,2024-10-25T19:37:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310866631,233,247,5310866585,285,,5310866583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570411,248,1,1,23,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.8,19.7,2024-10-25T17:26:29.340Z,2024-10-25T17:26:30Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5310866569,3,,5310866571,56,Right,5310866575,141,0.0,5310866573,140,56.4,5310866579,213,4.76,5310866577,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570441,233,5,1,23,33,a9vw7ikerpr4cuweeeka5aneg,1,43.6,101.4,2024-10-25T17:26:30.313Z,2024-10-25T19:09:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310866759,233,249,5310866713,347,,5310866711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570419,249,5,1,23,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.4,-1.4,2024-10-25T17:26:30.313Z,2024-10-25T19:09:55Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5310866589,56,Right,5310866775,233,233,5310866591,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570465,234,1,1,23,36,a9vw7ikerpr4cuweeeka5aneg,1,43.6,100.0,2024-10-25T17:26:33.314Z,2024-10-25T17:26:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5310866859,56,Back,5310866863,141,88.4,5310866865,212,16.2,5310866861,140,30.5,5310866857,107,,5310866867,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570497,235,1,1,23,38,a9vw7ikerpr4cuweeeka5aneg,1,30.2,91.2,2024-10-25T17:26:35.731Z,2024-10-25T17:26:38Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310867031,213,4.10,5310867027,141,74.0,5310867029,212,14.3,5310867021,56,Back,5310867025,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570533,236,1,1,23,41,a9vw7ikerpr4cuweeeka5aneg,1,21.2,68.3,2024-10-25T17:26:38.586Z,2024-10-25T17:26:44Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310867287,212,28.4,5310867289,213,4.72,5310867281,56,Back,5310867285,141,26.6,5310867283,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570585,237,1,1,23,47,a9vw7ikerpr4cuweeeka5aneg,1,21.4,26.6,2024-10-25T17:26:44.530Z,2024-10-25T17:26:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310867575,213,1.54,5310867573,212,33.1,5310867567,56,Back,5310867571,141,75.2,5310867569,140,22.5,5310867577,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570649,239,1,1,23,56,a9vw7ikerpr4cuweeeka5aneg,1,22.5,75.2,2024-10-25T17:26:53.234Z,2024-10-25T17:26:55Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310867919,212,21.2,5310867921,213,3.88,5310867917,141,54.3,5310867915,140,7.5,5310867913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570697,240,1,1,23,58,a9vw7ikerpr4cuweeeka5aneg,1,7.5,54.3,2024-10-25T17:26:55.258Z,2024-10-25T17:27:01Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5310868181,212,12.5,5310868183,213,6.06,5310868175,56,Back,5310868179,141,50.3,5310868177,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570717,241,1,1,24,4,a9vw7ikerpr4cuweeeka5aneg,1,25.3,39.1,2024-10-25T17:27:01.602Z,2024-10-25T17:27:06Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5310868355,141,18.4,5310868351,140,45.3,5310868359,212,25.3,5310868363,213,5.69,5310868347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570725,242,1,1,24,8,a9vw7ikerpr4cuweeeka5aneg,1,45.3,18.4,2024-10-25T17:27:05.842Z,2024-10-25T17:27:07Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5310868401,140,60.5,5310868405,212,16.8,5310868403,141,25.9,5310868407,213,0.31,5310868399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570733,243,1,1,24,10,a9vw7ikerpr4cuweeeka5aneg,1,60.5,25.9,2024-10-25T17:27:07.266Z,2024-10-25T17:27:08Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5310868459,140,77.4,5310868457,56,Right,5310868465,213,5.57,5310868463,212,23.4,5310868461,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570777,244,1,1,24,11,a9vw7ikerpr4cuweeeka5aneg,1,77.4,3.5,2024-10-25T17:27:08.331Z,2024-10-28T15:09:28Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,5310868701,155,,5310868711,141,36.5,5310869129,154,,5310869127,210,13,5310868705,56,Center,5310868709,140,91.1,5310868715,213,1.00,5310868713,212,26.7,5322737329,20,5310868697,2,,5322737325,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570791,245,13,1,24,14,a9vw7ikerpr4cuweeeka5aneg,1,86.8,37.8,2024-10-25T17:27:10.978Z,2024-10-28T15:09:42Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310869177,328,,5310869161,87,,5310869179,230,99.5,5310869173,102,43.5,5310869175,103,59.7,5310869155,15,,5310868763,56,Center,5310869165,29,,5322737735,17,5310869167,154,,5310869181,231,47.1,5310868759,22,5310869169,55,244,,,,,,,,,,,,,,,,,,,,,,,,,
2738570799,246,5,1,24,16,a9vw7ikerpr4cuweeeka5aneg,0,101.3,42.2,2024-10-25T17:27:13.483Z,2024-10-25T17:55:17Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310868817,346,,5310869651,233,250,5310868815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570939,250,5,1,24,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.3,57.8,2024-10-25T17:27:13.483Z,2024-10-25T19:09:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5310869645,233,246,5310869613,346,,5310869611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570967,251,1,1,24,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.3,50.7,2024-10-25T17:27:26.061Z,2024-10-28T15:09:52Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5310869761,124,,5310869763,56,Back,5310869765,140,5.3,5310869769,212,18.8,5310869775,237,,5310869771,213,4.77,5310869767,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738570989,252,1,1,24,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.9,21.6,2024-10-25T17:27:27.323Z,2024-10-28T15:09:57Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5310869909,140,10.3,5310869907,56,Back,5310869913,212,12.8,5310869915,213,5.17,5310869911,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738571061,253,1,1,24,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.7,5.2,2024-10-25T17:27:31.780Z,2024-10-28T15:10:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310870311,56,Back,5310870315,141,9.8,5310870313,140,29.0,5310870319,213,0.18,5310870317,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
