id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809182145,381,1,1,42,4,6wwwud48qahpwrfxs20334qk5,1,32.9,9.4,2025-05-03T11:13:17.108Z,2025-05-03T11:13:38Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5696493599,140,31.5,5696493603,141,3.4,5696493595,3,,5696493597,56,Back,5696493607,212,4.3,5696493609,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182151,382,1,1,42,5,6wwwud48qahpwrfxs20334qk5,0,31.5,3.7,2025-05-03T11:13:18.195Z,2025-05-03T11:14:28Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5696493633,56,Back,5696493639,212,6.9,5696493641,213,1.57,5696493635,140,31.5,5696493637,141,13.8,5696493631,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182139,388,8,1,42,9,dbl7ir1qugqz8nvp1vzn8im50,1,58.4,89.0,2025-05-03T11:13:22.705Z,2025-05-03T11:13:23Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5696493583,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182159,389,1,1,42,10,dbl7ir1qugqz8nvp1vzn8im50,1,63.9,78.7,2025-05-03T11:13:23.777Z,2025-05-03T11:13:25Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696493697,141,68.5,5696493695,140,60.2,5696493693,56,Center,5696493699,212,7.9,5696493691,3,,5696493701,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182177,391,1,1,42,12,dbl7ir1qugqz8nvp1vzn8im50,0,60.2,68.5,2025-05-03T11:13:25.049Z,2025-05-03T11:13:27Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696493773,140,83.0,5696493769,155,,5696493775,141,58.4,5696493777,212,24.9,5696493779,213,6.00,5696493771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182213,383,12,1,42,15,6wwwud48qahpwrfxs20334qk5,1,21.1,35.4,2025-05-03T11:13:28.107Z,2025-05-03T11:15:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696493953,140,27.8,5696493959,213,5.66,5696493957,212,8.6,5696499805,15,,5696493955,141,28.0,5696493951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183021,388,61,1,42,16,6wwwud48qahpwrfxs20334qk5,0,27.1,29.9,2025-05-03T11:13:29.218Z,2025-05-03T11:15:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5696498383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182237,392,1,1,42,17,dbl7ir1qugqz8nvp1vzn8im50,1,61.4,64.5,2025-05-03T11:13:30.730Z,2025-05-03T11:21:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5696494095,212,12.8,5696494097,213,5.45,5696494091,140,69.6,5696494093,141,50.6,5696494089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182263,393,1,1,42,19,dbl7ir1qugqz8nvp1vzn8im50,1,69.6,50.6,2025-05-03T11:13:32.753Z,2025-05-03T11:13:34Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696494239,141,48.2,5696494241,212,16.0,5696494235,56,Center,5696494237,140,54.4,5696494243,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182279,394,1,1,42,21,dbl7ir1qugqz8nvp1vzn8im50,1,54.4,48.2,2025-05-03T11:13:34.225Z,2025-05-03T11:13:35Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696494311,140,52.6,5696494317,213,1.70,5696494309,56,Center,5696494315,212,14.9,5696494313,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182297,395,1,1,42,22,dbl7ir1qugqz8nvp1vzn8im50,1,52.6,70.0,2025-05-03T11:13:34.993Z,2025-05-03T11:13:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696494411,140,64.0,5696494409,56,Left,5696494417,213,0.88,5696494415,212,18.8,5696494413,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182317,396,1,1,42,23,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,91.4,2025-05-03T11:13:36.713Z,2025-05-03T11:13:39Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5696494521,56,Back,5696494529,213,3.84,5696494523,140,48.9,5696494527,212,20.7,5696494525,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182359,397,1,1,42,26,dbl7ir1qugqz8nvp1vzn8im50,1,48.3,71.1,2025-05-03T11:13:39.178Z,2025-05-03T11:13:44Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696494777,213,4.67,5696494775,212,26.1,5696494771,140,47.2,5696494773,141,32.7,5696494769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182395,398,1,1,42,31,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,28.3,2025-05-03T11:13:44.201Z,2025-05-03T11:13:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696494949,141,38.9,5696494951,212,16.4,5696494947,140,70.1,5696494945,56,Center,5696494953,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182433,399,1,1,42,34,dbl7ir1qugqz8nvp1vzn8im50,1,67.6,34.8,2025-05-03T11:13:47.449Z,2025-05-03T11:13:51Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5696495221,140,76.4,5696495227,213,5.21,5696495225,212,19.2,5696495219,56,Right,5696495223,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182439,400,1,1,42,38,dbl7ir1qugqz8nvp1vzn8im50,0,71.5,8.5,2025-05-03T11:13:51.377Z,2025-05-03T11:13:53Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696495375,286,,5696495271,213,0.17,5696495263,56,Right,5696495371,233,384,5696495269,212,3.6,5696495267,141,9.4,5696495369,236,,5696495265,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182449,384,74,1,42,38,6wwwud48qahpwrfxs20334qk5,1,28.7,96.3,2025-05-03T11:13:51.378Z,2025-05-03T11:31:26Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696495399,233,400,5696495335,285,,5696495333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182465,385,5,1,42,39,6wwwud48qahpwrfxs20334qk5,0,26.0,101.6,2025-05-03T11:13:52.514Z,2025-05-03T11:33:36Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696495383,56,Back,5696495385,347,,5696495721,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182501,401,5,1,42,39,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,-1.6,2025-05-03T11:13:52.514Z,2025-05-03T11:13:57Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696495667,233,385,5696495607,56,Right,5696495609,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182555,402,1,1,42,42,dbl7ir1qugqz8nvp1vzn8im50,1,74.1,0.0,2025-05-03T11:13:55.600Z,2025-05-03T11:13:58Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696495913,141,16.2,5696495907,107,,5696495909,56,Right,5696495917,213,1.57,5696495915,212,12.0,5696495911,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182583,403,1,1,42,45,dbl7ir1qugqz8nvp1vzn8im50,1,78.2,14.7,2025-05-03T11:13:58.699Z,2025-05-03T11:14:00Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5696496063,141,13.2,5696496071,213,3.20,5696496059,140,62.0,5696496055,56,Right,5696496067,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182621,404,1,1,42,47,dbl7ir1qugqz8nvp1vzn8im50,1,62.0,13.2,2025-05-03T11:14:00.745Z,2025-05-03T11:14:03Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696496223,212,26.8,5696496225,213,1.91,5696496217,56,Center,5696496219,140,53.6,5696496221,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182715,405,1,1,42,50,dbl7ir1qugqz8nvp1vzn8im50,1,51.0,50.7,2025-05-03T11:14:03.521Z,2025-05-03T11:14:24Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,1.0,,5696496731,140,54.3,5696496729,56,Center,5696497361,210,15,5696496737,213,1.35,5696496735,212,16.0,5696496733,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809187261,433,45,1,42,59,6wwwud48qahpwrfxs20334qk5,0,40.2,28.0,2025-05-03T11:14:11.950Z,2025-05-03T11:21:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5696520909,56,Back,5696521059,233,448,5696520911,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809187291,448,3,1,42,59,dbl7ir1qugqz8nvp1vzn8im50,1,59.8,72.0,2025-05-03T11:14:11.950Z,2025-05-03T11:21:25Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696521053,233,433,5696521047,56,Center,5696521049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182725,406,15,1,43,0,dbl7ir1qugqz8nvp1vzn8im50,1,75.3,64.4,2025-05-03T11:14:12.961Z,2025-05-03T12:57:45Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696497393,215,,5696497395,146,83.6,5696496765,22,,5696497401,231,50.5,5696497389,102,52.7,5696496767,18,,5696497397,147,60.5,5696497391,103,19,5696496969,20,,5696496973,82,,5696497385,55,5696497415,233,5696497383,29,,5697005141,76,,5696497399,230,98.9,5696496769,56,Center,405,386,,,,,,
2809182735,386,10,1,43,0,6wwwud48qahpwrfxs20334qk5,1,14.7,42.1,2025-05-03T11:14:13.061Z,2025-05-03T11:14:25Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5696496829,56,Back,5696497467,233,406,5696496827,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182745,387,6,1,43,1,6wwwud48qahpwrfxs20334qk5,0,21.8,34.2,2025-05-03T11:14:14.337Z,2025-05-03T11:31:43Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5696496907,73,,5696496905,56,Back,5696496929,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809182741,407,6,1,43,1,dbl7ir1qugqz8nvp1vzn8im50,1,78.2,65.8,2025-05-03T11:14:14.337Z,2025-05-03T11:31:42Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696496921,233,387,5696496903,73,,5696496901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183059,408,1,1,43,30,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,99.5,2025-05-03T11:14:43.467Z,2025-05-03T11:14:49Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696498589,56,Center,5696498587,223,,5696498585,155,,5696498593,141,45.7,5696498581,2,,5696498767,233,389,5696498583,6,,5696498591,140,94.0,5696498599,1,,5696498597,213,4.56,5696498595,212,,,,,,,,,,,,,,,37.0,,,,,,,
2809183085,389,41,1,43,35,6wwwud48qahpwrfxs20334qk5,0,6.8,50.1,2025-05-03T11:14:48.458Z,2025-05-03T11:14:50Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5696498743,141,66.9,5696498745,212,12.0,5696498747,213,1.27,5696498799,233,408,5696498741,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183111,390,45,1,43,36,6wwwud48qahpwrfxs20334qk5,0,9.6,72.2,2025-05-03T11:14:49.808Z,2025-05-03T11:31:40Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5696498885,56,Back,5696498887,285,,5696498939,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183103,409,3,1,43,36,dbl7ir1qugqz8nvp1vzn8im50,1,90.4,27.8,2025-05-03T11:14:49.808Z,2025-05-03T11:31:40Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5696498847,56,Center,5696498909,233,390,5696498849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183109,410,1,1,43,37,dbl7ir1qugqz8nvp1vzn8im50,0,92.6,29.7,2025-05-03T11:14:50.688Z,2025-05-03T11:14:54Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5696498883,213,1.73,5696499043,233,391,5696499041,236,,5696498881,212,5.3,5696498879,141,37.4,5696499047,286,,5696498875,56,Center,5696498877,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183135,391,74,1,43,37,6wwwud48qahpwrfxs20334qk5,1,6.0,64.9,2025-05-03T11:14:50.689Z,2025-05-03T11:31:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696499111,233,410,5696498973,56,Back,5696498975,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183145,392,6,1,43,39,6wwwud48qahpwrfxs20334qk5,0,6.8,64.0,2025-05-03T11:14:52.016Z,2025-05-03T11:31:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696499121,56,Back,5696499123,73,,5696499145,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183131,411,6,1,43,39,dbl7ir1qugqz8nvp1vzn8im50,1,93.2,36.0,2025-05-03T11:14:52.016Z,2025-05-03T11:31:43Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5696499125,233,392,5696498981,56,Center,5696498983,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183477,412,1,1,44,3,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,0.5,2025-05-03T11:15:16.305Z,2025-05-03T11:15:20Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696500703,141,20.1,5696500701,140,96.2,5696500697,6,,5696500705,212,13.8,5696500707,213,1.83,5696500699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183489,413,1,1,44,6,dbl7ir1qugqz8nvp1vzn8im50,0,96.2,20.1,2025-05-03T11:15:19.761Z,2025-05-03T11:22:44Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5696500755,212,21.7,5696500757,213,1.72,5696500753,141,51.6,5696500749,56,Center,5696500751,140,93.1,5696500747,155,,5696500745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183547,393,12,1,44,10,6wwwud48qahpwrfxs20334qk5,1,7.5,34.0,2025-05-03T11:15:23.426Z,2025-05-03T11:21:24Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5696501051,212,0.1,5696501049,141,33.9,5696501047,140,7.4,5696501067,15,,5696501045,56,Back,5696501053,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183573,394,12,1,44,12,6wwwud48qahpwrfxs20334qk5,1,13.0,26.8,2025-05-03T11:15:25.081Z,2025-05-03T11:21:27Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5696501187,56,Back,5696501189,140,24.5,5696501193,212,12.7,5696501191,141,21.2,5696501215,15,,5696501195,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183577,414,50,1,44,12,dbl7ir1qugqz8nvp1vzn8im50,1,75.8,69.0,2025-05-03T11:15:25.352Z,2025-05-03T11:31:35Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696501203,286,,5696501509,233,395,5696501201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183627,395,7,1,44,12,6wwwud48qahpwrfxs20334qk5,1,24.2,31.0,2025-05-03T11:15:25.353Z,2025-05-03T11:31:35Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5696501457,233,414,5696501405,56,Back,5696501407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183581,415,3,1,44,12,dbl7ir1qugqz8nvp1vzn8im50,0,77.0,68.4,2025-05-03T11:15:25.857Z,2025-05-03T11:31:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696501635,233,396,5696501221,56,Center,5696501223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183657,396,7,1,44,12,6wwwud48qahpwrfxs20334qk5,1,23.0,31.6,2025-05-03T11:15:25.858Z,2025-05-03T11:31:35Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5696501559,285,,5696501557,56,Back,5696501591,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183611,416,1,1,44,14,dbl7ir1qugqz8nvp1vzn8im50,1,74.7,63.0,2025-05-03T11:15:27.576Z,2025-05-03T11:16:54Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,1.0,,5696501349,141,52.2,5696501351,212,7.4,5696501345,56,Center,5696501347,140,75.1,5696506687,210,15,5696501353,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183629,417,15,1,44,15,dbl7ir1qugqz8nvp1vzn8im50,1,72.3,57.7,2025-05-03T11:15:28.632Z,2025-05-03T12:58:35Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696505455,25,,5696501423,18,,5696506731,233,397,5696506703,215,,5696506711,231,50.2,5696501425,56,Center,5696506691,78,,5696506699,102,49.6,5696506705,146,78.9,5696505457,20,,5696505461,82,5696506693,29,5696506701,103,19,5696506709,230,99.0,5696506707,147,55.8,5696506695,55,416,,,,,,,,
2809183663,397,10,1,44,15,6wwwud48qahpwrfxs20334qk5,1,16.2,46.2,2025-05-03T11:15:28.732Z,2025-05-03T11:16:56Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696501565,94,,5696506747,233,417,5696501567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183783,418,1,1,44,19,dbl7ir1qugqz8nvp1vzn8im50,1,55.4,45.8,2025-05-03T11:15:32.905Z,2025-05-03T11:15:45Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696502283,213,2.79,5696502281,212,31.8,5696502277,140,27.0,5696502275,56,Back,5696502279,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183795,419,1,1,44,31,dbl7ir1qugqz8nvp1vzn8im50,0,29.1,60.9,2025-05-03T11:15:44.810Z,2025-05-03T11:15:46Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5696502343,140,67.4,5696502345,141,33.9,5696502347,212,44.2,5696502349,213,5.85,5696502351,1,,5696502339,155,,5696502341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183833,398,1,1,44,33,6wwwud48qahpwrfxs20334qk5,1,32.6,66.6,2025-05-03T11:15:46.577Z,2025-05-03T11:15:49Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696502581,140,37.4,5696502579,56,Back,5696502585,212,9.9,5696502577,3,,5696502587,213,1.04,5696502583,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183831,420,83,1,44,35,dbl7ir1qugqz8nvp1vzn8im50,1,62.0,23.5,2025-05-03T11:15:47.969Z,2025-05-03T11:22:03Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696522899,399,6wfu6s6xo5zjeke21fgbouql0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183841,421,43,1,44,36,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-03T11:15:49.377Z,2025-05-03T11:15:53Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696502603,56,Center,5696502605,285,0,5696502753,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183891,400,1,1,44,40,6wwwud48qahpwrfxs20334qk5,1,42.9,87.8,2025-05-03T11:15:53.018Z,2025-05-03T11:15:55Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5696502933,212,11.6,5696502935,213,4.71,5696502927,56,Back,5696502929,140,42.9,5696502931,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183947,401,1,1,44,41,6wwwud48qahpwrfxs20334qk5,1,43.9,70.0,2025-05-03T11:15:54.849Z,2025-05-03T11:15:59Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5696503207,141,50.9,5696503205,140,54.9,5696503209,212,17.4,5696503211,213,5.44,5696503203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183919,422,83,1,44,44,dbl7ir1qugqz8nvp1vzn8im50,0,41.7,55.8,2025-05-03T11:15:57.017Z,2025-05-03T11:16:00Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696503289,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183957,402,1,1,44,46,6wwwud48qahpwrfxs20334qk5,1,65.3,51.5,2025-05-03T11:15:59.297Z,2025-05-03T11:16:32Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,1.0,,5696503243,141,60.5,5696505237,210,15,5696503245,212,16.3,5696503247,213,0.38,5696503239,56,Center,5696503241,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183977,423,83,1,44,49,dbl7ir1qugqz8nvp1vzn8im50,0,13.4,48.7,2025-05-03T11:16:02.561Z,2025-05-03T11:16:28Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696504981,399,6lb4k3g75nzgi8bp1y1mzxkru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184029,403,15,1,44,53,6wwwud48qahpwrfxs20334qk5,1,85.0,49.5,2025-05-03T11:16:06.913Z,2025-05-03T13:15:52Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5696504867,20,,5696503653,56,Center,5696524015,22,,5697098037,215,,5696505261,102,49.2,5696505257,55,402,5696505267,147,49.5,5696505269,230,95.6,5696505253,78,,5696505305,233,424,5696505271,231,5696505263,103,5696505255,29,,5696504871,82,,5696505265,146,87.5,5696503651,17,,48.4,19,,,,,,
2809184065,424,10,1,44,54,dbl7ir1qugqz8nvp1vzn8im50,1,8.8,46.9,2025-05-03T11:16:07.013Z,2025-05-03T13:13:45Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696503839,56,Back,5696503837,94,,5696505329,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184037,404,6,1,44,54,6wwwud48qahpwrfxs20334qk5,1,87.1,52.2,2025-05-03T11:16:07.536Z,2025-05-03T11:31:44Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5696503777,56,Center,5696503779,75,,5696503927,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184071,425,6,1,44,54,dbl7ir1qugqz8nvp1vzn8im50,0,12.9,47.8,2025-05-03T11:16:07.536Z,2025-05-03T11:31:44Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696504025,233,404,5696503883,73,,5696503881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809186395,446,70,1,44,59,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-03T11:16:11.950Z,2025-05-03T11:19:41Z,,,,,5696516543,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184433,406,1,1,45,23,6wwwud48qahpwrfxs20334qk5,0,99.5,0.5,2025-05-03T11:16:36.705Z,2025-05-03T11:16:41Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5696505773,6,,5696505783,141,58.1,5696505771,2,,5696505781,140,94.0,5696505775,155,,5696505785,212,39.6,5696505777,223,,5696505787,213,1.72,5696505789,1,,5696505779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2809184415,426,44,1,45,26,dbl7ir1qugqz8nvp1vzn8im50,1,8.0,39.8,2025-05-03T11:16:39.680Z,2025-05-03T12:35:08Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696505679,56,Back,5696505869,233,407,5696505681,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184437,407,44,1,45,26,6wwwud48qahpwrfxs20334qk5,0,92.0,60.2,2025-05-03T11:16:39.681Z,2025-05-03T12:35:09Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696505919,233,426,5696505797,56,Center,5696505799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184429,427,12,1,45,27,dbl7ir1qugqz8nvp1vzn8im50,1,11.0,37.0,2025-05-03T11:16:40.064Z,2025-05-03T11:18:55Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696505753,140,30.1,5696505759,213,0.05,5696505801,15,,5696505757,212,20.1,5696505755,141,38.6,5696505751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
