id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808829865,461,1,2,52,39,ajtb177oqwawkdwbqhldmq6mx,1,44.5,29.4,2025-05-02T18:10:09.789Z,2025-05-02T18:10:12Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694556667,212,14.4,5694556665,141,34.0,5694556669,213,0.22,5694556663,140,57.9,5694556661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808830001,462,1,2,52,42,ajtb177oqwawkdwbqhldmq6mx,1,64.2,48.8,2025-05-02T18:10:12.549Z,2025-05-02T18:10:18Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694557353,213,0.84,5694557349,141,70.2,5694557351,212,19.5,5694557347,140,76.5,5694557343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808830013,463,61,2,52,47,ajtb177oqwawkdwbqhldmq6mx,0,95.8,75.4,2025-05-02T18:10:17.461Z,2025-05-02T19:11:05Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694557387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808830041,527,56,2,52,48,7gkglopz9cjsysn2u6sbhuvc5,1,2.4,17.4,2025-05-02T18:10:18.093Z,2025-05-02T19:11:00Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694558717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808830045,464,5,2,52,49,ajtb177oqwawkdwbqhldmq6mx,0,101.0,78.0,2025-05-02T18:10:20.038Z,2025-05-02T19:15:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694558151,233,528,5694557551,346,,5694557549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808830129,528,5,2,52,49,7gkglopz9cjsysn2u6sbhuvc5,1,-1.0,22.0,2025-05-02T18:10:20.038Z,2025-05-02T19:15:58Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694558111,233,464,5694558047,346,,5694558045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808982255,857,17,2,53,1,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-02T18:10:31.065Z,2025-05-02T20:21:31Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5695390451,35,,5695390449,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808830405,529,43,2,53,6,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-02T18:10:36.648Z,2025-05-02T20:43:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694563643,35,0,5694563641,31,0,5695470161,144,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831281,530,1,2,53,43,7gkglopz9cjsysn2u6sbhuvc5,1,4.9,59.1,2025-05-02T18:11:13.328Z,2025-05-02T18:11:16Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5694564329,140,3.5,5694564325,124,,5694564339,237,,5694564327,56,Back,5694564335,213,4.55,5694564331,141,46.3,5694564333,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831359,531,1,2,53,46,7gkglopz9cjsysn2u6sbhuvc5,1,3.5,46.3,2025-05-02T18:11:16.169Z,2025-05-02T18:11:20Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5694564775,212,14.3,5694564765,56,Back,5694564779,213,4.79,5694564769,140,4.6,5694564771,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831417,532,1,2,53,50,7gkglopz9cjsysn2u6sbhuvc5,1,4.6,25.3,2025-05-02T18:11:20.097Z,2025-05-02T18:11:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694565109,212,16.7,5694565105,140,12.8,5694565111,213,5.25,5694565103,56,Back,5694565107,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831425,533,1,2,53,52,7gkglopz9cjsysn2u6sbhuvc5,0,12.8,4.3,2025-05-02T18:11:22.098Z,2025-05-02T18:11:27Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694565175,157,,5694565667,233,467,5694565187,213,6.21,5694565179,140,15.4,5694565191,1,,5694565671,286,,5694565665,236,,5694565177,56,Back,5694565181,141,4.0,5694565183,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2808831523,467,74,2,53,52,ajtb177oqwawkdwbqhldmq6mx,1,73.5,96.6,2025-05-02T18:11:22.099Z,2025-05-02T19:25:01Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694565651,56,Left,5694565653,285,,5694565715,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831549,468,5,2,53,53,ajtb177oqwawkdwbqhldmq6mx,0,76.2,101.8,2025-05-02T18:11:23.633Z,2025-05-02T19:16:00Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694566881,233,534,5694565795,56,Left,5694565797,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831719,534,5,2,53,53,7gkglopz9cjsysn2u6sbhuvc5,1,23.8,-1.8,2025-05-02T18:11:23.633Z,2025-05-02T19:15:59Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694566841,233,468,5694566769,347,,5694566767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831773,535,1,2,54,5,7gkglopz9cjsysn2u6sbhuvc5,1,17.9,0.0,2025-05-02T18:11:35.921Z,2025-05-02T18:11:37Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694567085,56,Back,5694567101,212,15.9,5694567081,107,,5694567095,141,3.7,5694567107,213,0.25,5694567091,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831913,537,1,2,54,6,7gkglopz9cjsysn2u6sbhuvc5,0,37.0,8.9,2025-05-02T18:11:36.193Z,2025-05-02T19:21:58Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5694567921,141,30.3,5694567923,212,14.7,5694567917,56,Back,5694567919,140,35.0,5694567925,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831835,469,1,2,54,8,ajtb177oqwawkdwbqhldmq6mx,1,59.5,83.5,2025-05-02T18:11:38.302Z,2025-05-02T18:11:40Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694567477,140,60.0,5694567483,213,4.78,5694567481,212,8.2,5694567475,56,Center,5694567479,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808831845,470,61,2,54,10,ajtb177oqwawkdwbqhldmq6mx,0,60.0,71.4,2025-05-02T18:11:40.662Z,2025-05-02T18:11:41Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694567543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832017,539,1,2,54,15,7gkglopz9cjsysn2u6sbhuvc5,1,24.3,41.8,2025-05-02T18:11:45.513Z,2025-05-02T18:11:49Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5694568463,141,14.0,5694568461,140,21.9,5694568459,56,Back,5694568467,213,4.58,5694568465,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832091,540,1,2,54,19,7gkglopz9cjsysn2u6sbhuvc5,1,31.8,16.2,2025-05-02T18:11:49.673Z,2025-05-02T18:11:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694568859,213,5.41,5694568855,141,2.3,5694568857,212,12.3,5694568851,56,Back,5694568853,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832105,541,1,2,54,23,7gkglopz9cjsysn2u6sbhuvc5,0,40.1,12.3,2025-05-02T18:11:53.144Z,2025-05-02T18:11:53Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5694568915,213,0.58,5694568911,141,23.3,5694568907,56,Center,5694568913,212,13.6,5694568909,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832141,472,1,2,54,24,ajtb177oqwawkdwbqhldmq6mx,1,45.3,75.3,2025-05-02T18:11:54.526Z,2025-05-02T18:11:55Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5694569155,141,83.6,5694569159,212,14.0,5694569151,56,Left,5694569153,140,57.5,5694569165,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832159,473,1,2,54,25,ajtb177oqwawkdwbqhldmq6mx,1,57.5,83.6,2025-05-02T18:11:55.478Z,2025-05-02T18:11:56Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694569247,140,59.9,5694569253,212,7.7,5694569251,141,72.9,5694569255,213,5.05,5694569243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832179,474,1,2,54,26,ajtb177oqwawkdwbqhldmq6mx,1,59.9,72.9,2025-05-02T18:11:56.198Z,2025-05-02T18:11:57Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694569333,212,7.1,5694569331,141,83.2,5694569335,213,1.73,5694569327,56,Left,5694569329,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832199,475,1,2,54,27,ajtb177oqwawkdwbqhldmq6mx,1,58.8,83.2,2025-05-02T18:11:57.238Z,2025-05-02T18:11:58Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5694569429,56,Center,5694569437,213,4.70,5694569435,212,12.1,5694569433,141,65.4,5694569431,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832221,476,1,2,54,27,ajtb177oqwawkdwbqhldmq6mx,1,58.7,65.4,2025-05-02T18:11:57.974Z,2025-05-02T18:11:58Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694569543,141,76.7,5694569539,56,Center,5694569541,140,55.0,5694569545,212,8.6,5694569547,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832289,477,1,2,54,28,ajtb177oqwawkdwbqhldmq6mx,1,55.0,76.7,2025-05-02T18:11:58.742Z,2025-05-02T18:12:01Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694569845,140,37.5,5694569847,141,69.6,5694569851,213,3.40,5694569849,212,19.0,5694569843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832307,478,1,2,54,31,ajtb177oqwawkdwbqhldmq6mx,1,37.5,69.6,2025-05-02T18:12:01.302Z,2025-05-02T18:12:02Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694569929,213,5.55,5694569917,56,Back,5694569923,141,64.9,5694569919,140,40.9,5694569927,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832363,479,1,2,54,31,ajtb177oqwawkdwbqhldmq6mx,0,40.9,64.9,2025-05-02T18:12:02.038Z,2025-05-02T19:05:03Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5694570229,213,0.52,5694570225,141,74.5,5694570227,212,13.1,5694570223,140,51.7,5694570221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832441,544,1,2,54,35,7gkglopz9cjsysn2u6sbhuvc5,1,46.8,33.6,2025-05-02T18:12:05.807Z,2025-05-02T18:12:07Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5694570647,213,5.74,5694570645,212,12.4,5694570629,56,Center,5694570641,141,24.1,5694570635,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832463,545,1,2,54,37,7gkglopz9cjsysn2u6sbhuvc5,0,56.9,24.1,2025-05-02T18:12:07.297Z,2025-05-02T19:25:34Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5694570755,213,0.22,5694570749,140,84.0,5694570751,141,33.6,5694570753,212,29.2,5694570747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832495,480,54,2,54,39,ajtb177oqwawkdwbqhldmq6mx,1,15.1,62.3,2025-05-02T18:12:09.487Z,2025-05-02T18:12:10Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5694571063,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832771,482,1,2,54,49,ajtb177oqwawkdwbqhldmq6mx,1,12.7,62.8,2025-05-02T18:12:19.846Z,2025-05-02T19:10:55Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5694572521,141,90.4,5694572523,212,64.4,5694572525,213,0.30,5694572517,56,Left,5694572519,140,71.4,5694572527,1,,5694572515,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832787,483,50,2,54,52,ajtb177oqwawkdwbqhldmq6mx,1,87.8,70.6,2025-05-02T18:12:22.879Z,2025-05-02T19:05:24Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694572999,233,546,5694572605,56,Center,5694572607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832835,546,7,2,54,52,7gkglopz9cjsysn2u6sbhuvc5,0,12.2,29.4,2025-05-02T18:12:22.880Z,2025-05-02T19:25:25Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694572887,56,Back,5694572949,233,483,5694572889,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832849,484,1,2,54,55,ajtb177oqwawkdwbqhldmq6mx,1,75.4,71.8,2025-05-02T18:12:25.190Z,2025-05-02T18:12:26Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5694572961,212,12.9,5694572963,213,4.73,5694572957,140,75.6,5694572955,56,Center,5694572959,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832865,485,1,2,54,55,ajtb177oqwawkdwbqhldmq6mx,1,75.6,52.8,2025-05-02T18:12:25.934Z,2025-05-02T18:12:26Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694573063,213,2.46,5694573057,140,68.9,5694573055,56,Center,5694573061,212,9.1,5694573059,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832965,486,1,2,54,56,ajtb177oqwawkdwbqhldmq6mx,1,68.9,61.2,2025-05-02T18:12:26.607Z,2025-05-02T19:05:35Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694573633,141,36.7,5694573631,140,74.6,5694573637,213,5.06,5694573635,212,17.7,5694573629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808832991,487,1,2,55,0,ajtb177oqwawkdwbqhldmq6mx,1,75.1,42.2,2025-05-02T18:12:30.935Z,2025-05-02T18:12:32Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694573801,140,70.0,5694573803,141,46.9,5694573799,56,Center,5694573807,213,2.60,5694573805,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833033,488,1,2,55,2,ajtb177oqwawkdwbqhldmq6mx,1,70.0,46.9,2025-05-02T18:12:32.206Z,2025-05-02T18:12:34Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694574025,141,66.7,5694574029,212,14.5,5694574021,140,64.9,5694574019,56,Center,5694574033,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833057,489,1,2,55,4,ajtb177oqwawkdwbqhldmq6mx,1,64.9,66.7,2025-05-02T18:12:34.734Z,2025-05-02T18:12:35Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694574191,213,0.57,5694574183,56,Center,5694574187,141,73.9,5694574185,140,72.2,5694574189,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833145,490,1,2,55,5,ajtb177oqwawkdwbqhldmq6mx,0,70.9,76.1,2025-05-02T18:12:35.647Z,2025-05-02T19:22:20Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5695057829,236,,5694574645,141,75.0,5694574649,212,0.8,5694574641,56,Center,5694574643,140,71.1,5695057835,286,,5694574651,213,4.99,5695057831,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833125,547,74,2,55,5,7gkglopz9cjsysn2u6sbhuvc5,1,34.3,23.1,2025-05-02T18:12:35.648Z,2025-05-02T19:25:01Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5695057873,233,490,5694574521,56,Back,5694574523,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833233,491,1,2,55,9,ajtb177oqwawkdwbqhldmq6mx,1,62.8,90.2,2025-05-02T18:12:39.463Z,2025-05-02T18:12:42Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694575101,140,45.0,5694575103,141,72.9,5694575099,56,Back,5694575105,212,22.1,5694575107,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833309,492,1,2,55,12,ajtb177oqwawkdwbqhldmq6mx,0,45.0,72.9,2025-05-02T18:12:42.536Z,2025-05-02T19:06:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694575481,1,,5694575469,155,,5694575477,212,61.2,5694575473,140,100.0,5694575471,56,Left,5694575479,213,0.27,5694575475,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833369,493,5,2,55,15,ajtb177oqwawkdwbqhldmq6mx,0,100.8,97.5,2025-05-02T18:12:45.713Z,2025-05-02T19:16:00Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694575841,56,Left,5694575843,346,,5694576319,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833435,548,5,2,55,15,7gkglopz9cjsysn2u6sbhuvc5,1,-0.8,2.5,2025-05-02T18:12:45.713Z,2025-05-02T19:16:00Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694576299,233,493,5694576235,56,Back,5694576237,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833465,549,1,2,55,21,7gkglopz9cjsysn2u6sbhuvc5,1,3.1,59.7,2025-05-02T18:12:51.554Z,2025-05-02T18:12:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5694576401,237,,5694576393,212,8.0,5694576377,124,,5694576385,140,10.1,5694576389,141,64.2,5694576397,213,0.39,5694576381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833535,550,1,2,55,22,7gkglopz9cjsysn2u6sbhuvc5,1,10.1,64.2,2025-05-02T18:12:53.026Z,2025-05-02T18:12:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5694576735,56,Back,5694576737,140,6.3,5694576741,212,21.6,5694576739,141,33.0,5694576743,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833581,551,1,2,55,26,7gkglopz9cjsysn2u6sbhuvc5,1,6.3,33.0,2025-05-02T18:12:56.185Z,2025-05-02T18:12:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694577003,213,1.95,5694576997,140,1.2,5694577001,212,14.3,5694576995,56,Back,5694576999,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833653,552,1,2,55,28,7gkglopz9cjsysn2u6sbhuvc5,1,1.2,52.5,2025-05-02T18:12:58.097Z,2025-05-02T18:13:02Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5694577391,213,1.40,5694577383,56,Back,5694577385,140,3.6,5694577387,141,74.5,5694577389,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833705,553,1,2,55,32,7gkglopz9cjsysn2u6sbhuvc5,1,11.1,75.6,2025-05-02T18:13:02.330Z,2025-05-02T18:13:04Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5694577641,140,14.2,5694577639,56,Back,5694577643,141,95.1,5694577645,212,13.7,5694577647,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833735,554,1,2,55,34,7gkglopz9cjsysn2u6sbhuvc5,1,13.8,98.3,2025-05-02T18:13:04.586Z,2025-05-02T18:13:06Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694577759,141,86.9,5694577761,212,9.9,5694577757,140,7.9,5694577763,213,4.04,5694577755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833811,555,1,2,55,36,7gkglopz9cjsysn2u6sbhuvc5,1,7.9,86.9,2025-05-02T18:13:06.186Z,2025-05-02T18:13:10Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5694578149,56,Back,5694578151,140,2.3,5694578153,141,71.5,5694578155,212,12.0,5694578157,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833925,556,1,2,55,40,7gkglopz9cjsysn2u6sbhuvc5,1,4.1,56.4,2025-05-02T18:13:10.282Z,2025-05-02T18:13:15Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5694578835,56,Back,5694578837,140,8.0,5694578839,141,24.1,5694578841,212,22.3,5694578845,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833983,557,1,2,55,45,7gkglopz9cjsysn2u6sbhuvc5,0,19.4,15.0,2025-05-02T18:13:15.410Z,2025-05-02T18:13:18Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694579133,213,0.35,5694579123,56,Back,5694579127,141,29.1,5694579125,140,44.1,5694579129,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834035,495,43,2,55,49,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-02T18:13:19.088Z,2025-05-02T18:13:24Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694579389,140,57.4,5694579391,141,75.1,5694579777,144,1,5694579393,212,0,5694579387,56,Center,5694579395,213,0.00,5694579379,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834061,497,1,2,55,49,ajtb177oqwawkdwbqhldmq6mx,1,57.4,75.1,2025-05-02T18:13:20.039Z,2025-05-02T18:13:21Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694579497,212,10.7,5694579491,56,Center,5694579493,140,63.0,5694579499,213,5.30,5694579495,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834075,498,1,2,55,51,ajtb177oqwawkdwbqhldmq6mx,0,63.0,62.0,2025-05-02T18:13:21.119Z,2025-05-02T18:13:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5694579567,140,68.2,5694579565,56,Center,5694579569,141,53.1,5694579571,212,8.2,5694579573,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834115,558,8,2,55,53,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,60.0,2025-05-02T18:13:23.659Z,2025-05-02T18:13:23Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694579743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834175,560,1,2,55,55,7gkglopz9cjsysn2u6sbhuvc5,1,46.2,55.5,2025-05-02T18:13:25.570Z,2025-05-02T18:13:27Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694579993,140,57.2,5694579991,56,Center,5694579999,213,0.89,5694579995,141,76.3,5694579997,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834183,561,50,2,55,56,7gkglopz9cjsysn2u6sbhuvc5,1,58.8,75.8,2025-05-02T18:13:26.915Z,2025-05-02T19:24:46Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5694580057,56,Center,5694580059,286,,5694580301,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834223,499,7,2,55,56,ajtb177oqwawkdwbqhldmq6mx,1,42.0,24.0,2025-05-02T18:13:26.916Z,2025-05-02T19:06:15Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5694580211,285,,5694580209,56,Back,5694580281,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834263,562,83,2,56,1,7gkglopz9cjsysn2u6sbhuvc5,0,28.8,87.2,2025-05-02T18:13:31.162Z,2025-05-02T18:13:36Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5694580993,399,8viazilbghyogmhd7w3lg2six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834337,501,1,2,56,3,ajtb177oqwawkdwbqhldmq6mx,1,63.4,18.3,2025-05-02T18:13:33.863Z,2025-05-02T18:13:35Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5694580853,140,58.0,5694580851,56,Center,5694580859,213,2.10,5694580857,212,11.2,5694580855,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834431,502,1,2,56,4,ajtb177oqwawkdwbqhldmq6mx,1,58.0,32.5,2025-05-02T18:13:34.895Z,2025-05-02T18:13:39Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694581381,140,51.6,5694581383,141,38.3,5694581379,56,Center,5694581389,213,2.61,5694581385,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
