id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/value
2795602827,104,5,1,10,30,8cfkisxf1fkxdqtt6tx1tup48,0,27.0,101.8,2025-04-04T17:11:54.732Z,2025-04-04T18:03:31Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621701039,233,75,5621700775,56,Back,5621700777,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603181,76,1,1,11,1,7gkglopz9cjsysn2u6sbhuvc5,0,82.1,0.0,2025-04-04T17:12:25.123Z,2025-04-04T17:12:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621702797,212,25.1,5621702791,56,Center,5621702801,1,,5621702793,140,90.6,5621702789,107,,5621702799,213,1.21,5621702795,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603325,105,12,1,11,3,8cfkisxf1fkxdqtt6tx1tup48,1,5.7,62.1,2025-04-04T17:12:27.829Z,2025-04-04T17:12:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621703659,213,0.31,5621703655,141,73.5,5621703651,56,Back,5621703653,140,28.9,5621703657,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603221,77,1,1,11,5,7gkglopz9cjsysn2u6sbhuvc5,1,76.4,21.6,2025-04-04T17:12:29.555Z,2025-04-04T19:18:54Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5621703065,212,11.0,5621703071,213,5.35,5621703059,56,Right,5621703063,141,8.6,5621703061,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603237,78,1,1,11,7,7gkglopz9cjsysn2u6sbhuvc5,1,82.0,9.1,2025-04-04T17:12:31.116Z,2025-04-04T17:12:32Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621703143,213,1.73,5621703137,140,78.5,5621703133,155,,5621703141,212,23.1,5621703135,56,Center,5621703139,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603265,79,1,1,11,8,7gkglopz9cjsysn2u6sbhuvc5,1,78.5,42.7,2025-04-04T17:12:32.156Z,2025-04-04T17:12:35Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621703319,141,31.6,5621703315,56,Center,5621703321,212,10.2,5621703323,213,3.97,5621703317,140,71.9,5621703313,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603297,80,1,1,11,10,7gkglopz9cjsysn2u6sbhuvc5,0,72.0,34.2,2025-04-04T17:12:34.868Z,2025-04-04T17:12:38Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621703535,141,33.6,5621703539,213,6.26,5621703529,155,,5621703531,56,Center,5621703533,140,92.8,5621703537,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603397,107,1,1,11,18,8cfkisxf1fkxdqtt6tx1tup48,1,10.5,61.1,2025-04-04T17:12:43.004Z,2025-04-04T17:12:46Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5621704011,123,,5621704017,141,31.3,5621704013,56,Back,5621704019,212,20.9,5621704015,140,15.4,5621704021,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603439,108,1,1,11,22,8cfkisxf1fkxdqtt6tx1tup48,1,15.4,31.3,2025-04-04T17:12:46.093Z,2025-04-04T17:12:49Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621704245,140,29.6,5621704249,212,21.8,5621704247,141,8.0,5621704251,213,5.47,5621704241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603471,109,1,1,11,25,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,8.5,2025-04-04T17:12:49.277Z,2025-04-04T17:12:52Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621704455,141,10.4,5621704459,213,0.04,5621704451,56,Right,5621704457,212,29.0,5621704453,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603475,110,1,1,11,27,8cfkisxf1fkxdqtt6tx1tup48,0,64.2,6.7,2025-04-04T17:12:51.957Z,2025-04-04T17:12:52Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5621704477,140,69.1,5621704481,212,6.4,5621704483,213,0.63,5621704475,56,Right,5621704479,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603483,81,61,1,11,28,7gkglopz9cjsysn2u6sbhuvc5,1,24.0,91.4,2025-04-04T17:12:52.963Z,2025-04-04T17:12:53Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621704523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603595,111,1,1,11,31,8cfkisxf1fkxdqtt6tx1tup48,1,87.2,7.9,2025-04-04T17:12:55.173Z,2025-04-04T17:13:02Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5621705155,212,18.7,5621705145,140,72.4,5621705143,56,Center,5621705151,141,23.1,5621705157,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603651,112,1,1,11,37,8cfkisxf1fkxdqtt6tx1tup48,1,72.9,24.7,2025-04-04T17:13:01.877Z,2025-04-04T17:13:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621705479,140,62.3,5621705481,141,37.9,5621705477,56,Center,5621705485,213,2.46,5621705483,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603683,113,1,1,11,43,8cfkisxf1fkxdqtt6tx1tup48,1,72.4,29.2,2025-04-04T17:13:07.188Z,2025-04-04T17:13:10Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621705615,213,3.03,5621705609,140,64.0,5621705613,212,8.9,5621705607,56,Center,5621705611,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603717,114,1,1,11,46,8cfkisxf1fkxdqtt6tx1tup48,1,63.9,30.9,2025-04-04T17:13:10.108Z,2025-04-04T17:13:14Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621705823,56,Left,5621705831,213,0.95,5621705829,212,44.1,5621705825,140,88.2,5621705827,141,83.8,5621705821,155,,5621705833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603755,115,1,1,11,49,8cfkisxf1fkxdqtt6tx1tup48,1,88.2,83.8,2025-04-04T17:13:13.924Z,2025-04-04T17:13:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5621706057,213,3.37,5621706053,141,78.8,5621706051,140,74.3,5621706049,56,Center,5621706055,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603785,116,2,1,11,52,8cfkisxf1fkxdqtt6tx1tup48,1,74.3,78.8,2025-04-04T17:13:17.013Z,2025-04-04T17:13:49Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621706217,141,53.3,5621706211,140,91.4,5621707241,7,3mcj3wypzq3lno1ehc0vif1sl,5621706205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795603969,117,43,1,11,55,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-04T17:13:19.597Z,2025-04-04T17:13:48Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5621707197,140,93.3,5621707193,3,0,5621708189,144,1,5621707203,213,4.90,5621707201,212,10.9,5621707195,56,Center,5621707199,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604215,83,1,1,12,25,7gkglopz9cjsysn2u6sbhuvc5,0,12.6,35.8,2025-04-04T17:13:49.939Z,2025-04-04T17:13:55Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621708531,241,,5621708541,213,6.08,5621708537,141,17.7,5621708529,157,,5621708527,5,,5621708543,1,,5621708533,56,Right,5621708539,212,59.6,5621708535,140,,,,,,,,,,,,,,,,,,,,,,68.1,,,
2795604243,118,1,1,12,31,8cfkisxf1fkxdqtt6tx1tup48,1,36.5,70.6,2025-04-04T17:13:55.380Z,2025-04-04T17:13:57Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621708701,213,0.51,5621708699,212,10.6,5621708695,140,45.3,5621708693,56,Back,5621708697,141,78.2,5621708691,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604251,119,1,1,12,31,8cfkisxf1fkxdqtt6tx1tup48,0,45.3,78.2,2025-04-04T17:13:55.948Z,2025-04-04T19:08:39Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621708735,3,,5621708739,140,51.1,5621708745,213,5.59,5621708743,212,7.9,5621708737,56,Center,5621708741,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604235,84,1,1,12,32,7gkglopz9cjsysn2u6sbhuvc5,0,62.6,12.0,2025-04-04T17:13:56.138Z,2025-04-04T17:13:56Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5621708641,3,,5621708647,141,12.3,5621708643,56,Right,5621708651,213,3.11,5621708645,140,57.0,5621708649,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604289,85,1,1,12,35,7gkglopz9cjsysn2u6sbhuvc5,0,45.8,44.9,2025-04-04T17:13:59.323Z,2025-04-04T17:14:00Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621708941,141,13.5,5621708937,56,Right,5621708943,212,32.3,5621708949,1,,5621708945,213,5.56,5621708939,140,68.9,5621708935,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604317,120,1,1,12,37,8cfkisxf1fkxdqtt6tx1tup48,0,27.7,75.1,2025-04-04T17:14:01.212Z,2025-04-04T17:14:03Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621709099,141,64.0,5621709095,56,Back,5621709103,213,5.84,5621709093,3,,5621709097,140,43.0,5621709101,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604353,86,1,1,12,39,7gkglopz9cjsysn2u6sbhuvc5,1,61.8,32.4,2025-04-04T17:14:03.515Z,2025-04-04T19:18:59Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621709271,213,0.77,5621709261,56,Center,5621709267,212,8.7,5621709265,141,41.3,5621709263,140,67.7,5621709259,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604385,87,1,1,12,41,7gkglopz9cjsysn2u6sbhuvc5,1,68.2,42.1,2025-04-04T17:14:05.194Z,2025-04-04T19:19:02Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621709385,140,67.6,5621709389,212,8.0,5621709383,56,Center,5621709391,213,4.63,5621709387,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604389,88,1,1,12,43,7gkglopz9cjsysn2u6sbhuvc5,0,67.6,30.3,2025-04-04T17:14:07.514Z,2025-04-04T17:14:08Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5621709417,141,46.6,5621709413,56,Center,5621709421,213,0.96,5621709415,140,75.0,5621709419,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604399,121,1,1,12,43,8cfkisxf1fkxdqtt6tx1tup48,0,22.4,30.1,2025-04-04T17:14:07.612Z,2025-04-04T17:14:08Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621709447,141,34.6,5621709443,140,35.7,5621709451,213,0.22,5621709439,56,Back,5621709449,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604425,89,1,1,12,45,7gkglopz9cjsysn2u6sbhuvc5,0,68.0,58.2,2025-04-04T17:14:09.530Z,2025-04-04T17:14:10Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621709531,56,Center,5621709533,140,80.8,5621709537,212,15.1,5621709539,213,0.48,5621709535,141,68.4,5621709529,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604429,122,12,1,12,46,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,31.9,2025-04-04T17:14:10.467Z,2025-04-04T17:14:12Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621709607,15,,5621709575,212,5.0,5621709577,213,1.06,5621709573,141,38.3,5621709569,56,Back,5621709571,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604445,123,1,1,12,47,8cfkisxf1fkxdqtt6tx1tup48,0,22.5,38.5,2025-04-04T17:14:11.980Z,2025-04-04T19:09:32Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621709691,212,8.0,5621709687,140,29.2,5621709683,3,,5621709693,213,5.79,5621709689,141,33.0,5621709685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604475,90,1,1,12,48,7gkglopz9cjsysn2u6sbhuvc5,1,72.1,67.2,2025-04-04T17:14:12.842Z,2025-04-04T17:14:17Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621709855,212,17.2,5621709849,56,Left,5621709851,140,83.7,5621709853,141,85.0,5621709857,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604491,91,1,1,12,53,7gkglopz9cjsysn2u6sbhuvc5,1,81.2,85.3,2025-04-04T17:14:17.122Z,2025-04-04T17:14:18Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621709941,213,3.37,5621709933,56,Left,5621709937,141,81.1,5621709939,212,12.4,5621709935,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604501,92,1,1,12,54,7gkglopz9cjsysn2u6sbhuvc5,1,70.1,84.5,2025-04-04T17:14:18.458Z,2025-04-04T17:14:19Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621709981,56,Left,5621709993,212,14.7,5621709989,141,96.0,5621709985,140,81.9,5621709995,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604507,93,1,1,12,55,7gkglopz9cjsysn2u6sbhuvc5,1,81.7,96.2,2025-04-04T17:14:19.506Z,2025-04-04T17:14:20Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621710039,212,12.8,5621710035,140,70.4,5621710041,213,3.52,5621710033,56,Left,5621710037,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604547,94,1,1,12,56,7gkglopz9cjsysn2u6sbhuvc5,1,70.4,89.3,2025-04-04T17:14:20.706Z,2025-04-04T17:14:24Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621710251,213,5.00,5621710247,141,82.4,5621710243,56,Left,5621710249,212,4.9,5621710245,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604605,95,1,1,13,0,7gkglopz9cjsysn2u6sbhuvc5,1,80.9,83.0,2025-04-04T17:14:24.482Z,2025-04-04T17:14:42Z,11cna826ls27ahux2w0ckapqt,K. Kusk,1.0,5621711071,154,,5621710593,213,5.20,5621710583,155,,5621710585,56,Center,5621710589,141,53.6,5621710581,2,,5621711069,210,13,5621710591,212,22.6,5621710587,140,,,,,,,,,,,,,,,,,,,,,,90.9,,,
2795604607,96,13,1,13,5,7gkglopz9cjsysn2u6sbhuvc5,1,86.4,57.0,2025-04-04T17:14:29.337Z,2025-04-04T19:24:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621710599,17,,5621710669,153,,5621711109,230,99.3,5621711111,231,51.1,5621710601,56,Center,5621711095,154,,5621711103,103,20.8,5621711107,147,38.6,5621711101,102,5621710667,328,,5621711105,146,5621711093,29,,5621710597,22,5621710663,15,99.5,5621711097,55,95,5621711091,75,,,,32.6,,,
2795604751,126,1,1,13,19,8cfkisxf1fkxdqtt6tx1tup48,1,6.6,55.7,2025-04-04T17:14:43.907Z,2025-04-04T17:14:48Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5621711447,1,,5621711441,141,51.9,5621711437,56,Center,5621711443,212,48.6,5621711433,157,,5621711439,140,52.8,5621711435,198,,5621711445,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604813,128,44,1,13,23,8cfkisxf1fkxdqtt6tx1tup48,1,49.7,60.5,2025-04-04T17:14:47.249Z,2025-04-04T19:18:03Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5622460349,285,,5621711861,233,97,5621711797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604745,97,44,1,13,23,7gkglopz9cjsysn2u6sbhuvc5,0,50.3,39.5,2025-04-04T17:14:47.250Z,2025-04-04T19:18:03Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621711879,286,,5621711875,233,128,5621711397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604769,127,1,1,13,23,8cfkisxf1fkxdqtt6tx1tup48,0,52.8,51.9,2025-04-04T17:14:47.328Z,2025-04-04T19:12:23Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5621714201,168,,5621711511,140,55.0,5621711517,213,5.54,5621711507,56,Center,5621711515,212,3.1,5621711513,141,48.8,5621714273,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604755,98,61,1,13,24,7gkglopz9cjsysn2u6sbhuvc5,1,45.6,46.4,2025-04-04T17:14:48.553Z,2025-04-04T17:14:48Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621711451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604783,100,1,1,13,26,7gkglopz9cjsysn2u6sbhuvc5,1,39.3,27.9,2025-04-04T17:14:50.121Z,2025-04-04T17:14:51Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621711585,212,16.6,5621711579,56,Back,5621711583,141,9.8,5621711587,213,5.45,5621711581,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604797,101,1,1,13,27,7gkglopz9cjsysn2u6sbhuvc5,0,50.2,9.7,2025-04-04T17:14:51.249Z,2025-04-04T19:18:49Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5621711683,213,0.57,5621711677,140,77.0,5621711685,1,,5621711679,141,36.3,5621711675,56,Center,5621711681,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604835,130,1,1,13,32,8cfkisxf1fkxdqtt6tx1tup48,1,27.0,50.7,2025-04-04T17:14:56.260Z,2025-04-04T17:14:57Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621711947,213,5.87,5621711943,141,43.9,5621711941,140,37.1,5621711939,56,Back,5621711945,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604843,131,1,1,13,33,8cfkisxf1fkxdqtt6tx1tup48,1,37.1,43.9,2025-04-04T17:14:57.411Z,2025-04-04T17:14:58Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621712013,213,4.11,5621712003,140,28.5,5621712005,141,24.4,5621712009,212,16.0,5621712001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604859,132,1,1,13,34,8cfkisxf1fkxdqtt6tx1tup48,1,28.5,24.4,2025-04-04T17:14:58.755Z,2025-04-04T17:15:00Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621712073,56,Back,5621712079,212,9.4,5621712075,140,33.0,5621712081,213,1.05,5621712077,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604921,133,1,1,13,36,8cfkisxf1fkxdqtt6tx1tup48,0,33.0,36.4,2025-04-04T17:15:00.123Z,2025-04-04T17:15:04Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621712443,141,13.8,5621712445,212,50.6,5621712439,56,Right,5621712441,140,78.9,5621712437,155,,5621712451,1,,5621712447,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604927,102,43,1,13,40,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-04T17:15:04.720Z,2025-04-04T17:15:15Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621713219,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795604985,134,83,1,13,43,8cfkisxf1fkxdqtt6tx1tup48,0,89.6,12.3,2025-04-04T17:15:07.708Z,2025-04-04T19:09:01Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5622383939,399,oywgthoxa153nf48la1j8v10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605061,103,12,1,13,44,7gkglopz9cjsysn2u6sbhuvc5,1,1.0,93.3,2025-04-04T17:15:08.322Z,2025-04-04T19:08:52Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621713081,140,1.8,5621713079,56,Back,5621713091,213,1.24,5621713087,212,2.6,5621713083,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605047,136,61,1,13,44,8cfkisxf1fkxdqtt6tx1tup48,1,92.4,8.2,2025-04-04T17:15:08.904Z,2025-04-04T17:15:20Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5621713023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605331,104,5,1,13,45,7gkglopz9cjsysn2u6sbhuvc5,1,5.7,101.6,2025-04-04T17:15:09.772Z,2025-04-04T18:03:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621714317,347,,5621714315,56,Back,5621714371,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605041,135,5,1,13,45,8cfkisxf1fkxdqtt6tx1tup48,0,94.3,-1.6,2025-04-04T17:15:09.772Z,2025-04-04T18:03:31Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5621712969,56,Right,5621712975,347,,5621714375,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605353,105,1,1,14,6,7gkglopz9cjsysn2u6sbhuvc5,0,6.7,100.0,2025-04-04T17:15:30.696Z,2025-04-04T17:15:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621714401,56,Back,5621714403,140,18.1,5621714407,212,12.5,5621714409,213,5.98,5621714405,141,96.5,5621714399,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605357,137,8,1,14,9,8cfkisxf1fkxdqtt6tx1tup48,1,64.7,12.6,2025-04-04T17:15:33.507Z,2025-04-04T19:09:36Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621714427,15,,5621714413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605435,106,1,1,14,12,7gkglopz9cjsysn2u6sbhuvc5,0,4.6,83.5,2025-04-04T17:15:36.209Z,2025-04-04T17:15:43Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621714785,213,5.50,5621714777,56,Back,5621714783,212,39.2,5621714779,140,31.0,5621714787,1,,5621714775,157,,5621714781,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605445,138,1,1,14,18,8cfkisxf1fkxdqtt6tx1tup48,1,68.4,51.8,2025-04-04T17:15:42.299Z,2025-04-04T17:15:43Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621714825,56,Center,5621714829,141,49.1,5621714831,212,6.0,5621714827,140,63.0,5621714833,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605465,139,1,1,14,19,8cfkisxf1fkxdqtt6tx1tup48,1,63.0,49.1,2025-04-04T17:15:43.612Z,2025-04-04T17:15:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5621714999,213,3.31,5621714995,141,42.5,5621714989,155,,5621714991,56,Back,5621714997,212,27.4,5621714993,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605513,141,1,1,14,21,8cfkisxf1fkxdqtt6tx1tup48,1,37.3,42.5,2025-04-04T17:15:46.058Z,2025-04-04T17:15:49Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621715203,56,Back,5621715205,140,14.9,5621715209,212,24.0,5621715211,213,2.94,5621715207,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605539,142,1,1,14,25,8cfkisxf1fkxdqtt6tx1tup48,1,15.9,50.3,2025-04-04T17:15:49.588Z,2025-04-04T17:15:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5621715325,56,Back,5621715329,141,35.2,5621715331,212,17.2,5621715327,140,29.0,5621715333,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605563,143,1,1,14,27,8cfkisxf1fkxdqtt6tx1tup48,1,29.0,35.2,2025-04-04T17:15:51.067Z,2025-04-04T17:15:53Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621715479,56,Back,5621715491,213,3.52,5621715481,140,20.6,5621715489,212,9.5,5621715485,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605599,144,1,1,14,28,8cfkisxf1fkxdqtt6tx1tup48,1,20.6,30.0,2025-04-04T17:15:52.914Z,2025-04-04T17:15:55Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621715683,140,30.0,5621715685,141,46.4,5621715689,213,0.85,5621715687,212,14.9,5621715681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605637,145,1,1,14,31,8cfkisxf1fkxdqtt6tx1tup48,1,30.0,46.4,2025-04-04T17:15:55.274Z,2025-04-04T17:15:57Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621715885,212,21.2,5621715881,140,47.9,5621715887,213,5.81,5621715883,141,32.1,5621715879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795605693,146,1,1,14,33,8cfkisxf1fkxdqtt6tx1tup48,1,48.2,29.4,2025-04-04T17:15:57.667Z,2025-04-04T17:16:01Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621716163,140,70.1,5621716169,213,5.93,5621716165,141,16.8,5621716161,56,Right,5621716167,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
