id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815309387,188,1,1,16,12,ajtb177oqwawkdwbqhldmq6mx,1,45.3,100.0,2025-05-16T17:16:15.843Z,2025-05-16T17:16:19Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730323619,107,,5730323627,212,17.1,5730323621,56,Back,5730323625,141,79.1,5730323623,140,38.1,5730323629,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309447,189,1,1,16,15,ajtb177oqwawkdwbqhldmq6mx,1,37.1,68.4,2025-05-16T17:16:19.451Z,2025-05-16T17:16:23Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730323933,141,34.3,5730323935,212,23.3,5730323931,140,39.5,5730323929,56,Back,5730323937,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309551,190,1,1,16,20,ajtb177oqwawkdwbqhldmq6mx,1,42.8,31.5,2025-05-16T17:16:23.707Z,2025-05-16T17:16:29Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730324417,212,23.9,5730324415,141,22.7,5730324413,140,64.8,5730324419,213,6.03,5730324411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309577,191,1,1,16,25,ajtb177oqwawkdwbqhldmq6mx,1,72.3,17.0,2025-05-16T17:16:29.476Z,2025-05-16T17:16:31Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5730324541,141,7.6,5730324543,212,11.1,5730324537,56,Right,5730324545,213,3.76,5730324539,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309597,192,1,1,16,27,ajtb177oqwawkdwbqhldmq6mx,1,64.2,7.3,2025-05-16T17:16:31.212Z,2025-05-16T17:16:33Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5730324667,212,6.6,5730324665,141,16.8,5730324663,140,63.1,5730324669,213,1.75,5730324661,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309647,193,1,1,16,29,ajtb177oqwawkdwbqhldmq6mx,1,63.8,16.5,2025-05-16T17:16:32.820Z,2025-05-16T17:16:36Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730324967,141,4.3,5730324965,140,63.9,5730324971,213,4.73,5730324969,212,8.3,5730324963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309657,194,1,1,16,32,ajtb177oqwawkdwbqhldmq6mx,1,61.9,7.6,2025-05-16T17:16:35.972Z,2025-05-16T17:16:37Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5730325011,56,Center,5730325013,140,61.0,5730325019,213,1.66,5730325015,141,23.3,5730325017,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309685,195,1,1,16,33,ajtb177oqwawkdwbqhldmq6mx,1,60.8,24.0,2025-05-16T17:16:37.084Z,2025-05-16T17:16:39Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730325205,141,14.9,5730325207,212,10.2,5730325201,56,Right,5730325209,213,3.79,5730325203,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309701,196,1,1,16,35,ajtb177oqwawkdwbqhldmq6mx,1,53.7,15.3,2025-05-16T17:16:39.364Z,2025-05-16T17:16:40Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730325263,140,60.9,5730325261,56,Center,5730325267,212,8.8,5730325271,213,0.54,5730325265,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309723,197,1,1,16,36,ajtb177oqwawkdwbqhldmq6mx,1,59.5,22.2,2025-05-16T17:16:40.323Z,2025-05-16T17:16:42Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730325439,140,61.2,5730325445,213,4.92,5730325437,56,Right,5730325443,212,8.8,5730325441,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309745,198,1,1,16,38,ajtb177oqwawkdwbqhldmq6mx,1,59.5,9.1,2025-05-16T17:16:42.252Z,2025-05-16T17:16:43Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5730325567,56,Right,5730325573,212,8.3,5730325575,213,0.92,5730325571,141,18.8,5730325569,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309747,199,1,1,16,39,ajtb177oqwawkdwbqhldmq6mx,0,63.0,16.4,2025-05-16T17:16:43.412Z,2025-05-16T17:16:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730325585,56,Right,5730325591,212,6.7,5730325589,141,20.7,5730325593,213,0.45,5730325635,233,166,5730325587,140,68.7,5730325633,236,,5730325645,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309755,166,74,1,16,39,8cfkisxf1fkxdqtt6tx1tup48,1,31.0,89.1,2025-05-16T17:16:43.413Z,2025-05-16T19:13:44Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730325631,285,,5730325629,56,Back,5730325695,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309811,167,1,1,16,42,8cfkisxf1fkxdqtt6tx1tup48,1,29.6,89.0,2025-05-16T17:16:45.732Z,2025-05-16T17:16:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730325939,140,36.5,5730325945,213,5.75,5730325943,212,8.4,5730325937,56,Back,5730325941,141,82.7,5730325935,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309841,168,1,1,16,44,8cfkisxf1fkxdqtt6tx1tup48,1,36.5,82.7,2025-05-16T17:16:47.685Z,2025-05-16T17:16:48Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5730326079,141,80.8,5730326077,140,37.2,5730326081,212,1.5,5730326075,56,Back,5730326083,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309901,170,1,1,16,45,8cfkisxf1fkxdqtt6tx1tup48,0,37.2,80.8,2025-05-16T17:16:48.820Z,2025-05-16T17:16:52Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5730326421,212,40.5,5730326415,56,Left,5730326419,141,100.0,5730326417,140,73.2,5730326423,213,0.36,5730326425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309907,171,5,1,16,48,8cfkisxf1fkxdqtt6tx1tup48,0,68.8,102.0,2025-05-16T17:16:52.308Z,2025-05-16T19:12:40Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5730326461,56,Left,5730326463,347,,5730326643,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309931,200,5,1,16,48,ajtb177oqwawkdwbqhldmq6mx,1,31.2,-2.0,2025-05-16T17:16:52.308Z,2025-05-16T19:12:39Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730326575,347,,5730326609,233,171,5730326573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310043,201,1,1,16,51,ajtb177oqwawkdwbqhldmq6mx,1,38.6,0.0,2025-05-16T17:16:54.724Z,2025-05-16T17:17:06Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730327201,212,14.7,5730327195,56,Back,5730327203,213,2.54,5730327197,140,27.1,5730327199,141,10.3,5730327193,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310077,202,1,1,17,2,ajtb177oqwawkdwbqhldmq6mx,1,26.6,36.9,2025-05-16T17:17:06.084Z,2025-05-16T17:17:10Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730327397,212,38.3,5730327395,141,90.9,5730327393,140,37.0,5730327399,213,1.28,5730327391,56,Back,5730327401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310141,203,1,1,17,6,ajtb177oqwawkdwbqhldmq6mx,1,37.2,90.2,2025-05-16T17:17:09.812Z,2025-05-16T17:17:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5730327723,213,4.50,5730327717,140,32.3,5730327715,56,Back,5730327721,212,24.6,5730327719,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310191,204,1,1,17,10,ajtb177oqwawkdwbqhldmq6mx,1,32.0,53.7,2025-05-16T17:17:13.844Z,2025-05-16T17:17:18Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730328005,212,17.1,5730328003,141,51.3,5730327999,56,Back,5730328007,213,6.19,5730328001,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310195,205,1,1,17,11,ajtb177oqwawkdwbqhldmq6mx,0,47.4,51.6,2025-05-16T17:17:15.532Z,2025-05-16T19:26:36Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730328025,212,12.8,5730328019,56,Back,5730342637,156,,5730328027,213,1.91,5730328021,140,43.3,5730328023,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310203,173,1,1,17,13,8cfkisxf1fkxdqtt6tx1tup48,1,68.1,36.7,2025-05-16T17:17:17.518Z,2025-05-16T17:18:45Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730328057,56,Center,5730328065,213,0.08,5730328059,140,80.7,5730328063,212,13.3,5730328061,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310257,174,1,1,17,14,8cfkisxf1fkxdqtt6tx1tup48,1,80.7,38.2,2025-05-16T17:17:17.926Z,2025-05-16T17:18:56Z,444n8m1tirk6lp739iigw42c5,M. Rochester,1.0,,5730328311,56,Center,5730328317,212,13.1,5730328927,210,13,5730328313,140,92.3,5730328319,213,5.90,5730328929,154,,5730328315,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310261,175,13,1,17,18,8cfkisxf1fkxdqtt6tx1tup48,1,93.6,33.9,2025-05-16T17:17:21.845Z,2025-05-16T19:26:36Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730328327,22,,5730328963,230,98.1,5730328329,63,,5730328967,231,47.1,5730328945,29,,5730328947,154,,5730328491,20,,5730328953,102,41.2,5730328957,103,20.8,5730328943,84,,5730328949,55,5730328331,56,Center,,,174,,,,,,,,,,,,,,,
2815310283,176,5,1,17,20,8cfkisxf1fkxdqtt6tx1tup48,0,100.7,46.0,2025-05-16T17:17:23.716Z,2025-05-16T19:12:41Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730329471,233,206,5730328481,56,Center,5730328485,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310435,206,5,1,17,20,ajtb177oqwawkdwbqhldmq6mx,1,-0.7,54.0,2025-05-16T17:17:23.716Z,2025-05-16T19:12:40Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5730329445,233,176,5730329405,346,,5730329403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310455,207,1,1,17,39,ajtb177oqwawkdwbqhldmq6mx,1,2.5,49.7,2025-05-16T17:17:43.541Z,2025-05-16T17:18:12Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730329517,124,,5730329523,141,65.4,5730329525,212,21.0,5730329531,237,,5730329521,140,19.7,5730329519,56,Back,5730331367,189,,5730329527,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310467,208,1,1,17,40,ajtb177oqwawkdwbqhldmq6mx,1,19.9,63.4,2025-05-16T17:17:44.581Z,2025-05-16T18:00:19Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730329569,140,11.4,5730329577,213,2.12,5730329573,141,84.7,5730329567,56,Back,5730329575,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310559,209,1,1,17,42,ajtb177oqwawkdwbqhldmq6mx,1,11.2,83.9,2025-05-16T17:17:46.412Z,2025-05-16T17:17:52Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730330045,212,20.6,5730330039,56,Back,5730330043,141,55.7,5730330047,213,4.34,5730330041,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310567,210,1,1,17,48,ajtb177oqwawkdwbqhldmq6mx,0,3.9,54.3,2025-05-16T17:17:52.022Z,2025-05-16T17:17:52Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730330095,56,Back,5730330097,140,45.7,5730330105,1,,5730330103,213,5.74,5730330101,212,51.2,5730330093,157,,5730330099,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310647,178,1,1,17,55,8cfkisxf1fkxdqtt6tx1tup48,0,63.4,91.8,2025-05-16T17:17:59.095Z,2025-05-16T17:17:59Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5730330547,141,91.8,5730330541,155,,5730330545,140,66.2,5730330551,213,0.00,5730330549,212,2.9,5730330543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310653,211,61,1,17,55,ajtb177oqwawkdwbqhldmq6mx,1,34.3,5.2,2025-05-16T17:17:59.565Z,2025-05-16T17:17:59Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730330597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310829,179,5,1,17,56,8cfkisxf1fkxdqtt6tx1tup48,1,66.0,102.0,2025-05-16T17:18:00.150Z,2025-05-16T19:12:41Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5730331609,347,,5730331607,56,Left,5730331639,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310665,212,5,1,17,56,ajtb177oqwawkdwbqhldmq6mx,0,34.0,-2.0,2025-05-16T17:18:00.150Z,2025-05-16T19:12:42Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730330675,347,,5730331663,233,179,5730330673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310845,180,1,1,18,12,8cfkisxf1fkxdqtt6tx1tup48,0,65.6,100.0,2025-05-16T17:18:16.070Z,2025-05-16T17:18:18Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5730331711,141,80.8,5730331705,107,,5730331709,140,78.3,5730331707,56,Left,5730331713,212,19.3,5730331715,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310857,213,8,1,18,15,ajtb177oqwawkdwbqhldmq6mx,1,29.9,15.3,2025-05-16T17:18:18.669Z,2025-05-16T17:18:18Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730331771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311007,181,5,1,18,17,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,101.7,2025-05-16T17:18:21.134Z,2025-05-16T19:12:42Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5730332423,56,Left,5730332453,233,214,5730332425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815310907,214,5,1,18,17,ajtb177oqwawkdwbqhldmq6mx,0,39.0,-1.7,2025-05-16T17:18:21.134Z,2025-05-16T19:12:43Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730331977,347,,5730332477,233,181,5730331975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311035,182,1,1,18,25,8cfkisxf1fkxdqtt6tx1tup48,1,59.4,100.0,2025-05-16T17:18:29.231Z,2025-05-16T17:18:31Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5730332579,107,,5730332587,212,19.0,5730332581,56,Left,5730332585,141,83.8,5730332583,140,73.5,5730332589,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311043,183,1,1,18,27,8cfkisxf1fkxdqtt6tx1tup48,0,73.5,83.8,2025-05-16T17:18:31.071Z,2025-05-16T17:18:32Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730332627,141,66.6,5730332621,3,,5730332631,213,5.05,5730332625,140,77.4,5730332623,56,Center,5730332629,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311123,216,1,1,18,29,ajtb177oqwawkdwbqhldmq6mx,1,28.4,24.0,2025-05-16T17:18:33.541Z,2025-05-16T17:18:39Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730333019,140,4.5,5730333025,213,2.64,5730333023,212,28.5,5730333021,141,44.0,5730333017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311141,217,1,1,18,35,ajtb177oqwawkdwbqhldmq6mx,1,8.8,45.7,2025-05-16T17:18:38.909Z,2025-05-16T17:18:41Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730333119,212,29.0,5730333121,213,0.64,5730333115,140,30.9,5730333117,141,71.2,5730333109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311191,218,1,1,18,37,ajtb177oqwawkdwbqhldmq6mx,1,27.1,70.9,2025-05-16T17:18:41.557Z,2025-05-16T17:18:48Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730333431,141,48.2,5730333427,56,Back,5730333433,212,24.1,5730333435,213,3.84,5730333429,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311205,219,1,1,18,44,ajtb177oqwawkdwbqhldmq6mx,1,9.7,49.0,2025-05-16T17:18:47.830Z,2025-05-16T17:18:49Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730333521,56,Back,5730333527,212,24.9,5730333529,213,1.39,5730333523,140,13.9,5730333525,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311231,220,1,1,18,45,ajtb177oqwawkdwbqhldmq6mx,1,12.5,85.6,2025-05-16T17:18:49.565Z,2025-05-16T17:18:52Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730333667,212,31.4,5730333665,141,75.7,5730333663,140,41.7,5730333669,213,6.07,5730333661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311237,221,1,1,18,48,ajtb177oqwawkdwbqhldmq6mx,1,39.8,75.0,2025-05-16T17:18:52.133Z,2025-05-16T17:18:53Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5730333709,56,Back,5730333717,213,3.83,5730333711,140,31.6,5730333715,212,11.1,5730333739,156,,5730333713,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311305,222,1,1,18,54,ajtb177oqwawkdwbqhldmq6mx,1,58.5,63.6,2025-05-16T17:18:57.734Z,2025-05-16T17:18:59Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730334135,213,1.16,5730334129,140,65.7,5730334131,141,89.0,5730334127,56,Left,5730334133,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311365,223,1,1,18,55,ajtb177oqwawkdwbqhldmq6mx,1,63.0,88.9,2025-05-16T17:18:59.365Z,2025-05-16T17:19:05Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5730334541,213,0.19,5730334537,212,13.8,5730334529,140,75.9,5730334533,141,92.7,5730334527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311337,184,83,1,18,58,8cfkisxf1fkxdqtt6tx1tup48,0,27.1,7.3,2025-05-16T17:19:02.542Z,2025-05-16T17:19:09Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5730334769,399,8i0o1b8rjsab9se3v6vteqmfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311393,224,1,1,19,1,ajtb177oqwawkdwbqhldmq6mx,1,72.4,90.9,2025-05-16T17:19:05.045Z,2025-05-16T17:19:08Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5730334725,141,80.8,5730334723,140,64.7,5730334729,213,3.85,5730334727,212,10.6,5730334721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311445,225,1,1,19,4,ajtb177oqwawkdwbqhldmq6mx,1,66.1,85.4,2025-05-16T17:19:07.933Z,2025-05-16T17:19:13Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730335069,212,11.7,5730335063,56,Center,5730335071,213,3.77,5730335065,140,57.1,5730335067,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311471,226,1,1,19,9,ajtb177oqwawkdwbqhldmq6mx,1,57.2,68.1,2025-05-16T17:19:13.430Z,2025-05-16T17:19:16Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730335213,213,1.16,5730335207,140,63.7,5730335209,141,91.1,5730335205,56,Left,5730335211,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311489,227,1,1,19,12,ajtb177oqwawkdwbqhldmq6mx,1,64.3,91.4,2025-05-16T17:19:15.854Z,2025-05-16T17:19:17Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730335335,213,4.94,5730335329,140,67.0,5730335331,141,73.5,5730335333,212,12.5,5730335327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311499,228,1,1,19,14,ajtb177oqwawkdwbqhldmq6mx,1,67.0,72.6,2025-05-16T17:19:17.638Z,2025-05-16T17:19:19Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730335397,212,14.9,5730335395,141,84.2,5730335393,140,55.0,5730335399,213,2.58,5730335403,156,,5730335391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311535,229,1,1,19,15,ajtb177oqwawkdwbqhldmq6mx,1,54.5,82.4,2025-05-16T17:19:19.222Z,2025-05-16T17:19:21Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730335573,141,93.6,5730335575,212,10.2,5730335571,140,61.0,5730335569,56,Left,5730335577,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311573,230,1,1,19,17,ajtb177oqwawkdwbqhldmq6mx,1,60.3,93.0,2025-05-16T17:19:21.422Z,2025-05-16T17:19:25Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730335755,213,3.82,5730335747,56,Left,5730335751,141,82.1,5730335749,140,51.5,5730335753,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311591,231,1,1,19,21,ajtb177oqwawkdwbqhldmq6mx,1,53.6,79.7,2025-05-16T17:19:25.062Z,2025-05-16T17:19:26Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730335861,212,12.8,5730335859,141,81.8,5730335863,213,0.11,5730335855,56,Left,5730335857,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311619,232,1,1,19,22,ajtb177oqwawkdwbqhldmq6mx,1,68.8,80.9,2025-05-16T17:19:26.190Z,2025-05-16T17:19:27Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5730336025,213,3.15,5730336011,56,Left,5730336017,140,51.2,5730336023,212,18.5,5730336039,156,,5730336021,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311671,233,1,1,19,27,ajtb177oqwawkdwbqhldmq6mx,1,51.2,80.3,2025-05-16T17:19:31.414Z,2025-05-16T17:19:33Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730336325,140,61.0,5730336327,141,90.3,5730336333,212,12.3,5730336335,213,0.58,5730336323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311681,234,1,1,19,29,ajtb177oqwawkdwbqhldmq6mx,0,61.6,89.7,2025-05-16T17:19:32.934Z,2025-05-16T17:19:33Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5730336377,56,Left,5730336381,141,82.0,5730336383,212,10.3,5730336379,140,70.1,5730336385,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311707,185,1,1,19,30,8cfkisxf1fkxdqtt6tx1tup48,1,19.7,20.9,2025-05-16T17:19:33.934Z,2025-05-16T17:19:36Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5730336529,212,15.1,5730336523,56,Back,5730336525,140,34.0,5730336531,213,6.20,5730336527,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311717,187,1,1,19,32,8cfkisxf1fkxdqtt6tx1tup48,0,33.6,19.1,2025-05-16T17:19:36.199Z,2025-05-16T17:19:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730336575,140,32.7,5730336581,213,1.75,5730336577,141,26.7,5730336573,56,Back,5730336579,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311737,235,61,1,19,34,ajtb177oqwawkdwbqhldmq6mx,1,63.8,77.9,2025-05-16T17:19:38.023Z,2025-05-16T17:59:58Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730336681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311747,188,1,1,19,34,8cfkisxf1fkxdqtt6tx1tup48,1,30.9,32.2,2025-05-16T17:19:38.199Z,2025-05-16T17:19:39Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5730336727,140,33.8,5730336733,213,5.21,5730336725,56,Back,5730336731,212,6.4,5730336729,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311751,189,61,1,19,35,8cfkisxf1fkxdqtt6tx1tup48,1,33.8,23.9,2025-05-16T17:19:39.114Z,2025-05-16T17:19:39Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730336755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
