id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2747685169,222,1,1,19,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.6,21.9,2024-11-11T18:21:59.902Z,2024-11-11T18:22:00Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360483595,213,0.90,5360483589,140,48.3,5360483591,141,37.0,5360483587,56,Back,5360483593,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685189,223,1,1,19,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.3,37.0,2024-11-11T18:22:00.462Z,2024-11-11T18:22:03Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360483691,212,20.7,5360483685,56,Right,5360483689,141,6.7,5360483687,140,50.5,5360483693,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685211,224,1,1,19,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.0,6.1,2024-11-11T18:22:03.165Z,2024-11-11T18:22:06Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360483803,213,1.75,5360483799,141,23.0,5360483795,56,Center,5360483797,140,51.0,5360483801,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685235,225,1,1,19,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.6,28.2,2024-11-11T18:22:06.685Z,2024-11-11T18:22:10Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360483915,56,Back,5360483919,141,64.6,5360483923,213,2.03,5360483921,212,27.7,5360483917,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685249,226,1,1,20,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,66.1,2024-11-11T18:22:10.373Z,2024-11-11T18:22:14Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360484007,140,52.6,5360484013,213,0.78,5360484009,141,91.7,5360484011,212,24.8,5360484005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685265,227,1,1,20,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.0,91.4,2024-11-11T18:22:14.189Z,2024-11-11T18:22:17Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5360484095,56,Back,5360484099,140,33.6,5360484103,212,18.6,5360484101,141,75.4,5360484105,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685293,228,1,1,20,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.5,74.1,2024-11-11T18:22:16.901Z,2024-11-11T18:22:23Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360484237,212,12.6,5360484233,140,35.1,5360484239,213,4.85,5360484231,56,Back,5360484235,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685305,229,1,1,20,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.9,57.5,2024-11-11T18:22:23.565Z,2024-11-11T18:22:27Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360484307,140,40.0,5360484313,213,5.02,5360484309,141,32.7,5360484311,212,17.7,5360484305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685321,230,1,1,20,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.1,32.7,2024-11-11T18:22:27.004Z,2024-11-11T18:22:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360484399,141,7.1,5360484401,212,23.2,5360484395,56,Right,5360484403,213,5.43,5360484397,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685327,231,1,1,20,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.7,7.1,2024-11-11T18:22:32.758Z,2024-11-11T18:27:34Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360484419,213,2.34,5360484411,56,Back,5360484415,141,20.7,5360484417,212,12.9,5360484413,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685339,232,1,1,20,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.1,20.7,2024-11-11T18:22:33.813Z,2024-11-11T18:22:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360484493,140,28.4,5360484497,212,42.7,5360484495,141,77.3,5360484489,56,Back,5360484499,213,2.02,5360484501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685351,233,1,1,20,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.7,73.6,2024-11-11T18:22:38.357Z,2024-11-11T18:22:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360484567,140,40.5,5360484573,213,0.34,5360484571,212,7.6,5360484565,56,Back,5360484569,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685361,234,1,1,20,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.5,77.3,2024-11-11T18:22:38.749Z,2024-11-11T18:22:41Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5360484621,141,60.0,5360484625,213,4.45,5360484617,56,Back,5360484623,212,12.2,5360484619,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685375,235,1,1,20,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.6,59.0,2024-11-11T18:22:41.604Z,2024-11-11T18:22:45Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360484717,212,32.8,5360484713,140,46.6,5360484721,1,,5360484719,213,5.18,5360484711,56,Back,5360484715,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685393,236,1,1,20,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.5,15.9,2024-11-11T18:22:44.838Z,2024-11-11T18:22:47Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360484817,141,38.2,5360484813,56,Back,5360484821,213,1.99,5360484819,212,16.6,5360484815,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685421,237,1,1,20,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.3,42.4,2024-11-11T18:22:47.493Z,2024-11-11T18:22:52Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360484973,1,,5360484967,141,92.0,5360484971,213,1.11,5360484965,140,55.4,5360484969,212,37.7,5360484961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685445,238,1,1,20,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.9,91.5,2024-11-11T18:22:52.340Z,2024-11-11T18:22:55Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5360485093,141,82.9,5360485097,213,3.48,5360485089,56,Back,5360485095,212,17.6,5360485091,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685465,239,1,1,20,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.6,82.3,2024-11-11T18:22:55.125Z,2024-11-11T18:22:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360485195,212,24.1,5360485189,56,Back,5360485191,140,37.3,5360485193,141,47.3,5360485197,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685487,240,1,1,20,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.2,48.5,2024-11-11T18:22:58.172Z,2024-11-11T18:23:03Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360485303,140,42.5,5360485307,212,27.5,5360485305,141,8.9,5360485309,213,4.92,5360485301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685489,241,1,1,20,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.8,10.3,2024-11-11T18:23:02.933Z,2024-11-11T18:23:03Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360485321,56,Back,5360485329,213,0.94,5360485325,141,22.8,5360485327,212,10.5,5360485323,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685497,242,1,1,20,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.7,22.8,2024-11-11T18:23:03.428Z,2024-11-11T18:23:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360485361,56,Right,5360485369,213,5.81,5360485365,141,14.6,5360485367,212,12.2,5360485363,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685499,243,1,1,20,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.0,14.6,2024-11-11T18:23:04.167Z,2024-11-11T18:23:04Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360485383,140,49.8,5360485387,212,14.7,5360485385,141,29.4,5360485389,213,2.39,5360485381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685501,244,1,1,20,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.8,29.4,2024-11-11T18:23:04.628Z,2024-11-11T18:23:07Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360485417,141,13.5,5360485421,213,3.87,5360485413,56,Back,5360485419,212,16.2,5360485415,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685517,245,1,1,20,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.3,13.7,2024-11-11T18:23:06.932Z,2024-11-11T18:23:12Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360485519,213,1.78,5360485511,56,Back,5360485515,141,54.8,5360485517,212,28.6,5360485513,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685533,246,1,1,21,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.4,60.5,2024-11-11T18:23:12.516Z,2024-11-11T18:23:17Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360485599,56,Back,5360485607,213,5.08,5360485603,141,38.2,5360485601,140,34.9,5360485605,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685537,247,1,1,21,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.0,41.3,2024-11-11T18:23:16.989Z,2024-11-11T18:23:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360485657,141,6.8,5360485653,56,Back,5360485659,212,26.5,5360485661,213,5.20,5360485655,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685543,248,1,1,21,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.6,7.3,2024-11-11T18:23:20.077Z,2024-11-11T18:23:21Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360485703,141,20.3,5360485707,213,0.62,5360485705,212,15.2,5360485701,140,65.4,5360485699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685549,249,1,1,21,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.6,20.3,2024-11-11T18:23:21.716Z,2024-11-11T18:23:23Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360485775,213,4.22,5360485769,140,60.8,5360485771,141,6.4,5360485773,212,10.7,5360485767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685563,250,1,1,21,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.8,6.4,2024-11-11T18:23:23.116Z,2024-11-11T18:23:28Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360485875,212,22.5,5360485869,56,Back,5360485871,140,43.1,5360485873,141,25.0,5360485877,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685587,251,1,1,21,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.5,28.6,2024-11-11T18:23:28.188Z,2024-11-11T18:23:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360485997,213,1.56,5360485993,141,68.8,5360485991,140,42.8,5360485995,212,27.3,5360485989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685599,252,1,1,21,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.5,75.7,2024-11-11T18:23:32.052Z,2024-11-11T18:23:34Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360486059,141,90.0,5360486055,56,Left,5360486057,140,56.4,5360486061,212,12.8,5360486063,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685613,253,1,1,21,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.5,89.3,2024-11-11T18:23:34.164Z,2024-11-11T18:23:37Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5360486133,212,13.8,5360486129,140,41.4,5360486135,213,3.14,5360486131,141,89.3,5360486127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685621,254,1,1,21,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.2,89.1,2024-11-11T18:23:37.013Z,2024-11-11T18:23:39Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360486189,213,5.04,5360486181,56,Back,5360486185,141,65.2,5360486187,212,17.2,5360486183,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685627,255,1,1,21,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.5,65.2,2024-11-11T18:23:39.228Z,2024-11-11T18:23:41Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360486227,140,25.2,5360486231,212,15.3,5360486229,141,56.1,5360486233,213,3.56,5360486225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685647,256,1,1,21,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.2,56.0,2024-11-11T18:23:41.268Z,2024-11-11T18:23:47Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360486331,56,Back,5360486339,213,5.29,5360486335,141,33.4,5360486337,212,18.4,5360486333,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685663,257,1,1,21,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.9,32.8,2024-11-11T18:23:47.668Z,2024-11-11T18:23:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360486459,140,59.8,5360486455,56,Right,5360486463,141,8.8,5360486467,213,5.37,5360486465,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685689,258,1,1,21,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,8.8,2024-11-11T18:23:50.596Z,2024-11-11T18:23:56Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360486601,213,6.13,5360486595,140,70.8,5360486599,212,11.7,5360486593,56,Right,5360486597,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685675,198,83,1,21,46,b2vft81kyjurzbmekvgrqwr64,0,28.3,77.0,2024-11-11T18:23:54.886Z,2024-11-11T18:24:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360486721,399,81gka3mi69fh8gyehyy8xo9as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685699,259,1,1,21,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,13.8,2024-11-11T18:23:56.012Z,2024-11-11T18:24:52Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360486653,212,9.9,5360486647,56,Center,5360486655,213,1.93,5360486651,141,27.4,5360486649,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685707,260,1,1,21,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.8,27.4,2024-11-11T18:23:58.388Z,2024-11-11T18:24:00Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360486691,1,,5360486685,141,73.2,5360486679,155,,5360486689,213,0.99,5360486681,56,Center,5360486683,140,88.3,5360486687,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685735,261,1,1,21,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.2,75.7,2024-11-11T18:24:01.668Z,2024-11-11T18:24:04Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5360486829,2,,5360486841,213,5.38,5360486833,56,Center,5360486837,141,35.5,5360486835,140,100.0,5360486839,212,34.9,5360486843,1,,5360486831,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685811,199,5,1,21,55,b2vft81kyjurzbmekvgrqwr64,1,-1.2,62.9,2024-11-11T18:24:03.944Z,2024-11-11T20:29:53Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360487313,346,,5360487311,56,Back,5360487335,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685737,262,5,1,21,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.2,37.1,2024-11-11T18:24:03.944Z,2024-11-11T20:29:54Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5360487345,233,199,5360486853,56,Center,5360486855,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685819,200,1,1,22,13,b2vft81kyjurzbmekvgrqwr64,1,2.9,51.3,2024-11-11T18:24:22.135Z,2024-11-11T18:24:24Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360487359,56,Back,5360487357,124,,5360487365,212,9.3,5360487371,237,,5360487361,140,7.0,5360487363,141,39.1,5360487367,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685825,201,1,1,22,15,b2vft81kyjurzbmekvgrqwr64,1,7.0,39.1,2024-11-11T18:24:24.248Z,2024-11-11T18:24:25Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5360487397,140,47.3,5360487403,213,6.06,5360487393,157,,5360487405,1,,5360487399,141,24.9,5360487401,212,43.4,5360487395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685841,202,1,1,22,16,b2vft81kyjurzbmekvgrqwr64,1,47.3,24.9,2024-11-11T18:24:25.560Z,2024-11-11T18:24:32Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5360487475,213,3.43,5360487469,140,29.7,5360487471,141,16.7,5360487467,56,Back,5360487473,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685847,203,4,1,22,23,b2vft81kyjurzbmekvgrqwr64,1,41.2,24.8,2024-11-11T18:24:32.127Z,2024-11-11T18:24:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360487495,13,,5360487501,265,,5360487499,152,,5360487503,286,,5360487507,233,263,5360487497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685845,263,4,1,22,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.8,75.2,2024-11-11T18:24:32.128Z,2024-11-11T18:24:38Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360487489,152,,5360487491,265,,5360487485,13,,5360487487,56,Center,5360487493,285,,5360487513,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685915,204,1,1,22,43,b2vft81kyjurzbmekvgrqwr64,1,43.9,29.7,2024-11-11T18:24:52.406Z,2024-11-11T18:26:18Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360489741,189,,5360487957,212,10.8,5360487947,5,,5360487953,140,46.5,5360487949,152,,5360487951,56,Back,5360487959,213,4.97,5360487955,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685921,205,1,1,22,44,b2vft81kyjurzbmekvgrqwr64,1,46.5,14.3,2024-11-11T18:24:53.077Z,2024-11-11T18:24:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360487991,213,0.23,5360487985,140,57.8,5360487989,212,12.2,5360487983,56,Right,5360487987,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685929,206,1,1,22,45,b2vft81kyjurzbmekvgrqwr64,1,57.8,18.3,2024-11-11T18:24:54.126Z,2024-11-11T18:26:49Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5360488045,212,10.0,5360488041,140,62.9,5360488043,141,5.9,5360488039,56,Right,5360488047,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685953,207,1,1,22,47,b2vft81kyjurzbmekvgrqwr64,1,62.9,5.9,2024-11-11T18:24:55.758Z,2024-11-11T18:26:50Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5360488191,212,11.2,5360488185,56,Right,5360488189,141,11.9,5360488193,213,2.77,5360488187,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685959,208,1,1,22,53,b2vft81kyjurzbmekvgrqwr64,1,54.4,12.3,2024-11-11T18:25:02.239Z,2024-11-11T18:25:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360488241,212,26.9,5360488237,140,34.2,5360488235,56,Back,5360488239,141,36.7,5360488243,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685963,209,1,1,22,55,b2vft81kyjurzbmekvgrqwr64,1,34.2,36.7,2024-11-11T18:25:04.102Z,2024-11-11T18:25:07Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360488269,141,59.1,5360488265,56,Center,5360488271,212,23.7,5360488273,213,0.70,5360488267,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685987,210,1,1,22,59,b2vft81kyjurzbmekvgrqwr64,1,55.7,57.8,2024-11-11T18:25:07.718Z,2024-11-11T18:25:11Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5360488397,213,5.24,5360488393,141,38.0,5360488391,140,63.1,5360488395,212,15.5,5360488389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685993,211,1,1,23,2,b2vft81kyjurzbmekvgrqwr64,1,73.0,33.4,2024-11-11T18:25:11.350Z,2024-11-11T18:25:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5360488425,56,Center,5360488433,213,0.63,5360488429,141,39.5,5360488427,140,78.4,5360488431,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747685995,212,1,1,23,4,b2vft81kyjurzbmekvgrqwr64,0,78.4,39.5,2024-11-11T18:25:12.774Z,2024-11-11T18:25:13Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5360488449,141,34.8,5360488451,212,3.9,5360488445,56,Center,5360488447,140,80.5,5360488453,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686001,264,12,1,23,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.7,66.1,2024-11-11T18:25:14.251Z,2024-11-11T19:00:52Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360488505,15,,5360488495,56,Back,5360488499,141,63.7,5360488501,212,11.5,5360488503,213,6.14,5360488497,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686007,265,1,1,23,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.3,63.7,2024-11-11T18:25:16.163Z,2024-11-11T18:25:17Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360488561,212,7.5,5360488563,213,1.26,5360488559,141,74.2,5360488555,56,Back,5360488557,140,25.5,5360488553,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686047,267,1,1,23,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.5,74.2,2024-11-11T18:25:16.925Z,2024-11-11T18:25:26Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5360488789,141,82.6,5360488795,213,2.74,5360488781,56,Back,5360488791,212,14.5,5360488785,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686147,213,27,1,23,40,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:25:48.853Z,2024-11-11T18:25:54Z,,,,,5360489327,233,268,5360489407,41,Injury,5360489409,53,dwuxps3jv2852642q000wep6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686131,268,27,1,23,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-11-11T18:25:48.853Z,2024-11-11T18:25:52Z,,,,,5360489351,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686511,214,18,1,25,41,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:27:50.209Z,2024-11-11T18:28:30Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5360491323,44,Midfielder,5360491321,41,,5360491351,55,215,5360491325,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686513,215,19,1,25,41,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:27:50.210Z,2024-11-11T18:28:30Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360491329,41,,5360491343,55,214,5360491339,293,4,5360491335,59,26,5360491337,292,7,5360491333,145,11,5360491341,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747686553,216,28,1,25,47,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:27:55.922Z,2024-11-11T20:41:24Z,,,,,5360763177,233,269,5360491567,55,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
