id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value
2811876685,366,1,1,37,59,ajtb177oqwawkdwbqhldmq6mx,1,34.1,83.0,2025-05-08T17:38:12.187Z,2025-05-08T17:38:13Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711351977,56,Back,5711351981,141,93.5,5711351983,212,11.4,5711351985,213,0.67,5711351979,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876691,367,1,1,38,0,ajtb177oqwawkdwbqhldmq6mx,1,42.6,93.5,2025-05-08T17:38:13.539Z,2025-05-08T17:40:18Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711352013,141,81.5,5711352015,212,11.6,5711352011,140,34.7,5711352017,213,3.92,5711352009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876711,368,1,1,38,1,ajtb177oqwawkdwbqhldmq6mx,1,34.7,81.5,2025-05-08T17:38:14.387Z,2025-05-08T17:38:18Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711352137,213,4.40,5711352129,140,30.0,5711352133,212,15.8,5711352127,56,Back,5711352131,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876723,369,1,1,38,5,ajtb177oqwawkdwbqhldmq6mx,1,30.8,58.5,2025-05-08T17:38:18.179Z,2025-05-08T17:38:21Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711352191,56,Back,5711352197,212,13.4,5711352193,140,43.2,5711352199,213,6.05,5711352195,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876725,370,50,1,38,8,ajtb177oqwawkdwbqhldmq6mx,1,44.9,54.0,2025-05-08T17:38:21.276Z,2025-05-08T19:05:37Z,1j48dmn5tafd2gp4rjmjlbm6s,Muhammad Huzaifa,,,5711352205,286,,5711352307,233,363,5711352203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876735,363,7,1,38,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,46.0,2025-05-08T17:38:21.277Z,2025-05-08T19:05:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711352261,285,,5711352259,56,Center,5711352303,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876767,365,1,1,38,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,35.7,2025-05-08T17:38:22.928Z,2025-05-08T17:38:26Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711352429,140,50.1,5711352435,213,3.07,5711352427,56,Center,5711352433,212,6.5,5711352431,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876771,366,50,1,38,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.9,21.1,2025-05-08T17:38:26.608Z,2025-05-08T19:05:38Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711352449,56,Back,5711352451,286,,5711352637,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876787,371,7,1,38,13,ajtb177oqwawkdwbqhldmq6mx,1,51.1,78.9,2025-05-08T17:38:26.609Z,2025-05-08T19:05:37Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711352655,233,366,5711352529,56,Left,5711352531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876785,367,83,1,38,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.7,20.7,2025-05-08T17:38:29.935Z,2025-05-08T17:38:34Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711352635,399,kqj7nh6pqmqbt0abyyu0fcpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876819,373,1,1,38,19,ajtb177oqwawkdwbqhldmq6mx,1,62.3,81.2,2025-05-08T17:38:32.227Z,2025-05-08T17:38:35Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711352679,141,59.1,5711352681,212,18.8,5711352677,140,73.1,5711352675,56,Center,5711352683,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876827,374,1,1,38,22,ajtb177oqwawkdwbqhldmq6mx,1,74.1,57.8,2025-05-08T17:38:35.178Z,2025-05-08T17:38:39Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5711352725,213,5.47,5711352719,140,83.0,5711352723,212,13.6,5711352721,141,43.3,5711352717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876845,375,1,1,38,26,ajtb177oqwawkdwbqhldmq6mx,1,83.0,43.3,2025-05-08T17:38:39.050Z,2025-05-08T17:38:42Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711352807,140,81.1,5711352813,213,1.76,5711352811,212,10.7,5711352805,56,Center,5711352809,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876839,368,83,1,38,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,14.3,71.1,2025-05-08T17:38:41.648Z,2025-05-08T17:38:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711352895,399,kqj7nh6pqmqbt0abyyu0fcpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876853,376,61,1,38,28,ajtb177oqwawkdwbqhldmq6mx,0,83.7,44.4,2025-05-08T17:38:41.668Z,2025-05-08T20:38:03Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711352843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876861,369,43,1,38,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-08T17:38:41.669Z,2025-05-08T17:59:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711352885,56,Back,5711352887,285,0,5711352903,233,376,5711381151,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876885,371,1,1,38,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.1,15.8,2025-05-08T17:38:48.200Z,2025-05-08T17:38:49Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711353033,213,6.07,5711353027,140,24.6,5711353025,56,Back,5711353031,212,10.2,5711353029,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876889,372,50,1,38,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.1,14.2,2025-05-08T17:38:49.360Z,2025-05-08T19:05:38Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711353051,285,,5711353049,56,Back,5711353123,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876893,377,7,1,38,36,ajtb177oqwawkdwbqhldmq6mx,1,71.9,85.8,2025-05-08T17:38:49.361Z,2025-05-08T20:38:00Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711353121,286,,5711353057,56,Left,5711353113,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876909,379,1,1,38,40,ajtb177oqwawkdwbqhldmq6mx,0,87.6,78.7,2025-05-08T17:38:52.938Z,2025-05-08T17:38:53Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711353161,213,4.91,5711353153,56,Center,5711353159,212,7.6,5711353155,140,89.0,5711353157,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876923,373,61,1,38,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.8,27.7,2025-05-08T17:38:55.120Z,2025-05-08T17:38:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711353213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876947,374,83,1,38,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,5.8,27.4,2025-05-08T17:38:58.088Z,2025-05-08T18:00:37Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711382641,399,86mx27krl6c613x6e3t9g3cic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811876945,380,1,1,38,46,ajtb177oqwawkdwbqhldmq6mx,0,99.2,65.2,2025-05-08T17:38:59.330Z,2025-05-08T17:39:00Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711353345,213,4.45,5711353339,140,97.4,5711353343,212,7.3,5711353353,195,,5711353341,141,54.8,5711353337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877025,376,1,1,39,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.8,50.4,2025-05-08T17:39:16.081Z,2025-05-08T19:14:21Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711353829,189,,5711487167,123,,5711353817,141,15.5,5711353815,140,19.4,5711353821,213,5.32,5711353813,56,Back,5711353819,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877033,377,1,1,39,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.6,13.1,2025-05-08T17:39:17.384Z,2025-05-08T17:39:18Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711353853,213,2.04,5711353849,141,18.3,5711353851,212,4.0,5711353845,56,Back,5711353847,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877051,378,1,1,39,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,18.9,18.3,2025-05-08T17:39:18.233Z,2025-05-08T17:39:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711353917,213,0.06,5711353909,56,Back,5711353915,212,30.3,5711353913,141,20.9,5711353911,140,47.7,5711353907,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877069,381,12,1,39,6,ajtb177oqwawkdwbqhldmq6mx,1,36.5,88.0,2025-05-08T17:39:19.427Z,2025-05-08T19:14:34Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711354005,140,49.9,5711354025,15,,5711354011,213,0.24,5711354003,56,Back,5711354009,212,14.5,5711354007,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877077,379,1,1,39,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.7,22.2,2025-05-08T17:39:20.321Z,2025-05-08T20:38:15Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711354079,56,Back,5711354087,213,3.78,5711354081,140,44.2,5711354085,212,5.9,5711354083,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877085,380,1,1,39,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.2,17.0,2025-05-08T17:39:21.185Z,2025-05-08T19:14:36Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711354119,141,23.4,5711354121,212,7.8,5711354117,140,50.4,5711354123,213,0.59,5711354115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877075,382,8,1,39,10,ajtb177oqwawkdwbqhldmq6mx,1,37.0,79.1,2025-05-08T17:39:23.683Z,2025-05-08T17:39:23Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711354075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877111,384,1,1,39,11,ajtb177oqwawkdwbqhldmq6mx,1,36.8,79.4,2025-05-08T17:39:24.370Z,2025-05-08T17:39:28Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711354225,141,93.9,5711354229,213,0.44,5711354223,140,57.0,5711354227,212,23.4,5711354221,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877139,385,1,1,39,15,ajtb177oqwawkdwbqhldmq6mx,1,59.1,95.3,2025-05-08T17:39:28.098Z,2025-05-08T17:39:31Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711354361,212,6.3,5711354359,141,90.5,5711354363,213,3.69,5711354355,56,Left,5711354357,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877147,386,1,1,39,18,ajtb177oqwawkdwbqhldmq6mx,1,46.1,89.6,2025-05-08T17:39:31.619Z,2025-05-08T17:39:33Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711354395,56,Back,5711354397,140,32.9,5711354401,212,14.3,5711354399,141,94.7,5711354403,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877165,387,1,1,39,20,ajtb177oqwawkdwbqhldmq6mx,1,32.9,94.7,2025-05-08T17:39:32.891Z,2025-05-08T17:39:36Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711354473,213,3.58,5711354467,140,19.4,5711354465,56,Back,5711354471,212,15.6,5711354469,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877169,388,1,1,39,23,ajtb177oqwawkdwbqhldmq6mx,0,17.7,83.6,2025-05-08T17:39:36.226Z,2025-05-08T17:39:37Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711354501,141,78.8,5711354497,56,Back,5711354503,212,5.0,5711354505,213,3.85,5711354499,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877187,381,43,1,39,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-08T17:39:40.593Z,2025-05-08T17:45:36Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711354577,56,Center,5711364219,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877199,389,1,1,39,29,ajtb177oqwawkdwbqhldmq6mx,1,11.5,32.8,2025-05-08T17:39:42.204Z,2025-05-08T17:39:44Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711354663,213,5.24,5711354659,141,12.3,5711354661,212,16.2,5711354657,140,19.3,5711354655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877215,390,1,1,39,31,ajtb177oqwawkdwbqhldmq6mx,0,18.9,11.7,2025-05-08T17:39:44.661Z,2025-05-08T17:39:47Z,1j48dmn5tafd2gp4rjmjlbm6s,Muhammad Huzaifa,,,5711354787,213,0.36,5711354785,212,44.5,5711354773,56,Center,5711354789,1,,5711354769,157,,5711354781,141,34.6,5711354777,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877305,383,1,1,39,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.4,59.1,2025-05-08T17:39:56.721Z,2025-05-08T17:40:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711355231,212,10.0,5711355225,56,Back,5711355227,140,33.6,5711355233,213,1.23,5711355229,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877311,384,1,1,39,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.3,66.6,2025-05-08T17:40:07.402Z,2025-05-08T17:40:08Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711355295,213,1.07,5711355289,140,44.8,5711355291,141,85.1,5711355287,56,Back,5711355293,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877319,385,1,1,39,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.8,85.1,2025-05-08T17:40:08.658Z,2025-05-08T17:40:10Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711355345,56,Back,5711355347,140,38.9,5711355353,213,4.17,5711355351,212,12.1,5711355349,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877335,386,1,1,39,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.9,69.9,2025-05-08T17:40:09.985Z,2025-05-08T17:40:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711355427,141,93.3,5711355431,213,0.73,5711355425,140,55.7,5711355423,56,Left,5711355429,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877347,387,1,1,40,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.8,84.8,2025-05-08T17:40:14.777Z,2025-05-08T17:40:18Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711355485,212,19.2,5711355483,141,57.2,5711355479,56,Back,5711355487,213,4.49,5711355481,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877359,388,1,1,40,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.7,57.3,2025-05-08T17:40:18.306Z,2025-05-08T17:40:20Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711355553,212,13.2,5711355549,140,39.7,5711355551,141,38.9,5711355547,56,Back,5711355555,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877389,389,1,1,40,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.4,38.6,2025-05-08T17:40:20.169Z,2025-05-08T17:40:26Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711355733,140,55.6,5711355745,213,5.56,5711355729,56,Right,5711355737,141,16.7,5711355741,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877405,390,1,1,40,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.9,12.3,2025-05-08T17:40:26.073Z,2025-05-08T17:40:28Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711355811,56,Back,5711355813,140,42.8,5711355819,213,1.98,5711355815,141,26.8,5711355817,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877419,391,1,1,40,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.6,30.7,2025-05-08T17:40:28.649Z,2025-05-08T17:40:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711355901,212,16.4,5711355895,56,Center,5711355897,140,52.7,5711355903,213,1.10,5711355899,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877431,392,1,1,40,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.7,55.1,2025-05-08T17:40:31.185Z,2025-05-08T17:40:35Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711355943,56,Left,5711355951,213,1.19,5711355949,212,28.3,5711355947,141,93.8,5711355945,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877447,393,1,1,40,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,91.2,2025-05-08T17:40:35.500Z,2025-05-08T17:40:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711356041,140,60.3,5711356047,213,3.99,5711356043,141,76.4,5711356039,56,Center,5711356045,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877461,394,1,1,40,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.1,77.6,2025-05-08T17:40:38.282Z,2025-05-08T17:40:41Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711356111,56,Left,5711356113,140,66.3,5711356119,213,1.01,5711356115,141,90.5,5711356117,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877483,395,1,1,40,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.5,86.8,2025-05-08T17:40:40.914Z,2025-05-08T17:40:43Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711356229,141,55.2,5711356233,213,4.64,5711356227,140,61.0,5711356225,56,Center,5711356231,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877501,396,1,1,40,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.4,57.0,2025-05-08T17:40:43.594Z,2025-05-08T17:40:46Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711356307,140,42.2,5711356313,213,3.48,5711356311,212,20.3,5711356305,56,Back,5711356309,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877525,397,1,1,40,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.8,46.1,2025-05-08T17:40:46.282Z,2025-05-08T17:40:51Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711356439,141,14.7,5711356441,212,26.5,5711356435,56,Right,5711356437,140,57.7,5711356443,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877539,398,1,1,40,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.7,14.7,2025-05-08T17:40:51.698Z,2025-05-08T17:40:54Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711356507,212,5.9,5711356505,141,13.2,5711356509,213,6.11,5711356503,140,63.2,5711356501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877533,391,83,1,40,39,ajtb177oqwawkdwbqhldmq6mx,0,27.5,86.5,2025-05-08T17:40:52.699Z,2025-05-08T17:40:55Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711356559,399,akiwokthm1z7rbifshqhs24t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877547,399,1,1,40,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.1,13.2,2025-05-08T17:40:53.842Z,2025-05-08T17:40:55Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711356551,213,0.28,5711356543,56,Center,5711356549,212,21.0,5711356547,141,21.6,5711356545,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877563,392,1,1,40,42,ajtb177oqwawkdwbqhldmq6mx,1,15.9,86.5,2025-05-08T17:40:55.730Z,2025-05-08T17:40:57Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711356607,140,28.4,5711356613,213,5.82,5711356611,212,14.7,5711356605,56,Back,5711356609,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877571,393,1,1,40,44,ajtb177oqwawkdwbqhldmq6mx,1,30.2,76.6,2025-05-08T17:40:57.530Z,2025-05-08T17:40:58Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711356631,141,68.7,5711356633,212,6.3,5711356627,56,Back,5711356663,156,,5711356635,213,4.17,5711356629,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877617,395,1,1,40,47,ajtb177oqwawkdwbqhldmq6mx,1,29.7,70.6,2025-05-08T17:41:00.163Z,2025-05-08T17:41:09Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711356837,212,28.2,5711356831,56,Back,5711356835,141,33.6,5711356839,213,5.18,5711356833,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877621,396,1,1,40,56,ajtb177oqwawkdwbqhldmq6mx,1,66.4,19.7,2025-05-08T17:41:08.915Z,2025-05-08T17:41:11Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711356861,56,Center,5711356869,213,2.02,5711356863,140,61.7,5711356865,141,34.9,5711356867,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877667,397,1,1,40,58,ajtb177oqwawkdwbqhldmq6mx,1,62.5,33.3,2025-05-08T17:41:10.866Z,2025-05-08T17:41:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,1.0,,5711357119,140,73.3,5711357325,210,15,5711357121,141,17.6,5711357125,213,5.53,5711357123,212,15.6,5711357117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877669,398,15,1,41,6,ajtb177oqwawkdwbqhldmq6mx,1,96.7,32.5,2025-05-08T17:41:18.892Z,2025-05-08T19:31:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711357343,147,46.9,5711357339,215,,5711357327,80,,5711357193,20,,5711357337,103,19.0,5711357329,29,,5711357347,233,400,5711357335,102,46.1,5711357129,22,,5711357133,56,Center,5711357341,146,5711357331,55,5711525105,62,,,,,,,,,,,,,,,,,99.1,397,,
2811877673,400,10,1,41,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,1.0,56.0,2025-05-08T17:41:18.992Z,2025-05-08T20:00:56Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711357151,56,Back,5711357149,182,,5711357145,173,,5711357351,233,398,5711357147,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877731,402,80,1,41,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.9,53.9,2025-05-08T17:41:37.243Z,2025-05-08T17:41:38Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711357587,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877739,403,1,1,41,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.7,54.5,2025-05-08T17:41:38.746Z,2025-05-08T17:41:39Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711357629,141,27.9,5711357631,212,20.1,5711357625,56,Back,5711357627,140,15.0,5711357633,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
