id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781542097,677,1,2,74,17,6wwwud48qahpwrfxs20334qk5,1,4.5,39.4,2025-02-27T19:30:25.340Z,2025-02-27T19:30:27Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544546865,212,3.6,5544546863,141,43.6,5544546861,140,6.6,5544546867,213,0.91,5544546859,56,Back,5544546857,124,,5544546871,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542107,678,1,2,74,19,6wwwud48qahpwrfxs20334qk5,1,6.7,44.5,2025-02-27T19:30:27.348Z,2025-02-27T19:30:34Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544546931,141,28.8,5544546927,56,Back,5544546929,140,11.8,5544546933,212,11.9,5544546935,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542119,679,1,2,74,27,6wwwud48qahpwrfxs20334qk5,1,22.8,30.9,2025-02-27T19:30:34.716Z,2025-02-27T19:30:39Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544547003,56,Back,5544547007,141,44.8,5544547011,213,2.62,5544547005,140,7.1,5544547009,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542131,680,1,2,74,31,6wwwud48qahpwrfxs20334qk5,1,10.9,53.3,2025-02-27T19:30:38.957Z,2025-02-27T19:30:44Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544547091,213,1.28,5544547083,56,Back,5544547085,140,14.1,5544547089,212,11.6,5544547087,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542141,681,1,2,74,36,6wwwud48qahpwrfxs20334qk5,1,21.6,69.9,2025-02-27T19:30:44.308Z,2025-02-27T19:30:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544547177,213,4.59,5544547175,212,17.0,5544547173,141,45.1,5544547171,140,19.6,5544547169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542147,682,1,2,74,42,6wwwud48qahpwrfxs20334qk5,1,19.6,45.1,2025-02-27T19:30:50.380Z,2025-02-27T19:30:51Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544547201,141,47.2,5544547197,56,Back,5544547205,213,0.18,5544547199,140,27.0,5544547203,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542155,683,1,2,74,44,6wwwud48qahpwrfxs20334qk5,1,26.3,47.2,2025-02-27T19:30:51.692Z,2025-02-27T19:30:53Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544547239,213,0.75,5544547231,56,Back,5544547237,212,10.6,5544547233,140,33.7,5544547235,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542157,684,1,2,74,46,6wwwud48qahpwrfxs20334qk5,1,32.2,58.2,2025-02-27T19:30:53.692Z,2025-02-27T19:30:54Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544547259,213,2.47,5544547251,56,Back,5544547255,141,67.0,5544547253,140,25.1,5544547257,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542169,685,1,2,74,46,6wwwud48qahpwrfxs20334qk5,1,25.1,67.5,2025-02-27T19:30:54.285Z,2025-02-27T19:30:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544547313,212,18.7,5544547315,213,0.04,5544547311,141,68.7,5544547309,140,42.9,5544547307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542173,686,1,2,74,49,6wwwud48qahpwrfxs20334qk5,1,42.1,69.1,2025-02-27T19:30:57.188Z,2025-02-27T19:30:58Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5544547335,213,0.96,5544547329,140,52.3,5544547333,212,18.6,5544547331,141,91.5,5544547327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542177,687,1,2,74,50,6wwwud48qahpwrfxs20334qk5,1,54.2,89.6,2025-02-27T19:30:58.203Z,2025-02-27T19:30:59Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544547359,212,11.5,5544547357,141,87.8,5544547353,56,Back,5544547361,213,3.25,5544547355,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542191,690,1,2,74,54,6wwwud48qahpwrfxs20334qk5,1,61.0,72.7,2025-02-27T19:31:01.861Z,2025-02-27T19:31:04Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5544547415,140,70.6,5544547421,213,5.53,5544547417,141,58.8,5544547419,212,13.8,5544547411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542193,691,1,2,74,56,6wwwud48qahpwrfxs20334qk5,1,71.6,57.8,2025-02-27T19:31:04.132Z,2025-02-27T19:31:06Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544547437,212,24.9,5544547433,140,66.2,5544547435,141,93.5,5544547439,213,1.80,5544547431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542199,692,1,2,74,58,6wwwud48qahpwrfxs20334qk5,1,66.4,92.0,2025-02-27T19:31:06.196Z,2025-02-27T19:31:09Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544547465,141,75.0,5544547467,212,13.7,5544547463,140,59.4,5544547461,56,Center,5544547469,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542221,693,1,2,75,1,6wwwud48qahpwrfxs20334qk5,1,58.2,69.3,2025-02-27T19:31:08.805Z,2025-02-27T19:31:18Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544547621,213,0.96,5544547617,141,91.7,5544547613,56,Left,5544547615,140,68.4,5544547619,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542223,694,1,2,75,11,6wwwud48qahpwrfxs20334qk5,1,71.0,69.7,2025-02-27T19:31:18.652Z,2025-02-27T19:31:19Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5544547625,56,Center,5544547631,212,4.8,5544547627,140,68.1,5544547629,141,75.1,5544547633,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542233,695,1,2,75,11,6wwwud48qahpwrfxs20334qk5,1,65.7,72.7,2025-02-27T19:31:19.349Z,2025-02-27T20:06:00Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544547701,212,9.2,5544547699,141,86.0,5544547695,56,Left,5544547703,213,1.41,5544547697,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542235,696,1,2,75,12,6wwwud48qahpwrfxs20334qk5,1,67.3,84.7,2025-02-27T19:31:20.141Z,2025-02-27T20:06:02Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544547711,140,69.9,5544547715,212,20.2,5544547717,213,4.85,5544547713,141,55.2,5544547709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781543663,783,1,2,75,13,6wwwud48qahpwrfxs20334qk5,0,68.9,57.7,2025-02-27T19:31:20.916Z,2025-02-27T19:39:50Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5544555871,140,62.7,5544555869,56,Center,5544555875,212,13.6,5544555877,213,4.21,5544555873,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781543995,801,3,2,75,14,6wwwud48qahpwrfxs20334qk5,0,68.0,17.2,2025-02-27T19:31:21.776Z,2025-02-27T19:58:40Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544558381,286,,5544558491,233,796,5544558377,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781543993,796,7,2,75,14,8gxd9ry2580pu1b1dd5ny9ymy,1,32.0,82.8,2025-02-27T19:31:21.777Z,2025-02-27T19:58:40Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544558483,233,801,5544558473,56,Back,5544558475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542239,731,43,2,75,14,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T19:31:22.318Z,2025-02-27T19:42:42Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544558859,144,1,5544547731,56,Back,5544547739,213,1.28,5544547735,141,72.3,5544547737,212,12.2,5544547733,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542253,733,1,2,75,19,8gxd9ry2580pu1b1dd5ny9ymy,1,36.4,78.5,2025-02-27T19:31:26.882Z,2025-02-27T19:31:29Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544547801,213,2.51,5544547795,140,25.3,5544547793,56,Back,5544547797,141,91.1,5544547799,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542255,734,1,2,75,21,8gxd9ry2580pu1b1dd5ny9ymy,0,25.3,91.1,2025-02-27T19:31:29.154Z,2025-02-27T19:31:30Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544547805,56,Back,5544547811,212,23.1,5544547807,140,47.3,5544547813,213,0.05,5544547809,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542263,697,1,2,75,24,6wwwud48qahpwrfxs20334qk5,0,43.7,4.6,2025-02-27T19:31:32.193Z,2025-02-27T19:31:34Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5544547847,213,0.02,5544547869,286,,5544547839,56,Back,5544547863,236,,5544547845,212,2.8,5544547843,141,4.7,5544547865,233,735,5544547841,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542257,735,74,2,75,24,8gxd9ry2580pu1b1dd5ny9ymy,1,47.3,92.7,2025-02-27T19:31:32.194Z,2025-02-27T19:31:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544547817,56,Back,5544547889,233,697,5544547819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542301,698,5,2,75,26,6wwwud48qahpwrfxs20334qk5,1,49.0,-0.8,2025-02-27T19:31:33.562Z,2025-02-27T19:59:10Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5544548089,233,736,5544548085,56,Back,5544548087,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542267,736,5,2,75,26,8gxd9ry2580pu1b1dd5ny9ymy,0,51.0,100.8,2025-02-27T19:31:33.562Z,2025-02-27T19:59:10Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544547861,347,,5544548093,233,698,5544547859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542303,699,1,2,75,35,6wwwud48qahpwrfxs20334qk5,1,47.8,0.0,2025-02-27T19:31:43.412Z,2025-02-27T19:31:46Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544548113,141,25.6,5544548115,212,19.3,5544548111,140,42.8,5544548109,56,Back,5544548117,213,1.85,5544548107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542309,700,1,2,75,38,6wwwud48qahpwrfxs20334qk5,1,54.7,40.7,2025-02-27T19:31:46.436Z,2025-02-27T19:31:49Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544548183,140,54.3,5544548187,212,11.0,5544548185,141,56.9,5544548189,213,1.61,5544548181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542333,701,1,2,75,41,6wwwud48qahpwrfxs20334qk5,1,54.4,57.3,2025-02-27T19:31:49.508Z,2025-02-27T19:31:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544548289,140,62.4,5544548287,56,Left,5544548291,141,92.9,5544548295,213,1.24,5544548293,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542345,702,1,2,75,51,6wwwud48qahpwrfxs20334qk5,1,72.4,81.4,2025-02-27T19:31:59.044Z,2025-02-27T19:32:03Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5544548335,213,6.04,5544548329,140,89.8,5544548333,212,18.8,5544548331,141,74.7,5544548327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542349,703,1,2,75,56,6wwwud48qahpwrfxs20334qk5,0,92.9,76.1,2025-02-27T19:32:03.749Z,2025-02-27T19:33:06Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544548353,56,Center,5544548361,213,4.65,5544549345,286,,5544548355,140,92.7,5544549339,236,,5544549341,233,737,5544548357,141,71.4,5544548359,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542357,737,74,2,75,56,8gxd9ry2580pu1b1dd5ny9ymy,1,6.6,26.8,2025-02-27T19:32:03.750Z,2025-02-27T19:58:34Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544549347,233,703,5544549337,285,,5544548383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542351,704,6,2,75,57,6wwwud48qahpwrfxs20334qk5,1,97.4,72.6,2025-02-27T19:32:05.125Z,2025-02-27T19:59:17Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544548387,73,,5544548409,233,738,5544548385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542361,738,6,2,75,57,8gxd9ry2580pu1b1dd5ny9ymy,0,2.6,27.4,2025-02-27T19:32:05.125Z,2025-02-27T19:59:18Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544548415,233,704,5544548407,73,,5544548405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542447,705,1,2,76,25,6wwwud48qahpwrfxs20334qk5,1,99.5,99.5,2025-02-27T19:32:32.583Z,2025-02-27T19:32:39Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544548827,56,Center,5544548833,212,26.8,5544548835,213,4.47,5544548825,223,,5544548823,155,,5544548819,2,,5544548831,141,61.2,5544548829,140,93.4,5544548821,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542443,739,83,2,76,29,8gxd9ry2580pu1b1dd5ny9ymy,1,6.9,40.0,2025-02-27T19:32:36.602Z,2025-02-27T20:10:43Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544560817,399,b1kyjkhaaiw32cb4bubbpm7tg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542451,706,1,2,76,29,6wwwud48qahpwrfxs20334qk5,0,92.6,57.7,2025-02-27T19:32:36.798Z,2025-02-27T20:06:05Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544560261,141,58.3,5544548853,56,Center,5544560265,213,3.03,5544560263,212,3.6,5544560259,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781543997,802,83,2,76,30,6wwwud48qahpwrfxs20334qk5,1,89.3,55.0,2025-02-27T19:32:37.957Z,2025-02-27T19:46:08Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544561811,399,db671oj1jx2uknf12t8b3s7x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542467,740,12,2,76,32,8gxd9ry2580pu1b1dd5ny9ymy,1,14.0,30.1,2025-02-27T19:32:40.233Z,2025-02-27T20:11:00Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544548951,141,0.0,5544548943,56,Back,5544548965,167,,5544548955,212,33.8,5544548947,140,38.9,5544548957,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542481,707,5,2,76,34,6wwwud48qahpwrfxs20334qk5,1,63.6,101.5,2025-02-27T19:32:41.637Z,2025-02-27T19:59:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544549003,56,Left,5544549007,233,741,5544549005,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542469,741,5,2,76,34,8gxd9ry2580pu1b1dd5ny9ymy,0,36.4,-1.5,2025-02-27T19:32:41.637Z,2025-02-27T19:59:11Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544548961,56,Back,5544549023,233,707,5544548963,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542499,708,1,2,76,37,6wwwud48qahpwrfxs20334qk5,1,65.6,100.0,2025-02-27T19:32:45.308Z,2025-02-27T19:32:48Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544549107,212,26.5,5544549109,213,5.91,5544549099,107,,5544549105,141,86.9,5544549111,1,,5544549103,140,89.1,5544549101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542507,709,3,2,76,40,6wwwud48qahpwrfxs20334qk5,1,87.6,88.2,2025-02-27T19:32:48.492Z,2025-02-27T19:58:49Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544549137,286,,5544549135,56,Left,5544549139,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542501,742,45,2,76,40,8gxd9ry2580pu1b1dd5ny9ymy,0,12.4,11.8,2025-02-27T19:32:48.492Z,2025-02-27T19:58:50Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544549143,233,709,5544549115,56,Back,5544549117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542509,710,1,2,76,42,6wwwud48qahpwrfxs20334qk5,0,88.0,85.0,2025-02-27T19:32:49.573Z,2025-02-27T19:32:51Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5544549161,213,4.96,5544549153,56,Center,5544549157,141,70.2,5544549155,140,90.4,5544549159,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542513,711,83,2,76,47,6wwwud48qahpwrfxs20334qk5,0,93.0,76.0,2025-02-27T19:32:54.821Z,2025-02-27T19:43:25Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5544559589,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542515,743,1,2,76,47,8gxd9ry2580pu1b1dd5ny9ymy,1,0.7,16.6,2025-02-27T19:32:55.266Z,2025-02-27T19:44:48Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544549189,157,,5544549199,213,5.96,5544549197,212,27.1,5544549201,1,,5544549191,56,Back,5544549193,140,25.2,5544549195,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542517,744,43,2,76,48,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T19:32:56.130Z,2025-02-27T19:44:19Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544560019,144,7,5544549207,285,0,5544549205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542533,746,4,2,76,53,8gxd9ry2580pu1b1dd5ny9ymy,1,32.8,5.1,2025-02-27T19:33:01.242Z,2025-02-27T19:58:30Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544549249,13,,5544549311,233,716,5544549255,265,,5544549253,152,,5544571603,285,,5544549251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542537,716,4,2,76,53,6wwwud48qahpwrfxs20334qk5,0,67.2,94.9,2025-02-27T19:33:01.243Z,2025-02-27T19:58:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544549315,233,746,5544549259,13,,5544549261,56,Left,5544549319,286,,5544549265,265,,5544549263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542615,747,1,2,77,18,8gxd9ry2580pu1b1dd5ny9ymy,1,32.1,6.7,2025-02-27T19:33:25.776Z,2025-02-27T19:33:34Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544549723,152,,5544549725,56,Back,5544549721,5,,5544549731,212,28.8,5544549727,140,14.6,5544549729,141,39.4,5544549733,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542623,748,1,2,77,26,8gxd9ry2580pu1b1dd5ny9ymy,1,22.9,43.0,2025-02-27T19:33:33.865Z,2025-02-27T19:33:36Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5544549769,140,63.3,5544549771,141,44.5,5544549773,212,42.4,5544549767,56,Center,5544549775,213,0.02,5544549777,1,,5544549765,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781544685,828,44,2,77,28,8gxd9ry2580pu1b1dd5ny9ymy,1,63.6,45.1,2025-02-27T19:33:36.259Z,2025-02-27T19:46:00Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5544561469,286,,5544561485,233,718,5544561467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542631,718,44,2,77,28,6wwwud48qahpwrfxs20334qk5,0,36.4,54.9,2025-02-27T19:33:36.260Z,2025-02-27T19:46:01Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544561505,233,828,5544549811,56,Back,5544549813,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542627,749,1,2,77,29,8gxd9ry2580pu1b1dd5ny9ymy,0,63.3,44.5,2025-02-27T19:33:36.537Z,2025-02-27T19:33:37Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5544549799,140,74.8,5544549797,56,Center,5544549803,212,12.1,5544549805,213,6.18,5544549801,141,42.7,5544549795,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542645,719,1,2,77,31,6wwwud48qahpwrfxs20334qk5,0,28.7,60.0,2025-02-27T19:33:38.533Z,2025-02-27T19:33:43Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544549875,140,36.8,5544549883,1,,5544549873,56,Back,5544549877,141,47.9,5544549881,213,5.51,5544549879,212,11.8,5544549871,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542649,750,61,2,77,36,8gxd9ry2580pu1b1dd5ny9ymy,0,61.4,55.7,2025-02-27T19:33:44.264Z,2025-02-27T20:11:19Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5544549907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542665,721,1,2,77,38,6wwwud48qahpwrfxs20334qk5,1,35.6,53.9,2025-02-27T19:33:45.669Z,2025-02-27T19:33:46Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544550015,213,2.57,5544550013,212,8.0,5544550011,141,60.2,5544550009,140,29.2,5544550007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542675,722,1,2,77,39,6wwwud48qahpwrfxs20334qk5,0,28.9,63.7,2025-02-27T19:33:46.644Z,2025-02-27T19:33:49Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544550051,140,47.9,5544550053,141,84.7,5544550057,213,0.62,5544550049,56,Back,5544550055,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542689,751,8,2,77,44,8gxd9ry2580pu1b1dd5ny9ymy,1,54.1,15.0,2025-02-27T19:33:52.491Z,2025-02-27T20:11:13Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544550131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542701,723,1,2,77,45,6wwwud48qahpwrfxs20334qk5,1,17.8,66.3,2025-02-27T19:33:53.219Z,2025-02-27T19:48:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544550187,140,23.5,5544550189,141,74.5,5544550185,56,Back,5544550193,213,0.75,5544550191,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542707,724,1,2,77,50,6wwwud48qahpwrfxs20334qk5,1,28.6,46.3,2025-02-27T19:33:58.029Z,2025-02-27T19:34:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544550235,213,3.84,5544550233,212,19.8,5544550229,140,14.1,5544550231,141,27.6,5544550227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542713,725,1,2,77,53,6wwwud48qahpwrfxs20334qk5,1,18.8,28.8,2025-02-27T19:34:00.724Z,2025-02-27T19:34:03Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544550249,141,52.2,5544550253,213,2.23,5544550251,212,20.2,5544550245,56,Back,5544550247,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542737,726,1,2,77,56,6wwwud48qahpwrfxs20334qk5,1,8.2,54.9,2025-02-27T19:34:03.756Z,2025-02-27T19:34:09Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544550341,140,15.4,5544550345,212,14.6,5544550339,56,Back,5544550343,141,73.2,5544550347,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781542743,727,1,2,78,1,6wwwud48qahpwrfxs20334qk5,1,26.1,75.3,2025-02-27T19:34:09.508Z,2025-02-27T19:34:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544550377,213,0.41,5544550369,56,Back,5544550371,140,41.2,5544550373,141,85.4,5544550375,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
