id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2751875111,502,4,2,48,50,dbl7ir1qugqz8nvp1vzn8im50,0,52.6,76.4,2024-11-25T18:39:35.135Z,2024-11-25T19:37:57Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383399801,56,Center,5383399805,285,,5383399797,13,,5383399803,152,,5383399931,233,463,5383399799,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875287,464,1,2,49,15,7gkglopz9cjsysn2u6sbhuvc5,1,47.1,15.0,2024-11-25T18:39:59.313Z,2024-11-25T18:40:01Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383400703,213,1.77,5383400695,56,Back,5383400691,5,,5383400697,140,40.0,5383400701,212,37.9,5383400699,141,69.6,5383400693,152,,5383400705,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875295,465,1,2,49,17,7gkglopz9cjsysn2u6sbhuvc5,1,40.2,70.5,2024-11-25T18:40:01.248Z,2024-11-25T18:40:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383400751,140,48.1,5383400753,141,95.7,5383400755,212,19.0,5383400749,56,Back,5383400757,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875307,466,1,2,49,18,7gkglopz9cjsysn2u6sbhuvc5,0,48.1,95.7,2024-11-25T18:40:03.057Z,2024-11-25T18:40:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383400825,213,5.57,5383400817,56,Center,5383400827,1,,5383400815,155,,5383400821,141,61.2,5383400819,140,73.7,5383400823,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875319,503,1,2,49,20,dbl7ir1qugqz8nvp1vzn8im50,0,26.6,36.6,2024-11-25T18:40:05.140Z,2024-11-25T18:40:06Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383400887,213,5.99,5383400879,56,Right,5383400885,212,41.5,5383400883,141,18.9,5383400881,140,64.4,5383400877,157,,5383400889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875327,467,1,2,49,22,7gkglopz9cjsysn2u6sbhuvc5,0,36.9,82.3,2024-11-25T18:40:07.073Z,2024-11-25T18:40:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383400925,157,,5383400937,1,,5383400933,212,14.4,5383400927,56,Left,5383400935,213,0.00,5383400929,140,50.6,5383400931,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875333,504,1,2,49,23,dbl7ir1qugqz8nvp1vzn8im50,0,45.9,20.0,2024-11-25T18:40:07.908Z,2024-11-25T18:40:08Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383400967,213,6.26,5383400965,212,5.3,5383400959,56,Right,5383400963,141,19.8,5383400961,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875337,468,61,2,49,24,7gkglopz9cjsysn2u6sbhuvc5,1,46.0,85.1,2024-11-25T18:40:08.607Z,2024-11-25T18:40:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383400981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875347,505,1,2,49,25,dbl7ir1qugqz8nvp1vzn8im50,0,45.0,14.9,2024-11-25T18:40:09.877Z,2024-11-25T18:40:10Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383401037,140,63.7,5383401039,141,25.9,5383401033,155,,5383401041,212,21.0,5383401035,56,Center,5383401043,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875349,469,8,2,49,26,7gkglopz9cjsysn2u6sbhuvc5,1,32.2,74.7,2024-11-25T18:40:10.664Z,2024-11-25T18:40:11Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383401049,56,Back,5383401061,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875365,506,61,2,49,28,dbl7ir1qugqz8nvp1vzn8im50,1,48.1,29.2,2024-11-25T18:40:12.632Z,2024-11-25T18:40:12Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383401121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875383,507,1,2,49,29,dbl7ir1qugqz8nvp1vzn8im50,0,40.8,27.6,2024-11-25T18:40:13.533Z,2024-11-25T18:40:15Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383401205,141,33.4,5383401211,1,,5383401201,56,Center,5383401207,212,33.0,5383401209,213,0.12,5383401203,140,72.0,5383401199,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875415,470,1,2,49,31,7gkglopz9cjsysn2u6sbhuvc5,1,24.2,68.5,2024-11-25T18:40:15.728Z,2024-11-25T18:40:41Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383401349,141,69.7,5383401359,213,0.05,5383401353,212,15.2,5383401341,56,Back,5383401337,3,,5383401345,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875419,471,1,2,49,33,7gkglopz9cjsysn2u6sbhuvc5,0,35.9,70.1,2024-11-25T18:40:17.393Z,2024-11-25T18:40:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383401381,213,0.02,5383401377,141,70.3,5383401379,212,8.9,5383401373,56,Back,5383401375,140,44.4,5383401371,168,,5383401369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875427,508,1,2,49,33,dbl7ir1qugqz8nvp1vzn8im50,1,52.3,31.5,2024-11-25T18:40:17.588Z,2024-11-25T18:40:19Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383401427,213,5.39,5383401425,212,14.2,5383401417,56,Right,5383401423,141,15.2,5383401411,3,,5383401421,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875451,510,61,2,49,37,dbl7ir1qugqz8nvp1vzn8im50,1,60.3,15.3,2024-11-25T18:40:21.689Z,2024-11-25T18:40:21Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383401537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751886447,680,83,2,49,37,7gkglopz9cjsysn2u6sbhuvc5,0,38.7,84.5,2024-11-25T18:40:22.002Z,2024-11-25T19:06:38Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383462077,399,2uw6m0yavlvkkiob73hoywb56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875471,511,1,2,49,38,dbl7ir1qugqz8nvp1vzn8im50,1,58.6,17.3,2024-11-25T18:40:22.836Z,2024-11-25T18:40:23Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383401607,56,Back,5383401615,213,3.25,5383401613,212,16.3,5383401609,140,43.2,5383401611,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875481,512,1,2,49,39,dbl7ir1qugqz8nvp1vzn8im50,1,43.2,14.6,2024-11-25T18:40:23.485Z,2024-11-25T18:40:25Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383401691,212,19.9,5383401685,56,Center,5383401693,213,0.42,5383401689,141,26.4,5383401687,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875529,513,1,2,49,40,dbl7ir1qugqz8nvp1vzn8im50,0,60.8,26.2,2024-11-25T18:40:25.100Z,2024-11-25T18:40:32Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383402003,212,32.5,5383401997,56,Right,5383402007,1,,5383401999,140,90.7,5383402001,141,14.0,5383402005,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875559,474,1,2,49,49,7gkglopz9cjsysn2u6sbhuvc5,1,10.0,96.0,2024-11-25T18:40:33.927Z,2024-11-25T18:40:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383402177,213,6.06,5383402167,155,,5383402175,212,22.4,5383402173,141,88.7,5383402169,56,Back,5383402171,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875541,514,83,2,49,49,dbl7ir1qugqz8nvp1vzn8im50,0,89.6,12.9,2024-11-25T18:40:34.116Z,2024-11-25T18:40:37Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5383402243,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875569,475,1,2,49,52,7gkglopz9cjsysn2u6sbhuvc5,0,30.8,88.7,2024-11-25T18:40:36.513Z,2024-11-25T18:40:37Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383402221,56,Back,5383402229,213,5.34,5383402219,3,,5383402223,140,42.5,5383402225,141,63.7,5383402227,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875629,516,1,2,49,53,dbl7ir1qugqz8nvp1vzn8im50,1,60.6,35.1,2024-11-25T18:40:37.864Z,2024-11-25T18:40:45Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383402575,213,3.00,5383402567,56,Back,5383402577,1,,5383402571,141,42.2,5383402569,140,28.0,5383402573,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875655,517,1,2,50,2,dbl7ir1qugqz8nvp1vzn8im50,1,26.4,37.4,2024-11-25T18:40:46.419Z,2024-11-25T18:40:50Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383402749,213,0.40,5383402753,1,,5383402747,212,44.4,5383402741,140,65.3,5383402739,56,Center,5383402737,155,,5383402745,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875737,519,44,2,50,4,dbl7ir1qugqz8nvp1vzn8im50,1,62.6,73.6,2024-11-25T18:40:48.982Z,2024-11-25T18:41:08Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383403159,286,,5383403157,56,Center,5383403283,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875689,476,44,2,50,4,7gkglopz9cjsysn2u6sbhuvc5,0,37.4,26.4,2024-11-25T18:40:48.983Z,2024-11-25T19:37:50Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383403291,233,519,5383402887,285,,5383402885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875659,518,61,2,50,5,dbl7ir1qugqz8nvp1vzn8im50,1,57.9,61.8,2024-11-25T18:40:49.916Z,2024-11-25T18:41:24Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383402773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875697,477,61,2,50,6,7gkglopz9cjsysn2u6sbhuvc5,1,36.5,28.6,2024-11-25T18:40:50.433Z,2024-11-25T18:41:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383402923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875741,478,1,2,50,13,7gkglopz9cjsysn2u6sbhuvc5,0,40.5,7.1,2024-11-25T18:40:57.969Z,2024-11-25T19:12:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383403175,56,Right,5383403183,213,0.03,5383403181,212,50.5,5383403177,140,88.6,5383477789,155,,5383403179,141,9.2,5383403185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875775,520,1,2,50,14,dbl7ir1qugqz8nvp1vzn8im50,1,13.2,87.2,2024-11-25T18:40:58.307Z,2024-11-25T18:41:03Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383403353,56,Back,5383403359,212,14.9,5383403357,141,67.3,5383403361,213,4.28,5383403355,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875805,521,12,2,50,18,dbl7ir1qugqz8nvp1vzn8im50,1,3.2,64.9,2024-11-25T18:41:03.075Z,2024-11-25T18:42:40Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383403511,56,Back,5383403515,141,82.6,5383403519,213,1.97,5383408043,167,,5383403513,140,0.0,5383403517,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875929,479,6,2,50,21,7gkglopz9cjsysn2u6sbhuvc5,1,97.2,21.2,2024-11-25T18:41:05.900Z,2024-11-25T19:38:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383430045,233,522,5383404383,75,,5383404381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751875813,522,6,2,50,21,dbl7ir1qugqz8nvp1vzn8im50,0,2.8,78.8,2024-11-25T18:41:05.900Z,2024-11-25T19:38:05Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383403549,73,,5383430083,233,479,5383403547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876005,480,1,2,50,50,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,0.5,2024-11-25T18:41:35.047Z,2024-11-25T18:41:37Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383404709,140,98.5,5383404703,155,,5383404713,212,25.9,5383404707,56,Center,5383404711,141,38.5,5383404701,6,,5383404715,213,1.61,5383404705,223,,5383404699,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876007,523,12,2,50,52,dbl7ir1qugqz8nvp1vzn8im50,1,6.7,68.1,2024-11-25T18:41:36.923Z,2024-11-25T18:49:58Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383404723,212,27.7,5383404719,140,28.6,5383404721,141,90.8,5383404717,56,Back,5383404751,15,,5383404725,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876065,481,1,2,50,55,7gkglopz9cjsysn2u6sbhuvc5,1,78.7,14.4,2024-11-25T18:41:39.719Z,2024-11-25T18:41:41Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383405077,212,8.6,5383405073,140,85.2,5383405079,213,5.63,5383405075,141,6.7,5383405071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876139,482,1,2,50,57,7gkglopz9cjsysn2u6sbhuvc5,1,85.0,7.9,2024-11-25T18:41:41.351Z,2024-11-25T20:31:56Z,11cna826ls27ahux2w0ckapqt,K. Kusk,1.0,,5383697625,210,15,5383405455,212,33.9,5383405461,1,,5383405441,56,Center,5383405437,155,,5383405451,141,55.2,5383697627,154,,5383405447,140,95.3,5383405435,2,,5383405459,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876661,496,44,2,51,0,7gkglopz9cjsysn2u6sbhuvc5,1,87.2,51.3,2024-11-25T18:41:44.314Z,2024-11-25T20:32:05Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383408237,56,Center,5383408433,233,524,5383427139,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876095,524,44,2,51,0,dbl7ir1qugqz8nvp1vzn8im50,0,12.8,48.7,2024-11-25T18:41:44.315Z,2024-11-25T20:29:32Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383427137,285,,5383408415,233,496,5383405247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876149,483,15,2,51,0,7gkglopz9cjsysn2u6sbhuvc5,1,90.0,47.9,2024-11-25T18:41:44.361Z,2024-11-25T20:33:01Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383697663,147,48.4,5383697647,76,,5383697653,55,482,5383697241,25,,5383697665,230,98.4,5383697243,15,,5383697649,29,,5383697661,146,91.2,5383697651,154,,5383697247,328,,5383697659,103,19,5383429933,56,Center,5383697657,102,5383697249,82,5383697667,231,49.6,5383696327,17,,,51.8,5383697695,233,,,,,,,,,525
2751876103,525,10,2,51,0,dbl7ir1qugqz8nvp1vzn8im50,1,8.8,51.6,2024-11-25T18:41:44.461Z,2024-11-25T20:31:57Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383697717,233,483,5383689839,94,,5383405287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751880751,659,61,2,51,2,dbl7ir1qugqz8nvp1vzn8im50,1,10.7,51.7,2024-11-25T18:41:46.304Z,2024-11-25T18:54:27Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383433483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751880727,658,61,2,51,2,dbl7ir1qugqz8nvp1vzn8im50,1,9.1,50.3,2024-11-25T18:41:46.960Z,2024-11-25T18:55:43Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383435883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876157,484,13,2,51,4,7gkglopz9cjsysn2u6sbhuvc5,1,95.7,54.0,2024-11-25T18:41:48.385Z,2024-11-25T20:31:13Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5383437919,231,51.8,5383437913,146,97.5,5383620553,214,,5383437907,103,18.1,5383437631,25,,5383620555,328,,5383437915,147,47.5,5383437403,56,Center,5383437909,458,,5383437903,102,40,5383620557,153,,5383437917,230,98.6,5383437633,20,5383437635,16,5383620551,75,,,,,,,,,,,,,,,,,
2751876133,526,43,2,51,4,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-25T18:41:48.485Z,2024-11-25T20:08:57Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5383405417,56,Back,5383405415,94,0,5383623429,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751882321,683,61,2,51,4,dbl7ir1qugqz8nvp1vzn8im50,1,3.7,50.5,2024-11-25T18:41:48.918Z,2024-11-25T18:57:59Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383440613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751882323,684,12,2,51,5,dbl7ir1qugqz8nvp1vzn8im50,1,3.0,54.0,2024-11-25T18:41:50.102Z,2024-11-25T18:58:50Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383442253,140,8.5,5383442251,56,Back,5383442259,213,5.98,5383442257,212,6.1,5383442255,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876197,488,15,2,51,6,7gkglopz9cjsysn2u6sbhuvc5,1,93.1,47.4,2024-11-25T18:41:50.191Z,2024-11-25T20:09:11Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383405675,56,Center,5383406101,102,51.0,5383406023,328,,5383406017,25,,5383406107,146,98.8,5383405673,17,,5383406129,233,527,5383406099,79,,5383406105,458,,5383406103,103,22.8,5383406109,147,49.8,5383406019,15,,,,,,,,,,,,,,,,,,,,,,,,
2751876181,527,10,2,51,6,dbl7ir1qugqz8nvp1vzn8im50,1,2.6,51.0,2024-11-25T18:41:50.291Z,2024-11-25T20:09:01Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383406195,233,488,5383405603,56,Back,5383405599,178,,5383405601,182,,5383405597,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876305,529,1,2,51,17,dbl7ir1qugqz8nvp1vzn8im50,1,9.5,47.9,2024-11-25T18:42:02.043Z,2024-11-25T18:42:04Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383406331,123,,5383406335,140,25.3,5383406339,212,27.9,5383406333,56,Back,5383406341,213,0.93,5383406337,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876313,530,1,2,51,19,dbl7ir1qugqz8nvp1vzn8im50,1,25.3,80.9,2024-11-25T18:42:03.892Z,2024-11-25T18:42:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383406385,213,0.33,5383406379,140,34.1,5383406377,56,Back,5383406381,141,85.6,5383406383,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876319,531,1,2,51,21,dbl7ir1qugqz8nvp1vzn8im50,1,34.1,85.6,2024-11-25T18:42:05.203Z,2024-11-25T18:42:06Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383406419,141,75.3,5383406423,213,4.58,5383406421,212,7.1,5383406415,56,Back,5383406417,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876345,532,1,2,51,21,dbl7ir1qugqz8nvp1vzn8im50,1,33.2,75.3,2024-11-25T18:42:05.972Z,2024-11-25T18:42:09Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383406543,141,64.3,5383406539,56,Back,5383406541,140,47.7,5383406547,213,5.83,5383406545,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876349,489,83,2,51,23,7gkglopz9cjsysn2u6sbhuvc5,0,45.3,42.1,2024-11-25T18:42:08.143Z,2024-11-25T18:42:12Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383406731,399,axyrfq1u8nwcj2ss5498u8qhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876353,533,61,2,51,24,dbl7ir1qugqz8nvp1vzn8im50,1,47.8,64.3,2024-11-25T18:42:09.003Z,2024-11-25T18:42:09Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383406583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876399,534,1,2,51,28,dbl7ir1qugqz8nvp1vzn8im50,1,66.4,45.7,2024-11-25T18:42:12.603Z,2024-11-25T18:42:15Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383406825,140,80.1,5383406823,56,Center,5383406831,213,5.81,5383406829,212,16.2,5383406827,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876409,535,1,2,51,31,dbl7ir1qugqz8nvp1vzn8im50,0,80.6,31.0,2024-11-25T18:42:15.324Z,2024-11-25T18:42:16Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383406877,56,Center,5383406881,141,55.2,5383406883,212,17.4,5383406875,155,,5383406885,213,1.23,5383406879,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876417,490,12,2,51,32,7gkglopz9cjsysn2u6sbhuvc5,1,9.3,42.8,2024-11-25T18:42:16.630Z,2024-11-25T19:41:57Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383406935,213,4.78,5383406927,56,Back,5383406955,15,,5383406933,212,4.6,5383406929,140,9.6,5383406931,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876435,536,1,2,51,34,dbl7ir1qugqz8nvp1vzn8im50,1,85.2,61.8,2024-11-25T18:42:18.539Z,2024-11-25T18:42:19Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383406999,213,4.67,5383406993,140,85.0,5383406997,212,4.6,5383406991,56,Center,5383406995,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876437,537,44,2,51,34,dbl7ir1qugqz8nvp1vzn8im50,1,86.0,55.1,2024-11-25T18:42:19.182Z,2024-11-25T19:41:53Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383407009,286,,5383407007,56,Center,5383545157,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751901097,855,44,2,51,35,7gkglopz9cjsysn2u6sbhuvc5,0,14.0,44.9,2024-11-25T18:42:19.183Z,2024-11-25T19:41:51Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383544907,56,Back,5383545177,233,537,5383544909,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876441,538,1,2,51,35,dbl7ir1qugqz8nvp1vzn8im50,0,85.0,55.1,2024-11-25T18:42:19.795Z,2024-11-25T18:42:20Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383407029,3,,5383407033,140,86.0,5383407039,213,6.15,5383407031,56,Center,5383407037,212,1.1,5383407035,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876469,491,12,2,51,37,7gkglopz9cjsysn2u6sbhuvc5,1,4.3,45.8,2024-11-25T18:42:21.758Z,2024-11-25T18:42:23Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383407189,213,5.70,5383407183,141,24.0,5383407175,56,Back,5383407179,140,25.9,5383407187,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
