id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2703422703,508,1,2,51,52,dbl7ir1qugqz8nvp1vzn8im50,0,91.7,74.2,2024-07-26T18:10:47.278Z,2024-07-27T17:05:06Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118004563,56,Center,5118004567,141,54.6,5118004565,140,90.7,5118004571,213,4.63,5118004569,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703425789,530,61,2,51,53,8cfkisxf1fkxdqtt6tx1tup48,1,8.0,35.2,2024-07-26T18:10:47.857Z,2024-07-26T19:40:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118022067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422753,473,12,2,51,55,8cfkisxf1fkxdqtt6tx1tup48,1,9.2,63.4,2024-07-26T18:10:49.694Z,2024-07-26T19:40:27Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118004849,140,39.6,5118004853,212,42.9,5118004847,56,Back,5118004851,141,21.3,5118004855,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703425081,514,1,2,51,56,8cfkisxf1fkxdqtt6tx1tup48,1,27.6,22.3,2024-07-26T18:10:50.918Z,2024-07-26T19:40:25Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118019281,212,11.7,5118019279,141,26.0,5118019277,140,38.5,5118019275,56,Back,5118019283,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422755,474,4,2,51,59,8cfkisxf1fkxdqtt6tx1tup48,1,37.1,24.0,2024-07-26T18:10:54.040Z,2024-07-26T18:17:09Z,bmvcofmie6om4muxij4kdkro4,I. Dorgu,,,5118004883,13,,5118004911,233,509,5118004891,286,,5118004887,152,,5118004885,56,Back,5118004889,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422739,509,4,2,51,59,dbl7ir1qugqz8nvp1vzn8im50,0,62.9,76.0,2024-07-26T18:10:54.041Z,2024-07-26T18:10:58Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5118004793,56,Center,5118004799,285,,5118004797,265,,5118004927,233,474,5118004791,13,,5118004795,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422843,475,1,2,52,11,8cfkisxf1fkxdqtt6tx1tup48,1,37.0,20.4,2024-07-26T18:11:05.926Z,2024-07-26T18:11:06Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118005325,140,19.6,5118005331,213,2.94,5118005321,152,,5118005327,141,25.9,5118005319,5,,5118005329,212,18.6,5118005323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422861,476,1,2,52,12,8cfkisxf1fkxdqtt6tx1tup48,1,19.6,25.9,2024-07-26T18:11:06.798Z,2024-07-26T18:11:09Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118005421,141,58.7,5118005425,213,1.60,5118005417,56,Back,5118005423,212,22.3,5118005419,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422889,477,1,2,52,14,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,58.7,2024-07-26T18:11:09.045Z,2024-07-26T18:11:11Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118005533,140,20.5,5118005537,212,14.8,5118005535,141,80.3,5118005531,56,Back,5118005539,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422905,478,1,2,52,16,8cfkisxf1fkxdqtt6tx1tup48,1,22.9,80.5,2024-07-26T18:11:11.038Z,2024-07-26T18:11:13Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118005659,212,16.0,5118005653,56,Back,5118005655,140,18.0,5118005661,213,4.39,5118005657,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422913,479,1,2,52,18,8cfkisxf1fkxdqtt6tx1tup48,1,18.7,55.5,2024-07-26T18:11:13.230Z,2024-07-26T18:11:15Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118005699,140,13.8,5118005703,212,17.7,5118005705,213,4.42,5118005701,141,30.6,5118005697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422945,480,1,2,52,21,8cfkisxf1fkxdqtt6tx1tup48,0,13.8,30.6,2024-07-26T18:11:15.614Z,2024-07-26T18:11:19Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118005849,141,28.6,5118005853,213,6.26,5118005843,157,,5118005845,56,Center,5118005847,140,61.0,5118005855,1,,5118005851,212,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422949,510,8,2,52,25,dbl7ir1qugqz8nvp1vzn8im50,1,44.4,77.9,2024-07-26T18:11:19.568Z,2024-07-27T17:06:03Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5119759161,384,,5118005867,56,Back,5118005905,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423027,512,1,2,52,30,dbl7ir1qugqz8nvp1vzn8im50,1,40.2,96.3,2024-07-26T18:11:24.968Z,2024-07-26T18:11:33Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5118006277,212,22.9,5118006271,56,Back,5118006275,141,67.9,5118006273,140,28.5,5118006279,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423043,513,1,2,52,38,dbl7ir1qugqz8nvp1vzn8im50,1,30.4,62.3,2024-07-26T18:11:32.808Z,2024-07-26T18:11:35Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118006381,213,1.22,5118006373,56,Back,5118006379,212,17.7,5118006377,141,86.8,5118006375,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423073,514,1,2,52,41,dbl7ir1qugqz8nvp1vzn8im50,1,42.2,85.7,2024-07-26T18:11:35.745Z,2024-07-26T18:11:39Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5118006553,56,Left,5118006559,212,17.6,5118006557,141,95.6,5118006561,213,0.39,5118006555,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423093,515,1,2,52,45,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,96.9,2024-07-26T18:11:39.728Z,2024-07-26T18:11:43Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5118006689,212,21.4,5118006685,140,37.5,5118006687,141,84.2,5118006691,213,3.56,5118006683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423115,516,1,2,52,48,dbl7ir1qugqz8nvp1vzn8im50,1,37.5,80.9,2024-07-26T18:11:43.288Z,2024-07-26T18:11:47Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5118006805,140,34.6,5118006813,212,24.9,5118006799,56,Back,5118006817,213,4.59,5118006809,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423133,517,1,2,52,53,dbl7ir1qugqz8nvp1vzn8im50,0,46.3,42.2,2024-07-26T18:11:47.696Z,2024-07-26T18:11:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118006905,213,0.15,5118006901,141,50.0,5118006899,140,79.9,5118006907,1,,5118006897,56,Center,5118006895,155,,5118006903,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423129,481,44,2,52,55,8cfkisxf1fkxdqtt6tx1tup48,1,19.6,53.3,2024-07-26T18:11:49.613Z,2024-07-27T23:14:20Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118006867,56,Back,5118006967,233,518,5118006871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423141,518,44,2,52,55,dbl7ir1qugqz8nvp1vzn8im50,0,80.4,46.7,2024-07-26T18:11:49.614Z,2024-07-26T18:11:52Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118006941,286,,5118006939,56,Center,5118007001,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423137,482,12,2,52,55,8cfkisxf1fkxdqtt6tx1tup48,1,19.5,56.6,2024-07-26T18:11:50.069Z,2024-07-27T23:14:21Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118006929,212,20.9,5118006923,56,Back,5118006925,140,39.3,5118006931,213,6.19,5118006937,15,,5118006927,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423949,535,61,2,52,56,dbl7ir1qugqz8nvp1vzn8im50,1,67.9,70.2,2024-07-26T18:11:50.570Z,2024-07-26T18:13:42Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118011183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423155,519,1,2,52,57,dbl7ir1qugqz8nvp1vzn8im50,1,69.6,61.2,2024-07-26T18:11:52.388Z,2024-07-26T18:16:13Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5118007061,213,1.29,5118007055,140,75.7,5118017623,155,,5118007057,141,94.2,5118007059,212,23.3,5118007053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423177,520,1,2,53,0,dbl7ir1qugqz8nvp1vzn8im50,1,75.7,94.4,2024-07-26T18:11:55.081Z,2024-07-26T18:13:48Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5118007209,213,5.91,5118007203,140,93.9,5118007205,141,83.5,5118007201,56,Left,5118007207,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423193,521,61,2,53,4,dbl7ir1qugqz8nvp1vzn8im50,0,95.2,82.9,2024-07-26T18:11:59.352Z,2024-07-26T18:12:01Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118007271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423191,483,5,2,53,5,8cfkisxf1fkxdqtt6tx1tup48,1,-1.2,25.4,2024-07-26T18:12:00.081Z,2024-07-26T18:54:28Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118007299,233,522,5118007269,346,,5118007267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423195,522,5,2,53,5,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,74.6,2024-07-26T18:12:00.081Z,2024-07-26T18:12:02Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118007273,56,Center,5118007275,346,,5118007319,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423359,484,1,2,53,22,8cfkisxf1fkxdqtt6tx1tup48,1,5.3,38.2,2024-07-26T18:12:17.318Z,2024-07-26T18:18:34Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118008109,213,1.82,5118008103,140,3.0,5118008105,141,52.1,5118008101,56,Back,5118008113,237,,5118008099,124,,5118008107,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423379,485,1,2,53,28,8cfkisxf1fkxdqtt6tx1tup48,1,4.5,51.8,2024-07-26T18:12:23.220Z,2024-07-26T18:12:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5118008207,212,18.1,5118008205,141,25.9,5118008201,56,Back,5118008203,140,8.4,5118008209,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423401,486,1,2,53,30,8cfkisxf1fkxdqtt6tx1tup48,1,8.7,26.1,2024-07-26T18:12:25.125Z,2024-07-26T18:12:29Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118008313,212,15.1,5118008309,140,21.4,5118008315,213,0.49,5118008307,56,Back,5118008311,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423425,487,1,2,53,34,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,30.9,2024-07-26T18:12:29.117Z,2024-07-26T18:12:35Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5118008411,140,43.3,5118008415,212,36.3,5118008409,56,Back,5118008417,213,1.19,5118008419,1,,5118008413,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423449,488,1,2,53,40,8cfkisxf1fkxdqtt6tx1tup48,1,66.0,75.7,2024-07-26T18:12:34.940Z,2024-07-26T18:12:36Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118008545,56,Center,5118008547,140,67.7,5118008551,212,14.1,5118008549,141,55.2,5118008553,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423473,489,1,2,53,42,8cfkisxf1fkxdqtt6tx1tup48,1,67.7,55.2,2024-07-26T18:12:36.628Z,2024-07-26T18:12:40Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5118008713,212,12.2,5118008709,140,61.4,5118008707,56,Center,5118008715,213,2.15,5118008711,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423489,490,1,2,53,45,8cfkisxf1fkxdqtt6tx1tup48,1,59.6,65.7,2024-07-26T18:12:40.396Z,2024-07-26T18:12:43Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5118008817,141,27.4,5118008825,213,4.74,5118008821,212,26.1,5118008813,140,60.4,5118008811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423515,491,1,2,53,48,8cfkisxf1fkxdqtt6tx1tup48,1,67.3,21.0,2024-07-26T18:12:43.492Z,2024-07-26T18:12:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118008961,140,80.4,5118008965,212,17.5,5118008967,213,5.62,5118008959,56,Right,5118008963,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423541,492,1,2,53,52,8cfkisxf1fkxdqtt6tx1tup48,1,81.3,8.3,2024-07-26T18:12:47.396Z,2024-07-26T18:12:50Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5118009119,140,66.7,5118009125,212,15.7,5118009121,141,13.5,5118009117,56,Right,5118009129,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423561,493,1,2,53,56,8cfkisxf1fkxdqtt6tx1tup48,0,66.7,13.5,2024-07-26T18:12:50.516Z,2024-07-26T18:12:53Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118009227,56,Center,5118009237,1,,5118009231,141,26.5,5118009235,213,0.24,5118009233,212,36.6,5118009229,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423567,494,5,2,53,58,8cfkisxf1fkxdqtt6tx1tup48,0,100.8,24.9,2024-07-26T18:12:53.123Z,2024-07-26T18:12:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118009265,233,523,5118009243,56,Center,5118009245,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423571,523,5,2,53,58,dbl7ir1qugqz8nvp1vzn8im50,1,-0.8,75.1,2024-07-26T18:12:53.123Z,2024-07-26T18:54:29Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5118009259,233,494,5118009255,346,,5118009253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423679,524,1,2,54,11,dbl7ir1qugqz8nvp1vzn8im50,1,4.4,38.9,2024-07-26T18:13:06.112Z,2024-07-26T18:16:32Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118009819,141,47.5,5118009807,124,,5118018271,189,,5118009835,237,,5118009811,56,Back,5118009823,212,6.1,5118009815,140,2.7,5118009829,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423687,525,1,2,54,12,dbl7ir1qugqz8nvp1vzn8im50,1,2.7,47.5,2024-07-26T18:13:06.904Z,2024-07-26T18:13:07Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5118009871,141,27.0,5118009875,212,14.4,5118009879,213,4.98,5118009865,56,Back,5118009867,140,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423705,526,1,2,54,13,dbl7ir1qugqz8nvp1vzn8im50,1,6.3,27.0,2024-07-26T18:13:07.664Z,2024-07-26T18:16:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118009959,141,44.6,5118009963,213,1.78,5118009961,212,12.2,5118009955,56,Back,5118009957,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423721,527,1,2,54,14,dbl7ir1qugqz8nvp1vzn8im50,1,3.9,44.0,2024-07-26T18:13:09.321Z,2024-07-26T18:13:11Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5118010045,212,13.0,5118010041,140,15.0,5118010043,141,35.5,5118010047,213,5.82,5118010039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423731,528,1,2,54,16,dbl7ir1qugqz8nvp1vzn8im50,1,11.7,41.3,2024-07-26T18:13:11.040Z,2024-07-26T18:13:13Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5118010091,213,2.75,5118010087,141,46.9,5118010083,56,Back,5118010089,212,9.9,5118010085,140,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423741,529,1,2,54,18,dbl7ir1qugqz8nvp1vzn8im50,0,3.0,46.9,2024-07-26T18:13:13.337Z,2024-07-27T17:08:10Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5118010139,140,25.3,5119764683,155,,5118010143,212,29.7,5118010137,56,Back,5118010145,213,0.66,5118010141,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423799,496,61,2,54,21,8cfkisxf1fkxdqtt6tx1tup48,0,73.3,29.7,2024-07-26T18:13:16.052Z,2024-07-26T18:13:36Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118010423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423785,531,1,2,54,23,dbl7ir1qugqz8nvp1vzn8im50,1,13.1,70.0,2024-07-26T18:13:18.112Z,2024-07-26T18:13:19Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5118010353,213,0.80,5118010349,212,24.6,5118010339,140,29.5,5118010345,141,95.9,5118010335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423837,532,1,2,54,24,dbl7ir1qugqz8nvp1vzn8im50,1,29.6,96.3,2024-07-26T18:13:19.369Z,2024-07-26T18:13:28Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5118010629,56,Back,5118010633,141,80.6,5118010631,140,35.9,5118010635,212,12.6,5118010637,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423809,497,83,2,54,28,8cfkisxf1fkxdqtt6tx1tup48,0,58.6,25.2,2024-07-26T18:13:22.860Z,2024-07-26T18:14:37Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5118013541,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423849,533,1,2,54,33,dbl7ir1qugqz8nvp1vzn8im50,0,32.9,95.7,2024-07-26T18:13:28.099Z,2024-07-26T18:13:29Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5118010671,140,45.6,5118010675,212,14.0,5118010669,56,Back,5118010673,141,100.0,5118010677,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423877,498,5,2,54,35,8cfkisxf1fkxdqtt6tx1tup48,1,56.1,-1.2,2024-07-26T18:13:29.504Z,2024-07-26T18:54:29Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5118010853,347,,5118010891,233,534,5118010851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423857,534,5,2,54,35,dbl7ir1qugqz8nvp1vzn8im50,0,43.9,101.2,2024-07-26T18:13:29.504Z,2024-07-26T18:13:35Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5118010709,347,,5118010707,56,Back,5118010903,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423961,499,1,2,54,45,8cfkisxf1fkxdqtt6tx1tup48,1,43.6,0.0,2024-07-26T18:13:39.563Z,2024-07-26T18:13:40Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5118011253,213,2.42,5118011249,141,20.9,5118011241,56,Back,5118011245,140,26.7,5118011237,107,,5118011255,1,,5118011251,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423977,500,1,2,54,46,8cfkisxf1fkxdqtt6tx1tup48,1,26.7,20.9,2024-07-26T18:13:40.547Z,2024-07-26T18:14:12Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118011343,141,33.6,5118011345,212,11.4,5118011341,140,33.8,5118011337,56,Back,5118011347,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424029,501,1,2,54,50,8cfkisxf1fkxdqtt6tx1tup48,1,34.8,34.3,2024-07-26T18:13:45.411Z,2024-07-26T18:13:48Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5118011599,213,2.13,5118011593,140,23.3,5118011591,56,Back,5118011595,141,62.9,5118011597,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424047,502,1,2,54,53,8cfkisxf1fkxdqtt6tx1tup48,1,23.5,62.7,2024-07-26T18:13:47.972Z,2024-07-26T18:13:50Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118011689,212,18.7,5118011685,140,26.1,5118011691,213,1.42,5118011687,141,89.9,5118011683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424059,503,1,2,54,55,8cfkisxf1fkxdqtt6tx1tup48,0,26.1,89.9,2024-07-26T18:13:50.284Z,2024-07-26T18:13:52Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118011755,212,53.4,5118011751,140,75.4,5118011747,155,,5118011757,213,6.03,5118011759,1,,5118011753,141,70.6,5118011749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424099,537,1,2,55,1,dbl7ir1qugqz8nvp1vzn8im50,1,14.9,3.1,2024-07-26T18:13:55.840Z,2024-07-26T18:13:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5118011973,56,Right,5118011981,213,0.15,5118011979,212,43.3,5118011977,141,12.3,5118011983,1,,5118011971,157,,5118011975,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424107,538,44,2,55,4,dbl7ir1qugqz8nvp1vzn8im50,1,49.3,14.4,2024-07-26T18:13:59.290Z,2024-07-27T23:14:21Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5118012099,233,504,5118012103,285,,5118012005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424105,504,44,2,55,4,8cfkisxf1fkxdqtt6tx1tup48,0,50.7,85.6,2024-07-26T18:13:59.291Z,2024-07-26T18:14:02Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118012003,286,,5118012001,56,Left,5118012105,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424123,539,1,2,55,5,dbl7ir1qugqz8nvp1vzn8im50,1,55.7,12.3,2024-07-26T18:13:59.618Z,2024-07-27T23:14:21Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5118012075,140,45.3,5118012071,3,,5119766827,156,,5118012077,141,43.3,5118012079,212,23.7,5118012073,56,Back,5118012081,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424135,540,1,2,55,6,dbl7ir1qugqz8nvp1vzn8im50,1,45.3,43.3,2024-07-26T18:14:00.946Z,2024-07-26T18:14:03Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118012143,140,37.4,5118012139,3,,5118012147,212,10.7,5118012141,56,Back,5118012145,141,33.4,5118012149,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424201,541,1,2,55,11,dbl7ir1qugqz8nvp1vzn8im50,1,39.0,58.5,2024-07-26T18:14:05.521Z,2024-07-26T18:14:12Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5118012571,212,25.7,5118012569,141,94.1,5118012565,56,Back,5118012573,213,1.23,5118012567,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424223,542,1,2,55,18,dbl7ir1qugqz8nvp1vzn8im50,1,59.8,96.8,2024-07-26T18:14:12.577Z,2024-07-26T18:14:15Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5118012671,212,5.9,5118012669,141,88.3,5118012665,56,Left,5118012673,213,4.52,5118012667,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703424255,543,1,2,55,20,dbl7ir1qugqz8nvp1vzn8im50,1,59.6,88.6,2024-07-26T18:14:15.162Z,2024-07-26T18:14:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118012829,141,72.6,5118012833,213,4.29,5118012825,56,Center,5118012831,212,11.9,5118012827,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
